EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG3A,FtPoints,SecondChanceFG3A,NonHeaveArc3FGA,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassSteals,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,on,SecondChanceFtPoints,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked
1626158,1610612742,Richaun Holmes,Richaun Holmes,1626158,DAL,1377.0,23.0,-24.0,49.0,49,21.0,17.0,5.0,98,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,69.0,2.0,2.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,3.0,8.0,2.0,2.0,6.0,21.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.4074074074074066,0.6666666666666666,0.3333333333333333,0.2,0.1875,0.12,0.2,0.2,0.3333333333333333,0.4,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.52085,0.60675,0.5562,0.5,0.75,3.025,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,2004.0,33.0,-39.0,67.0,68,2.0,6.0,11.0,135,,1.0,,,,,,2.0,,4.0,2.0,94.0,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,8.0,,3.0,,3.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,,,0.125,,,11.538461538461538,,0.16666666666666666,,0.0967741935483871,0.022727272727272728,,,0.3333333333333333,0.1,0.14285714285714285,,,0.2857142857142857,,,,,,,,0.5714285714285714,0.5036214285714286,0.6216,,,,7.9750000000000005,0.029850746268656716,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.42857142857142855,0.5,1.0,1.0,0.043478260869565216,0.09090909090909091,0.2,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,0.125,0.2,23.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630314,1610612742,Brandon Williams,Brandon Williams,1630314,DAL,6771.0,113.0,-57.0,245.0,246,66.0,74.0,36.0,491,11.0,20.0,,1.0,3.0,4.0,2.0,11.0,17.0,39.0,54.0,284.0,,2.0,3.0,5.0,9.0,14.0,12.0,22.0,,13.0,4.0,17.0,1.0,3.0,38.0,,3.0,,9.0,4.0,13.0,4.0,4.0,14.0,66.0,0.35294117647058826,0.35294117647058826,0.4358974358974359,,0.5555555555555556,0.39814814814814814,0.3,0.4166666666666667,0.4426229508196721,0.3,0.4666666666666667,24.113475177304966,,0.04838709677419355,,0.08035714285714286,0.022900763358778626,,,0.047619047619047616,0.034482758620689655,0.37037037037037035,0.55,0.6470588235294118,0.2037037037037037,0.18181818181818182,0.2222222222222222,,0.2,,0.3333333333333333,0.75,0.6481481481481481,0.5097601851851852,0.5655749999999999,0.49962083333333335,0.05555555555555555,0.25925925925925924,7.110256410256411,0.2693877551020408,8.0,2.0,1.0,13.0,15.0,11.0,3.0,13.0,5.0,3.0,3.0,5.0,4.0,7.0,15.0,17.0,10.0,0.2777777777777778,0.1282051282051282,0.18181818181818182,0.7142857142857143,0.05555555555555555,0.0625,0.08333333333333333,0.14814814814814814,0.037037037037037035,0.24074074074074073,0.2,0.16393442622950818,0.21739130434782608,25.486666666666668,4.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,9.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,0.3333333333333333,0.2,0.15,0.1,0.12,0.05263157894736842,0.15384615384615385,0.034482758620689655,1.0,0.45454545454545453,0.5,0.5,0.25,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4,0.5,1.0,0.25,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,5699.0,95.0,-39.0,207.0,208,62.0,59.0,29.0,415,9.0,14.0,2.0,2.0,3.0,4.0,2.0,11.0,16.0,33.0,55.0,231.0,4.0,5.0,8.0,5.0,12.0,17.0,8.0,24.0,6.0,5.0,5.0,10.0,2.0,,25.0,2.0,8.0,,12.0,3.0,15.0,1.0,6.0,17.0,62.0,0.25,0.3076923076923077,0.48484848484848486,0.8,0.4166666666666667,0.4716981132075472,0.6666666666666666,0.5,0.49107142857142855,0.6666666666666666,0.53125,28.389830508474578,,0.14285714285714285,0.030303030303030304,0.12244897959183673,0.02857142857142857,0.07407407407407407,,0.09523809523809523,0.16666666666666666,0.2641509433962264,0.6428571428571429,0.75,0.20754716981132076,0.18181818181818182,0.2,,0.3333333333333333,1.0,0.25,0.75,0.6415094339622641,0.5138018867924529,0.544025,0.46436875000000005,0.14545454545454545,0.3090909090909091,7.981818181818183,0.2995169082125604,8.0,5.0,,15.0,20.0,5.0,1.0,15.0,3.0,3.0,1.0,8.0,3.0,11.0,6.0,7.0,4.0,0.37735849056603776,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.02564102564102564,,0.18181818181818182,0.1509433962264151,0.09433962264150944,0.2830188679245283,,0.07142857142857142,0.1111111111111111,25.214999999999996,5.0,4.0,,1.0,4.0,6.0,,4.0,1.0,15.0,3.0,4.0,4.0,1.0,,4.0,,4.0,2.0,,3.0,5.0,,,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.3,,0.3,0.14285714285714285,,0.09523809523809523,0.03571428571428571,0.12121212121212122,,1.0,0.2222222222222222,0.625,0.625,0.4,0.26666666666666666,0.26666666666666666,0.75,0.16666666666666666,,,0.25,0.26666666666666666,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.4,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1641765,1610612742,Olivier-Maxence Prosper,Olivier-Maxence Prosper,1641765,DAL,5769.0,96.0,-52.0,213.0,213,61.0,50.0,31.0,426,8.0,16.0,2.0,5.0,1.0,2.0,,4.0,9.0,24.0,40.0,245.0,2.0,6.0,7.0,2.0,3.0,10.0,10.0,8.0,4.0,1.0,4.0,5.0,3.0,,14.0,5.0,9.0,2.0,22.0,8.0,30.0,1.0,3.0,10.0,61.0,0.5555555555555556,0.7142857142857143,0.375,0.3333333333333333,0.6666666666666666,0.4583333333333333,0.5,0.875,0.4878048780487805,0.5,0.7142857142857143,17.551020408163264,0.3333333333333333,0.17307692307692307,0.07142857142857142,0.20618556701030927,0.06956521739130435,0.08333333333333333,0.06666666666666667,0.2222222222222222,0.12,0.4444444444444444,0.5,0.5714285714285714,0.1111111111111111,,,,0.7142857142857143,0.4,0.5,0.5,0.7777777777777778,0.5897874999999999,0.6177499999999999,0.520625,0.175,0.25,5.3,0.2863849765258216,4.0,6.0,1.0,6.0,12.0,7.0,1.0,6.0,2.0,1.0,3.0,,,2.0,10.0,12.0,6.0,0.3333333333333333,0.08333333333333333,,,0.06666666666666667,0.07142857142857142,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.15,0.21428571428571427,24.433333333333334,1.0,2.0,,,1.0,5.0,1.0,1.0,3.0,15.0,,2.0,1.0,,,11.0,1.0,3.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,1.0,0.4166666666666667,1.0,0.4166666666666667,0.125,,0.24444444444444444,0.06451612903225806,0.2,0.05,,0.5,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,0.3333333333333333,3.0,1.0,1.0,2.0,,,,,,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0625,0.4,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630639,1610612742,A.J. Lawson,A.J. Lawson,1630639,DAL,4582.0,76.0,-19.0,173.0,172,66.0,67.0,23.0,345,7.0,12.0,2.0,3.0,2.0,5.0,,7.0,8.0,20.0,31.0,182.0,2.0,3.0,4.0,2.0,8.0,10.0,14.0,2.0,2.0,2.0,1.0,3.0,1.0,,7.0,1.0,5.0,,13.0,2.0,15.0,4.0,5.0,10.0,66.0,0.875,1.0,0.4,0.6666666666666666,0.25,0.45161290322580644,0.4,0.3181818181818182,0.484375,0.4,0.4166666666666667,18.781725888324875,,0.10869565217391304,0.018867924528301886,0.1625,0.023809523809523808,,0.041666666666666664,,0.05,0.3870967741935484,0.5833333333333334,0.5833333333333334,0.22580645161290322,,,,0.6,0.6666666666666666,0.45454545454545453,0.4,0.7419354838709677,0.5557629032258063,0.44177500000000003,0.5278045454545455,0.12903225806451613,0.3225806451612903,4.18,0.3815028901734104,1.0,7.0,2.0,4.0,11.0,3.0,2.0,4.0,1.0,,1.0,1.0,,5.0,2.0,3.0,,0.3548387096774194,0.05,0.14285714285714285,0.2,0.03225806451612903,0.2,0.5,0.03225806451612903,0.22580645161290322,0.12903225806451613,0.4,0.03125,,23.736363636363638,1.0,,,,1.0,4.0,,3.0,3.0,12.0,,,2.0,,,8.0,1.0,2.0,,1.0,4.0,1.0,1.0,,,1.0,,1.0,,1.0,0.36363636363636365,,0.36363636363636365,,,0.23529411764705882,,0.24,0.05555555555555555,,0.8571428571428571,1.0,1.0,1.0,,,,,,,0.09090909090909091,,4.0,,1.0,2.0,1.0,,2.0,,1.0,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,,1.0,,,,,0.2222222222222222,,,1.0,2.0,1.0,1.0,0.5,0.18181818181818182,0.5,0.08333333333333333,,True,,,,,,,,,,,,,,,,,,,
1629655,1610612742,Daniel Gafford,Daniel Gafford,1629655,DAL,3.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629684,1610612742,Grant Williams,Grant Williams,1629684,DAL,284.0,5.0,6.0,10.0,9,,9.0,2.0,19,,,,,,,,,,,3.0,7.0,,,,,,,,,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,0.75,,,0.75,,,16.666666666666668,,0.5,,0.5,,,,,0.5,,,,,,,,,,,,1.0,0.473925,,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,27.7,,1.0,,,,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,2983.0,50.0,-21.0,103.0,102,7.0,22.0,20.0,205,4.0,5.0,3.0,3.0,,,,,4.0,5.0,9.0,118.0,3.0,3.0,6.0,,,,2.0,6.0,6.0,,2.0,2.0,1.0,,6.0,5.0,7.0,1.0,13.0,9.0,22.0,4.0,5.0,,7.0,0.25,1.0,0.8,1.0,,0.8,1.0,,0.75,1.0,,6.504065040650406,0.5,0.25925925925925924,0.15625,0.25,0.15,0.16666666666666666,,0.2857142857142857,0.35714285714285715,1.0,0.8,0.8,,,,,1.0,1.0,,,1.0,0.7263599999999999,0.7684,,0.6666666666666666,,0.74,0.06796116504854369,,,,,,1.0,,,,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,0.5,0.14285714285714285,0.16666666666666666,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,5.0,,1.0,,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,0.23809523809523808,0.125,0.26666666666666666,,0.5,0.25,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,0.375,0.16666666666666666,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
202693,1610612742,Markieff Morris,Markieff Morris,202693,DAL,1974.0,33.0,-13.0,76.0,77,35.0,32.0,11.0,153,1.0,1.0,,,,,,,1.0,6.0,10.0,74.0,,,,,2.0,3.0,,2.0,,1.0,1.0,2.0,1.0,,5.0,,2.0,,4.0,,4.0,1.0,1.0,3.0,35.0,,,0.16666666666666666,,,0.3333333333333333,,0.375,0.38461538461538464,,0.375,15.909090909090908,,0.1111111111111111,,0.10810810810810811,,,,0.16666666666666666,0.1,0.08333333333333333,1.0,1.0,,,,,,,,,0.5833333333333334,0.4789999999999999,,0.4920125,,0.3,15.549999999999999,0.4605263157894737,5.0,1.0,,5.0,6.0,2.0,1.0,5.0,,,,,,1.0,1.0,2.0,1.0,0.5,,,,,,,0.4166666666666667,0.08333333333333333,0.4166666666666667,,0.07692307692307693,0.14285714285714285,25.46666666666667,,1.0,,1.0,1.0,2.0,,2.0,,6.0,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.10526315789473684,,0.125,,,,,,,0.2,0.2,1.0,1.0,,,0.25,0.2,1.0,,1.0,,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,0.25,1.0,,,True,,,,,,,,,,,,,,,,,,,
