EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,Charge Fouls,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffCorner3ReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,OffensiveGoaltends,on,BlockedCorner3,Clear Path Fouls,Transition Take Fouls,BlockedLongMidRange,HeaveMakes
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,4154.0,69,-31,131,131,57,46,18.0,262,5.0,7.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,9.0,15.0,2.0,8.0,5.0,29.0,153,1.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,18.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,10.0,3.0,13,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,6.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,57,1.0,1.0,1.0,0.25,0.25,0.6,0.5,0.4,0.5217391304347826,0.5,0.2857142857142857,0.6041666666666666,0.5,0.35714285714285715,0.34782608695652173,0.06666666666666667,0.14285714285714285,16.99346405228758,0.5,0.3333333333333333,0.14814814814814814,0.030303030303030304,0.14705882352941177,0.07407407407407407,0.14754098360655737,0.05,0.06666666666666667,0.1,0.1,0.2727272727272727,0.22727272727272727,0.09090909090909091,1.0,0.30434782608695654,0.7142857142857143,0.8333333333333334,1.0,0.2608695652173913,0.5,0.5,1.0,0.08695652173913043,0.5,0.5,1.0,0.17391304347826086,0.5,0.5,1.0,0.17391304347826086,1.0,0.5,1.0,0.2857142857142857,0.5,0.14285714285714285,0.14285714285714285,0.6521739130434783,0.5513456521739133,0.8273,0.5155428571428571,0.16666666666666666,0.25,0.06896551724137931,0.1724137931034483,6.366666666666666,24.65,0.4351145038167939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,16316.0,272,-10,531,549,118,120,81.0,1080,20.0,31.0,2.0,6.0,4.0,7.0,16.0,32.0,2.0,4.0,1.0,9.0,2.0,52.0,6.0,38.0,67.0,23.0,61.0,30.0,175.0,646,3.0,7.0,12.0,10.0,15.0,8.0,11.0,34.0,26.0,51.0,52.0,3.0,24.0,29.0,53.0,18.0,12.0,135.0,2.0,4.0,18.0,18.0,1.0,37.0,7.0,44,2.0,10.0,5.0,5.0,13.0,6.0,3.0,19.0,5.0,16.0,1.0,29.0,,46.0,3.0,22.0,3.0,2.0,3.0,3.0,34.0,117,0.34210526315789475,0.35135135135135137,0.7391304347826086,0.3770491803278688,0.3770491803278688,0.5671641791044776,0.42857142857142855,0.6666666666666666,0.56640625,0.42857142857142855,0.5,0.587248322147651,0.42857142857142855,0.5666666666666667,0.4765625,0.04477611940298507,0.0967741935483871,26.8370607028754,0.6842105263157895,0.05555555555555555,0.14634146341463414,0.035398230088495575,0.144,0.0136986301369863,0.14516129032258066,0.023166023166023165,0.02,0.01834862385321101,0.11363636363636363,0.16666666666666666,0.14634146341463414,0.03225806451612903,1.0,0.2421875,0.6451612903225806,0.7142857142857143,0.35,0.25,0.5,0.5,0.375,0.03125,0.5,0.5,,0.0703125,0.1111111111111111,0.1111111111111111,1.0,0.40625,0.42857142857142855,0.3333333333333333,,0.30434782608695654,0.5714285714285714,0.08695652173913043,0.2608695652173913,0.71875,0.540080859375,0.59396875,0.49824347826086957,0.1554054054054054,0.2558139534883721,0.06857142857142857,0.19428571428571428,5.929850746268658,25.678688524590168,0.2222222222222222,22.0,2.0,7.0,1.0,2.0,7.0,1.0,50.0,18.0,2.0,22.0,1.0,11.0,11.0,1.0,1.0,4.0,10.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,0.2857142857142857,0.125,0.01639344262295082,0.019230769230769232,0.04,0.038461538461538464,0.09090909090909091,0.16,0.13953488372093023,0.4230769230769231,0.43137254901960786,0.7272727272727273,0.5,0.2857142857142857,1.0,0.16666666666666666,0.4230769230769231,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,24156.0,403,37,794,807,175,185,105.0,1601,10.0,19.0,3.0,4.0,4.0,5.0,21.0,35.0,2.0,2.0,13.0,38.0,4.0,65.0,8.0,33.0,56.0,39.0,103.0,11.0,194.0,949,5.0,7.0,22.0,8.0,11.0,12.0,1.0,32.0,48.0,111.0,65.0,2.0,7.0,14.0,21.0,11.0,2.0,56.0,2.0,2.0,22.0,29.0,13.0,64.0,4.0,68,2.0,4.0,1.0,3.0,16.0,5.0,9.0,21.0,32.0,50.0,1.0,13.0,1.0,13.0,1.0,7.0,9.0,3.0,9.0,6.0,32.0,175,0.7272727272727273,0.75,0.9487179487179487,0.3786407766990291,0.3786407766990291,0.5892857142857143,0.7142857142857143,0.7272727272727273,0.5754716981132075,0.4782608695652174,0.6739130434782609,0.5878787878787879,0.4782608695652174,0.6666666666666666,0.6477987421383647,0.03571428571428571,0.10526315789473684,20.2835332606325,0.7619047619047619,0.5416666666666666,0.14356435643564355,0.012738853503184714,0.12154696132596685,0.009852216748768473,0.13315926892950392,0.011111111111111112,0.030303030303030304,0.012903225806451613,0.1375,0.16279069767441862,0.14634146341463414,0.024691358024691357,0.6666666666666666,0.11949685534591195,0.5263157894736842,0.5882352941176471,0.7,0.22012578616352202,0.6,0.6,0.7142857142857143,0.012578616352201259,1.0,1.0,1.0,0.2389937106918239,0.34210526315789475,0.35135135135135137,1.0,0.4088050314465409,0.17391304347826086,0.75,1.0,0.21739130434782608,0.8,0.17391304347826086,0.34782608695652173,0.7672955974842768,0.5345216981132076,0.48908214285714285,0.5450934782608696,0.04242424242424243,0.11290322580645161,0.1134020618556701,0.16494845360824742,6.144642857142857,25.02135922330097,0.22040302267002518,26.0,1.0,11.0,4.0,4.0,16.0,5.0,18.0,6.0,2.0,26.0,2.0,3.0,5.0,,,1.0,7.0,,2.0,6.0,1.0,,,6.0,5.0,0.25,0.4166666666666667,0.019417475728155338,0.015384615384615385,,,,0.1111111111111111,0.06896551724137931,0.4,0.40625,0.9230769230769231,0.4782608695652174,0.09090909090909091,1.0,0.5,0.4,,3.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,0.02631578947368421,0.21739130434782608,0.6,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,32934.0,549,-11,1070,1096,280,270,151.0,2166,56.0,86.0,28.0,43.0,7.0,11.0,17.0,33.0,,,,,,1.0,,73.0,119.0,,1.0,15.0,161.0,1278,32.0,48.0,67.0,10.0,16.0,,12.0,32.0,80.0,,,12.0,24.0,27.0,51.0,22.0,9.0,129.0,28.0,41.0,34.0,57.0,10.0,101.0,73.0,174,4.0,12.0,7.0,5.0,12.0,17.0,7.0,29.0,23.0,59.0,7.0,56.0,21.0,52.0,3.0,16.0,14.0,8.0,14.0,10.0,32.0,279,0.547945205479452,0.8163265306122449,,,,0.6134453781512605,0.6666666666666666,0.625,0.6083333333333333,0.6666666666666666,0.625,0.5551724137931034,0.5982142857142857,0.5161290322580645,0.008333333333333333,0.10084033613445378,0.10465116279069768,13.851080864691752,0.41379310344827586,0.30303030303030304,0.21033210332103322,0.1774891774891775,0.13709677419354838,0.1037037037037037,0.17533718689788053,0.1377245508982036,0.16831683168316833,0.10837438423645321,0.23300970873786409,0.211864406779661,0.12941176470588237,0.11764705882352941,0.7142857142857143,0.7166666666666667,0.6511627906976745,0.7272727272727273,0.48214285714285715,0.275,0.5151515151515151,0.5666666666666667,0.7647058823529411,,,,,,,,,0.008333333333333333,0.8958333333333334,0.6511627906976745,0.14285714285714285,0.6875,0.6363636363636364,,,0.725,0.595885593220339,0.5981999999999998,0.5656375,0.12030075187969924,0.12121212121212122,0.4161490683229814,0.19875776397515527,2.7663865546218487,76.8,0.2616822429906542,,,,,,,,66.0,,48.0,,,5.0,11.0,4.0,4.0,1.0,5.0,1.0,2.0,6.0,,,12.0,6.0,3.0,,,,,0.08333333333333333,0.2222222222222222,0.06451612903225806,0.16,0.15384615384615385,,,,,,,,,,,,,3.0,1.0,8.0,,1.0,,,,,,3.0,1.0,2.0,3.0,2.0,7.0,0.09090909090909091,0.08955223880597014,,,,,,,,True,,,,,
202694,1610612739,Marcus Morris Sr.,Marcus Morris Sr.,202694,CLE,3232.0,54,-15,103,103,37,13,12.0,206,1.0,1.0,,,,,2.0,4.0,3.0,7.0,2.0,3.0,,9.0,3.0,6.0,12.0,4.0,12.0,3.0,27.0,116,1.0,2.0,5.0,2.0,5.0,3.0,3.0,10.0,6.0,12.0,8.0,,1.0,,1.0,,,2.0,,1.0,6.0,3.0,,9.0,1.0,10,,,,,1.0,1.0,1.0,2.0,3.0,4.0,,4.0,,4.0,,1.0,,,,,10.0,37,0.5,0.5,1.0,0.3333333333333333,0.36363636363636365,0.5,0.5,0.4,0.5,0.8333333333333334,0.4375,0.5192307692307693,0.8333333333333334,0.5,0.5,,,23.728813559322035,0.5,,0.08823529411764706,0.041666666666666664,0.35294117647058826,,0.17647058823529413,0.018867924528301886,0.09090909090909091,,,0.058823529411764705,0.3333333333333333,,,0.041666666666666664,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.125,0.6666666666666666,0.6666666666666666,1.0,0.375,,,,,,,0.375,0.5416666666666666,0.4742239130434783,0.4056,0.4375642857142857,0.04,0.07692307692307693,0.18518518518518517,0.37037037037037035,13.991666666666667,28.116666666666664,0.3592233009708738,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,0.2857142857142857,0.4,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,True,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,10116.0,169,14,329,328,110,101,49.0,657,14.0,20.0,,1.0,8.0,10.0,14.0,29.0,6.0,11.0,3.0,4.0,,23.0,8.0,34.0,60.0,7.0,27.0,33.0,122.0,379,1.0,5.0,10.0,14.0,24.0,8.0,9.0,43.0,22.0,18.0,23.0,5.0,11.0,13.0,24.0,10.0,9.0,61.0,3.0,1.0,7.0,8.0,,15.0,4.0,19,1.0,6.0,5.0,1.0,10.0,8.0,6.0,18.0,2.0,6.0,,28.0,,41.0,6.0,20.0,,,,,43.0,110,0.3235294117647059,0.3235294117647059,0.8571428571428571,0.25925925925925924,0.25925925925925924,0.5666666666666667,0.2,0.5833333333333334,0.5114942528735632,0.36363636363636365,0.53125,0.5784313725490197,0.4166666666666667,0.581081081081081,0.3103448275862069,0.08333333333333333,0.05,31.16883116883117,0.5555555555555556,,0.08888888888888889,0.014084507042253521,0.1111111111111111,0.0375,0.09803921568627451,0.026490066225165563,0.03125,0.04838709677419355,0.03125,0.11363636363636363,0.10416666666666667,0.02564102564102564,,0.22988505747126436,0.7,0.7368421052631579,0.2857142857142857,0.3333333333333333,0.4827586206896552,0.5384615384615384,0.2857142857142857,0.12643678160919541,0.5454545454545454,0.6,0.5,0.04597701149425287,0.75,0.75,1.0,0.26436781609195403,0.09090909090909091,,,0.3125,0.8,,0.25,0.5402298850574713,0.5079775862068966,0.4630944444444445,0.5124234375,0.19801980198019803,0.2702702702702703,0.08196721311475409,0.3524590163934426,8.06,25.97407407407407,0.3343465045592705,4.0,1.0,5.0,2.0,2.0,6.0,2.0,46.0,3.0,,4.0,1.0,3.0,1.0,1.0,,1.0,4.0,1.0,,10.0,1.0,,1.0,,,0.3333333333333333,0.25,0.037037037037037035,0.043478260869565216,,,,0.14285714285714285,0.13333333333333333,0.17391304347826086,0.18181818181818182,0.75,0.45454545454545453,0.2,1.0,0.25,0.17391304347826086,,1.0,1.0,,2.0,4.0,1.0,,,,0.09090909090909091,1.0,1.0,,2.0,,,,,1.0,0.10344827586206896,,5.0,0.09090909090909091,,,,,,True,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,9018.0,150,-30,280,292,82,77,47.0,572,11.0,19.0,1.0,3.0,6.0,7.0,3.0,4.0,,1.0,4.0,10.0,3.0,3.0,,14.0,24.0,6.0,13.0,10.0,56.0,354,1.0,3.0,11.0,6.0,8.0,3.0,,15.0,20.0,18.0,3.0,2.0,4.0,4.0,8.0,4.0,2.0,20.0,4.0,2.0,3.0,5.0,,8.0,6.0,14,,5.0,4.0,1.0,2.0,5.0,1.0,7.0,7.0,15.0,1.0,12.0,2.0,16.0,2.0,9.0,,,,,15.0,82,0.7142857142857143,0.7142857142857143,1.0,0.46153846153846156,0.46153846153846156,0.5833333333333334,0.3333333333333333,0.75,0.6216216216216216,0.6666666666666666,0.6818181818181818,0.6363636363636364,0.6875,0.6818181818181818,0.35135135135135137,0.08333333333333333,0.10526315789473684,15.0,0.2857142857142857,,0.07246376811594203,0.027777777777777776,0.04477611940298507,0.05555555555555555,0.058823529411764705,0.041666666666666664,,0.038461538461538464,0.08333333333333333,0.03333333333333333,0.057692307692307696,,,0.5135135135135135,0.5789473684210527,0.6470588235294118,0.7272727272727273,0.10810810810810811,0.75,0.75,0.6666666666666666,0.02702702702702703,,,,0.2702702702702703,0.4,0.4,1.0,0.08108108108108109,0.5,0.3333333333333333,1.0,0.6363636363636364,0.8571428571428571,0.2727272727272727,,0.8648648648648649,0.6287608108108108,0.500275,0.672840909090909,0.20454545454545456,0.2903225806451613,0.19642857142857142,0.26785714285714285,2.8249999999999997,23.93846153846154,0.29285714285714287,2.0,1.0,1.0,,2.0,3.0,1.0,8.0,,,2.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.3333333333333333,,,,0.03125,0.07692307692307693,0.13333333333333333,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,,0.6666666666666666,,1.0,2.0,1.0,,1.0,,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,3.0,,,,,,,0.1,,,,,,,,True,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,17713.0,295,34,574,574,112,127,76.0,1148,4.0,8.0,1.0,1.0,1.0,1.0,1.0,7.0,,,14.0,23.0,7.0,88.0,12.0,5.0,15.0,55.0,111.0,13.0,188.0,663,2.0,2.0,31.0,1.0,2.0,19.0,2.0,34.0,6.0,159.0,88.0,2.0,19.0,13.0,32.0,5.0,14.0,77.0,6.0,3.0,12.0,12.0,1.0,25.0,9.0,34,1.0,4.0,2.0,2.0,3.0,3.0,,6.0,13.0,24.0,2.0,18.0,1.0,14.0,,3.0,1.0,,1.0,1.0,34.0,112,0.6,0.75,0.9636363636363636,0.4954954954954955,0.4954954954954955,0.3333333333333333,1.0,0.5,0.6944444444444444,0.9333333333333333,0.7619047619047619,0.7099236641221374,0.9375,0.7727272727272727,0.8809523809523809,0.13333333333333333,0.25,20.601503759398494,0.5,0.058823529411764705,0.08333333333333333,0.025,0.0851063829787234,0.040268456375838924,0.08421052631578947,0.03345724907063197,,0.043478260869565216,0.13559322033898305,0.03333333333333333,0.07692307692307693,0.016129032258064516,1.0,0.06349206349206349,0.5,0.6666666666666666,0.5,0.05555555555555555,0.14285714285714285,0.14285714285714285,1.0,,,,,0.18253968253968253,0.6086956521739131,0.6086956521739131,1.0,0.6984126984126984,0.06666666666666667,1.0,,0.047619047619047616,1.0,0.3333333333333333,0.5714285714285714,0.9444444444444444,0.5395615079365078,0.54894375,0.5272333333333332,0.03816793893129771,0.16666666666666666,0.16489361702127658,0.18085106382978725,4.64,25.576576576576574,0.1951219512195122,41.0,6.0,10.0,6.0,8.0,13.0,10.0,4.0,6.0,2.0,41.0,2.0,8.0,5.0,,,,3.0,1.0,,,1.0,2.0,,1.0,4.0,0.6153846153846154,0.5263157894736842,0.018018018018018018,0.022727272727272728,,0.0425531914893617,0.05,0.08,0.1,0.4659090909090909,0.47674418604651164,0.9512195121951219,0.6666666666666666,0.6,0.8333333333333334,0.5,0.4659090909090909,0.017699115044247787,2.0,3.0,4.0,,,2.0,5.0,,,0.2,0.6666666666666666,1.0,0.5714285714285714,3.0,,,,,,,0.029411764705882353,2.0,,,,,,,True,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,12281.0,205,48,403,410,79,100,56.0,813,10.0,20.0,1.0,1.0,,3.0,14.0,26.0,2.0,9.0,,,,5.0,1.0,26.0,55.0,,5.0,13.0,65.0,463,3.0,3.0,7.0,,9.0,1.0,3.0,3.0,16.0,,5.0,3.0,22.0,21.0,43.0,17.0,12.0,107.0,2.0,5.0,22.0,15.0,1.0,38.0,7.0,45,3.0,4.0,2.0,2.0,14.0,3.0,4.0,17.0,11.0,11.0,,23.0,1.0,26.0,4.0,12.0,3.0,1.0,5.0,3.0,2.0,78,0.3076923076923077,0.3076923076923077,,,,0.4727272727272727,1.0,,0.43333333333333335,1.0,,0.45774647887323944,1.1666666666666667,0.1,0.08333333333333333,0.05454545454545454,0.1,18.803418803418804,0.8235294117647058,0.125,0.15463917525773196,0.060240963855421686,0.21153846153846154,0.023255813953488372,0.18407960199004975,0.04142011834319527,0.08571428571428572,0.015384615384615385,0.10526315789473684,0.15789473684210525,0.16666666666666666,0.1,0.6,0.3333333333333333,0.5,0.5555555555555556,0.5,0.43333333333333335,0.5384615384615384,0.56,0.21428571428571427,0.15,0.2222222222222222,0.2222222222222222,,,,,,0.08333333333333333,0.3333333333333333,1.0,1.0,0.3,,,0.1,0.4166666666666667,0.5266091666666667,0.5659666666666667,0.48836499999999994,0.17647058823529413,0.19047619047619047,0.1076923076923077,0.046153846153846156,7.756363636363635,26.04,0.19602977667493796,,,,,,,,36.0,,,,1.0,4.0,9.0,1.0,,2.0,10.0,,2.0,2.0,1.0,,3.0,2.0,,,,0.2,0.2,,0.05263157894736842,,0.23809523809523808,0.2894736842105263,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,0.038461538461538464,0.047619047619047616,,,2.0,2.0,,,,True,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,11855.0,198,-24,387,400,85,84,55.0,787,6.0,10.0,3.0,3.0,,,,3.0,,1.0,5.0,14.0,3.0,38.0,7.0,6.0,14.0,18.0,52.0,15.0,81.0,487,3.0,3.0,16.0,,1.0,10.0,3.0,18.0,8.0,48.0,37.0,2.0,11.0,13.0,24.0,7.0,6.0,61.0,2.0,2.0,11.0,6.0,,17.0,5.0,22,2.0,3.0,3.0,,10.0,4.0,3.0,14.0,11.0,18.0,,17.0,,19.0,3.0,6.0,2.0,1.0,2.0,1.0,18.0,84,0.6666666666666666,0.8,0.8888888888888888,0.34615384615384615,0.35294117647058826,0.42857142857142855,1.0,,0.5,0.6,0.6818181818181818,0.5625,0.7272727272727273,0.75,0.7878787878787878,0.14285714285714285,0.1,18.984547461368653,0.7142857142857143,,0.05714285714285714,0.025,0.13095238095238096,0.017699115044247787,0.08994708994708994,0.02072538860103627,0.03125,0.022988505747126436,0.07317073170731707,0.0392156862745098,0.1016949152542373,0.05128205128205128,0.5,0.15151515151515152,0.6,0.6666666666666666,0.6666666666666666,0.045454545454545456,,,,0.015151515151515152,,,,0.21212121212121213,0.35714285714285715,0.35714285714285715,1.0,0.5757575757575758,0.3,1.0,0.6666666666666666,,,0.2727272727272727,0.6363636363636364,0.9393939393939394,0.5580930769230769,0.5679444444444445,0.5408681818181819,0.1267605633802817,0.35294117647058826,0.19753086419753085,0.2222222222222222,4.164285714285715,26.280769230769234,0.21963824289405684,13.0,2.0,6.0,4.0,2.0,7.0,5.0,4.0,6.0,2.0,13.0,,6.0,4.0,1.0,1.0,,7.0,,,1.0,1.0,3.0,1.0,1.0,1.0,0.2857142857142857,0.5,,,0.08333333333333333,0.02702702702702703,,0.07692307692307693,0.2,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.6,0.3333333333333333,1.0,0.5714285714285714,0.35135135135135137,0.05555555555555555,,1.0,1.0,2.0,1.0,3.0,1.0,,,0.1,,,0.3333333333333333,4.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,True,,,,,
