EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG3A,PtsPutbacks,OffTwoPtRebounds,SelfOReb,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,FTOffRebounds,Blocked3s,BlockedArc3,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,on,OffensiveGoaltends
1626166,1610612749,Cameron Payne,Cameron Payne,1626166,MIL,16707.0,278,-16,576,571,51.0,77.0,69.0,1147,7.0,15.0,2.0,2.0,6.0,11.0,2.0,6.0,3.0,10.0,15.0,40.0,1.0,4.0,15.0,32.0,18.0,50.0,11.0,95.0,674,1.0,4.0,3.0,3.0,3.0,1.0,7.0,16.0,14.0,51.0,3.0,40.0,15.0,3.0,2.0,27.0,12.0,39.0,8.0,4.0,15.0,7.0,5.0,90.0,3.0,11.0,9.0,1.0,21.0,3.0,24.0,8.0,5.0,3.0,6.0,1.0,4.0,9.0,1.0,2.0,3.0,3.0,15.0,1.0,3.0,14.0,30.0,1.0,11.0,1.0,1.0,2.0,15.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,7.0,51.0,0.5333333333333333,0.5333333333333333,0.9444444444444444,0.36,0.25,0.36,0.46875,1.0,0.5121951219512195,0.375,1.0,0.5397727272727273,0.375,1.1666666666666667,0.6097560975609756,0.04,0.09375,0.13333333333333333,0.09090909090909091,0.05,15.821812596006145,0.4,0.05263157894736842,0.05844155844155844,0.08208955223880597,0.0234375,0.06944444444444445,0.011235955056179775,0.03,0.078125,0.04411764705882353,0.045454545454545456,0.09322033898305085,1.0,0.18292682926829268,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.13414634146341464,0.5454545454545454,0.6,0.5,0.07317073170731707,0.3333333333333333,0.3333333333333333,0.12195121951219512,0.3,0.3,1.0,0.4878048780487805,0.375,0.39473684210526316,0.9333333333333333,1.0,0.25,0.6666666666666666,1.0,0.7926829268292683,0.375,0.5353280487804878,0.53295,0.5407000000000001,0.07954545454545454,0.1388888888888889,0.038461538461538464,0.031578947368421054,0.07368421052631578,8.006250000000001,25.802000000000003,0.08854166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,29689.0,495,-38,999,999,103.0,147.0,127.0,1998,40.0,60.0,3.0,5.0,29.0,63.0,13.0,30.0,8.0,16.0,5.0,20.0,1.0,1.0,82.0,153.0,13.0,36.0,24.0,227.0,1223,2.0,3.0,55.0,6.0,11.0,2.0,14.0,86.0,78.0,39.0,,20.0,5.0,10.0,,7.0,7.0,14.0,5.0,2.0,3.0,2.0,2.0,35.0,23.0,49.0,57.0,5.0,111.0,44.0,155.0,8.0,4.0,4.0,6.0,,2.0,4.0,,4.0,1.0,,10.0,3.0,1.0,24.0,46.0,6.0,33.0,,7.0,1.0,32.0,2.0,16.0,,6.0,3.0,6.0,2.0,14.0,102.0,0.524390243902439,0.6417910447761194,1.0,0.3611111111111111,0.6666666666666666,0.3611111111111111,0.5359477124183006,0.5454545454545454,0.5370370370370371,0.6341463414634146,0.5,0.5563725490196079,0.6395348837209303,0.5384615384615384,0.19047619047619047,,0.06535947712418301,0.1,0.06349206349206349,,18.608695652173914,0.6,0.20833333333333334,0.2261904761904762,0.21973094170403587,0.0970464135021097,0.2231578947368421,0.09224318658280922,0.09782608695652174,0.11235955056179775,0.24107142857142858,0.39215686274509803,0.18681318681318682,0.3333333333333333,0.31746031746031744,0.6666666666666666,0.7407407407407407,0.6,0.3333333333333333,0.4603174603174603,0.4915254237288136,0.5172413793103449,0.15873015873015872,0.43333333333333335,0.43333333333333335,0.08465608465608465,0.5,0.5,1.0,0.10582010582010581,0.25,0.25,1.0,0.024390243902439025,1.0,0.4166666666666667,0.6,0.5079365079365079,0.25,0.5202428571428571,0.5042785714285714,0.5079541666666666,0.07881773399014778,0.09580838323353294,,0.2422907488986784,0.06167400881057269,7.411764705882353,24.827777777777776,0.1031031031031031,16.0,25.0,1.0,2.0,1.0,23.0,38.0,3.0,1.0,30.0,21.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.6052631578947368,0.0875,0.11428571428571428,0.07692307692307693,0.07575757575757576,0.09433962264150944,0.36585365853658536,0.04819277108433735,0.3076923076923077,0.6097560975609756,0.64,0.0625,0.04878048780487805,0.5,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,16041.0,267,-58,556,537,97.0,76.0,68.0,1093,10.0,12.0,2.0,2.0,,2.0,,,3.0,13.0,7.0,18.0,,,10.0,14.0,10.0,31.0,5.0,55.0,705,,1.0,6.0,2.0,2.0,2.0,9.0,18.0,2.0,27.0,3.0,18.0,7.0,,,9.0,7.0,16.0,4.0,3.0,2.0,6.0,1.0,39.0,7.0,18.0,13.0,1.0,32.0,10.0,42.0,6.0,4.0,2.0,2.0,,2.0,1.0,,,1.0,,3.0,,,15.0,20.0,1.0,6.0,,1.0,1.0,7.0,1.0,2.0,,1.0,1.0,3.0,2.0,8.0,93.0,0.9,1.0,0.9,0.3225806451612903,,0.3225806451612903,0.7142857142857143,1.0,0.5555555555555556,0.6666666666666666,0.875,0.5729166666666666,0.75,0.75,0.6888888888888889,,,,,,8.095238095238095,0.6666666666666666,0.06666666666666667,0.11926605504587157,0.13953488372093023,0.05303030303030303,0.13025210084033614,0.03474903474903475,0.06315789473684211,0.08571428571428572,0.11764705882352941,0.17391304347826086,0.13402061855670103,0.6666666666666666,0.26666666666666666,0.8333333333333334,0.8333333333333334,0.9,0.044444444444444446,,,,,,,0.28888888888888886,0.23076923076923078,0.23076923076923078,1.0,0.4,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,0.5,1.0,0.9555555555555556,0.3888888888888889,0.560538888888889,0.8653,0.515225,0.043478260869565216,0.13333333333333333,,0.10909090909090909,0.16363636363636364,3.157142857142856,24.961290322580652,0.17446043165467626,2.0,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,0.015748031496062992,0.03333333333333333,0.016666666666666666,,0.02702702702702703,0.15625,0.04,,0.6666666666666666,1.0,0.5,0.3333333333333333,,,,,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.07692307692307693,0.5,0.5,,,,,,,,,,,,,,,True,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,63407.0,1057,138,2225,2234,403.0,426.0,236.0,4459,17.0,30.0,,4.0,19.0,36.0,2.0,12.0,53.0,108.0,46.0,117.0,9.0,15.0,38.0,78.0,99.0,225.0,5.0,378.0,2542,16.0,25.0,54.0,3.0,10.0,2.0,53.0,52.0,24.0,279.0,18.0,117.0,46.0,5.0,1.0,25.0,13.0,38.0,10.0,3.0,10.0,7.0,8.0,89.0,6.0,52.0,57.0,6.0,115.0,16.0,131.0,18.0,14.0,4.0,14.0,1.0,9.0,9.0,2.0,5.0,2.0,2.0,23.0,3.0,2.0,32.0,69.0,1.0,13.0,1.0,2.0,2.0,7.0,1.0,3.0,,6.0,3.0,6.0,5.0,53.0,394.0,0.6842105263157895,0.7027027027027027,0.9393939393939394,0.44,0.64,0.44,0.48717948717948717,0.3,0.6155115511551155,0.9,0.5,0.6176470588235294,0.9,0.5,0.7425742574257426,0.0044444444444444444,0.0641025641025641,0.1,0.05555555555555555,0.008547008547008548,13.22347266881029,0.6086956521739131,0.15789473684210525,0.08990536277602523,0.10569105691056911,0.011857707509881422,0.09680284191829484,0.015090543259557344,0.01288659793814433,0.05392156862745098,0.09608540925266904,0.12751677852348994,0.11282051282051282,0.8333333333333334,0.09900990099009901,0.5666666666666667,0.6296296296296297,0.6470588235294118,0.1188118811881188,0.5277777777777778,0.5588235294117647,0.7368421052631579,0.039603960396039604,0.16666666666666666,0.16666666666666666,0.3564356435643564,0.49074074074074076,0.49074074074074076,1.0,0.38613861386138615,0.39316239316239315,0.39655172413793105,0.8695652173913043,0.5,0.6,0.0784313725490196,,0.8415841584158416,0.39316239316239315,0.541829702970297,0.5355131578947369,0.5055352941176471,0.009836065573770493,0.0375,,0.14285714285714285,0.1402116402116402,7.24871794871795,24.891999999999996,0.181123595505618,2.0,4.0,7.0,10.0,19.0,3.0,5.0,,41.0,2.0,9.0,2.0,1.0,1.0,3.0,,6.0,1.0,0.6,0.018442622950819672,0.024539877300613498,0.009433962264150943,0.02654867256637168,0.00847457627118644,0.0784313725490196,0.012658227848101266,0.5,0.13333333333333333,0.5,0.5,0.3333333333333333,0.7,1.0,0.6666666666666666,0.37254901960784315,6.0,22.0,15.0,1.0,,,0.36585365853658536,0.0196078431372549,0.43137254901960786,0.2727272727272727,9.0,0.47368421052631576,,,,,,,,,,,,,True,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,89236.0,1487,125,3109,3099,543.0,564.0,341.0,6208,52.0,78.0,6.0,13.0,80.0,163.0,91.0,155.0,22.0,50.0,72.0,197.0,6.0,17.0,223.0,396.0,94.0,247.0,100.0,828.0,3617,7.0,18.0,84.0,27.0,48.0,27.0,129.0,166.0,280.0,198.0,84.0,197.0,72.0,22.0,4.0,210.0,82.0,292.0,57.0,25.0,164.0,39.0,7.0,666.0,21.0,98.0,110.0,9.0,217.0,40.0,257.0,51.0,35.0,16.0,78.0,21.0,51.0,49.0,17.0,27.0,2.0,2.0,127.0,6.0,17.0,67.0,141.0,10.0,110.0,3.0,8.0,8.0,120.0,8.0,41.0,7.0,13.0,6.0,15.0,10.0,125.0,529.0,0.3721973094170404,0.3952380952380952,0.7021276595744681,0.3805668016194332,0.3888888888888889,0.3805668016194332,0.5631313131313131,0.5625,0.5660964230171073,0.7129629629629629,0.5604395604395604,0.5952380952380952,0.7368421052631579,0.6142857142857143,0.38413685847589424,0.016194331983805668,0.05555555555555555,0.07692307692307693,0.06748466257668712,0.02030456852791878,23.49397590361446,0.6141732283464567,0.15789473684210525,0.13048635824436536,0.14202898550724638,0.03,0.13568166992824526,0.028922631959508314,0.027829313543599257,0.09507042253521127,0.14016172506738545,0.16489361702127658,0.14389799635701275,0.6666666666666666,0.12130637636080871,0.6666666666666666,0.7222222222222222,0.34615384615384615,0.2534992223950233,0.49079754601226994,0.5263157894736842,0.325,0.2410575427682737,0.5870967741935483,0.6066666666666667,0.07776049766718507,0.44,0.44,0.8636363636363636,0.30637636080870917,0.36548223350253806,0.37305699481865284,0.6527777777777778,0.3148148148148148,0.35294117647058826,0.14285714285714285,0.46153846153846156,0.505443234836703,0.36548223350253806,0.49861609642301696,0.4986833333333333,0.5101335164835166,0.07038123167155426,0.09557109557109557,0.02766798418972332,0.10144927536231885,0.15579710144927536,11.09646464646465,25.670445344129554,0.17465422965583788,12.0,13.0,1.0,1.0,17.0,28.0,36.0,7.0,43.0,26.0,19.0,6.0,4.0,11.0,6.0,,10.0,8.0,0.7777777777777778,0.027818448023426062,0.04072398190045249,0.026936026936026935,0.012121212121212121,0.037267080745341616,0.1347517730496454,0.020066889632107024,0.42857142857142855,0.24074074074074073,0.9230769230769231,,0.018518518518518517,1.0,1.0,0.6666666666666666,0.18681318681318682,9.0,26.0,16.0,,2.0,1.0,0.37209302325581395,,0.2857142857142857,0.34615384615384615,7.0,0.4117647058823529,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.03225806451612903,,,,True,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,6922.0,115,15,239,237,34.0,51.0,34.0,476,8.0,10.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,7.0,2.0,6.0,,,10.0,14.0,5.0,13.0,1.0,36.0,279,1.0,4.0,8.0,3.0,3.0,,9.0,12.0,8.0,15.0,,6.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,,5.0,,2.0,17.0,3.0,7.0,9.0,5.0,21.0,7.0,28.0,,,,,,,2.0,1.0,,,1.0,2.0,,1.0,8.0,14.0,2.0,3.0,,,,4.0,,2.0,,2.0,,2.0,2.0,9.0,34.0,0.6,0.75,1.0,0.38461538461538464,0.25,0.38461538461538464,0.7142857142857143,1.0,0.6481481481481481,0.5,0.75,0.6206896551724138,0.4444444444444444,0.75,0.48148148148148145,0.07692307692307693,0.07142857142857142,0.1,,,11.272727272727273,,0.5,0.13846153846153847,0.12727272727272726,0.061224489795918366,0.13333333333333333,0.06542056074766354,0.08108108108108109,0.13333333333333333,0.15384615384615385,0.1111111111111111,0.11363636363636363,1.0,0.37037037037037035,0.8,0.8888888888888888,0.625,0.037037037037037035,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.42857142857142855,0.5,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.8518518518518519,0.3333333333333333,0.5940000000000002,0.6128428571428571,0.6228583333333334,0.06896551724137931,0.125,,0.2222222222222222,0.25,5.057142857142856,24.761538461538464,0.14225941422594143,2.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,,,,2.0,,1.0,,0.6666666666666666,0.06896551724137931,0.038461538461538464,0.05,0.16666666666666666,,0.18181818181818182,,,0.42857142857142855,0.6666666666666666,,0.5714285714285714,0.25,1.0,,0.3333333333333333,,1.0,1.0,,,,0.3333333333333333,,0.16666666666666666,,1.0,0.5,,,,,,,,,,0.14285714285714285,,,True,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,9375.0,156,-15,327,322,44.0,58.0,42.0,649,7.0,10.0,,,3.0,5.0,,,3.0,8.0,,,,,10.0,15.0,3.0,8.0,3.0,32.0,416,,2.0,8.0,1.0,1.0,1.0,3.0,10.0,10.0,9.0,,,,2.0,,3.0,9.0,12.0,6.0,3.0,3.0,,,33.0,7.0,5.0,7.0,4.0,16.0,17.0,33.0,1.0,1.0,,4.0,1.0,3.0,3.0,,1.0,2.0,,7.0,4.0,,10.0,23.0,2.0,4.0,,,2.0,3.0,,1.0,,3.0,1.0,3.0,2.0,3.0,44.0,0.5,0.8333333333333334,1.0,0.375,,0.375,0.6666666666666666,1.0,0.6304347826086957,0.6666666666666666,1.0,0.64,0.6666666666666666,0.75,0.34782608695652173,,0.13333333333333333,0.1,0.2,,8.310991957104557,0.5714285714285714,0.5,0.09090909090909091,0.07575757575757576,0.10294117647058823,0.08391608391608392,0.1111111111111111,0.125,0.12121212121212122,0.06451612903225806,0.07692307692307693,0.07142857142857142,0.6666666666666666,0.43478260869565216,0.7,0.7777777777777778,0.2857142857142857,0.21739130434782608,0.6,0.75,1.0,,,,0.34782608695652173,0.375,0.375,1.0,,,,,,,,,0.782608695652174,,0.5513391304347826,0.6154200000000001,0.4167,0.041666666666666664,0.0625,,0.25,0.09375,4.886666666666667,23.262500000000003,0.1345565749235474,4.0,4.0,,2.0,,4.0,4.0,,,8.0,9.0,,,1.0,2.0,,3.0,,1.0,0.11842105263157894,0.13043478260869565,0.11764705882352941,0.10526315789473684,,0.1,,,0.6666666666666666,1.0,,0.3333333333333333,,,,,,,,1.0,,,,0.08333333333333333,,,,,,,,,,,,,,,,,True,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,68905.0,1148,110,2417,2411,447.0,417.0,248.0,4828,89.0,116.0,16.0,20.0,25.0,59.0,6.0,8.0,13.0,35.0,48.0,152.0,2.0,7.0,120.0,183.0,61.0,187.0,60.0,483.0,2773,2.0,7.0,68.0,18.0,28.0,19.0,91.0,178.0,62.0,183.0,,152.0,48.0,9.0,,40.0,23.0,63.0,20.0,3.0,29.0,7.0,4.0,149.0,19.0,56.0,77.0,,133.0,67.0,200.0,19.0,10.0,9.0,12.0,2.0,6.0,19.0,2.0,6.0,,1.0,31.0,4.0,8.0,66.0,103.0,7.0,61.0,,7.0,2.0,72.0,8.0,34.0,,94.0,34.0,94.0,55.0,91.0,436.0,0.7416666666666667,0.8476190476190476,1.0,0.32620320855614976,0.2857142857142857,0.32620320855614976,0.6557377049180327,0.6428571428571429,0.5716216216216217,0.5952380952380952,0.72,0.6007462686567164,0.68,0.7583333333333333,0.5054054054054054,,0.04918032786885246,0.0603448275862069,0.03389830508474576,,16.13865076407007,0.3870967741935484,,0.1134020618556701,0.10218978102189781,0.03571428571428571,0.10839445802770986,0.05476864966949953,0.03579952267303103,0.15315315315315314,0.11073825503355705,0.06289308176100629,0.08108108108108109,0.5851063829787234,0.31351351351351353,0.7672413793103449,0.8165137614678899,0.7191011235955056,0.15945945945945947,0.423728813559322,0.43859649122807015,0.84,0.021621621621621623,0.75,0.75,0.0945945945945946,0.37142857142857144,0.37142857142857144,1.0,0.41081081081081083,0.3157894736842105,0.3157894736842105,1.0,0.16666666666666666,0.2857142857142857,0.4,0.8,0.8189189189189189,0.3157894736842105,0.5567212162162162,0.5614774193548386,0.562414,0.08585858585858586,0.16267942583732056,,0.14078674948240166,0.18840579710144928,5.013661202185792,26.396256684491977,0.18494000827472074,21.0,31.0,,,4.0,22.0,35.0,18.0,22.0,30.0,39.0,7.0,13.0,6.0,59.0,,3.0,5.0,0.6285714285714286,0.07400379506641366,0.07407407407407407,0.08403361344537816,0.05511811023622047,0.035398230088495575,0.19230769230769232,0.03910614525139665,0.6666666666666666,0.7380952380952381,0.6774193548387096,0.09523809523809523,,,,1.0,0.08,8.0,18.0,12.0,9.0,,,0.5454545454545454,0.15,0.36,0.4444444444444444,4.0,1.0,1.0,1.0,,,,,1.0,2.0,,,13.0,,True,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,62574.0,1043,277,2197,2182,449.0,444.0,246.0,4379,308.0,385.0,52.0,64.0,37.0,100.0,15.0,51.0,,,11.0,46.0,1.0,6.0,360.0,536.0,11.0,46.0,187.0,940.0,2487,1.0,6.0,108.0,61.0,96.0,58.0,186.0,436.0,284.0,18.0,15.0,45.0,11.0,45.0,,70.0,112.0,182.0,71.0,41.0,40.0,18.0,12.0,476.0,34.0,132.0,134.0,15.0,281.0,90.0,371.0,34.0,18.0,16.0,39.0,8.0,25.0,53.0,4.0,14.0,6.0,13.0,92.0,8.0,16.0,31.0,78.0,4.0,237.0,,9.0,4.0,297.0,49.0,149.0,,28.0,8.0,29.0,16.0,177.0,435.0,0.6055555555555555,0.6586102719033232,0.5454545454545454,0.2391304347826087,0.16666666666666666,0.24444444444444444,0.6716417910447762,0.6354166666666666,0.6469072164948454,0.6283783783783784,0.5871559633027523,0.6666666666666666,0.6206896551724138,0.6,0.07903780068728522,,0.08395522388059702,0.07532467532467532,0.16,,32.33265720081136,0.42391304347826086,0.38461538461538464,0.22259136212624583,0.27442827442827444,0.06981519507186858,0.24561403508771928,0.09528907922912205,0.07417582417582418,0.1568627450980392,0.2230769230769231,0.3188405797101449,0.3027027027027027,0.5517241379310345,0.6615120274914089,0.8,0.8651685393258427,0.6201298701298701,0.1718213058419244,0.37,0.44047619047619047,0.5945945945945946,0.08762886597938144,0.29411764705882354,0.29411764705882354,,,,,0.07903780068728522,0.2391304347826087,0.2391304347826087,0.5454545454545454,0.08108108108108109,0.16666666666666666,0.5871559633027523,0.8125,0.7405498281786942,0.24444444444444444,0.5898929432013771,0.571936111111111,0.5808342592592592,0.218475073313783,0.23427672955974843,,0.1148936170212766,0.19787234042553192,4.2699626865671645,26.650000000000006,0.20436959490213927,37.0,54.0,,,,45.0,68.0,15.0,13.0,58.0,55.0,12.0,10.0,23.0,19.0,3.0,11.0,17.0,0.6617647058823529,0.12304250559284116,0.16184971098265896,0.11931818181818182,0.061224489795918366,0.056910569105691054,0.18018018018018017,0.07272727272727272,0.3333333333333333,0.7297297297297297,0.6851851851851852,0.16216216216216217,,,,1.0,,2.0,13.0,2.0,1.0,1.0,,0.15384615384615385,0.013888888888888888,0.11926605504587157,0.15384615384615385,,,7.0,1.0,1.0,,,1.0,1.0,4.0,,,2.0,1.0,True,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,9647.0,161,-87,341,343,64.0,62.0,25.0,684,4.0,8.0,,1.0,7.0,8.0,1.0,2.0,1.0,9.0,5.0,11.0,,1.0,12.0,18.0,6.0,20.0,4.0,46.0,434,,3.0,2.0,,1.0,4.0,4.0,22.0,2.0,15.0,3.0,11.0,5.0,1.0,,8.0,4.0,12.0,2.0,2.0,4.0,1.0,3.0,28.0,2.0,8.0,11.0,1.0,20.0,5.0,25.0,6.0,6.0,,2.0,1.0,2.0,1.0,,,,,3.0,,,8.0,13.0,,2.0,,,,5.0,,,1.0,1.0,1.0,1.0,,3.0,61.0,0.9166666666666666,1.0,0.8333333333333334,0.3,,0.3,0.6666666666666666,,0.5526315789473685,0.16666666666666666,,0.575,0.16666666666666666,0.6666666666666666,0.5263157894736842,,0.05555555555555555,0.125,,,11.559139784946236,0.6666666666666666,0.3333333333333333,0.1375,0.11594202898550725,0.02247191011235955,0.12751677852348994,0.029411764705882353,0.029850746268656716,0.11538461538461539,0.1282051282051282,0.2,0.1111111111111111,,0.21052631578947367,0.5,0.5714285714285714,0.75,0.21052631578947367,0.875,0.875,1.0,0.05263157894736842,0.5,0.5,0.23684210526315788,0.1111111111111111,0.1111111111111111,1.0,0.2894736842105263,0.45454545454545453,0.45454545454545453,0.8,0.16666666666666666,,1.0,,0.7368421052631579,0.45454545454545453,0.5429434210526317,0.61873,0.7206,0.02564102564102564,,0.047619047619047616,0.043478260869565216,0.08695652173913043,6.900000000000001,25.04,0.187683284457478,1.0,3.0,,2.0,,1.0,3.0,,,2.0,3.0,,,1.0,,,2.0,,0.3333333333333333,0.037037037037037035,0.047619047619047616,0.02564102564102564,0.047619047619047616,,0.13333333333333333,,1.0,0.5,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
