EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTDefRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedCorner3,on,BlockedArc3,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Transition Take Fouls,Clear Path Fouls
1627739,1610612762,Kris Dunn,Kris Dunn,1627739,UTA,9394.0,157.0,3.0,332.0,325.0,120.0,98.0,46.0,657.0,5.0,12.0,1.0,2.0,1.0,4.0,10.0,18.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,15.0,31.0,4.0,10.0,4.0,46.0,365.0,1.0,3.0,1.0,2.0,3.0,9.0,1.0,2.0,3.0,12.0,4.0,26.0,12.0,2.0,5.0,2.0,3.0,17.0,14.0,31.0,10.0,4.0,12.0,5.0,76.0,4.0,3.0,9.0,3.0,12.0,7.0,19.0,1.0,9.0,6.0,3.0,4.0,4.0,4.0,7.0,1.0,1.0,11.0,3.0,15.0,20.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,12.0,120.0,1.0,0.13333333333333333,0.14285714285714285,1.0,0.4,0.5,0.4,0.4838709677419355,0.3333333333333333,0.3333333333333333,0.5121951219512195,0.25,0.4090909090909091,0.5227272727272727,0.25,0.46153846153846156,0.24390243902439024,0.0967741935483871,0.25,14.285714285714285,0.36363636363636365,0.03896103896103896,0.03614457831325301,0.11842105263157894,0.05405405405405406,0.0784313725490196,0.044585987261146494,0.03225806451612903,0.045454545454545456,0.06,0.041666666666666664,0.05714285714285714,0.2,0.1206896551724138,0.1111111111111111,0.05555555555555555,0.2926829268292683,0.4166666666666667,0.5555555555555556,0.2,0.43902439024390244,0.5555555555555556,0.5555555555555556,0.1,0.024390243902439025,0.12195121951219512,0.4,0.4,1.0,0.12195121951219512,0.4,0.4,1.0,0.5,0.5,0.25,0.36363636363636365,0.25,0.09090909090909091,0.09090909090909091,1.0,0.5365853658536586,0.4,0.5163378048780488,0.5451,0.5431,0.06818181818181818,0.08823529411764706,0.043478260869565216,0.2608695652173913,6.254838709677419,24.91,0.3614457831325301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628374,1610612762,Lauri Markkanen,Lauri Markkanen,1628374,UTA,2853.0,48.0,4.0,99.0,95.0,27.0,40.0,18.0,194.0,2.0,7.0,,2.0,,1.0,3.0,6.0,1.0,1.0,1.0,,5.0,13.0,1.0,1.0,2.0,5.0,14.0,6.0,14.0,11.0,39.0,111.0,,2.0,1.0,4.0,,1.0,1.0,2.0,6.0,9.0,10.0,,18.0,,13.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,,,,,,,,,2.0,2.0,,10.0,12.0,4.0,,,,9.0,27.0,,1.0,1.0,1.0,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,,,0.5,0.5,0.5,0.5735294117647058,0.5,0.6428571428571429,0.5,0.07142857142857142,0.14285714285714285,27.5,,0.05555555555555555,0.03225806451612903,0.06666666666666667,,0.06060606060606061,0.01818181818181818,0.058823529411764705,,,,0.14285714285714285,,,1.0,0.0625,0.25,0.2857142857142857,0.3333333333333333,1.0,0.21428571428571427,0.5,0.5,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0,1.0,0.4642857142857143,0.38461538461538464,0.38461538461538464,1.0,0.6666666666666666,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.5,0.75,0.38461538461538464,0.5071357142857144,0.53805,0.54215,0.12903225806451613,0.23529411764705882,0.10256410256410256,0.23076923076923078,5.121428571428572,25.90714285714285,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629012,1610612762,Collin Sexton,Collin Sexton,1629012,UTA,12301.0,205.0,-69.0,424.0,414.0,125.0,126.0,61.0,838.0,23.0,33.0,4.0,9.0,7.0,9.0,16.0,37.0,8.0,2.0,9.0,3.0,9.0,24.0,1.0,2.0,4.0,44.0,78.0,11.0,33.0,19.0,140.0,523.0,8.0,14.0,2.0,22.0,8.0,15.0,2.0,7.0,8.0,30.0,34.0,54.0,30.0,4.0,24.0,9.0,12.0,22.0,17.0,39.0,6.0,11.0,9.0,12.0,95.0,4.0,6.0,3.0,7.0,10.0,10.0,20.0,1.0,1.0,1.0,,9.0,4.0,6.0,8.0,,,17.0,5.0,11.0,19.0,,17.0,22.0,9.0,2.0,,2.0,30.0,125.0,,0.38636363636363635,0.40476190476190477,0.9090909090909091,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5641025641025641,0.5714285714285714,0.5333333333333333,0.545045045045045,0.59375,0.5,0.5798319327731093,0.6470588235294118,0.6,0.2972972972972973,0.15384615384615385,0.12121212121212122,27.69857433808554,0.5294117647058824,0.07954545454545454,0.046875,0.0379746835443038,0.04395604395604396,0.059880239520958084,0.045662100456621,0.06382978723404255,0.04225352112676056,0.046875,0.037037037037037035,0.07407407407407407,0.16666666666666666,0.04838709677419355,,0.022727272727272728,0.2972972972972973,0.696969696969697,0.7931034482758621,0.5217391304347826,0.3333333333333333,0.43243243243243246,0.5517241379310345,0.25,0.07207207207207207,0.08108108108108109,0.2222222222222222,0.2222222222222222,1.0,0.21621621621621623,0.375,0.375,0.8888888888888888,0.5625,0.4444444444444444,0.0625,0.4090909090909091,0.7777777777777778,0.13636363636363635,0.18181818181818182,0.5,0.5945945945945946,0.375,0.5238968468468469,0.498625,0.592475,0.07692307692307693,0.10714285714285714,0.15714285714285714,0.21428571428571427,6.35,25.351515151515155,0.294811320754717,,1.0,3.0,,1.0,1.0,3.0,2.0,2.0,0.5,,,,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,0.21621621621621623,0.061224489795918366,1.0,0.625,0.625,0.2,0.5,0.0625,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630209,1610612762,Omer Yurtseven,Omer Yurtseven,1630209,UTA,32706.0,545.0,-133.0,1128.0,1114.0,297.0,281.0,167.0,2242.0,51.0,75.0,28.0,37.0,13.0,21.0,41.0,81.0,4.0,3.0,11.0,3.0,2.0,13.0,3.0,1.0,4.0,94.0,160.0,5.0,24.0,19.0,222.0,1331.0,35.0,50.0,4.0,79.0,17.0,33.0,2.0,7.0,6.0,46.0,124.0,64.0,15.0,58.0,13.0,2.0,12.0,18.0,11.0,29.0,8.0,3.0,13.0,5.0,69.0,29.0,42.0,56.0,63.0,136.0,72.0,208.0,7.0,8.0,6.0,2.0,19.0,3.0,9.0,18.0,1.0,,37.0,10.0,27.0,52.0,,34.0,28.0,14.0,18.0,10.0,18.0,46.0,297.0,3.0,0.6595744680851063,0.9538461538461539,1.0,0.20833333333333334,0.2857142857142857,0.20833333333333334,0.5875,0.7,0.5151515151515151,0.5516304347826086,0.6759259259259259,0.5,0.5692307692307692,0.6810344827586207,0.5111111111111111,0.13043478260869565,0.075,0.06666666666666667,17.642585551330797,0.5135135135135135,0.25,0.13291139240506328,0.23430962343096234,0.11196911196911197,0.24236252545824846,0.12347826086956522,0.14432989690721648,0.13186813186813187,0.1270718232044199,0.07692307692307693,0.24444444444444444,0.21052631578947367,0.22631578947368422,0.2653061224489796,0.0958904109589041,0.4076086956521739,0.68,0.7285714285714285,0.5294117647058824,0.44021739130434784,0.5061728395061729,0.5540540540540541,0.8048780487804879,0.021739130434782608,0.059782608695652176,0.2727272727272727,0.2727272727272727,1.0,0.07065217391304347,0.15384615384615385,0.15384615384615385,1.0,0.6851851851851852,0.7567567567567568,0.05555555555555555,0.525,0.6190476190476191,0.075,0.1,0.25,0.5380434782608695,0.15384615384615385,0.5172144021739131,0.5417926829268294,0.56006375,0.07291666666666667,0.08333333333333333,0.35585585585585583,0.2072072072072072,4.762500000000001,24.737499999999997,0.2632978723404255,1.0,1.0,6.0,17.0,7.0,,6.0,3.0,3.0,0.25,0.6071428571428571,0.3333333333333333,1.0,2.0,,1.0,,,10.0,5.0,3.0,12.0,,8.0,11.0,0.08641975308641975,0.2661290322580645,0.6111111111111112,0.5,0.5,1.0,0.14285714285714285,0.018518518518518517,,,1.0,1.0,1.0,0.038461538461538464,0.10810810810810811,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,
1641718,1610612762,Keyonte George,Keyonte George,1641718,UTA,18634.0,311.0,-86.0,648.0,639.0,149.0,117.0,91.0,1287.0,5.0,11.0,,,2.0,2.0,19.0,40.0,14.0,4.0,11.0,2.0,23.0,62.0,4.0,6.0,17.0,24.0,65.0,27.0,73.0,36.0,165.0,756.0,3.0,5.0,7.0,16.0,6.0,15.0,6.0,19.0,16.0,46.0,18.0,30.0,42.0,,62.0,23.0,7.0,24.0,15.0,39.0,4.0,11.0,14.0,8.0,93.0,2.0,2.0,14.0,14.0,29.0,4.0,33.0,1.0,2.0,2.0,,20.0,6.0,16.0,12.0,3.0,2.0,32.0,5.0,3.0,10.0,,36.0,44.0,18.0,1.0,1.0,1.0,46.0,149.0,,0.375,0.375,0.5185185185185185,0.3698630136986301,0.3157894736842105,0.3698630136986301,0.36923076923076925,0.6,0.4,0.4673913043478261,0.625,0.4411764705882353,0.5290322580645161,0.6666666666666666,0.5357142857142857,0.5289855072463768,0.1076923076923077,0.18181818181818182,25.134408602150536,0.625,0.09722222222222222,0.010810810810810811,0.10218978102189781,0.013793103448275862,0.099644128113879,0.012121212121212121,0.04081632653061224,,0.00980392156862745,0.023255813953488372,0.12244897959183673,0.12,0.1346153846153846,,0.01282051282051282,0.07971014492753623,0.45454545454545453,0.5555555555555556,0.4,0.2898550724637681,0.475,0.5428571428571428,0.3684210526315789,0.10144927536231885,0.07971014492753623,0.36363636363636365,0.4,1.0,0.4492753623188406,0.3709677419354839,0.3709677419354839,0.43478260869565216,,,0.3333333333333333,0.058823529411764705,1.0,0.058823529411764705,0.5,0.35294117647058826,0.6086956521739131,0.3709677419354839,0.48725036231884056,0.47333571428571425,0.46904264705882354,0.13636363636363635,0.22784810126582278,0.09696969696969697,0.2787878787878788,9.704615384615385,25.887671232876706,0.22993827160493827,1.0,3.0,1.0,1.0,2.0,,4.0,1.0,1.0,0.42857142857142855,0.07142857142857142,0.25,1.0,,2.0,3.0,39.0,2.0,4.0,1.0,,1.0,3.0,,,0.125,0.07142857142857142,,,,,,0.25,0.6666666666666666,1.0,,,,,,,1.0,1.0,3.0,0.0136986301369863,0.09090909090909091,0.04,,,,,,,,,True,,,,,,,
1629659,1610612762,Talen Horton-Tucker,Talen Horton-Tucker,1629659,UTA,9537.0,159.0,-36.0,324.0,326.0,85.0,85.0,57.0,650.0,10.0,23.0,,,7.0,9.0,4.0,20.0,5.0,2.0,4.0,,9.0,28.0,1.0,4.0,5.0,15.0,48.0,11.0,32.0,17.0,80.0,396.0,,2.0,1.0,4.0,9.0,19.0,4.0,5.0,,30.0,4.0,26.0,24.0,,28.0,9.0,7.0,15.0,12.0,27.0,9.0,3.0,8.0,7.0,66.0,,,6.0,6.0,13.0,,13.0,,7.0,1.0,6.0,5.0,2.0,2.0,3.0,,,8.0,1.0,8.0,19.0,,14.0,24.0,13.0,3.0,3.0,3.0,30.0,85.0,4.0,0.13333333333333333,0.13333333333333333,0.7272727272727273,0.34375,0.8,0.34375,0.3125,,0.47368421052631576,0.39375,0.5,0.625,0.43956043956043955,0.5,0.625,0.4,0.14583333333333334,0.17391304347826086,25.44987146529563,0.625,0.08823529411764706,,0.08333333333333333,,0.08571428571428572,,,,,,0.1111111111111111,,0.08196721311475409,0.09090909090909091,,0.2875,0.43478260869565216,0.5263157894736842,0.2,0.25,0.2,0.23529411764705882,,0.0625,0.05,0.5,0.5,1.0,0.35,0.32142857142857145,0.32142857142857145,0.6666666666666666,,,0.3333333333333333,0.375,0.7777777777777778,,0.20833333333333334,0.8,0.6875,0.32142857142857145,0.5165329113924053,0.4773,0.54409375,0.14285714285714285,0.22033898305084745,0.05,0.375,6.031250000000001,26.140625000000004,0.2623456790123457,1.0,1.0,1.0,1.0,,,2.0,,,1.0,0.1,1.0,1.0,1.0,,,9.0,,3.0,,3.0,1.0,,,2.0,0.15,0.10344827586206896,0.6666666666666666,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630534,1610612762,Ochai Agbaji,Ochai Agbaji,1630534,UTA,7955.0,133.0,-79.0,276.0,276.0,76.0,50.0,40.0,552.0,11.0,14.0,,2.0,2.0,3.0,2.0,6.0,2.0,7.0,11.0,2.0,,6.0,,,3.0,13.0,22.0,7.0,17.0,2.0,49.0,349.0,,2.0,2.0,3.0,2.0,5.0,2.0,5.0,,10.0,22.0,4.0,21.0,,6.0,,2.0,4.0,4.0,8.0,1.0,3.0,1.0,3.0,20.0,1.0,2.0,6.0,8.0,14.0,4.0,18.0,,4.0,4.0,,4.0,1.0,2.0,2.0,,,6.0,2.0,4.0,6.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,10.0,76.0,,0.8461538461538461,0.8461538461538461,1.0,0.4117647058823529,0.4,0.4117647058823529,0.5909090909090909,,0.4,0.6025641025641025,0.375,0.5,0.6282051282051282,0.375,0.5,0.4358974358974359,0.09090909090909091,0.07142857142857142,14.018691588785046,0.6666666666666666,0.12903225806451613,0.024390243902439025,0.09375,0.017543859649122806,0.1111111111111111,0.02158273381294964,,0.05555555555555555,,0.0625,0.07142857142857142,0.2727272727272727,0.10909090909090909,,,0.358974358974359,0.7857142857142857,0.8461538461538461,0.9090909090909091,0.15384615384615385,0.3333333333333333,0.4,0.5,0.05128205128205128,0.28205128205128205,0.6363636363636364,0.6363636363636364,1.0,0.15384615384615385,,,,0.5,,,0.3,0.6666666666666666,0.2,0.3,,0.7948717948717948,,0.5643897435897437,0.6134875,0.542475,0.05128205128205128,0.09090909090909091,0.061224489795918366,0.20408163265306123,4.79090909090909,24.00588235294118,0.2753623188405797,,1.0,,,,1.0,2.0,,,0.5,,,,,1.0,2.0,,,2.0,2.0,,,1.0,1.0,3.0,0.16666666666666666,0.13043478260869565,1.0,,,,,0.5,0.5,1.0,2.0,1.0,,0.09090909090909091,,1.0,,,,,,,,,,,,,,,True,,,,,,,
1641729,1610612762,Brice Sensabaugh,Brice Sensabaugh,1641729,UTA,7971.0,133.0,-40.0,280.0,279.0,89.0,96.0,36.0,559.0,1.0,4.0,,,1.0,2.0,3.0,20.0,7.0,4.0,7.0,2.0,6.0,22.0,4.0,2.0,10.0,7.0,31.0,10.0,29.0,7.0,51.0,326.0,,2.0,6.0,15.0,4.0,10.0,2.0,12.0,1.0,15.0,2.0,12.0,21.0,,22.0,6.0,5.0,8.0,6.0,14.0,2.0,4.0,6.0,2.0,34.0,2.0,3.0,11.0,11.0,22.0,5.0,27.0,1.0,4.0,3.0,1.0,4.0,,1.0,4.0,1.0,2.0,8.0,2.0,7.0,14.0,,5.0,8.0,3.0,4.0,1.0,4.0,15.0,89.0,,0.14285714285714285,0.14285714285714285,0.7,0.3448275862068966,0.16666666666666666,0.3448275862068966,0.22580645161290322,,0.4,0.36666666666666664,0.9375,0.3181818181818182,0.40476190476190477,0.9375,0.3409090909090909,0.48333333333333334,0.16129032258064516,0.25,21.91358024691358,0.5,0.19642857142857142,0.033707865168539325,0.2037037037037037,0.03389830508474576,0.2,0.033783783783783786,0.038461538461538464,0.03508771929824561,0.023809523809523808,0.058823529411764705,0.25,0.2222222222222222,0.1956521739130435,0.25,0.02702702702702703,0.06666666666666667,0.25,0.3333333333333333,,0.3333333333333333,0.15,0.1875,0.3333333333333333,0.11666666666666667,0.11666666666666667,0.5714285714285714,0.5714285714285714,0.75,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,0.5,0.09090909090909091,0.5,0.09090909090909091,0.45454545454545453,0.2,0.55,0.2727272727272727,0.4832333333333333,0.5504928571428571,0.5034590909090909,0.06349206349206349,0.09090909090909091,0.29411764705882354,0.29411764705882354,9.635483870967741,25.406896551724138,0.31785714285714284,3.0,5.0,,,,1.0,1.0,,,0.8333333333333334,,0.75,1.0,3.0,2.0,2.0,9.0,,3.0,,,1.0,,3.0,3.0,0.2,0.16129032258064516,0.75,0.42857142857142855,0.42857142857142855,,,0.25,1.0,0.5,,,,,,,,,1.0,,,0.03333333333333333,,,,,,,,,True,,,,,,,
1641707,1610612762,Taylor Hendricks,Taylor Hendricks,1641707,UTA,11304.0,188.0,-63.0,384.0,379.0,94.0,82.0,58.0,763.0,10.0,15.0,4.0,6.0,3.0,3.0,4.0,10.0,1.0,12.0,22.0,6.0,3.0,15.0,1.0,1.0,6.0,15.0,26.0,15.0,37.0,4.0,79.0,479.0,5.0,8.0,5.0,19.0,5.0,7.0,3.0,12.0,2.0,21.0,12.0,18.0,45.0,10.0,15.0,3.0,2.0,8.0,3.0,11.0,2.0,1.0,4.0,4.0,25.0,5.0,7.0,15.0,8.0,24.0,13.0,37.0,2.0,9.0,7.0,2.0,4.0,,3.0,3.0,1.0,2.0,7.0,4.0,6.0,10.0,,5.0,6.0,2.0,7.0,3.0,7.0,21.0,94.0,1.0,0.4,0.6,1.0,0.40540540540540543,0.25,0.40540540540540543,0.5769230769230769,0.625,0.7142857142857143,0.5952380952380952,0.7307692307692307,0.5,0.5984848484848485,0.7307692307692307,0.5,0.5873015873015873,0.07692307692307693,0.13333333333333333,16.043956043956044,0.5714285714285714,0.09090909090909091,0.06363636363636363,0.18072289156626506,0.05747126436781609,0.13450292397660818,0.06091370558375635,0.09090909090909091,0.03076923076923077,0.06451612903225806,0.04,0.06451612903225806,0.1875,0.1791044776119403,0.1875,0.07142857142857142,0.23809523809523808,0.6666666666666666,0.7692307692307693,0.5,0.15873015873015872,0.4,0.4,0.25,0.015873015873015872,0.3492063492063492,0.5454545454545454,0.5714285714285714,1.0,0.23809523809523808,0.2,0.21428571428571427,1.0,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.15789473684210525,1.0,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.8253968253968254,0.2,0.5478285714285714,0.4855888888888889,0.5317526315789474,0.03076923076923077,0.07142857142857142,0.24050632911392406,0.26582278481012656,4.642307692307693,24.4027027027027,0.24479166666666666,,3.0,,1.0,,1.0,,1.0,,0.6,0.2,,,1.0,3.0,4.0,,,1.0,,,,,2.0,3.0,,0.07317073170731707,0.42857142857142855,1.0,1.0,,,0.3076923076923077,0.75,1.0,2.0,1.0,,0.14285714285714285,0.16666666666666666,0.3333333333333333,2.0,,,0.05405405405405406,0.045454545454545456,,2.0,0.06666666666666667,,,,,,,True,,,,,,,
1630548,1610612762,Johnny Juzang,Johnny Juzang,1630548,UTA,8946.0,149.0,-24.0,289.0,286.0,46.0,49.0,53.0,575.0,4.0,4.0,,,1.0,1.0,3.0,9.0,3.0,3.0,9.0,3.0,5.0,12.0,1.0,1.0,2.0,8.0,16.0,8.0,21.0,7.0,47.0,353.0,,1.0,3.0,7.0,2.0,4.0,1.0,5.0,,7.0,12.0,4.0,24.0,,12.0,5.0,1.0,7.0,4.0,11.0,2.0,2.0,3.0,3.0,26.0,1.0,1.0,4.0,10.0,14.0,2.0,16.0,,2.0,1.0,1.0,2.0,1.0,,3.0,,,5.0,1.0,5.0,11.0,,9.0,10.0,5.0,,,,7.0,46.0,1.0,0.75,0.75,1.0,0.38095238095238093,0.2,0.38095238095238093,0.5,,0.5,0.5405405405405406,0.75,0.3888888888888889,0.5595238095238095,0.7,0.3888888888888889,0.5675675675675675,0.0625,,13.467048710601718,0.4,0.1282051282051282,0.011494252873563218,0.06557377049180328,0.014492753623188406,0.10071942446043165,0.01282051282051282,,0.01694915254237288,0.018518518518518517,,0.07692307692307693,0.2,0.0851063829787234,,,0.10810810810810811,1.0,1.0,0.75,0.24324324324324326,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.08108108108108109,0.24324324324324326,0.3333333333333333,0.3333333333333333,1.0,0.32432432432432434,0.4166666666666667,0.4166666666666667,1.0,,,0.25,0.1111111111111111,1.0,0.3333333333333333,0.2222222222222222,0.5,0.6756756756756757,0.4166666666666667,0.5091297297297299,0.4861,0.5085500000000001,0.11904761904761904,0.23809523809523808,0.14893617021276595,0.14893617021276595,8.025,25.1047619047619,0.15916955017301038,1.0,2.0,1.0,,,,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,,,,,0.14285714285714285,,0.3333333333333333,0.5,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,True,,,,,,,
