EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsPutbacks,SelfOReb,Travels,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeFGA,Charge Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Transition Take Fouls Drawn,on,BlockedCorner3,OffensiveGoaltends,HeaveMakes,LongMidRangePctBlocked
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,20286.0,338,50.0,694,693,206.0,243.0,102,1387,7.0,11.0,2.0,2.0,1.0,3.0,1.0,6.0,4.0,11.0,4.0,18.0,55.0,3.0,6.0,4.0,16.0,8.0,17.0,22.0,66.0,3.0,85.0,763,3.0,3.0,3.0,6.0,1.0,16.0,1.0,6.0,4.0,20.0,1.0,15.0,12.0,4.0,57.0,9.0,3.0,52.0,18.0,1.0,2.0,32.0,11.0,43.0,7.0,4.0,21.0,11.0,97.0,6.0,4.0,26.0,22.0,4.0,52.0,10.0,62.0,11.0,10.0,1.0,10.0,2.0,7.0,5.0,1.0,3.0,1.0,15.0,2.0,6.0,20.0,36.0,1.0,3.0,1.0,1.0,10.0,5.0,8.0,3.0,1.0,10.0,2.0,1.0,7.0,10.0,5.0,15.0,206.0,1.0,1.0,0.75,0.75,0.8636363636363636,0.3333333333333333,0.5,0.2,0.3492063492063492,0.47058823529411764,1.0,0.16666666666666666,0.4939759036144578,0.8333333333333334,0.2692307692307692,0.4885057471264368,0.8,0.2777777777777778,0.7951807228915663,0.030303030303030304,0.058823529411764705,0.16666666666666666,0.09090909090909091,0.01818181818181818,12.469437652811736,0.6666666666666666,0.25,0.12716763005780346,0.021621621621621623,0.15950920245398773,0.04316546762589928,0.14285714285714285,0.030864197530864196,0.027777777777777776,0.012048192771084338,0.03333333333333333,0.04424778761061947,0.038461538461538464,0.21052631578947367,0.07692307692307693,0.10526315789473684,0.13740458015267176,0.25,0.5,0.13253012048192772,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.07228915662650602,0.16666666666666666,0.2,1.0,0.13253012048192772,0.36363636363636365,0.4,1.0,0.6626506024096386,0.32727272727272727,0.3333333333333333,0.8333333333333334,0.2222222222222222,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.15384615384615385,0.6153846153846154,0.25,0.927710843373494,0.34615384615384615,0.54277125,0.49961,0.5208586956521739,0.03488372093023256,0.15,0.18823529411764706,0.17647058823529413,3.9176470588235297,27.72575757575757,0.2968299711815562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627732,1610612751,Ben Simmons,Ben Simmons,1627732,BKN,817.0,14,-8.0,29,30,,10.0,1,59,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,35,,,,,,,,,,,,,2.0,,,,,,,1.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,0.5,,,,10.0,,,0.2222222222222222,,0.16666666666666666,,0.2,,,,,,,,0.5,,0.16666666666666666,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.62875,,,,,,,2.1500000000000004,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,21531.0,359,17.0,703,724,154.0,182.0,100,1427,13.0,24.0,7.0,13.0,5.0,6.0,3.0,8.0,13.0,30.0,4.0,5.0,24.0,,3.0,1.0,6.0,16.0,32.0,18.0,54.0,4.0,90.0,803,7.0,14.0,1.0,7.0,,17.0,7.0,9.0,5.0,10.0,,29.0,18.0,14.0,51.0,3.0,,24.0,5.0,2.0,1.0,8.0,6.0,14.0,5.0,1.0,6.0,1.0,34.0,8.0,14.0,26.0,13.0,4.0,43.0,22.0,65.0,15.0,8.0,7.0,7.0,,4.0,3.0,,3.0,,10.0,,1.0,11.0,25.0,,1.0,1.0,1.0,6.0,1.0,4.0,2.0,,6.0,4.0,,2.0,6.0,3.0,29.0,154.0,3.0,,0.5625,0.8181818181818182,0.9444444444444444,0.3333333333333333,0.14285714285714285,0.5,0.3333333333333333,0.5,0.5,0.7777777777777778,0.5,0.40476190476190477,0.7631578947368421,0.5113636363636364,0.40476190476190477,0.7631578947368421,0.627906976744186,0.018518518518518517,0.0625,0.125,,0.041666666666666664,11.835748792270532,0.7,0.4,0.06735751295336788,0.07,0.15853658536585366,0.05228758169934641,0.1092436974789916,0.06232294617563739,0.10666666666666667,0.054945054945054944,0.029411764705882353,0.05128205128205128,0.05555555555555555,0.03125,0.0707070707070707,0.13333333333333333,0.12931034482758622,0.22916666666666666,0.5,0.27906976744186046,0.5416666666666666,0.5652173913043478,0.46153846153846156,0.09302325581395349,0.375,0.42857142857142855,1.0,0.3488372093023256,0.43333333333333335,0.43333333333333335,1.0,0.27906976744186046,0.20833333333333334,0.21739130434782608,0.8,0.6190476190476191,0.5384615384615384,0.14285714285714285,0.14285714285714285,,,0.3157894736842105,0.8333333333333334,0.21052631578947367,0.3157894736842105,0.16666666666666666,0.9069767441860465,0.20833333333333334,0.5852127906976743,0.5700529411764704,0.6018052631578947,0.022727272727272728,0.058823529411764705,0.18888888888888888,0.32222222222222224,2.290625,24.32592592592593,0.21906116642958748,1.0,0.041666666666666664,1.0,4.0,4.0,10.0,3.0,2.0,1.0,1.0,0.061224489795918366,0.19047619047619047,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,29234.0,487,27.0,968,984,214.0,235.0,149,1952,32.0,47.0,3.0,4.0,10.0,15.0,32.0,72.0,9.0,26.0,6.0,17.0,45.0,2.0,4.0,4.0,6.0,72.0,139.0,26.0,71.0,58.0,280.0,1113,8.0,10.0,3.0,7.0,3.0,28.0,14.0,30.0,5.0,12.0,31.0,74.0,70.0,74.0,72.0,6.0,,45.0,17.0,12.0,,25.0,29.0,54.0,17.0,12.0,15.0,9.0,137.0,5.0,4.0,28.0,26.0,3.0,57.0,9.0,66.0,12.0,10.0,2.0,25.0,2.0,12.0,14.0,6.0,13.0,1.0,39.0,5.0,13.0,10.0,22.0,,2.0,1.0,,53.0,3.0,72.0,26.0,8.0,4.0,3.0,,1.0,5.0,2.0,74.0,214.0,1.0,7.0,0.4861111111111111,0.5,0.9230769230769231,0.36619718309859156,0.42857142857142855,0.4166666666666667,0.36619718309859156,0.5179856115107914,0.8,0.4666666666666667,0.5285714285714286,0.7352941176470589,0.5119047619047619,0.5729166666666666,0.7368421052631579,0.6293103448275862,0.3380952380952381,,0.08633093525179857,0.1111111111111111,,,24.090121317157713,0.6410256410256411,0.11538461538461539,0.09848484848484848,0.014545454545454545,0.1278538812785388,0.024271844660194174,0.11180124223602485,0.018711018711018712,0.010416666666666666,0.014814814814814815,0.022727272727272728,0.027210884353741496,0.01694915254237288,0.12222222222222222,0.088,0.08163265306122448,0.1393939393939394,0.09259259259259259,0.4,0.22380952380952382,0.6808510638297872,0.7441860465116279,0.65625,0.34285714285714286,0.4444444444444444,0.5,0.28125,0.12380952380952381,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.21428571428571427,0.37777777777777777,0.37777777777777777,0.9411764705882353,0.23529411764705882,0.75,0.3333333333333333,0.23529411764705882,0.5,1.0,0.35714285714285715,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.5619047619047619,0.37777777777777777,0.5251528571428572,0.5065227272727273,0.537092857142857,0.1206896551724138,0.1625,0.1,0.2642857142857143,7.840287769784172,25.007042253521128,0.22107438016528927,1.0,0.0851063829787234,1.0,3.0,1.0,4.0,,3.0,1.0,,,0.17647058823529413,0.3333333333333333,1.0,0.16666666666666666,8.0,20.0,1.0,5.0,1.0,6.0,2.0,1.0,1.0,0.09523809523809523,0.4,0.4,0.625,0.027777777777777776,,,,,,,True,,,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,55247.0,921,64.0,1842,1861,463.0,533.0,286,3703,144.0,221.0,61.0,107.0,32.0,45.0,20.0,56.0,1.0,4.0,1.0,3.0,11.0,,1.0,,1.0,164.0,279.0,4.0,15.0,75.0,415.0,2077,65.0,120.0,,1.0,26.0,156.0,33.0,53.0,,2.0,24.0,90.0,202.0,126.0,12.0,,,11.0,3.0,29.0,,57.0,28.0,85.0,18.0,10.0,32.0,16.0,198.0,46.0,114.0,104.0,103.0,21.0,228.0,161.0,389.0,24.0,16.0,8.0,36.0,6.0,24.0,34.0,4.0,12.0,3.0,70.0,12.0,17.0,62.0,131.0,,20.0,17.0,1.0,106.0,,123.0,64.0,7.0,44.0,26.0,,18.0,44.0,31.0,90.0,463.0,11.0,7.0,0.6158536585365854,0.9181818181818182,1.0,0.26666666666666666,,,0.26666666666666666,0.5878136200716846,0.5416666666666666,0.6226415094339622,0.5782312925170068,0.5371900826446281,0.6,0.5997109826589595,0.5611510791366906,0.6081081081081081,0.05102040816326531,,0.1039426523297491,0.14285714285714285,,,19.030192131747484,0.5142857142857142,0.45652173913043476,0.22198275862068967,0.21550094517958412,0.23476297968397292,0.12073490813648294,0.22822491730981256,0.17582417582417584,0.225,0.21951219512195122,0.18072289156626506,0.12371134020618557,0.1111111111111111,0.1390728476821192,0.2645739910313901,0.25555555555555554,0.24477611940298508,0.2037037037037037,0.7045454545454546,0.7517006802721088,0.6515837104072398,0.72,0.6111111111111112,0.19047619047619047,0.35714285714285715,0.4166666666666667,0.65,0.013605442176870748,0.25,0.25,1.0,0.03741496598639456,0.2727272727272727,0.2727272727272727,1.0,0.8842975206611571,0.5700934579439252,0.13114754098360656,0.008264462809917356,,,0.8181818181818182,0.7111111111111111,0.01818181818181818,0.01818181818181818,,0.8027210884353742,0.2727272727272727,0.5925739795918366,0.590360752688172,0.6022000000000002,0.1887905604719764,0.19753086419753085,0.3759036144578313,0.21686746987951808,2.5258064516129024,24.973333333333333,0.251357220412595,9.0,0.09502262443438914,,,,108.0,24.0,,21.0,6.0,0.25,,,,,,2.0,1.0,19.0,,,,,,0.006802721088435374,,,,,1.0,1.0,7.0,2.0,0.016666666666666666,,True,,,,
1628372,1610612751,Dennis Smith Jr.,Dennis Smith Jr.,1628372,BKN,20899.0,348,9.0,684,694,168.0,210.0,101,1378,17.0,32.0,4.0,6.0,3.0,9.0,8.0,29.0,5.0,11.0,1.0,1.0,19.0,,1.0,1.0,3.0,27.0,76.0,6.0,30.0,20.0,92.0,772,4.0,7.0,,1.0,5.0,13.0,8.0,22.0,1.0,4.0,8.0,27.0,22.0,32.0,18.0,,1.0,18.0,1.0,8.0,1.0,48.0,23.0,71.0,16.0,7.0,35.0,10.0,165.0,5.0,9.0,24.0,14.0,,38.0,14.0,52.0,20.0,10.0,10.0,10.0,3.0,5.0,7.0,,5.0,1.0,17.0,,2.0,19.0,36.0,,3.0,1.0,,18.0,1.0,27.0,11.0,3.0,4.0,2.0,,2.0,4.0,1.0,27.0,168.0,5.0,2.0,0.4074074074074074,0.44,1.0,0.2,,0.25,0.20689655172413793,0.35526315789473684,0.5714285714285714,0.36363636363636365,0.33962264150943394,0.5,0.36538461538461536,0.3865546218487395,0.5416666666666666,0.45,0.2830188679245283,0.03333333333333333,0.10526315789473684,0.13793103448275862,,0.05263157894736842,16.978776529338326,0.5882352941176471,,0.08695652173913043,0.04433497536945813,0.13793103448275862,0.03676470588235294,0.11343283582089553,0.04129793510324484,0.013157894736842105,0.08139534883720931,0.024390243902439025,0.02857142857142857,0.06451612903225806,0.0784313725490196,0.06944444444444445,0.13157894736842105,0.14705882352941177,0.10526315789473684,0.25,0.3018867924528302,0.53125,0.6071428571428571,0.47058823529411764,0.27358490566037735,0.27586206896551724,0.32,0.375,0.10377358490566038,0.45454545454545453,0.45454545454545453,1.0,0.1792452830188679,0.05263157894736842,0.05555555555555555,1.0,0.75,0.6666666666666666,0.25,0.125,,,0.34615384615384615,0.3333333333333333,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.5849056603773585,0.05555555555555555,0.5253828571428572,0.5491750000000001,0.4969403846153847,0.09482758620689655,0.12790697674418605,0.14130434782608695,0.29347826086956524,7.146052631578947,25.526666666666664,0.24561403508771928,3.0,0.125,,,,4.0,5.0,2.0,,,0.08064516129032258,,,,,2.0,15.0,,1.0,,,,,,0.14150943396226415,0.13333333333333333,0.13333333333333333,,,,,,,,,True,,,,
1629022,1610612751,Lonnie Walker IV,Lonnie Walker IV,1629022,BKN,19273.0,321,25.0,653,660,187.0,199.0,96,1313,20.0,31.0,2.0,2.0,4.0,6.0,9.0,26.0,11.0,20.0,4.0,24.0,69.0,3.0,8.0,8.0,17.0,36.0,79.0,35.0,89.0,20.0,197.0,686,3.0,4.0,3.0,8.0,2.0,17.0,8.0,19.0,10.0,21.0,4.0,50.0,28.0,44.0,66.0,39.0,,69.0,24.0,4.0,,9.0,10.0,19.0,5.0,5.0,7.0,1.0,48.0,,3.0,19.0,16.0,2.0,37.0,3.0,40.0,9.0,9.0,,10.0,1.0,6.0,4.0,,4.0,1.0,14.0,1.0,3.0,9.0,16.0,,,1.0,,20.0,2.0,24.0,9.0,1.0,6.0,4.0,,2.0,6.0,3.0,50.0,187.0,2.0,1.0,0.3888888888888889,0.3888888888888889,0.6285714285714286,0.39325842696629215,0.375,0.47619047619047616,0.39325842696629215,0.45569620253164556,0.75,0.42105263157894735,0.5267857142857143,0.625,0.575,0.5533707865168539,0.6538461538461539,0.5952380952380952,0.5297619047619048,,0.05063291139240506,0.07692307692307693,,,25.032594524119947,0.7142857142857143,0.11764705882352941,0.10126582278481013,0.016129032258064516,0.1165644171779141,,0.10903426791277258,0.009036144578313253,0.013888888888888888,0.025974025974025976,,,,0.0392156862745098,0.11267605633802817,0.16666666666666666,0.11666666666666667,0.11627906976744186,0.5,0.18452380952380953,0.6451612903225806,0.6896551724137931,0.3,0.15476190476190477,0.34615384615384615,0.375,0.5555555555555556,0.11904761904761904,0.55,0.55,1.0,0.4107142857142857,0.34782608695652173,0.34782608695652173,0.4583333333333333,0.16666666666666666,1.0,0.5,0.6666666666666666,0.375,0.3333333333333333,0.15,0.6666666666666666,0.1,0.425,0.47058823529411764,0.7142857142857143,0.34782608695652173,0.5230654761904763,0.49525625,0.48103999999999997,0.062146892655367235,0.10465116279069768,0.08629441624365482,0.25380710659898476,8.464556962025318,25.38314606741573,0.28637059724349156,1.0,0.06451612903225806,,,2.0,,1.0,,,1.0,0.010869565217391304,,,,0.5,7.0,22.0,1.0,2.0,,,2.0,,,0.13095238095238096,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.02197802197802198,,,,,,,True,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,117.0,2,-5.0,5,8,5.0,5.0,1,13,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,8,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,5.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.8156,,0.8156,,,,1.0,0.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,21828.0,364,-15.0,741,746,197.0,214.0,109,1487,21.0,41.0,2.0,5.0,5.0,13.0,41.0,94.0,7.0,10.0,3.0,18.0,57.0,1.0,6.0,5.0,15.0,79.0,173.0,25.0,67.0,57.0,290.0,878,7.0,14.0,1.0,6.0,7.0,24.0,21.0,43.0,6.0,18.0,16.0,76.0,72.0,86.0,48.0,27.0,1.0,56.0,18.0,21.0,,21.0,12.0,33.0,7.0,5.0,13.0,8.0,78.0,2.0,4.0,17.0,16.0,,33.0,6.0,39.0,11.0,8.0,3.0,14.0,,7.0,13.0,1.0,7.0,2.0,27.0,3.0,7.0,12.0,22.0,,1.0,2.0,,53.0,3.0,68.0,31.0,4.0,2.0,1.0,,1.0,2.0,1.0,76.0,197.0,,3.0,0.45569620253164556,0.46153846153846156,0.64,0.373134328358209,0.16666666666666666,0.3333333333333333,0.3787878787878788,0.45664739884393063,0.5,0.4883720930232558,0.48541666666666666,0.425,0.4918032786885246,0.5314814814814814,0.5,0.5357142857142857,0.2791666666666667,,0.12138728323699421,0.1276595744680851,,,34.18013856812933,0.5185185185185185,,0.08743169398907104,0.01818181818181818,0.09497206703910614,0.015625,0.09116022099447514,0.017241379310344827,0.0136986301369863,0.027777777777777776,,0.020202020202020204,,0.08928571428571429,0.08791208791208792,0.08333333333333333,0.1111111111111111,0.045454545454545456,0.5,0.17083333333333334,0.5121951219512195,0.65625,0.42857142857142855,0.39166666666666666,0.43617021276595747,0.5,0.43902439024390244,0.041666666666666664,0.7,0.7,0.8571428571428571,0.2375,0.3157894736842105,0.3157894736842105,0.5555555555555556,0.25,0.4,0.5,0.3,0.16666666666666666,1.0,0.21311475409836064,0.38461538461538464,0.04918032786885246,0.2459016393442623,0.3333333333333333,0.45,0.32142857142857145,0.49097689075630246,0.47624642857142846,0.4955374999999999,0.12030075187969924,0.15577889447236182,0.08275862068965517,0.2620689655172414,9.064161849710983,26.37014925373134,0.2658569500674764,,0.21951219512195122,,,1.0,2.0,4.0,4.0,4.0,,0.035398230088495575,,,,0.3333333333333333,17.0,38.0,2.0,5.0,1.0,3.0,1.0,,,0.15833333333333333,0.4473684210526316,0.4473684210526316,0.5294117647058824,0.014925373134328358,,,,,,1.0,True,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,18249.0,304,93.0,605,604,117.0,151.0,93,1209,13.0,21.0,1.0,2.0,,,15.0,32.0,4.0,10.0,2.0,15.0,45.0,1.0,4.0,2.0,12.0,29.0,59.0,19.0,55.0,30.0,145.0,672,2.0,4.0,1.0,5.0,1.0,8.0,3.0,8.0,2.0,14.0,8.0,20.0,10.0,48.0,39.0,18.0,,45.0,15.0,3.0,,28.0,26.0,54.0,9.0,17.0,23.0,3.0,134.0,1.0,4.0,10.0,15.0,,25.0,5.0,30.0,4.0,4.0,,7.0,1.0,5.0,6.0,3.0,2.0,,13.0,2.0,1.0,9.0,14.0,,,1.0,,28.0,2.0,38.0,20.0,1.0,,,,,,,20.0,117.0,2.0,1.0,0.1724137931034483,0.1724137931034483,0.6842105263157895,0.34545454545454546,0.2,0.14285714285714285,0.34545454545454546,0.4915254237288136,0.5,0.375,0.5043859649122807,0.3888888888888889,0.2727272727272727,0.5576923076923077,0.4,0.37037037037037035,0.4824561403508772,,0.05084745762711865,0.0625,,,19.751381215469614,0.5384615384615384,,0.08196721311475409,0.022857142857142857,0.07246376811594203,0.007692307692307693,0.0778816199376947,0.01639344262295082,0.03125,0.022988505747126436,,0.00980392156862745,,0.1044776119402985,0.04938271604938271,0.11428571428571428,0.056074766355140186,0.12903225806451613,,0.18421052631578946,0.6190476190476191,0.65,0.23076923076923078,0.2807017543859649,0.46875,0.5,0.13333333333333333,0.08771929824561403,0.4,0.4,0.75,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,1.0,0.4444444444444444,0.25,1.0,,,0.09090909090909091,0.5454545454545454,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5092225663716815,0.51313,0.4969909090909091,0.15503875968992248,0.2702702702702703,0.05517241379310345,0.13793103448275862,7.1220338983050855,26.125454545454556,0.1933884297520661,2.0,0.047619047619047616,,1.0,,,2.0,1.0,,,0.031746031746031744,0.1111111111111111,,,,1.0,6.0,,5.0,,1.0,,,,0.05263157894736842,0.16666666666666666,0.16666666666666666,,,,,,,,,True,,,,
