EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyPointsPct,SecondChanceAtRimFGM,Corner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,OffThreePtRebounds,ShootingFouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceTurnovers,PenaltyTurnovers,OffensiveGoaltends,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,PenaltyFG2M,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,on,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,RecoveredBlocks,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,DefensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Transition Take Fouls Drawn,BlockedCorner3
1628380,1610612759,Zach Collins,Zach Collins,1628380,SAS,519.0,9,11.0,19,19,1.0,38,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,11.0,14,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6,0.6428571428571429,0.6875,0.2857142857142857,40.0,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,0.8571428571428571,0.5,0.5480642857142858,0.5547,0.125,0.16666666666666666,4.720000000000001,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628984,1610612759,Devonte' Graham,Devonte' Graham,1628984,SAS,651.0,11,8.0,25,25,3.0,50,,,,,,2.0,5.0,,,2.0,5.0,,6.0,21,,,3.0,5.0,2.0,,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,0.5,0.4,0.4,,0.6,0.6,1.0,24.999999999999996,0.14285714285714285,,0.08333333333333333,,,0.2,,,,,,,,,,,1.0,0.4,0.4,0.5,,1.0,0.4,0.5388,,,,,25.839999999999996,10.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.5,1.0,0.54165,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630561,1610612759,David Duke Jr.,David Duke Jr.,1630561,SAS,1782.0,30,12.0,63,63,7.0,126,1.0,3.0,,,2.0,2.0,4.0,2.0,6.0,2.0,4.0,3.0,13.0,67,,2.0,6.0,4.0,2.0,3.0,5.0,1.0,12.0,,2.0,8.0,,8.0,,3.0,3.0,1.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.5,0.5909090909090909,0.4,18.84057971014493,0.125,,0.21212121212121213,,,0.1111111111111111,0.16666666666666666,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,0.4,0.5,0.5,1.0,,0.7,0.5,0.497115,0.4626,0.1,0.16666666666666666,7.616666666666667,26.5,16.0,13.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.5,0.3333333333333333,0.4622,0.25396825396825395,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,0.29411764705882354,0.18181818181818182,0.5,0.1,1.0,1.0,1.0,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630564,1610612759,RaiQuan Gray,RaiQuan Gray,1630564,SAS,2342.0,39,14.0,82,81,8.0,163,4.0,6.0,2.0,,,3.0,6.0,7.0,10.0,3.0,7.0,,23.0,92,2.0,8.0,9.0,6.0,3.0,4.0,6.0,3.0,14.0,2.0,3.0,5.0,2.0,7.0,,,,,0.5714285714285714,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.7,0.6764705882352942,0.6764705882352942,0.4117647058823529,20.0,0.15,0.11764705882352941,0.11627906976744186,0.058823529411764705,0.16666666666666666,,0.3333333333333333,,0.35294117647058826,0.6666666666666666,0.8,0.75,,,,,0.35294117647058826,0.5,0.5,1.0,0.5,0.7647058823529411,0.5,0.5271911764705882,0.6567,,,4.17,25.11428571428571,16.0,13.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,16.0,1.0,0.5,0.5158499999999999,0.1951219512195122,1.0,3.0,4.0,2.0,2.0,1.0,,3.0,6.0,,1.0,2.0,,1.0,,,,,,,3.0,,0.75,,0.08695652173913043,0.125,,0.23529411764705882,0.75,0.75,0.5,0.5,0.13043478260869565,2.0,1.0,2.0,1.0,2.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.75,1.25,0.1,0.16666666666666666,0.3333333333333333,0.058823529411764705,1.0,0.5,1.0,1.0,1.0,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631123,1610612759,Jamaree Bouyea,Jamaree Bouyea,1631123,SAS,1524.0,25,10.0,52,51,5.0,103,2.0,2.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,9.0,56,,2.0,3.0,1.0,1.0,1.0,2.0,,5.0,,1.0,7.0,1.0,8.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.125,1.125,0.25,7.017543859649123,0.07692307692307693,,0.2413793103448276,0.047619047619047616,,0.16666666666666666,,,0.5,1.0,1.0,,,,,,0.25,1.0,1.0,1.0,,0.75,1.0,0.628125,,,,5.1,25.7,6.0,12.0,,,,1.0,1.0,,,,,,6.0,,,,0.11538461538461539,,1.0,1.0,,,,,,4.0,,1.0,6.0,,,,7.0,,,,,,,,,0.375,0.5,0.16666666666666666,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,6.0,0.1,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,761.0,13,7.0,28,27,3.0,55,1.0,2.0,,,,1.0,2.0,2.0,3.0,1.0,3.0,,7.0,31,,4.0,3.0,2.0,1.0,2.0,4.0,2.0,10.0,,,2.0,,2.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,22.580645161290324,,,0.18181818181818182,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,0.8333333333333334,0.5,0.5764,0.5343,,,5.566666666666666,24.96666666666667,8.0,1.0,2.0,3.0,,2.0,1.0,,,,1.0,1.0,8.0,,0.5,0.594925,0.2857142857142857,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,,2.0,,1.0,1.0,,,,,,3.0,,0.375,,0.2857142857142857,0.3333333333333333,,0.16666666666666666,1.0,1.0,,0.25,0.42857142857142855,,1.0,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,0.375,,,,1.0,0.16666666666666666,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631104,1610612759,Blake Wesley,Blake Wesley,1631104,SAS,1707.0,28,6.0,58,57,5.0,115,3.0,5.0,,,,,1.0,3.0,7.0,2.0,3.0,5.0,17.0,73,,2.0,6.0,1.0,,1.0,3.0,1.0,8.0,,1.0,4.0,,4.0,,3.0,5.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6,0.7083333333333334,0.3,19.047619047619047,0.07142857142857142,,0.125,,,,,,0.5,0.6,0.6,0.3333333333333333,,,,,0.1,,,,,0.8,,0.5330600000000001,,0.25,0.3333333333333333,2.957142857142857,23.666666666666668,8.0,10.0,,1.0,,2.0,1.0,,,,,,8.0,,,0.55275,0.13793103448275862,1.0,,2.0,,,1.0,,3.0,4.0,1.0,,3.0,,,,3.0,,,1.0,,3.0,,0.75,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,,,,0.5,0.17647058823529413,,2.0,,,,,,1.0,,,,,,,,1.0,,,0.75,,,,,0.2,,,,,,,,3.0,,,,1.0,,,,,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630577,1610612759,Julian Champagnie,Julian Champagnie,1630577,SAS,407.0,7,6.0,15,13,1.0,28,,,,,,1.0,1.0,,,2.0,2.0,,6.0,17,,,6.0,1.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,1.0,1.0,1.0,,1.5,1.5,1.0,18.75,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,1.0,1.0,0.603,,,,,24.549999999999997,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,41.0,1,-3.0,1,2,,3,,,,,,,1.0,,,,1.0,,,3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.52155,,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631321,1610612759,Sidy Cissoko,Sidy Cissoko,1631321,SAS,1864.0,31,,64,64,7.0,128,2.0,5.0,,,,,1.0,3.0,6.0,1.0,4.0,3.0,12.0,81,,6.0,3.0,1.0,,1.0,5.0,1.0,14.0,1.0,,,3.0,3.0,,3.0,5.0,3.0,1.0,1.0,1.0,0.25,0.25,0.5,0.45,0.5,0.4,16.901408450704228,,0.07142857142857142,,0.10714285714285714,0.1111111111111111,,,,0.5,0.4,0.5,1.0,,,,,0.1,,,,,0.9,,0.55348,,0.25,0.375,2.8666666666666667,23.475,16.0,13.0,,1.0,,4.0,3.0,,,,,,16.0,,,0.4677166666666666,0.25,1.0,1.0,1.0,,,2.0,1.0,6.0,,1.0,,,,1.0,,3.0,,,1.0,,6.0,,0.75,,,,,0.1,1.0,1.0,,0.3333333333333333,0.5,,3.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,0.8333333333333334,,0.16666666666666666,0.2,1.0,0.3,,,,,,,2.0,1.0,0.14285714285714285,0.2,,1.0,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
