EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,FTDefRebounds,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Transition Take Fouls Drawn,3SecondViolations,Transition Take Fouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,29448.0,491,6,1017,1029,142.0,114,93.0,2046,20.0,35.0,2.0,4.0,2.0,8.0,16.0,57.0,9.0,22.0,3.0,12.0,1.0,2.0,57.0,124.0,3.0,8.0,4.0,15.0,45.0,114.0,60.0,136.0,43.0,313.0,1242,4.0,9.0,3.0,9.0,4.0,21.0,6.0,19.0,4.0,17.0,11.0,35.0,32.0,58.0,132.0,48.0,2.0,1.0,123.0,57.0,12.0,77.0,40.0,117.0,30.0,10.0,50.0,22.0,5.0,274.0,1.0,6.0,1.0,26.0,22.0,48.0,8.0,56.0,3.0,16.0,12.0,4.0,21.0,4.0,16.0,9.0,2.0,5.0,1.0,30.0,5.0,18.0,38.0,2.0,1.0,37.0,3.0,50.0,5.0,3.0,18.0,4.0,2.0,1.0,1.0,1.0,35.0,142.0,2.0,0.35555555555555557,0.36363636363636365,0.7333333333333333,0.4411764705882353,0.3333333333333333,0.23529411764705882,0.4444444444444444,0.39473684210526316,0.4444444444444444,0.3157894736842105,0.54,0.4722222222222222,0.3333333333333333,0.5780669144981413,0.5526315789473685,0.4146341463414634,0.544,0.10526315789473684,0.05714285714285714,0.15789473684210525,0.045454545454545456,26.53061224489796,0.7,0.038461538461538464,0.08764940239043825,0.02666666666666667,0.10970464135021098,0.004739336492890996,0.09836065573770492,0.016055045871559634,0.029850746268656716,0.02608695652173913,0.023255813953488372,0.006289308176100629,0.0379746835443038,0.11940298507462686,0.07894736842105263,0.12087912087912088,0.07272727272727272,0.023076923076923078,0.14,0.5714285714285714,0.6060606060606061,0.5,0.228,0.2807017543859649,0.3333333333333333,0.25,0.088,0.4090909090909091,0.42857142857142855,0.2222222222222222,0.048,0.25,0.25,1.0,0.496,0.4596774193548387,0.4596774193548387,0.7192982456140351,0.2222222222222222,0.5,0.5,0.05555555555555555,0.4444444444444444,0.375,0.6666666666666666,0.2222222222222222,0.25,0.05555555555555555,0.4166666666666667,0.26666666666666666,0.684,0.4634146341463415,0.5014514170040484,0.5228958333333333,0.4842897058823528,0.08239700374531835,0.14173228346456693,0.02857142857142857,0.0670926517571885,0.11182108626198083,8.363157894736842,26.552941176470593,0.13962635201573254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626174,1610612747,Christian Wood,Christian Wood,1626174,LAL,11446.0,191,-61,397,403,150.0,116,37.0,800,17.0,22.0,7.0,9.0,5.0,7.0,6.0,12.0,,1.0,3.0,6.0,,2.0,6.0,21.0,,1.0,2.0,6.0,23.0,35.0,9.0,27.0,15.0,88.0,453,7.0,9.0,,1.0,1.0,15.0,7.0,13.0,4.0,8.0,6.0,32.0,30.0,16.0,27.0,,10.0,,21.0,6.0,4.0,12.0,5.0,17.0,3.0,2.0,9.0,2.0,1.0,39.0,5.0,6.0,,26.0,22.0,53.0,11.0,64.0,4.0,3.0,2.0,1.0,10.0,4.0,2.0,12.0,1.0,8.0,,22.0,6.0,5.0,12.0,,3.0,21.0,1.0,20.0,2.0,,7.0,,4.0,7.0,1.0,8.0,32.0,150.0,4.0,0.6521739130434783,0.8333333333333334,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.6571428571428571,0.7777777777777778,0.5384615384615384,0.5887096774193549,0.7,0.6190476190476191,0.6197183098591549,0.75,0.64,0.43548387096774194,0.11428571428571428,0.09090909090909091,0.16666666666666666,,21.232876712328768,0.45454545454545453,,0.23404255319148937,0.06382978723404255,0.25,0.07142857142857142,0.24242424242424243,0.06707317073170732,0.06060606060606061,0.05263157894736842,0.08695652173913043,0.07142857142857142,0.21621621621621623,0.225,0.29411764705882354,0.24691358024691357,0.2608695652173913,0.15384615384615385,0.3548387096774194,0.7727272727272727,0.85,0.5882352941176471,0.1935483870967742,0.5,0.6,0.8333333333333334,0.016129032258064516,,,,0.0967741935483871,0.5,0.5,1.0,0.3387096774193548,0.2857142857142857,0.2857142857142857,1.0,0.9,0.7777777777777778,0.14285714285714285,,0.1,,,0.3333333333333333,0.7142857142857143,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.7903225806451613,0.2857142857142857,0.5449016129032258,0.5542666666666667,0.5279523809523808,0.1044776119402985,0.175,,0.17045454545454544,0.36363636363636365,4.117142857142857,25.57037037037037,0.3778337531486146,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,0.4166666666666667,0.07142857142857142,0.625,1.0,,,,,,,,,,,,,,,True,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,27850.0,464,-103,957,974,187.0,135,101.0,1931,14.0,20.0,4.0,5.0,2.0,4.0,17.0,32.0,2.0,8.0,10.0,25.0,1.0,2.0,22.0,48.0,3.0,5.0,5.0,11.0,33.0,60.0,32.0,73.0,4.0,166.0,1205,5.0,8.0,4.0,6.0,,22.0,5.0,13.0,5.0,13.0,1.0,26.0,58.0,8.0,87.0,9.0,4.0,1.0,47.0,22.0,5.0,18.0,9.0,27.0,9.0,,12.0,4.0,2.0,63.0,2.0,5.0,,25.0,22.0,48.0,7.0,55.0,3.0,11.0,6.0,5.0,10.0,4.0,6.0,9.0,1.0,4.0,,19.0,3.0,20.0,30.0,3.0,,9.0,2.0,9.0,2.0,1.0,5.0,,,8.0,5.0,8.0,26.0,187.0,,0.8787878787878788,0.9354838709677419,0.90625,0.4383561643835616,0.6666666666666666,0.38461538461538464,0.4444444444444444,0.55,0.625,0.38461538461538464,0.6090225563909775,0.7857142857142857,0.4807692307692308,0.6102941176470589,0.7857142857142857,0.48148148148148145,0.5488721804511278,0.08333333333333333,0.05,0.09375,0.125,14.485981308411215,0.5263157894736842,,0.09821428571428571,0.020080321285140562,0.11013215859030837,0.011560693641618497,0.10421286031042129,0.016587677725118485,,0.03875968992248062,,0.007692307692307693,0.045454545454545456,0.11904761904761904,0.125,0.10975609756097561,0.1111111111111111,0.04838709677419355,0.15037593984962405,0.7,0.7368421052631579,0.7857142857142857,0.24060150375939848,0.53125,0.5862068965517241,0.9411764705882353,0.06015037593984962,0.25,0.2857142857142857,1.0,0.18796992481203006,0.4,0.4,1.0,0.3609022556390977,0.4583333333333333,0.4583333333333333,0.8636363636363636,0.35714285714285715,0.8,0.5,0.07142857142857142,0.35714285714285715,0.6,0.6666666666666666,0.15384615384615385,0.5,0.07692307692307693,0.4230769230769231,0.45454545454545453,0.6992481203007519,0.46808510638297873,0.5281886363636362,0.5517444444444445,0.477178,0.03676470588235294,0.07936507936507936,,0.13253012048192772,0.1566265060240964,6.8216666666666645,25.36849315068493,0.19540229885057472,,1.0,3.0,3.0,1.0,1.0,,,3.0,,6.0,,2.0,0.05263157894736842,0.023255813953488372,0.75,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,21198.0,353,48,730,746,156.0,92,50.0,1476,24.0,28.0,2.0,2.0,2.0,3.0,8.0,28.0,8.0,16.0,10.0,18.0,,,12.0,27.0,,,,2.0,40.0,72.0,22.0,45.0,18.0,164.0,820,3.0,5.0,,,,6.0,3.0,9.0,,2.0,6.0,12.0,56.0,24.0,66.0,,,,27.0,12.0,6.0,8.0,7.0,15.0,6.0,1.0,7.0,1.0,,37.0,1.0,,3.0,29.0,24.0,56.0,4.0,60.0,,5.0,4.0,1.0,5.0,1.0,3.0,9.0,2.0,2.0,,14.0,2.0,9.0,18.0,1.0,2.0,17.0,1.0,22.0,2.0,,11.0,,1.0,4.0,,4.0,12.0,156.0,1.0,0.7,0.7,1.0,0.4888888888888889,,,0.4888888888888889,0.5555555555555556,0.6,0.3333333333333333,0.6239316239316239,0.6,0.2727272727272727,0.6456692913385826,0.6,0.42857142857142855,0.38461538461538464,0.08333333333333333,0.10714285714285714,0.10714285714285714,,17.938931297709924,0.35714285714285715,0.15,0.12371134020618557,,0.145,0.007751937984496124,0.13451776649746192,0.0035460992907801418,,,,0.01,0.12727272727272726,0.1485148514851485,0.05263157894736842,0.125,0.20833333333333334,,0.23931623931623933,0.8571428571428571,0.96,0.75,0.23931623931623933,0.2857142857142857,0.32,0.75,0.13675213675213677,0.5,0.5,0.5,0.15384615384615385,0.5555555555555556,0.5882352941176471,1.0,0.23076923076923078,0.4444444444444444,0.4444444444444444,1.0,0.4,1.0,0.5,,,,,0.2727272727272727,0.6666666666666666,,0.18181818181818182,,0.6239316239316239,0.4444444444444444,0.5384149572649571,0.4282333333333333,0.4962454545454545,0.0873015873015873,0.13580246913580246,,0.036585365853658534,0.07317073170731707,7.970833333333333,24.7,0.2136986301369863,,3.0,1.0,,2.0,,,,4.0,,3.0,,,0.2,,0.75,,,,,,1.0,4.0,0.022222222222222223,0.05555555555555555,,,,,,,True,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,52624.0,877,-107,1823,1847,384.0,328,164.0,3670,109.0,136.0,21.0,32.0,22.0,26.0,16.0,29.0,1.0,2.0,,1.0,,,,7.0,,,,3.0,126.0,167.0,,8.0,51.0,303.0,2165,24.0,35.0,,,8.0,56.0,24.0,30.0,,3.0,18.0,66.0,214.0,38.0,,,34.0,1.0,6.0,,16.0,20.0,13.0,33.0,9.0,4.0,11.0,6.0,3.0,79.0,24.0,42.0,3.0,50.0,82.0,142.0,69.0,211.0,2.0,34.0,29.0,5.0,11.0,4.0,7.0,32.0,1.0,4.0,1.0,43.0,9.0,78.0,123.0,6.0,19.0,79.0,2.0,82.0,13.0,,38.0,,10.0,29.0,17.0,29.0,66.0,384.0,9.0,0.8492063492063492,0.981651376146789,,,,,,0.7544910179640718,0.6857142857142857,0.8,0.72,0.6857142857142857,0.7272727272727273,0.7214285714285714,0.6666666666666666,0.7674418604651163,0.045714285714285714,0.09580838323353294,0.08088235294117647,0.1724137931034483,,12.512413108242303,0.2558139534883721,0.058823529411764705,0.18636363636363637,0.0988235294117647,0.11160714285714286,0.07017543859649122,0.14864864864864866,0.08604954367666232,0.13740458015267176,0.09178743961352658,0.05747126436781609,0.0694980694980695,0.17164179104477612,0.18181818181818182,0.22666666666666666,0.10946745562130178,0.11818181818181818,0.0625,0.7771428571428571,0.8014705882352942,0.872,0.8348623853211009,0.1657142857142857,0.5517241379310345,0.6666666666666666,0.9375,0.011428571428571429,0.5,0.5,1.0,0.005714285714285714,,,,0.04,,,,0.9142857142857143,0.65625,0.14285714285714285,,,,,0.7878787878787878,0.8461538461538461,,0.09090909090909091,,0.8228571428571428,,0.6224721264367816,0.58466,0.6220265624999999,0.19,0.19791666666666666,,0.1848184818481848,0.21782178217821782,2.685029940119761,30.837499999999995,0.2106417992320351,,10.0,2.0,5.0,4.0,10.0,,,11.0,1.0,18.0,2.0,2.0,0.23255813953488372,0.07228915662650602,0.6206896551724138,,,,,,,6.0,,,1.0,1.0,,,,,True,,
203915,1610612747,Spencer Dinwiddie,Spencer Dinwiddie,203915,LAL,11965.0,199,3,416,422,99.0,68,39.0,838,1.0,4.0,,,,,7.0,16.0,1.0,1.0,6.0,12.0,1.0,5.0,9.0,19.0,2.0,3.0,4.0,8.0,9.0,21.0,15.0,31.0,13.0,76.0,508,,,3.0,4.0,,9.0,2.0,6.0,8.0,13.0,6.0,34.0,,18.0,42.0,3.0,,,19.0,9.0,,18.0,8.0,26.0,4.0,4.0,10.0,6.0,2.0,60.0,1.0,1.0,,6.0,7.0,13.0,2.0,15.0,,4.0,2.0,2.0,10.0,,8.0,3.0,,2.0,,13.0,3.0,3.0,18.0,,3.0,11.0,3.0,14.0,3.0,,7.0,1.0,,4.0,1.0,4.0,34.0,99.0,,,,0.9333333333333333,0.4838709677419355,0.75,0.6153846153846154,0.4838709677419355,0.42857142857142855,,0.3333333333333333,0.6057692307692307,1.125,0.7368421052631579,0.6666666666666666,1.125,0.8095238095238095,0.5961538461538461,,,,,15.11879049676026,0.7692307692307693,,0.06363636363636363,0.011235955056179775,0.061855670103092786,0.012658227848101266,0.06280193236714976,0.011904761904761904,0.034482758620689655,,,0.017241379310344827,0.13333333333333333,0.03125,0.0625,0.057971014492753624,0.07142857142857142,,0.07692307692307693,0.25,0.25,,0.3076923076923077,0.4375,0.4375,,0.019230769230769232,1.0,1.0,,0.23076923076923078,0.5,0.5,1.0,0.36538461538461536,0.47368421052631576,0.47368421052631576,0.8888888888888888,,,,0.25,0.75,0.6666666666666666,1.0,,,0.2631578947368421,0.42105263157894735,0.5,0.6730769230769231,0.47368421052631576,0.5070846153846154,0.53865,0.5078342105263157,0.14035087719298245,0.28,0.03125,0.11842105263157894,0.4473684210526316,7.019047619047619,25.3,0.23798076923076922,4.0,,,1.0,,,,,2.0,1.0,1.0,,1.0,,,0.25,0.8,1.0,,1.0,1.0,,,,,,,1.0,,,,True,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,27700.0,462,28,938,950,97.0,65,82.0,1888,79.0,109.0,7.0,13.0,9.0,13.0,29.0,67.0,9.0,33.0,4.0,7.0,,,31.0,64.0,,1.0,2.0,6.0,117.0,209.0,35.0,71.0,70.0,409.0,1117,8.0,18.0,,1.0,3.0,19.0,11.0,21.0,2.0,6.0,9.0,37.0,88.0,146.0,66.0,39.0,6.0,,64.0,31.0,12.0,56.0,52.0,108.0,41.0,11.0,50.0,6.0,,268.0,3.0,9.0,,35.0,32.0,73.0,12.0,85.0,5.0,14.0,9.0,5.0,36.0,5.0,26.0,8.0,,10.0,1.0,44.0,2.0,6.0,10.0,1.0,,65.0,,99.0,15.0,1.0,53.0,1.0,2.0,3.0,1.0,3.0,37.0,97.0,2.0,0.37606837606837606,0.38596491228070173,0.6285714285714286,0.49295774647887325,,0.3333333333333333,0.49295774647887325,0.5598086124401914,0.4444444444444444,0.5238095238095238,0.6053571428571428,0.42105263157894735,0.5185185185185185,0.6375,0.475,0.5285714285714286,0.25357142857142856,0.05741626794258373,0.027522935779816515,0.11940298507462686,0.030303030303030304,35.10125361620058,0.8181818181818182,,0.1285140562248996,0.04326923076923077,0.15151515151515152,0.01694915254237288,0.13958333333333334,0.03116883116883117,0.07142857142857142,0.043478260869565216,,0.01639344262295082,0.058823529411764705,0.15384615384615385,0.19148936170212766,0.14285714285714285,0.17857142857142858,0.043859649122807015,0.3892857142857143,0.7247706422018348,0.7452830188679245,0.4430379746835443,0.2392857142857143,0.43283582089552236,0.4915254237288136,0.2413793103448276,0.11785714285714285,0.2727272727272727,0.28125,0.2222222222222222,0.025,0.5714285714285714,0.5714285714285714,0.5,0.22857142857142856,0.484375,0.484375,0.6451612903225806,0.6842105263157895,0.5384615384615384,0.42857142857142855,,0.05263157894736842,,,0.48148148148148145,0.6923076923076923,,0.2222222222222222,0.3333333333333333,0.6428571428571429,0.484375,0.52859,0.5362266666666666,0.5420018518518519,0.16981132075471697,0.2145748987854251,0.014084507042253521,0.04645476772616137,0.09046454767726161,6.581818181818181,26.17887323943662,0.10341151385927505,,6.0,2.0,3.0,,1.0,,,2.0,,,,,0.3,0.01818181818181818,,,,1.0,,,,3.0,,,,,,1.0,,,True,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,18931.0,316,-79,660,669,162.0,178,59.0,1329,9.0,18.0,,,3.0,5.0,8.0,18.0,5.0,9.0,8.0,21.0,2.0,3.0,7.0,25.0,,2.0,1.0,8.0,22.0,45.0,15.0,46.0,10.0,99.0,785,,1.0,1.0,4.0,,3.0,4.0,8.0,3.0,11.0,2.0,19.0,22.0,22.0,42.0,3.0,,,25.0,7.0,6.0,11.0,15.0,26.0,11.0,4.0,5.0,6.0,,67.0,2.0,3.0,,37.0,17.0,58.0,5.0,63.0,2.0,8.0,7.0,1.0,10.0,6.0,9.0,7.0,,1.0,,17.0,9.0,7.0,10.0,,1.0,9.0,,12.0,,,6.0,,,3.0,2.0,3.0,19.0,162.0,,0.5,0.5,0.9333333333333333,0.32608695652173914,0.25,0.2727272727272727,0.32608695652173914,0.4888888888888889,,0.5,0.489010989010989,0.3,0.4473684210526316,0.5103092783505154,0.3,0.475,0.5054945054945055,0.13333333333333333,0.2222222222222222,0.1111111111111111,,15.702479338842975,0.5882352941176471,,0.10897435897435898,0.0189873417721519,0.23270440251572327,0.016260162601626018,0.17142857142857143,0.017793594306049824,,0.029850746268656716,0.030303030303030304,0.010638297872340425,0.17777777777777778,0.05952380952380952,0.14814814814814814,0.232,0.23529411764705882,0.045454545454545456,0.1978021978021978,0.5,0.6428571428571429,0.5555555555555556,0.1978021978021978,0.4444444444444444,0.5,0.625,0.0989010989010989,0.5555555555555556,0.5555555555555556,0.2,0.23076923076923078,0.38095238095238093,0.38095238095238093,1.0,0.27472527472527475,0.28,0.2916666666666667,0.8571428571428571,,,,0.4,0.4,,,0.2631578947368421,0.6,0.15789473684210525,0.42105263157894735,0.125,0.7032967032967034,0.28,0.5009549999999999,0.50675,0.4968763157894738,0.061855670103092786,0.11764705882352941,,0.030303030303030304,0.1919191919191919,8.104444444444445,25.463043478260875,0.24545454545454545,2.0,4.0,,,,,,,1.0,,1.0,,,0.2222222222222222,0.034482758620689655,0.3333333333333333,0.6666666666666666,1.0,,0.5,1.0,1.0,,0.021739130434782608,,,,,,0.04,,True,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,3927.0,65,-1,138,138,17.0,26,9.0,276,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,7.0,,,1.0,1.0,4.0,5.0,1.0,8.0,,11.0,162,,,,,,,1.0,1.0,1.0,1.0,,5.0,6.0,2.0,3.0,,,,7.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,2.0,2.0,,1.0,,,,,1.0,,1.0,1.0,3.0,6.0,,,1.0,1.0,,,,,,,,,,5.0,17.0,,0.75,0.75,1.0,0.125,,1.0,0.125,0.8,,1.0,0.4230769230769231,,1.25,0.4230769230769231,,1.25,0.6153846153846154,0.2,,0.5,,9.45945945945946,1.0,,,,,,,,,,,,,,,,,,0.15384615384615385,1.0,1.0,0.5,0.15384615384615385,0.5,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,0.5384615384615384,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,0.5,1.0,,0.5,1.0,0.7692307692307693,0.14285714285714285,0.4990884615384615,,0.45172500000000004,,,,,0.45454545454545453,8.320000000000002,26.162499999999998,0.12318840579710146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629629,1610612747,Cam Reddish,Cam Reddish,1629629,LAL,8899.0,148,-38,312,309,63.0,59,30.0,621,8.0,14.0,2.0,4.0,,,,1.0,,2.0,1.0,9.0,,4.0,2.0,9.0,,,1.0,1.0,8.0,17.0,3.0,18.0,7.0,32.0,366,2.0,5.0,,,2.0,6.0,,2.0,1.0,5.0,2.0,5.0,10.0,6.0,9.0,,2.0,,9.0,2.0,,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,2.0,2.0,1.0,10.0,4.0,14.0,5.0,19.0,,5.0,2.0,3.0,2.0,,,1.0,1.0,2.0,,3.0,1.0,7.0,12.0,,,7.0,1.0,9.0,1.0,,5.0,,,1.0,,1.0,5.0,63.0,,0.625,0.7142857142857143,1.0,0.16666666666666666,,0.2,0.16666666666666666,0.47058823529411764,0.4,,0.35714285714285715,0.4,0.21428571428571427,0.41025641025641024,0.5,0.3125,0.5142857142857142,,,,,12.034383954154727,0.6666666666666666,0.09090909090909091,0.06153846153846154,0.027777777777777776,0.14285714285714285,0.03225806451612903,0.1037037037037037,0.029850746268656716,0.037037037037037035,,0.058823529411764705,0.04081632653061224,0.04,0.06896551724137931,0.09090909090909091,0.14545454545454545,0.13333333333333333,,0.4,0.5714285714285714,0.5714285714285714,0.625,0.02857142857142857,,,,0.05714285714285714,,,,0.2571428571428571,0.1111111111111111,0.1111111111111111,1.0,0.2571428571428571,0.2222222222222222,0.2222222222222222,1.0,0.8,0.5,,,,,,,,0.5714285714285714,0.14285714285714285,1.0,0.9142857142857143,0.2222222222222222,0.56088,0.6100333333333333,0.5080928571428572,0.1282051282051282,0.23809523809523808,,0.1875,0.15625,4.470588235294118,24.488888888888887,0.20192307692307693,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,
