EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,PenaltyOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,FG2A,FG3A,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,FTDefRebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGA,ShortMidRangeFrequency,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,PenaltyFG2M,PtsUnassisted2s,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Fg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,AtRimFGM,PenaltyAtRimFGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FoulsDrawn,TwoPtShootingFoulsDrawn,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Transition Take Fouls Drawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3SecondViolations
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,167.0,3,-2.0,6,7,7,1,13,5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,14.285714285714285,0.3333333333333333,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629232,1610612740,Kaiser Gates,Kaiser Gates,1629232,NOP,446.0,7,-2.0,16,17,13,2,33,15,,,1.0,1.0,,,,22.22222222222222,,,,,,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.6306375,0.6762,1.8,25.45,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630346,1610612740,Matt Ryan,Matt Ryan,1630346,NOP,446.0,7,-2.0,16,17,13,2,33,15,,,,1.0,,,,11.11111111111111,,,,,,10.0,,,1.0,,2.0,,1.0,,,10.0,1.0,,,,,0.5,,1.0,0.5855250000000001,0.59325,,23.45,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,0.25,0.1,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,167.0,3,-2.0,6,7,7,1,13,5,,1.0,1.0,1.0,,,,14.285714285714285,0.3333333333333333,,0.25,0.5,,,,,,1.0,,,,,,,,,,,,,,,0.4171,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,446.0,7,-2.0,16,17,13,2,33,15,,,,,,,1.0,27.77777777777778,,,,,,10.0,,,2.0,2.0,2.0,2.0,2.0,,,10.0,0.5,,,,,0.5,,0.5,0.4725125,0.44816666666666666,17.9,25.200000000000003,0.625,,,,,,,,,,2.0,,,,,1.0,,2.0,,,,,,2.0,1.0,,,,,2.0,,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,279.0,5,,10,10,6,1,20,10,,,,,,,,18.181818181818183,,,,,,10.0,1.0,1.0,,1.0,,1.0,,,,10.0,,,,,1.0,,1.0,1.0,0.6927,0.6927,1.7,,1.0,,,,,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,,2.0,,4.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612740,Cody Zeller,Cody Zeller,203469,NOP,279.0,5,,10,10,6,1,20,10,,1.0,1.0,2.0,,,,27.272727272727273,0.25,,0.16666666666666666,0.3333333333333333,,10.0,1.0,1.0,,2.0,,2.0,,2.0,,10.0,,1.0,1.0,,0.5,,0.5,0.5,0.4213,0.4213,4.9,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.4281,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,72797.0,1213,73.0,2444,2458,660,259,4902,2745,101.0,95.0,211.0,305.0,8.0,25.0,48.0,11.558156547183614,0.1919191919191919,0.160828025477707,0.1745325022261799,0.18085106382978725,0.17124735729386892,707.0,117.0,32.0,27.0,176.0,65.0,53.0,24.0,14.0,15.0,706.0,0.2697095435684647,0.07954545454545454,0.05982905982905983,0.36585365853658536,0.4854771784232365,0.11203319502074689,0.4383561643835616,0.7551867219917012,0.5743317226890758,0.529911111111111,3.7329545454545463,26.004615384615384,0.2892798690671031,16.0,38.0,4.0,10.0,11.0,2.0,2.0,27.0,47.0,350.0,2.0,3.0,72.0,8.0,20.0,20.0,110.0,78.0,3.0,11.0,39.0,94.0,61.0,38.0,44.0,98.0,61.0,,110.0,0.9629629629629629,0.4153846153846154,0.6666666666666666,0.4,0.43548387096774194,0.6286307053941909,0.64,0.6164383561643836,0.6529850746268657,0.6545454545454545,0.6395348837209303,0.07543520309477757,0.08555657773689053,0.07837837837837838,0.15767634854771784,0.42105263157894735,0.43243243243243246,1.0,0.4074074074074074,0.4074074074074074,0.04,1.0,0.136986301369863,0.4,0.4583333333333333,0.2057142857142857,0.3142857142857143,52.0,0.2157676348547718,5.0,7.0,10.0,111.0,33.0,52.0,23.0,23.0,16.0,0.6306818181818182,0.6226415094339622,0.4791666666666667,0.029045643153526972,0.7142857142857143,0.7142857142857143,0.136986301369863,84.0,23.0,46.0,113.0,12.0,272.0,74.0,28.0,0.717948717948718,0.7636363636363637,0.71875,0.10687022900763359,0.14213197969543148,37.0,47.0,54.0,0.1346153846153846,0.09473684210526316,0.07954545454545454,0.74,0.5881875,False,24.0,22.0,1.0,4.0,29.0,8.0,170.0,40.0,3.0,1.0,67.0,34.0,36.0,12.0,19.0,1.0,6.0,2.0,7.0,1.0,8.0,11.0,1.0,12.0,11.0,1.0,10.0,5.0,5.0,7.0,6.0,19.0,10.0,9.0,19.0,13.0,1.0,3.0,10.0,6.0,0.7657657657657657,0.9340659340659341,0.6170212765957447,0.015384615384615385,0.02631578947368421,0.015151515151515152,0.1228813559322034,0.07317073170731707,0.06802721088435375,0.22596153846153846,0.1414141414141414,0.12903225806451613,0.07228915662650602,0.6842105263157895,0.75,0.4230769230769231,0.4888888888888889,0.8636363636363636,0.6,0.9090909090909091,0.6486486486486487,0.16666666666666666,0.02,0.5,0.4,,,,,,,,,,,,,,,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,126164.0,2103,175.0,4267,4244,886,472,8511,4871,178.0,91.0,281.0,324.0,14.0,64.0,163.0,27.36556898707795,0.09774436090225563,0.16888045540796964,0.1355163727959698,0.08083832335329341,0.1654228855721393,965.0,179.0,27.0,209.0,775.0,242.0,148.0,207.0,44.0,12.0,959.0,0.23795476892822026,0.0567741935483871,0.1005586592178771,0.12121212121212122,0.176007866273353,0.2055063913470993,0.125,0.4139626352015733,0.48835453648915184,0.45954530516431924,10.753935483870961,25.873553719008264,0.22615420670260136,12.0,33.0,2.0,5.0,74.0,7.0,22.0,86.0,246.0,1332.0,7.0,28.0,90.0,17.0,68.0,87.0,304.0,201.0,57.0,74.0,21.0,43.0,50.0,38.0,73.0,145.0,307.0,9.0,302.0,0.7790697674418605,0.35537190082644626,0.25,0.25,0.35833333333333334,0.5339233038348082,0.45625,0.5023148148148148,0.5760208514335361,0.5113636363636364,0.5671641791044776,0.026119402985074626,0.023006955591225255,0.023688663282571912,0.032448377581120944,0.36363636363636365,0.36363636363636365,1.0,0.35406698564593303,0.3592233009708738,0.275,0.3181818181818182,0.023148148148148147,0.4,0.357487922705314,0.06756756756756757,0.22822822822822822,305.0,0.2999016715830875,137.0,291.0,63.0,414.0,83.0,484.0,12.0,99.0,55.0,0.5341935483870968,0.5608108108108109,0.6073619631901841,0.2861356932153392,0.47079037800687284,0.479020979020979,0.2916666666666667,129.0,21.0,148.0,363.0,69.0,874.0,241.0,122.0,0.7206703910614525,0.8012422360248447,0.7777777777777778,0.11507582515611062,0.13974799541809851,13.0,52.0,22.0,0.06885245901639345,0.020657276995305163,0.022321428571428572,0.1625,0.46105,False,9.0,148.0,6.0,15.0,26.0,17.0,344.0,20.0,2.0,3.0,215.0,79.0,148.0,52.0,15.0,,14.0,8.0,44.0,13.0,7.0,35.0,,5.0,18.0,,1.0,8.0,4.0,24.0,30.0,39.0,19.0,19.0,40.0,25.0,2.0,,9.0,28.0,0.41545893719806765,0.42574257425742573,0.5,0.012396694214876033,,,0.02680965147453083,0.014957264957264958,0.03286384976525822,0.08685446009389672,0.15789473684210525,0.18,0.030501089324618737,0.625,0.4496124031007752,0.4852459016393443,0.5211267605633803,0.34459459459459457,0.45985401459854014,0.7432432432432432,0.6923076923076923,0.2222222222222222,0.075,0.7142857142857143,0.23809523809523808,1.0,9.0,1.0,7.0,1.0,1.0,1.0,3.0,0.01718213058419244,0.014354066985645933,0.028225806451612902,,,,,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,132431.0,2207,143.0,4539,4528,876,484,9067,5197,164.0,92.0,284.0,406.0,29.0,93.0,193.0,29.28599450765006,0.09494324045407637,0.14669051878354203,0.12266411116435075,0.096045197740113,0.14439140811455847,980.0,718.0,160.0,16.0,1076.0,18.0,243.0,16.0,121.0,28.0,977.0,0.016453382084095063,0.11245353159851301,0.0905292479108635,0.26666666666666666,0.6563071297989032,0.014625228519195612,0.6557377049180327,0.6727605118829981,0.558902650822669,0.5493844262295083,3.616078066914498,25.93888888888889,0.21590658735404275,2.0,2.0,,,4.0,,1.0,6.0,347.0,1601.0,,1.0,187.0,,1.0,92.0,388.0,15.0,3.0,4.0,40.0,122.0,77.0,36.0,90.0,159.0,494.0,,387.0,0.8333333333333334,0.3333333333333333,,,0.3333333333333333,0.573126142595978,0.626984126984127,0.6065573770491803,0.6157692307692307,0.6448275862068965,0.6423841059602649,0.0449438202247191,0.05893909626719057,0.03828483920367534,0.0018281535648994515,1.0,1.0,1.0,0.25,0.25,0.007936507936507936,,,,0.25,0.11680199875078076,0.24234853216739538,351.0,0.32084095063985374,3.0,7.0,1.0,618.0,148.0,650.0,41.0,100.0,49.0,0.5743494423791822,0.6090534979423868,0.5181347150259067,0.006398537477148081,0.42857142857142855,0.42857142857142855,0.004098360655737705,484.0,115.0,220.0,352.0,74.0,924.0,362.0,272.0,0.6740947075208914,0.7411944869831547,0.71875,0.2115085536547434,0.21451104100946372,109.0,125.0,80.0,0.15954415954415954,0.06980802792321117,0.0440251572327044,0.8650793650793651,0.5808123595505619,False,73.0,131.0,,,79.0,29.0,586.0,102.0,,,132.0,146.0,71.0,45.0,16.0,2.0,39.0,24.0,51.0,6.0,12.0,40.0,,3.0,15.0,,,8.0,3.0,80.0,14.0,44.0,25.0,19.0,47.0,31.0,9.0,1.0,7.0,13.0,0.4741100323624595,0.5167548500881834,0.632,,,0.014492753623188406,0.07855626326963906,0.06976744186046512,0.06329113924050633,0.08181818181818182,0.12571428571428572,0.15357142857142858,0.11206896551724138,0.6595744680851063,0.5041322314049587,0.3732193732193732,0.4440677966101695,0.366412213740458,0.3333333333333333,0.75,0.6697247706422018,0.2191780821917808,,,,4.0,13.0,,,3.0,3.0,,1.0,,,,,,,,,,
