EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,PenaltyPoints,Corner3Assists,DefTwoPtRebounds,Steals,BadPassSteals,LostBallTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyPointsPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,HeaveAttempts,Offensive Fouls Drawn,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Charge Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,on,3pt And 1 Free Throw Trips,BlockedLongMidRange,Transition Take Fouls Drawn,OffensiveGoaltends,Transition Take Fouls,3SecondViolations,Clear Path Fouls,BlockedCorner3
1626145,1610612764,Tyus Jones,Tyus Jones,1626145,WAS,809.0,13,-11.0,27,32,5.0,23,5.0,59,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,50.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,0.5,0.2,0.2,0.6,18.75,1.0,0.2,0.14285714285714285,0.16666666666666666,0.08333333333333333,0.18181818181818182,0.3333333333333333,0.2,0.25,0.25,0.2,0.2,1.0,1.0,0.6,1.0,0.6,0.50681,0.52365,11.65,25.46666666666667,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,557.0,9,5.0,18,19,8.0,10,2.0,37,1.0,,,,,1.0,1.0,,3.0,17.0,,2.0,,3.0,1.0,4.0,,3.0,9.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,8.0,1.0,1.0,0.75,,15.0,1.0,,,0.3333333333333333,0.125,0.14285714285714285,,0.3333333333333333,,,1.0,,,,,,,0.4174,,6.7,,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,27987.0,466,5.0,983,989,298.0,360,107.0,1972,44.0,1.0,1.0,27.0,7.0,65.0,119.0,41.0,189.0,1137.0,11.0,40.0,27.0,16.0,18.0,34.0,12.0,9.0,86.0,14.0,21.0,29.0,57.0,37.0,94.0,7.0,14.0,10.0,23.0,4.0,297.0,0.5462184873949579,0.5,0.5338983050847458,0.25625,18.181818181818183,0.6086956521739131,0.09905660377358491,0.12446351931330472,0.0603448275862069,0.12222222222222222,0.07882882882882883,0.07766990291262135,0.062146892655367235,0.1111111111111111,0.1044776119402985,0.275,0.00625,1.0,1.0,0.16875,0.14893617021276595,0.71875,0.5358521875000001,0.5156351063829786,4.129411764705883,25.21951219512195,0.3031536113936928,16.0,29.0,18.0,61.0,6.0,26.0,13.0,9.0,4.0,29.0,36.0,6.0,61.0,6.0,0.5258620689655172,0.11981566820276497,0.1276595744680851,0.36363636363636365,0.4444444444444444,0.32275132275132273,48.0,74.0,13.0,21.0,13.0,21.0,1.0,14.0,1.0,4.0,9.0,1.0,1.0,3.0,10.0,15.0,30.0,1.0,2.0,3.0,36.0,17.0,36.0,3.0,90.0,30.0,24.0,9.0,15.0,1.0,5.0,2.0,2.0,2.0,4.0,4.0,9.0,1.0,1.0,6.0,25.0,48.0,1.0,3.0,2.0,3.0,2.0,13.0,11.0,3.0,8.0,11.0,7.0,2.0,6.0,0.6923076923076923,0.8490566037735849,1.0,0.24390243902439024,0.5,0.2727272727272727,0.24390243902439024,0.5,0.4722222222222222,0.515625,0.4574468085106383,0.5294117647058824,0.024390243902439025,0.12605042016806722,0.0945945945945946,0.18181818181818182,0.037037037037037035,0.07407407407407407,0.09523809523809523,0.15584415584415584,0.03125,0.05454545454545454,0.1038961038961039,0.13043478260869565,0.16129032258064516,0.6363636363636364,0.4625,0.6486486486486487,0.7164179104477612,0.625,0.875,1.0,0.0875,0.07142857142857142,0.07142857142857142,1.0,0.3333333333333333,0.34615384615384615,1.0,0.65625,0.6190476190476191,0.07692307692307693,0.03125,0.03125,1.0,1.0,0.44680851063829785,0.6190476190476191,0.0851063829787234,0.42857142857142855,0.3333333333333333,0.5411608695652174,0.07602339181286549,0.1,0.19047619047619047,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,14882.0,248,-92.0,512,514,93.0,143,52.0,1026,10.0,,,49.0,6.0,18.0,30.0,61.0,112.0,659.0,8.0,4.0,48.0,13.0,8.0,21.0,8.0,6.0,50.0,1.0,,11.0,21.0,1.0,22.0,,4.0,2.0,7.0,1.0,92.0,0.6,0.5769230769230769,0.5894736842105263,0.6703296703296703,18.085106382978726,0.5714285714285714,,0.09482758620689655,0.007352941176470588,0.08225108225108226,0.0040650406504065045,,0.009345794392523364,0.07407407407407407,,0.10989010989010989,,,,0.5384615384615384,0.6,0.8901098901098901,0.5457383333333334,0.5503166666666667,4.363333333333332,26.78688524590164,0.181640625,3.0,7.0,3.0,10.0,,8.0,4.0,3.0,2.0,7.0,8.0,1.0,10.0,1.0,0.4166666666666667,0.06956521739130435,0.06521739130434782,0.3,0.3333333333333333,0.08928571428571429,15.0,20.0,2.0,2.0,2.0,2.0,2.0,12.0,3.0,2.0,21.0,,4.0,1.0,23.0,2.0,2.0,1.0,7.0,,7.0,2.0,2.0,1.0,32.0,69.0,,21.0,2.0,1.0,6.0,1.0,,2.0,1.0,1.0,3.0,,1.0,,10.0,14.0,,1.0,,,,3.0,2.0,1.0,1.0,2.0,,,1.0,0.8888888888888888,0.8888888888888888,1.0,0.3770491803278688,0.14285714285714285,0.125,0.38333333333333336,1.0,1.0,0.3888888888888889,0.35,0.3888888888888889,0.01639344262295082,0.06666666666666667,0.05,0.1,,0.14285714285714285,,,,,0.08695652173913043,0.043478260869565216,0.14285714285714285,,0.21978021978021978,0.75,0.7894736842105263,0.8666666666666667,1.0,,0.13186813186813187,0.16666666666666666,0.18181818181818182,1.0,0.42857142857142855,0.42857142857142855,1.0,0.2222222222222222,1.0,1.0,0.3333333333333333,0.4444444444444444,,,0.2,1.0,0.2,0.16666666666666666,0.4375,0.5410499999999999,0.031914893617021274,0.09090909090909091,0.0625,1.0,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,,
201568,1610612764,Danilo Gallinari,Danilo Gallinari,201568,WAS,422.0,7,-11.0,16,16,5.0,5,,32,,,1.0,1.0,,1.0,2.0,1.0,2.0,28.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,1.0,,5.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.6666666666666666,0.5046666666666667,0.3108,11.299999999999999,27.0,0.3125,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,3841.0,64,-31.0,131,132,29.0,33,13.0,263,9.0,,4.0,5.0,,9.0,21.0,7.0,37.0,157.0,,12.0,5.0,3.0,4.0,7.0,3.0,2.0,18.0,,1.0,9.0,15.0,1.0,16.0,1.0,7.0,3.0,11.0,1.0,29.0,0.42857142857142855,0.5357142857142857,0.578125,0.25,30.06993006993007,0.6363636363636364,0.034482758620689655,0.3,,0.22388059701492538,0.01694915254237288,0.08333333333333333,,0.25,0.07692307692307693,0.32142857142857145,0.14285714285714285,,,0.17857142857142858,,0.5357142857142857,0.5050803571428572,0.5172,6.957142857142858,26.442857142857143,0.22137404580152673,2.0,7.0,,2.0,1.0,6.0,1.0,,4.0,7.0,9.0,,2.0,,0.5,0.16216216216216217,0.25,0.2222222222222222,0.2857142857142857,0.05405405405405406,7.0,8.0,,1.0,1.0,1.0,1.0,2.0,,,3.0,,,,4.0,,2.0,,,,,1.0,2.0,,6.0,3.0,,3.0,2.0,,,1.0,,,1.0,1.0,4.0,1.0,1.0,6.0,3.0,5.0,,,,,1.0,5.0,1.0,,1.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.25,0.5714285714285714,,,0.5714285714285714,,0.5,,0.5,,,0.09523809523809523,,0.2222222222222222,,,,,,,0.14285714285714285,,0.5,,0.2857142857142857,0.875,0.875,0.42857142857142855,,,0.07142857142857142,0.5,0.5,1.0,0.6,0.6,,0.5,,,,,,,0.5,1.0,,,0.6,0.46715,0.15625,0.2,,,,1.0,1.0,,,,9.0,1.0,,,,,,,,,,,True,,,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,424.0,7,1.0,15,16,1.0,8,2.0,31,,,,,,,,,2.0,20.0,,,,,1.0,1.0,1.0,,3.0,1.0,,1.0,3.0,1.0,4.0,,,,,,1.0,,,1.0,,5.88235294117647,,,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,,,,,,,,,,,,,0.06666666666666667,,2.0,,,,2.0,,,,1.0,2.0,,,,,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,11624.0,194,-40.0,410,405,80.0,130,37.0,815,20.0,9.0,17.0,60.0,17.0,29.0,53.0,66.0,163.0,498.0,18.0,52.0,59.0,26.0,12.0,38.0,10.0,19.0,88.0,,2.0,11.0,22.0,2.0,24.0,,13.0,6.0,18.0,,79.0,0.5471698113207547,0.6092436974789915,0.6388888888888888,0.5546218487394958,32.28699551569507,0.7222222222222222,0.02564102564102564,0.10784313725490197,,0.11578947368421053,0.010810810810810811,0.029411764705882353,,0.09722222222222222,,0.16806722689075632,0.14285714285714285,0.5294117647058824,0.6,0.5042016806722689,0.5862068965517241,0.6890756302521008,0.5147716101694916,0.5272339285714286,9.405660377358492,27.480303030303027,0.1951219512195122,7.0,18.0,5.0,30.0,2.0,11.0,4.0,3.0,7.0,19.0,19.0,1.0,30.0,1.0,0.46774193548387094,0.125,0.07692307692307693,0.35,0.5,0.18404907975460122,13.0,16.0,1.0,1.0,5.0,6.0,2.0,6.0,1.0,1.0,27.0,2.0,2.0,5.0,29.0,2.0,2.0,3.0,3.0,1.0,14.0,5.0,11.0,5.0,6.0,60.0,4.0,27.0,8.0,,6.0,1.0,,,1.0,3.0,5.0,,,5.0,4.0,12.0,,1.0,,1.0,3.0,9.0,1.0,,1.0,1.0,1.0,,1.0,0.10344827586206896,0.1111111111111111,0.6896551724137931,0.4393939393939394,1.0,0.2777777777777778,0.4461538461538462,1.0,0.45454545454545453,1.3,0.43103448275862066,1.3,,0.1509433962264151,,0.3,,,,0.03125,,,0.07142857142857142,0.2857142857142857,0.13333333333333333,1.0,0.13445378151260504,0.8125,0.8125,0.15384615384615385,,0.1111111111111111,0.05042016806722689,0.3333333333333333,0.3333333333333333,1.0,0.45,0.45,0.6666666666666666,0.2,1.0,,0.2,0.4,1.0,1.0,0.20689655172413793,0.8333333333333334,0.034482758620689655,0.29411764705882354,0.4576271186440678,0.5464625,0.072,0.15254237288135594,0.08588957055214724,1.0,1.0,1.0,,,1.0,1.0,27.0,,2.0,0.11764705882352941,,,,,,,,,True,,,,,,,,
1631098,1610612764,Johnny Davis,Johnny Davis,1631098,WAS,12520.0,209,6.0,442,450,147.0,197,49.0,892,16.0,,6.0,6.0,2.0,24.0,46.0,12.0,71.0,500.0,3.0,28.0,6.0,5.0,6.0,11.0,6.0,5.0,28.0,2.0,2.0,10.0,24.0,4.0,28.0,,3.0,2.0,4.0,,147.0,0.5217391304347826,0.5689655172413793,0.5819672131147541,0.20689655172413793,13.10483870967742,0.75,0.018518518518518517,0.10989010989010989,0.02040816326530612,0.1256544502617801,0.019417475728155338,0.01818181818181818,0.02631578947368421,0.10144927536231885,,0.27586206896551724,0.10344827586206896,,,0.10344827586206896,0.08695652173913043,0.6206896551724138,0.5480215517241378,0.5496565217391305,5.978260869565216,24.724999999999998,0.332579185520362,6.0,5.0,4.0,23.0,,14.0,6.0,3.0,1.0,10.0,9.0,2.0,23.0,2.0,0.4423076923076923,0.14,0.09302325581395349,0.375,0.46153846153846156,0.323943661971831,18.0,24.0,2.0,3.0,7.0,11.0,3.0,6.0,,1.0,3.0,,1.0,1.0,6.0,3.0,5.0,,1.0,2.0,8.0,8.0,20.0,1.0,20.0,18.0,4.0,3.0,5.0,,,,,,3.0,,1.0,1.0,,,10.0,21.0,1.0,,,1.0,1.0,2.0,5.0,4.0,1.0,5.0,3.0,,5.0,0.4166666666666667,0.45454545454545453,1.0,0.5,,0.3333333333333333,0.5,0.6,0.4,0.5,0.41304347826086957,0.5714285714285714,,0.10869565217391304,0.08333333333333333,0.1875,,,,0.02631578947368421,,,0.14285714285714285,0.22727272727272727,0.13636363636363635,0.6,0.41379310344827586,0.75,0.8181818181818182,0.4444444444444444,0.3333333333333333,,0.10344827586206896,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,,0.16666666666666666,,,0.4782608695652174,0.6363636363636364,0.043478260869565216,0.5,0.5,0.58895,0.03389830508474576,0.0425531914893617,0.11267605633802817,,,3.0,,,,,,,,,,,,,,,,,True,,,,,,,,
1641731,1610612764,Bilal Coulibaly,Bilal Coulibaly,1641731,WAS,8711.0,145,90.0,315,319,156.0,142,36.0,634,6.0,2.0,3.0,11.0,6.0,17.0,24.0,15.0,62.0,320.0,9.0,16.0,11.0,8.0,8.0,16.0,8.0,7.0,40.0,,4.0,14.0,18.0,4.0,22.0,,2.0,1.0,5.0,,156.0,0.7083333333333334,0.6282051282051282,0.6595744680851063,0.38461538461538464,14.647887323943662,0.4,0.06779661016949153,0.18181818181818182,,0.09523809523809523,0.034482758620689655,0.06896551724137931,,0.1694915254237288,,0.15384615384615385,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.3333333333333333,0.7692307692307693,0.5671128205128205,0.5676611111111112,4.354166666666667,25.046666666666667,0.49523809523809526,3.0,13.0,9.0,30.0,,,3.0,3.0,1.0,13.0,21.0,1.0,30.0,1.0,0.6,,,0.5,0.75,0.4838709677419355,12.0,15.0,2.0,2.0,5.0,6.0,1.0,4.0,,3.0,4.0,,,2.0,5.0,2.0,2.0,,,1.0,5.0,6.0,9.0,3.0,18.0,9.0,4.0,4.0,4.0,,1.0,,,4.0,,,3.0,1.0,,3.0,6.0,9.0,1.0,,,,3.0,10.0,7.0,2.0,5.0,7.0,4.0,,1.0,0.5294117647058824,0.6,0.6,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5833333333333334,0.5,,0.16666666666666666,0.13333333333333333,0.3333333333333333,,0.36363636363636365,,0.10526315789473684,,,,,0.2222222222222222,0.5714285714285714,0.38461538461538464,0.8,0.9230769230769231,0.4166666666666667,0.6666666666666666,1.0,0.10256410256410256,0.25,0.25,1.0,0.36363636363636365,0.36363636363636365,0.5,1.0,1.0,,,,,,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.36363636363636365,0.6449499999999999,0.21739130434782608,0.3225806451612903,0.08064516129032258,,,,,,,,6.0,1.0,,,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,
