EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Offensive Fouls Drawn,PtsUnassisted3s,Charge Fouls,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,HeaveAttempts,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Transition Take Fouls,BlockedLongMidRange,LongMidRangePctBlocked,DefensiveGoaltends,HeaveMakes,Transition Take Fouls Drawn,OffensiveGoaltends
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,16183.0,270.0,-91.0,531.0,528,144.0,138.0,56.0,1059,31.0,39.0,7.0,12.0,7.0,10.0,8.0,15.0,1.0,4.0,2.0,6.0,2.0,1.0,8.0,2.0,40.0,58.0,3.0,14.0,18.0,107.0,606,7.0,12.0,2.0,16.0,9.0,15.0,4.0,2.0,20.0,62.0,18.0,9.0,12.0,8.0,1.0,3.0,5.0,10.0,15.0,8.0,2.0,3.0,1.0,1.0,40.0,9.0,10.0,1.0,17.0,22.0,3.0,42.0,20.0,62.0,1.0,7.0,5.0,2.0,4.0,2.0,2.0,9.0,2.0,1.0,13.0,1.0,4.0,14.0,27.0,1.0,5.0,20.0,4.0,21.0,7.0,14.0,13.0,6.0,7.0,13.0,7.0,1.0,1.0,20.0,144.0,1.0,0.775,0.9117647058823529,1.0,0.21428571428571427,0.21428571428571427,0.6896551724137931,0.5833333333333334,0.6,0.6180555555555556,0.5833333333333334,0.47368421052631576,0.6772151898734177,0.6153846153846154,0.5263157894736842,0.19444444444444445,0.05172413793103448,0.07692307692307693,15.488215488215488,0.3076923076923077,0.3,0.05555555555555555,0.1732283464566929,0.09174311926605505,0.15178571428571427,0.06818181818181818,0.16317991631799164,0.07883817427385892,0.08695652173913043,0.12244897959183673,0.05102040816326531,0.11764705882352941,0.125,0.18840579710144928,0.2222222222222222,0.19230769230769232,0.058823529411764705,0.04,0.5384615384615384,0.5416666666666666,0.7948717948717948,0.8611111111111112,0.7419354838709677,0.20833333333333334,0.5333333333333333,0.5333333333333333,0.875,0.05555555555555555,0.25,0.25,1.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.125,0.125,1.0,1.0,0.5833333333333334,0.14285714285714285,0.5263157894736842,0.7,0.10526315789473684,0.10526315789473684,0.7361111111111112,0.125,0.5989743055555556,0.6808714285714287,0.5534763157894738,0.17721518987341772,0.2153846153846154,0.14953271028037382,0.18691588785046728,4.182758620689655,24.86428571428571,0.2711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,6774.0,113.0,-35.0,222.0,226,43.0,40.0,21.0,448,10.0,16.0,1.0,2.0,1.0,1.0,5.0,10.0,,1.0,,1.0,,2.0,14.0,2.0,15.0,27.0,2.0,15.0,10.0,46.0,266,1.0,3.0,2.0,7.0,3.0,4.0,2.0,7.0,16.0,10.0,20.0,6.0,,14.0,2.0,1.0,12.0,6.0,18.0,5.0,1.0,10.0,1.0,1.0,42.0,,1.0,,4.0,6.0,,10.0,1.0,11.0,,4.0,3.0,1.0,6.0,2.0,5.0,4.0,1.0,,10.0,,3.0,5.0,7.0,,,10.0,1.0,14.0,2.0,6.0,1.0,1.0,,1.0,,,,16.0,43.0,,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.13333333333333333,0.5555555555555556,0.3333333333333333,0.75,0.42857142857142855,0.4166666666666667,0.75,0.4791666666666667,0.4375,0.8,0.35714285714285715,0.037037037037037035,0.0625,23.387096774193548,0.6,,,0.10714285714285714,0.022222222222222223,0.09302325581395349,,0.10101010101010101,0.009174311926605505,0.05263157894736842,,,,0.09523809523809523,0.10344827586206896,0.16666666666666666,0.1,0.07692307692307693,,,0.38095238095238093,0.625,0.6666666666666666,0.4,0.23809523809523808,0.5,0.5,0.2,0.023809523809523808,,,,0.023809523809523808,,,,0.3333333333333333,0.14285714285714285,0.15384615384615385,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,,0.3333333333333333,0.7380952380952381,0.14285714285714285,0.5685976190476191,0.580525,0.4825666666666666,0.13043478260869565,0.1935483870967742,0.15217391304347827,0.34782608695652173,4.8888888888888875,25.533333333333328,0.19369369369369369,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.06666666666666667,0.07142857142857142,0.16666666666666666,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,7411.0,124.0,-48.0,247.0,244,59.0,68.0,23.0,491,4.0,6.0,1.0,1.0,2.0,2.0,9.0,12.0,3.0,3.0,,4.0,,1.0,11.0,4.0,16.0,21.0,1.0,15.0,2.0,37.0,292,3.0,4.0,,6.0,5.0,6.0,4.0,2.0,12.0,22.0,10.0,3.0,2.0,11.0,1.0,1.0,5.0,2.0,7.0,2.0,,2.0,3.0,,16.0,,2.0,,6.0,8.0,2.0,16.0,2.0,18.0,2.0,,,,5.0,,3.0,,2.0,,5.0,,1.0,2.0,8.0,1.0,,1.0,,2.0,,,,,,,,,,12.0,59.0,1.0,0.6875,0.7333333333333333,1.0,0.06666666666666667,0.06666666666666667,0.7619047619047619,0.75,0.8333333333333334,0.4861111111111111,0.6,0.5,0.5138888888888888,0.6,0.6,0.4166666666666667,0.047619047619047616,0.16666666666666666,15.073529411764705,1.0,0.3333333333333333,,0.11267605633802817,0.046511627906976744,0.12244897959183673,,0.11666666666666667,0.01904761904761905,,0.09090909090909091,,,0.125,0.10256410256410256,0.125,0.08571428571428572,0.21428571428571427,0.125,,0.16666666666666666,0.6666666666666666,0.8,1.0,0.3333333333333333,0.75,0.75,0.4444444444444444,0.08333333333333333,1.0,1.0,1.0,0.1111111111111111,,,,0.3055555555555556,0.09090909090909091,0.1,1.0,0.2,1.0,1.0,0.2,1.0,,0.4,0.5833333333333334,0.09090909090909091,0.5096111111111112,0.47553750000000006,0.5065299999999999,,,0.16216216216216217,0.32432432432432434,6.828571428571427,24.693333333333335,0.2388663967611336,1.0,,,,,1.0,,1.0,,,,,,0.06666666666666667,0.09090909090909091,0.2,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,2539.0,42.0,14.0,89.0,89,12.0,10.0,13.0,178,3.0,3.0,,,,,3.0,5.0,,3.0,,,,3.0,10.0,3.0,6.0,11.0,3.0,10.0,6.0,27.0,86,,1.0,2.0,2.0,1.0,1.0,3.0,,5.0,6.0,6.0,6.0,,10.0,3.0,1.0,5.0,3.0,8.0,3.0,,3.0,2.0,,19.0,2.0,,,5.0,4.0,,9.0,2.0,11.0,1.0,1.0,,1.0,4.0,1.0,3.0,3.0,1.0,,7.0,1.0,3.0,1.0,5.0,,1.0,6.0,,6.0,,3.0,2.0,2.0,,2.0,,,,5.0,12.0,,0.5,0.5,0.6666666666666666,0.3,0.3,0.5454545454545454,,1.0,0.5,,0.625,0.5625,0.5,0.625,0.47619047619047616,0.09090909090909091,,30.097087378640776,0.5714285714285714,,,0.15384615384615385,,0.2777777777777778,0.07142857142857142,0.20454545454545456,0.043478260869565216,,,0.045454545454545456,0.16666666666666666,,0.26666666666666666,,0.35714285714285715,,0.09090909090909091,,0.14285714285714285,1.0,1.0,0.6666666666666666,0.23809523809523808,0.6,0.75,0.3333333333333333,0.14285714285714285,,,,,,,,0.47619047619047616,0.3,0.3,0.6666666666666666,,,,,,,0.75,0.6190476190476191,0.3,0.5199595238095238,0.415,0.48524999999999996,0.125,0.21428571428571427,0.07407407407407407,0.18518518518518517,9.554545454545455,26.55,0.1348314606741573,,,,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,3.0,1.0,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,2893.0,48.0,10.0,98.0,98,20.0,17.0,13.0,196,4.0,6.0,,,,,,2.0,1.0,2.0,,2.0,,6.0,13.0,3.0,5.0,10.0,6.0,15.0,,28.0,96,,,,,1.0,2.0,3.0,,5.0,8.0,2.0,18.0,,13.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,,,,6.0,3.0,,9.0,,9.0,,4.0,4.0,,1.0,,1.0,1.0,,,2.0,1.0,,3.0,3.0,,,2.0,,,,,,,,,,,,5.0,20.0,,0.8,0.8,1.0,0.4,0.4,0.5,,0.5,0.56,,0.5,0.56,,0.5,0.6,0.2,,24.324324324324323,0.5,,,0.13636363636363635,,0.2222222222222222,,0.1836734693877551,,,,,,,0.2,0.2,0.22727272727272727,0.2,,,0.24,0.6666666666666666,0.6666666666666666,0.75,0.08,,,,0.08,0.5,0.5,1.0,0.08,,,,0.52,0.46153846153846156,0.46153846153846156,1.0,,,,,,,0.6,0.84,0.46153846153846156,0.5539770833333333,0.4689,0.4631875,,,,0.17857142857142858,5.5200000000000005,26.4,0.20408163265306123,,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,1.0,,,0.3333333333333333,1.0,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
1629660,1610612739,Ty Jerome,Ty Jerome,1629660,CLE,435.0,7.0,-8.0,13.0,13,5.0,5.0,2.0,26,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,21,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,0.5,,,0.5,,,0.5,,,,,,12.5,,,,,,,0.25,,0.14285714285714285,,,0.3333333333333333,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6346499999999999,,,,,,,2.05,,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,5591.0,93.0,-5.0,192.0,186,38.0,47.0,24.0,378,3.0,10.0,1.0,2.0,1.0,1.0,,2.0,,,2.0,7.0,1.0,2.0,7.0,1.0,3.0,12.0,4.0,14.0,8.0,26.0,206,1.0,2.0,6.0,8.0,1.0,1.0,2.0,2.0,7.0,4.0,2.0,12.0,,7.0,2.0,3.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,1.0,2.0,,4.0,7.0,1.0,12.0,3.0,15.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,,4.0,2.0,2.0,4.0,6.0,1.0,,10.0,,10.0,,5.0,1.0,,1.0,1.0,1.0,,,7.0,38.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.25,0.5,1.0,0.34615384615384615,0.5,0.8333333333333334,0.41935483870967744,0.8,0.875,0.5384615384615384,0.25,0.3,16.203703703703702,0.5,0.5,,0.14,0.05555555555555555,0.10526315789473684,0.018867924528301886,0.125,0.033707865168539325,0.10526315789473684,,0.02631578947368421,,0.25,0.1,0.125,0.07142857142857142,0.2,0.0625,1.0,0.38461538461538464,0.3,0.42857142857142855,0.6666666666666666,0.07692307692307693,,,,,,,,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.2857142857142857,0.5629846153846154,0.69625,0.5733499999999999,0.16129032258064516,0.29411764705882354,0.3076923076923077,0.2692307692307692,3.066666666666667,24.699999999999996,0.19791666666666666,,,,1.0,,,1.0,,1.0,,,,0.5,,,,,,,1.0,4.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,10288.0,171.0,-64.0,332.0,332,80.0,101.0,26.0,664,,1.0,,,,,1.0,3.0,,,3.0,11.0,1.0,13.0,42.0,8.0,1.0,4.0,16.0,53.0,1.0,51.0,391,,,,,,1.0,9.0,,6.0,2.0,,48.0,,41.0,13.0,1.0,14.0,5.0,19.0,3.0,2.0,10.0,3.0,1.0,43.0,,,1.0,7.0,7.0,,14.0,1.0,15.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,5.0,11.0,,,3.0,,1.0,,,2.0,2.0,,2.0,,,,6.0,80.0,2.0,1.0,1.0,1.0,0.3018867924528302,0.3076923076923077,0.25,,,0.43859649122807015,,0.3,0.43859649122807015,,0.3,0.9298245614035088,0.25,1.0,15.934065934065934,1.0,,0.1111111111111111,0.08235294117647059,,0.10606060606060606,,0.09271523178807947,,,,,,,0.1,0.2,0.11627906976744186,0.08695652173913043,,,0.017543859649122806,,,,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,,,,,0.19298245614035087,0.2727272727272727,0.2727272727272727,1.0,0.7368421052631579,0.30952380952380953,0.30952380952380953,1.0,,,,,,0.1,0.8,0.9473684210526315,0.3170731707317073,0.5331517857142857,0.51435,0.49520555555555557,,,,0.11764705882352941,7.425,26.098113207547165,0.24096385542168675,1.0,,1.0,2.0,,2.0,2.0,,,,,,0.2222222222222222,,,0.5,0.5,,,0.25,1.0,,,,,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,2900.0,48.0,-24.0,99.0,97,7.0,29.0,6.0,196,3.0,5.0,,,,,3.0,7.0,,3.0,1.0,1.0,,6.0,10.0,,6.0,15.0,7.0,11.0,5.0,38.0,126,,,,,,2.0,,2.0,2.0,2.0,10.0,6.0,,10.0,6.0,2.0,5.0,6.0,11.0,4.0,2.0,5.0,,,28.0,,1.0,,3.0,2.0,,5.0,1.0,6.0,,1.0,1.0,,5.0,1.0,5.0,3.0,,,8.0,,2.0,1.0,4.0,,2.0,5.0,,5.0,,1.0,,,,,,,,2.0,7.0,,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.6363636363636364,0.6363636363636364,0.4,,,0.6346153846153846,,,0.6607142857142857,,0.3333333333333333,0.4230769230769231,0.13333333333333333,,33.9622641509434,0.625,,,0.08695652173913043,0.045454545454545456,0.2,,0.13157894736842105,0.022222222222222223,,0.125,,,0.14285714285714285,0.07142857142857142,,0.2222222222222222,0.16666666666666666,,,0.19230769230769232,0.6,0.6,0.3333333333333333,0.2692307692307692,0.42857142857142855,0.6,,0.11538461538461539,,,,0.038461538461538464,1.0,1.0,1.0,0.38461538461538464,0.6,0.6,0.16666666666666666,,,,,,,,0.6153846153846154,0.6,0.5325903846153847,,0.43245,0.037037037037037035,0.0625,,0.05263157894736842,8.113333333333333,26.627272727272725,0.0707070707070707,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,15.0,,0.2857142857142857,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,2970.0,50.0,-3.0,98.0,96,40.0,31.0,14.0,194,,,,,,,,,,,,3.0,2.0,2.0,5.0,1.0,,,2.0,8.0,1.0,7.0,91,,,,,,,3.0,,3.0,,,6.0,,5.0,2.0,,1.0,,1.0,,,,1.0,,2.0,,,,4.0,5.0,,9.0,,9.0,,3.0,3.0,,,,,,,,,,,,2.0,,,2.0,,2.0,,1.0,,,,,,,,3.0,40.0,,,,1.0,0.25,0.25,,,,0.375,,0.5,0.3888888888888889,,0.5,1.0,,,7.894736842105264,,,,0.1724137931034483,,0.17391304347826086,,0.17307692307692307,,,,,,0.16666666666666666,0.08333333333333333,0.4,0.1875,0.14285714285714285,,,,,,,,,,,,,,,0.375,,,,0.625,0.4,0.5,1.0,,,,,,0.6666666666666666,0.3333333333333333,1.0,0.4,0.549825,,0.5462000000000001,0.1111111111111111,1.0,,0.42857142857142855,,24.65,0.40816326530612246,,,,1.0,,,1.0,1.0,,,,,0.3333333333333333,0.125,0.2,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
