EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,Transition Take Fouls Drawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3SecondViolations,on,Clear Path Fouls,HeaveMakes
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,23946.0,399,-27,817,792,200.0,164.0,98,1609,7.0,12.0,1.0,1.0,1.0,2.0,7.0,15.0,14.0,11.0,28.0,,4.0,25.0,77.0,,3.0,5.0,21.0,19.0,41.0,36.0,105.0,21.0,167.0,967,2.0,5.0,,4.0,2.0,6.0,3.0,6.0,5.0,25.0,4.0,25.0,28.0,10.0,108.0,4.0,1.0,76.0,25.0,2.0,15.0,9.0,24.0,5.0,4.0,12.0,2.0,1.0,57.0,5.0,6.0,23.0,17.0,4.0,44.0,11.0,55.0,2.0,4.0,1.0,3.0,11.0,1.0,5.0,6.0,2.0,6.0,1.0,17.0,1.0,2.0,19.0,30.0,,1.0,1.0,11.0,,,1.0,24.0,,5.0,1.0,1.0,1.0,,1.0,,,25.0,199.0,2.0,,0.7368421052631579,0.8235294117647058,1.0,0.34285714285714286,,0.2,0.34615384615384615,0.4634146341463415,0.4,0.5,0.5,0.2222222222222222,0.3387096774193548,0.5258064516129032,0.3,0.3787878787878788,0.7191780821917808,0.04878048780487805,0.08333333333333333,0.06666666666666667,18.36734693877551,0.6470588235294118,0.18181818181818182,0.10897435897435898,0.02857142857142857,0.12568306010928962,0.028409090909090908,0.11799410029498525,0.02849740932642487,0.017857142857142856,0.02,0.05555555555555555,0.03007518796992481,0.023255813953488372,0.15384615384615385,0.08450704225352113,0.09090909090909091,0.12096774193548387,0.13559322033898305,0.024691358024691357,,0.0821917808219178,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.10273972602739725,0.4666666666666667,0.5,0.7142857142857143,0.0958904109589041,0.1917808219178082,0.39285714285714285,0.4230769230769231,1.0,0.5273972602739726,0.3246753246753247,0.33783783783783783,1.0,0.1111111111111111,1.0,,0.3333333333333333,,,0.06451612903225806,0.5,0.12903225806451613,,0.6774193548387096,0.23809523809523808,0.8013698630136986,0.32894736842105265,0.5366534482758621,0.5007642857142857,0.5162758064516129,0.05194805194805195,0.10869565217391304,0.03592814371257485,0.1497005988023952,10.263414634146343,25.573333333333345,0.24479804161566707,5.0,1.0,,5.0,1.0,,,4.0,3.0,,,,,,0.047619047619047616,,0.03896103896103896,0.35714285714285715,0.35714285714285715,0.8,0.1111111111111111,0.027777777777777776,,,,,,,,0.07142857142857142,,True,,
1630526,1610612740,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,NOP,5930.0,99,-10,203,203,49.0,57.0,33,406,6.0,10.0,1.0,3.0,3.0,4.0,,3.0,1.0,4.0,7.0,,2.0,2.0,7.0,,1.0,,,7.0,14.0,6.0,14.0,4.0,36.0,232,1.0,5.0,,3.0,4.0,6.0,3.0,4.0,,2.0,,6.0,12.0,2.0,18.0,,,7.0,2.0,,5.0,1.0,6.0,,1.0,,4.0,1.0,13.0,3.0,5.0,4.0,6.0,,10.0,8.0,18.0,,6.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,5.0,1.0,2.0,5.0,10.0,1.0,,,5.0,,1.0,2.0,4.0,,2.0,,2.0,1.0,1.0,2.0,2.0,,6.0,49.0,2.0,,0.8571428571428571,0.8571428571428571,1.0,0.42857142857142855,,,0.42857142857142855,0.5,0.2,0.75,0.5714285714285714,0.125,0.5,0.6,0.3,0.5,0.5,,,,14.522821576763485,0.6,,0.13636363636363635,0.09259259259259259,0.08695652173913043,0.07142857142857142,0.1111111111111111,0.08333333333333333,,0.1724137931034483,,0.0625,0.1,0.11764705882352941,0.125,0.3333333333333333,0.09090909090909091,0.07692307692307693,,1.0,0.35714285714285715,0.6,0.6,0.8333333333333334,0.10714285714285714,,,,0.03571428571428571,0.25,0.5714285714285714,0.5714285714285714,1.0,0.25,0.2857142857142857,0.2857142857142857,1.0,0.375,0.3333333333333333,1.0,0.125,,,0.6666666666666666,0.75,0.3333333333333333,,,,0.8571428571428571,0.2857142857142857,0.5537464285714286,0.5294428571428572,0.5291666666666668,0.06666666666666667,0.125,0.16666666666666666,0.16666666666666666,3.885714285714286,24.328571428571426,0.2413793103448276,1.0,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,True,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,43074.0,718,139,1446,1431,397.0,385.0,152,2877,32.0,41.0,7.0,8.0,9.0,9.0,16.0,23.0,7.0,20.0,51.0,4.0,12.0,51.0,140.0,2.0,11.0,12.0,32.0,50.0,71.0,71.0,191.0,38.0,351.0,1560,7.0,8.0,4.0,19.0,5.0,31.0,12.0,16.0,16.0,44.0,14.0,86.0,72.0,28.0,201.0,12.0,1.0,139.0,51.0,3.0,33.0,21.0,54.0,16.0,5.0,21.0,6.0,6.0,129.0,10.0,8.0,46.0,44.0,7.0,97.0,19.0,116.0,3.0,20.0,15.0,5.0,7.0,,5.0,5.0,1.0,2.0,1.0,12.0,,3.0,16.0,28.0,1.0,,,37.0,1.0,1.0,3.0,49.0,7.0,21.0,4.0,11.0,9.0,2.0,12.0,8.0,,86.0,393.0,5.0,4.0,0.72,0.8181818181818182,0.9436619718309859,0.3717277486910995,0.21052631578947367,0.36363636363636365,0.3736842105263158,0.704225352112676,0.875,0.75,0.5973282442748091,0.48148148148148145,0.6,0.6196428571428572,0.5344827586206896,0.6343283582089553,0.7290076335877863,0.04225352112676056,0.024390243902439025,0.08695652173913043,18.10291382517049,0.5833333333333334,0.23333333333333334,0.12680115273775217,0.02359882005899705,0.12672176308539945,0.034129692832764506,0.1267605633802817,0.028481012658227847,0.017241379310344827,0.027777777777777776,0.02531645569620253,0.037209302325581395,0.02564102564102564,0.08823529411764706,0.12658227848101267,0.22641509433962265,0.12152777777777778,0.14666666666666667,0.022058823529411766,0.6666666666666666,0.15648854961832062,0.7804878048780488,0.8,0.65625,0.08778625954198473,0.6956521739130435,0.7619047619047619,0.875,0.026717557251908396,0.1946564885496183,0.39215686274509803,0.39215686274509803,1.0,0.5343511450381679,0.36428571428571427,0.36428571428571427,0.9215686274509803,0.2962962962962963,0.875,,0.4074074074074074,0.18181818181818182,1.0,0.15,1.0,0.2,0.3333333333333333,0.5333333333333333,0.375,0.8854961832061069,0.3669064748201439,0.5563792307692307,0.5430588235294118,0.54199,0.07608695652173914,0.24705882352941178,0.08831908831908832,0.245014245014245,5.41549295774648,26.09214659685864,0.2745504840940526,2.0,8.0,12.0,,1.0,1.0,,6.0,,1.0,1.0,,,,,,,0.2857142857142857,0.2857142857142857,0.5,0.2962962962962963,,1.0,0.027777777777777776,2.0,,,0.25,1.0,,,True,,
1631220,1610612740,Dereon Seabron,Dereon Seabron,1631220,NOP,443.0,7,-1,16,15,10.0,,1,31,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,16,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,2.0,10.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,5.555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203469,1610612740,Cody Zeller,Cody Zeller,203469,NOP,6237.0,104,13,213,211,93.0,84.0,24,424,5.0,12.0,4.0,8.0,2.0,6.0,,2.0,,,,,,,,,,,,5.0,14.0,,,5.0,15.0,240,4.0,9.0,,,1.0,9.0,2.0,7.0,,,4.0,8.0,4.0,6.0,,6.0,,,,4.0,7.0,3.0,10.0,3.0,,1.0,4.0,2.0,23.0,5.0,7.0,7.0,10.0,4.0,21.0,12.0,33.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,3.0,,2.0,3.0,10.0,,1.0,,11.0,3.0,2.0,,9.0,,,5.0,3.0,1.0,2.0,3.0,1.0,,8.0,93.0,2.0,4.0,0.4,1.0,,,,,,0.35714285714285715,0.4444444444444444,0.2857142857142857,0.35714285714285715,0.4444444444444444,0.2857142857142857,0.39473684210526316,0.45,0.36363636363636365,,0.2857142857142857,0.25,0.5,8.677685950413224,0.3333333333333333,0.5714285714285714,0.2564102564102564,0.15217391304347827,0.15555555555555556,0.1111111111111111,0.20238095238095238,0.13186813186813187,0.23076923076923078,0.1,0.15384615384615385,0.08571428571428572,0.2,0.3,0.19047619047619047,0.375,0.17142857142857143,0.1,0.2,0.3333333333333333,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.4,0.14285714285714285,,,,,,,,,,,,,0.8888888888888888,0.5,0.25,,,,0.8571428571428571,0.3333333333333333,,,,,0.8571428571428571,,0.6109857142857144,0.63168,0.6024857142857144,,,0.6,0.5333333333333333,2.15,,0.43661971830985913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202685,1610612740,Jonas Valanciunas,Jonas Valanciunas,202685,NOP,75289.0,1255,87,2547,2533,370.0,332.0,295,5080,132.0,192.0,45.0,80.0,27.0,37.0,72.0,135.0,37.0,3.0,16.0,1.0,3.0,20.0,65.0,1.0,2.0,,2.0,221.0,364.0,23.0,81.0,95.0,606.0,2973,54.0,96.0,1.0,2.0,31.0,142.0,35.0,52.0,1.0,5.0,26.0,99.0,284.0,158.0,69.0,86.0,,65.0,20.0,34.0,82.0,31.0,113.0,25.0,6.0,49.0,19.0,14.0,257.0,38.0,84.0,166.0,161.0,26.0,353.0,123.0,476.0,16.0,23.0,17.0,6.0,25.0,4.0,14.0,41.0,2.0,11.0,6.0,66.0,3.0,8.0,80.0,146.0,18.0,22.0,,108.0,,12.0,2.0,120.0,11.0,58.0,8.0,38.0,12.0,26.0,38.0,27.0,,99.0,367.0,7.0,7.0,0.6425339366515838,0.797752808988764,1.0,0.2839506172839506,0.5,0.2,0.2839506172839506,0.6071428571428571,0.5625,0.6730769230769231,0.5741573033707865,0.5663265306122449,0.6403508771929824,0.606,0.6068376068376068,0.678082191780822,0.18202247191011237,0.09340659340659341,0.10416666666666667,0.1037037037037037,19.631688672689368,0.3787878787878788,0.41935483870967744,0.289568345323741,0.12371134020618557,0.2589703588143526,0.08351648351648351,0.2731829573934837,0.10758377425044091,0.17012448132780084,0.11221122112211221,0.06666666666666667,0.07396449704142012,0.1111111111111111,0.28191489361702127,0.2890625,0.30357142857142855,0.2673469387755102,0.23178807947019867,0.09580838323353294,0.7105263157894737,0.4314606741573034,0.6875,0.7674418604651163,0.6439393939393939,0.30337078651685395,0.5333333333333333,0.5950413223140496,0.5833333333333334,0.08314606741573034,0.035955056179775284,0.1875,0.1875,1.0,0.14606741573033707,0.3076923076923077,0.3076923076923077,1.0,0.8163265306122449,0.5625,0.044444444444444446,0.02040816326530612,0.5,1.0,0.6491228070175439,0.7297297297297297,0.05263157894736842,0.3333333333333333,0.03508771929824561,,0.6134831460674157,0.3076923076923077,0.5417228089887642,0.5973618055555555,0.5711850877192983,0.11788617886178862,0.1411192214111922,0.23432343234323433,0.16336633663366337,5.217582417582417,25.286419753086424,0.14526894385551628,17.0,,,,,2.0,,,,,,,2.0,2.0,,,,0.4594594594594595,0.4594594594594595,0.8823529411764706,,,1.0,0.01639344262295082,,,,,,,3.0,True,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,40161.0,669,26,1360,1369,377.0,359.0,155,2729,41.0,56.0,16.0,23.0,11.0,15.0,15.0,33.0,6.0,9.0,24.0,,2.0,8.0,17.0,1.0,1.0,3.0,7.0,61.0,95.0,17.0,41.0,27.0,200.0,1518,20.0,29.0,1.0,2.0,4.0,47.0,18.0,28.0,3.0,9.0,13.0,58.0,88.0,34.0,48.0,28.0,1.0,16.0,8.0,6.0,36.0,30.0,66.0,23.0,7.0,25.0,5.0,6.0,162.0,22.0,31.0,50.0,46.0,7.0,103.0,54.0,157.0,4.0,40.0,24.0,16.0,14.0,5.0,8.0,15.0,,6.0,,29.0,5.0,5.0,24.0,54.0,7.0,9.0,,45.0,8.0,4.0,2.0,33.0,3.0,13.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,58.0,377.0,8.0,5.0,0.7213114754098361,0.9361702127659575,0.9411764705882353,0.4146341463414634,0.5,0.3333333333333333,0.425,0.6421052631578947,0.6896551724137931,0.6428571428571429,0.6360294117647058,0.6935483870967742,0.6081081081081081,0.6622516556291391,0.7121212121212122,0.6444444444444445,0.3014705882352941,0.06315789473684211,0.03571428571428571,0.12121212121212122,11.71875,0.4827586206896552,0.3684210526315789,0.17100371747211895,0.09422492401215805,0.1440922190201729,0.07308970099667775,0.15584415584415584,0.08412698412698413,0.12162162162162163,0.06802721088435375,0.08823529411764706,0.06572769953051644,0.09090909090909091,0.1702127659574468,0.19827586206896552,0.11864406779661017,0.16412213740458015,0.08235294117647059,0.08163265306122448,0.6,0.4117647058823529,0.7321428571428571,0.7592592592592593,0.6585365853658537,0.2426470588235294,0.45454545454545453,0.5172413793103449,0.9333333333333333,0.04411764705882353,0.17647058823529413,0.375,0.391304347826087,1.0,0.125,0.47058823529411764,0.47058823529411764,0.875,0.7419354838709677,0.6956521739130435,0.125,0.03225806451612903,1.0,,0.40540540540540543,0.7333333333333333,0.05405405405405406,,0.1891891891891892,0.42857142857142855,0.7132352941176471,0.5,0.5502348148148147,0.5827270833333335,0.4958777777777778,0.08904109589041095,0.12380952380952381,0.235,0.29,4.34,24.86829268292683,0.2772058823529412,5.0,1.0,3.0,1.0,,,,,,,,,1.0,,0.024390243902439025,,,0.8333333333333334,0.8333333333333334,0.6,0.03225806451612903,,1.0,0.02564102564102564,,,,,,0.041666666666666664,,False,1.0,
1629232,1610612740,Kaiser Gates,Kaiser Gates,1629232,NOP,446.0,7,-2,16,17,10.0,13.0,2,33,,2.0,,,,2.0,,,,,,,,,2.0,,,,,,2.0,,2.0,,,15,,,,,,,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,22.22222222222222,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,1.0,,0.6306375,,0.6762,,,,,1.8,25.45,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1630346,1610612740,Matt Ryan,Matt Ryan,1630346,NOP,17164.0,286,-1,604,607,176.0,184.0,67,1211,2.0,2.0,,,1.0,1.0,3.0,6.0,11.0,11.0,22.0,2.0,5.0,20.0,47.0,4.0,7.0,3.0,11.0,8.0,19.0,31.0,69.0,12.0,121.0,653,,,9.0,12.0,2.0,29.0,3.0,5.0,5.0,16.0,7.0,28.0,16.0,,84.0,,,47.0,20.0,1.0,11.0,3.0,14.0,1.0,2.0,6.0,5.0,,31.0,4.0,2.0,13.0,12.0,,25.0,6.0,31.0,,4.0,4.0,,6.0,,3.0,8.0,1.0,3.0,4.0,14.0,1.0,3.0,13.0,23.0,,2.0,,11.0,,2.0,1.0,12.0,,3.0,2.0,1.0,1.0,,1.0,,,28.0,176.0,,2.0,1.0,1.0,0.9032258064516129,0.4492753623188406,0.75,0.3125,0.4492753623188406,0.42105263157894735,,0.6,0.6193181818181818,1.125,0.5,0.6397849462365591,1.1153846153846154,0.5625,0.7840909090909091,0.05263157894736842,,,15.64327485380117,0.42857142857142855,,0.08108108108108109,0.012903225806451613,0.08227848101265822,0.030534351145038167,0.08169934640522876,0.02097902097902098,0.019230769230769232,0.014084507042253521,,0.03225806451612903,0.02631578947368421,0.05,0.11764705882352941,0.05,0.06956521739130435,0.11627906976744186,,,0.022727272727272728,1.0,1.0,1.0,0.06818181818181818,0.5,0.5,1.0,0.125,0.25,0.5,0.5,1.0,0.5340909090909091,0.425531914893617,0.425531914893617,0.85,,,,0.5833333333333334,0.5714285714285714,0.75,0.047619047619047616,1.0,0.23809523809523808,0.4,0.5238095238095238,0.2727272727272727,0.8068181818181818,0.425531914893617,0.5243261363636363,0.6069214285714286,0.49941666666666656,0.03296703296703297,0.13636363636363635,0.2396694214876033,0.23140495867768596,12.968421052631578,25.02608695652174,0.2913907284768212,3.0,5.0,9.0,,1.0,,,2.0,,,,,,,,0.09090909090909091,,0.2727272727272727,0.3,1.0,0.4166666666666667,,,,5.0,,,1.0,1.0,,,False,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,45428.0,757,33,1540,1559,406.0,355.0,189,3099,31.0,50.0,8.0,13.0,4.0,7.0,24.0,47.0,2.0,13.0,31.0,6.0,9.0,14.0,49.0,1.0,1.0,3.0,12.0,56.0,99.0,27.0,80.0,21.0,214.0,1764,9.0,16.0,2.0,3.0,1.0,25.0,11.0,19.0,9.0,21.0,9.0,58.0,60.0,52.0,81.0,12.0,4.0,45.0,14.0,9.0,56.0,30.0,86.0,20.0,10.0,32.0,16.0,8.0,202.0,18.0,19.0,60.0,47.0,5.0,112.0,38.0,150.0,7.0,46.0,25.0,21.0,25.0,4.0,15.0,14.0,1.0,10.0,2.0,39.0,5.0,5.0,28.0,51.0,6.0,1.0,,24.0,,2.0,2.0,32.0,2.0,14.0,2.0,17.0,11.0,6.0,17.0,11.0,,58.0,404.0,3.0,2.0,0.5357142857142857,0.6,1.0,0.3375,0.6666666666666666,0.42857142857142855,0.35526315789473684,0.5656565656565656,0.5625,0.5789473684210527,0.5391061452513967,0.631578947368421,0.6125,0.5544041450777202,0.5952380952380952,0.6170212765957447,0.44692737430167595,0.09090909090909091,0.12,0.06382978723404255,13.264722698684965,0.6410256410256411,0.14285714285714285,0.13583815028901733,0.04960835509138381,0.15306122448979592,0.05504587155963303,0.14498644986449866,0.05211267605633803,0.04929577464788732,0.06030150753768844,,0.05714285714285714,0.04878048780487805,0.11678832116788321,0.15483870967741936,0.12962962962962962,0.12152777777777778,0.2403846153846154,0.08433734939759036,0.6470588235294118,0.27932960893854747,0.62,0.7045454545454546,0.4838709677419355,0.26256983240223464,0.5106382978723404,0.5454545454545454,0.5833333333333334,0.0111731843575419,0.17318435754189945,0.41935483870967744,0.41935483870967744,1.0,0.2737430167597765,0.2857142857142857,0.2857142857142857,1.0,0.6842105263157895,0.6153846153846154,0.125,0.05263157894736842,1.0,1.0,0.175,0.5714285714285714,0.225,0.6666666666666666,0.3,0.25,0.7262569832402235,0.3111111111111111,0.5482685714285717,0.5772843750000001,0.5324052631578948,0.07329842931937172,0.12612612612612611,0.11682242990654206,0.27102803738317754,5.07070707070707,26.23875000000001,0.2636363636363636,1.0,2.0,,,3.0,3.0,,,,,,,,1.0,,,,0.5,0.5,1.0,0.10526315789473684,,1.0,0.023255813953488372,1.0,,,0.5,1.0,,,False,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,45687.0,761,39,1577,1566,427.0,329.0,193,3143,16.0,32.0,3.0,4.0,4.0,10.0,10.0,32.0,53.0,23.0,46.0,4.0,11.0,50.0,147.0,4.0,14.0,12.0,41.0,46.0,117.0,73.0,193.0,46.0,357.0,1799,8.0,12.0,5.0,17.0,1.0,32.0,13.0,38.0,16.0,52.0,19.0,93.0,68.0,24.0,216.0,4.0,1.0,146.0,50.0,7.0,28.0,18.0,46.0,9.0,9.0,15.0,11.0,2.0,110.0,10.0,8.0,44.0,31.0,,75.0,18.0,93.0,3.0,15.0,8.0,7.0,12.0,,8.0,11.0,5.0,4.0,2.0,23.0,1.0,9.0,22.0,42.0,1.0,2.0,,32.0,1.0,,4.0,56.0,,14.0,5.0,4.0,1.0,3.0,6.0,2.0,,93.0,426.0,3.0,5.0,0.7391304347826086,0.7727272727272727,0.9863013698630136,0.37823834196891193,0.29411764705882354,0.3076923076923077,0.3802083333333333,0.39316239316239315,0.6666666666666666,0.34210526315789475,0.5016129032258064,0.5344827586206896,0.4111111111111111,0.5271084337349398,0.5344827586206896,0.45,0.6225806451612903,0.05982905982905983,0.15625,0.0625,19.744160177975527,0.5217391304347826,,0.08539944903581267,0.02,0.10945273631840796,0.028901734104046242,0.09803921568627451,0.024128686327077747,0.032679738562091505,0.01694915254237288,,0.030534351145038167,0.023809523809523808,0.06293706293706294,0.08333333333333333,0.140625,0.10526315789473684,0.11965811965811966,0.016666666666666666,0.3333333333333333,0.1032258064516129,0.5,0.5925925925925926,0.625,0.1032258064516129,0.3125,0.3333333333333333,0.8,0.17096774193548386,0.14838709677419354,0.5,0.5,1.0,0.47419354838709676,0.3401360544217687,0.3472222222222222,0.98,0.13793103448275862,0.75,,0.4827586206896552,0.2857142857142857,1.0,0.1111111111111111,0.4,0.12222222222222222,0.36363636363636365,0.45555555555555555,0.2926829268292683,0.7258064516129032,0.3424657534246575,0.5210972491909384,0.5015113636363637,0.5105410112359551,0.05504587155963303,0.10687022900763359,0.0896358543417367,0.2605042016806723,10.550427350427352,25.391709844559596,0.2707672796448954,20.0,3.0,3.0,3.0,1.0,,1.0,8.0,4.0,2.0,2.0,,,1.0,0.015544041450777202,,0.02040816326530612,0.37735849056603776,0.37735849056603776,0.8,0.10344827586206896,0.02040816326530612,,,1.0,,,0.3333333333333333,1.0,,,False,,
