EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,DefShortMidRangeReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGA,Corner3Assists,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeAssists,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Transition Take Fouls,3SecondViolations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,HeaveMakes
1626158,1610612764,Richaun Holmes,Richaun Holmes,1626158,WAS,224.0,4,-11,8,9,1.0,17,1.0,1.0,12.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,20.0,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,5398.0,90,7,191,192,19.0,383,4.0,38.0,205.0,1.0,,1.0,7,5.0,2.0,8.0,,7.0,5.0,2.0,0.475,22.748815165876778,0.625,,0.02,0.011627906976744186,,0.02564102564102564,0.05128205128205128,0.08333333333333333,45.0,39.0,4.0,9.0,3.0,3.0,7.0,4.0,7.0,1.0,1.0,4.0,14.0,1.0,1.0,1.0,3.0,11.0,23.0,4.0,15.0,1.0,2.0,3.0,1.0,6.0,1.0,3.0,1.0,6.0,6.0,16.0,6.0,6.0,14.0,4.0,2.0,1.0,21.0,10.0,31.0,10.0,12.0,9.0,72.0,1.0,5.0,6.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,45.0,1.0,0.2727272727272727,0.2727272727272727,0.5,0.26666666666666666,0.5,0.3333333333333333,0.26666666666666666,0.4782608695652174,0.16666666666666666,0.4473684210526316,0.75,0.2777777777777778,0.75,0.3,0.39473684210526316,0.06666666666666667,0.08695652173913043,0.1111111111111111,0.14285714285714285,0.07142857142857142,0.09090909090909091,0.022727272727272728,0.06060606060606061,0.15789473684210525,0.16666666666666666,0.0625,0.23684210526315788,0.4444444444444444,0.5,0.25,0.18421052631578946,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.18421052631578946,0.5714285714285714,0.6666666666666666,0.25,0.02631578947368421,0.3684210526315789,0.2857142857142857,0.3076923076923077,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.631578947368421,0.2857142857142857,0.5038394736842106,0.5532,0.5213833333333333,0.07894736842105263,0.15789473684210525,8.969565217391304,27.086666666666662,0.2356020942408377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630551,1610612764,Justin Champagnie,Justin Champagnie,1630551,WAS,1535.0,26,3,54,57,8.0,111,,9.0,58.0,4.0,1.0,5.0,12,,,,,,,,0.5625,12.698412698412698,,0.09090909090909091,0.2857142857142857,0.2,,0.3,,,6.0,,3.0,6.0,,,,,,2.0,,,,,,,,3.0,6.0,1.0,2.0,,,2.0,,,,,,,4.0,2.0,3.0,,,,,,3.0,,3.0,,2.0,1.0,6.0,5.0,2.0,7.0,1.0,1.0,,,,,,,1.0,2.0,,,,6.0,,0.6666666666666666,1.0,1.0,0.5,,,0.5,0.5,,0.5625,0.3333333333333333,,0.3333333333333333,,0.25,,,,,,0.11764705882352941,0.3125,0.21212121212121213,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.75,0.5,0.5,0.6666666666666666,,,,,,,,,0.25,,,,,,,,,,,1.0,,0.60965,0.5184,,0.2222222222222222,,1.9666666666666668,23.95,0.1111111111111111,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.25,0.4444444444444444,0.25,0.5,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631262,1610612764,Jules Bernard,Jules Bernard,1631262,WAS,641.0,11,-2,22,22,3.0,44,1.0,6.0,23.0,,,,2,,,,,1.0,2.0,1.0,0.5,23.076923076923077,,,,,,,0.16666666666666666,0.25,1.0,3.0,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,2.0,,3.0,,2.0,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,2.0,,,,1.0,,1.0,1.0,1.0,0.5,,,0.5,0.3333333333333333,,0.5,,,,,0.4,,,,,,0.2,0.2,0.2,,,,0.4,,,,0.2,1.0,1.0,1.0,,,,,,0.4,0.5,0.5,1.0,,,,,,,0.8,0.5,0.58006,,,,,2.2666666666666666,25.299999999999997,0.045454545454545456,,,,,,,,,,,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641774,1610612764,Tristan Vukcevic,Tristan Vukcevic,1641774,WAS,9204.0,153,32,327,331,30.0,658,17.0,85.0,335.0,4.0,2.0,6.0,36,6.0,2.0,10.0,,18.0,22.0,12.0,0.5592105263157895,24.022346368715084,0.6,0.03508771929824561,0.05128205128205128,0.044444444444444446,0.047619047619047616,0.06451612903225806,0.16,0.3076923076923077,64.0,57.0,13.0,19.0,9.0,6.0,9.0,,3.0,3.0,,10.0,33.0,1.0,2.0,1.0,4.0,19.0,31.0,10.0,36.0,1.0,2.0,9.0,8.0,9.0,1.0,5.0,6.0,25.0,32.0,6.0,27.0,3.0,33.0,10.0,3.0,,8.0,5.0,13.0,3.0,7.0,1.0,31.0,14.0,16.0,30.0,5.0,4.0,1.0,,4.0,4.0,,2.0,16.0,28.0,4.0,1.0,25.0,64.0,1.0,0.8421052631578947,0.9411764705882353,0.9,0.2777777777777778,0.5,0.2,0.2777777777777778,0.6129032258064516,0.8888888888888888,0.5074626865671642,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.7352941176470589,0.5373134328358209,,0.0967741935483871,0.15789473684210525,,,0.16494845360824742,0.17721518987341772,0.17045454545454544,0.1724137931034483,0.14285714285714285,0.15151515151515152,0.2835820895522388,0.6842105263157895,0.8125,0.7692307692307693,0.13432835820895522,0.6666666666666666,0.6666666666666666,1.0,0.04477611940298507,,,,0.04477611940298507,0.4925373134328358,0.30303030303030304,0.30303030303030304,0.9,,0.2857142857142857,0.5,0.6428571428571429,0.2857142857142857,0.25,0.8208955223880597,0.30303030303030304,0.550292537313433,0.614275,0.5933285714285714,0.10588235294117647,0.29411764705882354,5.019354838709678,26.997222222222224,0.19571865443425077,3.0,3.0,,3.0,5.0,4.0,,0.6,0.038461538461538464,,0.1956521739130435,,,,,0.42857142857142855,1.0,0.1702127659574468,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,4.0,7.0,2.0,1.0,3.0,0.2857142857142857,0.3333333333333333,1.0,0.8888888888888888,0.07142857142857142,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631098,1610612764,Johnny Davis,Johnny Davis,1631098,WAS,3012.0,50,-4,107,111,6.0,218,1.0,11.0,118.0,,,,1,,,,,2.0,2.0,,0.6111111111111112,7.964601769911505,,,,,,,,,24.0,30.0,2.0,2.0,1.0,,,,1.0,1.0,,2.0,4.0,,,1.0,1.0,2.0,3.0,2.0,5.0,,,,1.0,1.0,1.0,2.0,1.0,6.0,4.0,,6.0,,4.0,2.0,,,3.0,2.0,5.0,1.0,1.0,1.0,12.0,1.0,,1.0,2.0,1.0,1.0,,,,,,2.0,5.0,,1.0,6.0,24.0,1.0,1.0,1.0,1.0,0.4,,0.5,0.4,0.6666666666666666,1.0,0.625,,0.8333333333333334,,0.75,0.625,,,,,,,0.045454545454545456,0.017543859649122806,,,,0.25,1.0,1.0,1.0,,,,,0.125,,,,0.125,0.5,0.5,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.875,0.5,0.54864375,,0.5893666666666667,,0.5454545454545454,6.933333333333334,26.46,0.22429906542056074,,,,,,,,,,,0.08333333333333333,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630215,1610612764,Jared Butler,Jared Butler,1630215,WAS,3621.0,60,7,130,130,11.0,260,6.0,29.0,126.0,1.0,,1.0,6,7.0,2.0,10.0,2.0,6.0,6.0,3.0,0.7631578947368421,20.422535211267608,0.7,,0.037037037037037035,0.018867924528301886,,0.043478260869565216,0.15789473684210525,0.25,19.0,22.0,5.0,6.0,,2.0,3.0,,,2.0,,2.0,5.0,,,,,7.0,9.0,3.0,7.0,,,,,,,1.0,2.0,2.0,4.0,10.0,3.0,6.0,5.0,2.0,,,10.0,4.0,14.0,3.0,7.0,2.0,32.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,5.0,3.0,,2.0,4.0,8.0,,,2.0,19.0,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.42857142857142855,,,0.42857142857142855,0.7777777777777778,,0.71875,,,,0.5,0.4375,,,,,,0.0625,0.05555555555555555,0.058823529411764705,,0.125,,0.375,0.8333333333333334,0.8333333333333334,0.2,0.1875,0.6666666666666666,0.6666666666666666,0.5,,,,,0.125,0.3125,0.4,0.4,,,,,,,,0.8125,0.4,0.50511,,0.58275,,0.06896551724137931,4.699999999999999,27.985714285714288,0.14615384615384616,,1.0,1.0,,1.0,,,,,,0.1111111111111111,,0.5,0.5,1.0,1.0,,0.0625,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,1558.0,26,7,56,56,5.0,112,,8.0,53.0,,,,7,1.0,,1.0,,1.0,,,0.36363636363636365,19.35483870967742,1.0,,,,,,,,,1.0,3.0,4.0,,,3.0,1.0,2.0,,,,2.0,,1.0,,,4.0,9.0,,2.0,,1.0,,,,,,,,2.0,6.0,,,2.0,,1.0,,,2.0,2.0,,,,6.0,4.0,3.0,7.0,,,,,1.0,,,,,,,,,,,0.25,0.25,,,,,,0.4444444444444444,,0.36363636363636365,,,,,0.18181818181818182,,0.1111111111111111,0.25,,,0.16666666666666666,0.2857142857142857,0.21875,,0.2,0.2,0.36363636363636365,0.75,1.0,0.3333333333333333,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,,,0.18181818181818182,,,,,1.0,,,,,0.5454545454545454,,0.5053272727272726,,,,,6.788888888888888,28.15,,,,,,,,,,,,0.3333333333333333,,,,,,,0.2857142857142857,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628963,1610612764,Marvin Bagley III,Marvin Bagley III,1628963,WAS,1269.0,21,10,42,42,4.0,84,4.0,19.0,37.0,,1.0,1.0,7,1.0,1.0,3.0,,4.0,4.0,2.0,0.7916666666666666,32.608695652173914,0.3333333333333333,0.1,,0.058823529411764705,,,0.16666666666666666,0.18181818181818182,,,4.0,5.0,,2.0,4.0,,,1.0,,,,,,,,6.0,9.0,1.0,1.0,,,2.0,,,,,,,8.0,4.0,3.0,,,,2.0,,,,,,,,,4.0,2.0,6.0,2.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,,0.6666666666666666,0.8,1.0,1.0,,,1.0,0.6666666666666666,,0.75,1.0,,1.0,,0.1,,0.2222222222222222,0.2,,,0.2,0.36363636363636365,0.2857142857142857,0.5,,0.3333333333333333,0.5,0.8,1.0,0.75,0.4,0.5,0.6666666666666666,0.5,,,,,0.1,,,,,,,,,,,0.6,,0.517475,0.6099,,0.10526315789473684,,3.8666666666666663,24.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.16666666666666666,,0.375,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,7570.0,126,28,271,271,23.0,542,5.0,58.0,278.0,2.0,,2.0,15,6.0,3.0,8.0,1.0,5.0,7.0,2.0,0.6304347826086957,18.367346938775512,0.75,,0.03278688524590164,0.01818181818181818,,0.04,0.045454545454545456,0.10526315789473684,53.0,44.0,7.0,10.0,3.0,2.0,6.0,1.0,2.0,8.0,,9.0,17.0,1.0,1.0,1.0,2.0,10.0,18.0,11.0,25.0,1.0,1.0,9.0,1.0,4.0,1.0,3.0,2.0,7.0,20.0,,33.0,,17.0,9.0,1.0,,4.0,1.0,5.0,1.0,4.0,,11.0,7.0,5.0,13.0,3.0,1.0,2.0,,3.0,2.0,1.0,1.0,4.0,6.0,1.0,2.0,7.0,53.0,2.0,1.0,1.0,1.0,0.44,1.0,0.3333333333333333,0.44,0.5555555555555556,0.25,0.6162790697674418,1.1666666666666667,0.35714285714285715,1.125,0.3888888888888889,0.5813953488372093,,0.05555555555555555,,,,0.06097560975609756,0.10606060606060606,0.08108108108108109,0.07692307692307693,0.0625,0.10344827586206896,0.23255813953488372,0.7,0.7,1.0,0.13953488372093023,0.3333333333333333,0.4,1.0,0.046511627906976744,0.5,0.5,1.0,0.18604651162790697,0.3953488372093023,0.5294117647058824,0.5294117647058824,1.0,,0.3333333333333333,1.0,0.42857142857142855,0.2857142857142857,0.5,0.813953488372093,0.5294117647058824,0.5383616279069768,0.5875250000000001,0.5305,0.15517241379310345,0.1206896551724138,5.338888888888889,26.127999999999997,0.19557195571955718,2.0,2.0,2.0,2.0,2.0,,,1.0,,,0.10810810810810811,,0.25,0.25,1.0,0.6666666666666666,1.0,0.05,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,0.3333333333333333,0.14285714285714285,,1.0,,0.125,,0.16666666666666666,2.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
