EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,Travels,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,StepOutOfBoundsTurnovers,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Transition Take Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefensiveGoaltends,3pt And 1 Free Throw Trips
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,1471.0,25,-25,50,51,19,11,8.0,101,1.0,3.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,6.0,11.0,1.0,12.0,60,2.0,1.0,5.0,2.0,12.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,4,3.0,7,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,19,1.0,1.0,0.5454545454545454,0.2,0.5,0.2,0.5,0.2,0.08333333333333333,0.09090909090909091,0.3333333333333333,21.311475409836067,0.42857142857142855,0.043478260869565216,0.09090909090909091,0.13333333333333333,0.2222222222222222,0.07894736842105263,0.125,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,0.3333333333333333,0.5,1.0,0.4166666666666667,0.8,0.8,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.5,0.4,0.3333333333333333,0.5067333333333334,0.403,0.51582,0.16666666666666666,9.7,23.1,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630285,1610612763,Zavier Simpson,Zavier Simpson,1630285,MEM,5346.0,89,-50,183,184,43,47,32.0,367,5.0,11.0,2.0,6.0,3.0,12.0,1.0,4.0,1.0,9.0,27.0,11.0,33.0,213,2.0,2.0,8.0,10.0,6.0,5.0,7.0,13.0,3.0,32.0,,3.0,10.0,1.0,11,3.0,14,2.0,,4.0,,3.0,2.0,4.0,3.0,10.0,43,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.39473684210526316,0.45454545454545453,0.4125,0.45454545454545453,0.2894736842105263,0.18518518518518517,0.18181818181818182,19.730941704035875,0.038461538461538464,0.039473684210526314,0.19230769230769232,,0.14102564102564102,0.02608695652173913,0.03333333333333333,,,0.07692307692307693,,,0.15,0.2894736842105263,0.45454545454545453,0.5555555555555556,0.4,0.3157894736842105,0.25,0.3,0.3333333333333333,0.10526315789473684,0.25,0.3333333333333333,,0.02631578947368421,0.5,0.5454545454545454,0.5789473684210527,0.5020105263157895,0.526875,0.5353636363636365,0.30303030303030304,7.359259259259259,25.99090909090909,0.23497267759562843,2.0,4.0,10.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,12.0,9.0,3.0,10.0,4.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.75,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.09090909090909091,0.16666666666666666,0.25,0.1,0.5,0.06451612903225806,0.3333333333333333,0.2631578947368421,0.4,0.4444444444444444,0.75,0.5,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.4,0.05,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,3672.0,61,-21,126,127,17,14,18.0,253,8.0,11.0,,1.0,4.0,11.0,2.0,3.0,,14.0,25.0,9.0,44.0,145,2.0,1.0,2.0,3.0,12.0,2.0,4.0,7.0,3.0,17.0,1.0,3.0,2.0,3.0,5,4.0,9,3.0,1.0,7.0,3.0,1.0,,5.0,16.0,3.0,17,0.42857142857142855,0.42857142857142855,0.56,0.5,0.5,0.5,0.5641025641025641,0.5,0.2647058823529412,0.08,0.09090909090909091,31.506849315068493,0.13636363636363635,0.06976744186046512,0.058823529411764705,0.038461538461538464,0.08928571428571429,0.057971014492753624,0.05263157894736842,,0.1111111111111111,0.1,0.16666666666666666,,0.038461538461538464,0.3235294117647059,0.7272727272727273,0.8,0.625,0.3235294117647059,0.36363636363636365,0.4,0.25,0.08823529411764706,0.6666666666666666,0.6666666666666666,,,,0.5,0.5882352941176471,0.5585264705882353,0.465625,0.5919,0.06818181818181818,6.472,25.833333333333332,0.1349206349206349,1.0,2.0,9.0,1.0,,,2.0,10.0,1.0,,,16.0,6.0,,9.0,2.0,,3.0,1.0,2.0,,1.0,4.0,3.0,1.0,4.0,,2.0,,12.0,7.0,1.0,,1.0,1.0,0.2222222222222222,,0.2222222222222222,,0.09090909090909091,,,0.5714285714285714,0.1111111111111111,0.125,0.2647058823529412,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,1.0,,,0.2222222222222222,0.1794871794871795,0.23333333333333334,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.25,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630692,1610612763,Jordan Goodwin,Jordan Goodwin,1630692,MEM,3870.0,64,-21,126,129,36,41,22.0,255,3.0,10.0,5.0,3.0,,5.0,3.0,7.0,1.0,6.0,22.0,5.0,16.0,140,7.0,2.0,6.0,4.0,,2.0,2.0,5.0,2.0,13.0,5.0,5.0,7.0,6.0,13,10.0,23,2.0,,2.0,,,2.0,3.0,6.0,4.0,36,,,0.2727272727272727,0.3333333333333333,0.2222222222222222,0.25,0.26666666666666666,0.25,0.18518518518518517,0.09090909090909091,0.2,20.915032679738562,0.4,0.09433962264150944,0.1794871794871795,0.20833333333333334,0.24074074074074073,0.12987012987012986,0.09090909090909091,0.11764705882352941,0.42857142857142855,0.16666666666666666,0.5,0.6666666666666666,0.14705882352941177,0.37037037037037035,0.3,0.375,,0.18518518518518517,,,,0.25925925925925924,0.42857142857142855,0.42857142857142855,,0.037037037037037035,0.7142857142857143,0.375,0.5555555555555556,0.5138129629629631,0.573525,0.5211125,0.25,9.02727272727273,24.82,0.2857142857142857,2.0,,4.0,,,1.0,,4.0,,,2.0,12.0,,,4.0,,,3.0,3.0,,,,,,,,1.0,,1.0,6.0,3.0,,,,,,,,,,,,,0.1,0.4,0.14814814814814814,,,,,0.6666666666666666,0.125,,,0.1,0.12,,6.0,,,,,1.0,,,,,0.42857142857142855,0.375,2.0,1.0,3.0,4.0,1.0,0.42857142857142855,0.42857142857142855,0.09090909090909091,0.058823529411764705,0.4,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1641851,1610612763,Timmy Allen,Timmy Allen,1641851,MEM,7527.0,125,-65,255,259,58,62,41.0,514,1.0,3.0,1.0,2.0,3.0,9.0,2.0,4.0,5.0,6.0,16.0,7.0,13.0,302,1.0,2.0,5.0,4.0,4.0,1.0,2.0,5.0,2.0,13.0,3.0,1.0,9.0,4.0,13,4.0,17,1.0,,2.0,,,13.0,18.0,5.0,4.0,58,0.3333333333333333,0.3333333333333333,0.375,0.4,0.2608695652173913,0.3333333333333333,0.2708333333333333,0.3333333333333333,0.30434782608695654,0.0625,,8.524590163934427,0.10810810810810811,0.009708737864077669,0.125,0.06,0.11926605504587157,0.026143790849673203,,0.05555555555555555,0.07142857142857142,0.17647058823529413,0.058823529411764705,,0.12727272727272726,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.391304347826087,0.3333333333333333,0.375,0.3333333333333333,0.17391304347826086,0.5,0.5,,0.21739130434782608,0.5,0.3333333333333333,0.43478260869565216,0.5010304347826087,0.4833,0.5722083333333333,0.3076923076923077,10.5375,23.8,0.22745098039215686,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,8.0,,,2.0,,,3.0,3.0,,,,4.0,4.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,0.1111111111111111,,,0.5,0.025,0.11764705882352941,0.08695652173913043,,,,0.5,0.5,,,,0.041666666666666664,0.058823529411764705,,,,,,,,2.0,,,1.0,,,,1.0,,,2.0,,,,0.125,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,3981.0,66,-41,135,140,39,39,22.0,275,8.0,17.0,5.0,9.0,2.0,7.0,1.0,5.0,5.0,11.0,29.0,25.0,59.0,171,6.0,5.0,12.0,13.0,6.0,7.0,2.0,2.0,1.0,4.0,1.0,6.0,4.0,2.0,7,7.0,14,1.0,,4.0,,1.0,4.0,5.0,7.0,13.0,39,0.2727272727272727,0.375,0.3793103448275862,0.4166666666666667,0.48148148148148145,0.30952380952380953,0.5175438596491229,0.30952380952380953,0.46296296296296297,0.2413793103448276,0.17647058823529413,37.423312883435585,0.1,0.10909090909090909,0.10810810810810811,0.038461538461538464,0.10526315789473684,0.08641975308641975,0.125,0.047619047619047616,,0.1111111111111111,0.1111111111111111,,0.14285714285714285,0.3148148148148148,0.47058823529411764,0.5714285714285714,0.25,0.12962962962962962,0.2857142857142857,0.6666666666666666,0.5,0.09259259259259259,0.2,0.2,,0.09259259259259259,0.625,0.42857142857142855,0.7777777777777778,0.5547305555555556,0.5920799999999999,0.5402928571428571,0.22033898305084745,5.327586206896552,26.131999999999998,0.28888888888888886,5.0,7.0,20.0,2.0,1.0,7.0,10.0,7.0,2.0,1.0,9.0,16.0,24.0,6.0,20.0,7.0,,,,,1.0,,3.0,1.0,2.0,3.0,,1.0,,7.0,4.0,2.0,,2.0,0.8,0.4,0.1111111111111111,0.4,,0.5714285714285714,,,0.75,0.14285714285714285,,0.37037037037037035,0.35,0.35,0.7142857142857143,0.25,0.5555555555555556,0.3333333333333333,0.14285714285714285,0.35,0.07017543859649122,0.125,2.0,14.0,,2.0,,,,,1.0,2.0,,0.7777777777777778,0.23728813559322035,3.0,2.0,3.0,6.0,2.0,0.5,0.75,,0.08333333333333333,0.6,0.09523809523809523,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.6,0.6,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1641970,1610612763,Maozinha Pereira,Maozinha Pereira,1641970,MEM,890.0,15,-9,29,30,14,6,4.0,59,1.0,2.0,,,,,,,1.0,1.0,2.0,2.0,5.0,35,,,,,2.0,,,1.0,,3.0,,,5.0,,6,,6,,,2.0,1.0,2.0,1.0,2.0,,,14,1.0,1.0,0.5,,0.625,,0.625,,0.5,,,17.142857142857142,,,0.45454545454545453,,0.38461538461538464,,,,,,,,0.4,0.5,0.5,0.5,1.0,,,,,,,,,0.25,,,1.0,0.6174000000000001,,0.5829,,1.45,24.55,0.4827586206896552,,1.0,1.0,,,,1.0,,,,1.0,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,0.5,,0.5,,,,,1.0,,1.0,0.25,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1641998,1610612763,Trey Jemison,Trey Jemison,1641998,MEM,4278.0,71,-38,143,144,26,37,23.0,287,4.0,8.0,4.0,1.0,3.0,10.0,,,,7.0,18.0,,14.0,173,6.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,10.0,1.0,8.0,9.0,1.0,10,9.0,19,2.0,,3.0,1.0,3.0,3.0,6.0,,4.0,26,0.2857142857142857,0.6666666666666666,0.3888888888888889,1.0,0.3888888888888889,1.0,0.3888888888888889,1.0,,0.1111111111111111,0.25,12.42603550295858,0.05263157894736842,0.13114754098360656,0.19148936170212766,0.047619047619047616,0.15151515151515152,0.10975609756097561,0.10714285714285714,,0.16666666666666666,0.125,,,0.18421052631578946,0.4444444444444444,0.5,0.6666666666666666,0.25,0.5555555555555556,0.3,0.3,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.4444444444444444,0.5217055555555555,0.5401666666666668,0.50195,0.2857142857142857,6.027777777777778,,0.18181818181818182,1.0,,,,,,,,,,,10.0,,,,,,,,,4.0,,2.0,1.0,1.0,1.0,,,,,,3.0,2.0,3.0,,,,,,,,,0.3333333333333333,0.14285714285714285,0.2222222222222222,,,,,,1.0,,,,,,,8.0,,1.0,,2.0,1.0,,,1.0,2.0,0.6666666666666666,0.5714285714285714,3.0,,4.0,8.0,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.75,,,,,,,,2.0,,,0.6666666666666666,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1631298,1610612763,Jack White,Jack White,1631298,MEM,3159.0,53,-27,107,107,12,17,18.0,214,,4.0,3.0,,,1.0,,1.0,2.0,,6.0,7.0,6.0,126,4.0,,,,,,,1.0,,3.0,,3.0,6.0,,6,3.0,9,,,1.0,1.0,1.0,2.0,2.0,,,12,,,,,0.23076923076923078,,0.23076923076923078,,0.5384615384615384,,,10.852713178294573,,0.06976744186046512,0.21428571428571427,,0.13636363636363635,0.043478260869565216,,,,,,,0.25,0.3076923076923077,,,,0.07692307692307693,,,,0.07692307692307693,,,,0.15384615384615385,0.75,,0.8461538461538461,0.5689038461538461,0.60985,,,4.15,24.571428571428573,0.11214953271028037,,2.0,5.0,,,,2.0,,,,,,6.0,,5.0,2.0,,1.0,1.0,,,,3.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,0.2857142857142857,,0.2857142857142857,,,,,1.0,0.09523809523809523,0.125,0.38461538461538464,0.4,0.4,1.0,,,,,0.4,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.14285714285714285,0.09090909090909091,,,,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612763,Lamar Stevens,Lamar Stevens,1630205,MEM,481.0,8,5,17,16,3,4,3.0,33,,1.0,,,,1.0,,1.0,1.0,,3.0,3.0,3.0,11,,,,3.0,,1.0,1.0,2.0,1.0,5.0,,,,,1,,1,,,1.0,,,,1.0,,3.0,3,,,,,0.25,1.5,0.25,1.5,0.5,0.3333333333333333,,35.0,,,,,,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,0.6666666666666666,0.4781666666666667,0.39285,0.5112,1.0,12.466666666666667,24.900000000000002,0.17647058823529413,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,,,1.0,,,0.3333333333333333,0.5,0.5,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
