EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,Transition Take Fouls,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Charge Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Transition Take Fouls Drawn,3SecondViolations,Clear Path Fouls,on
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,96621.2,1610,219,3362,3344,494.0,305.0,288.0,6706,88.0,120.0,3.0,4.0,6.0,9.0,52.0,128.0,28.0,69.0,24.0,58.0,2.0,3.0,3.0,8.0,118.0,272.0,6.0,18.0,16.0,36.0,168.0,317.0,142.0,330.0,85.0,847.0,3818,9.0,17.0,8.0,21.0,4.0,46.0,7.0,22.0,19.0,44.0,25.0,96.0,148.0,188.0,342.0,84.0,4.0,2.0,270.0,118.0,21.0,175.0,78.0,253.0,53.0,25.0,130.0,32.0,13.0,584.0,6.0,10.0,62.0,57.0,1.0,120.0,16.0,136.0,5.0,40.0,27.0,13.0,58.0,14.0,46.0,29.0,4.0,12.0,4.0,1.0,87.0,2.0,10.0,47.0,99.0,6.0,5.0,96.0,2.0,1.0,13.0,101.0,12.0,10.0,43.0,1.0,7.0,21.0,1.0,1.0,7.0,2.0,12.0,22.0,11.0,90.0,485.0,2.0,4.0,0.44047619047619047,0.4457831325301205,0.8028169014084507,0.4303030303030303,0.38095238095238093,0.4318181818181818,0.4329268292682927,0.5299684542586751,0.5294117647058824,0.3181818181818182,0.58887171561051,0.5526315789473685,0.5378787878787878,0.6122448979591837,0.5897435897435898,0.6025641025641025,0.5100463678516228,0.06624605678233439,0.075,0.09375,20.85806799784134,0.6666666666666666,0.0196078431372549,0.06411698537682789,0.012738853503184714,0.08115183246073299,0.009287925696594427,0.07199032062915911,0.011180992313067784,0.011111111111111112,0.013477088948787063,0.013888888888888888,0.013333333333333334,0.06333333333333334,0.0625,0.06936416184971098,0.08207705192629816,0.07784431137724551,0.016181229773462782,0.5,0.18547140649149924,0.7333333333333333,0.7927927927927928,0.6022727272727273,0.19783616692426584,0.40625,0.4482758620689655,0.36538461538461536,0.10664605873261206,0.4057971014492754,0.4057971014492754,0.07142857142857142,0.08964451313755796,0.41379310344827586,0.41379310344827586,0.875,0.42040185471406494,0.4338235294117647,0.4338235294117647,0.788135593220339,0.10526315789473684,0.75,0.3333333333333333,0.07894736842105263,0.6666666666666666,1.0,0.47368421052631576,0.3333333333333333,1.0,0.13636363636363635,0.6666666666666666,0.12121212121212122,0.375,0.5454545454545454,0.4444444444444444,0.6955177743431221,0.43703703703703706,0.5227166666666666,0.48910238095238096,0.5055265624999999,0.06480117820324006,0.1235632183908046,0.0030211480362537764,0.05430932703659976,0.11334120425029516,8.032807570977916,26.00030303030303,0.14693634741225461,,,,,,,,,,,,,,,,,,,True
1626174,1610612747,Christian Wood,Christian Wood,1626174,LAL,24567.0,409,100,811,821,118.0,88.0,85.0,1632,32.0,39.0,10.0,11.0,8.0,8.0,9.0,28.0,2.0,4.0,5.0,14.0,,1.0,,2.0,13.0,40.0,,4.0,1.0,3.0,43.0,71.0,18.0,54.0,24.0,164.0,882,10.0,15.0,,5.0,1.0,21.0,10.0,12.0,1.0,5.0,5.0,28.0,64.0,22.0,51.0,3.0,14.0,,40.0,13.0,5.0,17.0,4.0,21.0,3.0,1.0,11.0,5.0,1.0,46.0,9.0,8.0,45.0,46.0,8.0,99.0,19.0,118.0,3.0,6.0,5.0,1.0,8.0,3.0,5.0,13.0,4.0,3.0,,2.0,21.0,3.0,,23.0,33.0,2.0,4.0,40.0,,3.0,1.0,34.0,6.0,,20.0,,,21.0,,,11.0,1.0,9.0,21.0,11.0,28.0,115.0,,,0.7441860465116279,0.8888888888888888,0.9444444444444444,0.3333333333333333,,0.2,0.3333333333333333,0.6056338028169014,0.6666666666666666,0.8333333333333334,0.56,0.5,0.6764705882352942,0.5899280575539568,0.525,0.7368421052631579,0.432,0.07042253521126761,0.05128205128205128,0.10714285714285714,17.601760176017603,0.38095238095238093,0.6153846153846154,0.21904761904761905,0.04597701149425287,0.21844660194174756,0.05625,0.21875,0.05089820359281437,0.03278688524590164,0.060240963855421686,0.03333333333333333,0.04132231404958678,0.2222222222222222,0.22988505747126436,0.19607843137254902,0.2222222222222222,0.20754716981132076,0.05172413793103448,0.5238095238095238,0.312,0.8205128205128205,0.8648648648648649,0.6875,0.224,0.32142857142857145,0.36,0.8888888888888888,0.032,0.5,0.5,1.0,0.112,0.35714285714285715,0.35714285714285715,1.0,0.32,0.325,0.325,0.9230769230769231,0.55,0.9090909090909091,0.3,0.05,,,0.2,,,0.47058823529411764,1.0,0.11764705882352941,,0.17647058823529413,0.3333333333333333,0.744,0.325,0.5271960000000001,0.5582318181818182,0.5319205882352941,0.14388489208633093,0.23529411764705882,,0.12804878048780488,0.17073170731707318,4.635211267605633,25.211111111111112,0.14549938347718866,2.0,2.0,0.08333333333333333,0.10256410256410256,,,,,,,,,,,,,,,True
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,77682.0,1295,-16,2696,2697,492.0,299.0,230.0,5393,33.0,54.0,2.0,4.0,4.0,7.0,19.0,50.0,3.0,11.0,40.0,111.0,,3.0,9.0,18.0,51.0,111.0,3.0,6.0,10.0,14.0,55.0,115.0,91.0,222.0,33.0,416.0,3227,3.0,10.0,3.0,9.0,,15.0,7.0,14.0,19.0,32.0,12.0,83.0,96.0,14.0,267.0,6.0,2.0,2.0,109.0,51.0,9.0,44.0,21.0,65.0,10.0,11.0,32.0,9.0,3.0,151.0,4.0,7.0,62.0,53.0,3.0,118.0,13.0,131.0,4.0,40.0,23.0,17.0,21.0,7.0,16.0,17.0,3.0,5.0,,5.0,38.0,2.0,8.0,56.0,91.0,4.0,2.0,37.0,5.0,2.0,3.0,44.0,6.0,,17.0,2.0,5.0,17.0,3.0,1.0,11.0,1.0,5.0,20.0,13.0,81.0,476.0,3.0,4.0,0.8727272727272727,0.8888888888888888,0.978021978021978,0.4099099099099099,0.3333333333333333,0.59375,0.41363636363636364,0.4782608695652174,0.3,0.5,0.5682492581602374,0.39473684210526316,0.7717391304347826,0.5859154929577465,0.39473684210526316,0.7830188679245284,0.658753709198813,0.0782608695652174,0.09259259259259259,0.08,13.210084033613445,0.5526315789473685,0.06818181818181818,0.08006042296072508,0.010606060606060607,0.10032362459546926,0.007782101167315175,0.08984375,0.009369676320272573,0.004016064257028112,0.01718213058419244,0.008333333333333333,0.008264462809917356,0.0794392523364486,0.07051282051282051,0.10294117647058823,0.09915611814345991,0.10416666666666667,0.022598870056497175,0.65,0.16023738872403562,0.6111111111111112,0.673469387755102,0.9090909090909091,0.14836795252225518,0.38,0.41304347826086957,0.8421052631578947,0.032640949554896145,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3293768545994065,0.36036036036036034,0.36363636363636365,1.0,0.3293768545994065,0.4594594594594595,0.4636363636363636,0.9607843137254902,0.21052631578947367,0.5,0.5,0.15789473684210525,,,0.3157894736842105,0.5,1.0,0.15217391304347827,0.5714285714285714,0.391304347826087,0.5,0.30434782608695654,0.7142857142857143,0.8189910979228486,0.46788990825688076,0.5511059701492537,0.5354961538461539,0.5539488888888889,0.054285714285714284,0.1349206349206349,0.008928571428571428,0.036057692307692304,0.19951923076923078,5.903478260869564,24.742792792792795,0.1824925816023739,2.0,,0.03125,0.006622516556291391,2.0,1.0,2.0,1.0,0.009009009009009009,0.009009009009009009,0.009009009009009009,,,,,,,,True
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,18177.0,303,35,635,642,126.0,77.0,68.0,1277,29.0,43.0,3.0,7.0,5.0,10.0,2.0,8.0,,,2.0,9.0,1.0,3.0,,1.0,,1.0,,,,,31.0,51.0,2.0,10.0,13.0,81.0,700,4.0,9.0,1.0,3.0,,11.0,5.0,11.0,,1.0,3.0,13.0,40.0,22.0,6.0,,6.0,,1.0,,5.0,9.0,9.0,18.0,7.0,2.0,6.0,2.0,1.0,45.0,8.0,13.0,36.0,17.0,3.0,56.0,22.0,78.0,,19.0,17.0,2.0,8.0,2.0,3.0,9.0,,5.0,2.0,1.0,17.0,2.0,3.0,9.0,23.0,5.0,2.0,30.0,,4.0,8.0,22.0,6.0,,13.0,,1.0,2.0,,,2.0,,,2.0,1.0,13.0,121.0,2.0,1.0,0.6451612903225806,0.7142857142857143,1.0,0.2,0.3333333333333333,,0.2,0.6078431372549019,0.4444444444444444,0.45454545454545453,0.5573770491803278,0.4583333333333333,0.4166666666666667,0.5869565217391305,0.4583333333333333,0.5,0.16393442622950818,0.09803921568627451,0.11627906976744186,,12.011173184357542,0.47058823529411764,0.2,0.1223021582733813,0.0783132530120482,0.21951219512195122,0.0761904761904762,0.17491749174917492,0.07749077490774908,0.046153846153846156,0.13333333333333333,,0.06666666666666667,0.08888888888888889,0.1016949152542373,0.2,0.24193548387096775,0.15,,0.5,0.7049180327868853,0.6744186046511628,0.7631578947368421,0.6206896551724138,0.13114754098360656,0.25,0.25,1.0,,,,,0.14754098360655737,0.2222222222222222,0.2222222222222222,1.0,0.01639344262295082,,,,0.5833333333333334,0.42857142857142855,,0.25,0.3333333333333333,1.0,,,,0.8333333333333334,0.5,0.08333333333333333,,,,0.8688524590163934,,0.611254918032787,0.5529454545454546,0.5896041666666666,0.19117647058823528,0.22413793103448276,,0.13580246913580246,0.16049382716049382,2.605882352941176,23.37,0.1984251968503937,1.0,,0.058823529411764705,0.1,,,,,,,,1.0,1.0,,,,,,True
2544,1610612747,LeBron James,LeBron James,2544,LAL,150217.0,2504,220,5188,5190,902.0,546.0,449.0,10378,400.0,546.0,31.0,52.0,75.0,102.0,95.0,244.0,41.0,116.0,20.0,44.0,1.0,4.0,5.0,8.0,129.0,319.0,4.0,21.0,25.0,63.0,536.0,906.0,149.0,363.0,303.0,1822.0,6005,41.0,74.0,5.0,25.0,9.0,106.0,97.0,170.0,30.0,71.0,78.0,362.0,466.0,606.0,306.0,141.0,42.0,1.0,318.0,129.0,58.0,403.0,186.0,589.0,119.0,67.0,314.0,72.0,17.0,1364.0,20.0,41.0,221.0,208.0,28.0,457.0,61.0,518.0,24.0,89.0,62.0,27.0,174.0,34.0,126.0,71.0,11.0,48.0,3.0,8.0,245.0,12.0,38.0,35.0,78.0,5.0,8.0,308.0,8.0,6.0,4.0,404.0,73.0,2.0,214.0,3.0,17.0,35.0,3.0,3.0,17.0,2.0,16.0,38.0,17.0,360.0,876.0,2.0,15.0,0.43470149253731344,0.4524271844660194,0.6845637583892618,0.41046831955922863,0.2,0.4225352112676056,0.4116022099447514,0.5916114790286976,0.5540540540540541,0.5705882352941176,0.5985027580772262,0.4898989898989899,0.5892116182572614,0.6371588523442967,0.5145631067961165,0.6284722222222222,0.2860520094562648,0.0640176600441501,0.06043956043956044,0.09836065573770492,29.270851547473335,0.710204081632653,0.32941176470588235,0.15709969788519637,0.03408146300914381,0.18355481727574752,0.02079002079002079,0.16969936708860758,0.02817551963048499,0.0611764705882353,0.02697841726618705,,0.01639344262295082,0.125,0.15248796147672553,0.21933085501858737,0.1762820512820513,0.208955223880597,0.046875,0.4473684210526316,0.4302600472813239,0.7326007326007326,0.7797270955165692,0.49,0.19227738376674547,0.38934426229508196,0.4318181818181818,0.2631578947368421,0.09141055949566587,0.35344827586206895,0.3565217391304348,0.2926829268292683,0.03467297084318361,0.45454545454545453,0.45454545454545453,0.7,0.25137903861308114,0.4043887147335423,0.4056603773584906,0.6821705426356589,0.5252525252525253,0.5961538461538461,0.3225806451612903,0.04040404040404041,0.25,1.0,0.21212121212121213,0.19047619047619047,1.0,0.42323651452282157,0.7352941176470589,0.03319502074688797,0.625,0.26141078838174275,0.3968253968253968,0.7163120567375887,0.4056603773584906,0.5428555205047324,0.5418999999999998,0.5325516597510375,0.1536827195467422,0.2043935052531041,0.00821917808219178,0.05817782656421515,0.1986827661909989,5.767991169977927,26.307988980716253,0.17386276021588282,,1.0,,0.030927835051546393,1.0,,,6.0,0.0027548209366391185,,0.003134796238244514,5.0,,1.0,0.008620689655172414,,,,True
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,62042.0,1034,171,2129,2129,308.0,181.0,166.0,4258,111.0,136.0,10.0,16.0,14.0,16.0,26.0,65.0,13.0,26.0,37.0,83.0,2.0,3.0,1.0,8.0,21.0,54.0,2.0,6.0,2.0,6.0,150.0,227.0,58.0,137.0,55.0,529.0,2456,11.0,19.0,4.0,9.0,6.0,40.0,22.0,30.0,3.0,14.0,7.0,60.0,250.0,50.0,174.0,,12.0,,54.0,21.0,20.0,13.0,25.0,38.0,15.0,10.0,11.0,2.0,,101.0,12.0,15.0,63.0,58.0,7.0,128.0,31.0,159.0,5.0,23.0,15.0,8.0,13.0,1.0,8.0,13.0,8.0,5.0,,2.0,26.0,1.0,6.0,25.0,50.0,8.0,1.0,53.0,1.0,,,74.0,11.0,,40.0,1.0,1.0,15.0,,,10.0,,5.0,15.0,11.0,60.0,307.0,,1.0,0.8333333333333334,0.8680555555555556,1.0,0.4233576642335766,0.4444444444444444,0.21428571428571427,0.4233576642335766,0.6607929515418502,0.5789473684210527,0.7333333333333333,0.6510989010989011,0.6071428571428571,0.6022727272727273,0.669620253164557,0.6451612903225806,0.625,0.37637362637362637,0.0881057268722467,0.07352941176470588,0.15384615384615385,18.115318416523237,0.5,0.2413793103448276,0.10431654676258993,0.031982942430703626,0.12352941176470589,0.031914893617021274,0.11350844277673545,0.03195266272189349,0.02666666666666667,0.042735042735042736,0.011764705882352941,0.023622047244094488,0.10795454545454546,0.11194029850746269,0.08035714285714286,0.13043478260869565,0.10084033613445378,0.03787878787878788,0.7333333333333333,0.37362637362637363,0.8161764705882353,0.8809523809523809,0.8378378378378378,0.17857142857142858,0.4,0.4727272727272727,0.8076923076923077,0.07142857142857142,0.5,0.5,0.8461538461538461,0.22802197802197802,0.4457831325301205,0.4567901234567901,1.0,0.14835164835164835,0.3888888888888889,0.3888888888888889,1.0,0.5714285714285714,0.625,0.3,0.10714285714285714,0.6666666666666666,1.0,0.21428571428571427,0.3333333333333333,1.0,0.36363636363636365,0.875,0.18181818181818182,0.125,0.13636363636363635,0.3333333333333333,0.75,0.3888888888888889,0.5765633241758242,0.5472500000000001,0.5393852272727273,0.10406091370558376,0.15625,0.007246376811594203,0.07561436672967864,0.11342155009451796,5.125991189427311,24.243065693430655,0.14466885861906997,4.0,,0.08333333333333333,0.04918032786885246,2.0,,,3.0,0.014598540145985401,0.024096385542168676,,1.0,,,,,,,True
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,7921.8,132,61,270,275,49.0,50.0,27.0,545,2.0,4.0,,,,1.0,,1.0,1.0,2.0,,2.0,,,,,1.0,11.0,,1.0,,2.0,3.0,7.0,1.0,13.0,,9.0,269,,,,1.0,,,,1.0,,2.0,,,4.0,2.0,3.0,,,,11.0,1.0,2.0,8.0,3.0,11.0,2.0,1.0,6.0,2.0,,25.0,,2.0,1.0,3.0,,4.0,2.0,6.0,,6.0,6.0,,,,,,,,,,,,,5.0,13.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,45.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,,,0.07692307692307693,0.42857142857142855,,,0.225,,,0.225,,,0.65,0.2857142857142857,0.25,1.0,6.622516556291391,,,0.046875,0.038461538461538464,0.015873015873015872,,0.031496062992125984,0.018691588785046728,0.05555555555555555,,0.1,,0.0625,0.058823529411764705,,,0.07692307692307693,,,0.2,0.5,0.6666666666666666,0.5,0.05,,,,0.1,0.5,0.5,1.0,0.1,,,,0.55,0.09090909090909091,0.09090909090909091,1.0,,,,,,,1.0,,,0.3333333333333333,,,,0.6666666666666666,,0.85,0.09090909090909091,0.5448574999999999,0.5403,0.5308833333333333,,,,,,7.657142857142857,25.215384615384615,0.1814814814814815,,,,,,,,,,,,,,,,,,,True
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,27700.0,462,28,938,950,97.0,65.0,82.0,1888,59.0,75.0,13.0,21.0,8.0,11.0,1.0,6.0,,,,,,,,,,,,,,,60.0,81.0,,,27.0,147.0,1117,13.0,21.0,,,3.0,29.0,8.0,11.0,,,7.0,23.0,96.0,24.0,,,22.0,,,,10.0,12.0,7.0,19.0,4.0,3.0,7.0,3.0,2.0,45.0,11.0,28.0,28.0,48.0,5.0,81.0,41.0,122.0,1.0,17.0,14.0,3.0,5.0,3.0,4.0,17.0,,1.0,,,22.0,4.0,4.0,45.0,70.0,2.0,9.0,41.0,,4.0,2.0,43.0,4.0,,19.0,,5.0,16.0,,,7.0,1.0,8.0,16.0,9.0,23.0,97.0,,4.0,0.8,0.9795918367346939,,,,,,0.7407407407407407,0.6190476190476191,0.7272727272727273,0.7407407407407407,0.6190476190476191,0.7272727272727273,0.7277227722772277,0.58,0.71875,,0.12345679012345678,0.09333333333333334,0.5,11.764705882352942,0.22727272727272727,0.25,0.1927710843373494,0.1346153846153846,0.12121212121212122,0.062146892655367235,0.15833333333333333,0.1012987012987013,0.15714285714285714,0.15217391304347827,0.06521739130434782,0.05737704918032787,0.18823529411764706,0.18803418803418803,0.2127659574468085,0.13142857142857142,0.08928571428571429,0.09090909090909091,0.5625,0.9259259259259259,0.7866666666666666,0.8676470588235294,0.7966101694915254,0.07407407407407407,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.6190476190476191,0.07692307692307693,,,,,,,1.0,0.7272727272727273,,,,,0.9259259259259259,,0.6491938271604938,0.5937277777777779,0.6858272727272727,0.19791666666666666,0.19791666666666666,,0.19727891156462585,0.1564625850340136,1.9382716049382716,,0.10341151385927505,2.0,2.0,0.06451612903225806,0.07272727272727272,,,,2.0,,,,4.0,,,,1.0,1.0,,True
1630219,1610612747,Skylar Mays,Skylar Mays,1630219,LAL,834.0,14,-5,25,27,14.0,6.0,7.0,52,,1.0,,,,1.0,,1.0,,,,,,,,,,2.0,,1.0,,,,2.0,,2.0,,,33,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,,2.0,,2.0,,,2.0,,,4.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,14.0,,,,,,,,,,,,,,,,,,,0.5,,,,15.15151515151515,,,,,0.1111111111111111,,0.07142857142857142,,,,,,,,,0.125,,,,0.25,,,,0.25,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,1.0,,,,,,0.75,,0.5186,,0.5109,,,,,,4.1,25.25,0.56,,,,,,,1.0,,,,,,,,,,,,True
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,102410.5,1707,68,3539,3533,714.0,383.0,293.0,7072,111.0,140.0,4.0,8.0,16.0,21.0,62.0,127.0,20.0,46.0,16.0,52.0,,2.0,4.0,10.0,65.0,196.0,3.0,9.0,11.0,42.0,193.0,313.0,81.0,248.0,135.0,764.0,4151,10.0,25.0,3.0,11.0,8.0,37.0,29.0,53.0,15.0,52.0,60.0,163.0,184.0,202.0,180.0,63.0,4.0,2.0,194.0,65.0,21.0,188.0,98.0,286.0,63.0,35.0,144.0,28.0,16.0,670.0,16.0,18.0,99.0,78.0,8.0,185.0,35.0,220.0,10.0,39.0,26.0,13.0,71.0,16.0,50.0,31.0,8.0,21.0,1.0,2.0,102.0,4.0,13.0,61.0,105.0,2.0,2.0,147.0,4.0,4.0,19.0,152.0,21.0,19.0,50.0,2.0,25.0,15.0,2.0,2.0,6.0,,9.0,17.0,9.0,146.0,690.0,6.0,13.0,0.47668393782383417,0.4816753926701571,0.7407407407407407,0.32661290322580644,0.2727272727272727,0.28846153846153844,0.32926829268292684,0.6166134185303515,0.4,0.5471698113207547,0.5606060606060606,0.4027777777777778,0.49047619047619045,0.606969205834684,0.44871794871794873,0.5895522388059702,0.44206773618538325,0.0670926517571885,0.07857142857142857,0.07874015748031496,18.4984520123839,0.696078431372549,0.13114754098360656,0.08843537414965986,0.022813688212927757,0.12102689486552567,0.02472952086553323,0.10411764705882352,0.023676880222841225,0.0196078431372549,0.018469656992084433,0.03870967741935484,0.02733485193621868,0.07636363636363637,0.0787037037037037,0.13142857142857142,0.12025316455696203,0.12365591397849462,0.03861003861003861,0.5294117647058824,0.24955436720142601,0.7928571428571428,0.8604651162790697,0.5675675675675675,0.22638146167557932,0.4881889763779528,0.5299145299145299,0.3870967741935484,0.08199643493761141,0.43478260869565216,0.43478260869565216,0.25,0.09269162210338681,0.3076923076923077,0.3076923076923077,1.0,0.3493761140819964,0.33163265306122447,0.33505154639175255,0.676923076923077,0.2222222222222222,0.5,0.25,0.05555555555555555,,,0.25,0.3333333333333333,1.0,0.2,0.7619047619047619,0.09523809523809523,0.4,0.4,0.2619047619047619,0.6916221033868093,0.33505154639175255,0.5292713774597497,0.4857785714285714,0.5095733009708738,0.08783783783783784,0.14619883040935672,0.008,0.04842931937172775,0.21335078534031413,7.148562300319492,26.114919354838708,0.20175190731845155,1.0,,0.011111111111111112,0.019230769230769232,2.0,,,,0.008064516129032258,,0.01020408163265306,2.0,,,,2.0,,,True
