EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted3s,Corner3Assists,Technical Free Throw Trips,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,HeaveAttempts,on,OffensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Transition Take Fouls,LongMidRangePctBlocked,Arc3PctBlocked
1629684,1610612742,Grant Williams,Grant Williams,1629684,DAL,2226.0,37,,77,75,16.0,25.0,8.0,152,,,,,,,,2.0,,2.0,2.0,11.0,92,,,2.0,2.0,,,2.0,2.0,,,,,1.0,3.0,4.0,2.0,1.0,,11.0,2.0,,1.0,1.0,1.0,3.0,2.0,5.0,,2.0,,,,1.0,1.0,,2.0,4.0,,,3.0,,2.0,,1.0,,,,,,,,,2.0,16.0,,,,,,,,0.5625,,,0.6111111111111112,0.5,0.5,,,,11.494252873563218,,0.25,0.07142857142857142,,0.0625,0.1,0.06666666666666667,0.05405405405405406,,,,0.06666666666666667,,0.125,,0.1,,,,,,,,0.25,,,,,,,,0.75,0.5080875,,0.48585,0.1111111111111111,0.3333333333333333,0.18181818181818182,0.18181818181818182,4.9,0.2077922077922078,1.0,1.0,,,2.0,5.0,,1.0,3.0,6.0,,1.0,9.0,5.0,2.0,1.0,,,1.0,0.5,,0.5,0.75,0.125,1.0,1.0,1.0,0.625,0.4,0.4,1.0,,,1.0,,0.4,25.51666666666667,,,,1.0,,0.2,,,,,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,4303.0,72,-68.0,151,145,27.0,34.0,18.0,296,4.0,6.0,,,1.0,1.0,1.0,3.0,6.0,11.0,3.0,15.0,191,,1.0,,,1.0,1.0,1.0,3.0,12.0,,,1.0,5.0,3.0,8.0,1.0,3.0,1.0,19.0,1.0,1.0,,5.0,1.0,6.0,2.0,8.0,,1.0,,1.0,1.0,,1.0,,2.0,3.0,,,4.0,,3.0,1.0,2.0,,,,,,,,,3.0,27.0,,,1.0,1.0,0.5454545454545454,,1.0,0.3333333333333333,,0.5,0.39473684210526316,,0.75,0.09090909090909091,,0.3333333333333333,11.695906432748538,1.0,0.25,0.15151515151515152,0.023255813953488372,,0.022222222222222223,0.0847457627118644,0.022727272727272728,0.07142857142857142,,,,0.125,0.125,0.2222222222222222,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,,,0.5,1.0,0.7222222222222222,0.5561777777777777,0.50485,0.611475,0.10526315789473684,0.16666666666666666,,0.2,6.845454545454545,0.17880794701986755,,3.0,,,,4.0,,1.0,,7.0,,1.0,,4.0,,,,,,,,,0.3888888888888889,0.16666666666666666,,,,0.2222222222222222,,,,,,0.5,,,24.671428571428574,1.0,2.0,,2.0,,0.05555555555555555,0.1111111111111111,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630639,1610612742,A.J. Lawson,A.J. Lawson,1630639,DAL,9889.0,165,-9.0,372,368,148.0,116.0,47.0,740,21.0,28.0,6.0,7.0,7.0,10.0,,11.0,21.0,39.0,10.0,76.0,384,6.0,8.0,,12.0,7.0,15.0,5.0,28.0,24.0,18.0,10.0,3.0,5.0,5.0,10.0,4.0,4.0,,25.0,4.0,4.0,12.0,7.0,,19.0,8.0,27.0,1.0,6.0,1.0,3.0,1.0,4.0,7.0,3.0,7.0,8.0,,1.0,6.0,,13.0,,5.0,,1.0,,1.0,1.0,,,,28.0,148.0,,,0.5714285714285714,0.75,0.5384615384615384,0.75,0.4666666666666667,0.55,0.6,0.5227272727272727,0.5757575757575758,0.6,0.56,0.07692307692307693,0.03571428571428571,0.18181818181818182,16.937354988399072,0.42857142857142855,,0.07865168539325842,0.03773584905660377,0.13953488372093023,0.05555555555555555,0.10857142857142857,0.0449438202247191,0.06666666666666667,0.023809523809523808,,0.0625,,0.05,0.29411764705882354,0.16129032258064516,0.08333333333333333,0.03571428571428571,,0.4666666666666667,0.75,0.7777777777777778,0.5714285714285714,0.18333333333333332,,,,0.7,0.8571428571428571,0.45454545454545453,0.7,0.8166666666666667,0.5924833333333334,0.5608928571428572,0.5747659090909092,0.09090909090909091,0.11363636363636363,0.15789473684210525,0.3684210526315789,2.971794871794872,0.3978494623655914,5.0,14.0,2.0,5.0,3.0,7.0,1.0,2.0,8.0,21.0,3.0,7.0,24.0,7.0,3.0,,2.0,,1.0,0.38095238095238093,0.42857142857142855,0.38095238095238093,0.35,0.23333333333333334,0.35714285714285715,0.35714285714285715,1.0,0.11666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.22727272727272727,0.4,0.09090909090909091,0.5,0.42857142857142855,23.95714285714286,,,,1.0,,0.041666666666666664,,,,2.0,,,,2.0,1.0,5.0,2.0,1.0,,,,,,,0.2,,,,,,,0.16666666666666666,,,1.0,0.045454545454545456,,,,,,,True,,,,,,,,,
1630314,1610612742,Brandon Williams,Brandon Williams,1630314,DAL,5769.0,96,-52.0,213,213,61.0,50.0,31.0,426,10.0,16.0,,1.0,3.0,4.0,2.0,10.0,15.0,33.0,9.0,45.0,245,,2.0,,3.0,5.0,9.0,2.0,12.0,8.0,22.0,,3.0,10.0,2.0,12.0,,7.0,2.0,26.0,3.0,,6.0,1.0,,7.0,4.0,11.0,1.0,1.0,1.0,5.0,4.0,2.0,7.0,,4.0,4.0,,,12.0,,15.0,3.0,9.0,,1.0,1.0,,1.0,1.0,,,12.0,61.0,,,0.26666666666666666,0.26666666666666666,0.45454545454545453,,0.5555555555555556,0.391304347826087,0.3,0.4166666666666667,0.4326923076923077,0.3,0.42857142857142855,0.09090909090909091,0.0625,0.2,24.081632653061224,0.7142857142857143,,0.019230769230769232,,0.13333333333333333,0.06666666666666667,0.07216494845360824,0.02608695652173913,,,,0.06451612903225806,,,0.1111111111111111,0.17142857142857143,,0.038461538461538464,1.0,0.34782608695652173,0.625,0.6666666666666666,0.4,0.21739130434782608,0.2,0.25,,0.2,,0.3333333333333333,0.75,0.6304347826086957,0.5106630434782607,0.5655749999999999,0.49962083333333335,0.17307692307692307,0.23076923076923078,0.06666666666666667,0.26666666666666666,7.421212121212122,0.2863849765258216,,2.0,,,2.0,11.0,,3.0,2.0,13.0,,3.0,6.0,11.0,2.0,,1.0,,1.0,0.15384615384615385,,0.15384615384615385,0.2826086956521739,0.043478260869565216,,,,0.2391304347826087,0.18181818181818182,0.18181818181818182,1.0,,,0.25,,0.18181818181818182,25.26153846153846,3.0,7.0,,2.0,,0.07142857142857142,0.15217391304347827,0.42857142857142855,0.42857142857142855,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,3.0,,0.3333333333333333,,0.2,0.4,0.5,1.0,,1.0,0.1111111111111111,,,,,,,,,,1.0,,True,,,,,,,,,
1630535,1610612742,Greg Brown III,Greg Brown III,1630535,DAL,2174.0,36,-7.0,83,86,38.0,27.0,8.0,169,4.0,6.0,1.0,1.0,1.0,2.0,,1.0,4.0,7.0,4.0,15.0,95,1.0,1.0,,2.0,1.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,3.0,,3.0,,2.0,,6.0,,2.0,3.0,1.0,1.0,5.0,2.0,7.0,,,,3.0,2.0,1.0,4.0,1.0,3.0,5.0,,1.0,5.0,,9.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,,,4.0,38.0,1.0,1.0,0.75,1.0,0.5714285714285714,1.0,0.5,0.6111111111111112,1.0,0.5,0.5769230769230769,0.5,0.5,0.14285714285714285,,1.0,17.894736842105264,0.75,0.3333333333333333,0.05,0.07692307692307693,0.14285714285714285,,0.0975609756097561,0.05555555555555555,0.06666666666666667,0.1,,,,,0.1111111111111111,0.13333333333333333,0.16666666666666666,,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.1111111111111111,,,,1.0,1.0,1.0,0.5,0.8888888888888888,0.6099,0.6665,0.6564,0.3333333333333333,0.4,0.13333333333333333,0.26666666666666666,2.3,0.4578313253012048,,,,,1.0,2.0,,,1.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,0.5,,0.5,0.2222222222222222,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,0.5,26.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202693,1610612742,Markieff Morris,Markieff Morris,202693,DAL,4210.0,70,-7.0,160,155,64.0,42.0,21.0,315,,,,,,,1.0,4.0,2.0,11.0,2.0,18.0,158,,1.0,,,1.0,4.0,,5.0,,4.0,,,4.0,2.0,6.0,1.0,4.0,,14.0,,,8.0,6.0,2.0,16.0,,16.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,5.0,64.0,,,,,0.18181818181818182,,0.25,0.3076923076923077,,0.22727272727272727,0.3333333333333333,,0.22727272727272727,,,,15.591397849462364,0.5,0.2857142857142857,0.18181818181818182,,0.20512820512820512,,0.19444444444444445,,,,,,0.2857142857142857,0.11764705882352941,,0.16666666666666666,0.3333333333333333,,,,,,,0.15384615384615385,0.25,0.25,,,,,,0.5769230769230769,0.45806923076923073,0.5034000000000001,0.45976818181818185,0.037037037037037035,0.08333333333333333,,0.2777777777777778,14.81818181818182,0.4,1.0,1.0,1.0,1.0,3.0,14.0,,6.0,4.0,15.0,1.0,7.0,12.0,14.0,3.0,,,,1.0,0.26666666666666666,0.14285714285714285,0.26666666666666666,0.5769230769230769,0.038461538461538464,1.0,1.0,1.0,0.5384615384615384,0.21428571428571427,0.21428571428571427,1.0,0.09090909090909091,1.0,0.5454545454545454,,0.21428571428571427,25.986666666666668,1.0,7.0,,1.0,,,0.2692307692307692,0.14285714285714285,0.14285714285714285,,,2.0,,2.0,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,
203957,1610612742,Dante Exum,Dante Exum,203957,DAL,3823.0,64,24.0,130,132,36.0,43.0,19.0,262,6.0,8.0,,,1.0,1.0,1.0,6.0,7.0,15.0,2.0,22.0,133,,,2.0,5.0,1.0,4.0,,5.0,6.0,8.0,,3.0,7.0,2.0,9.0,2.0,6.0,1.0,20.0,,,5.0,9.0,,14.0,,14.0,,,,2.0,,2.0,4.0,,1.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,5.0,36.0,,,0.42857142857142855,0.42857142857142855,0.4666666666666667,,0.25,0.5263157894736842,1.5,0.5,0.55,1.25,0.5,0.2,0.125,0.3333333333333333,15.789473684210526,0.5,,0.25,,0.14285714285714285,,0.19718309859154928,,,,,,0.08333333333333333,0.35294117647058826,0.2857142857142857,0.14814814814814814,0.125,,,0.42105263157894735,0.75,0.8571428571428571,0.5,0.3157894736842105,0.16666666666666666,0.25,,,,0.2,1.0,0.631578947368421,0.5912388888888889,0.59775,0.5058100000000001,0.05,0.0625,0.22727272727272727,0.22727272727272727,4.286666666666666,0.27692307692307694,,,,,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,,2.0,,0.5,0.5,1.0,0.6666666666666666,0.21052631578947367,,,,,0.21052631578947367,0.5,0.5,0.5,,,0.2,1.0,0.6666666666666666,35.725,,1.0,3.0,,,,0.05263157894736842,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,True,,,,,,,,,
1641726,1610612742,Dereck Lively II,Dereck Lively II,1641726,DAL,1854.0,31,,64,66,10.0,15.0,9.0,130,5.0,6.0,1.0,1.0,,,1.0,1.0,6.0,7.0,2.0,14.0,78,2.0,2.0,2.0,6.0,,,,,8.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,4.0,3.0,,7.0,5.0,12.0,,,,,,3.0,3.0,,1.0,3.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,10.0,,,0.6666666666666666,1.0,0.8571428571428571,1.0,,0.8571428571428571,1.0,,0.875,1.0,,0.14285714285714285,0.16666666666666666,,14.864864864864865,,,0.25,0.1875,0.25,0.125,0.25,0.15625,0.3333333333333333,,0.5,0.2222222222222222,,0.2857142857142857,1.0,0.1111111111111111,0.42857142857142855,,1.0,0.8571428571428571,0.8333333333333334,1.0,0.8,0.14285714285714285,1.0,1.0,,0.5,1.0,,,0.8571428571428571,0.6054285714285715,0.4993,,0.125,0.125,0.42857142857142855,,2.157142857142857,0.15625,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629655,1610612742,Daniel Gafford,Daniel Gafford,1629655,DAL,480.0,8,-1.0,16,16,2.0,2.0,2.0,32,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,4.0,18,,,,,,,,,4.0,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,16.666666666666668,1.0,,0.14285714285714285,,,,0.14285714285714285,,,,,,0.5,,,,,,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,0.5,0.5975,,,,,,,4.1,0.125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,6851.0,114,-51.0,235,232,68.0,59.0,38.0,467,9.0,14.0,5.0,8.0,1.0,3.0,,,9.0,14.0,4.0,22.0,276,5.0,8.0,,10.0,1.0,3.0,2.0,4.0,8.0,10.0,10.0,1.0,2.0,6.0,8.0,5.0,1.0,1.0,22.0,7.0,11.0,9.0,11.0,1.0,21.0,18.0,39.0,1.0,2.0,,2.0,1.0,6.0,8.0,1.0,11.0,15.0,1.0,2.0,12.0,1.0,6.0,,3.0,,3.0,3.0,,3.0,1.0,,,4.0,68.0,,,0.4444444444444444,1.0,0.6428571428571429,0.625,0.3333333333333333,0.6,0.625,0.25,0.6111111111111112,0.625,0.4,0.07142857142857142,0.07142857142857142,,9.252669039145907,0.25,0.2,0.2,0.15492957746478872,0.16363636363636364,0.11475409836065574,0.18181818181818182,0.13636363636363635,0.17391304347826086,0.1111111111111111,0.19047619047619047,0.05555555555555555,0.11764705882352941,0.2962962962962963,0.09090909090909091,0.16279069767441862,0.16666666666666666,0.2,0.3333333333333333,0.9333333333333333,0.6428571428571429,0.6923076923076923,0.4444444444444444,,,,,1.0,0.625,0.75,0.3333333333333333,1.0,0.6829666666666666,0.6904600000000001,0.6406499999999999,0.16666666666666666,0.17647058823529413,0.45454545454545453,0.18181818181818182,0.9857142857142858,0.28936170212765955,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,0.06666666666666667,0.06666666666666667,,,,,,,,0.25,,,,,23.8,,,,1.0,,0.2,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629023,1610612742,P.J. Washington,P.J. Washington,1629023,DAL,202.0,3,-7.0,7,6,2.0,1.0,1.0,13,,,,,,,,,,,,,12,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.57075,,,,,,,,0.2857142857142857,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,25.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1641788,1610612742,Alex Fudge,Alex Fudge,1641788,DAL,903.0,15,-2.0,32,32,3.0,4.0,6.0,64,2.0,4.0,1.0,2.0,,,1.0,1.0,3.0,5.0,,6.0,36,1.0,2.0,,2.0,1.0,1.0,,2.0,2.0,4.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,0.3333333333333333,0.5,0.6,0.5,1.0,0.6,0.5,1.0,0.6,0.5,1.0,0.2,0.25,,15.384615384615383,,,,0.08333333333333333,0.125,0.2,0.07692307692307693,0.11764705882352941,,,0.16666666666666666,,,,,0.16666666666666666,,,,0.8,0.5,0.6666666666666666,0.5,0.2,1.0,1.0,,1.0,0.5,,,0.8,0.69588,0.5538,0.4017,,,0.3333333333333333,0.3333333333333333,2.4200000000000004,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626158,1610612742,Richaun Holmes,Richaun Holmes,1626158,DAL,8369.0,139,-17.0,282,275,94.0,86.0,37.0,557,10.0,16.0,4.0,9.0,5.0,6.0,1.0,7.0,11.0,23.0,7.0,29.0,324,5.0,11.0,3.0,13.0,5.0,7.0,5.0,15.0,12.0,10.0,8.0,1.0,6.0,5.0,11.0,3.0,5.0,,27.0,4.0,13.0,6.0,18.0,3.0,27.0,17.0,44.0,1.0,2.0,,4.0,3.0,5.0,9.0,6.0,10.0,25.0,3.0,4.0,8.0,2.0,11.0,1.0,4.0,2.0,6.0,2.0,4.0,6.0,4.0,,,15.0,94.0,6.0,2.0,0.5454545454545454,0.8571428571428571,0.4782608695652174,0.45454545454545453,0.7142857142857143,0.4782608695652174,0.45454545454545453,0.7142857142857143,0.5178571428571429,0.4642857142857143,0.75,0.043478260869565216,0.0625,,11.419753086419753,0.4444444444444444,0.25,0.2857142857142857,0.16883116883116883,0.10909090909090909,0.057971014492753624,0.2033898305084746,0.11643835616438356,0.21052631578947367,0.13043478260869565,0.25,0.05555555555555555,0.3333333333333333,0.27586206896551724,0.2,0.13157894736842105,0.058823529411764705,0.09090909090909091,0.6666666666666666,0.6956521739130435,0.625,0.6666666666666666,0.6,0.30434782608695654,0.14285714285714285,0.14285714285714285,,0.8181818181818182,0.4444444444444444,0.8571428571428571,0.8333333333333334,0.6956521739130435,0.5969347826086957,0.6328777777777778,0.6462428571428571,0.15384615384615385,0.15384615384615385,0.4482758620689655,0.5172413793103449,3.2956521739130435,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.06666666666666667,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,,,,,,,
1627884,1610612742,Derrick Jones Jr.,Derrick Jones Jr.,1627884,DAL,105089.0,1751,46.0,3618,3631,717.0,649.0,373.0,7249,125.0,185.0,24.0,38.0,27.0,36.0,28.0,65.0,154.0,253.0,96.0,638.0,4185,26.0,41.0,12.0,85.0,32.0,46.0,15.0,112.0,238.0,70.0,38.0,23.0,33.0,39.0,72.0,25.0,19.0,6.0,183.0,36.0,46.0,79.0,77.0,12.0,168.0,82.0,250.0,18.0,52.0,20.0,33.0,19.0,29.0,62.0,8.0,64.0,117.0,3.0,4.0,122.0,10.0,134.0,19.0,72.0,3.0,46.0,20.0,25.0,51.0,25.0,,,110.0,704.0,9.0,1.0,0.7727272727272727,0.8814814814814815,0.6086956521739131,0.6341463414634146,0.6956521739130435,0.5599173553719008,0.6186440677966102,0.5705882352941176,0.589648798521257,0.6439393939393939,0.5957446808510638,0.09090909090909091,0.07567567567567568,0.13846153846153847,14.91835724888669,0.532258064516129,0.15584415584415584,0.08244111349036402,0.06108897742363878,0.09587378640776699,0.039603960396039604,0.08873720136518772,0.049338146811071,0.09545454545454546,0.056451612903225805,0.024844720496894408,0.040625,0.09748427672955975,0.06880733944954129,0.08888888888888889,0.0984182776801406,0.09019607843137255,0.08108108108108109,0.49019607843137253,0.3822314049586777,0.6756756756756757,0.7309941520467836,0.784,0.13429752066115702,0.4307692307692308,0.5,0.75,0.6440677966101694,0.631578947368421,0.4235294117647059,0.75,0.859504132231405,0.5943538223140498,0.5960052631578946,0.6103858823529413,0.13568773234200743,0.23529411764705882,0.13322884012539185,0.1755485893416928,3.0407114624505933,0.19817578772802655,48.0,143.0,10.0,31.0,30.0,88.0,1.0,8.0,78.0,231.0,11.0,39.0,231.0,88.0,30.0,10.0,14.0,7.0,0.9871794871794872,0.33766233766233766,0.28205128205128205,0.33766233766233766,0.4772727272727273,0.29545454545454547,0.3356643356643357,0.3380281690140845,1.0,0.18181818181818182,0.3409090909090909,0.3409090909090909,0.9666666666666667,0.36470588235294116,0.3225806451612903,0.09411764705882353,0.125,0.3409090909090909,24.174891774891773,1.0,3.0,3.0,14.0,,0.03717472118959108,0.006198347107438017,0.3333333333333333,0.3333333333333333,11.0,2.0,7.0,7.0,18.0,8.0,32.0,3.0,7.0,3.0,1.0,20.0,,0.3888888888888889,,0.1864406779661017,0.11864406779661017,0.2857142857142857,0.5,5.0,,,0.16666666666666666,0.45454545454545453,1.0,1.0,0.004310344827586207,1.0,,0.004329004329004329,0.006993006993006993,1.0,,False,,,5.0,3.0,2.0,1.0,,,
