EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,Fouls,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,OffThreePtRebounds,OffRebounds,SelfOReb,SecondChanceFg3Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,ShortMidRangeAssists,LongMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceFg2Pct,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,DefFTReboundPct,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Fg2aBlocked,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,AtRimPctBlocked,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,Fg3aBlocked,Transition Take Fouls,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,Transition Take Fouls Drawn,3SecondViolations,3pt And 1 Free Throw Trips
1626174,1610612747,Christian Wood,Christian Wood,1626174,LAL,1132.0,19,-10,39,39,18.0,10.0,5,78,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,8.0,54,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5714285714285714,0.5,1.0,0.6,17.77777777777778,1.0,0.2857142857142857,0.5,0.38461538461538464,0.5,0.25,0.5,0.5,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.6,1.0,0.8,0.50392,0.4103,0.16666666666666666,0.3333333333333333,0.25,0.5,3.2,26.933333333333334,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,155.0,3,-1,4,5,,,1,9,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,493.0,8,-6,16,18,4.0,4.0,2,34,,,1.0,1.0,1.0,,3.0,3.0,1.0,,9.0,22,,,,,,,,2.0,1.0,,1.0,1.0,,,3.0,1.0,3.0,4.0,4.0,1.0,1.0,,,,,1.0,,,,,,4.0,,0.3333333333333333,0.3333333333333333,1.0,,1.125,,1.125,,,0.25,22.22222222222222,,0.6,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,,,,,,0.25,1.0,1.0,,0.25,,0.25,0.443475,,,,,,16.3,25.5,0.25,,,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,208.0,3,-5,5,7,1.0,,1,12,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,5.0,13,1.0,,3.0,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,0.625,,0.625,1.5,,0.75,66.66666666666667,,,,,,,,,,,,,0.25,1.0,1.0,,0.75,1.0,0.75,0.5099125,,,,0.6,,12.9,24.8,0.2,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.5,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641793,1610612747,D'Moi Hodge,D'Moi Hodge,1641793,LAL,2475.0,41,-35,87,85,38.0,22.0,10,172,1.0,2.0,,,9.0,,2.0,3.0,12.0,1.0,14.0,111,1.0,,,,1.0,,3.0,4.0,9.0,5.0,,5.0,,3.0,10.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,3.0,38.0,,1.0,1.0,0.6666666666666666,,0.43333333333333335,0.25,0.4375,,0.25,0.8,17.346938775510203,1.0,,,,,,,,0.13333333333333333,0.5,0.5,1.0,,,,,0.6,,0.9333333333333333,0.5235499999999998,0.4926166666666667,0.0625,0.25,,0.21428571428571427,7.2,25.400000000000002,0.4367816091954023,2.0,4.0,1.0,1.0,2.0,3.0,,9.0,2.0,,1.0,0.25,0.25,,0.06666666666666667,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.4842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,913.0,15,-15,34,32,10.0,7.0,2,66,2.0,2.0,1.0,2.0,1.0,,3.0,4.0,1.0,1.0,7.0,44,,,2.0,1.0,1.0,,2.0,6.0,1.0,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,3.0,2.0,1.0,1.0,,2.0,10.0,,1.0,1.0,0.75,1.0,0.6,1.0,0.7,1.0,1.0,0.2,16.216216216216218,,,0.125,0.08333333333333333,,,,0.5,0.4,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,,0.6,0.5528500000000001,0.7142,0.2,0.25,0.2857142857142857,0.2857142857142857,5.575,27.2,0.29411764705882354,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.125,0.08333333333333333,0.125,,,,1.0,,,,,,,,,,,2.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,,,0.3867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630658,1610612747,Colin Castleton,Colin Castleton,1630658,LAL,1443.0,24,-6,49,47,22.0,5.0,5,96,5.0,7.0,,1.0,,,5.0,8.0,,2.0,12.0,55,,,,4.0,6.0,2.0,10.0,8.0,,2.0,,2.0,,1.0,4.0,3.0,1.0,4.0,7.0,,,,,,,1.0,,2.0,1.0,,10.0,22.0,,0.8,0.8,0.625,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,,0.7142857142857143,,16.666666666666664,,0.1,0.2727272727272727,0.19047619047619047,,0.25,0.3333333333333333,,0.875,0.7142857142857143,0.7142857142857143,0.8,0.125,,,,,,0.875,0.698225,0.6786,0.1111111111111111,0.1111111111111111,,0.8333333333333334,2.2,,0.4489795918367347,2.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,,0.15384615384615385,0.14285714285714285,0.1111111111111111,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,0.8333333333333334,,,,0.642,4.0,,1.0,,,,,,0.8,1.0,1.0,0.125,0.25,0.25,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,1288.0,21,-5,45,44,18.0,9.0,3,89,1.0,1.0,1.0,2.0,1.0,,3.0,5.0,2.0,,6.0,49,,,,1.0,2.0,,2.0,,1.0,3.0,1.0,4.0,,3.0,9.0,2.0,3.0,6.0,6.0,,,,1.0,1.0,3.0,,,1.0,,,2.0,18.0,,,,0.6,0.5,0.42857142857142855,0.5,0.42857142857142855,,0.5,0.2857142857142857,20.833333333333336,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.25,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,0.42857142857142855,0.5026214285714286,0.45465,,,,0.3333333333333333,11.86,24.05,0.4,,1.0,1.0,2.0,,,6.0,,,1.0,,,,0.3333333333333333,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641720,1610612747,Jalen Hood-Schifino,Jalen Hood-Schifino,1641720,LAL,1032.0,17,-29,38,36,20.0,13.0,6,74,,,,,4.0,1.0,,1.0,4.0,4.0,4.0,54,1.0,,,,,4.0,4.0,,4.0,,2.0,2.0,,,6.0,,,,,,,,1.0,1.0,2.0,4.0,,8.0,2.0,2.0,4.0,20.0,2.0,,,,,,,0.2222222222222222,,0.2857142857142857,0.8,24.444444444444443,0.5,,,,,,,,,,,,,,,,0.8,1.0,0.8,0.46534999999999993,0.47415,0.2857142857142857,0.6666666666666666,,1.0,19.4,27.1,0.5263157894736842,2.0,2.0,,1.0,,,,,,2.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641721,1610612747,Maxwell Lewis,Maxwell Lewis,1641721,LAL,1739.0,29,-39,63,60,32.0,22.0,8,123,,1.0,,1.0,,,,3.0,,,,80,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,,3.0,1.0,4.0,1.0,,,,,,32.0,,,,,,,,,,,,9.722222222222223,0.75,,0.07142857142857142,0.04,,,0.08333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.5224666666666666,,,,,,10.1,,0.5079365079365079,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,0.05555555555555555,0.03125,0.0625,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
