EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,ShootingFouls,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,on,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,Transition Take Fouls Drawn,Transition Take Fouls,Clear Path Fouls
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,2010.0,34,8.0,70,70,36.0,38.0,11.0,140,4.0,7.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,12.0,3.0,6.0,19.0,78.0,3.0,6.0,1.0,3.0,9.0,6.0,4.0,3.0,6.0,5.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,36.0,0.6,0.6,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5,0.5277777777777778,0.5,0.5,0.45,0.3333333333333333,0.25,0.5,1.0,25.30120481927711,0.5,0.0476190476190476,0.0769230769230769,0.027027027027027,0.0294117647058823,0.1,0.1111111111111111,0.1428571428571428,1.0,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.5,0.2222222222222222,0.25,0.5,1.0,0.0555555555555555,0.0555555555555555,1.0,1.0,1.0,0.2777777777777778,0.4,0.4,0.4444444444444444,0.75,0.1111111111111111,1.0,0.2222222222222222,0.7222222222222222,0.4,0.5103111111111112,0.533988888888889,0.0526315789473684,0.0769230769230769,0.4736842105263157,5.483333333333333,25.3,0.5142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,222.0,4,1.0,9,8,1.0,,,17,2.0,3.0,,,,,,,,,,,,,2.0,3.0,,,6.0,11.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,1.0,,,,,,33.333333333333336,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,1.0,,0.6983,,0.6666666666666666,0.6666666666666666,,1.5666666666666669,,0.1111111111111111,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,7495.0,125,-25.0,261,266,100.0,76.0,41.0,527,10.0,17.0,3.0,4.0,12.0,25.0,,2.0,5.0,1.0,1.0,10.0,17.0,6.0,22.0,42.0,12.0,22.0,90.0,331.0,6.0,11.0,5.0,7.0,30.0,30.0,14.0,36.0,,17.0,10.0,4.0,7.0,2.0,9.0,2.0,5.0,,20.0,5.0,5.0,18.0,8.0,26.0,2.0,1.0,,6.0,3.0,1.0,,7.0,3.0,16.0,2.0,11.0,,13.0,7.0,5.0,4.0,5.0,3.0,30.0,100.0,0.6818181818181818,0.7894736842105263,1.0,0.5454545454545454,0.7142857142857143,0.5454545454545454,0.5238095238095238,0.5454545454545454,0.625,0.75,0.6521739130434783,0.75,0.34375,0.0952380952380952,0.04,,24.7557003257329,0.8571428571428571,0.0675675675675675,0.1111111111111111,0.1111111111111111,0.065040650406504,0.0294117647058823,0.1052631578947368,0.08,0.6,0.265625,0.5882352941176471,0.7142857142857143,0.6,0.390625,0.48,0.5,0.75,,0.078125,0.4,0.4,1.0,0.265625,0.5882352941176471,0.625,0.2222222222222222,0.75,0.0555555555555555,1.0,0.3333333333333333,0.609375,0.5882352941176471,0.50333046875,0.5012972222222223,0.1029411764705882,0.1521739130434782,0.3333333333333333,5.595238095238095,25.55,0.3831417624521073,10.0,13.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,7.0,2.0,3.0,12.0,3.0,6.0,1.0,2.0,3.0,6.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4285714285714285,0.6,0.6,0.0454545454545454,0.1764705882352941,0.0588235294117647,0.7,0.1111111111111111,0.0612244897959183,0.1290322580645161,0.0555555555555555,0.0769230769230769,0.0909090909090909,0.1111111111111111,0.2,0.1428571428571428,1.0,0.5,0.6,0.3,0.6666666666666666,1.0,0.6666666666666666,0.4991875,0.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630177,1610612766,Theo Maledon,Theo Maledon,1630177,CHA,12004.0,200,-57.0,421,424,162.0,115.0,66.0,845,8.0,17.0,3.0,9.0,5.0,14.0,5.0,2.0,8.0,,2.0,3.0,22.0,9.0,14.0,36.0,5.0,30.0,54.0,536.0,4.0,13.0,2.0,11.0,16.0,18.0,10.0,15.0,,20.0,3.0,5.0,18.0,10.0,28.0,5.0,12.0,4.0,66.0,3.0,11.0,19.0,4.0,23.0,2.0,7.0,3.0,10.0,8.0,5.0,1.0,15.0,7.0,18.0,,18.0,4.0,12.0,6.0,,,,,16.0,162.0,0.6428571428571429,0.6923076923076923,1.0,0.1666666666666666,0.1818181818181818,0.1785714285714285,0.3888888888888889,0.3076923076923077,0.3257575757575757,0.2916666666666667,0.380281690140845,0.32,0.4545454545454545,0.1388888888888889,0.1428571428571428,,17.373737373737374,0.6666666666666666,0.024,0.1428571428571428,0.1111111111111111,0.0198019801980198,,0.1311475409836065,0.054054054054054,,0.2575757575757575,0.4705882352941176,0.5714285714285714,0.625,0.2121212121212121,0.3571428571428571,0.4166666666666667,0.6,0.0757575757575757,0.1212121212121212,0.25,0.25,1.0,0.3333333333333333,0.1363636363636363,0.1363636363636363,0.375,0.3333333333333333,0.0833333333333333,,0.375,0.7121212121212122,0.15,0.5288499999999999,0.5242022727272728,0.0857142857142857,0.15,0.2962962962962963,6.605555555555555,26.3,0.3847980997624703,11.0,11.0,2.0,3.0,4.0,,2.0,2.0,3.0,4.0,,2.0,6.0,2.0,2.0,,2.0,1.0,8.0,,4.0,2.0,1.0,1.0,1.0,,1.0,,0.75,0.5,0.5,,0.1764705882352941,,,0.0851063829787234,0.0129870129870129,0.04,0.0175438596491228,,0.1136363636363636,0.048780487804878,0.1111111111111111,0.1875,1.0,0.6666666666666666,0.75,0.3333333333333333,,,0.2222222222222222,0.6647,0.1111111111111111,1.0,2.0,5.0,2.0,1.0,1.0,0.0476190476190476,0.2,0.2,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,6057.0,101,-24.0,223,221,78.0,45.0,31.0,444,9.0,12.0,,,3.0,6.0,9.0,,,,,5.0,10.0,5.0,17.0,27.0,5.0,10.0,56.0,271.0,4.0,8.0,1.0,5.0,17.0,20.0,14.0,12.0,3.0,8.0,5.0,,2.0,2.0,4.0,,2.0,,10.0,1.0,5.0,14.0,4.0,18.0,1.0,2.0,,3.0,1.0,2.0,,5.0,3.0,12.0,2.0,8.0,3.0,10.0,4.0,1.0,1.0,2.0,2.0,17.0,78.0,0.5882352941176471,0.6666666666666666,0.8,0.5,0.2,0.625,0.6296296296296297,0.5,0.6621621621621622,0.4230769230769231,0.6666666666666666,0.5,0.2702702702702703,,,,18.146718146718147,0.6,0.0161290322580645,0.1351351351351351,0.1318681318681318,0.0388349514563106,0.037037037037037,0.1333333333333333,0.0769230769230769,1.0,0.3243243243243243,0.75,0.75,0.5555555555555556,0.1621621621621621,0.5,0.5,0.6666666666666666,0.2432432432432432,,,,,0.2702702702702703,0.5,0.5,,,,,0.3846153846153846,0.5945945945945946,0.625,0.5166628571428572,0.4473590909090909,0.0975609756097561,0.1290322580645161,0.3035714285714285,9.266666666666666,30.97,0.3497757847533632,7.0,7.0,,2.0,2.0,,1.0,1.0,4.0,5.0,,1.0,10.0,6.0,4.0,,,3.0,7.0,2.0,2.0,2.0,,,1.0,,1.0,,0.8,0.6666666666666666,0.7142857142857143,,,,0.2222222222222222,0.1296296296296296,0.073170731707317,,0.0625,0.1111111111111111,0.1111111111111111,0.1818181818181818,,0.1428571428571428,0.8,0.3333333333333333,1.0,0.1666666666666666,,,0.2,0.45308,0.1785714285714285,5.0,2.0,2.0,,,,,0.5555555555555556,0.5555555555555556,0.6,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,3125.0,52,-3.0,111,111,56.0,52.0,23.0,222,3.0,4.0,2.0,3.0,7.0,15.0,7.0,,,,,,2.0,2.0,12.0,26.0,,2.0,29.0,138.0,6.0,13.0,,2.0,15.0,16.0,8.0,,,2.0,,,5.0,1.0,6.0,1.0,5.0,,13.0,1.0,3.0,6.0,1.0,7.0,,,,1.0,,,,1.0,,5.0,,9.0,,9.0,4.0,2.0,1.0,2.0,1.0,15.0,56.0,0.6666666666666666,0.7272727272727273,,,,,0.4615384615384615,0.4615384615384615,0.4285714285714285,0.4,0.453125,0.4166666666666667,0.0714285714285714,,,,24.26470588235294,1.0,0.0263157894736842,0.1363636363636363,0.1304347826086956,0.0185185185185185,,0.1764705882352941,,0.5,0.1428571428571428,0.75,0.75,0.6666666666666666,0.5357142857142857,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.25,,,,,0.0714285714285714,,,0.2,0.6666666666666666,,,0.1333333333333333,0.2142857142857142,,0.4735732142857143,0.4974633333333333,0.1290322580645161,0.1379310344827586,0.5172413793103449,9.873076923076924,26.0,0.5045045045045045,5.0,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,3.0,2.0,,,,3.0,,,1.0,,,1.0,1.0,1.0,,0.5,0.3333333333333333,0.375,,,,,0.125,,0.0714285714285714,,,0.1538461538461538,,0.5,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.5184,0.1034482758620689,2.0,,,,,,,0.2857142857142857,0.2857142857142857,1.0,,1.0,,,,,,2.0,,,,,,,,,,,True,,,,,,,,,,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,6494.0,108,-53.0,228,234,80.0,59.0,32.0,462,18.0,20.0,6.0,6.0,,2.0,,,,,,,,,18.0,22.0,,,56.0,295.0,6.0,7.0,,,24.0,24.0,12.0,,,,,1.0,3.0,,3.0,,1.0,1.0,6.0,9.0,6.0,21.0,12.0,33.0,,2.0,2.0,2.0,1.0,8.0,2.0,10.0,2.0,22.0,2.0,15.0,,22.0,7.0,8.0,5.0,8.0,5.0,24.0,80.0,0.6666666666666666,1.0,,,,,0.8181818181818182,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.8484848484848485,0.9230769230769232,,0.0454545454545454,0.5,,16.34980988593156,0.2,0.15,0.1428571428571428,0.1875,0.1132075471698113,0.1428571428571428,0.1428571428571428,,0.625,0.9090909090909092,0.9,0.9,0.6666666666666666,0.0909090909090909,,,,,,,,,,,,0.8571428571428571,1.0,,,,0.9090909090909092,,0.6107590909090909,0.6201142857142857,0.2413793103448276,0.2413793103448276,0.4285714285714285,1.9272727272727272,,0.3508771929824561,20.0,12.0,,6.0,7.0,,,,6.0,7.0,,,15.0,12.0,12.0,,1.0,3.0,12.0,3.0,,1.0,,1.0,4.0,3.0,4.0,,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,0.3,0.2222222222222222,0.0652173913043478,0.1739130434782608,0.088235294117647,,0.08,0.375,0.2,0.1428571428571428,,1.0,0.8571428571428571,,,,,0.6144714285714284,0.2678571428571428,,,,,1.0,4.0,0.1111111111111111,,,,,3.0,,4.0,,,,2.0,1.0,2.0,,,,,,,,,True,,,,,,,,,,,
1630550,1610612766,JT Thor,JT Thor,1630550,CHA,6430.0,107,-23.0,224,222,85.0,52.0,37.0,446,1.0,4.0,1.0,1.0,,2.0,1.0,4.0,10.0,,2.0,1.0,3.0,,2.0,7.0,5.0,13.0,19.0,284.0,1.0,2.0,,2.0,2.0,4.0,,15.0,,3.0,1.0,1.0,5.0,2.0,7.0,2.0,4.0,,16.0,2.0,9.0,16.0,7.0,23.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,8.0,,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,85.0,1.0,1.0,1.0,0.3846153846153846,,0.3846153846153846,0.2857142857142857,0.5,0.475,0.25,0.4523809523809524,0.25,0.65,0.1428571428571428,0.5,,8.679245283018869,0.5,0.028169014084507,0.1956521739130435,0.1443298969072164,0.0636363636363636,,0.2,0.1666666666666666,0.5,0.2,0.25,0.25,1.0,0.1,,,,0.05,0.5,0.4,0.4,1.0,0.15,0.3333333333333333,0.3333333333333333,0.25,1.0,0.5,,,0.85,0.3333333333333333,0.5454924999999999,0.5939625000000001,0.0476190476190476,0.125,0.1052631578947368,5.371428571428572,23.81538461538461,0.3794642857142857,,6.0,,,1.0,,,,,2.0,1.0,3.0,3.0,,,,1.0,5.0,5.0,2.0,1.0,1.0,,,,,,0.3333333333333333,,0.3,0.25,,,,0.2222222222222222,0.0980392156862745,0.1282051282051282,0.074074074074074,0.1071428571428571,0.1818181818181818,0.1538461538461538,0.05,,0.1818181818181818,1.0,0.2,,,,,,0.40615,0.1578947368421052,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,3.0,0.6,0.3333333333333333,1.0,,,,True,,,,,,,,,,,
1631109,1610612766,Mark Williams,Mark Williams,1631109,CHA,3822.0,64,7.0,131,130,45.0,40.0,27.0,261,13.0,20.0,5.0,11.0,2.0,2.0,,,,,,,,,15.0,22.0,,,33.0,155.0,5.0,11.0,,,12.0,14.0,16.0,,,,,2.0,2.0,3.0,5.0,1.0,,1.0,13.0,17.0,2.0,9.0,18.0,27.0,2.0,4.0,4.0,1.0,,1.0,,2.0,,8.0,,6.0,,10.0,4.0,3.0,2.0,3.0,2.0,12.0,45.0,0.4666666666666667,0.875,,,,,0.6818181818181818,0.4545454545454545,0.6818181818181818,0.4545454545454545,0.6111111111111112,0.4285714285714285,,0.0909090909090909,,,17.791411042944787,0.5,0.3269230769230769,0.0833333333333333,0.1428571428571428,0.2394366197183098,0.3181818181818182,0.1052631578947368,0.4,0.6666666666666666,0.9090909090909092,0.65,0.7222222222222222,0.4615384615384615,0.0909090909090909,1.0,1.0,0.5,,,,,,,,,1.0,0.4545454545454545,,,,0.9090909090909092,,0.6118045454545454,0.6345454545454545,0.1538461538461538,0.1538461538461538,0.3636363636363636,1.5272727272727271,,0.3435114503816794,3.0,4.0,,7.0,12.0,,,,8.0,13.0,,,17.0,2.0,14.0,,1.0,,6.0,1.0,,1.0,,,1.0,1.0,1.0,,0.6153846153846154,0.6153846153846154,0.5666666666666667,,0.1,,0.2,0.1875,,0.3478260869565217,,,0.2,0.1538461538461538,0.25,,,0.9230769230769232,0.5833333333333334,,,,,0.6071,0.5151515151515151,,,2.0,,,2.0,0.2857142857142857,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,0.1666666666666666,,True,,,,,,,,,,,
1631121,1610612766,Bryce McGowens,Bryce McGowens,1631121,CHA,2738.0,46,-30.0,90,94,45.0,25.0,11.0,184,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,1.0,4.0,12.0,130.0,1.0,1.0,1.0,3.0,9.0,2.0,2.0,3.0,,3.0,,,1.0,,1.0,,1.0,,2.0,,4.0,7.0,,7.0,,2.0,,,,1.0,,1.0,,3.0,,5.0,,6.0,3.0,,,,,9.0,45.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.25,1.0,1.0,0.5833333333333334,0.625,0.6666666666666666,0.75,0.6666666666666666,,,,9.70873786407767,,,0.2222222222222222,0.2,,,0.2142857142857142,,,0.1666666666666666,1.0,1.0,1.0,,,,,0.1666666666666666,0.1666666666666666,1.0,1.0,1.0,0.5,,,0.25,1.0,0.25,1.0,0.5,0.8333333333333334,,0.5302000000000001,0.5502125,0.3333333333333333,0.6,0.75,9.6,24.95,0.5,5.0,3.0,,,,,,,,,,,,4.0,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,0.1764705882352941,,,,,,0.1538461538461538,1.0,0.25,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
