EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,FTDefRebounds,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls,Blocked3s,BlockedArc3,HeaveAttempts,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,on,FTOffRebounds,Transition Take Fouls,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,7651.0,128,31.0,266,270,86.0,76.0,38.0,536,17.0,26.0,5.0,6.0,3.0,7.0,6.0,17.0,2.0,5.0,2.0,2.0,11.0,2.0,23.0,45.0,2.0,16.0,10.0,62.0,300,5.0,7.0,2.0,12.0,6.0,14.0,4.0,3.0,15.0,18.0,28.0,6.0,6.0,11.0,2.0,7.0,8.0,4.0,12.0,4.0,5.0,2.0,1.0,28.0,2.0,4.0,8.0,8.0,16.0,6.0,22.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,4.0,7.0,1.0,11.0,1.0,17.0,1.0,8.0,5.0,4.0,1.0,5.0,3.0,1.0,15.0,86.0,0.391304347826087,0.45,1.0,0.125,0.125,0.5111111111111111,0.7142857142857143,0.42857142857142855,0.4262295081967213,0.7142857142857143,0.3333333333333333,0.4492753623188406,0.75,0.375,0.26229508196721313,0.15555555555555556,0.038461538461538464,0.35294117647058826,24.193548387096772,0.3333333333333333,0.14285714285714285,0.04878048780487805,0.12307692307692308,0.05,0.1322314049586777,0.04918032786885246,0.10810810810810811,0.2857142857142857,0.14285714285714285,0.16129032258064516,0.15555555555555556,0.05,0.07142857142857142,0.6,0.4262295081967213,0.6538461538461539,0.68,0.4117647058823529,0.2786885245901639,0.35294117647058826,0.5454545454545454,0.3333333333333333,0.03278688524590164,0.08196721311475409,0.18032786885245902,0.18181818181818182,0.18181818181818182,1.0,0.8571428571428571,0.8333333333333334,0.4,0.3888888888888889,0.42857142857142855,0.1111111111111111,0.1111111111111111,0.6885245901639344,0.18181818181818182,0.5579836065573771,0.6445799999999999,0.5631305555555556,0.11594202898550725,0.1509433962264151,0.1935483870967742,0.24193548387096775,4.313333333333333,25.749999999999996,0.3233082706766917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,7022.0,117,11.0,240,238,60.0,99.0,35.0,478,5.0,11.0,,,3.0,4.0,6.0,8.0,1.0,,,13.0,31.0,5.0,11.0,20.0,13.0,31.0,7.0,68.0,265,,,,,6.0,7.0,5.0,2.0,17.0,8.0,14.0,27.0,,31.0,13.0,2.0,9.0,5.0,14.0,3.0,7.0,1.0,1.0,33.0,3.0,,5.0,3.0,10.0,3.0,13.0,,1.0,,1.0,8.0,7.0,1.0,1.0,,9.0,5.0,9.0,,13.0,3.0,9.0,,4.0,2.0,2.0,,2.0,2.0,,17.0,60.0,0.36363636363636365,0.36363636363636365,0.6923076923076923,0.41935483870967744,0.41935483870967744,0.55,,0.8571428571428571,0.5980392156862745,,0.625,0.6181818181818182,,0.6538461538461539,0.6078431372549019,0.1,0.18181818181818182,,23.021582733812952,0.8888888888888888,0.06,,0.09433962264150944,0.05263157894736842,0.07766990291262135,0.02608695652173913,,,,0.07692307692307693,0.11764705882352941,0.05263157894736842,,1.0,0.21568627450980393,0.45454545454545453,0.5555555555555556,0.2,0.1568627450980392,0.75,0.75,0.5,0.0196078431372549,,0.6078431372549019,0.41935483870967744,0.41935483870967744,0.6923076923076923,,,,0.3333333333333333,0.75,,0.4166666666666667,0.8235294117647058,0.41935483870967744,0.5284156862745097,,0.5064125,0.07407407407407407,0.17391304347826086,,0.25,4.965,26.893548387096768,0.25,2.0,1.0,2.0,1.0,12.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.2857142857142857,0.06382978723404255,0.16666666666666666,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627741,1610612755,Buddy Hield,Buddy Hield,1627741,PHI,6833.0,114,-12.0,229,228,59.0,86.0,39.0,457,4.0,9.0,1.0,1.0,,,2.0,3.0,6.0,6.0,1.0,7.0,22.0,3.0,11.0,18.0,10.0,28.0,2.0,54.0,262,1.0,1.0,1.0,12.0,3.0,3.0,4.0,2.0,11.0,12.0,10.0,30.0,2.0,22.0,7.0,1.0,15.0,3.0,18.0,2.0,8.0,5.0,2.0,39.0,2.0,3.0,6.0,4.0,12.0,5.0,17.0,,7.0,4.0,3.0,3.0,3.0,,,,3.0,4.0,9.0,,3.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,,11.0,59.0,0.5454545454545454,0.6,1.0,0.35714285714285715,0.35714285714285715,0.6111111111111112,1.0,1.0,0.5652173913043478,0.7857142857142857,0.6428571428571429,0.5625,0.75,0.6111111111111112,0.6086956521739131,0.05555555555555555,0.1111111111111111,,18.75,1.0,0.07407407407407407,0.04225352112676056,0.15384615384615385,0.038461538461538464,0.10752688172043011,0.04065040650406504,0.030303030303030304,,0.05263157894736842,0.0967741935483871,0.12,0.21428571428571427,,1.0,0.1956521739130435,0.4444444444444444,0.5,0.75,0.06521739130434782,0.6666666666666666,0.6666666666666666,0.5,0.13043478260869565,0.13043478260869565,0.4782608695652174,0.3181818181818182,0.3181818181818182,1.0,0.14285714285714285,1.0,,,,0.14285714285714285,0.42857142857142855,0.8043478260869565,0.3181818181818182,0.520320652173913,0.5095875,0.4562785714285714,0.02127659574468085,0.05263157894736842,0.2222222222222222,0.2037037037037037,8.183333333333334,25.782142857142855,0.2576419213973799,3.0,,6.0,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,1.0,0.25,0.6666666666666666,0.046511627906976744,,0.42857142857142855,,5.0,3.0,2.0,3.0,1.0,1.0,3.0,0.5,0.03125,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.4,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628964,1610612755,Mo Bamba,Mo Bamba,1628964,PHI,3063.0,51,-28.0,105,108,36.0,42.0,13.0,213,1.0,3.0,,,,,,2.0,1.0,,,,2.0,,1.0,6.0,,2.0,3.0,5.0,126,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,2.0,,2.0,,2.0,2.0,1.0,,,,6.0,2.0,1.0,3.0,7.0,12.0,3.0,15.0,,,,,2.0,1.0,2.0,1.0,,4.0,6.0,10.0,,9.0,,8.0,,4.0,5.0,2.0,3.0,5.0,2.0,,1.0,36.0,1.0,1.0,,,,0.16666666666666666,,,0.125,,,0.20833333333333334,0.25,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,,13.559322033898306,0.5,0.3333333333333333,0.034482758620689655,0.11538461538461539,0.10526315789473684,0.2127659574468085,0.0625,0.07692307692307693,0.3333333333333333,0.5714285714285714,0.2,0.05555555555555555,0.25,,0.4,0.375,0.3333333333333333,1.0,1.0,0.25,,,,0.125,,0.25,,,,,,,,,,,0.625,,0.50760625,,0.4216,0.3333333333333333,0.4,0.2,0.2,6.383333333333333,25.65,0.34285714285714286,,,,,,1.0,2.0,,,2.0,,,,,,,1.0,0.0625,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
1641741,1610612755,Ricky Council IV,Ricky Council IV,1641741,PHI,17318.0,289,12.0,602,610,215.0,203.0,78.0,1212,26.0,41.0,7.0,12.0,11.0,13.0,14.0,35.0,4.0,10.0,4.0,8.0,22.0,9.0,42.0,80.0,12.0,32.0,53.0,173.0,683,7.0,13.0,12.0,26.0,18.0,27.0,13.0,24.0,75.0,56.0,28.0,36.0,8.0,22.0,8.0,6.0,10.0,6.0,16.0,4.0,8.0,2.0,,38.0,3.0,11.0,19.0,10.0,32.0,14.0,46.0,4.0,8.0,5.0,3.0,1.0,1.0,4.0,,,5.0,9.0,17.0,1.0,44.0,,71.0,,35.0,,,,1.0,1.0,,75.0,215.0,0.6666666666666666,0.7368421052631579,1.0,0.375,0.375,0.525,0.5384615384615384,0.6666666666666666,0.5357142857142857,0.5,0.6375,0.6048951048951049,0.6190476190476191,0.7075471698113207,0.2857142857142857,0.075,0.07317073170731707,0.08571428571428572,21.418234442836468,0.2,0.07874015748031496,0.06875,0.1450381679389313,0.02608695652173913,0.1124031007751938,0.05090909090909091,0.04411764705882353,,0.041666666666666664,0.09090909090909091,0.15053763440860216,0.13157894736842105,0.08163265306122448,1.0,0.36607142857142855,0.6341463414634146,0.6842105263157895,0.6153846153846154,0.3125,0.4,0.4375,0.7142857142857143,0.03571428571428571,0.08928571428571429,0.19642857142857142,0.36363636363636365,0.36363636363636365,1.0,0.8571428571428571,0.5833333333333334,0.42857142857142855,0.325,0.8461538461538461,0.1,0.225,0.6517857142857143,0.36363636363636365,0.5420554054054054,0.6090590909090909,0.5450362500000001,0.2536231884057971,0.330188679245283,0.15028901734104047,0.43352601156069365,4.5424999999999995,25.868750000000002,0.35714285714285715,,3.0,1.0,5.0,,2.0,3.0,2.0,,3.0,,9.0,5.0,4.0,5.0,0.38461538461538464,0.2,0.03,0.15384615384615385,,0.3333333333333333,2.0,4.0,,1.0,2.0,,,,0.10666666666666667,,0.5,0.5,1.0,0.4,0.4,1.0,0.07142857142857142,,,,,0.5,1.0,,4.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,8619.0,144,37.0,294,295,95.0,86.0,44.0,589,18.0,25.0,7.0,11.0,5.0,8.0,3.0,9.0,5.0,,,2.0,5.0,3.0,23.0,39.0,2.0,5.0,6.0,58.0,307,9.0,15.0,4.0,22.0,5.0,11.0,3.0,4.0,20.0,32.0,14.0,,8.0,5.0,2.0,4.0,10.0,4.0,14.0,4.0,7.0,3.0,,32.0,9.0,14.0,13.0,22.0,36.0,23.0,59.0,4.0,8.0,4.0,4.0,7.0,4.0,3.0,3.0,,10.0,4.0,10.0,,12.0,1.0,8.0,,5.0,6.0,2.0,4.0,7.0,4.0,1.0,20.0,95.0,0.6956521739130435,0.8421052631578947,,0.4,0.4,0.5897435897435898,0.6,0.45454545454545453,0.5909090909090909,0.6,0.5714285714285714,0.6170212765957447,0.6470588235294118,0.625,0.11363636363636363,0.10256410256410256,0.12,0.1111111111111111,16.379310344827587,0.7,0.3283582089552239,0.14432989690721648,0.22033898305084745,0.16071428571428573,0.2777777777777778,0.1503267973856209,0.18604651162790697,,0.2857142857142857,0.325,0.22727272727272727,0.2,0.26666666666666666,0.5714285714285714,0.5681818181818182,0.72,0.8181818181818182,0.7222222222222222,0.20454545454545456,0.3333333333333333,0.375,0.3333333333333333,0.11363636363636363,,0.11363636363636363,0.4,0.4,,0.7333333333333333,0.6363636363636364,0.2857142857142857,0.5714285714285714,0.625,,0.21428571428571427,0.6818181818181818,0.4,0.5502818181818183,0.6028818181818182,0.599117857142857,0.10638297872340426,0.11904761904761904,0.3793103448275862,0.3448275862068966,5.158974358974359,26.4,0.3231292517006803,,2.0,,2.0,6.0,,1.0,2.0,1.0,3.0,,2.0,,2.0,,0.6666666666666666,0.125,0.18,0.5,,0.6666666666666666,2.0,,,,,,,,0.13953488372093023,,0.4,0.4,1.0,,,,,,,,,,1.0,,4.0,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,
1630231,1610612755,KJ Martin,KJ Martin,1630231,PHI,7165.0,119,24.0,258,268,134.0,87.0,32.0,526,16.0,21.0,2.0,2.0,10.0,14.0,2.0,4.0,,1.0,,,3.0,2.0,18.0,25.0,1.0,4.0,6.0,45.0,283,3.0,3.0,,6.0,10.0,14.0,2.0,4.0,24.0,30.0,6.0,3.0,4.0,3.0,,3.0,2.0,7.0,9.0,6.0,1.0,,1.0,25.0,4.0,,9.0,7.0,17.0,4.0,21.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,4.0,3.0,10.0,2.0,6.0,,10.0,,4.0,4.0,3.0,1.0,4.0,3.0,,24.0,134.0,0.8333333333333334,0.9375,1.0,0.25,0.25,0.72,1.0,0.7142857142857143,0.6724137931034483,1.0,0.625,0.6818181818181818,1.0,0.631578947368421,0.13793103448275862,0.12,0.14285714285714285,,12.54237288135593,0.25,0.12962962962962962,,0.14285714285714285,0.07272727272727272,0.13675213675213677,0.037037037037037035,,,0.14285714285714285,0.15,0.15555555555555556,0.1111111111111111,0.14285714285714285,0.75,0.7241379310344828,0.7619047619047619,0.8888888888888888,0.875,0.13793103448275862,0.5,0.5,0.5,,0.034482758620689655,0.10344827586206896,,,,0.6666666666666666,1.0,0.5,0.875,0.7142857142857143,,0.125,0.8620689655172413,,0.6122793103448276,0.664,0.6390718750000001,0.12903225806451613,0.14814814814814814,0.13333333333333333,0.5333333333333333,2.64,25.875,0.5193798449612403,,,,,,1.0,1.0,,,3.0,,2.0,2.0,3.0,2.0,,0.16666666666666666,0.08,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,108.0,2,1.0,5,5,1.0,4.0,1.0,10,,,,,,,,1.0,,,,,,,,1.0,,,,,3,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,1.0,,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3831,,,,,,,4.7,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,3486.0,58,-17.0,116,124,41.0,44.0,15.0,240,4.0,11.0,1.0,3.0,2.0,5.0,3.0,7.0,,2.0,,2.0,3.0,,7.0,18.0,3.0,5.0,4.0,27.0,143,1.0,4.0,,2.0,3.0,6.0,,4.0,10.0,4.0,10.0,9.0,2.0,3.0,2.0,5.0,1.0,4.0,5.0,2.0,1.0,,,14.0,2.0,1.0,1.0,5.0,7.0,3.0,10.0,,4.0,1.0,3.0,2.0,2.0,1.0,,,3.0,2.0,3.0,,4.0,,4.0,,1.0,2.0,1.0,1.0,2.0,,,10.0,41.0,0.2857142857142857,0.3333333333333333,1.0,0.6,0.6,0.3888888888888889,0.25,0.5,0.5,0.25,0.5,0.54,0.25,0.625,0.21739130434782608,0.2777777777777778,0.45454545454545453,,20.74074074074074,0.6666666666666666,0.2,0.02857142857142857,0.05555555555555555,0.08695652173913043,0.13953488372093023,0.05172413793103448,,,,0.2777777777777778,,0.125,,,0.4782608695652174,0.36363636363636365,0.6666666666666666,0.25,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.08695652173913043,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.75,0.3333333333333333,,0.8333333333333334,0.4,,,0.6956521739130435,0.6666666666666666,0.5176413043478262,0.4618,0.5361666666666666,0.041666666666666664,0.05263157894736842,0.07407407407407407,0.37037037037037035,5.044444444444444,25.02,0.35344827586206895,,,,,,2.0,1.0,,,2.0,,,1.0,,1.0,,0.5,0.10526315789473684,,,,,1.0,,,,,,,0.05263157894736842,,,,,0.5,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,6585.0,110,-13.0,215,224,48.0,71.0,25.0,439,16.0,22.0,1.0,2.0,2.0,3.0,5.0,22.0,7.0,,,6.0,17.0,3.0,23.0,51.0,6.0,17.0,13.0,77.0,266,2.0,6.0,,4.0,4.0,12.0,3.0,7.0,18.0,16.0,30.0,9.0,2.0,16.0,6.0,7.0,11.0,8.0,19.0,8.0,8.0,2.0,1.0,46.0,,2.0,8.0,7.0,15.0,2.0,17.0,1.0,,,,1.0,,3.0,1.0,,4.0,3.0,8.0,,19.0,1.0,18.0,3.0,8.0,,,,,,,18.0,48.0,0.34782608695652173,0.36363636363636365,0.5,0.35294117647058826,0.375,0.45098039215686275,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.36666666666666664,0.5067567567567568,0.3333333333333333,0.4444444444444444,0.25,0.13725490196078433,0.09090909090909091,0.22727272727272727,31.9672131147541,0.25,0.13725490196078433,0.029850746268656716,0.16,,0.1485148514851485,0.019417475728155338,0.043478260869565216,,0.15789473684210525,0.12903225806451613,0.11428571428571428,0.26666666666666666,0.03225806451612903,,0.3235294117647059,0.7272727272727273,0.8,0.375,0.3235294117647059,0.22727272727272727,0.29411764705882354,0.4,0.10294117647058823,,0.25,0.35294117647058826,0.35294117647058826,0.5,0.3333333333333333,0.5,,0.2,0.6666666666666666,,0.2,0.5735294117647058,0.375,0.4796,0.45605,0.42078571428571426,0.1095890410958904,0.14285714285714285,0.05194805194805195,0.23376623376623376,7.229411764705883,28.447058823529414,0.22325581395348837,,1.0,,1.0,9.0,,,,,,,3.0,1.0,2.0,1.0,0.3333333333333333,,,,,0.3333333333333333,2.0,,,,,,,,,0.125,0.2857142857142857,0.2857142857142857,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,True,,,,,,,,,,,,,,,
