EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3FGM,Fg2aBlocked,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,LongMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,OffShortMidRangeReboundPct,Technical Free Throw Trips,Travels,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,DefensiveGoaltends,Blocked3s,BlockedArc3,on,OffensiveGoaltends,3SecondViolations,BlockedCorner3,BlockedLongMidRange,Corner3PctBlocked,Transition Take Fouls,Transition Take Fouls Drawn,LongMidRangePctBlocked
1626158,1610612742,Richaun Holmes,Richaun Holmes,1626158,DAL,1392.0,23,-9,50,50,27,13.0,9.0,100,5.0,5.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,13.0,60,1.0,1.0,3.0,5.0,3.0,3.0,3.0,9.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5,1.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,27,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.8333333333333334,0.9,12.903225806451614,1.0,0.14285714285714285,0.14285714285714285,0.058823529411764705,0.09523809523809523,0.0967741935483871,0.14285714285714285,1.0,0.0625,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.66018,0.5552,0.16666666666666666,0.16666666666666666,0.38461538461538464,0.6923076923076923,1.8399999999999999,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627884,1610612742,Derrick Jones Jr.,Derrick Jones Jr.,1627884,DAL,3347.0,56,-41,111,111,11,45.0,7.0,222,9.0,12.0,1.0,3.0,1.0,1.0,9.0,12.0,2.0,26.0,157,1.0,3.0,,5.0,1.0,1.0,,2.0,14.0,4.0,,4.0,2.0,3.0,3.0,6.0,9,,,1.0,2.0,4.0,3.0,,3.0,2.0,,,,,,2.0,10,1.0,,0.7777777777777778,0.7777777777777778,0.75,0.3333333333333333,1.0,0.8,0.625,1.0,0.8125,0.625,1.0,14.049586776859504,,0.1111111111111111,0.08,0.13793103448275862,0.05454545454545454,0.1111111111111111,0.3333333333333333,,0.15384615384615385,0.09090909090909091,,0.8,0.75,0.75,0.7777777777777778,0.75,0.3333333333333333,1.0,1.0,1.0,0.6674666666666667,0.7815,0.125,0.15384615384615385,0.19230769230769232,0.07692307692307693,1.2666666666666666,0.0990990990990991,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.2,0.08333333333333333,0.25,0.25,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.6038,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,3956.0,66,-28,140,131,41,59.0,10.0,271,1.0,3.0,,,,1.0,10.0,19.0,9.0,41.0,177,,,1.0,1.0,3.0,8.0,5.0,14.0,2.0,18.0,,1.0,1.0,8.0,13.0,2.0,15,5.0,4.0,6.0,1.0,4.0,15.0,1.0,11.0,5.0,2.0,3.0,3.0,3.0,,14.0,40,2.0,2.0,0.1,0.1,0.5263157894736842,,0.375,0.4444444444444444,,0.3,0.5125,0.5,0.3888888888888889,30.4635761589404,0.8333333333333334,0.23529411764705882,0.043478260869565216,0.029411764705882353,0.21666666666666667,0.03508771929824561,0.14285714285714285,,0.037037037037037035,0.23529411764705882,,0.08333333333333333,0.3333333333333333,0.3333333333333333,,,,0.06666666666666667,,0.5555555555555556,0.47778888888888893,0.4695366666666666,0.13157894736842105,0.23809523809523808,0.024390243902439025,0.34146341463414637,9.678947368421053,0.29285714285714287,1.0,1.0,3.0,16.0,,,4.0,17.0,,,9.0,16.0,3.0,8.0,4.0,12.0,2.0,4.0,2.0,28.0,1.0,1.0,1.0,,1.0,1.0,,3.0,0.75,0.23529411764705882,,0.23529411764705882,0.4722222222222222,0.21428571428571427,0.3333333333333333,0.05555555555555555,0.027777777777777776,1.0,1.0,1.0,0.4444444444444444,0.1875,0.21428571428571427,0.6666666666666666,,,,0.1875,,26.70588235294118,7.0,12.0,2.0,4.0,1.0,1.0,6.0,1.0,7.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,0.14285714285714285,0.11764705882352941,0.125,0.19230769230769232,0.10526315789473684,0.42857142857142855,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.1111111111111111,0.5,0.5,0.06666666666666667,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202693,1610612742,Markieff Morris,Markieff Morris,202693,DAL,12983.0,216,-57,465,457,141,148.0,48.0,922,2.0,5.0,,2.0,,2.0,8.0,26.0,5.0,66.0,535,,3.0,,3.0,1.0,8.0,,17.0,8.0,8.0,,2.0,1.0,16.0,35.0,4.0,39,7.0,5.0,12.0,6.0,12.0,8.0,,6.0,3.0,,3.0,1.0,3.0,1.0,17.0,139,,,0.5,0.5,0.3076923076923077,,0.125,0.4485294117647059,0.25,0.4473684210526316,0.4647887323943662,0.25,0.4473684210526316,15.900383141762452,0.5833333333333334,0.14814814814814814,0.008403361344537815,0.01904761904761905,0.14351851851851852,0.013392857142857142,0.02127659574468085,,0.024096385542168676,0.12962962962962962,0.3333333333333333,0.07352941176470588,0.4,0.6666666666666666,0.5,0.3333333333333333,,0.10526315789473684,,0.6911764705882353,0.49842058823529406,0.5014526315789473,0.04225352112676056,0.10344827586206896,0.045454545454545456,0.25757575757575757,12.365384615384617,0.3032258064516129,5.0,10.0,10.0,32.0,1.0,3.0,15.0,42.0,1.0,3.0,39.0,32.0,10.0,9.0,7.0,16.0,2.0,9.0,,39.0,,5.0,4.0,1.0,5.0,1.0,,,0.8666666666666667,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.6176470588235294,0.21428571428571427,,,0.14705882352941177,0.5,0.5,1.0,0.47058823529411764,0.3125,0.3125,0.8,0.5,0.3333333333333333,1.0,0.3125,0.5755125000000001,25.33095238095238,3.0,9.0,3.0,12.0,2.0,2.0,9.0,5.0,11.0,6.0,,5.0,,15.0,2.0,3.0,,0.45454545454545453,,,0.1388888888888889,0.1125,0.21428571428571427,0.1323529411764706,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17647058823529413,0.25,0.25,0.10526315789473684,1.0,0.47368421052631576,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,0.07692307692307693,0.4,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,5852.0,98,-37,203,202,40,72.0,14.0,405,4.0,7.0,,,,,11.0,24.0,12.0,67.0,263,,,1.0,10.0,1.0,3.0,4.0,12.0,16.0,6.0,,,,2.0,9.0,,9,1.0,1.0,2.0,3.0,6.0,14.0,,15.0,6.0,2.0,,,,,10.0,39,1.0,1.0,0.7272727272727273,0.7272727272727273,0.4583333333333333,,0.3333333333333333,0.5,0.6428571428571429,0.4,0.5491803278688525,0.7142857142857143,0.46153846153846156,28.767123287671232,0.5,0.046511627906976744,,,0.08080808080808081,,,,,,,0.12727272727272726,0.5714285714285714,0.6666666666666666,1.0,,,,,0.6909090909090909,0.5069592592592593,0.42547222222222225,0.11864406779661017,0.21428571428571427,0.14925373134328357,0.1791044776119403,10.9375,0.19704433497536947,3.0,4.0,8.0,27.0,2.0,5.0,11.0,31.0,3.0,7.0,27.0,26.0,8.0,3.0,4.0,7.0,3.0,1.0,,18.0,,3.0,2.0,1.0,1.0,,,2.0,0.8181818181818182,0.3548387096774194,0.42857142857142855,0.36666666666666664,0.5636363636363636,,0.2857142857142857,,0.07272727272727272,0.75,0.75,0.6666666666666666,0.4909090909090909,0.2962962962962963,0.3076923076923077,0.875,0.7142857142857143,0.4,1.0,0.3076923076923077,0.5398499999999999,26.52258064516129,2.0,6.0,5.0,11.0,1.0,1.0,6.0,2.0,7.0,6.0,1.0,1.0,2.0,6.0,,,2.0,0.2857142857142857,0.03225806451612903,0.037037037037037035,0.10714285714285714,0.13953488372093023,,0.10909090909090909,0.3333333333333333,0.4,0.5,0.2,0.45454545454545453,0.45454545454545453,0.1,1.0,0.6,1.0,2.0,,1.0,,,1.0,,,0.08333333333333333,0.14285714285714285,0.16666666666666666,,0.6,0.16666666666666666,1.0,2.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.2857142857142857,0.5,1.0,0.03225806451612903,,,,,,,,,,,True,,,,,,,,
203957,1610612742,Dante Exum,Dante Exum,203957,DAL,3691.0,62,8,128,129,46,60.0,12.0,257,10.0,11.0,,1.0,3.0,3.0,12.0,16.0,6.0,33.0,146,,1.0,,,3.0,4.0,2.0,8.0,8.0,16.0,,1.0,1.0,3.0,8.0,2.0,10,4.0,2.0,5.0,4.0,7.0,6.0,,9.0,5.0,,2.0,,2.0,1.0,8.0,46,,,0.3333333333333333,0.3333333333333333,0.75,,0.75,0.75,,0.75,0.75,,0.6666666666666666,18.881118881118883,0.8,0.08333333333333333,0.04,0.037037037037037035,0.11475409836065574,0.038461538461538464,,,0.045454545454545456,0.06666666666666667,0.5,0.6111111111111112,0.9090909090909091,0.9090909090909091,0.4,1.0,,0.75,1.0,0.7222222222222222,0.5967749999999999,0.528575,0.22727272727272727,0.25,,0.24242424242424243,4.874999999999999,0.359375,1.0,1.0,,1.0,,,1.0,2.0,,,3.0,1.0,,10.0,5.0,15.0,1.0,7.0,1.0,35.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.1111111111111111,0.14285714285714285,,0.25,0.05555555555555555,1.0,1.0,1.0,0.05555555555555555,,,,,,,,,23.35,2.0,3.0,,2.0,,,,,,,,4.0,2.0,4.0,2.0,1.0,,,,,0.16,0.11764705882352941,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,,,,,,,1.0,,,1.0,2.0,,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,0.08333333333333333,,,,,,,,,True,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,2689.0,45,-17,97,95,22,24.0,9.0,192,3.0,4.0,,,,,3.0,7.0,,9.0,120,,,,,,,,,4.0,2.0,,,,2.0,5.0,,5,2.0,2.0,3.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,21,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,0.45,,,0.4090909090909091,,,13.084112149532709,0.6666666666666666,0.1,,,0.11627906976744186,,,,,0.07142857142857142,,0.4,0.75,0.75,0.6666666666666666,,,,,0.7,0.576515,,0.09090909090909091,0.125,,,3.400000000000001,0.2268041237113402,,1.0,1.0,2.0,,,1.0,3.0,,,3.0,2.0,1.0,2.0,2.0,4.0,,2.0,,10.0,,4.0,2.0,2.0,1.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3,0.25,,,0.1,,,,0.2,0.5,0.5,1.0,,,,0.5,,25.03333333333333,,3.0,,,,,,,,,,2.0,,3.0,,,,,,,0.13043478260869565,0.11764705882352941,0.16666666666666666,0.3,,,,,,,,,,,2.0,,,1.0,,,,,0.2857142857142857,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,
202681,1610612742,Kyrie Irving,Kyrie Irving,202681,DAL,1229.0,20,3,38,39,6,1.0,7.0,77,,1.0,,,,,,5.0,2.0,2.0,45,,,,,,1.0,2.0,2.0,,,,,,1.0,3.0,,3,,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,5,,,,,,,,,,,0.14285714285714285,,0.3333333333333333,14.893617021276597,,0.14285714285714285,,,0.13636363636363635,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,0.3333333333333333,0.5262666666666667,0.47465,,,,1.0,10.5,0.15789473684210525,,,,1.0,,,,1.0,,,,1.0,,,2.0,2.0,,,,6.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,,,,25.1,,3.0,,1.0,,,1.0,,1.0,,,2.0,,2.0,,,,,,,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.5,,,,0.16666666666666666,,,,,0.5,,1.0,,,,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,2917.0,49,-10,100,101,24,17.0,9.0,201,,,,,,,3.0,10.0,1.0,13.0,106,,,,,2.0,2.0,,4.0,2.0,4.0,,1.0,,1.0,4.0,1.0,5,2.0,2.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,4.0,23,,,0.3333333333333333,0.3333333333333333,0.3,,1.0,0.375,,0.5,0.375,,0.5,17.27272727272727,0.6666666666666666,0.04,,0.038461538461538464,0.05660377358490566,0.018518518518518517,,,0.045454545454545456,0.09090909090909091,,,,,,,,,,0.375,0.4621875000000001,0.4697,,,,0.3076923076923077,15.6,0.24,,1.0,2.0,5.0,,1.0,2.0,6.0,,1.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,,8.0,,1.0,1.0,,1.0,,,,0.5,0.3333333333333333,,0.3333333333333333,0.375,,,,0.0625,,,,0.3125,0.4,0.4,0.5,1.0,,,0.4,,25.299999999999997,1.0,3.0,2.0,7.0,,,2.0,,2.0,3.0,,1.0,,2.0,,1.0,1.0,,,,0.07142857142857142,0.047619047619047616,0.14285714285714285,0.1875,0.3333333333333333,0.3333333333333333,,0.4375,0.2857142857142857,0.2857142857142857,,,0.5,,,,1.0,,,,,1.0,,,0.25,,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,
1630639,1610612742,A.J. Lawson,A.J. Lawson,1630639,DAL,4971.0,83,-24,193,189,74,73.0,23.0,382,8.0,14.0,2.0,5.0,4.0,6.0,10.0,22.0,4.0,33.0,202,2.0,6.0,,4.0,6.0,11.0,1.0,16.0,14.0,6.0,2.0,3.0,1.0,5.0,15.0,4.0,19,2.0,1.0,6.0,4.0,4.0,3.0,,6.0,3.0,,,,,,16.0,74,,,0.7,0.7777777777777778,0.45454545454545453,0.3333333333333333,0.5454545454545454,0.4264705882352941,0.25,0.5769230769230769,0.44594594594594594,0.25,0.5714285714285714,19.545454545454543,0.3333333333333333,0.11363636363636363,0.017543859649122806,0.08108108108108109,0.1744186046511628,0.0425531914893617,0.037037037037037035,,0.04,0.05,,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.75,0.625,0.4,0.46153846153846156,0.6666666666666666,0.7647058823529411,0.5705382352941176,0.5474807692307693,0.08108108108108109,0.12,0.12121212121212122,0.48484848484848486,4.013636363636365,0.38341968911917096,3.0,8.0,,4.0,,,3.0,12.0,,2.0,9.0,4.0,,2.0,3.0,5.0,,2.0,,13.0,,2.0,2.0,,4.0,1.0,,,1.0,0.25,,0.25,0.35294117647058826,0.05263157894736842,0.6,,0.23529411764705882,0.375,0.375,1.0,0.11764705882352941,,,,,,,,0.5464125,23.941666666666663,1.0,7.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,3.0,,10.0,1.0,2.0,,0.5,,,0.23809523809523808,0.2727272727272727,0.1111111111111111,0.20588235294117646,0.14285714285714285,0.16666666666666666,,0.029411764705882353,1.0,1.0,0.15384615384615385,0.5,,,1.0,,,,,,,,0.045454545454545456,,,,1.0,,,2.0,,,,,0.14285714285714285,0.25,,,,,,,2.0,0.16666666666666666,0.5,,,,,True,,,,,,,,
