EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Fg2aBlocked,Steals,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Corner3Assists,LostBallSteals,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,SecondChanceFtPoints,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,BadPassOutOfBoundsTurnovers,Offensive Fouls,DefensiveGoaltends,OffCorner3ReboundPct,LongMidRangeAssists,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,OffFTReboundPct,on,SelfOReb,Transition Take Fouls Drawn,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,HeaveMakes,Clear Path Fouls,Corner3PctBlocked
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,736.0,12,1.0,26,27,19.0,17,2.0,53,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,11.0,33,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,19.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,0.5,1.0,0.9,0.5,1.0,0.9166666666666666,0.5,1.0,0.2,27.586206896551726,0.5,1.0,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.5,0.2,0.25,0.6666666666666666,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.53584,0.6753,0.4036,0.18181818181818182,0.5454545454545454,8.424999999999999,27.0,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,3435.0,57,,126,126,91.0,77,10.0,252,3.0,4.0,,,,1.0,,,1.0,9.0,3.0,5.0,2.0,10.0,,12.0,116,,,,3.0,3.0,,9.0,6.0,,6.0,9.0,1.0,2.0,,2.0,,2.0,4.0,2.0,,6.0,4.0,1.0,11.0,2.0,13.0,1.0,1.0,,,2.0,2.0,,,1.0,,,9.0,91.0,,1.0,1.0,1.0,0.2,0.2,0.6,,1.0,0.4,,0.5,0.4,,0.5,0.6666666666666666,12.40875912408759,0.5,0.16666666666666666,0.14814814814814814,,0.1935483870967742,0.05555555555555555,0.1724137931034483,0.0392156862745098,,0.06666666666666667,0.23076923076923078,0.24,0.26666666666666666,0.75,0.75,1.0,0.06666666666666667,,,,,,,0.6,0.1111111111111111,0.1111111111111111,1.0,,,,0.9333333333333333,0.1111111111111111,0.5050633333333334,,0.5152,,0.75,3.54,25.95,0.7222222222222222,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,1.0,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,457.0,8,6.0,15,14,6.0,4,1.0,29,,,,,,,,,,1.0,,,,2.0,,,11,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,1.0,12.5,,,,,0.3333333333333333,,0.14285714285714285,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,0.5411250000000001,,,,,,25.65,0.4,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,2559.0,43,5.0,94,94,72.0,60,8.0,188,2.0,2.0,1.0,1.0,,,1.0,1.0,3.0,9.0,3.0,3.0,5.0,13.0,6.0,27.0,87,1.0,1.0,5.0,2.0,2.0,6.0,19.0,4.0,2.0,15.0,9.0,3.0,2.0,4.0,6.0,3.0,2.0,16.0,1.0,,3.0,,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,6.0,1.0,19.0,72.0,1.0,0.6666666666666666,1.0,1.0,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,0.65625,0.8333333333333334,0.5416666666666666,0.7222222222222222,0.8333333333333334,0.6428571428571429,0.8125,19.41747572815534,0.5,,,,0.13636363636363635,0.037037037037037035,0.07142857142857142,0.027777777777777776,,0.043478260869565216,,0.15789473684210525,0.125,1.0,1.0,0.5,,,,,0.0625,1.0,1.0,0.5625,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.9375,0.3333333333333333,0.5186906250000001,,0.5141874999999999,0.18518518518518517,0.7037037037037037,7.166666666666667,25.161538461538463,0.7659574468085106,1.0,1.0,2.0,4.0,1.0,3.0,7.0,3.0,10.0,,1.0,,,,0.3,,,,0.25,0.5,0.5,1.0,0.08333333333333333,1.0,0.25,0.3333333333333333,0.5833333333333334,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2857142857142857,0.11764705882352941,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,3991.0,67,4.0,145,146,101.0,90,11.0,291,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,7.0,23.0,3.0,5.0,7.0,25.0,2.0,29.0,136,1.0,2.0,2.0,3.0,5.0,2.0,20.0,6.0,,15.0,22.0,7.0,2.0,4.0,6.0,2.0,1.0,16.0,1.0,,3.0,3.0,,6.0,1.0,7.0,2.0,1.0,,,3.0,1.0,1.0,4.0,3.0,4.0,1.0,20.0,101.0,1.0,1.0,1.0,0.7142857142857143,0.28,0.2916666666666667,0.6,0.5,0.6,0.45,0.3333333333333333,0.47368421052631576,0.453125,0.3333333333333333,0.47619047619047616,0.8333333333333334,22.292993630573246,0.6666666666666666,,0.09090909090909091,,0.08823529411764706,0.023255813953488372,0.08955223880597014,0.01694915254237288,,0.027777777777777776,0.125,0.037037037037037035,0.1,0.6666666666666666,0.6666666666666666,1.0,0.03333333333333333,1.0,1.0,1.0,0.03333333333333333,,,0.7666666666666667,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.6666666666666666,0.5,1.0,0.9333333333333333,0.3181818181818182,0.5046913793103449,,0.5129805555555556,0.06896551724137931,0.6896551724137931,8.559999999999999,26.744,0.696551724137931,2.0,3.0,,2.0,,2.0,12.0,4.0,14.0,,2.0,,2.0,1.0,0.2857142857142857,,,,0.06666666666666667,,,,0.15789473684210525,0.6666666666666666,0.10526315789473684,,0.631578947368421,0.2857142857142857,,,1.0,4.0,,1.0,,2.0,2.0,,,1.0,2.0,,2.0,2.0,,1.0,,,0.3333333333333333,,,0.3333333333333333,0.03225806451612903,0.16666666666666666,6.0,1.0,1.0,2.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,212.0,4,-2.0,7,6,2.0,6,2.0,13,,,,,,,,,,1.0,,,,1.0,2.0,2.0,9,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,0.5,1.0,,1.0,22.22222222222222,,,,,,0.25,,0.2,,0.25,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5136,,0.5136,1.0,,,27.0,0.2857142857142857,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,2.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,3372.0,56,4.0,124,126,89.0,78,9.0,250,4.0,5.0,,,1.0,2.0,,1.0,2.0,3.0,5.0,8.0,2.0,3.0,8.0,24.0,112,,,,4.0,7.0,7.0,18.0,4.0,6.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,1.0,16.0,,,7.0,1.0,,8.0,,8.0,5.0,2.0,2.0,,7.0,6.0,3.0,5.0,9.0,11.0,3.0,18.0,89.0,2.0,0.4,0.4,0.5,0.6666666666666666,0.6666666666666666,0.625,,0.5714285714285714,0.7272727272727273,,0.6111111111111112,0.75,,0.6428571428571429,0.2727272727272727,17.16417910447761,0.7142857142857143,,0.03571428571428571,,0.23333333333333334,,0.13793103448275862,,,,,0.20833333333333334,0.45454545454545453,0.8,0.8,0.5,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,0.7272727272727273,0.6666666666666666,0.5535454545454547,,0.5697666666666668,,0.75,5.112500000000001,26.266666666666666,0.717741935483871,3.0,4.0,,,,,2.0,1.0,2.0,,1.0,1.0,3.0,1.0,0.5,,,,,,,,0.4444444444444444,0.75,,,0.2222222222222222,0.3333333333333333,,,,1.0,,,,,,1.0,,3.0,2.0,1.0,2.0,,,,,,,,,0.5,0.23076923076923078,0.3,3.0,,1.0,1.0,2.0,0.1111111111111111,,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,280.0,5,1.0,9,9,,4,1.0,18,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,7,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,20.0,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,1.0,,0.5627,,,,,2.6,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,280.0,5,1.0,9,9,,4,1.0,18,,,,,,,2.0,2.0,,,2.0,2.0,,,,4.0,7,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.45015,,,,,15.899999999999999,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630243,1610612753,Trevelin Queen,Trevelin Queen,1630243,ORL,839.0,14,-6.0,30,31,26.0,27,,61,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,,2.0,,2.0,32,,,,1.0,2.0,,2.0,2.0,,,1.0,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,2.0,26.0,,1.0,1.0,,,,0.5,,0.5,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.5,13.333333333333334,,,0.25,,0.16666666666666666,,0.21428571428571427,,,,0.25,0.25,0.25,1.0,1.0,1.0,0.25,,,,,,,0.25,,,,,,,0.75,,0.56015,,0.5929666666666668,,1.0,3.3,25.0,0.8666666666666667,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,0.25,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
