EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,BadPassSteals,ShootingFouls,Fouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,DeadBallTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,DefShortMidRangeReboundPct,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,BlockedAtRim,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,Loose Ball Fouls Drawn,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Transition Take Fouls Drawn,Offensive Fouls,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Charge Fouls Drawn,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,716.0,12,-1.0,23,23,8.0,3.0,4.0,46,3.0,8.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,7.0,14.0,5.0,19.0,28,2.0,3.0,4.0,1.0,3.0,4.0,6.0,4.0,10.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,6.0,8.0,1.0,0.2857142857142857,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.59375,0.6666666666666666,0.6,0.07142857142857142,0.25,60.71428571428571,1.0,0.25,0.16666666666666666,0.2,0.5,0.16666666666666666,0.5714285714285714,0.375,0.375,0.2857142857142857,0.75,1.0,0.6666666666666666,0.14285714285714285,0.5,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5714285714285714,0.5032071428571429,0.47603333333333336,0.6378,0.13333333333333333,0.13333333333333333,0.21052631578947367,0.3157894736842105,5.892857142857143,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,737.0,12,-3.0,23,24,3.0,,5.0,47,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,31,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,3.0,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,,10.344827586206897,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.4356166666666667,,0.3858,,,,,17.9,0.13043478260869565,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,24.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,437.0,7,10.0,14,12,2.0,,3.0,26,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,11.11111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,2066.0,34,9.0,69,68,27.0,9.0,9.0,137,1.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,4.0,,8.0,61,1.0,1.0,2.0,,2.0,,3.0,,2.0,2.0,1.0,1.0,1.0,6.0,,2.0,,1.0,1.0,2.0,1.0,,,,,3.0,27.0,,,,0.25,1.0,,0.36363636363636365,1.0,0.3,0.36363636363636365,1.0,0.3,0.25,0.5,16.25,0.5,0.05555555555555555,0.030303030303030304,0.09090909090909091,,,0.18181818181818182,0.5,0.5,0.18181818181818182,,,,,,,1.0,1.0,0.2,,0.8181818181818182,0.5128045454545453,0.6317,0.5181699999999999,,,0.25,0.375,5.75,0.391304347826087,1.0,,6.0,7.0,3.0,6.0,3.0,5.0,2.0,,1.0,0.6363636363636364,0.15789473684210525,0.14705882352941177,0.2,,0.09090909090909091,0.5454545454545454,,25.428571428571427,1.0,2.0,1.0,5.0,,1.0,,,,,,2.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.13333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641749,1610612760,Keyontae Johnson,Keyontae Johnson,1641749,OKC,3972.0,66,-7.0,138,138,41.0,42.0,14.0,276,2.0,8.0,1.0,1.0,1.0,2.0,2.0,5.0,,,4.0,13.0,,11.0,146,1.0,1.0,2.0,2.0,3.0,,4.0,4.0,4.0,2.0,2.0,3.0,4.0,10.0,,1.0,,2.0,2.0,4.0,,,,,,4.0,41.0,,0.5,0.6666666666666666,0.3076923076923077,1.0,0.6666666666666666,0.34375,1.0,0.6666666666666666,0.34375,1.0,0.6666666666666666,0.15384615384615385,,12.987012987012987,0.5,0.09375,0.06557377049180328,0.058823529411764705,0.1,,0.5,0.25,0.3333333333333333,0.3125,0.4,0.4,0.5,,,,1.0,1.0,0.6666666666666666,0.5,0.6875,0.5519468750000001,0.6647,0.47426666666666667,,,0.18181818181818182,0.36363636363636365,3.669230769230769,0.2971014492753623,1.0,,2.0,3.0,,2.0,3.0,6.0,1.0,4.0,5.0,0.1875,0.08571428571428572,0.08333333333333333,0.08333333333333333,0.09090909090909091,0.0625,0.125,,24.933333333333334,4.0,4.0,1.0,8.0,,,,,,,,,,,1.0,,3.0,,,,2.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.08,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.034482758620689655,0.2,0.04,0.4,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,1153.0,19,4.0,45,44,16.0,15.0,3.0,89,1.0,2.0,,,,,,,1.0,1.0,2.0,3.0,3.0,10.0,44,,,2.0,,,2.0,2.0,,4.0,,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,16.0,,,,0.6666666666666666,,,0.7,,,0.8333333333333334,1.0,0.5,0.3333333333333333,,14.583333333333334,1.0,0.1111111111111111,0.058823529411764705,0.16666666666666666,,,0.4,0.5,1.0,,,,,0.2,1.0,1.0,,,,,0.8,0.58365,,0.5007,0.3333333333333333,0.5,0.2,0.2,6.266666666666667,0.35555555555555557,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.4,0.09090909090909091,0.15789473684210525,,0.2,0.2,0.2,,25.5,2.0,4.0,1.0,10.0,,,,,,,,,,1.0,1.0,,3.0,,2.0,2.0,2.0,,,1.0,0.5,,0.5,0.25,0.3333333333333333,,,,1.0,,,1.0,1.0,,,,,0.5,,,,,,,1.0,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,284.0,5,-4.0,10,10,8.0,3.0,1.0,20,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,12,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,9.090909090909092,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.4113,0.4113,,,,1.0,,5.3,0.8,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612760,Davis Bertans,Davis Bertans,202722,OKC,451.0,8,-7.0,18,18,6.0,3.0,,36,,,,,,,,,,,,,,3.0,25,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,6.0,,,,,,,0.75,,,0.75,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,1.0,0.475875,,0.4233,,,,,,0.3333333333333333,,,2.0,2.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,26.6,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,1.0,,,,,,1.0,0.5,,0.5,,,0.5,0.5,1.0,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630322,1610612760,Lindy Waters III,Lindy Waters III,1630322,OKC,1761.0,29,-14.0,58,59,7.0,23.0,5.0,117,,,,,,,,,,1.0,,1.0,,9.0,60,,,,,,,,,,,,,,7.0,,,,2.0,2.0,3.0,,,,,,,7.0,,,,,,,0.5,,,0.5,,,,,18.75,0.6666666666666666,,,,,,,,,,,,,0.1111111111111111,,,,,,,0.8888888888888888,0.5038055555555556,,,,,,,21.5,0.1206896551724138,2.0,,6.0,8.0,,6.0,2.0,7.0,,2.0,3.0,0.8888888888888888,0.11764705882352941,0.16666666666666666,0.07142857142857142,0.3333333333333333,0.2222222222222222,0.6666666666666666,,25.187499999999996,2.0,3.0,,7.0,,,2.0,2.0,2.0,2.0,1.0,1.0,,,3.0,,9.0,1.0,1.0,1.0,3.0,1.0,,1.0,0.375,,0.375,0.23076923076923078,,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,2.0,1.0,1.0,,2.0,,,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,,0.2857142857142857,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630846,1610612760,Olivier Sarr,Olivier Sarr,1630846,OKC,1118.0,19,-11.0,37,38,10.0,19.0,4.0,75,1.0,2.0,1.0,1.0,,,,,,,1.0,2.0,1.0,3.0,45,1.0,1.0,2.0,,,,,2.0,,,,1.0,2.0,5.0,,,,1.0,,1.0,1.0,2.0,,1.0,,,10.0,,1.0,1.0,0.5,1.0,,0.3333333333333333,1.0,,0.375,1.0,,,,12.195121951219512,1.0,0.1,0.11764705882352941,,,,0.6666666666666666,0.5,0.5,,,,,,,,1.0,1.0,,,1.0,0.5989166666666667,,0.62415,0.25,0.3333333333333333,0.6666666666666666,,3.05,0.2702702702702703,1.0,1.0,,1.0,1.0,,2.0,3.0,,2.0,3.0,0.3333333333333333,0.2222222222222222,0.1875,0.125,1.0,0.3333333333333333,,1.0,22.2,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,0.14285714285714285,,,,,,,,,,,1.0,,,,,0.14285714285714285,0.5,0.16666666666666666,,1.0,,,,,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
