EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,Offensive Fouls,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,DefTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceFG3M,Fg2aBlocked,Charge Fouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Loose Ball Fouls,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffTwoPtRebounds,StepOutOfBoundsTurnovers,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,HeaveAttempts,Transition Take Fouls Drawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,HeaveMakes,Clear Path Fouls,Corner3PctBlocked
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,1010.0,17,-7.0,31,33,9.0,15.0,5.0,64,1.0,3.0,1.0,1.0,2.0,4.0,4,43,1.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,3.0,3.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,16.666666666666668,1.0,1.0,0.125,0.05555555555555555,0.5,0.75,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,0.75,0.524525,0.4014,0.5,3.675,0.2903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,1046.0,17,-9.0,33,34,5.0,5.0,4.0,67,,1.0,,,,1.0,6,45,,,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,3.0,5.0,,,1.0,,2.0,,2.0,,5.0,,,,,,,0.75,,16.216216216216218,0.5,1.0,0.2222222222222222,0.125,0.14285714285714285,1.0,,,,,,,1.0,0.5826,,,1.9,0.15151515151515152,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,2.0,1.0,0.5,0.2857142857142857,0.18181818181818182,0.25,0.3333333333333333,0.5,0.75,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,887.0,15,9.0,28,27,7.0,11.0,1.0,55,2.0,2.0,,,2.0,3.0,10,32,1.0,1.0,5.0,4.0,,1.0,1.0,2.0,,,1.0,5.0,,4.0,6.0,,6.0,,,,,1.0,,2.0,5.0,7.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.25,1.0,1.25,21.428571428571427,,,0.5,0.3333333333333333,0.6,0.4,1.0,1.0,,,,,0.8,0.55426,0.6456,0.5,6.6000000000000005,0.25,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6666666666666666,1.0,0.2,0.4,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,26.200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630243,1610612753,Trevelin Queen,Trevelin Queen,1630243,ORL,9884.0,165,-9.0,325,337,98.0,118.0,30.0,662,9.0,14.0,1.0,4.0,11.0,21.0,40,368,5.0,9.0,15.0,16.0,6.0,6.0,12.0,18.0,7.0,4.0,,48.0,,9.0,17.0,3.0,20.0,7.0,3.0,4.0,3.0,7.0,1.0,15.0,15.0,98.0,0.7272727272727273,0.8,0.5238095238095238,0.5555555555555556,0.40789473684210525,0.5,0.46511627906976744,0.5,14.044943820224718,0.5714285714285714,,0.1267605633802817,0.11038961038961038,0.08695652173913043,0.3684210526315789,0.6428571428571429,0.6428571428571429,0.10526315789473684,0.25,0.25,1.0,0.8157894736842105,0.5535855263157895,0.5229576923076923,0.375,4.961904761904762,0.30153846153846153,9.0,,4.0,3.0,3.0,1.0,,,11.0,12.0,6.0,,1.0,0.3333333333333333,0.0410958904109589,0.023076923076923078,0.0625,,0.2,0.14285714285714285,0.24,,0.1,5.0,5.0,3.0,2.0,11.0,1.0,3.0,3.0,17.0,1.0,4.0,6.0,11.0,2.0,5.0,,,,0.6666666666666666,0.17647058823529413,0.25,0.17647058823529413,0.4473684210526316,,0.6666666666666666,0.07894736842105263,0.2894736842105263,0.18181818181818182,0.18181818181818182,0.5,0.38461538461538464,1.0,0.23076923076923078,0.3333333333333333,0.18181818181818182,25.13529411764706,2.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,8.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.0963855421686747,0.06976744186046512,0.14285714285714285,0.08333333333333333,0.8,0.3333333333333333,0.3333333333333333,1.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.07692307692307693,0.4953333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,159.0,3,-3.0,4,5,1.0,,,9,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.5,,1.5,,25.0,,,,,,,,,,,,,1.0,0.51525,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,5352.0,89,-8.0,176,183,47.0,75.0,15.0,359,7.0,13.0,3.0,8.0,14.0,28.0,69,219,4.0,9.0,29.0,8.0,20.0,6.0,5.0,11.0,4.0,4.0,2.0,27.0,,2.0,13.0,,13.0,2.0,,6.0,2.0,12.0,4.0,6.0,29.0,47.0,0.2857142857142857,0.2857142857142857,0.5,0.4444444444444444,0.6125,0.6071428571428571,0.6509433962264151,0.725,33.85416666666667,0.5,,0.06451612903225806,0.15,0.05555555555555555,0.325,0.5384615384615384,0.5833333333333334,0.2,0.375,0.42857142857142855,,0.625,0.5403037499999999,0.5005428571428572,0.42028985507246375,7.567857142857143,0.26704545454545453,20.0,,5.0,,6.0,4.0,2.0,1.0,17.0,27.0,11.0,1.0,,0.625,,,,,0.07692307692307693,0.23076923076923078,0.28205128205128205,0.07692307692307693,0.07246376811594203,2.0,3.0,7.0,7.0,12.0,3.0,5.0,7.0,12.0,3.0,5.0,9.0,12.0,7.0,1.0,1.0,,,0.42857142857142855,0.5833333333333334,0.6,0.5833333333333334,0.3,0.25,0.42857142857142855,0.175,0.3,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.21428571428571427,0.6666666666666666,0.35714285714285715,0.6,0.5833333333333334,25.816666666666666,1.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,12.0,12.0,,,10.0,2.0,2.0,1.0,2.0,,,,1.0,,,,,,1.0,1.0,0.5,0.8333333333333334,0.20408163265306123,0.1111111111111111,0.3125,0.3333333333333333,,0.5714285714285714,0.5714285714285714,0.25,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.6085833333333334,1.0,1.0,2.0,1.0,1.0,0.07142857142857142,0.07692307692307693,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
204060,1610612753,Joe Ingles,Joe Ingles,204060,ORL,858.0,14,-3.0,28,29,9.0,10.0,3.0,57,,,,,,,9,39,,,,,,1.0,,1.0,,,,2.0,,,1.0,,1.0,3.0,2.0,,,,,1.0,,9.0,,,,,0.9,,0.9,,16.129032258064516,,,,0.08333333333333333,,,,,,,,,1.0,0.5369400000000001,,,,0.32142857142857145,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,4.0,,,3.0,5.0,,,9.0,4.0,2.0,,,,,1.0,0.6,,0.6,1.0,,,,0.8,0.5,0.5,1.0,,,,,0.5,25.660000000000004,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,5480.0,91,-5.0,182,189,45.0,72.0,24.0,371,10.0,13.0,1.0,4.0,12.0,18.0,47,207,2.0,4.0,7.0,18.0,6.0,5.0,7.0,12.0,6.0,4.0,,31.0,,8.0,15.0,5.0,20.0,3.0,1.0,1.0,,2.0,1.0,6.0,7.0,45.0,0.75,0.75,0.6666666666666666,0.5,0.6,0.4,0.6351351351351351,0.5,18.84057971014493,0.5,,0.21052631578947367,0.175,0.21739130434782608,0.43333333333333335,0.7692307692307693,0.8333333333333334,0.13333333333333333,0.25,0.3333333333333333,1.0,0.8333333333333334,0.5474633333333332,0.42831,0.14893617021276595,3.7777777777777777,0.24725274725274726,11.0,3.0,8.0,5.0,1.0,1.0,,,8.0,14.0,5.0,,,1.0,0.11627906976744186,0.0641025641025641,0.12,0.1111111111111111,0.2,0.14285714285714285,0.21739130434782608,,0.1702127659574468,1.0,2.0,1.0,2.0,6.0,,1.0,4.0,12.0,,1.0,12.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4,1.0,0.8,0.03333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.2,,0.3333333333333333,24.675,1.0,1.0,1.0,2.0,6.0,,,1.0,1.0,1.0,3.0,,,1.0,6.0,2.0,,,3.0,,,,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.25,0.14285714285714285,0.047619047619047616,0.07142857142857142,0.5714285714285714,1.0,1.0,1.0,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,0.5583,,1.0,2.0,,1.0,0.1111111111111111,0.07692307692307693,0.25,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,4694.0,78,3.0,153,160,48.0,49.0,15.0,313,1.0,1.0,,,2.0,2.0,19,150,1.0,1.0,5.0,4.0,,1.0,2.0,3.0,2.0,,1.0,8.0,,9.0,19.0,2.0,21.0,1.0,1.0,,,3.0,1.0,3.0,5.0,48.0,1.0,1.0,1.0,1.0,0.4523809523809524,0.3125,0.4523809523809524,0.3125,14.201183431952662,,,0.225,0.225,0.2857142857142857,0.047619047619047616,1.0,1.0,,,,,0.9523809523809523,0.48326666666666673,0.41490625000000003,0.2631578947368421,11.850000000000001,0.3137254901960784,,,2.0,,3.0,,1.0,,1.0,,,,,1.0,,0.02702702702702703,,,0.08333333333333333,,,,0.10526315789473684,1.0,1.0,1.0,3.0,13.0,1.0,7.0,5.0,19.0,1.0,7.0,15.0,13.0,3.0,,1.0,,,1.0,0.2631578947368421,0.14285714285714285,0.2631578947368421,0.9047619047619048,0.2,1.0,0.047619047619047616,0.6190476190476191,0.23076923076923078,0.23076923076923078,1.0,0.125,1.0,0.875,0.14285714285714285,0.23076923076923078,26.105263157894733,,,1.0,2.0,6.0,,,1.0,1.0,,,,,,9.0,,,,1.0,,,,,3.0,3.0,,3.0,2.0,,,1.0,1.0,0.225,0.3,0.16666666666666666,0.125,0.6666666666666666,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3687,,,,,,,,,,,,,,,,,,2.0,2.0,0.06451612903225806,0.07142857142857142,0.2,,,,,,,True,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,3128.0,52,5.0,107,109,25.0,40.0,9.0,216,1.0,1.0,4.0,10.0,8.0,14.0,32,107,3.0,4.0,8.0,6.0,10.0,3.0,2.0,5.0,1.0,3.0,,12.0,,2.0,4.0,1.0,5.0,2.0,1.0,3.0,,4.0,2.0,6.0,8.0,25.0,0.375,0.375,0.5714285714285714,0.75,0.5208333333333334,0.5,0.5714285714285714,0.5714285714285714,27.586206896551726,0.75,,0.08,0.07017543859649122,0.10526315789473684,0.041666666666666664,1.0,1.0,0.4166666666666667,0.4,0.4444444444444444,0.25,0.4583333333333333,0.48728333333333335,0.49500000000000005,0.25,10.614285714285714,0.2336448598130841,7.0,1.0,1.0,1.0,1.0,3.0,,,6.0,8.0,4.0,,,0.5,0.045454545454545456,0.023809523809523808,0.07142857142857142,,,0.14285714285714285,0.2222222222222222,,0.03125,1.0,1.0,3.0,3.0,6.0,,1.0,3.0,10.0,,2.0,6.0,6.0,3.0,1.0,,,,0.6666666666666666,0.3,,0.3,0.4166666666666667,,1.0,0.125,0.25,0.5,0.5,0.6666666666666666,0.16666666666666666,1.0,0.16666666666666666,,0.5,24.64,,,3.0,,4.0,1.0,,,,,2.0,3.0,,,2.0,1.0,,1.0,3.0,,,,,2.0,1.0,1.0,2.0,,,,,,0.0625,0.07142857142857142,,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,0.16666666666666666,,,,1.0,,,0.07142857142857142,,0.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
