EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Travels,Charge Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Transition Take Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedLongMidRange,on,SecondChanceCorner3FGM,Transition Take Fouls Drawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,6724.0,112,-25,226,223,47,62.0,34.0,449,11.0,18.0,2.0,2.0,15.0,19.0,2.0,4.0,1.0,5.0,1.0,6.0,15.0,1.0,4.0,28.0,41.0,7.0,20.0,10.0,87,290,2.0,2.0,1.0,4.0,4.0,5.0,1.0,4.0,11.0,20.0,36.0,18.0,3.0,15.0,6.0,2.0,11.0,6.0,17.0,6.0,3.0,7.0,1.0,40.0,10.0,7.0,17,17,6.0,4.0,2.0,9.0,6.0,1.0,3.0,10.0,1.0,3.0,1.0,4.0,1.0,10.0,1.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,47,1.0,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.35,0.25,0.35,0.6829268292682927,1.0,0.8,0.6311475409836066,0.6666666666666666,0.6111111111111112,0.6615384615384615,0.6666666666666666,0.6111111111111112,0.32786885245901637,0.04878048780487805,0.1111111111111111,28.73563218390805,0.9,0.14583333333333334,0.24390243902439024,0.19101123595505617,0.1111111111111111,0.12,0.4,0.22580645161290322,0.3,0.29508196721311475,0.6111111111111112,0.6875,0.18181818181818182,0.3114754098360656,0.7894736842105263,0.7894736842105263,0.5333333333333333,0.06557377049180328,0.5,0.5,0.08196721311475409,0.2,0.2,1.0,0.2459016393442623,0.4,0.4,0.8333333333333334,0.3333333333333333,0.2222222222222222,1.0,0.4444444444444444,0.25,0.6229508196721312,0.4,0.5331672131147541,0.5451,0.46393888888888885,0.09230769230769231,0.1111111111111111,0.05,0.04597701149425287,0.12643678160919541,6.348780487804878,25.73,0.2079646017699115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628981,1610612737,Bruno Fernando,Bruno Fernando,1628981,ATL,12256.0,204,1,397,394,129,105.0,37.0,791,28.0,38.0,8.0,12.0,6.0,16.0,,1.0,,,,,4.0,,2.0,34.0,55.0,,4.0,21.0,89,422,6.0,10.0,,18.0,9.0,17.0,,2.0,24.0,54.0,14.0,,,4.0,,7.0,9.0,6.0,15.0,5.0,2.0,4.0,3.0,36.0,22.0,23.0,48,66,9.0,5.0,4.0,7.0,4.0,9.0,3.0,16.0,1.0,5.0,14.0,27.0,3.0,24.0,,34.0,6.0,,,18.0,,13.0,8.0,13.0,24.0,129,,0.7941176470588235,0.9,,,,,0.6181818181818182,0.6,0.5294117647058824,0.576271186440678,0.6,0.47368421052631576,0.6095890410958904,0.6428571428571429,0.5217391304347826,0.06779661016949153,0.12727272727272726,0.05263157894736842,20.273348519362187,0.4375,0.26136363636363635,0.23404255319148937,0.24725274725274726,0.14705882352941177,0.32558139534883723,0.36363636363636365,0.2465753424657534,0.19047619047619047,0.6440677966101694,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.2711864406779661,0.375,0.5,0.8333333333333334,0.01694915254237288,,,,,,,0.06779661016949153,,,,,0.631578947368421,0.6666666666666666,0.10526315789473684,,0.711864406779661,,0.5710567796610169,0.5827222222222223,0.5279947368421054,0.2535211267605634,0.26865671641791045,,0.20224719101123595,0.2696629213483146,3.7254545454545456,25.625,0.3249370277078086,6.0,9.0,6.0,6.0,8.0,1.0,3.0,15.0,3.0,18.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,10.0,2.0,0.25,1.0,0.3333333333333333,0.16666666666666666,0.03571428571428571,0.10344827586206896,0.038461538461538464,0.24489795918367346,0.13333333333333333,0.031746031746031744,0.047619047619047616,0.2222222222222222,0.7692307692307693,0.9,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,6954.0,116,-4,227,223,40,62.0,22.0,450,7.0,10.0,,1.0,5.0,14.0,4.0,11.0,3.0,7.0,,9.0,16.0,2.0,3.0,16.0,35.0,12.0,23.0,7.0,75,260,2.0,2.0,3.0,13.0,2.0,7.0,4.0,7.0,18.0,26.0,6.0,36.0,,16.0,9.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,,10.0,6.0,1.0,7,7,2.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,,1.0,7.0,11.0,1.0,15.0,1.0,8.0,4.0,,,5.0,,1.0,1.0,2.0,18.0,40,1.0,0.8125,0.8125,1.0,0.5217391304347826,0.5714285714285714,0.5217391304347826,0.45714285714285713,1.0,0.2857142857142857,0.5862068965517241,1.0,0.5714285714285714,0.625,1.0833333333333333,0.6,0.39655172413793105,0.08571428571428572,0.1,26.4,0.6666666666666666,0.022222222222222223,0.10714285714285714,0.06930693069306931,,0.05263157894736842,,0.06976744186046512,0.23076923076923078,0.1724137931034483,0.7,0.7777777777777778,0.8571428571428571,0.2413793103448276,0.35714285714285715,0.4166666666666667,0.8,0.1896551724137931,0.36363636363636365,0.36363636363636365,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.27586206896551724,0.5625,0.5625,1.0,,0.07142857142857142,,0.21428571428571427,0.6666666666666666,0.5689655172413793,0.5625,0.510278448275862,0.643375,0.49187499999999995,0.0847457627118644,0.1388888888888889,,0.17333333333333334,0.24,9.785714285714286,25.073913043478264,0.1762114537444934,2.0,2.0,3.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,0.5,0.4,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6,0.6666666666666666,1.0,0.2857142857142857,0.5,,,,,,,,,,,,True,,,,,,,,
1629685,1610612737,Dylan Windler,Dylan Windler,1629685,ATL,3041.0,51,-18,103,102,16,22.0,9.0,205,2.0,2.0,1.0,1.0,,,,,3.0,6.0,,2.0,4.0,1.0,2.0,2.0,2.0,5.0,10.0,,19,128,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,4.0,,12.0,3.0,4.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,5.0,7,10,2.0,2.0,,,,2.0,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,8.0,16,,1.0,1.0,0.8,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.7916666666666666,0.5,1.0,0.7916666666666666,0.5,1.0,0.8333333333333334,,,12.389380530973453,,0.2631578947368421,0.047619047619047616,0.15,0.3,0.2857142857142857,,0.058823529411764705,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,,0.25,1.0,0.5,0.5,1.0,0.5,0.6136958333333333,0.68865,0.613075,,,,0.10526315789473684,0.42105263157894735,1.4500000000000002,23.910000000000004,0.1553398058252427,1.0,1.0,,,,,3.0,,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,0.16666666666666666,,0.13636363636363635,0.06521739130434782,,,,0.125,0.16666666666666666,0.2,,0.5,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.5,,,0.25,1.0,1.0,,,,,,,,,,,True,,,,,,,,
1630235,1610612737,Trent Forrest,Trent Forrest,1630235,ATL,24826.0,414,-94,824,819,225,218.0,97.0,1643,14.0,26.0,2.0,6.0,18.0,54.0,,,1.0,5.0,,1.0,5.0,,1.0,32.0,80.0,2.0,10.0,13.0,83,973,3.0,9.0,1.0,6.0,9.0,18.0,,1.0,22.0,18.0,46.0,6.0,,5.0,1.0,5.0,53.0,39.0,92.0,28.0,31.0,17.0,5.0,223.0,22.0,17.0,40,51,11.0,7.0,4.0,15.0,9.0,5.0,6.0,20.0,,10.0,17.0,25.0,1.0,15.0,,17.0,1.0,,,6.0,,2.0,2.0,3.0,22.0,225,2.0,0.28125,0.3,1.0,0.2,,0.2,0.4,0.3333333333333333,0.5,0.3888888888888889,0.3,0.47368421052631576,0.42346938775510207,0.3,0.5,0.1111111111111111,0.0625,0.038461538461538464,12.72923408845739,0.75,0.10119047619047619,0.13095238095238096,0.11607142857142858,0.109375,0.0975609756097561,0.09090909090909091,0.11811023622047244,0.17073170731707318,0.28888888888888886,0.5384615384615384,0.56,0.21428571428571427,0.6,0.3333333333333333,0.36,0.3333333333333333,,,,0.05555555555555555,0.2,0.2,1.0,0.05555555555555555,0.2,0.2,1.0,,0.3157894736842105,0.3333333333333333,0.05263157894736842,,0.4,0.2,0.5056471590909091,0.569475,0.4740111111111111,0.06315789473684211,0.07058823529411765,,0.07228915662650602,0.26506024096385544,6.143750000000001,26.850000000000005,0.27305825242718446,3.0,5.0,,4.0,4.0,11.0,7.0,4.0,1.0,11.0,1.0,2.0,,1.0,,,3.0,,2.0,2.0,0.07407407407407407,,0.045454545454545456,0.01904761904761905,0.03804347826086957,0.027918781725888325,0.013513513513513514,0.02727272727272727,,0.037037037037037035,0.04081632653061224,0.02040816326530612,0.6666666666666666,0.5,0.6,0.3333333333333333,,,,1.0,,1.0,2.0,1.0,,,,0.1,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,
1629726,1610612737,Garrison Mathews,Garrison Mathews,1629726,ATL,10119.0,169,-42,338,337,133,93.0,29.0,675,1.0,2.0,,,1.0,4.0,2.0,3.0,1.0,6.0,1.0,13.0,27.0,2.0,5.0,4.0,9.0,14.0,33.0,4.0,54,391,,,3.0,3.0,2.0,3.0,2.0,7.0,11.0,8.0,,42.0,,27.0,13.0,,9.0,8.0,17.0,4.0,6.0,3.0,,42.0,5.0,5.0,11,11,,,,3.0,3.0,,,3.0,,3.0,11.0,15.0,,7.0,3.0,4.0,,,2.0,1.0,,1.0,1.0,2.0,11.0,133,2.0,1.0,1.0,1.0,0.42424242424242425,0.2857142857142857,0.42424242424242425,0.4444444444444444,,0.6666666666666666,0.5952380952380952,0.5,0.5,0.6046511627906976,0.5,0.5,0.7857142857142857,,,12.466124661246612,1.0,0.07246376811594203,0.07575757575757576,0.07407407407407407,0.08333333333333333,0.05128205128205128,0.16666666666666666,0.09433962264150944,,0.047619047619047616,0.5,0.5,1.0,0.09523809523809523,0.25,0.25,1.0,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.2,1.0,0.6428571428571429,0.48148148148148145,0.48148148148148145,1.0,0.3333333333333333,,,0.5,0.4,0.8333333333333334,0.48148148148148145,0.523495238095238,0.49965000000000004,0.47907,0.023255813953488372,0.1,,0.05555555555555555,0.2037037037037037,12.144444444444444,25.378787878787875,0.39349112426035504,,,,1.0,,4.0,,,1.0,,,,,,,1.0,,,1.0,,,,0.125,,,,,,,,,,0.5,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.2,,,,,1.0,0.030303030303030304,0.16666666666666666,,,,,,True,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,15793.0,263,-29,518,514,79,115.0,69.0,1032,8.0,15.0,1.0,2.0,19.0,33.0,3.0,9.0,5.0,8.0,,18.0,64.0,4.0,12.0,30.0,57.0,23.0,72.0,21.0,150,615,3.0,5.0,4.0,11.0,3.0,7.0,6.0,15.0,30.0,32.0,28.0,60.0,9.0,62.0,18.0,5.0,22.0,11.0,33.0,8.0,14.0,7.0,1.0,77.0,11.0,8.0,21,27,6.0,4.0,2.0,8.0,8.0,7.0,,15.0,3.0,,10.0,15.0,,17.0,,22.0,2.0,,,10.0,,3.0,3.0,4.0,30.0,79,,0.5333333333333333,0.5714285714285714,0.8695652173913043,0.3194444444444444,0.4,0.32857142857142857,0.5263157894736842,0.6,0.42857142857142855,0.5,0.5,0.5454545454545454,0.539568345323741,0.55,0.6,0.5581395348837209,0.08771929824561403,0.2,26.057529610829103,0.5333333333333333,0.07476635514018691,0.0990990990990991,0.0871559633027523,0.10204081632653061,0.045454545454545456,0.07142857142857142,0.07407407407407407,0.16666666666666666,0.11627906976744186,0.5333333333333333,0.6666666666666666,0.5,0.2558139534883721,0.5757575757575758,0.6129032258064516,0.5263157894736842,0.06976744186046512,0.3333333333333333,0.3333333333333333,0.06201550387596899,0.625,0.625,0.8,0.49612403100775193,0.28125,0.28125,0.8888888888888888,,0.09090909090909091,0.5,0.5454545454545454,0.3333333333333333,0.6744186046511628,0.2903225806451613,0.5152803149606299,0.5389916666666666,0.4937925000000001,0.072992700729927,0.15384615384615385,,0.07333333333333333,0.2,8.663157894736845,26.59166666666666,0.1525096525096525,1.0,2.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,6.0,3.0,1.0,4.0,,2.0,,2.0,,2.0,2.0,0.06060606060606061,,0.125,0.014285714285714285,0.025210084033613446,0.019305019305019305,,0.0273972602739726,,0.03260869565217391,,0.04477611940298507,0.5,0.2222222222222222,0.5,,2.0,3.0,1.0,4.0,1.0,,,1.0,,0.25,0.6666666666666666,0.4444444444444444,0.25,1.0,0.13636363636363635,0.6666666666666666,,,1.0,,,,2.0,1.0,1.0,0.08333333333333333,,True,,,,,,,,
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,7242.0,121,-33,239,233,40,57.0,48.0,472,10.0,17.0,2.0,3.0,3.0,7.0,,1.0,3.0,12.0,2.0,3.0,17.0,1.0,5.0,13.0,25.0,6.0,29.0,8.0,52,312,6.0,9.0,3.0,17.0,3.0,4.0,1.0,6.0,9.0,10.0,16.0,18.0,,17.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,,11.0,4.0,5.0,10,22,5.0,2.0,3.0,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,9.0,,12.0,2.0,,,7.0,,,,,9.0,40,,0.38461538461538464,0.625,1.0,0.20689655172413793,0.16666666666666666,0.20689655172413793,0.52,0.6666666666666666,0.75,0.4074074074074074,0.625,0.45,0.4406779661016949,0.6538461538461539,0.45,0.5370370370370371,0.16,0.17647058823529413,21.52777777777778,0.3333333333333333,0.09259259259259259,0.09090909090909091,0.09183673469387756,0.09523809523809523,0.08,0.125,0.1,0.07142857142857142,0.3148148148148148,0.5882352941176471,0.7142857142857143,0.5,0.12962962962962962,0.42857142857142855,0.5,,0.018518518518518517,,,0.2222222222222222,0.25,0.25,1.0,0.3148148148148148,0.17647058823529413,0.17647058823529413,1.0,0.16666666666666666,0.3,0.6666666666666666,0.5,0.2,0.8518518518518519,0.17647058823529413,0.5608824074074075,0.5816800000000001,0.5112650000000001,0.11864406779661017,0.23333333333333334,,0.3269230769230769,0.17307692307692307,3.6239999999999997,25.055172413793102,0.16736401673640167,5.0,7.0,2.0,,10.0,,4.0,8.0,1.0,12.0,1.0,,1.0,,,1.0,,,,,0.14285714285714285,,0.16666666666666666,0.11940298507462686,0.06779661016949153,0.09523809523809523,0.14285714285714285,0.09375,0.14285714285714285,0.06976744186046512,0.0625,0.03333333333333333,,0.5833333333333334,0.7142857142857143,0.2,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.08333333333333333,1.0,1.0,0.1,,1.0,,,,,,,,,,,True,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,1654.0,28,-12,57,60,26,32.0,5.0,117,1.0,3.0,1.0,1.0,3.0,6.0,,1.0,,,,2.0,4.0,1.0,1.0,4.0,10.0,2.0,4.0,7.0,21,80,,,1.0,,3.0,5.0,1.0,1.0,16.0,,8.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,6.0,3.0,2.0,1.0,,15.0,,1.0,1,2,2.0,2.0,,4.0,4.0,,,4.0,,1.0,,,,4.0,,8.0,,,,2.0,,,,,16.0,26,,,,0.5,0.5,1.0,0.5,0.4,,0.6,0.5,,0.75,0.5833333333333334,,0.8,0.2857142857142857,0.2,,35.483870967741936,1.0,0.125,,0.05263157894736842,,0.2,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.5,0.75,,0.07142857142857142,,,,,,,0.2857142857142857,0.5,0.5,0.5,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5,0.5,0.4848071428571429,,0.46914999999999996,0.125,0.16666666666666666,,,0.7619047619047619,8.53,25.675,0.45614035087719296,,,,7.0,,,,1.0,,1.0,1.0,,,,,,2.0,,,2.0,0.3333333333333333,,,0.07142857142857142,,0.043478260869565216,,0.2,,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,9127.0,152,-70,309,310,68,94.0,45.0,619,19.0,26.0,4.0,6.0,8.0,11.0,,,2.0,6.0,1.0,,4.0,,1.0,27.0,37.0,2.0,10.0,8.0,68,407,9.0,12.0,1.0,22.0,6.0,8.0,,2.0,14.0,34.0,20.0,6.0,,4.0,,3.0,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,8.0,9.0,19,37,4.0,1.0,3.0,3.0,1.0,3.0,2.0,6.0,,2.0,10.0,14.0,2.0,9.0,,10.0,,,,5.0,,4.0,1.0,5.0,14.0,68,,0.6296296296296297,0.8947368421052632,1.0,0.2,,0.2,0.7297297297297297,0.75,0.75,0.6382978723404256,0.6923076923076923,0.6,0.6538461538461539,0.6875,0.6363636363636364,0.2127659574468085,0.08108108108108109,0.07692307692307693,16.384180790960453,0.5,0.18,0.13333333333333333,0.15454545454545454,0.23529411764705882,0.15384615384615385,0.14285714285714285,0.1590909090909091,0.0625,0.5531914893617021,0.7307692307692307,0.7916666666666666,0.5263157894736842,0.23404255319148937,0.7272727272727273,0.8,0.875,,,,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.0851063829787234,,,,0.07692307692307693,0.6,0.6666666666666666,0.1,,0.7659574468085106,,0.5791361702127659,0.5830045454545454,0.603675,0.09615384615384616,0.11904761904761904,,0.3235294117647059,0.20588235294117646,3.224324324324324,24.300000000000004,0.22006472491909385,8.0,10.0,4.0,2.0,16.0,,6.0,12.0,2.0,18.0,1.0,,1.0,1.0,,3.0,,3.0,1.0,,0.09090909090909091,,0.2222222222222222,0.15384615384615385,0.07407407407407407,0.11320754716981132,0.15625,0.14634146341463414,0.2,0.05084745762711865,0.13636363636363635,0.06666666666666667,0.2,0.7692307692307693,0.8,,,1.0,,,,1.0,,1.0,1.0,,,,,,0.1,,,,,,,,,,1.0,,,True,,,,,,,,
