EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,Arc3Assists,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangeFrequency,Arc3PctAssisted,PenaltyArc3Accuracy,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,PenaltyTurnovers,Offensive Fouls,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,Offensive Fouls Drawn,HeaveAttempts,Travels,Transition Take Fouls Drawn,on,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,Transition Take Fouls,BlockedCorner3,Clear Path Fouls
1627739,1610612762,Kris Dunn,Kris Dunn,1627739,UTA,5279.0,88,8,170,170,36,38,25,340,3.0,3,1.0,1.0,1.0,1.0,7.0,10,1.0,3.0,2.0,1.0,4.0,1.0,1.0,10,13,2.0,7.0,5.0,31,195,1.0,1,1.0,1.0,3.0,2.0,2.0,3.0,4.0,8.0,4.0,16.0,3.0,3.0,2.0,4.0,1.0,1.0,8.0,5.0,13,5.0,1.0,7.0,31,3.0,1.0,4.0,5.0,9,4.0,13,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,7.0,7.0,13.0,5.0,1.0,7.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,8.0,36,1.0,1.0,0.2,0.2222222222222222,0.5,0.2857142857142857,0.2857142857142857,0.7692307692307693,1.0,1.0,0.65,0.5,0.4,0.6739130434782609,0.75,0.5714285714285714,0.35,0.07692307692307693,0.1,15.151515151515152,0.5714285714285714,0.10869565217391304,0.034482758620689655,0.13333333333333333,0.05660377358490566,0.11842105263157894,0.04878048780487805,0.05,0.08823529411764706,0.09090909090909091,0.05555555555555555,0.3333333333333333,0.2,0.14285714285714285,0.15,1.0,1.0,0.3333333333333333,0.5,0.7,0.7777777777777778,0.14285714285714285,0.15,0.3333333333333333,0.3333333333333333,1.0,0.2,0.25,0.25,0.5,1.0,0.5,0.2,1.0,0.4,0.2,0.5,0.25,0.4949825,0.5451,0.5577799999999999,0.13636363636363635,0.2,0.0967741935483871,0.25806451612903225,6.292307692307692,25.428571428571427,0.21176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628374,1610612762,Lauri Markkanen,Lauri Markkanen,1628374,UTA,947.0,16,-10,30,30,2,5,5,60,,1,,1.0,,,2.0,5,,,,3.0,5.0,,1.0,2,8,3.0,5.0,3.0,16,38,,1,,,,,,1.0,,3.0,4.0,,9.0,,,5.0,3.0,,,1.0,1,,,,3,,1.0,,1.0,1,1.0,2,1.0,,,,,,,,,,,,,2.0,,3.0,,1.0,,1.0,1.0,,,1.0,3.0,2,,,1.0,1.0,1.0,0.6,0.6,0.25,,,0.5,,1.5,0.5357142857142857,,1.5,0.38461538461538464,,,40.0,,0.1111111111111111,0.09090909090909091,,,0.058823529411764705,0.05,0.2,,,,0.5,,0.125,0.07692307692307693,,,,0.38461538461538464,0.4,0.4,1.0,,,,,0.38461538461538464,0.6,0.6,1.0,,,,,,1.0,0.46153846153846156,0.6,0.4638307692307692,0.4759,0.5628,0.07142857142857142,0.1111111111111111,,0.1875,8.225,26.560000000000002,0.06666666666666667,2.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630209,1610612762,Omer Yurtseven,Omer Yurtseven,1630209,UTA,8946.0,149,-24,289,286,46,49,53,575,17.0,19,11.0,11.0,1.0,1.0,13.0,30,,1.0,,1.0,5.0,2.0,1.0,32,52,1.0,6.0,5.0,72,353,15.0,18,2.0,1.0,34.0,1.0,4.0,1.0,,5.0,40.0,24.0,3.0,,24.0,5.0,1.0,3.0,8.0,6.0,14,2.0,5.0,3.0,34,9.0,13.0,14.0,20.0,38,22.0,60,3.0,3.0,1.0,2.0,5.0,2.0,5.0,4.0,,,9.0,7.0,11.0,10.0,3.0,6.0,2.0,4.0,,7.0,3.0,,4.0,7.0,5.0,46,2.0,,0.625,1.0,1.0,0.16666666666666666,0.16666666666666666,0.6153846153846154,0.8333333333333334,0.25,0.5775862068965517,0.825,0.5,0.6,0.85,0.5,0.10344827586206896,0.057692307692307696,0.1,19.770773638968482,0.5555555555555556,0.2564102564102564,0.14942528735632185,0.22950819672131148,0.13043478260869565,0.2446043165467626,0.14102564102564102,0.1016949152542373,0.1111111111111111,0.2692307692307692,0.23809523809523808,0.3,0.23404255319148937,0.13636363636363635,0.3275862068965517,0.8947368421052632,0.8947368421052632,0.47058823529411764,0.5172413793103449,0.43333333333333335,0.48148148148148145,0.7692307692307693,0.017241379310344827,,,,0.08620689655172414,0.2,0.2,0.55,1.0,0.1,0.2,1.0,,0.2,0.43103448275862066,0.2,0.4809931034482759,0.508128125,0.47325,0.06666666666666667,0.07407407407407407,0.4722222222222222,0.06944444444444445,5.782692307692307,25.3,0.15916955017301038,3.0,1.0,1.0,4.0,,1.0,0.05172413793103448,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,0.5,0.5714285714285714,0.3125,0.16666666666666666,0.2,0.21428571428571427,0.7142857142857143,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630548,1610612762,Johnny Juzang,Johnny Juzang,1630548,UTA,22308.0,372,-8,733,731,146,133,109,1464,8.0,11,1.0,2.0,2.0,2.0,10.0,19,14.0,38.0,5.0,18.0,39.0,2.0,6.0,19,33,32.0,77.0,10.0,144,865,3.0,5,6.0,1.0,16.0,5.0,9.0,11.0,2.0,21.0,30.0,8.0,96.0,,4.0,39.0,18.0,3.0,14.0,9.0,23,4.0,6.0,6.0,55,4.0,2.0,11.0,18.0,29,7.0,36,,4.0,3.0,1.0,7.0,2.0,3.0,6.0,,4.0,13.0,17.0,29.0,12.0,,14.0,,5.0,,2.0,,,2.0,2.0,21.0,145,2.0,,0.7894736842105263,0.8823529411764706,1.0,0.4155844155844156,0.4155844155844156,0.5757575757575758,0.6,0.5555555555555556,0.6090909090909091,0.6818181818181818,0.475,0.6206896551724138,0.6666666666666666,0.5,0.7,0.09090909090909091,,15.123094958968348,0.5384615384615384,0.0861244019138756,0.01092896174863388,0.06790123456790123,0.02247191011235955,0.07816711590296496,0.01662049861495845,0.008130081300813009,0.030534351145038167,0.07017543859649122,0.1,0.0625,0.0703125,,0.1,0.7272727272727273,0.8888888888888888,0.75,0.17272727272727273,0.5263157894736842,0.5263157894736842,0.8,0.34545454545454546,0.3684210526315789,0.3783783783783784,1.0,0.35454545454545455,0.46153846153846156,0.46153846153846156,0.18181818181818182,0.5,0.18181818181818182,0.1,1.0,0.25,0.3,0.8,0.46153846153846156,0.5245609090909091,0.5404000000000001,0.5079225,0.0603448275862069,0.13157894736842105,0.1111111111111111,0.14583333333333334,6.342424242424244,24.854545454545462,0.19918144611186903,3.0,3.0,3.0,5.0,,0.2727272727272727,0.02727272727272727,1.0,0.5,1.0,1.0,3.0,,5.0,1.0,1.0,0.5,,0.02857142857142857,,,0.058823529411764705,0.5,0.3333333333333333,0.5,1.0,,0.5,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.012987012987012988,0.18181818181818182,0.3333333333333333,0.02631578947368421,0.05555555555555555,0.36363636363636365,0.5,1.0,0.02564102564102564,,,,,,,,True,,,,,,,,,
1630695,1610612762,Micah Potter,Micah Potter,1630695,UTA,6353.0,106,4,206,211,46,36,27,417,4.0,6,1.0,2.0,1.0,1.0,2.0,6,4.0,7.0,1.0,1.0,6.0,,2.0,6,12,5.0,13.0,4.0,31,233,2.0,5,1.0,,4.0,1.0,2.0,3.0,,5.0,8.0,4.0,15.0,,4.0,6.0,1.0,,4.0,1.0,5,1.0,,4.0,11,2.0,3.0,8.0,11.0,19,5.0,24,1.0,2.0,2.0,,3.0,,3.0,1.0,,,4.0,4.0,7.0,6.0,2.0,4.0,1.0,2.0,,3.0,2.0,,1.0,3.0,5.0,46,,,0.6666666666666666,1.0,1.0,0.38461538461538464,0.38461538461538464,0.5,0.4,0.5,0.54,0.3333333333333333,0.5,0.5961538461538461,0.3333333333333333,0.5,0.52,,,12.605042016806724,0.75,0.19298245614035087,0.058823529411764705,0.15384615384615385,0.03636363636363636,0.1743119266055046,0.04716981132075472,0.058823529411764705,0.05,0.2,0.15151515151515152,0.3333333333333333,0.0975609756097561,0.07142857142857142,0.24,0.6666666666666666,0.6666666666666666,0.75,0.24,0.3333333333333333,0.3333333333333333,0.5,0.28,0.5714285714285714,0.5714285714285714,1.0,0.24,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,,0.2,1.0,0.2,0.4,0.76,0.16666666666666666,0.5321440000000001,0.5572666666666667,0.525,0.11538461538461539,0.15384615384615385,0.12903225806451613,0.16129032258064516,3.475,24.592307692307692,0.22330097087378642,,,1.0,,,0.3333333333333333,,1.0,,,,,,1.0,1.0,2.0,,,0.09090909090909091,,,0.36363636363636365,0.6666666666666666,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,0.16666666666666666,,,0.07692307692307693,1.0,1.0,1.0,,,,,True,,,,,,,,,
1628381,1610612762,John Collins,John Collins,1628381,UTA,3487.0,58,15,112,113,20,34,19,225,4.0,5,3.0,4.0,,,7.0,8,1.0,1.0,1.0,3.0,7.0,1.0,,11,14,4.0,8.0,8.0,42,140,4.0,5,1.0,4.0,12.0,2.0,2.0,1.0,4.0,11.0,18.0,4.0,12.0,,2.0,7.0,3.0,1.0,1.0,,1,,,1.0,2,3.0,2.0,6.0,6.0,13,5.0,18,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,6.0,11.0,7.0,1.0,9.0,1.0,3.0,2.0,6.0,2.0,,4.0,6.0,11.0,20,,2.0,0.8181818181818182,0.9,1.0,0.5,0.5,0.7857142857142857,0.8,1.0,0.7727272727272727,0.6666666666666666,1.1666666666666667,0.8076923076923077,0.75,1.1,0.36363636363636365,0.07142857142857142,0.125,21.052631578947366,0.5,0.17647058823529413,0.1,0.24,0.09090909090909091,0.2033898305084746,0.09433962264150944,0.07142857142857142,0.07692307692307693,,0.19230769230769232,0.3333333333333333,0.2,,0.22727272727272727,0.8,0.8,0.75,0.36363636363636365,0.875,1.0,0.8571428571428571,0.045454545454545456,1.0,1.0,1.0,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.75,0.16666666666666666,,,0.3333333333333333,,0.5909090909090909,0.42857142857142855,0.5096545454545454,0.532825,0.49151666666666666,0.125,0.1875,0.2857142857142857,0.2619047619047619,6.085714285714286,25.0,0.17857142857142858,1.0,,1.0,,,1.0,0.045454545454545456,1.0,,,,,1.0,,1.0,2.0,,0.2,0.3333333333333333,,0.14285714285714285,0.4,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,True,,,,,,,,,
1629012,1610612762,Collin Sexton,Collin Sexton,1629012,UTA,9086.0,151,9,298,298,47,79,46,596,13.0,19,2.0,6.0,4.0,5.0,18.0,38,2.0,3.0,,8.0,21.0,,3.0,33,66,10.0,24.0,16.0,112,355,6.0,10,1.0,4.0,19.0,5.0,9.0,3.0,8.0,18.0,14.0,52.0,24.0,6.0,4.0,20.0,8.0,8.0,19.0,13.0,32,3.0,11.0,7.0,77,2.0,6.0,5.0,8.0,13,8.0,21,2.0,6.0,4.0,2.0,7.0,1.0,3.0,4.0,,4.0,11.0,4.0,6.0,21.0,2.0,21.0,4.0,9.0,3.0,,,,,,18.0,47,,3.0,0.21212121212121213,0.22580645161290322,0.8,0.4166666666666667,0.43478260869565216,0.5,0.6,0.5555555555555556,0.5333333333333333,0.6818181818181818,0.4166666666666667,0.5663265306122449,0.7307692307692307,0.5625,0.26666666666666666,0.12121212121212122,0.18421052631578946,31.412103746397694,0.6363636363636364,0.09411764705882353,0.08,0.07352941176470588,0.028985507246376812,0.08496732026143791,0.05555555555555555,0.10638297872340426,0.04,0.1111111111111111,0.10526315789473684,,0.06896551724137931,0.05263157894736842,0.2111111111111111,0.6842105263157895,0.7222222222222222,0.07692307692307693,0.4222222222222222,0.47368421052631576,0.5806451612903226,0.3333333333333333,0.03333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.23333333333333334,0.38095238095238093,0.38095238095238093,0.5454545454545454,0.3333333333333333,,0.4166666666666667,0.8,,0.25,0.4777777777777778,0.4,0.4858337078651685,0.46412222222222227,0.5009,0.09473684210526316,0.1267605633802817,0.16964285714285715,0.16071428571428573,7.546969696969695,26.308333333333337,0.15771812080536912,9.0,,,10.0,1.0,,0.1,0.75,,2.0,,1.0,,3.0,2.0,,1.0,,0.0625,,,0.1,,0.2222222222222222,0.2222222222222222,,,,,1.0,1.0,,1.0,,,,,,,,,,0.05263157894736842,,,,0.09090909090909091,1.0,1.0,,,,,1.0,1.0,1.0,,True,,,,,,,,,
1641707,1610612762,Taylor Hendricks,Taylor Hendricks,1641707,UTA,8372.0,140,16,274,273,75,29,44,547,7.0,9,2.0,3.0,3.0,3.0,4.0,9,7.0,15.0,5.0,3.0,5.0,1.0,,12,20,10.0,20.0,7.0,61,327,3.0,6,3.0,,15.0,4.0,5.0,5.0,3.0,20.0,8.0,16.0,30.0,,6.0,5.0,3.0,3.0,6.0,5.0,11,2.0,3.0,3.0,27,6.0,5.0,11.0,10.0,24,11.0,35,2.0,6.0,5.0,1.0,2.0,,1.0,3.0,,1.0,5.0,6.0,10.0,7.0,,10.0,1.0,4.0,,5.0,2.0,1.0,2.0,5.0,20.0,75,,,0.3333333333333333,0.4444444444444444,1.0,0.5,0.5,0.6,0.5,0.8,0.675,0.8333333333333334,0.85,0.6931818181818182,0.8333333333333334,0.8333333333333334,0.5,0.15,0.1111111111111111,15.170278637770897,0.4,0.13157894736842105,0.08333333333333333,0.19642857142857142,0.09090909090909091,0.1590909090909091,0.0873015873015873,0.07692307692307693,0.0851063829787234,0.05263157894736842,0.18604651162790697,0.07142857142857142,0.2222222222222222,0.13333333333333333,0.225,0.7777777777777778,0.875,0.5714285714285714,0.225,0.4444444444444444,0.5,,0.375,0.4666666666666667,0.4666666666666667,1.0,0.125,0.6,0.6,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3,1.0,0.5,,0.725,0.6,0.51232375,0.4566642857142857,0.5485300000000001,0.11363636363636363,0.17391304347826086,0.2459016393442623,0.32786885245901637,5.545000000000001,24.47,0.2737226277372263,2.0,,3.0,3.0,,0.6,0.05,1.0,,1.0,1.0,3.0,3.0,4.0,,3.0,1.0,0.42857142857142855,0.09090909090909091,0.1,0.10526315789473684,0.09090909090909091,0.6,0.5,1.0,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,1.0,,0.1111111111111111,0.5,,,0.2222222222222222,1.0,1.0,0.047619047619047616,3.0,1.0,0.6,,,2.0,,True,,,,,,,,,
1641718,1610612762,Keyonte George,Keyonte George,1641718,UTA,10880.0,181,-11,361,354,94,50,52,715,4.0,6,,,1.0,1.0,20.0,31,4.0,7.0,2.0,9.0,39.0,2.0,11.0,24,44,13.0,46.0,25.0,112,431,3.0,4,3.0,1.0,10.0,4.0,8.0,13.0,13.0,30.0,16.0,32.0,21.0,18.0,,39.0,9.0,3.0,12.0,10.0,22,6.0,4.0,7.0,54,,1.0,13.0,8.0,21,1.0,22,,2.0,1.0,1.0,8.0,1.0,6.0,5.0,2.0,2.0,13.0,3.0,9.0,26.0,,29.0,3.0,12.0,2.0,,,,,,30.0,93,1.0,2.0,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.2826086956521739,0.2826086956521739,0.5454545454545454,0.75,0.5,0.48333333333333334,0.6428571428571429,0.40476190476190477,0.5445544554455446,0.7142857142857143,0.5370370370370371,0.5111111111111111,0.06818181818181818,0.0967741935483871,27.20763723150358,0.6153846153846154,0.0851063829787234,0.012195121951219513,0.14606741573033707,,0.11475409836065574,0.006024096385542169,,,0.1,0.07272727272727272,0.10526315789473684,0.15714285714285714,,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.25,0.34444444444444444,0.6451612903225806,0.7142857142857143,0.35,0.07777777777777778,0.5714285714285714,0.5714285714285714,1.0,0.43333333333333335,0.23076923076923078,0.23076923076923078,,,0.2857142857142857,0.047619047619047616,1.0,0.09523809523809523,0.5238095238095238,0.5777777777777777,0.23076923076923078,0.48716722222222225,0.45056250000000003,0.48550000000000004,0.13131313131313133,0.22641509433962265,0.08928571428571429,0.26785714285714285,9.481818181818182,25.997826086956515,0.26038781163434904,7.0,2.0,3.0,4.0,3.0,0.23076923076923078,0.07777777777777778,0.3333333333333333,0.18181818181818182,,,1.0,,,,,0.3333333333333333,,0.09090909090909091,,,0.10526315789473684,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,0.14285714285714285,1.0,1.0,0.021739130434782608,1.0,,0.5,1.0,,2.0,,True,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,3043.0,51,9,100,98,9,18,19,198,3.0,4,1.0,1.0,,,5.0,9,,,,5.0,15.0,2.0,3.0,9,16,5.0,15.0,2.0,35,117,2.0,3,2.0,,7.0,2.0,3.0,3.0,1.0,8.0,6.0,12.0,15.0,,,14.0,5.0,1.0,3.0,4.0,7,1.0,1.0,2.0,18,,,5.0,2.0,7,,7,,2.0,1.0,1.0,6.0,,5.0,,,1.0,6.0,1.0,3.0,4.0,,3.0,1.0,2.0,,,,,,,8.0,9,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.35714285714285715,0.5625,0.6666666666666666,0.6666666666666666,0.532258064516129,0.7,0.5833333333333334,0.546875,0.7,0.6666666666666666,0.4838709677419355,0.0625,,31.40495867768595,1.0,0.0625,,0.2777777777777778,,0.14,,,,,0.11764705882352941,,0.2727272727272727,,0.12903225806451613,0.75,1.0,0.6666666666666666,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.2,,,,,0.4838709677419355,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4,,,,0.5,0.6129032258064516,0.35714285714285715,0.4905783333333334,0.3821,0.42107500000000003,0.0625,0.11764705882352941,0.2,0.22857142857142856,9.118750000000002,27.813333333333336,0.09,3.0,1.0,1.0,3.0,,0.3333333333333333,0.0967741935483871,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.5,,,,,0.2857142857142857,,0.3333333333333333,0.3333333333333333,,1.0,0.5,1.0,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,1.0,,,True,,,,,,,,,
