EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,PenaltyFG3A,Fg2aBlocked,Arc3Assists,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,PenaltyFg3Pct,AtRimPctBlocked,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,Loose Ball Fouls,BlockedAtRim,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,OffTwoPtRebounds,SecondChanceFg2Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SelfOReb,SelfORebPct,Offensive Fouls Drawn,OffAtRimReboundPct,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,Travels,Transition Take Fouls,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Clear Path Fouls,HeaveMakes
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,2786.0,46,6.0,99,97,35.0,30.0,11.0,196,3.0,3.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,6.0,13.0,2.0,2.0,8.0,11.0,6.0,14.0,5.0,39.0,104,1.0,2.0,2.0,6.0,3.0,5.0,3.0,9.0,6.0,10.0,18.0,13.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,35.0,1.0,1.0,0.375,0.375,1.0,0.4285714285714285,1.0,0.4285714285714285,0.7272727272727273,0.6,0.68,1.0,0.6,0.6964285714285714,1.0,0.6428571428571429,0.56,27.027027027027025,0.5,0.0277777777777777,0.1764705882352941,0.0344827586206896,0.0754716981132075,0.0227272727272727,0.1666666666666666,0.0833333333333333,0.2142857142857142,0.12,1.0,1.0,0.6666666666666666,0.28,0.5714285714285714,0.5714285714285714,0.25,0.04,1.0,1.0,0.04,0.52,0.4615384615384615,0.4615384615384615,1.0,0.6666666666666666,1.0,1.0,0.2,1.0,0.68,0.4615384615384615,0.515636,0.52654,0.074074074074074,0.1538461538461538,0.1538461538461538,0.2307692307692307,6.6909090909090905,25.99285714285714,0.3535353535353535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630231,1610612746,KJ Martin,KJ Martin,1630231,LAC,1234.0,21,-2.0,44,42,7.0,11.0,6.0,86,,,,,1.0,2.0,,,3.0,,2.0,,,1.0,2.0,1.0,5.0,1.0,6.0,41,,,,,,,,,2.0,,3.0,2.0,,,1.0,1.0,,,3.0,1.0,2.0,,,2.0,1.0,3.0,2.0,,1.0,,2.0,2.0,2.0,2.0,1.0,,,,1.0,,7.0,,,1.0,1.0,1.0,0.2,,0.2,0.5,,0.3571428571428571,,,0.375,,,0.7142857142857143,19.607843137254903,,,0.25,0.0666666666666666,0.0833333333333333,0.0434782608695652,0.25,,0.2857142857142857,,,,,0.2857142857142857,0.5,1.0,1.0,,,,0.4285714285714285,0.2857142857142857,,,,,,,,,0.7142857142857143,,0.5114214285714286,0.56595,0.125,0.3333333333333333,,,4.9,24.02,0.1590909090909091,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,2125.0,35,-7.0,76,75,24.0,15.0,8.0,151,1.0,2.0,,1.0,3.0,6.0,,,1.0,4.0,10.0,1.0,1.0,4.0,8.0,4.0,11.0,2.0,22.0,86,,1.0,1.0,3.0,1.0,2.0,,11.0,2.0,6.0,3.0,10.0,4.0,1.0,1.0,2.0,,,5.0,,1.0,2.0,,3.0,,3.0,1.0,,3.0,1.0,5.0,3.0,2.0,2.0,1.0,,,,,11.0,24.0,1.0,,0.25,0.25,0.25,0.3636363636363636,1.0,0.3636363636363636,0.5,0.5,0.5263157894736842,1.5,0.9166666666666666,0.55,1.5,0.9166666666666666,0.5789473684210527,29.411764705882355,,0.08,0.0714285714285714,,0.0769230769230769,,,0.1111111111111111,0.0833333333333333,0.1052631578947368,0.5,1.0,1.0,0.3157894736842105,0.5,0.75,,,,,0.0526315789473684,0.5263157894736842,0.4,0.4,0.25,1.0,1.0,1.0,0.1666666666666666,,0.6842105263157895,0.4,0.4560842105263157,0.4423833333333333,0.05,0.1111111111111111,0.1363636363636363,0.5,6.0375000000000005,26.79090909090909,0.3157894736842105,,,4.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,0.375,0.3333333333333333,0.4,,,,,,3.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,0.75,0.5,0.0769230769230769,0.6666666666666666,0.75,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,3246.0,54,,113,111,36.0,37.0,12.0,224,1.0,1.0,,,,,,,4.0,,3.0,,,1.0,1.0,2.0,7.0,,8.0,122,,,,,,,,,2.0,,6.0,3.0,,2.0,3.0,5.0,,2.0,13.0,,2.0,5.0,,7.0,,7.0,3.0,,,,1.0,5.0,,,,,4.0,3.0,4.0,,36.0,,,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,1.0,,0.5,,,0.5,,,0.875,7.142857142857143,,0.131578947368421,0.1,,0.1206896551724138,,,,0.1333333333333333,0.125,1.0,1.0,1.0,,,,,,,,0.5,0.375,,,,,,,,,1.0,,0.50245625,0.47085,,,,,3.8,24.628571428571437,0.3185840707964602,2.0,1.0,2.0,,3.0,3.0,1.0,,,,,,3.0,,,1.0,0.75,0.5,0.5,1.0,0.5,,1.0,,,,,1.0,,,,,0.238095238095238,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612746,Mason Plumlee,Mason Plumlee,203486,LAC,2054.0,34,-10.0,74,73,24.0,13.0,7.0,147,4.0,4.0,1.0,1.0,,2.0,,,,,,,,4.0,6.0,,,1.0,9.0,80,3.0,,,6.0,1.0,1.0,,2.0,2.0,6.0,,,,,1.0,1.0,,,3.0,3.0,4.0,6.0,,10.0,5.0,15.0,,,1.0,,1.0,2.0,3.0,2.0,1.0,,,,,2.0,24.0,,,0.25,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6428571428571429,1.0,1.0,,9.75609756097561,,0.2727272727272727,0.2857142857142857,0.1363636363636363,0.2777777777777778,0.1515151515151515,,0.25,0.25,0.6666666666666666,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,,0.5377333333333333,0.6073,0.1428571428571428,0.1428571428571428,0.6666666666666666,0.2222222222222222,2.4333333333333336,,0.3243243243243243,,,,1.0,1.0,,,,1.0,1.0,,,,0.1666666666666666,0.5,,,,,,,,,,,,,,,1.0,,,0.2142857142857142,,,0.6718,,,3.0,3.0,3.0,4.0,2.0,1.0,0.1818181818181818,0.2,0.1764705882352941,0.5,0.5,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,1788.0,30,5.0,59,58,15.0,25.0,6.0,117,1.0,2.0,,1.0,,,1.0,2.0,,,1.0,,,2.0,4.0,,1.0,,4.0,65,1.0,,,,,2.0,,,,4.0,,1.0,,2.0,,2.0,,1.0,4.0,1.0,1.0,5.0,,6.0,1.0,7.0,1.0,,2.0,,3.0,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,,15.0,2.0,,,,,,,,0.5,,0.4,,,0.3333333333333333,,,0.2,13.846153846153843,,0.238095238095238,0.1,0.0625,0.1935483870967742,0.0434782608695652,,0.1111111111111111,0.1666666666666666,0.4,0.5,0.5,,,,,,0.4,0.5,0.5,,0.2,,,,,,,0.5,,0.6,,0.4648,0.47445,0.1666666666666666,0.2,,,9.45,26.0,0.2542372881355932,,,,,,1.0,1.0,,1.0,,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,1.0,,1.0,,2.0,,,0.3636363636363636,,,,,,,,,,,,,,0.0714285714285714,,,,,2.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,1141.0,19,7.0,37,36,10.0,22.0,4.0,73,2.0,2.0,2.0,2.0,,3.0,1.0,2.0,,3.0,7.0,,,3.0,7.0,3.0,7.0,1.0,16.0,42,2.0,,,4.0,2.0,3.0,,4.0,,6.0,6.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,1.0,3.0,,4.0,3.0,7.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,4.0,10.0,,,,,0.6666666666666666,0.4285714285714285,,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.5357142857142857,1.0,0.4,0.5333333333333333,1.0,0.4,0.5,39.02439024390244,,0.2,0.1666666666666666,0.2,0.1904761904761904,0.1875,1.0,0.125,,0.1428571428571428,1.0,1.0,,0.2142857142857142,,,,0.1428571428571428,0.5,0.5,,0.5,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,0.4,1.0,0.6428571428571429,0.4285714285714285,0.4784678571428571,0.532,0.0666666666666666,0.125,0.25,0.25,6.428571428571429,25.67142857142857,0.2702702702702703,,,2.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,,3.0,,,,,,,,0.2857142857142857,0.4,,0.6068,,,2.0,2.0,2.0,4.0,1.0,1.0,0.1666666666666666,0.3333333333333333,0.1111111111111111,,0.3333333333333333,1.0,1.0,,,2.0,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203496,1610612746,Robert Covington,Robert Covington,203496,LAC,514.0,9,1.0,16,17,3.0,9.0,2.0,33,,,,,,,,,,,1.0,,,,,,1.0,,,14,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,,6.0,,,,,,1.0,1.0,,,,,,3.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,5.555555555555555,,,,,,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.54945,,,,,,,25.4,0.1875,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,1200.0,20,1.0,42,42,26.0,23.0,4.0,84,,,,,2.0,3.0,1.0,1.0,1.0,1.0,4.0,,1.0,3.0,4.0,1.0,5.0,9.0,18.0,50,,,1.0,,2.0,3.0,9.0,16.0,,6.0,,4.0,1.0,,1.0,1.0,,,3.0,,1.0,,1.0,2.0,,2.0,,,1.0,,1.0,1.0,6.0,9.0,1.0,2.0,,,,16.0,26.0,,2.0,,,,0.2,,0.2,0.75,0.6666666666666666,0.5,,0.5,0.6923076923076923,,0.7272727272727273,0.5555555555555556,30.43478260869565,1.0,,0.1428571428571428,,0.05,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,1.0,1.0,0.1111111111111111,0.4444444444444444,0.25,0.25,,1.0,,,,,0.5555555555555556,0.25,0.4736777777777777,0.4758571428571428,0.1818181818181818,0.2,,0.8888888888888888,12.55,25.18,0.6190476190476191,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,0.1428571428571428,1.0,3.0,1.0,3.0,,,,,,0.25,,,0.4285714285714285,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,0.1666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,142.0,2,-1.0,5,4,,,,9,,1.0,,,,,,,,,,,,,1.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.4417,,,,,,3.3,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
