EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,Corner3Assists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,OffThreePtRebounds,Charge Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,PtsPutbacks,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,DefAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Transition Take Fouls,3pt And 1 Free Throw Trips
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,380.0,6,2.0,14,15,1.0,2.0,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,18.75,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5212,0.5435,0.3333333333333333,0.5,0.6666666666666666,3.5,26.8,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612754,Jordan Nwora,Jordan Nwora,1629670,IND,1457.0,24,8.0,52,54,13.0,8.0,106,5.0,6.0,1.0,2.0,3.0,6.0,8.0,5.0,4.0,19.0,60,2.0,3.0,4.0,8.0,3.0,2.0,4.0,2.0,4.0,13.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.38461538461538464,25.806451612903228,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.8,0.23076923076923078,0.6666666666666666,0.5,0.8461538461538461,0.5508923076923076,0.5927666666666667,0.13333333333333333,0.2,0.21052631578947367,5.362500000000001,24.76,0.25,25.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.058823529411764705,0.05,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,1.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,0.4696,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,155.0,3,-6.0,5,6,,2.0,11,,,,,,,1.0,,,,11,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,0.4745,,,,,11.7,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,1253.0,21,15.0,43,44,12.0,7.0,87,3.0,4.0,,,3.0,4.0,6.0,4.0,2.0,16.0,45,,,,6.0,3.0,2.0,2.0,1.0,,12.0,0.75,0.75,0.6666666666666666,,0.7,,0.7272727272727273,,0.4,23.52941176470588,0.4,0.75,0.75,0.6666666666666666,0.3,,,0.8,0.53132,0.52275,0.09090909090909091,0.14285714285714285,,3.7833333333333337,24.6,0.27906976744186046,6.0,,,2.0,,,1.0,1.0,2.0,,,,,2.0,6.0,1.0,1.0,,1.0,,,2.0,2.0,3.0,4.0,,,1.0,,,1.0,0.5,0.5,,,,0.14285714285714285,0.15789473684210525,0.18181818181818182,0.2,,,,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,0.2,0.08333333333333333,0.05263157894736842,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612754,James Johnson,James Johnson,201949,IND,2831.0,47,5.0,100,102,20.0,12.0,202,2.0,3.0,,1.0,2.0,3.0,8.0,2.0,2.0,8.0,111,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,20.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.3,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.2,14.035087719298247,0.3,0.6666666666666666,1.0,0.5,0.2,0.3333333333333333,,0.5,0.486955,0.4084666666666667,0.09090909090909091,0.1111111111111111,0.25,7.35,26.0,0.2,54.0,,,3.0,,2.0,,,,,1.0,,,4.0,,,5.0,3.0,8.0,2.0,2.0,19.0,2.0,3.0,4.0,4.0,,5.0,4.0,9.0,,,,,,,0.07692307692307693,0.07692307692307693,0.05,0.3,0.2,,,,,,,,,,,0.3617,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,,1.0,1.0,,0.25,0.3333333333333333,0.2,0.07692307692307693,0.04,0.021739130434782608,0.08333333333333333,,0.3333333333333333,0.5,,,,,0.3333333333333333,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,1110.0,18,11.0,41,41,7.0,4.0,82,2.0,3.0,,,,3.0,4.0,,,6.0,43,1.0,1.0,2.0,2.0,,1.0,,,2.0,7.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,1.0,0.75,1.0,,8.695652173913043,0.75,0.6666666666666666,0.6666666666666666,,,,,0.75,0.621275,0.4402,,,0.3333333333333333,4.925,,0.17073170731707318,20.0,,,1.0,,,,,,,,,,4.0,,,5.0,3.0,8.0,2.0,1.0,19.0,2.0,2.0,4.0,,,,,1.0,,,,,,,0.16666666666666666,0.14285714285714285,0.25,0.25,,,,,,,,,,,,,,1.0,,,,,4.0,,,2.0,2.0,,,,,,,,,,0.125,,,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,2.0,1.0,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,438.0,7,1.0,15,15,,1.0,30,1.0,1.0,,,3.0,1.0,1.0,3.0,,2.0,17,,,,,3.0,,,,,,,,1.0,,0.25,,0.25,,0.75,25.0,0.25,1.0,1.0,,0.75,,,1.0,0.5146375,,,,,3.1,26.73333333333333,,,,,,,,,,,,,,,2.0,,,1.0,2.0,3.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,1324.0,22,-4.0,45,45,12.0,6.0,90,4.0,4.0,,,,7.0,9.0,,1.0,15.0,53,1.0,1.0,2.0,8.0,,3.0,3.0,2.0,2.0,12.0,0.5714285714285714,0.8,0.7777777777777778,1.0,0.7777777777777778,1.0,0.75,1.0,,19.607843137254903,0.4444444444444444,1.0,1.0,0.25,,,,0.4444444444444444,0.5219666666666666,0.4059,0.2,0.2,0.13333333333333333,4.555555555555555,,0.26666666666666666,20.0,4.0,4.0,4.0,1.0,1.0,,,,4.0,4.0,1.0,9.0,6.0,,,2.0,,2.0,,,4.0,1.0,4.0,8.0,,,,,,,,,1.0,1.0,0.9,0.09090909090909091,0.23529411764705882,,0.4444444444444444,0.1111111111111111,1.0,1.0,,,,,1.0,1.0,0.25,,0.6410333333333333,0.6,2.0,,,,,2.0,4.0,3.0,4.0,2.0,1.0,,,,,,,0.5,0.36363636363636365,0.19047619047619047,0.2857142857142857,,0.5,0.5,1.0,,,,,,,1.0,,,1.0,,1.0,,,0.75,0.3333333333333333,,,,,4.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,1901.0,32,-5.0,68,69,8.0,6.0,137,1.0,3.0,,,8.0,2.0,7.0,8.0,,19.0,77,,,,2.0,8.0,,,,,8.0,0.5,0.5,0.2857142857142857,,0.6333333333333333,,0.6333333333333333,,0.5333333333333333,22.666666666666668,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5333333333333333,,,0.7333333333333333,0.5408000000000001,,,,,6.828571428571428,26.4875,0.11764705882352941,48.0,,2.0,3.0,1.0,1.0,,5.0,5.0,,2.0,,3.0,2.0,15.0,5.0,1.0,1.0,2.0,,1.0,5.0,2.0,4.0,5.0,,,2.0,1.0,1.0,1.0,0.625,0.625,,0.5,0.5,0.15384615384615385,0.17391304347826086,0.2,0.2,0.06666666666666667,1.0,1.0,,0.625,0.625,1.0,0.6666666666666666,,,0.625,0.59515,0.15789473684210525,,,,,,,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,,1.0,0.2,0.0625,0.03225806451612903,,,,,,,,,,1.0,,1.0,,,,,,,,0.2,,,,,,,,,0.125,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.3333333333333333,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631112,1610612754,Kendall Brown,Kendall Brown,1631112,IND,1051.0,18,-8.0,37,37,7.0,3.0,74,2.0,4.0,1.0,1.0,,3.0,5.0,,1.0,7.0,40,1.0,1.0,3.0,6.0,,2.0,2.0,1.0,3.0,7.0,1.0,1.0,0.6,1.0,0.6,1.0,0.5833333333333334,0.75,,15.0,0.8,0.5,0.5,1.0,,1.0,1.0,0.8,0.66628,0.7085,0.16666666666666666,0.16666666666666666,0.42857142857142855,2.3400000000000003,,0.1891891891891892,29.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.05555555555555555,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,0.1111111111111111,0.125,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
