EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,HeaveAttempts,DefensiveGoaltends,on,OffensiveGoaltends,BlockedLongMidRange,Transition Take Fouls,LongMidRangePctBlocked
1626158,1610612742,Richaun Holmes,Richaun Holmes,1626158,DAL,2563.0,43.0,-11.0,88.0,86,46.0,39.0,12.0,174,4.0,7.0,1.0,3.0,2.0,3.0,2.0,5.0,6.0,12.0,2.0,14.0,95.0,1.0,4.0,2.0,3.0,6.0,2.0,8.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,6.0,2.0,9.0,5.0,14.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,9.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,8.0,46.0,3.0,1.0,0.8333333333333334,1.0,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.2,0.5714285714285714,0.1666666666666666,0.1428571428571428,0.2,17.475728155339805,0.25,0.4,0.2857142857142857,0.1818181818181818,0.0526315789473684,0.037037037037037,0.175,0.1020408163265306,0.25,0.0833333333333333,0.5,0.1666666666666666,0.25,0.5714285714285714,0.0833333333333333,0.6666666666666666,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.75,0.4166666666666667,0.4,0.5,1.0,0.75,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,0.5120416666666666,0.544225,0.4797499999999999,0.0769230769230769,0.0769230769230769,0.1428571428571428,0.5714285714285714,3.65,0.5227272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627884,1610612742,Derrick Jones Jr.,Derrick Jones Jr.,1627884,DAL,10776.0,180.0,18.0,381.0,376,93.0,69.0,40.0,757,20.0,26.0,4.0,6.0,7.0,8.0,4.0,8.0,25.0,35.0,17.0,97.0,399.0,5.0,7.0,11.0,8.0,9.0,3.0,28.0,34.0,16.0,6.0,1.0,2.0,4.0,6.0,3.0,1.0,16.0,4.0,4.0,10.0,6.0,2.0,18.0,8.0,26.0,9.0,6.0,5.0,1.0,8.0,13.0,1.0,3.0,7.0,14.0,,1.0,17.0,1.0,19.0,11.0,,7.0,3.0,4.0,8.0,5.0,,28.0,93.0,1.0,,0.68,0.7727272727272727,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.6896551724137931,0.5555555555555556,1.0416666666666667,0.7348484848484849,0.6111111111111112,1.0,0.0285714285714285,0.0384615384615384,,18.67612293144208,0.3846153846153846,0.2222222222222222,0.0625,0.0465116279069767,0.1098901098901098,0.0425531914893617,0.0855614973262032,0.0444444444444444,0.0869565217391304,0.0555555555555555,,0.04,0.0384615384615384,0.0888888888888888,0.0806451612903225,0.625,0.4482758620689655,0.7692307692307693,0.8,0.7,0.1379310344827586,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.875,0.8448275862068966,0.594573275862069,0.5937749999999999,0.6166916666666667,0.1666666666666666,0.2558139534883721,0.1134020618556701,0.2886597938144329,3.597142857142857,0.2440944881889764,1.0,1.0,6.0,11.0,3.0,3.0,4.0,12.0,2.0,10.0,23.0,2.0,1.0,3.0,3.0,30.0,12.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,0.4347826086956521,1.0,0.4347826086956521,0.396551724137931,0.0434782608695652,0.04,0.1724137931034483,0.1428571428571428,0.0172413793103448,1.0,1.0,0.1896551724137931,0.5454545454545454,0.5454545454545454,1.0,0.2068965517241379,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2222222222222222,0.25,1.0,0.3333333333333333,24.343478260869563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,12343.0,206.0,63.0,435.0,419,112.0,74.0,47.0,854,11.0,17.0,1.0,1.0,6.0,9.0,22.0,37.0,34.0,68.0,49.0,186.0,468.0,2.0,5.0,8.0,14.0,22.0,17.0,66.0,10.0,58.0,,2.0,30.0,27.0,57.0,17.0,4.0,141.0,1.0,2.0,20.0,24.0,1.0,45.0,4.0,49.0,7.0,4.0,20.0,16.0,8.0,28.0,1.0,4.0,,4.0,,,50.0,,67.0,27.0,7.0,1.0,,1.0,3.0,1.0,,62.0,109.0,,5.0,0.1470588235294117,0.1470588235294117,0.5,0.4,0.6363636363636364,0.53515625,0.25,0.6447368421052632,0.5817610062893082,0.3636363636363636,0.65,0.0294117647058823,,0.054054054054054,38.39835728952772,0.7142857142857143,0.2,0.2264150943396226,0.0256410256410256,0.202020202020202,0.0091743119266055,0.2146341463414634,0.0160427807486631,0.0416666666666666,0.0344827586206896,,,0.1875,0.14,0.1818181818181818,0.3333333333333333,0.1328125,0.6470588235294118,0.6470588235294118,0.2727272727272727,0.2890625,0.5945945945945946,0.6285714285714286,0.0909090909090909,0.125,1.0,0.2368421052631578,0.6666666666666666,0.6015625,0.4982921875,0.44586,0.5069052631578947,0.1776315789473684,0.2934782608695652,0.043010752688172,0.3548387096774194,8.720588235294118,0.2574712643678161,1.0,14.0,,1.0,,,23.0,59.0,3.0,23.0,60.0,3.0,4.0,7.0,16.0,18.0,59.0,23.0,10.0,23.0,2.0,3.0,,4.0,,,3.0,2.0,1.0,0.2608695652173913,0.3833333333333333,0.4375,0.3833333333333333,0.46875,0.0133333333333333,0.4583333333333333,0.2424242424242424,0.0303030303030303,0.109375,0.0714285714285714,0.0714285714285714,0.0078125,,,,0.4609375,0.3898305084745763,0.396551724137931,0.2608695652173913,,0.375,,,0.3898305084745763,26.876666666666665,7.0,16.0,51.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,0.0166666666666666,0.0169491525423728,0.0555555555555555,0.4210526315789473,0.4375,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,8763.0,146.0,4.0,298.0,298,88.0,62.0,23.0,596,8.0,11.0,,,1.0,2.0,2.0,5.0,11.0,19.0,,37.0,326.0,,,,1.0,2.0,,5.0,12.0,10.0,,3.0,13.0,5.0,18.0,4.0,2.0,41.0,1.0,1.0,8.0,8.0,1.0,17.0,2.0,19.0,6.0,3.0,4.0,4.0,3.0,7.0,1.0,1.0,3.0,6.0,,1.0,5.0,,2.0,1.0,,2.0,,2.0,2.0,2.0,,5.0,87.0,,,0.5454545454545454,0.5454545454545454,0.5789473684210527,,0.5,0.6166666666666667,,0.4166666666666667,0.5967741935483871,,0.4166666666666667,0.1578947368421052,0.1818181818181818,0.2,11.585365853658535,0.5714285714285714,0.1428571428571428,0.1333333333333333,0.0142857142857142,0.1126760563380281,0.0163934426229508,0.1221374045801526,0.015267175572519,,0.0357142857142857,,,0.0476190476190476,0.1935483870967742,0.12,1.0,0.3666666666666666,0.7272727272727273,0.8888888888888888,0.375,0.1666666666666666,0.4,0.5,1.0,,,0.3333333333333333,0.5,0.7333333333333333,0.56436,,0.5716416666666667,0.032258064516129,0.05,,0.1351351351351351,5.468421052631578,0.2953020134228188,1.0,3.0,2.0,4.0,,,3.0,7.0,,5.0,11.0,,,1.0,4.0,9.0,7.0,3.0,1.0,10.0,,3.0,1.0,,,3.0,,,,0.6,0.4545454545454545,0.25,0.4545454545454545,0.3666666666666666,0.0217391304347826,0.125,0.0952380952380952,,0.1,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.5,0.5,1.0,0.2333333333333333,0.4285714285714285,0.4285714285714285,0.3333333333333333,,,,,0.4285714285714285,24.50909090909091,1.0,4.0,6.0,,1.0,,1.0,,,,,,,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,27412.0,457.0,85.0,955.0,939,246.0,218.0,98.0,1894,7.0,10.0,1.0,2.0,2.0,2.0,5.0,16.0,25.0,65.0,17.0,154.0,1019.0,5.0,9.0,30.0,7.0,16.0,7.0,45.0,24.0,26.0,4.0,3.0,18.0,12.0,30.0,8.0,4.0,72.0,13.0,2.0,16.0,18.0,3.0,37.0,15.0,52.0,17.0,10.0,9.0,7.0,7.0,16.0,1.0,6.0,13.0,32.0,3.0,2.0,19.0,2.0,19.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,,45.0,242.0,3.0,1.0,0.48,0.5217391304347826,0.3846153846153846,0.5555555555555556,0.4375,0.4724137931034483,0.6086956521739131,0.5135135135135135,0.5067114093959731,0.6304347826086957,0.5625,0.0461538461538461,0.1,0.125,15.420560747663552,0.5625,0.1071428571428571,0.0803571428571428,0.0097087378640776,0.0730593607305936,0.0565217391304347,0.0767494356659142,0.0344036697247706,,0.0253164556962025,,0.0158730158730158,0.0833333333333333,0.0566037735849056,0.065359477124183,1.0,0.0689655172413793,0.7,0.7777777777777778,0.5714285714285714,0.1103448275862069,0.3125,0.3571428571428571,0.6,0.0869565217391304,0.5,0.054054054054054,1.0,0.6206896551724138,0.5120416666666667,0.5116055555555555,0.5189486111111109,0.054054054054054,0.0454545454545454,0.1948051948051948,0.2922077922077922,13.755384615384616,0.2575916230366492,13.0,39.0,14.0,33.0,5.0,9.0,15.0,47.0,5.0,29.0,80.0,14.0,2.0,8.0,21.0,75.0,47.0,15.0,4.0,14.0,1.0,7.0,,2.0,,2.0,2.0,,,0.8620689655172413,0.3625,0.3809523809523809,0.3625,0.5517241379310345,0.0718562874251497,0.1304347826086956,0.0909090909090909,0.0117647058823529,0.2689655172413793,0.3333333333333333,0.3333333333333333,0.2275862068965517,0.4242424242424242,0.4375,0.9285714285714286,0.3241379310344827,0.3191489361702128,0.3260869565217391,0.8,,0.217391304347826,0.2432432432432432,0.5555555555555556,0.3191489361702128,24.832500000000003,3.0,12.0,12.0,2.0,,,1.0,1.0,4.0,,0.025,0.0212765957446808,,0.3243243243243243,0.25,0.3846153846153846,2.0,9.0,4.0,6.0,1.0,2.0,3.0,5.0,1.0,0.4285714285714285,0.0303030303030303,0.391304347826087,0.2222222222222222,0.5,0.8,0.75,0.0609756097560975,,,,True,,,,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,6706.0,112.0,3.0,241.0,239,70.0,97.0,21.0,480,8.0,12.0,,,3.0,3.0,7.0,18.0,20.0,38.0,2.0,84.0,252.0,,2.0,3.0,5.0,11.0,2.0,21.0,12.0,28.0,,5.0,11.0,5.0,16.0,2.0,,37.0,2.0,1.0,3.0,8.0,1.0,12.0,3.0,15.0,2.0,1.0,4.0,2.0,1.0,5.0,,1.0,5.0,10.0,,1.0,10.0,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,21.0,70.0,2.0,,0.3,0.3,0.5263157894736842,,0.4545454545454545,0.5694444444444444,0.375,0.5,0.5675675675675675,0.375,0.5,0.131578947368421,0.0833333333333333,0.2222222222222222,29.433962264150946,0.8,0.1,0.135593220338983,0.0208333333333333,0.0652173913043478,0.0338983050847457,0.1047619047619047,0.02803738317757,,0.05,,,0.08,0.0909090909090909,0.081081081081081,,0.1666666666666666,0.6666666666666666,0.7272727272727273,0.5,0.25,0.3888888888888889,0.5,,,,0.1578947368421052,1.0,0.6388888888888888,0.5191138888888889,0.540575,0.4912236842105263,0.0273972602739726,0.0512820512820512,0.0357142857142857,0.25,8.107894736842105,0.2904564315352697,5.0,8.0,2.0,6.0,,1.0,12.0,28.0,,14.0,34.0,2.0,,3.0,8.0,33.0,28.0,12.0,3.0,11.0,1.0,1.0,,2.0,,1.0,1.0,,,0.7857142857142857,0.4117647058823529,0.375,0.4117647058823529,0.4722222222222222,0.0454545454545454,0.3333333333333333,,0.032258064516129,0.1111111111111111,0.625,0.625,0.0833333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.4285714285714285,0.4285714285714285,0.75,,,0.0526315789473684,,0.4285714285714285,25.664705882352937,3.0,7.0,9.0,,,,,,,,,,,0.3684210526315789,0.4285714285714285,0.4,1.0,2.0,,1.0,,,,,,0.5,,0.5,0.5,1.0,,,,1.0,,,True,,,,
1629684,1610612742,Grant Williams,Grant Williams,1629684,DAL,10968.0,183.0,-4.0,377.0,372,96.0,78.0,32.0,749,5.0,9.0,1.0,1.0,2.0,3.0,3.0,7.0,8.0,16.0,9.0,58.0,444.0,1.0,1.0,7.0,4.0,5.0,6.0,17.0,10.0,6.0,2.0,4.0,7.0,7.0,14.0,5.0,1.0,35.0,1.0,3.0,7.0,9.0,3.0,19.0,5.0,24.0,5.0,3.0,4.0,1.0,7.0,11.0,,3.0,12.0,22.0,1.0,4.0,12.0,2.0,11.0,5.0,1.0,1.0,1.0,,1.0,,,17.0,92.0,1.0,1.0,0.625,0.7142857142857143,0.5,1.0,0.8,0.5697674418604651,1.25,0.55,0.6041666666666666,1.1666666666666667,0.6071428571428571,0.25,0.2222222222222222,0.2857142857142857,14.148681055155876,0.3636363636363636,0.375,0.1111111111111111,0.0384615384615384,0.0813953488372093,0.0112359550561797,0.0958083832335329,0.0239520958083832,0.0952380952380952,0.03125,,,0.037037037037037,0.1627906976744186,0.0892857142857142,,0.2093023255813953,0.5555555555555556,0.7142857142857143,0.8,0.1627906976744186,0.4285714285714285,0.6,0.3333333333333333,0.5,1.0,0.3,0.6666666666666666,0.8372093023255814,0.546496511627907,0.574825,0.55916,0.1063829787234042,0.25,0.1206896551724138,0.293103448275862,4.225,0.2546419098143236,,,3.0,8.0,,2.0,8.0,19.0,1.0,11.0,27.0,1.0,2.0,1.0,5.0,33.0,19.0,8.0,2.0,5.0,1.0,2.0,2.0,3.0,,1.0,1.0,,,1.0,0.4074074074074074,0.2,0.4074074074074074,0.627906976744186,0.0149253731343283,0.0909090909090909,0.0666666666666666,0.05,,,,0.1860465116279069,0.375,0.375,1.0,0.4418604651162791,0.4210526315789473,0.4210526315789473,1.0,,0.5,0.2,,0.4210526315789473,25.000000000000004,1.0,3.0,,,1.0,1.0,1.0,,,,,,0.0625,0.3,0.3333333333333333,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,True,,,,
202681,1610612742,Kyrie Irving,Kyrie Irving,202681,DAL,3805.0,63.0,39.0,133.0,127,39.0,32.0,17.0,260,4.0,8.0,,1.0,1.0,1.0,8.0,17.0,13.0,33.0,13.0,45.0,129.0,1.0,2.0,5.0,3.0,8.0,10.0,19.0,10.0,16.0,,2.0,8.0,7.0,15.0,5.0,2.0,37.0,,3.0,7.0,6.0,,13.0,3.0,16.0,4.0,2.0,2.0,2.0,,2.0,,,2.0,5.0,,,9.0,,14.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,,15.0,37.0,2.0,1.0,0.3846153846153846,0.3846153846153846,0.3939393939393939,0.5,0.375,0.4,0.5,0.4090909090909091,0.5,0.8333333333333334,0.6333333333333333,0.0606060606060606,0.125,0.0588235294117647,30.92105263157895,1.0,,0.24,0.0857142857142857,0.1891891891891892,,0.2096774193548387,0.05,0.1111111111111111,0.1428571428571428,,,0.3333333333333333,0.2,0.2083333333333333,1.0,0.2,0.5,0.5714285714285714,0.75,0.425,0.4705882352941176,0.5,0.25,0.5,,0.0909090909090909,1.0,0.375,0.49909125,0.50815,0.4978545454545454,0.119047619047619,0.1176470588235294,0.1111111111111111,0.4222222222222222,9.469696969696969,0.2932330827067669,1.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,,2.0,7.0,,3.0,1.0,3.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,,,,,3.0,,,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.175,,0.25,0.1538461538461538,0.1304347826086956,0.2,0.125,0.125,0.025,1.0,1.0,1.0,0.15,0.1666666666666666,0.1666666666666666,1.0,,,0.0909090909090909,1.0,0.1666666666666666,25.25714285714286,,2.0,,,2.0,,,,,,,,,0.1818181818181818,,,,,,,,,,1.0,1.0,,,,,,,,0.125,,,,True,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,3124.0,52.0,-14.0,107.0,107,29.0,32.0,13.0,214,3.0,4.0,1.0,1.0,1.0,2.0,,2.0,3.0,7.0,,12.0,128.0,1.0,2.0,2.0,1.0,3.0,,5.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,12.0,1.0,2.0,3.0,4.0,,7.0,3.0,10.0,1.0,,2.0,2.0,3.0,5.0,,,3.0,7.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,5.0,27.0,2.0,,0.6666666666666666,1.0,0.4285714285714285,0.5,0.3333333333333333,0.4615384615384615,0.3333333333333333,0.625,0.4615384615384615,0.3333333333333333,0.625,0.1428571428571428,0.25,,14.634146341463415,0.4,,0.1666666666666666,0.0606060606060606,0.15,0.0434782608695652,0.1590909090909091,0.0535714285714285,0.1111111111111111,0.0833333333333333,,,0.1666666666666666,0.25,0.2307692307692307,1.0,0.3076923076923077,0.75,1.0,0.6666666666666666,0.1538461538461538,,,,0.3333333333333333,1.0,0.5,0.5,0.7692307692307693,0.5247576923076923,0.54855,0.5079625,,,0.1666666666666666,0.4166666666666667,6.514285714285714,0.2710280373831775,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,,1.0,1.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4615384615384615,0.05,,,0.2857142857142857,0.0769230769230769,,,0.0769230769230769,1.0,1.0,1.0,0.3846153846153846,0.2,0.2,1.0,,0.3333333333333333,0.25,1.0,0.2,25.23333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,15513.0,259.0,65.0,544.0,530,133.0,127.0,49.0,1074,16.0,20.0,,,5.0,7.0,7.0,14.0,34.0,59.0,31.0,195.0,570.0,1.0,2.0,6.0,11.0,17.0,5.0,45.0,46.0,22.0,,3.0,10.0,9.0,19.0,5.0,4.0,47.0,1.0,,18.0,9.0,6.0,33.0,1.0,34.0,7.0,5.0,6.0,3.0,4.0,10.0,,2.0,8.0,14.0,1.0,,40.0,,37.0,13.0,4.0,1.0,1.0,,1.0,,,45.0,130.0,1.0,3.0,0.6764705882352942,0.6764705882352942,0.576271186440678,0.5,0.6470588235294118,0.5616438356164384,0.2083333333333333,0.5555555555555556,0.6018518518518519,0.25,0.5625,0.0508474576271186,0.05,0.1428571428571428,28.264462809917354,0.6,0.3333333333333333,0.079646017699115,,0.1384615384615384,0.0075187969924812,0.1111111111111111,0.0039840637450199,,,,,0.064516129032258,0.0754716981132075,0.1894736842105263,,0.136986301369863,0.8,0.8421052631578947,0.625,0.0958904109589041,0.5,0.5833333333333334,0.4285714285714285,,,0.1944444444444444,0.7142857142857143,0.7328767123287672,0.5221031249999999,0.5215166666666666,0.5035985294117648,0.1012658227848101,0.1884057971014492,0.0307692307692307,0.2307692307692307,10.686440677966102,0.244485294117647,11.0,25.0,5.0,18.0,,2.0,27.0,69.0,8.0,32.0,87.0,10.0,1.0,6.0,19.0,81.0,67.0,27.0,4.0,4.0,,2.0,2.0,3.0,,3.0,3.0,,,0.84375,0.367816091954023,0.3157894736842105,0.3764705882352941,0.5958904109589042,0.0098039215686274,0.1034482758620689,,,0.1712328767123287,0.44,0.44,0.1232876712328767,0.2777777777777778,0.2777777777777778,0.8,0.4726027397260274,0.391304347826087,0.4029850746268656,0.8518518518518519,,0.6666666666666666,0.0555555555555555,,0.4029850746268656,26.331034482758614,6.0,17.0,15.0,2.0,2.0,,,1.0,,,0.0229885057471264,0.0289855072463768,,0.4722222222222222,0.3529411764705882,0.9090909090909092,,2.0,1.0,1.0,1.0,8.0,1.0,3.0,,0.1,,0.1666666666666666,,,0.125,1.0,0.0337078651685393,1.0,2.0,,True,,,,
