EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FG3APct,Arc3Frequency,Avg3ptShotDistance,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,FTDefRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,Blocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceFtPoints,ShortMidRangePctBlocked,LongMidRangeFGM,LiveBallTurnovers,BadPassTurnovers,Technical Free Throw Trips,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PtsPutbacks,OffAtRimReboundPct,on,Arc3Assists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFGM,Arc3FGM,PenaltyFtPoints,NonHeaveArc3FGM,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,PenaltyFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,LongMidRangePctBlocked,Transition Take Fouls,BlockedCorner3,Transition Take Fouls Drawn,3SecondViolations,HeaveMakes,BlockedLongMidRange,Clear Path Fouls
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,241.0,4,8,8,16,1.0,1.0,1.0,1.0,2.0,7,2.0,1.0,1.0,1.0,12.5,1.0,1.0,1.0,1.0,0.5868,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,336.0,6,12,12,24,,,,,,11,,,,,8.333333333333334,,,,1.0,0.54345,,-4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,294.0,5,10,10,20,,,,,,7,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1693.0,28,55,54,109,1.0,1.0,3.0,4.0,9.0,63,2.0,0.75,0.4285714285714285,0.5625,12.698412698412698,0.1428571428571428,1.0,1.0,0.5714285714285714,0.5363642857142857,7.4,-2.0,12.0,9.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.4285714285714285,0.2857142857142857,24.266666666666666,,1.0,2.0,2.0,,,0.0625,,6.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,6.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0909090909090909,0.0769230769230769,0.0344827586206896,0.1,0.1111111111111111,1.0,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.1428571428571428,0.125,0.25,0.2222222222222222,0.109090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,2318.0,39,78,78,156,1.0,2.0,2.0,5.0,12.0,89,2.0,0.4,0.25,0.2857142857142857,24.17582417582417,0.1,0.5,0.5,0.85,0.5123749999999999,9.72,-11.0,12.0,14.0,11.0,15.0,11.0,3.0,3.0,3.0,6.0,0.75,0.55,25.35333333333333,1.0,4.0,4.0,4.0,3.0,0.0909090909090909,0.1153846153846153,,8.0,1.0,1.0,4.0,2.0,,,6.0,2.0,,2.0,,1.0,3.0,4.0,1.0,,,2.0,,8.0,0.5,0.5,,0.75,0.75,0.1333333333333333,,,,0.0769230769230769,,0.05,1.0,1.0,1.0,0.2,0.0476190476190476,,0.5,0.1025641025641025,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.5,0.1333333333333333,0.5,0.2,0.5,0.1,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.25,0.75,0.455,0.4267499999999999,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,1179.0,20,41,40,81,1.0,2.0,1.0,3.0,2.0,42,,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.638297872340424,0.6666666666666666,0.5,1.0,0.6666666666666666,0.4743333333333333,4.866666666666666,2.0,7.0,8.0,,,,2.0,3.0,,7.0,,,,2.0,5.0,8.0,1.0,,0.3333333333333333,0.3125,,5.0,,1.0,,,,1.0,,2.0,,3.0,3.0,1.0,,4.0,,,,,,5.0,1.0,1.0,,,,0.3,,0.1428571428571428,,0.2222222222222222,1.0,0.3333333333333333,,,,,,,,0.1219512195121951,,,,,,,,,,,,,,2.0,,2.0,,,,,,,0.25,1.0,,,,,,,,,,,0.4336,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2142857142857142,0.125,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,1363.0,23,44,46,90,2.0,2.0,3.0,6.0,7.0,53,2.0,0.5,0.5,0.5,13.72549019607843,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4807166666666667,4.766666666666667,-8.0,,5.0,,,,2.0,2.0,1.0,4.0,,,,3.0,5.0,8.0,1.0,1.0,0.4285714285714285,0.2857142857142857,1.0,1.0,1.0,4.0,,1.0,,,1.0,4.0,2.0,1.0,3.0,,2.0,2.0,1.0,,,2.0,,1.0,0.6666666666666666,0.6666666666666666,,,0.5,0.1428571428571428,0.1818181818181818,0.125,0.25,0.1428571428571428,0.5,0.6666666666666666,0.25,0.3333333333333333,1.0,,0.1428571428571428,,0.1428571428571428,0.0227272727272727,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.5,0.2,,,,,,,,,,,,,,0.1428571428571428,1.0,,,1.0,1.0,,,,,,,0.1666666666666666,,0.0769230769230769,,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,906.0,15,33,31,64,,1.0,4.0,6.0,10.0,39,6.0,0.6666666666666666,0.4444444444444444,0.45,26.82926829268293,0.1111111111111111,,,0.4444444444444444,0.4769888888888889,12.8,-9.0,,9.0,3.0,3.0,3.0,,,,,0.3333333333333333,0.3333333333333333,26.0,,,,,,,,,4.0,2.0,2.0,,2.0,,,,2.0,,,,,,1.0,5.0,,1.0,3.0,,4.0,0.25,0.25,,,,,,,,,,0.2222222222222222,1.0,1.0,,,0.1,,,0.1212121212121212,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,938.0,16,31,32,63,2.0,2.0,4.0,7.0,12.0,27,6.0,0.5714285714285714,0.5,0.6,29.41176470588235,0.25,1.0,1.0,0.375,0.4864125,7.0,6.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.125,0.125,29.1,3.0,4.0,4.0,1.0,,0.5,0.2666666666666666,,5.0,1.0,4.0,,4.0,,,,2.0,,1.0,,1.0,1.0,2.0,3.0,,,5.0,,5.0,0.25,0.25,,,,0.1111111111111111,,,,0.125,0.5,0.5,0.25,0.25,,,0.3,,,0.1612903225806451,1.0,,,,,,,,,,,,,,,,3.0,,,,,,0.5,,0.125,,,,,,,,,,,0.3952,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,0.1666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,992.0,17,34,33,67,3.0,7.0,7.0,15.0,17.0,41,10.0,0.4666666666666667,0.4666666666666667,0.5,41.463414634146346,0.4666666666666667,0.4285714285714285,0.6,0.4666666666666667,0.48608,7.026666666666667,-5.0,12.0,10.0,,,,,,,,,,,1.0,3.0,4.0,,,0.25,0.2727272727272727,,7.0,3.0,5.0,,3.0,1.0,2.0,4.0,4.0,,2.0,1.0,,,,1.0,,,3.0,,7.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.6666666666666666,0.2857142857142857,,0.05,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.75,,,0.0625,,0.2352941176470588,0.2058823529411764,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.2,,,,,,,,,,0.6417999999999999,0.4835666666666667,0.0625,3.0,,,,1.0,1.0,,,,,,0.2,0.2857142857142857,0.0769230769230769,0.2,,0.25,2.0,0.2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,2.0,3.0,4.0,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2352941176470588,1.0,2.0,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
