EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,PenaltyTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,3SecondViolations,LostBallOutOfBoundsTurnovers,BlockedArc3,Offensive Fouls Drawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Charge Fouls Drawn,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,Defensive 3 Seconds Violations,Transition Take Fouls,3pt And 1 Free Throw Trips
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,15548.0,259,2,519,524,82,87,52.0,1043,16.0,26.0,2.0,3.0,2.0,3.0,14.0,31.0,15.0,37.0,2.0,9.0,1.0,1.0,2.0,21.0,41.0,4.0,8.0,45,94,23.0,50.0,18.0,177,616,6.0,8.0,1.0,12.0,5.0,12,5.0,10.0,3.0,28.0,22.0,68.0,42.0,27.0,6.0,1.0,40.0,21.0,4.0,40.0,14.0,54,9.0,5.0,25.0,10.0,5.0,122,5.0,14.0,15.0,29.0,5.0,34.0,2.0,14.0,12.0,2.0,18.0,2.0,11.0,3.0,7.0,21.0,13,21,1.0,16.0,20.0,1.0,4.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,1.0,28.0,82,2.0,2.0,0.24444444444444444,0.2619047619047619,0.6086956521739131,0.46,0.5,0.46938775510204084,0.4787234042553192,0.75,0.4166666666666667,0.5520833333333334,0.6666666666666666,0.5681818181818182,0.5751633986928104,0.6666666666666666,0.5833333333333334,0.3472222222222222,0.0425531914893617,0.038461538461538464,0.0967741935483871,29.82758620689655,0.8571428571428571,0.1048951048951049,0.037037037037037035,0.13861386138613863,0.11885245901639344,0.0211864406779661,0.0425531914893617,0.058823529411764705,0.08064516129032258,0.058823529411764705,0.23333333333333334,0.1267605633802817,0.16666666666666666,0.02857142857142857,0.4,0.18055555555555555,0.6153846153846154,0.64,0.375,0.2152777777777778,0.45161290322580644,0.5,0.14285714285714285,0.2569444444444444,0.40540540540540543,0.40540540540540543,0.2,0.0625,0.2222222222222222,0.2222222222222222,1.0,0.2847222222222222,0.5121951219512195,0.5121951219512195,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.13636363636363635,0.6666666666666666,0.09090909090909091,0.5,0.36363636363636365,0.5,0.5277777777777778,0.525,0.4961278169014085,0.47159999999999996,0.49739047619047616,0.04,0.04081632653061224,0.038461538461538464,0.06779661016949153,0.15819209039548024,10.675531914893615,26.108000000000008,0.1579961464354528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,18697.0,312,17,624,617,104,101,75.0,1241,14.0,20.0,6.0,8.0,2.0,2.0,8.0,20.0,14.0,31.0,8.0,13.0,2.0,1.0,1.0,19.0,53.0,3.0,12.0,36,71,27.0,66.0,7.0,160,741,9.0,14.0,6.0,30.0,3.0,6,4.0,13.0,4.0,22.0,54.0,18.0,75.0,6.0,8.0,,53.0,19.0,1.0,16.0,7.0,23,5.0,2.0,10.0,5.0,1.0,53,9.0,29.0,31.0,64.0,14.0,78.0,1.0,1.0,,1.0,6.0,1.0,2.0,3.0,4.0,9.0,11,20,,13.0,10.0,,4.0,1.0,1.0,6.0,4.0,2.0,6.0,4.0,,22.0,103,1.0,1.0,0.75,0.84375,0.9259259259259259,0.4090909090909091,0.3076923076923077,0.4090909090909091,0.5070422535211268,0.6428571428571429,0.5,0.5583941605839416,0.75,0.47368421052631576,0.5714285714285714,0.75,0.5238095238095238,0.48175182481751827,0.014084507042253521,0.05,,21.19487908961593,0.6666666666666666,0.2052980132450331,0.05454545454545454,0.21804511278195488,0.2112676056338028,0.04929577464788732,0.03076923076923077,0.08771929824561403,0.15254237288135594,0.1896551724137931,0.3235294117647059,0.25252525252525254,0.11764705882352941,0.013888888888888888,0.6666666666666666,0.145985401459854,0.7,0.7368421052631579,0.7142857142857143,0.145985401459854,0.4,0.4,0.625,0.22627737226277372,0.45161290322580644,0.45161290322580644,0.8571428571428571,0.0948905109489051,0.6153846153846154,0.6153846153846154,0.875,0.38686131386861317,0.3584905660377358,0.36538461538461536,0.9473684210526315,0.4,0.75,0.1,0.10526315789473684,1.0,0.05263157894736842,1.0,0.631578947368421,0.25,0.6277372262773723,0.3584905660377358,0.5211401459854014,0.5020625000000001,0.5232394736842105,0.03597122302158273,0.05555555555555555,0.014925373134328358,0.1875,0.1375,11.177464788732395,25.040909090909093,0.16666666666666666,1.0,3.0,4.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,0.6666666666666666,0.015151515151515152,0.018867924528301886,0.25,0.04201680672268908,0.046511627906976744,0.023809523809523808,0.08571428571428572,0.3333333333333333,0.5,1.0,0.2,0.75,1.0,,,,,,,,,,,,,,,,,,True,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,13099.0,218,-36,435,442,88,133,40.0,877,22.0,38.0,6.0,12.0,3.0,4.0,2.0,7.0,,1.0,2.0,4.0,,1.0,1.0,1.0,6.0,,3.0,24,46,3.0,10.0,11.0,68,511,7.0,15.0,1.0,15.0,4.0,7,1.0,4.0,5.0,16.0,30.0,18.0,9.0,,12.0,,6.0,1.0,6.0,7.0,4.0,11,4.0,,2.0,3.0,2.0,26,13.0,9.0,15.0,26.0,16.0,42.0,2.0,6.0,5.0,1.0,2.0,,1.0,3.0,1.0,5.0,22,35,,19.0,19.0,,8.0,,2.0,12.0,6.0,5.0,13.0,8.0,3.0,16.0,88,4.0,2.0,0.625,0.8333333333333334,1.0,0.3,0.25,0.3,0.5217391304347826,0.4666666666666667,0.5714285714285714,0.5089285714285714,0.4375,0.5,0.5230769230769231,0.4411764705882353,0.5333333333333333,0.17857142857142858,0.13043478260869565,0.10526315789473684,0.2857142857142857,14.553014553014554,0.4,0.1111111111111111,0.11504424778761062,0.11392405063291139,0.11214953271028037,0.0761904761904762,0.1282051282051282,0.16279069767441862,0.11267605633802817,0.10204081632653061,0.13333333333333333,0.10526315789473684,0.13636363636363635,0.08695652173913043,0.6153846153846154,0.6785714285714286,0.5789473684210527,0.6470588235294118,0.6818181818181818,0.125,0.2857142857142857,0.4,,0.017857142857142856,,,,0.07142857142857142,0.5,0.5,1.0,0.10714285714285714,0.16666666666666666,0.16666666666666666,1.0,0.75,0.5,,0.36363636363636365,0.75,0.09090909090909091,1.0,0.2727272727272727,,0.8571428571428571,0.16666666666666666,0.5836348214285715,0.5313115384615384,0.5141227272727272,0.12698412698412698,0.1509433962264151,,0.22058823529411764,0.23529411764705882,2.991304347826087,24.360000000000003,0.20229885057471264,,,1.0,,,3.0,2.0,,1.0,,2.0,1.0,,,,0.10526315789473684,0.030927835051546393,0.03225806451612903,0.02857142857142857,0.037037037037037035,,,,0.0625,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,25475.0,425,-28,849,873,218,259,76.0,1722,33.0,56.0,4.0,9.0,8.0,13.0,15.0,41.0,5.0,11.0,3.0,12.0,,1.0,1.0,2.0,18.0,,5.0,53,108,5.0,30.0,18.0,139,965,6.0,11.0,1.0,12.0,12.0,26,1.0,6.0,4.0,31.0,82.0,24.0,15.0,,8.0,3.0,15.0,2.0,12.0,14.0,9.0,23,8.0,1.0,10.0,3.0,1.0,55,10.0,29.0,26.0,72.0,18.0,90.0,2.0,16.0,12.0,4.0,15.0,1.0,8.0,9.0,7.0,24.0,33,46,1.0,23.0,25.0,1.0,12.0,,1.0,29.0,22.0,6.0,33.0,15.0,,31.0,217,2.0,1.0,0.7735849056603774,0.8367346938775511,1.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.49074074074074076,0.5454545454545454,0.46153846153846156,0.4384057971014493,0.5,0.421875,0.46308724832214765,0.5,0.45588235294117646,0.21739130434782608,0.1111111111111111,0.14285714285714285,0.0975609756097561,18.404255319148934,0.625,0.10038610038610038,0.04291845493562232,0.16666666666666666,0.12702078521939955,0.04639175257731959,0.05555555555555555,0.045454545454545456,0.07079646017699115,0.1111111111111111,0.15789473684210525,0.2,0.08163265306122448,0.031746031746031744,0.45454545454545453,0.4057971014492754,0.5892857142857143,0.6875,0.7575757575757576,0.2971014492753623,0.36585365853658536,0.40540540540540543,0.8666666666666667,0.07971014492753623,0.45454545454545453,0.45454545454545453,0.6,0.08695652173913043,0.25,0.25,1.0,0.13043478260869565,0.1111111111111111,0.1111111111111111,1.0,0.75,0.4444444444444444,,0.40625,0.6153846153846154,0.03125,1.0,0.15625,,0.6231884057971014,0.13333333333333333,0.5457307407407408,0.60411875,0.5152172413793102,0.08108108108108109,0.1016949152542373,,0.08633093525179857,0.22302158273381295,5.63148148148148,27.553333333333335,0.25677267373380447,,,1.0,,,8.0,17.0,1.0,2.0,2.0,1.0,2.0,,,,0.425,0.05161290322580645,0.01818181818181818,0.061946902654867256,0.023809523809523808,0.25,,,0.08333333333333333,,,,5.0,3.0,4.0,2.0,1.0,,5.0,2.0,,,,,,,,,True,,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,51716.0,862,55,1741,1749,442,479,183.0,3490,20.0,31.0,2.0,3.0,4.0,6.0,2.0,4.0,11.0,23.0,34.0,70.0,7.0,9.0,18.0,21.0,66.0,6.0,13.0,33,58,55.0,136.0,3.0,234,1960,3.0,6.0,11.0,24.0,4.0,14,15.0,31.0,,53.0,52.0,14.0,159.0,6.0,2.0,,66.0,21.0,4.0,45.0,22.0,67,17.0,5.0,29.0,12.0,4.0,156,4.0,26.0,32.0,62.0,9.0,71.0,2.0,36.0,17.0,19.0,10.0,2.0,8.0,4.0,2.0,14.0,45,69,,11.0,4.0,,2.0,,,7.0,6.0,1.0,9.0,5.0,,53.0,441,2.0,,0.7878787878787878,0.8125,0.9636363636363636,0.40441176470588236,0.4838709677419355,0.40441176470588236,0.5689655172413793,0.5,0.2857142857142857,0.595360824742268,0.7058823529411765,0.5888888888888889,0.5969387755102041,0.7058823529411765,0.5888888888888889,0.7010309278350515,0.06896551724137931,0.12903225806451613,,10.75268817204301,0.7142857142857143,0.07017543859649122,0.0087527352297593,0.07386363636363637,0.07178217821782178,0.011406844106463879,0.016129032258064516,,0.06486486486486487,0.09424083769633508,0.025,0.07392996108949416,0.07368421052631578,0.0196078431372549,0.5555555555555556,0.15979381443298968,0.6451612903225806,0.7407407407407407,0.85,0.020618556701030927,0.5,0.5,1.0,0.11855670103092783,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.36082474226804123,0.4857142857142857,0.4857142857142857,0.9705882352941176,0.3402061855670103,0.3181818181818182,0.3181818181818182,0.9523809523809523,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.13333333333333333,0.6666666666666666,0.4,0.5,0.28888888888888886,0.46153846153846156,0.8608247422680413,0.3181818181818182,0.5528762886597938,0.5366733333333332,0.5481011111111112,0.01020408163265306,0.03333333333333333,,0.10256410256410256,0.2264957264957265,9.148275862068967,24.47573529411764,0.25387708213670307,5.0,1.0,4.0,6.0,,5.0,4.0,,2.0,4.0,1.0,,0.5454545454545454,,,0.06557377049180328,0.015060240963855422,0.009900990099009901,0.01639344262295082,0.011363636363636364,0.5,0.7142857142857143,1.0,0.23529411764705882,0.25,1.0,,5.0,,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,True,,,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,9238.0,154,-15,323,324,138,115,37.0,647,9.0,14.0,,1.0,4.0,5.0,9.0,14.0,,2.0,1.0,5.0,1.0,,1.0,10.0,34.0,2.0,10.0,18,30,11.0,39.0,14.0,83,354,1.0,2.0,2.0,6.0,8.0,13,2.0,11.0,10.0,32.0,26.0,10.0,30.0,3.0,,,34.0,10.0,2.0,5.0,4.0,9,3.0,1.0,4.0,1.0,,22,1.0,12.0,11.0,23.0,1.0,24.0,,3.0,1.0,2.0,5.0,,1.0,7.0,4.0,12.0,6,20,,17.0,19.0,,4.0,,6.0,4.0,2.0,2.0,4.0,3.0,,32.0,138,1.0,6.0,0.7222222222222222,0.7222222222222222,0.9090909090909091,0.28205128205128205,0.18181818181818182,0.28205128205128205,0.6,0.5,0.6153846153846154,0.5,0.625,0.4583333333333333,0.532051282051282,0.6,0.5333333333333333,0.5652173913043478,0.06666666666666667,,0.07142857142857142,24.59016393442623,0.4166666666666667,0.12359550561797752,0.011904761904761904,0.19047619047619047,0.1513157894736842,0.006535947712418301,,,0.08823529411764706,0.15217391304347827,0.1111111111111111,0.23404255319148937,0.0625,,0.75,0.2028985507246377,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.2028985507246377,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.028985507246376812,,,,0.07246376811594203,0.2,0.2,1.0,0.4927536231884058,0.29411764705882354,0.29411764705882354,0.9,0.25,,0.25,0.20833333333333334,0.8,0.041666666666666664,,0.4166666666666667,0.2,0.7681159420289855,0.29411764705882354,0.5322108695652173,0.5097666666666667,0.51511875,0.05555555555555555,0.12121212121212122,,0.07228915662650602,0.3855421686746988,6.0699999999999985,25.792307692307695,0.42724458204334365,1.0,,1.0,1.0,,,,,1.0,1.0,6.0,1.0,0.5,,,,,0.06666666666666667,,,,1.0,1.0,0.25,,,1.0,3.0,1.0,,,,,1.0,,,0.5,,,,,,,True,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,25479.0,425,131,863,860,267,230,89.0,1723,68.0,94.0,20.0,31.0,16.0,24.0,53.0,90.0,8.0,22.0,1.0,1.0,,,,11.0,39.0,2.0,16.0,129,206,12.0,40.0,73.0,367,965,24.0,38.0,5.0,61.0,34.0,59,2.0,16.0,43.0,117.0,154.0,104.0,27.0,9.0,38.0,3.0,36.0,11.0,13.0,68.0,44.0,112,27.0,17.0,48.0,9.0,11.0,268,33.0,33.0,58.0,96.0,40.0,136.0,19.0,18.0,14.0,4.0,18.0,11.0,11.0,15.0,7.0,33.0,6,25,,74.0,91.0,4.0,37.0,,11.0,7.0,5.0,2.0,7.0,5.0,,117.0,267,3.0,11.0,0.5968992248062015,0.7,0.75,0.3,0.125,0.32432432432432434,0.6262135922330098,0.631578947368421,0.576271186440678,0.5975609756097561,0.627906976744186,0.49333333333333335,0.6368421052631579,0.648936170212766,0.5742574257425742,0.16260162601626016,0.06310679611650485,0.06382978723404255,0.07777777777777778,32.88521199586349,0.5454545454545454,0.29591836734693877,0.15714285714285714,0.1813186813186813,0.24074074074074073,0.11049723756906077,0.24096385542168675,0.13953488372093023,0.23880597014925373,0.3670886075949367,0.26,0.18604651162790697,0.16981132075471697,0.21839080459770116,0.7142857142857143,0.3821138211382114,0.723404255319149,0.7727272727272727,0.5882352941176471,0.36585365853658536,0.5888888888888889,0.6385542168674698,0.6226415094339622,0.08943089430894309,0.36363636363636365,0.36363636363636365,0.5,0.0040650406504065045,1.0,1.0,1.0,0.15853658536585366,0.28205128205128205,0.28205128205128205,0.7272727272727273,0.7209302325581395,0.6451612903225806,,0.32,0.6666666666666666,,,0.21333333333333335,0.125,0.5447154471544715,0.3055555555555556,0.5176288065843623,0.5801485294117646,0.4828698630136986,0.13503649635036497,0.1581196581196581,,0.16621253405994552,0.3188010899182561,5.699999999999999,29.105,0.3093858632676709,,2.0,5.0,2.0,,7.0,5.0,,2.0,1.0,1.0,9.0,0.4,,,0.25,0.046052631578947366,0.024390243902439025,0.046296296296296294,0.045454545454545456,0.1,,,0.11627906976744186,0.4,1.0,7.0,10.0,3.0,,,,,1.0,,,,1.0,1.0,,,,,True,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,25074.0,418,-16,837,851,214,246,86.0,1688,39.0,59.0,4.0,7.0,7.0,11.0,11.0,27.0,1.0,5.0,8.0,20.0,2.0,3.0,5.0,13.0,24.0,2.0,3.0,51,91,21.0,44.0,35.0,200,930,4.0,8.0,4.0,18.0,10.0,21,5.0,8.0,10.0,45.0,56.0,46.0,57.0,6.0,4.0,,24.0,13.0,9.0,19.0,15.0,34,10.0,5.0,9.0,8.0,2.0,83,11.0,22.0,30.0,62.0,15.0,77.0,3.0,12.0,8.0,4.0,8.0,1.0,3.0,5.0,5.0,13.0,19,39,1.0,31.0,51.0,,25.0,,2.0,11.0,8.0,3.0,11.0,6.0,,45.0,214,3.0,2.0,0.5490196078431373,0.5714285714285714,0.9047619047619048,0.4772727272727273,0.625,0.4772727272727273,0.5604395604395604,0.5,0.47619047619047616,0.6111111111111112,0.5833333333333334,0.603448275862069,0.6289308176100629,0.6,0.6428571428571429,0.32592592592592595,0.0989010989010989,0.11864406779661017,0.07407407407407407,18.18181818181818,0.6153846153846154,0.13215859030837004,0.044534412955465584,0.13414634146341464,0.1329923273657289,0.03712871287128713,0.038461538461538464,0.053763440860215055,0.11578947368421053,0.12,0.21875,0.13559322033898305,0.13043478260869565,0.05660377358490566,0.5454545454545454,0.43703703703703706,0.6610169491525424,0.75,0.6410256410256411,0.2,0.4074074074074074,0.44,0.2727272727272727,0.037037037037037035,0.2,0.2,,0.14814814814814814,0.4,0.4,1.0,0.17777777777777778,0.5416666666666666,0.5652173913043478,0.8461538461538461,0.5833333333333334,0.5714285714285714,0.16666666666666666,0.3793103448275862,0.6363636363636364,0.1724137931034483,0.6,0.10344827586206896,0.6666666666666666,0.762962962962963,0.5416666666666666,0.5844570370370371,0.5995199999999999,0.5576120689655172,0.1592356687898089,0.22123893805309736,,0.09,0.225,4.0274725274725265,24.62272727272727,0.25567502986857826,1.0,1.0,2.0,2.0,1.0,4.0,10.0,2.0,1.0,,1.0,3.0,0.5,0.022727272727272728,0.041666666666666664,0.3448275862068966,0.025477707006369428,0.04,0.02702702702702703,0.021739130434782608,0.25,0.5,1.0,0.16666666666666666,0.5,1.0,4.0,5.0,,,,,,,,,,,,,,,,True,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,15822.0,264,39,534,529,103,87,57.0,1063,43.0,62.0,6.0,12.0,6.0,9.0,5.0,13.0,,1.0,3.0,6.0,,,1.0,3.0,13.0,1.0,4.0,48,76,6.0,19.0,23.0,137,584,6.0,12.0,,12.0,6.0,10,1.0,5.0,8.0,23.0,64.0,32.0,15.0,3.0,12.0,,13.0,3.0,11.0,16.0,15.0,31,7.0,8.0,11.0,3.0,2.0,77,13.0,22.0,21.0,46.0,19.0,65.0,3.0,9.0,7.0,2.0,12.0,4.0,8.0,8.0,4.0,20.0,7,11,,35.0,33.0,,17.0,,3.0,7.0,5.0,2.0,7.0,6.0,1.0,23.0,103,,3.0,0.6666666666666666,0.7619047619047619,0.8333333333333334,0.3157894736842105,0.2,0.3157894736842105,0.631578947368421,0.5,0.6,0.6,0.5,0.5,0.6342592592592593,0.46153846153846156,0.575,0.2,0.14473684210526316,0.12903225806451613,0.23076923076923078,21.368948247078464,0.6,0.15441176470588236,0.09285714285714286,0.21568627450980393,0.18067226890756302,0.07916666666666666,0.17543859649122806,0.0392156862745098,0.1,0.10909090909090909,0.3225806451612903,0.22535211267605634,0.1935483870967742,0.10714285714285714,0.8571428571428571,0.6526315789473685,0.6935483870967742,0.7962962962962963,0.6976744186046512,0.1368421052631579,0.38461538461538464,0.5,0.4,0.010526315789473684,,,,0.06315789473684211,0.5,0.5,1.0,0.1368421052631579,0.23076923076923078,0.23076923076923078,0.6666666666666666,1.0,0.5,,0.6,0.6666666666666666,0.06666666666666667,,0.26666666666666666,0.25,0.8526315789473684,0.23076923076923078,0.6032110526315789,0.54998,0.6016766666666666,0.1619047619047619,0.19767441860465115,,0.08759124087591241,0.1678832116788321,2.8381578947368427,25.189473684210526,0.19288389513108614,,,,,,6.0,3.0,1.0,,1.0,,7.0,,,,0.21428571428571427,0.06,0.03125,0.0410958904109589,0.1111111111111111,,,,,,,,4.0,3.0,,,,,2.0,,,,,,1.0,1.0,,,True,,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,25655.0,428,31,861,857,209,199,96.0,1718,34.0,60.0,5.0,6.0,10.0,16.0,24.0,54.0,11.0,25.0,3.0,10.0,,2.0,5.0,26.0,61.0,6.0,13.0,69,139,29.0,71.0,16.0,241,976,8.0,9.0,6.0,24.0,18.0,28,8.0,18.0,5.0,65.0,46.0,92.0,63.0,24.0,10.0,1.0,60.0,26.0,8.0,57.0,26.0,83,15.0,11.0,37.0,14.0,6.0,192,6.0,13.0,16.0,30.0,9.0,39.0,3.0,16.0,10.0,6.0,21.0,3.0,16.0,10.0,5.0,31.0,11,31,3.0,25.0,19.0,2.0,8.0,,1.0,2.0,,2.0,2.0,1.0,,65.0,208,2.0,1.0,0.3333333333333333,0.359375,0.7241379310344828,0.4084507042253521,0.4444444444444444,0.4142857142857143,0.49640287769784175,0.8888888888888888,0.6428571428571429,0.5357142857142857,0.7333333333333333,0.6521739130434783,0.5481651376146789,0.75,0.65,0.3380952380952381,0.05755395683453238,0.08333333333333333,0.05555555555555555,25.72314049586777,0.6774193548387096,0.07239819004524888,0.02608695652173913,0.07386363636363637,0.07304785894206549,0.023622047244094488,0.01,0.058823529411764705,0.054945054945054944,0.0707070707070707,0.12903225806451613,0.06569343065693431,0.10256410256410256,0.030927835051546393,0.5,0.2857142857142857,0.5666666666666667,0.6181818181818182,0.3235294117647059,0.2571428571428571,0.4444444444444444,0.47058823529411764,0.375,0.11904761904761904,0.44,0.44,0.2727272727272727,0.047619047619047616,0.3,0.3,1.0,0.2904761904761905,0.4262295081967213,0.4262295081967213,0.6923076923076923,0.4,0.8333333333333334,,0.34782608695652173,0.625,0.10869565217391304,0.4,0.2826086956521739,0.46153846153846156,0.6238095238095238,0.43333333333333335,0.5121415865384615,0.47802727272727275,0.5248533333333333,0.03686635944700461,0.0547945205479452,,0.0995850622406639,0.2697095435684647,7.253237410071942,26.130985915492957,0.24274099883855982,,2.0,6.0,2.0,,3.0,1.0,1.0,4.0,1.0,2.0,1.0,0.3333333333333333,,,0.03125,0.019867549668874173,,0.027522935779816515,,,,,0.4,0.3333333333333333,1.0,2.0,10.0,1.0,,,,,1.0,,,,,,1.0,,,,True,,,
