EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,DefFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PtsUnassisted3s,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3FGM,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,Charge Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,LongMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,OffAtRimReboundPct,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,Fg3aBlocked,LostBallTurnovers,Travels,Charge Fouls,Offensive Fouls,Transition Take Fouls,Technical Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Transition Take Fouls Drawn
1629650,1610612757,Moses Brown,Moses Brown,1629650,POR,221.0,4,8,7,3,15,1.0,1.0,1.0,1.0,1.0,1,2,7,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.090909090909092,0.3333333333333333,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6527,0.6527,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630625,1610612757,Dalano Banton,Dalano Banton,1630625,POR,1266.0,21,45,44,9,89,2.0,2.0,,,3.0,6,11,58,1.0,1.0,2.0,4.0,,,,3.0,4.0,,0.5,1.0,0.17647058823529413,0.3333333333333333,0.275,0.3333333333333333,40.0,,,,0.11764705882352941,1.0,1.0,,,0.7647058823529411,0.5094911764705883,0.5464,0.18181818181818182,-26.0,19.0,5.0,1.0,2.0,2.0,11.0,2.0,8.0,11.0,5.0,2.0,1.0,1.0,8.0,4.0,6.0,2.0,11.0,1.0,3.0,3.0,3.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,6.0,19.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2727272727272727,0.6470588235294118,0.16666666666666666,0.5,1.0,0.08333333333333333,0.25,0.15,0.14285714285714285,0.3333333333333333,0.11764705882352941,0.5,0.5,1.0,0.11764705882352941,0.6470588235294118,0.6666666666666666,0.8888888888888888,0.4823944444444444,0.10526315789473684,0.25,0.5454545454545454,8.366666666666667,26.8,0.4222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,2156.0,36,81,78,15,159,1.0,1.0,,,2.0,6,7,97,,1.0,,4.0,,2.0,3.0,9.0,,,0.3333333333333333,,0.3888888888888889,,0.3888888888888889,,10.204081632653061,0.1111111111111111,0.06521739130434782,0.15384615384615385,0.1111111111111111,1.0,1.0,,,0.4444444444444444,0.5003111111111112,0.4506,,-13.0,50.0,34.0,1.0,5.0,,2.0,,2.0,3.0,,,1.0,1.0,2.0,,5.0,,2.0,,,,,,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,5.0,50.0,,,,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,1.0,0.25,0.2,0.2222222222222222,0.3333333333333333,0.25,0.5555555555555556,0.2,0.2,,,0.2222222222222222,,0.6666666666666666,0.6048666666666667,,,0.7142857142857143,5.466666666666666,24.733333333333334,0.6172839506172839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.03571428571428571,0.05,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631386,1610612757,Taze Moore,Taze Moore,1631386,POR,2420.0,40,90,88,16,178,7.0,9.0,1.0,1.0,7.0,12,18,110,1.0,2.0,5.0,8.0,2.0,2.0,4.0,8.0,3.0,,0.5833333333333334,0.5,0.4473684210526316,0.5,0.45,0.5,21.296296296296294,0.09523809523809523,0.07692307692307693,0.15384615384615385,0.47368421052631576,0.7777777777777778,0.7777777777777778,0.2,1.0,0.8421052631578947,0.5573210526315789,0.4547666666666667,0.2777777777777778,-22.0,52.0,38.0,,2.0,1.0,5.0,2.0,3.0,7.0,1.0,3.0,4.0,7.0,4.0,,11.0,6.0,5.0,,2.0,5.0,1.0,13.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,,11.0,52.0,,0.42857142857142855,0.5,0.5714285714285714,0.5,0.5,0.3684210526315789,,,0.3333333333333333,0.058823529411764705,0.11764705882352941,0.08823529411764706,,0.07692307692307693,0.10526315789473684,,,,0.05263157894736842,0.2631578947368421,0.4,0.2727272727272727,0.5726181818181818,0.05,0.07692307692307693,0.6111111111111112,3.966666666666667,25.37142857142857,0.5777777777777777,4.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,1.0,1.0,0.14285714285714285,0.25,0.14285714285714285,0.06451612903225806,0.09090909090909091,,,0.10526315789473684,0.2,0.2,1.0,0.45454545454545453,0.8,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.25,0.25,0.42857142857142855,0.2,0.5,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641712,1610612757,Rayan Rupert,Rayan Rupert,1641712,POR,1956.0,33,74,73,12,147,2.0,4.0,,1.0,3.0,7,12,87,,1.0,,4.0,,,4.0,6.0,2.0,,0.42857142857142855,,0.34615384615384615,,0.4,,18.39080459770115,,0.1111111111111111,,0.3076923076923077,0.5,0.6666666666666666,1.0,,0.7692307692307693,0.5300384615384617,,,-8.0,44.0,38.0,1.0,3.0,,4.0,,2.0,6.0,3.0,,2.0,5.0,3.0,3.0,7.0,2.0,4.0,3.0,1.0,3.0,1.0,8.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,4.0,1.0,1.0,7.0,44.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.25,0.35,0.46153846153846156,0.42857142857142855,,1.0,,0.14285714285714285,0.06666666666666667,,0.2,0.23076923076923078,0.3333333333333333,1.0,,,0.3076923076923077,,0.25,0.5467312500000001,0.07142857142857142,0.125,0.5833333333333334,3.9857142857142853,24.650000000000002,0.5945945945945946,2.0,4.0,2.0,1.0,,1.0,,,1.0,4.0,1.0,,,,,,0.16666666666666666,,0.16666666666666666,0.2,0.2857142857142857,,0.16666666666666666,0.15384615384615385,0.25,0.25,,0.5,0.5,,0.25,,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,0.5,,,,0.125,3.0,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641871,1610612757,Duop Reath,Duop Reath,1641871,POR,1401.0,23,48,48,9,96,1.0,2.0,1.0,1.0,2.0,5,10,65,1.0,1.0,5.0,2.0,2.0,1.0,1.0,6.0,2.0,,0.4,1.0,0.5,1.25,0.5,1.25,17.24137931034483,0.06666666666666667,0.03125,0.1,0.2,0.5,0.5,0.5,1.0,0.7,0.523195,0.629,0.5,-27.0,17.0,9.0,1.0,3.0,,3.0,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,,,1.0,,3.0,,4.0,5.0,2.0,,,,,,4.0,4.0,,,,2.0,17.0,,0.5,1.0,1.0,0.5,0.5,0.5,,,,0.4,,0.19047619047619047,0.6666666666666666,,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.3,0.5,0.5,0.590425,,,0.2,5.12,24.78,0.3541666666666667,1.0,1.0,2.0,1.0,,2.0,,6.0,1.0,,,1.0,,1.0,,1.0,0.4,,0.4,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630641,1610612757,Ibou Badji,Ibou Badji,1630641,POR,579.0,10,23,22,4,45,,,,,1.0,2,2,25,,,,,,,,1.0,1.0,,0.5,,0.5,,0.5,,7.4074074074074066,,,,,,,,,,0.4043,,,4.0,23.0,15.0,,1.0,1.0,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,23.0,,1.0,1.0,0.5,0.5,0.5,,,,,0.2,,0.14285714285714285,,,0.5,,,,0.5,,,,0.4043,,,1.0,10.05,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631303,1610612757,Justin Minaya,Justin Minaya,1631303,POR,1257.0,21,43,43,8,86,1.0,1.0,1.0,1.0,1.0,1,6,60,1.0,1.0,3.0,,,1.0,2.0,2.0,1.0,,1.0,1.0,0.625,1.0,0.75,1.5,9.615384615384615,0.08333333333333333,0.06666666666666667,0.125,0.25,1.0,1.0,1.0,1.0,1.0,0.5967625000000001,,0.5,-29.0,20.0,20.0,,,,2.0,,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,6.0,2.0,2.0,,2.0,2.0,,4.0,,,,,,,,1.0,,,3.0,1.0,1.0,,6.0,20.0,,1.0,1.0,1.0,0.8333333333333334,1.0,0.75,,,,,,,,,,,,,,0.5,,0.6666666666666666,0.6060333333333333,0.25,1.0,1.0,2.3,24.566666666666663,0.46511627906976744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.05555555555555555,0.07142857142857142,,,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,554.0,9,24,24,3,48,1.0,1.0,,,1.0,2,6,27,,,,,,1.0,1.0,2.0,2.0,,0.5,,0.5,,0.5,,28.57142857142857,0.3333333333333333,0.1,,0.2,1.0,1.0,,,0.8,0.5642,,,4.0,21.0,20.0,,1.0,,,,,3.0,1.0,,1.0,2.0,3.0,1.0,6.0,2.0,,,1.0,2.0,1.0,5.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,6.0,21.0,,1.0,1.0,0.5,0.5,0.5,0.6,,,1.0,,0.3333333333333333,0.2,,0.3333333333333333,0.2,,,,,,,,0.5642,0.16666666666666666,0.3333333333333333,1.0,3.55,23.2,0.875,1.0,1.0,3.0,,,1.0,1.0,3.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.6,,,,0.2,1.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,0.6,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,,1.0,0.5,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,290.0,5,14,13,1,27,1.0,1.0,,,1.0,1,14,14,,,,,,,,,2.0,,1.0,,1.1,,1.1666666666666667,,43.75,,,,0.2,1.0,1.0,,,1.0,0.5652999999999999,,,7.0,14.0,11.0,,,,4.0,,4.0,4.0,3.0,,1.0,1.0,4.0,3.0,14.0,2.0,4.0,,1.0,2.0,1.0,5.0,,,,2.0,,,,1.0,1.0,1.0,1.0,3.0,2.0,,14.0,14.0,,1.0,1.0,1.0,1.1,1.1666666666666667,0.8,,,,,,,,,,,,,,0.8,,0.8,0.5652999999999999,0.3333333333333333,1.0,1.0,0.9,26.549999999999997,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,6.0,3.0,,,,,1.0,,0.6666666666666666,0.75,0.75,0.75,,,,,,0.75,0.75,0.6666666666666666,0.2,1.0,0.75,0.75,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,1.0,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
