EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveMakes,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,on,Transition Take Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,Transition Take Fouls Drawn
101108,1610612744,Chris Paul,Chris Paul,101108,GSW,2103.0,35,-20.0,70,68,12,15,12,138,1.0,1.0,2.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,7.0,2.0,17.0,83,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,6.0,6.0,3.0,6.0,3.0,1.0,5.0,5.0,2.0,3.0,10.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2,1.0,2.0,1.0,3.0,11,0.6666666666666666,0.42857142857142855,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.5357142857142857,1.25,0.75,0.5666666666666667,1.25,0.8333333333333334,0.5,0.14285714285714285,0.16666666666666666,19.767441860465116,1.0,0.1,0.08695652173913043,0.09090909090909091,0.16666666666666666,0.11764705882352941,0.07142857142857142,1.0,1.0,0.42857142857142855,0.3333333333333333,0.4,0.07142857142857142,0.42857142857142855,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,0.5714285714285714,0.5,0.47391785714285717,0.451125,0.397225,0.29411764705882354,0.29411764705882354,14.72857142857143,25.442857142857143,0.17142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,8104.0,135,45.0,276,276,90,78,52,552,13.0,20.0,1.0,3.0,,,,,,,,15.0,31.0,,,8.0,38.0,291,7.0,13.0,,,15.0,11.0,,,5.0,13.0,12.0,,,,,3.0,10.0,17.0,7.0,3.0,41.0,17.0,11.0,34.0,55.0,2.0,2.0,,4.0,,9.0,13.0,24,10.0,14.0,1.0,13.0,90,,,,,,0.4838709677419355,0.5384615384615384,0.4838709677419355,0.5384615384615384,0.36363636363636365,0.5135135135135135,0.5357142857142857,0.4642857142857143,,0.0967741935483871,,13.529411764705882,0.4444444444444444,0.18032786885245902,0.25,0.21705426356589147,0.12121212121212122,0.23076923076923078,0.6451612903225806,0.65,0.7222222222222222,0.0967741935483871,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.6451612903225806,,0.5646677419354839,0.6231444444444444,0.5389999999999999,0.39473684210526316,0.34210526315789475,4.122580645161291,,0.32608695652173914,6.0,10.0,4.0,7.0,1.0,8.0,1.0,4.0,18.0,10.0,7.0,6.0,1.0,7.0,13.0,1.0,6.0,21.0,5.0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,7.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,0.6,0.9,0.36363636363636365,0.1,0.125,0.6666666666666666,0.14285714285714285,0.1780821917808219,0.1,0.13986013986013987,0.2222222222222222,0.175,0.13333333333333333,0.08771929824561403,0.15384615384615385,0.2857142857142857,0.14285714285714285,0.3125,0.38461538461538464,0.6,0.5384615384615384,0.25806451612903225,0.125,0.14285714285714285,1.0,1.0,0.7692307692307693,0.6,0.6363636363636364,0.5714285714285714,0.19444444444444445,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,3374.0,56,-8.0,120,122,11,22,18,242,6.0,9.0,,,2.0,1.0,2.0,1.0,1.0,,,7.0,12.0,1.0,4.0,,17.0,137,2.0,4.0,1.0,2.0,7.0,,,,,,2.0,3.0,,2.0,1.0,1.0,,3.0,,,9.0,7.0,,7.0,13.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,3,,,,,11,1.0,0.25,0.5,,0.25,0.5833333333333334,0.5,0.53125,0.5833333333333334,,0.53125,0.5833333333333334,,0.25,0.08333333333333333,,13.10344827586207,0.3333333333333333,,0.23333333333333334,0.1320754716981132,,0.2608695652173913,0.5625,0.6666666666666666,0.6666666666666666,,,,0.125,0.125,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,,0.8125,0.5,0.551403125,0.5278125,,0.4117647058823529,,3.358333333333333,25.125,0.09166666666666666,1.0,3.0,,,1.0,3.0,,,12.0,2.0,3.0,2.0,1.0,4.0,2.0,,,6.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,0.8571428571428571,1.0,,,0.3333333333333333,,,0.07407407407407407,0.0975609756097561,0.08823529411764706,,0.08333333333333333,0.3333333333333333,0.12903225806451613,,,,0.14285714285714285,,1.0,0.8333333333333334,0.1875,0.3333333333333333,0.5,1.0,,0.5,0.3333333333333333,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631311,1610612744,Lester Quinones,Lester Quinones,1631311,GSW,23668.0,394,17.0,822,811,224,255,129,1633,14.0,22.0,3.0,5.0,17.0,24.0,71.0,3.0,11.0,9.0,24.0,24.0,53.0,32.0,88.0,20.0,164.0,904,3.0,8.0,3.0,13.0,21.0,16.0,10.0,27.0,10.0,54.0,26.0,90.0,6.0,67.0,23.0,7.0,26.0,36.0,15.0,9.0,82.0,27.0,23.0,51.0,72.0,6.0,3.0,3.0,9.0,8.0,17.0,21.0,44,36.0,29.0,2.0,54.0,223,0.9375,0.36363636363636365,0.23076923076923078,0.37037037037037035,0.36470588235294116,0.4528301886792453,0.375,0.5106382978723404,0.35714285714285715,0.5116279069767442,0.5290322580645161,0.40384615384615385,0.54,0.624113475177305,0.1320754716981132,,17.586912065439673,0.5294117647058824,0.11855670103092783,0.14673913043478262,0.13227513227513227,0.14423076923076922,0.1386861313868613,0.15602836879432624,0.6363636363636364,0.7,0.03546099290780142,0.6,0.6,0.12056737588652482,0.5035460992907801,0.3380281690140845,0.34285714285714286,0.9166666666666666,0.5238095238095238,0.2727272727272727,1.0,0.5581395348837209,0.375,0.7801418439716312,0.34328358208955223,0.5135847826086958,0.5460499999999999,0.49130609756097565,0.12804878048780488,0.32926829268292684,6.167924528301889,26.811363636363634,0.2725060827250608,2.0,5.0,5.0,8.0,7.0,26.0,6.0,7.0,22.0,4.0,10.0,9.0,1.0,14.0,7.0,,1.0,21.0,5.0,1.0,8.0,1.0,3.0,,1.0,5.0,1.0,13.0,2.0,,2.0,2.0,2.0,,2.0,0.4583333333333333,0.5,0.4375,0.09090909090909091,0.19230769230769232,0.045454545454545456,,0.035,0.06481481481481481,0.05048076923076923,0.014925373134328358,0.04672897196261682,0.038461538461538464,0.0718232044198895,0.02857142857142857,0.03125,0.23076923076923078,0.1702127659574468,0.0684931506849315,1.0,0.42857142857142855,0.18439716312056736,0.2692307692307692,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.23809523809523808,0.4,0.18604651162790697,0.625,0.08496732026143791,0.2,2.0,0.09523809523809523,8.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,7.0,1.0,0.011363636363636364,0.014084507042253521,0.47058823529411764,0.47058823529411764,1.0,0.06976744186046512,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,4900.0,82,6.0,183,176,20,24,21,359,2.0,3.0,2.0,4.0,4.0,16.0,40.0,,2.0,1.0,5.0,11.0,21.0,18.0,44.0,5.0,81.0,202,2.0,3.0,,2.0,6.0,5.0,2.0,6.0,,12.0,14.0,27.0,27.0,39.0,16.0,,6.0,11.0,3.0,3.0,27.0,3.0,4.0,7.0,10.0,4.0,1.0,3.0,6.0,4.0,10.0,1.0,4,7.0,5.0,,12.0,20,0.5,0.4090909090909091,,0.3333333333333333,0.4186046511627907,0.5238095238095238,0.6666666666666666,0.5846153846153846,0.4,0.5454545454545454,0.6044776119402985,0.5,0.5454545454545454,0.676923076923077,,,36.666666666666664,0.6,0.1,0.07894736842105263,0.08974358974358974,0.058823529411764705,0.08695652173913043,0.046153846153846156,0.6666666666666666,0.6666666666666666,0.06153846153846154,0.5,0.5,0.06153846153846154,0.6153846153846154,0.4,0.4,0.4375,0.4,,,0.45454545454545453,0.2,0.7230769230769231,0.41025641025641024,0.5088734375,0.40880000000000005,0.49391000000000007,0.07407407407407407,0.14814814814814814,9.52857142857143,26.893181818181823,0.1092896174863388,,,,1.0,7.0,14.0,2.0,3.0,8.0,2.0,5.0,3.0,2.0,1.0,2.0,,,3.0,1.0,2.0,4.0,2.0,1.0,,1.0,,,2.0,,,,,,,,0.36363636363636365,0.4,0.6,,,,,0.05555555555555555,0.020833333333333332,0.03571428571428571,0.07142857142857142,,0.3333333333333333,0.023809523809523808,,0.15384615384615385,0.1,0.06666666666666667,0.029411764705882353,,0.5,0.2153846153846154,0.5,0.5,0.2857142857142857,0.5,,,0.09090909090909091,,0.04477611940298507,0.08695652173913043,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.022727272727272728,,,,,,,,,,,,True,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,9020.0,150,6.0,309,309,87,69,45,618,5.0,8.0,7.0,11.0,7.0,18.0,48.0,3.0,5.0,7.0,16.0,16.0,29.0,19.0,55.0,7.0,96.0,355,2.0,4.0,4.0,6.0,16.0,7.0,7.0,18.0,2.0,29.0,2.0,51.0,6.0,48.0,18.0,2.0,3.0,5.0,3.0,,12.0,10.0,11.0,21.0,22.0,3.0,2.0,1.0,1.0,,4.0,5.0,8,6.0,7.0,1.0,29.0,87,0.8947368421052632,0.34545454545454546,0.6666666666666666,0.3888888888888889,0.34545454545454546,0.5517241379310345,0.5,0.5297619047619048,0.8,0.54,0.5523255813953488,0.8,0.5576923076923077,0.6547619047619048,0.06896551724137931,,24.861878453038674,0.25,0.15492957746478872,0.14705882352941177,0.1510791366906475,0.18604651162790697,0.18,0.09523809523809523,0.625,0.7142857142857143,0.13095238095238096,0.6363636363636364,0.6363636363636364,0.08333333333333333,0.5714285714285714,0.375,0.375,0.8888888888888888,0.5,0.6,1.0,0.64,0.4375,0.75,0.375,0.5175482142857144,0.4945785714285715,0.4977040000000001,0.16666666666666666,0.3020833333333333,11.182758620689654,25.790909090909086,0.2815533980582524,1.0,1.0,1.0,3.0,4.0,10.0,,3.0,30.0,,2.0,2.0,,1.0,,,,1.0,,2.0,3.0,1.0,,,,,2.0,3.0,,,,,,,1.0,0.9375,0.9375,0.42857142857142855,0.125,0.1,,,,0.012658227848101266,0.006622516556291391,,,,0.014925373134328358,,0.14285714285714285,,0.05555555555555555,,,1.0,0.11904761904761904,0.4,0.4444444444444444,0.75,1.0,0.1,1.0,0.12,0.3333333333333333,0.03529411764705882,0.1,1.0,0.1,1.0,,2.0,,,,,,1.0,2.0,,,,,,,0.14285714285714285,0.14285714285714285,1.0,0.08,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,11350.0,189,-6.0,389,387,95,115,56,776,24.0,33.0,3.0,9.0,2.0,3.0,11.0,1.0,1.0,,5.0,41.0,76.0,4.0,13.0,31.0,125.0,442,2.0,5.0,1.0,1.0,10.0,14.0,,5.0,7.0,21.0,34.0,6.0,6.0,11.0,3.0,9.0,11.0,25.0,8.0,2.0,64.0,15.0,7.0,24.0,30.0,5.0,4.0,1.0,11.0,6.0,17.0,6.0,10,29.0,38.0,2.0,21.0,94,0.5,0.3076923076923077,1.0,,0.3076923076923077,0.5394736842105263,0.4,0.5280898876404494,0.5833333333333334,0.3684210526315789,0.589622641509434,0.625,0.45652173913043476,0.14606741573033707,0.11842105263157894,0.1111111111111111,27.032967032967033,0.6470588235294118,0.07142857142857142,0.19480519480519481,0.12571428571428572,0.07142857142857142,0.17543859649122806,0.3707865168539326,0.7272727272727273,0.8275862068965517,0.10112359550561797,0.3333333333333333,0.375,0.02247191011235955,0.12359550561797752,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.16666666666666666,1.0,,0.2631578947368421,,0.5168539325842697,0.2727272727272727,0.5077314606741574,0.422425,0.4718342105263157,0.08,0.168,6.380263157894736,26.738461538461536,0.2442159383033419,1.0,2.0,4.0,5.0,14.0,34.0,3.0,7.0,48.0,,14.0,12.0,2.0,2.0,4.0,,2.0,6.0,,2.0,6.0,5.0,2.0,1.0,1.0,1.0,4.0,19.0,6.0,4.0,2.0,6.0,5.0,,2.0,0.5853658536585366,0.5853658536585366,0.5,0.12121212121212122,0.11764705882352941,0.2,,0.041237113402061855,0.022222222222222223,0.03208556149732621,0.09375,0.02,,0.01282051282051282,0.08333333333333333,0.030303030303030304,0.2222222222222222,0.25,,0.8333333333333334,0.5,0.38202247191011235,0.4117647058823529,0.4666666666666667,0.6428571428571429,1.0,0.3333333333333333,0.5,0.2631578947368421,0.8,0.18269230769230768,0.2087912087912088,,,1.0,,,,,,1.0,,,3.0,,,2.0,,,,0.5,0.5,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,True,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,6746.0,112,12.0,238,225,66,71,38,463,7.0,9.0,1.0,2.0,4.0,9.0,19.0,2.0,3.0,1.0,3.0,14.0,24.0,9.0,23.0,8.0,63.0,256,4.0,6.0,2.0,4.0,16.0,13.0,1.0,4.0,6.0,21.0,12.0,18.0,9.0,19.0,9.0,1.0,4.0,8.0,3.0,,20.0,7.0,7.0,15.0,19.0,5.0,5.0,,4.0,3.0,7.0,1.0,3,7.0,9.0,,21.0,65,0.6666666666666666,0.391304347826087,0.5,0.25,0.391304347826087,0.5833333333333334,0.6666666666666666,0.5851063829787234,0.7,0.4411764705882353,0.6176470588235294,0.7272727272727273,0.525,0.48936170212765956,0.041666666666666664,,20.13888888888889,0.5714285714285714,0.14285714285714285,0.1320754716981132,0.13725490196078433,0.21739130434782608,0.15789473684210525,0.19148936170212766,0.7777777777777778,0.875,0.0425531914893617,0.5,0.5,0.0851063829787234,0.40425531914893614,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.3,0.6666666666666666,0.5,0.17647058823529413,0.3333333333333333,0.6808510638297872,0.47368421052631576,0.49649042553191497,0.5103416666666667,0.45331176470588236,0.25396825396825395,0.3333333333333333,6.616666666666666,26.117391304347834,0.2773109243697479,1.0,2.0,3.0,4.0,6.0,13.0,2.0,6.0,16.0,2.0,4.0,4.0,,2.0,2.0,,1.0,4.0,1.0,3.0,3.0,1.0,,,,,1.0,5.0,4.0,3.0,1.0,6.0,4.0,,,0.5714285714285714,0.6153846153846154,0.46153846153846156,0.1111111111111111,,0.125,,0.03076923076923077,0.03508771929824561,0.03278688524590164,,0.05405405405405406,,0.021739130434782608,0.09090909090909091,0.058823529411764705,0.1111111111111111,0.06666666666666667,0.043478260869565216,0.6666666666666666,0.7142857142857143,0.2765957446808511,0.46153846153846156,0.46153846153846156,0.3333333333333333,1.0,0.2,0.5,0.23529411764705882,0.75,0.09803921568627451,0.17857142857142858,1.0,0.1,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,0.058823529411764705,,,,,,,,,,,,2.0,1.0,1.0,,True,,,,,
1631218,1610612744,Trayce Jackson-Davis,Trayce Jackson-Davis,1631218,GSW,7973.0,133,15.0,274,268,73,104,48,542,26.0,34.0,,,,,,,,,,30.0,43.0,,,12.0,72.0,285,11.0,16.0,,,23.0,14.0,,,1.0,19.0,24.0,,,,,4.0,3.0,8.0,2.0,1.0,21.0,12.0,10.0,24.0,45.0,3.0,3.0,,2.0,1.0,7.0,7.0,12,10.0,19.0,,19.0,72,,,,,,0.6976744186046512,0.6875,0.6976744186046512,0.6875,0.6428571428571429,0.7058823529411765,0.6388888888888888,0.6333333333333333,,0.09302325581395349,,17.522658610271904,0.2857142857142857,0.14925373134328357,0.1935483870967742,0.17054263565891473,0.1794871794871795,0.19148936170212766,0.7906976744186046,0.7647058823529411,0.7878787878787878,,,,,,,,,,,,,,0.7906976744186046,,0.5886302325581395,0.6233099999999999,0.5628999999999998,0.3194444444444444,0.2638888888888889,2.1627906976744193,,0.2664233576642336,11.0,15.0,8.0,10.0,4.0,9.0,1.0,9.0,36.0,18.0,5.0,5.0,,10.0,11.0,,2.0,21.0,1.0,2.0,5.0,1.0,,1.0,3.0,,1.0,9.0,15.0,9.0,6.0,15.0,11.0,,,0.6,0.8571428571428571,0.6428571428571429,0.029411764705882353,0.3333333333333333,0.2222222222222222,,0.15942028985507245,0.12987012987012986,0.14383561643835616,0.2608695652173913,0.13157894736842105,,0.13333333333333333,0.11764705882352941,0.13043478260869565,,0.2,0.1111111111111111,0.7333333333333333,0.5384615384615384,0.20930232558139536,0.4444444444444444,0.6666666666666666,1.0,,0.9375,0.7333333333333333,0.7142857142857143,0.8,0.17647058823529413,0.17647058823529413,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,True,,,,,
203967,1610612744,Dario Saric,Dario Saric,203967,GSW,6060.0,101,-22.0,203,203,47,58,24,406,8.0,12.0,,1.0,1.0,4.0,21.0,,,2.0,7.0,12.0,20.0,4.0,22.0,8.0,44.0,240,3.0,3.0,,,6.0,4.0,2.0,7.0,2.0,16.0,4.0,12.0,,21.0,4.0,3.0,14.0,17.0,8.0,2.0,37.0,6.0,12.0,18.0,23.0,2.0,2.0,,6.0,4.0,7.0,5.0,6,12.0,11.0,,16.0,47,1.0,0.18181818181818182,,0.2857142857142857,0.18181818181818182,0.6,1.0,0.42857142857142855,1.0,0.6363636363636364,0.4782608695652174,1.0,0.6666666666666666,0.5238095238095238,0.15,,22.943722943722943,0.8571428571428571,0.24,0.13043478260869565,0.1875,0.125,0.1111111111111111,0.2857142857142857,0.6666666666666666,0.8,0.023809523809523808,,,0.023809523809523808,0.5,0.19047619047619047,0.19047619047619047,1.0,,,,0.6363636363636364,0.2857142857142857,0.8095238095238095,0.19047619047619047,0.5305380952380955,0.47533333333333333,0.5196318181818181,0.13636363636363635,0.36363636363636365,4.834999999999999,26.78181818181819,0.2315270935960591,2.0,2.0,3.0,3.0,4.0,7.0,,4.0,20.0,2.0,3.0,2.0,1.0,,5.0,,,5.0,,,1.0,2.0,,,1.0,,3.0,7.0,2.0,1.0,1.0,2.0,1.0,,,0.8333333333333334,0.9090909090909091,1.0,0.16666666666666666,0.14285714285714285,,,0.10638297872340426,,0.050505050505050504,0.045454545454545456,0.13636363636363635,0.3333333333333333,,,0.3157894736842105,0.42857142857142855,0.2,,0.5,0.75,0.16666666666666666,0.5714285714285714,0.6666666666666666,1.0,,0.6666666666666666,1.0,0.2727272727272727,1.0,0.15217391304347827,0.2916666666666667,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,True,,,,,
