EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Transition Take Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,Arc3PctBlocked,Clear Path Fouls
1628420,1610612765,Monte Morris,Monte Morris,1628420,DET,3735.0,62,-1.0,125,125,28,30,17.0,250,2.0,5.0,1.0,2.0,1.0,1.0,4.0,9.0,3.0,7.0,3.0,1.0,2.0,8.0,2.0,9.0,21.0,2.0,11.0,1.0,25.0,139,1.0,2.0,2.0,3.0,6.0,3.0,1.0,7.0,6.0,12.0,3.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0,14.0,1.0,1.0,7.0,2.0,9.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,28,1.0,0.3333333333333333,0.3333333333333333,0.5,0.18181818181818182,0.2222222222222222,0.42857142857142855,0.5,0.5,0.375,0.5,0.3333333333333333,0.3787878787878788,0.5,0.35,0.34375,0.14285714285714285,0.2,0.2222222222222222,24.113475177304966,0.25,0.07692307692307693,0.029411764705882353,0.2413793103448276,0.16363636363636364,0.016129032258064516,0.05555555555555555,0.16666666666666666,0.25,0.23076923076923078,0.15625,0.4,0.5,1.0,0.28125,0.4444444444444444,0.5714285714285714,0.21875,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09375,0.25,0.25,0.25,0.5,1.0,0.5,1.0,0.1111111111111111,1.0,0.1111111111111111,0.2222222222222222,0.5,0.3333333333333333,0.48240166666666673,0.58695,0.43883125,0.030303030303030304,0.045454545454545456,0.08,0.28,10.757142857142858,30.763636363636365,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628995,1610612765,Kevin Knox II,Kevin Knox II,1628995,DET,14088.0,235,-6.0,484,490,157,168,61.0,974,17.0,25.0,1.0,4.0,5.0,7.0,5.0,8.0,3.0,6.0,14.0,1.0,9.0,25.0,4.0,25.0,39.0,14.0,39.0,14.0,106.0,547,2.0,7.0,9.0,6.0,10.0,5.0,4.0,22.0,36.0,14.0,42.0,,,25.0,9.0,5.0,6.0,3.0,9.0,2.0,1.0,4.0,21.0,3.0,2.0,12.0,9.0,23.0,8.0,31.0,3.0,3.0,3.0,5.0,9.0,2.0,16.0,15.0,16.0,10.0,3.0,1.0,3.0,22.0,157,1.0,0.72,0.75,1.0,0.358974358974359,0.358974358974359,0.6410256410256411,0.2857142857142857,0.6,0.5897435897435898,0.3888888888888889,0.6,0.6309523809523809,0.45,0.6875,0.5,0.1282051282051282,0.2,,16.756756756756758,0.1,0.08181818181818182,0.02459016393442623,0.13953488372093023,0.10714285714285714,0.02631578947368421,,0.07575757575757576,0.16417910447761194,0.05263157894736842,0.32051282051282054,0.68,0.85,0.7647058823529411,0.10256410256410256,0.625,0.625,0.07692307692307693,0.5,0.5,0.6666666666666666,0.1794871794871795,0.32051282051282054,0.36,0.36,1.0,0.4444444444444444,0.25,,0.4666666666666667,0.7142857142857143,0.06666666666666667,0.26666666666666666,0.8205128205128205,0.36,0.5644544871794871,0.5672642857142857,0.5583766666666666,0.11904761904761904,0.2222222222222222,0.08490566037735849,0.20754716981132076,5.084615384615385,25.174358974358974,0.3243801652892562,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,11.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,0.4,0.4444444444444444,0.15384615384615385,0.02830188679245283,0.046511627906976744,0.043478260869565216,0.039473684210526314,0.0625,0.16666666666666666,0.3333333333333333,0.6,0.35714285714285715,0.35714285714285715,1.0,0.2222222222222222,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,44000.0,733,-108.0,1502,1503,245,307,191.0,3005,50.0,85.0,13.0,28.0,6.0,16.0,14.0,34.0,1.0,5.0,28.0,1.0,23.0,67.0,9.0,65.0,124.0,35.0,95.0,36.0,271.0,1734,15.0,30.0,54.0,9.0,22.0,10.0,8.0,38.0,104.0,26.0,105.0,,,67.0,23.0,9.0,20.0,10.0,30.0,8.0,2.0,9.0,70.0,25.0,1.0,51.0,61.0,124.0,42.0,166.0,5.0,3.0,2.0,29.0,38.0,5.0,54.0,48.0,52.0,27.0,22.0,10.0,23.0,38.0,244,2.0,0.8,0.9122807017543859,1.0,0.3684210526315789,0.3684210526315789,0.5241935483870968,0.5,0.4090909090909091,0.5365296803652968,0.5625,0.46875,0.5622406639004149,0.6,0.5135135135135135,0.4337899543378995,0.07258064516129033,0.07058823529411765,0.08823529411764706,16.155182397220614,0.03125,0.15404040404040403,0.06053268765133172,0.16776315789473684,0.16,0.05702364394993046,0.047619047619047616,0.185,0.15677966101694915,0.20588235294117646,0.3881278538812785,0.5882352941176471,0.6329113924050633,0.8,0.1552511415525114,0.4117647058823529,0.45161290322580644,0.0228310502283105,0.2,0.2,1.0,0.1278538812785388,0.3059360730593607,0.34328358208955223,0.34328358208955223,1.0,0.7,0.4642857142857143,0.38461538461538464,0.5,0.375,0.03125,0.28125,0.821917808219178,0.34328358208955223,0.5537607305936073,0.5686709677419356,0.5416062500000001,0.1125,0.18620689655172415,0.1992619926199262,0.14022140221402213,3.7709677419354843,25.364210526315784,0.16311584553928096,12.0,,4.0,8.0,4.0,5.0,10.0,9.0,4.0,16.0,11.0,,16.0,12.0,9.0,4.0,6.0,26.0,7.0,5.0,1.0,6.0,12.0,20.0,2.0,0.5,0.4,0.23684210526315788,0.5454545454545454,0.05228758169934641,0.08383233532934131,0.038461538461538464,0.044642857142857144,0.11267605633802817,0.14814814814814814,0.8695652173913043,0.7857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.2,0.5,1.0,,0.4444444444444444,1.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.07317073170731707,0.06363636363636363,0.05,0.5,1.0,,,,,,,,,,,,,,True,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,94971.0,1583,-231.0,3258,3282,700,853,401.0,6540,153.0,233.0,35.0,75.0,27.0,41.0,48.0,101.0,10.0,33.0,66.0,12.0,6.0,47.0,12.0,211.0,367.0,21.0,113.0,71.0,556.0,3817,40.0,90.0,90.0,41.0,74.0,24.0,21.0,112.0,284.0,138.0,60.0,3.0,5.0,42.0,6.0,32.0,72.0,48.0,120.0,34.0,14.0,50.0,288.0,92.0,1.0,121.0,141.0,273.0,129.0,402.0,68.0,38.0,9.0,26.0,84.0,14.0,175.0,118.0,119.0,61.0,53.0,24.0,59.0,112.0,699,25.0,0.6729857819905213,0.7717391304347826,0.9523809523809523,0.18584070796460178,0.19444444444444445,0.5749318801089919,0.4444444444444444,0.5540540540540541,0.5052083333333334,0.40816326530612246,0.4642857142857143,0.5225563909774437,0.42857142857142855,0.49557522123893805,0.23541666666666666,0.08719346049046321,0.08583690987124463,0.1188118811881188,16.541353383458645,0.011235955056179775,0.1700844390832328,0.10348706411698538,0.18501529051987767,0.17666891436277815,0.08247422680412371,0.12234042553191489,0.162291169451074,0.18217821782178217,0.19463087248322147,0.48541666666666666,0.6566523605150214,0.7183098591549296,0.6797385620915033,0.21041666666666667,0.4752475247524752,0.5393258426966292,0.06875,0.30303030303030304,0.30303030303030304,0.7,0.1375,0.09791666666666667,0.1276595744680851,0.1276595744680851,0.8333333333333334,0.7653061224489796,0.4666666666666667,0.17142857142857143,0.41836734693877553,0.6585365853658537,0.12244897959183673,0.12244897959183673,0.7208333333333333,0.14285714285714285,0.5504921940928271,0.5760403846153844,0.5218268817204301,0.11596958174904944,0.14769975786924938,0.1618705035971223,0.2014388489208633,4.761580381471388,26.248672566371678,0.21485573971761818,15.0,3.0,,2.0,,,8.0,10.0,3.0,54.0,14.0,8.0,36.0,11.0,58.0,27.0,4.0,75.0,10.0,9.0,21.0,15.0,28.0,28.0,1.0,,0.125,0.6904761904761905,0.1774193548387097,0.05429864253393665,0.09705882352941177,0.07514450867052024,0.05010438413361169,0.17543859649122806,0.184,0.4745762711864407,0.6458333333333334,0.22727272727272727,0.23076923076923078,1.0,0.02040816326530612,,,0.25,,,6.0,20.0,30.0,4.0,31.0,1.0,10.0,3.0,1.0,6.0,6.0,,3.0,,1.0,6.0,0.06521739130434782,0.0966183574879227,0.061224489795918366,,,1.0,1.0,2.0,1.0,6.0,1.0,0.008849557522123894,0.015151515151515152,,,,,,True,,
202692,1610612765,Alec Burks,Alec Burks,202692,DET,25628.0,427,-6.0,860,883,286,319,104.0,1743,6.0,19.0,1.0,2.0,1.0,4.0,16.0,34.0,12.0,26.0,36.0,8.0,38.0,92.0,31.0,34.0,79.0,54.0,128.0,75.0,305.0,1021,4.0,5.0,31.0,15.0,33.0,39.0,40.0,121.0,32.0,36.0,126.0,36.0,,92.0,38.0,1.0,20.0,13.0,33.0,7.0,6.0,15.0,79.0,3.0,1.0,19.0,21.0,42.0,5.0,47.0,10.0,8.0,2.0,5.0,18.0,4.0,24.0,57.0,80.0,25.0,3.0,,3.0,121.0,286,4.0,0.47058823529411764,0.5,0.7777777777777778,0.421875,0.421875,0.43037974683544306,0.8,0.45454545454545453,0.5555555555555556,0.6842105263157895,0.5625,0.6208333333333333,0.7380952380952381,0.6590909090909091,0.6183574879227053,0.012658227848101266,,0.029411764705882353,26.278118609406956,0.03333333333333333,0.09767441860465116,0.013953488372093023,0.10614525139664804,0.10152284263959391,0.010362694300518135,0.03529411764705882,0.07339449541284404,0.10687022900763359,0.10416666666666667,0.09178743961352658,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.1642512077294686,0.47058823529411764,0.48484848484848486,0.12560386473429952,0.46153846153846156,0.46153846153846156,0.4166666666666667,0.17391304347826086,0.4444444444444444,0.41304347826086957,0.41304347826086957,0.7105263157894737,0.10526315789473684,0.5,,0.05555555555555555,0.25,0.1111111111111111,0.4305555555555556,0.7101449275362319,0.41304347826086957,0.5137521739130435,0.531909090909091,0.47674097222222234,0.12875536480686695,0.24752475247524752,0.10163934426229508,0.39672131147540984,10.498734177215189,25.310156250000002,0.3325581395348837,16.0,3.0,3.0,9.0,14.0,6.0,14.0,5.0,17.0,4.0,5.0,,1.0,2.0,13.0,8.0,,14.0,,2.0,3.0,3.0,3.0,1.0,,0.42857142857142855,0.4358974358974359,0.7222222222222222,0.1111111111111111,0.005847953216374269,,,0.007936507936507936,0.12162162162162163,0.125,0.3333333333333333,0.5625,0.4444444444444444,0.45714285714285713,0.9375,0.47368421052631576,0.3333333333333333,1.0,0.375,0.45161290322580644,3.0,5.0,2.0,2.0,1.0,5.0,,3.0,,1.0,7.0,,,,,,5.0,,0.017391304347826087,0.2631578947368421,0.6,0.6666666666666666,1.0,,1.0,,,,0.0078125,0.027777777777777776,1.0,7.0,5.0,0.03787878787878788,,True,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,39606.0,660,-78.0,1358,1372,196,297,179.0,2730,95.0,139.0,32.0,46.0,10.0,13.0,24.0,61.0,,1.0,,,,2.0,1.0,119.0,201.0,,2.0,43.0,281.0,1551,34.0,51.0,77.0,14.0,25.0,1.0,13.0,41.0,150.0,88.0,,,,2.0,,19.0,50.0,17.0,67.0,11.0,6.0,26.0,151.0,61.0,4.0,76.0,83.0,171.0,82.0,253.0,18.0,13.0,7.0,28.0,50.0,8.0,81.0,48.0,56.0,30.0,20.0,12.0,20.0,41.0,195,7.0,0.6302521008403361,0.7894736842105263,,,,0.5920398009950248,0.6666666666666666,0.56,0.5862068965517241,0.6666666666666666,0.5384615384615384,0.6244444444444445,0.7,0.6212121212121212,0.009852216748768473,0.0945273631840796,0.07194244604316546,0.14754098360655737,17.57188498402556,0.10810810810810811,0.23119777158774374,0.1556122448979592,0.25675675675675674,0.24274809160305344,0.11926605504587157,0.14534883720930233,0.21965317919075145,0.2680851063829787,0.21311475409836064,0.6847290640394089,0.6834532374100719,0.7364341085271318,0.6526315789473685,0.30049261083743845,0.39344262295081966,0.46153846153846156,0.0049261083743842365,,,,,0.009852216748768473,,,,0.9019607843137255,0.6956521739130435,0.15625,0.5,0.7692307692307693,,0.038461538461538464,0.6945812807881774,,0.5654783251231525,0.591695918367347,0.5158442307692307,0.13574660633484162,0.136986301369863,0.27402135231316727,0.14590747330960854,3.185572139303483,28.4,0.14432989690721648,,,,,,,,9.0,,48.0,14.0,10.0,17.0,12.0,22.0,12.0,2.0,44.0,7.0,7.0,1.0,12.0,8.0,10.0,2.0,,,0.44,0.5,0.0648854961832061,0.1592356687898089,0.1746031746031746,0.05649717514124294,0.21323529411764705,0.32,0.5,0.5416666666666666,,,,,,,,,,,8.0,5.0,4.0,10.0,,3.0,,12.0,4.0,,,,,1.0,4.0,0.08235294117647059,0.12698412698412698,,,,,,,,,,,,,,,,,True,,
201568,1610612765,Danilo Gallinari,Danilo Gallinari,201568,DET,4255.0,71,36.0,145,144,35,52,14.0,289,4.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,,,4.0,2.0,4.0,5.0,1.0,5.0,8.0,6.0,9.0,19.0,47.0,173,1.0,2.0,5.0,1.0,1.0,3.0,6.0,14.0,8.0,2.0,18.0,,,5.0,4.0,1.0,4.0,6.0,10.0,3.0,3.0,1.0,26.0,1.0,,5.0,5.0,10.0,2.0,12.0,1.0,1.0,,,1.0,,8.0,14.0,22.0,10.0,1.0,1.0,1.0,14.0,35,,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.625,0.5,1.0,0.8235294117647058,0.8333333333333334,1.0,0.88,0.8333333333333334,0.9285714285714286,0.5294117647058824,0.125,0.2,,16.25,,0.23809523809523808,0.037037037037037035,0.16666666666666666,0.19607843137254902,0.03636363636363636,,0.18181818181818182,0.17647058823529413,0.15384615384615385,0.29411764705882354,0.8,1.0,0.75,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,,,0.23529411764705882,0.29411764705882354,0.8,0.8,1.0,0.6666666666666666,0.5,,0.25,1.0,0.5,0.25,0.8235294117647058,0.8,0.5578323529411764,0.6525333333333334,0.582075,0.4,0.625,0.10638297872340426,0.2978723404255319,5.65,25.93333333333333,0.2413793103448276,2.0,1.0,,,1.0,1.0,1.0,,2.0,,,3.0,1.0,,1.0,,,4.0,,,,2.0,,1.0,,1.0,0.6666666666666666,1.0,,0.03571428571428571,0.125,,0.05555555555555555,0.375,,1.0,1.0,0.5,0.5,1.0,,,,0.5,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,4.0,,,,True,,
203488,1610612765,Mike Muscala,Mike Muscala,203488,DET,7086.0,118,42.0,245,243,57,57,26.0,488,,,,,,,1.0,2.0,,2.0,5.0,1.0,4.0,15.0,1.0,1.0,4.0,8.0,20.0,2.0,28.0,259,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,24.0,,,15.0,4.0,,2.0,4.0,6.0,3.0,1.0,1.0,16.0,1.0,1.0,5.0,8.0,13.0,4.0,17.0,2.0,,,,2.0,,8.0,6.0,4.0,1.0,4.0,1.0,4.0,2.0,57,1.0,,,1.0,0.4,0.4,0.25,0.5,,0.5416666666666666,0.5,,0.5384615384615384,0.5,0.16666666666666666,0.8333333333333334,,,,10.108303249097473,0.2,0.13793103448275862,0.015151515151515152,0.08928571428571429,0.11403508771929824,0.026785714285714284,0.034482758620689655,0.16129032258064516,0.05405405405405406,0.15789473684210525,,,,,0.08333333333333333,0.5,0.5,0.08333333333333333,,,,0.20833333333333334,0.625,0.26666666666666666,0.26666666666666666,1.0,,,,,,0.25,0.25,0.8333333333333334,0.26666666666666666,0.5120958333333334,0.3756,0.45072500000000004,0.04,0.2,0.07142857142857142,0.07142857142857142,11.4,25.475,0.23265306122448978,4.0,,,,,,,,,2.0,1.0,,2.0,,2.0,2.0,,6.0,,3.0,1.0,,3.0,2.0,,,,1.0,,0.043478260869565216,,,,0.15789473684210525,,0.5,,0.8,0.8,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,True,,
1630164,1610612765,James Wiseman,James Wiseman,1630164,DET,18785.0,313,-98.0,651,656,242,227,75.0,1307,43.0,52.0,15.0,20.0,20.0,24.0,14.0,24.0,2.0,4.0,,,,1.0,,59.0,80.0,,1.0,16.0,134.0,809,17.0,22.0,37.0,27.0,33.0,,9.0,63.0,78.0,40.0,,,1.0,,,4.0,8.0,2.0,10.0,2.0,,4.0,22.0,19.0,,15.0,29.0,47.0,36.0,83.0,2.0,1.0,2.0,12.0,17.0,6.0,44.0,16.0,24.0,12.0,12.0,5.0,12.0,63.0,242,2.0,0.6610169491525424,0.8863636363636364,,,,0.7375,0.7727272727272727,0.8181818181818182,0.7283950617283951,0.7727272727272727,0.8181818181818182,0.7444444444444445,0.7708333333333334,0.8513513513513513,0.012345679012345678,0.05,0.057692307692307696,0.041666666666666664,14.557823129251702,,0.1695906432748538,0.11801242236024845,0.125,0.15120274914089346,0.11920529801324503,0.10256410256410256,0.22093023255813954,0.12087912087912088,0.13793103448275862,0.6419753086419753,0.8269230769230769,0.8775510204081632,0.5813953488372093,0.2962962962962963,0.5833333333333334,0.6086956521739131,0.04938271604938271,0.5,0.5,0.5,,0.012345679012345678,,,,0.9090909090909091,0.75,,0.7272727272727273,0.8333333333333334,,,0.654320987654321,,0.56147125,0.6013642857142857,0.5833,0.13793103448275862,0.13953488372093023,0.27611940298507465,0.4701492537313433,3.8674999999999984,58.5,0.3717357910906298,,,,,,,,3.0,,30.0,3.0,1.0,17.0,3.0,5.0,3.0,2.0,30.0,4.0,1.0,,6.0,5.0,7.0,2.0,,,0.29411764705882354,0.1875,0.12056737588652482,0.13043478260869565,0.13513513513513514,0.11009174311926606,0.1320754716981132,0.09375,0.5833333333333334,0.9285714285714286,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,7.0,3.0,,,,1.0,,3.0,0.15625,0.058823529411764705,,,,,,,,,2.0,,,,,,,,True,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,28295.0,472,-139.0,980,989,175,221,120.0,1969,10.0,16.0,,,1.0,1.0,22.0,52.0,13.0,39.0,11.0,2.0,8.0,31.0,8.0,45.0,107.0,11.0,42.0,12.0,135.0,1164,5.0,9.0,14.0,6.0,20.0,10.0,3.0,24.0,48.0,42.0,30.0,3.0,,31.0,8.0,9.0,58.0,25.0,83.0,15.0,10.0,34.0,191.0,1.0,,29.0,19.0,48.0,4.0,52.0,16.0,12.0,3.0,9.0,22.0,3.0,35.0,17.0,20.0,6.0,7.0,3.0,8.0,24.0,175,2.0,0.5333333333333333,0.5454545454545454,0.9090909090909091,0.2619047619047619,0.2619047619047619,0.4205607476635514,0.5555555555555556,0.3,0.412751677852349,0.65,0.35,0.4272151898734177,0.6363636363636364,0.35294117647058826,0.28187919463087246,0.08411214953271028,0.125,0.1346153846153846,15.949820788530467,,0.07421875,0.0036363636363636364,0.15675675675675677,0.10884353741496598,0.008547008547008548,0.008620689655172414,0.0625,0.1506849315068493,0.1794871794871795,0.10738255033557047,0.625,0.7142857142857143,0.6,0.348993288590604,0.4230769230769231,0.4888888888888889,0.26174496644295303,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.0738255033557047,0.2080536912751678,0.25806451612903225,0.25806451612903225,0.875,,,,0.03333333333333333,1.0,0.06666666666666667,0.26666666666666666,0.38926174496644295,0.25806451612903225,0.4835973154362417,0.38239999999999996,0.4622833333333334,0.0392156862745098,0.05405405405405406,0.1037037037037037,0.17777777777777778,11.39065420560748,25.05952380952381,0.17857142857142858,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,15.0,9.0,3.0,,13.0,10.0,2.0,12.0,1.0,1.0,1.0,2.0,3.0,7.0,,1.0,0.3,0.5909090909090909,,0.015544041450777202,,,0.021739130434782608,0.047058823529411764,0.16279069767441862,0.875,0.45454545454545453,0.2727272727272727,0.2727272727272727,1.0,0.1,1.0,1.0,,0.375,,,,4.0,,3.0,1.0,2.0,2.0,1.0,5.0,1.0,,,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,True,,
