EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,Blocked3s,BlockedArc3,BlockedCorner3,RecoveredBlocks,BlocksRecoveredPct,Arc3PctBlocked,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,HeaveAttempts,OffensiveGoaltends,Transition Take Fouls Drawn,on,3SecondViolations
1626166,1610612749,Cameron Payne,Cameron Payne,1626166,MIL,6041.0,101.0,-6.0,215,210,39.0,51.0,19.0,425,4.0,4.0,2.0,2.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,5.0,17.0,1.0,1.0,1.0,11.0,14.0,6.0,19.0,11.0,51.0,242,1.0,3.0,3.0,1.0,2.0,1.0,10.0,8.0,14.0,15.0,3.0,17.0,5.0,1.0,14.0,9.0,23.0,6.0,3.0,7.0,2.0,5.0,55.0,1.0,1.0,4.0,5.0,1.0,6.0,3.0,3.0,6.0,1.0,4.0,1.0,2.0,7.0,3.0,5.0,10.0,9.0,2.0,13.0,3.0,1.0,6.0,1.0,10.0,39.0,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.3157894736842105,0.5,0.3157894736842105,0.7857142857142857,1.0,0.6060606060606061,0.9,0.6756756756756757,1.0,0.5757575757575758,0.07142857142857142,0.2,18.410041841004183,0.8571428571428571,0.06349206349206349,0.027777777777777776,0.018867924528301886,0.050505050505050504,0.010752688172043012,0.024390243902439025,0.11764705882352941,0.058823529411764705,0.034482758620689655,0.12121212121212122,1.0,1.0,0.75,0.15151515151515152,0.8,1.0,0.25,0.15151515151515152,0.6,0.6,0.06060606060606061,0.5,0.5,1.0,0.5151515151515151,0.29411764705882354,0.29411764705882354,0.8,1.0,0.4,1.0,0.2,0.2,1.0,0.696969696969697,0.29411764705882354,0.5193787878787878,0.5718,0.57917,0.1891891891891892,0.35294117647058826,0.05,0.19607843137254902,9.057142857142857,26.07894736842105,0.1813953488372093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,17023.0,284.0,-72.0,580,586,191.0,154.0,55.0,1166,18.0,25.0,3.0,8.0,17.0,31.0,17.0,24.0,7.0,17.0,6.0,12.0,28.0,1.0,6.0,10.0,52.0,80.0,19.0,45.0,11.0,172.0,765,3.0,13.0,22.0,11.0,16.0,7.0,66.0,56.0,48.0,57.0,,28.0,12.0,3.0,3.0,7.0,10.0,7.0,,3.0,,,27.0,8.0,20.0,37.0,66.0,16.0,82.0,5.0,2.0,7.0,,4.0,10.0,3.0,17.0,4.0,22.0,40.0,11.0,1.0,12.0,2.0,,4.0,,66.0,191.0,0.5384615384615384,0.5833333333333334,1.0,0.4222222222222222,0.6875,0.4222222222222222,0.65,0.5909090909090909,0.644,0.7763157894736842,0.6615384615384615,0.7857142857142857,0.36,0.0375,0.06451612903225806,22.82608695652174,0.4117647058823529,0.2534246575342466,0.2,0.061068702290076333,0.23170731707317074,0.06751054852320675,0.061224489795918366,0.17647058823529413,0.2833333333333333,0.21333333333333335,0.2,0.72,0.75,0.6111111111111112,0.248,0.5483870967741935,0.5862068965517241,0.35294117647058826,0.192,0.7083333333333334,0.7083333333333334,0.136,0.4117647058823529,0.4375,1.0,0.224,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,0.21052631578947367,0.375,0.15789473684210525,0.2631578947368421,0.6,0.56,0.42857142857142855,0.5139124000000002,0.5672142857142857,0.5153697368421052,0.031496062992125984,0.04878048780487805,,0.38372093023255816,9.289999999999997,25.26222222222222,0.3293103448275862,4.0,8.0,2.0,2.0,5.0,1.0,5.0,10.0,3.0,4.0,23.0,8.0,1.0,8.0,9.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,0.5,0.7307692307692307,0.7666666666666667,0.022222222222222223,0.04,0.058823529411764705,0.5,0.07547169811320754,0.15,0.023809523809523808,0.041666666666666664,0.06060606060606061,0.3142857142857143,0.16,0.0625,0.6470588235294118,0.6153846153846154,0.5,0.15384615384615385,1.0,1.0,1.0,1.0,0.8333333333333334,0.13372093023255813,,,,,,,,,,,,,,,,,,,True,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,12786.0,213.0,-37.0,441,432,145.0,127.0,46.0,873,7.0,9.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,13.0,7.0,9.0,23.0,1.0,3.0,6.0,11.0,14.0,13.0,36.0,4.0,65.0,557,2.0,4.0,4.0,6.0,13.0,2.0,28.0,18.0,4.0,39.0,,23.0,9.0,1.0,13.0,12.0,25.0,11.0,1.0,8.0,3.0,2.0,62.0,4.0,12.0,15.0,28.0,4.0,32.0,3.0,1.0,6.0,,3.0,,3.0,6.0,2.0,4.0,9.0,3.0,1.0,4.0,1.0,1.0,2.0,,28.0,145.0,0.8181818181818182,0.9,1.0,0.3611111111111111,0.46153846153846156,0.3611111111111111,0.7857142857142857,1.0,0.61,0.7647058823529411,0.6274509803921569,0.7941176470588235,0.72,0.07142857142857142,0.25,11.608961303462321,1.0,0.15306122448979592,0.14285714285714285,0.041237113402061855,0.14835164835164835,0.022099447513812154,0.05555555555555555,0.10810810810810811,0.1282051282051282,0.1774193548387097,0.18,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.08,0.75,1.0,0.6666666666666666,0.02,1.0,1.0,0.26,0.3076923076923077,0.3076923076923077,1.0,0.46,0.391304347826087,0.391304347826087,1.0,0.25,0.11764705882352941,1.0,0.4117647058823529,0.35294117647058826,0.5,0.9,0.391304347826087,0.55072,0.384,0.5529382352941177,0.0392156862745098,0.13333333333333333,,0.4307692307692308,4.328571428571428,25.269444444444446,0.3287981859410431,1.0,1.0,,1.0,3.0,1.0,2.0,2.0,1.0,,7.0,2.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,3.0,,,0.5,1.0,0.875,0.875,,,,0.08333333333333333,,,,,,0.2727272727272727,0.045454545454545456,,1.0,0.25,1.0,0.25,,,1.0,1.0,0.42857142857142855,0.1076923076923077,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,True,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,9183.0,153.0,-24.0,320,319,117.0,97.0,28.0,639,13.0,19.0,5.0,8.0,3.0,9.0,1.0,6.0,3.0,8.0,2.0,6.0,20.0,,4.0,9.0,17.0,34.0,9.0,28.0,12.0,73.0,356,1.0,5.0,10.0,5.0,11.0,2.0,27.0,22.0,12.0,24.0,3.0,20.0,6.0,9.0,4.0,3.0,7.0,3.0,,2.0,1.0,1.0,17.0,2.0,10.0,12.0,22.0,4.0,26.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,7.0,13.0,7.0,,13.0,,1.0,6.0,,27.0,117.0,0.6470588235294118,0.6875,0.8888888888888888,0.32142857142857145,0.45454545454545453,0.32142857142857145,0.5,0.5,0.49193548387096775,0.5952380952380952,0.5294117647058824,0.6136363636363636,0.45161290322580644,0.2647058823529412,0.4444444444444444,20.7977207977208,0.6,0.18181818181818182,0.14084507042253522,0.027777777777777776,0.16058394160583941,0.028985507246376812,0.01818181818181818,0.13333333333333333,0.18181818181818182,0.125,0.3064516129032258,0.6842105263157895,0.9285714285714286,0.6153846153846154,0.14516129032258066,0.3333333333333333,0.6,0.6666666666666666,0.0967741935483871,0.16666666666666666,0.16666666666666666,0.12903225806451613,0.375,0.42857142857142855,1.0,0.3225806451612903,0.3,0.3157894736842105,0.8333333333333334,,0.38095238095238093,0.625,0.09523809523809523,0.42857142857142855,0.4444444444444444,0.7580645161290323,0.3,0.5427153225806453,0.582425,0.5765714285714286,0.08823529411764706,0.15,,0.3698630136986301,6.173529411764704,25.22142857142857,0.365625,2.0,2.0,,1.0,1.0,,3.0,3.0,,1.0,7.0,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,2.0,,,1.0,0.75,0.7,0.07142857142857142,0.2631578947368421,0.125,,0.030303030303030304,0.05263157894736842,0.03125,,0.058823529411764705,0.2222222222222222,0.2,,1.0,0.5,1.0,0.25,,,,,0.5,0.0958904109589041,,,,,,0.05,,,,,,,,,,,,,True,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,34339.0,572.0,-89.0,1189,1187,368.0,345.0,121.0,2376,21.0,31.0,7.0,10.0,9.0,20.0,3.0,3.0,10.0,30.0,5.0,7.0,16.0,2.0,2.0,9.0,33.0,54.0,17.0,46.0,8.0,125.0,1459,6.0,12.0,18.0,2.0,14.0,1.0,31.0,34.0,32.0,51.0,,16.0,7.0,3.0,24.0,26.0,50.0,17.0,9.0,18.0,4.0,2.0,126.0,17.0,41.0,21.0,70.0,43.0,113.0,16.0,3.0,19.0,3.0,14.0,9.0,5.0,28.0,4.0,36.0,92.0,11.0,2.0,11.0,,,5.0,,31.0,368.0,0.5151515151515151,0.7083333333333334,1.0,0.3695652173913043,0.14285714285714285,0.3695652173913043,0.6111111111111112,0.6666666666666666,0.585,0.46875,0.589622641509434,0.45588235294117646,0.46,0.05555555555555555,0.1,10.022607385079127,0.6785714285714286,0.07368421052631578,0.1782608695652174,0.06227106227106227,0.1203883495145631,0.0784313725490196,0.06542056074766354,0.06315789473684211,0.07086614173228346,0.1751412429378531,0.31,0.6774193548387096,0.7,0.38095238095238093,0.2,0.45,0.5,0.7777777777777778,0.03,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.16,0.4375,0.4375,1.0,0.11764705882352941,0.3125,0.7,0.15625,0.28125,0.2222222222222222,0.77,0.4375,0.5656694999999999,0.5812285714285714,0.5733265624999998,0.047619047619047616,0.0847457627118644,,0.248,5.092592592592593,24.08043478260869,0.30950378469301937,9.0,10.0,,4.0,,,9.0,11.0,,3.0,21.0,18.0,,23.0,8.0,2.0,13.0,,2.0,,7.0,1.0,5.0,3.0,,,1.0,6.0,5.0,1.0,6.0,12.0,,,0.8181818181818182,0.5294117647058824,0.525,,0.03225806451612903,,0.27586206896551724,0.0970464135021097,0.0875,0.11764705882352941,0.07272727272727272,0.05084745762711865,0.09523809523809523,0.18867924528301888,0.044444444444444446,0.6666666666666666,0.5882352941176471,0.9,0.23529411764705882,,,,,,0.168,,,,3.0,0.5,,3.0,1.0,1.0,0.08108108108108109,,,,,,,,,True,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,15994.0,267.0,-42.0,555,553,119.0,111.0,61.0,1108,22.0,27.0,2.0,5.0,7.0,12.0,3.0,4.0,4.0,6.0,2.0,14.0,41.0,4.0,1.0,4.0,32.0,43.0,18.0,47.0,11.0,129.0,715,5.0,3.0,7.0,3.0,6.0,1.0,16.0,40.0,24.0,54.0,,41.0,14.0,1.0,12.0,8.0,20.0,4.0,4.0,7.0,3.0,2.0,48.0,2.0,12.0,20.0,32.0,9.0,41.0,7.0,2.0,,,,5.0,,5.0,1.0,11.0,21.0,13.0,,13.0,3.0,,8.0,,16.0,119.0,0.625,0.7407407407407407,1.0,0.3829787234042553,0.5,0.3829787234042553,0.7441860465116279,0.42857142857142855,0.6555555555555556,0.5769230769230769,0.6789473684210526,0.6153846153846154,0.5222222222222223,0.023255813953488372,,15.92356687898089,,0.12658227848101267,0.12244897959183673,0.015625,0.125,0.028455284552845527,0.009708737864077669,0.1206896551724138,0.12903225806451613,0.1282051282051282,0.3,0.8148148148148148,0.8461538461538461,0.6818181818181818,0.13333333333333333,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.044444444444444446,0.75,0.75,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.45555555555555555,0.34146341463414637,0.34146341463414637,1.0,0.2857142857142857,0.38461538461538464,0.4,0.15384615384615385,0.3076923076923077,0.25,0.8222222222222222,0.34146341463414637,0.5528188888888889,0.5717375,0.5395,0.08421052631578947,0.16666666666666666,,0.12403100775193798,5.037209302325581,26.96808510638298,0.21441441441441442,8.0,8.0,,1.0,2.0,3.0,9.0,9.0,3.0,3.0,30.0,10.0,,5.0,,1.0,5.0,,,,,,2.0,5.0,,,,23.0,17.0,6.0,23.0,,,0.6,1.0,0.9642857142857143,1.0,,0.037037037037037035,,,0.0423728813559322,0.07317073170731707,0.019230769230769232,0.04,0.04,0.13157894736842105,0.1,0.02631578947368421,0.3333333333333333,0.5714285714285714,1.0,0.07142857142857142,,,0.75,1.0,1.0,0.23255813953488372,,,,11.0,0.4782608695652174,,2.0,,1.0,0.125,2.0,0.25,,,,,,,True,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,9375.0,156.0,-15.0,327,322,44.0,58.0,42.0,649,4.0,7.0,,,7.0,18.0,9.0,17.0,4.0,4.0,1.0,8.0,25.0,3.0,1.0,2.0,20.0,42.0,12.0,29.0,12.0,88.0,416,3.0,,1.0,2.0,3.0,2.0,8.0,16.0,24.0,30.0,6.0,25.0,8.0,1.0,18.0,4.0,22.0,2.0,2.0,16.0,2.0,,48.0,1.0,6.0,10.0,16.0,2.0,18.0,6.0,3.0,11.0,1.0,6.0,4.0,5.0,15.0,1.0,9.0,15.0,10.0,,16.0,1.0,1.0,6.0,2.0,8.0,44.0,0.4,0.4,0.8333333333333334,0.41379310344827586,0.6666666666666666,0.41379310344827586,0.47619047619047616,,0.5352112676056338,0.75,0.564935064935065,0.8,0.4084507042253521,0.023809523809523808,,24.664879356568363,0.7333333333333333,0.12987012987012986,0.09090909090909091,0.014705882352941176,0.11188811188811189,0.013888888888888888,0.017857142857142856,0.06060606060606061,0.16129032258064516,0.10714285714285714,0.09859154929577464,0.5714285714285714,0.6666666666666666,0.5,0.2535211267605634,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.23943661971830985,0.5294117647058824,0.5294117647058824,0.056338028169014086,1.0,1.0,1.0,0.352112676056338,0.32,0.32,0.75,0.6,,,0.25,0.5,0.5,0.5070422535211268,0.32,0.4895232394366197,0.497075,0.49427499999999996,0.1038961038961039,0.1276595744680851,0.06666666666666667,0.09090909090909091,11.947619047619051,26.00689655172414,0.1345565749235474,,,,,1.0,1.0,1.0,2.0,1.0,,5.0,,,1.0,,,3.0,3.0,,,2.0,,,,,1.0,,3.0,1.0,2.0,4.0,,,0.3333333333333333,0.5,0.5,0.5,,0.14285714285714285,,,0.013157894736842105,0.043478260869565216,,,,0.23076923076923078,,,0.2222222222222222,,,,,,0.3333333333333333,1.0,1.0,0.056818181818181816,1.0,,1.0,3.0,0.75,,,,,,,,1.0,,,,,,True,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,17517.0,292.0,-25.0,607,609,175.0,134.0,72.0,1216,56.0,83.0,11.0,15.0,11.0,36.0,7.0,23.0,,,,3.0,11.0,,2.0,6.0,74.0,142.0,3.0,11.0,63.0,220.0,770,,19.0,36.0,2.0,6.0,24.0,68.0,64.0,84.0,3.0,6.0,11.0,3.0,12.0,14.0,42.0,56.0,25.0,17.0,7.0,4.0,3.0,154.0,9.0,25.0,31.0,56.0,23.0,79.0,10.0,9.0,13.0,5.0,6.0,19.0,7.0,32.0,6.0,10.0,27.0,70.0,,97.0,9.0,,47.0,,68.0,175.0,0.43243243243243246,0.49230769230769234,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.5211267605633803,0.5277777777777778,0.5130718954248366,0.5238095238095238,0.5583756345177665,0.53125,0.0718954248366013,0.08450704225352113,0.1388888888888889,33.38192419825073,0.40625,0.2108843537414966,0.21367521367521367,0.06870229007633588,0.21212121212121213,0.08984375,0.07291666666666667,0.10416666666666667,0.2361111111111111,0.2111111111111111,0.5424836601307189,0.6746987951807228,0.7272727272727273,0.42857142857142855,0.23529411764705882,0.3055555555555556,0.3548387096774194,0.6363636363636364,0.1503267973856209,0.30434782608695654,0.3181818181818182,,,,,0.0718954248366013,0.2727272727272727,0.2727272727272727,0.3333333333333333,,0.35714285714285715,0.7333333333333333,,0.14285714285714285,0.3333333333333333,0.6143790849673203,0.2727272727272727,0.5555797385620914,0.5952076923076922,0.5207797619047619,0.24607329842931938,0.2611111111111111,,0.3090909090909091,5.912676056338029,25.58181818181818,0.2883031301482702,11.0,17.0,,,,,12.0,20.0,,6.0,30.0,18.0,,14.0,,8.0,1.0,2.0,,4.0,3.0,3.0,1.0,4.0,,1.0,6.0,9.0,7.0,1.0,10.0,4.0,6.0,,0.6,0.6,0.625,,0.07228915662650602,,,0.112,0.10204081632653061,0.1509433962264151,0.043478260869565216,0.05714285714285714,0.3333333333333333,0.2222222222222222,0.13333333333333333,0.14285714285714285,0.85,0.6470588235294118,,,,,,,0.13636363636363635,1.0,,1.0,3.0,0.3,,,,,,,0.09090909090909091,,1.0,0.043478260869565216,,,,True,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,8319.0,139.0,-30.0,298,298,52.0,51.0,30.0,596,4.0,5.0,,1.0,4.0,7.0,1.0,3.0,6.0,8.0,1.0,9.0,27.0,,1.0,4.0,9.0,15.0,15.0,35.0,,63.0,379,,,1.0,1.0,5.0,,3.0,8.0,10.0,45.0,,27.0,9.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,,14.0,5.0,8.0,8.0,16.0,7.0,23.0,3.0,1.0,3.0,,1.0,3.0,2.0,6.0,2.0,3.0,4.0,,,,,,,,3.0,52.0,0.4444444444444444,0.5,1.0,0.42857142857142855,0.2,0.42857142857142855,0.6,,0.63,0.25,0.63,0.25,0.7,0.06666666666666667,0.14285714285714285,16.91842900302115,0.5,0.09302325581395349,0.16,0.0684931506849315,0.11764705882352941,0.051094890510948905,0.06666666666666667,0.08823529411764706,0.08571428571428572,0.15384615384615385,0.1,0.8,0.8,0.5,0.14,0.5714285714285714,0.6666666666666666,0.25,0.06,0.3333333333333333,0.3333333333333333,0.16,0.75,0.75,1.0,0.54,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,,0.16666666666666666,0.6666666666666666,0.25,0.8,0.3333333333333333,0.531209,,0.4953083333333333,,,,0.047619047619047616,8.526666666666666,25.84857142857143,0.174496644295302,1.0,1.0,,,,,1.0,2.0,,,2.0,2.0,,2.0,,2.0,2.0,2.0,1.0,,1.0,,,,,,,2.0,,2.0,2.0,,,,0.5,0.5,0.5,,,,,0.03125,,0.06451612903225806,,0.07692307692307693,0.11764705882352941,0.18181818181818182,0.08,1.0,0.5,1.0,,,,,,,0.031746031746031744,,,,2.0,1.0,,,,,,,,,,,,,,True,
1641753,1610612749,Chris Livingston,Chris Livingston,1641753,MIL,2521.0,42.0,-21.0,89,86,43.0,46.0,9.0,175,3.0,4.0,2.0,2.0,1.0,2.0,,,1.0,2.0,1.0,,1.0,,,,4.0,6.0,1.0,3.0,1.0,12.0,99,,3.0,4.0,1.0,1.0,,9.0,6.0,2.0,3.0,,1.0,,,2.0,,2.0,,,,2.0,,4.0,,5.0,1.0,7.0,,7.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,5.0,3.0,,2.0,,,1.0,,9.0,43.0,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.75,0.6111111111111112,0.9,0.6,0.9,0.3333333333333333,,,11.224489795918368,1.0,0.08333333333333333,0.2777777777777778,,0.2,,,0.25,,0.25,0.4444444444444444,0.75,0.75,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,,0.4,1.0,0.2,,,0.7777777777777778,,0.5921555555555555,,0.6139899999999999,0.1,0.14285714285714285,,0.75,3.133333333333333,24.366666666666664,0.48314606741573035,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.2,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,True,
