EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,DefensiveGoaltends,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Transition Take Fouls Drawn,BlockedCorner3,OffensiveGoaltends,on,HeaveAttempts,BlockedLongMidRange
1626166,1610612749,Cameron Payne,Cameron Payne,1626166,MIL,13009.0,217,-12,443,442,96.0,126,47.0,885,4.0,11.0,1.0,4.0,5.0,12.0,4.0,7.0,1.0,4.0,1.0,13.0,34.0,3.0,1.0,4.0,13.0,30.0,14.0,38.0,15.0,83.0,524,1.0,1.0,3.0,2.0,4.0,9.0,1.0,5.0,1.0,12.0,6.0,20.0,33.0,9.0,34.0,13.0,4.0,24.0,14.0,38.0,11.0,3.0,17.0,4.0,3.0,90.0,1.0,8.0,9.0,17.0,1.0,18.0,4.0,2.0,2.0,6.0,5.0,3.0,1.0,2.0,9.0,1.0,4.0,8.0,20.0,1.0,10.0,1.0,16.0,1.0,6.0,2.0,12.0,96.0,3.0,1.0,0.23076923076923078,0.23076923076923078,0.7857142857142857,0.3684210526315789,0.2,0.3684210526315789,0.43333333333333335,1.0,0.4444444444444444,0.5,0.25,0.39285714285714285,0.5394736842105263,0.25,0.4,0.5588235294117647,0.13333333333333333,0.18181818181818182,0.16666666666666666,16.901408450704228,0.6666666666666666,0.07377049180327869,0.09302325581395349,0.011494252873563218,0.08173076923076923,0.005128205128205128,0.014925373134328358,0.08333333333333333,0.07272727272727272,0.05263157894736842,0.1044776119402985,0.05263157894736842,0.16176470588235295,0.36363636363636365,0.4444444444444444,0.25,0.17647058823529413,0.4166666666666667,0.5,0.4,0.10294117647058823,0.5714285714285714,0.5714285714285714,0.058823529411764705,0.25,0.25,1.0,0.5,0.38235294117647056,0.38235294117647056,0.7692307692307693,0.75,0.2857142857142857,0.25,0.07142857142857142,0.2857142857142857,0.25,0.7205882352941176,0.38235294117647056,0.5037426470588235,0.5295000000000001,0.47885357142857143,0.08108108108108109,0.16666666666666666,0.024096385542168676,0.14457831325301204,8.016666666666667,26.110526315789468,0.21670428893905191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,23597.0,393,34,826,828,265.0,222,87.0,1654,34.0,46.0,14.0,19.0,21.0,49.0,8.0,21.0,5.0,14.0,5.0,11.0,32.0,1.0,5.0,10.0,63.0,116.0,16.0,46.0,26.0,200.0,967,13.0,20.0,2.0,37.0,22.0,42.0,8.0,15.0,10.0,78.0,64.0,62.0,48.0,,32.0,11.0,7.0,12.0,9.0,21.0,7.0,2.0,6.0,3.0,3.0,51.0,13.0,40.0,39.0,84.0,26.0,110.0,11.0,7.0,4.0,11.0,4.0,11.0,7.0,2.0,22.0,2.0,7.0,25.0,44.0,3.0,25.0,,35.0,,15.0,4.0,78.0,265.0,6.0,4.0,0.5079365079365079,0.6037735849056604,1.0,0.34782608695652173,0.5333333333333333,0.34782608695652173,0.5431034482758621,0.65,0.5238095238095238,0.5370370370370371,0.7272727272727273,0.5964912280701754,0.5617977528089888,0.7708333333333334,0.6190476190476191,0.2839506172839506,0.0603448275862069,0.043478260869565216,0.10204081632653061,21.762785636561482,0.5,0.1848341232227488,0.22598870056497175,0.07975460122699386,0.2036082474226804,0.07428571428571429,0.072,0.1125,0.2111111111111111,0.2682926829268293,0.1956521739130435,0.3333333333333333,0.2839506172839506,0.7391304347826086,0.7727272727272727,0.6176470588235294,0.30246913580246915,0.42857142857142855,0.4772727272727273,0.2857142857142857,0.12962962962962962,0.38095238095238093,0.38095238095238093,0.08641975308641975,0.35714285714285715,0.35714285714285715,1.0,0.19753086419753085,0.34375,0.34375,1.0,0.045454545454545456,0.3333333333333333,0.7368421052631579,0.08771929824561403,0.17543859649122806,0.5,0.5679012345679012,0.34375,0.5139003086419752,0.49932272727272725,0.5100859649122806,0.08620689655172414,0.1171875,0.185,0.39,7.232758620689657,25.69347826086957,0.32082324455205813,10.0,14.0,1.0,1.0,3.0,1.0,2.0,5.0,20.0,13.0,5.0,3.0,2.0,5.0,1.0,5.0,3.0,13.0,5.0,8.0,13.0,7.0,1.0,1.0,1.0,0.2777777777777778,0.06951871657754011,0.06944444444444445,0.06756756756756757,0.07317073170731707,0.10526315789473684,0.039473684210526314,0.5384615384615384,0.625,0.6363636363636364,0.7142857142857143,0.1,0.045454545454545456,1.0,1.0,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,True,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,14323.0,239,-39,502,508,166.0,141,51.0,1010,6.0,9.0,,,3.0,4.0,1.0,1.0,4.0,11.0,2.0,11.0,27.0,3.0,2.0,7.0,10.0,14.0,15.0,38.0,6.0,71.0,618,,1.0,3.0,3.0,3.0,3.0,3.0,9.0,6.0,21.0,12.0,8.0,45.0,,27.0,11.0,2.0,9.0,12.0,21.0,7.0,5.0,9.0,,,54.0,2.0,7.0,12.0,19.0,4.0,23.0,7.0,6.0,1.0,5.0,2.0,4.0,3.0,1.0,9.0,,5.0,9.0,12.0,,11.0,3.0,7.0,,3.0,1.0,21.0,166.0,,1.0,0.6,0.6,1.0,0.39473684210526316,0.3333333333333333,0.39473684210526316,0.7142857142857143,,1.0,0.625,0.375,0.625,0.6454545454545455,0.375,0.7,0.7307692307692307,0.14285714285714285,0.1111111111111111,0.25,11.469534050179211,0.5555555555555556,0.11428571428571428,0.05982905982905983,0.018867924528301886,0.08558558558558559,0.013452914798206279,0.012987012987012988,0.07317073170731707,0.06521739130434782,0.3333333333333333,0.06521739130434782,0.04,0.17307692307692307,0.6666666666666666,0.75,0.8333333333333334,0.07692307692307693,0.75,1.0,,0.019230769230769232,1.0,1.0,0.21153846153846154,0.36363636363636365,0.36363636363636365,1.0,0.5192307692307693,0.4074074074074074,0.4074074074074074,1.0,0.75,,,0.16666666666666666,0.5833333333333334,0.2857142857142857,0.9038461538461539,0.4074074074074074,0.5661096153846154,0.4989,0.5259958333333333,0.05555555555555555,0.1875,0.04225352112676056,0.29577464788732394,4.014285714285714,25.576315789473686,0.33067729083665337,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,2.0,1.0,,,0.3333333333333333,,0.008547008547008548,0.02040816326530612,,,0.034482758620689655,,0.5,1.0,0.25,,,,,,0.3333333333333333,1.0,0.5,1.0,1.0,2.0,2.0,0.06666666666666667,,,,,,,,,,,,,,,,True,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,36460.0,608,-12,1284,1282,421.0,410,129.0,2566,33.0,52.0,11.0,19.0,11.0,22.0,7.0,17.0,14.0,31.0,11.0,16.0,44.0,,6.0,17.0,51.0,91.0,30.0,75.0,19.0,211.0,1500,9.0,13.0,5.0,26.0,16.0,29.0,11.0,28.0,4.0,69.0,60.0,42.0,87.0,3.0,44.0,16.0,14.0,21.0,10.0,31.0,5.0,5.0,15.0,4.0,2.0,72.0,13.0,34.0,37.0,77.0,22.0,99.0,13.0,9.0,4.0,13.0,8.0,14.0,5.0,5.0,27.0,4.0,13.0,28.0,54.0,3.0,20.0,,28.0,1.0,14.0,,69.0,421.0,8.0,,0.5882352941176471,0.6382978723404256,0.9666666666666667,0.4,0.39285714285714285,0.4,0.5604395604395604,0.6923076923076923,0.5517241379310345,0.5783132530120482,0.6666666666666666,0.5701754385964912,0.5865921787709497,0.6190476190476191,0.575,0.45180722891566266,0.15384615384615385,0.17307692307692307,0.22727272727272727,14.456140350877194,0.48148148148148145,0.12171052631578948,0.12363636363636364,0.04924242424242424,0.1226252158894646,0.04021937842778794,0.054187192118226604,0.1346153846153846,0.11594202898550725,0.11290322580645161,0.12385321100917432,0.12280701754385964,0.3132530120481928,0.6346153846153846,0.7674418604651163,0.6060606060606061,0.13253012048192772,0.5,0.6470588235294118,0.5454545454545454,0.10240963855421686,0.4117647058823529,0.4117647058823529,0.18674698795180722,0.45161290322580644,0.4827586206896552,1.0,0.26506024096385544,0.36363636363636365,0.37209302325581395,0.9375,,0.3333333333333333,0.5789473684210527,0.19298245614035087,0.2982456140350877,0.35294117647058826,0.7650602409638554,0.36363636363636365,0.5518587349397588,0.5928636363636364,0.5627719298245615,0.0782122905027933,0.1346153846153846,0.12322274881516587,0.32701421800947866,6.365934065934066,24.98133333333334,0.3278816199376947,6.0,9.0,2.0,5.0,5.0,,2.0,2.0,8.0,9.0,6.0,,5.0,1.0,,2.0,1.0,7.0,5.0,2.0,7.0,3.0,,1.0,0.4,0.18181818181818182,0.03180212014134275,0.02727272727272727,0.02631578947368421,0.05084745762711865,0.03278688524590164,,0.42857142857142855,0.5714285714285714,0.5,0.6666666666666666,,0.2777777777777778,0.4,1.0,,,0.45454545454545453,,3.0,,,,3.0,1.0,0.04,0.06451612903225806,0.022727272727272728,,,,,,,,,,,True,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,7093.0,118,-8,243,243,64.0,107,18.0,486,3.0,3.0,2.0,2.0,,2.0,,1.0,3.0,6.0,1.0,13.0,33.0,1.0,1.0,6.0,3.0,6.0,16.0,39.0,1.0,55.0,280,,,1.0,3.0,2.0,3.0,2.0,7.0,,10.0,6.0,,39.0,9.0,33.0,13.0,,7.0,2.0,9.0,2.0,,6.0,1.0,,20.0,,8.0,5.0,16.0,1.0,17.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,10.0,,2.0,,1.0,,,,10.0,64.0,2.0,,1.0,1.0,0.8125,0.41025641025641024,0.2857142857142857,0.41025641025641024,0.5,,0.6666666666666666,0.6,1.5,0.5,0.6111111111111112,1.5,0.5,0.8666666666666667,,,,19.157088122605366,0.6,0.08333333333333333,0.13333333333333333,,0.10833333333333334,0.01020408163265306,,,0.15151515151515152,,0.1111111111111111,0.2,0.06666666666666667,1.0,1.0,1.0,0.044444444444444446,,,,0.022222222222222223,,,0.13333333333333333,0.5,0.5,0.6666666666666666,0.7333333333333333,0.3939393939393939,0.3939393939393939,0.8461538461538461,1.0,0.2,1.0,0.1,0.6,0.16666666666666666,0.9333333333333333,0.3939393939393939,0.5131455555555554,0.55905,0.5248599999999999,0.022222222222222223,,0.05454545454545454,0.18181818181818182,8.133333333333335,26.261538461538457,0.26337448559670784,,,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,0.42857142857142855,0.022222222222222223,0.058823529411764705,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,0.02564102564102564,,,,,,,,True,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,9183.0,153,-24,320,319,117.0,97,28.0,639,11.0,12.0,5.0,5.0,3.0,7.0,1.0,1.0,2.0,7.0,2.0,2.0,5.0,1.0,,3.0,15.0,20.0,4.0,12.0,2.0,44.0,356,3.0,4.0,1.0,6.0,7.0,8.0,,5.0,,14.0,12.0,18.0,12.0,,5.0,2.0,,10.0,6.0,16.0,5.0,1.0,10.0,,,38.0,3.0,20.0,6.0,27.0,7.0,34.0,6.0,4.0,2.0,7.0,5.0,4.0,2.0,,11.0,3.0,2.0,7.0,23.0,2.0,4.0,,4.0,,2.0,,14.0,117.0,4.0,,0.4,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.75,0.75,0.875,0.65625,0.6,0.5384615384615384,0.6470588235294118,0.5,0.5,0.375,,,,12.820512820512821,0.6363636363636364,0.09090909090909091,0.28169014084507044,0.041666666666666664,0.1897810218978102,0.050724637681159424,0.01818181818181818,,0.12121212121212122,0.1111111111111111,0.2857142857142857,0.26666666666666666,0.375,0.9166666666666666,0.9166666666666666,0.45454545454545453,0.21875,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.03125,1.0,1.0,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.15625,0.4,0.4,1.0,0.2,0.38461538461538464,1.0,0.15384615384615385,0.23076923076923078,,0.75,0.4,0.59294375,0.54823,0.6063038461538461,0.058823529411764705,0.09090909090909091,0.13636363636363635,0.3181818181818182,4.645,24.275000000000002,0.365625,3.0,3.0,,,,,,,6.0,4.0,1.0,,,2.0,,,,,,,,,,,,0.125,0.06060606060606061,0.05263157894736842,0.09375,,0.11764705882352941,,,,0.6,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,True,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,11416.0,190,17,412,410,136.0,141,42.0,822,13.0,17.0,3.0,3.0,2.0,8.0,4.0,5.0,3.0,3.0,1.0,10.0,22.0,1.0,1.0,3.0,19.0,30.0,13.0,25.0,6.0,83.0,460,2.0,3.0,1.0,8.0,4.0,8.0,2.0,4.0,3.0,17.0,32.0,6.0,39.0,,22.0,10.0,1.0,3.0,4.0,7.0,3.0,1.0,3.0,,,18.0,1.0,11.0,14.0,25.0,4.0,29.0,6.0,3.0,3.0,4.0,1.0,8.0,3.0,1.0,12.0,1.0,6.0,11.0,22.0,2.0,10.0,,12.0,,6.0,1.0,17.0,136.0,,1.0,0.8421052631578947,0.9411764705882353,1.0,0.52,0.5,0.52,0.6333333333333333,0.6666666666666666,0.5,0.7,0.5,0.5833333333333334,0.6916666666666667,0.5714285714285714,0.5666666666666667,0.45454545454545453,0.03333333333333333,0.058823529411764705,,15.686274509803923,0.3333333333333333,0.12727272727272726,0.12790697674418605,0.013333333333333334,0.12755102040816327,0.022727272727272728,,0.175,0.1111111111111111,0.08,0.12987012987012986,0.1111111111111111,0.3090909090909091,0.7647058823529411,0.8125,0.7692307692307693,0.14545454545454545,0.25,0.25,1.0,0.09090909090909091,0.8,0.8,0.05454545454545454,1.0,1.0,1.0,0.4,0.45454545454545453,0.45454545454545453,1.0,0.25,0.25,1.0,0.08333333333333333,0.25,0.3333333333333333,0.7636363636363637,0.45454545454545453,0.5442454545454546,0.60875,0.5218958333333333,0.1016949152542373,0.17647058823529413,0.0963855421686747,0.20481927710843373,6.320000000000001,26.916000000000004,0.3300970873786408,2.0,3.0,,,1.0,,,4.0,4.0,3.0,,1.0,,6.0,,1.0,2.0,18.0,14.0,4.0,18.0,11.0,,,,,0.0297029702970297,0.02702702702702703,0.044444444444444446,,0.07142857142857142,0.045454545454545456,0.6111111111111112,1.0,0.75,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,16558.0,276,32,600,594,255.0,197,62.0,1194,33.0,53.0,16.0,21.0,10.0,27.0,4.0,10.0,2.0,6.0,3.0,23.0,56.0,3.0,11.0,21.0,47.0,90.0,25.0,62.0,57.0,226.0,700,1.0,5.0,5.0,9.0,25.0,39.0,12.0,24.0,36.0,122.0,18.0,76.0,18.0,57.0,56.0,23.0,14.0,36.0,17.0,53.0,13.0,4.0,25.0,5.0,6.0,123.0,1.0,13.0,18.0,31.0,5.0,36.0,13.0,7.0,6.0,12.0,10.0,5.0,2.0,,17.0,,10.0,6.0,17.0,,43.0,1.0,61.0,9.0,18.0,10.0,122.0,255.0,3.0,8.0,0.19148936170212766,0.1956521739130435,0.24,0.4032258064516129,0.5,0.4032258064516129,0.5222222222222223,0.2,0.6410256410256411,0.555921052631579,0.25,0.6825396825396826,0.615819209039548,0.375,0.759493670886076,0.40789473684210525,0.15555555555555556,0.16981132075471697,0.18518518518518517,28.7856071964018,0.7058823529411765,0.125,0.104,0.00847457627118644,0.11524163568773234,0.02,0.01098901098901099,0.14634146341463414,0.10294117647058823,0.14285714285714285,0.10377358490566038,0.10526315789473684,0.34868421052631576,0.6226415094339622,0.75,0.21212121212121213,0.17763157894736842,0.37037037037037035,0.45454545454545453,0.2,0.06578947368421052,0.4,0.4,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.3684210526315789,0.4107142857142857,0.41818181818181815,0.17391304347826086,0.3,0.3333333333333333,0.7619047619047619,0.047619047619047616,0.3333333333333333,0.5238095238095238,0.756578947368421,0.4107142857142857,0.5531861842105263,0.47964444444444454,0.5221404761904763,0.11377245508982035,0.17142857142857143,0.03982300884955752,0.5398230088495575,5.752222222222222,26.740322580645163,0.425,,1.0,1.0,2.0,1.0,,1.0,4.0,2.0,4.0,,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0,,,,0.2,,0.030303030303030304,0.03571428571428571,0.0392156862745098,,,0.015873015873015872,,,0.1,,,0.2,0.5,1.0,,,0.3333333333333333,,3.0,,,,1.0,,0.016129032258064516,,0.017857142857142856,1.0,1.0,0.016129032258064516,,,1.0,,,,,True,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,4473.0,75,-13,158,157,58.0,35,11.0,315,1.0,1.0,,,3.0,4.0,,,4.0,7.0,1.0,8.0,14.0,1.0,2.0,2.0,4.0,5.0,12.0,21.0,1.0,45.0,184,,,2.0,3.0,1.0,1.0,3.0,3.0,,11.0,8.0,,33.0,3.0,14.0,8.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,5.0,3.0,8.0,1.0,9.0,6.0,6.0,,,,,,,,,,2.0,6.0,1.0,2.0,,2.0,,1.0,,11.0,58.0,2.0,,1.0,1.0,0.9166666666666666,0.5714285714285714,1.0,0.5714285714285714,0.8,,1.0,0.8461538461538461,0.75,1.375,0.8333333333333334,0.75,1.375,0.8076923076923077,,,,15.882352941176471,,0.09375,0.13157894736842105,,0.11428571428571428,0.014492753623188406,,,0.1875,,0.14285714285714285,0.1,0.038461538461538464,1.0,1.0,1.0,0.15384615384615385,0.75,0.75,1.0,,,,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.875,0.5,,,0.25,0.5,1.0,0.8461538461538461,0.5714285714285714,0.5057,0.5055,0.5430999999999999,0.037037037037037035,0.16666666666666666,0.06666666666666667,0.24444444444444444,8.86,25.352380952380948,0.3670886075949367,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,,0.029411764705882353,0.09090909090909091,,,,,,,,,,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,6922.0,115,15,239,237,34.0,51,34.0,476,3.0,7.0,,,10.0,19.0,12.0,18.0,1.0,3.0,2.0,6.0,19.0,1.0,1.0,3.0,25.0,44.0,7.0,22.0,11.0,82.0,279,1.0,1.0,1.0,3.0,4.0,6.0,1.0,5.0,1.0,12.0,24.0,26.0,15.0,6.0,19.0,6.0,2.0,18.0,7.0,25.0,5.0,2.0,10.0,7.0,1.0,57.0,2.0,6.0,3.0,10.0,4.0,14.0,6.0,3.0,3.0,6.0,5.0,5.0,1.0,,11.0,3.0,,5.0,12.0,,11.0,1.0,13.0,1.0,7.0,,12.0,34.0,,,0.48,0.48,0.7142857142857143,0.3181818181818182,0.2,0.3181818181818182,0.5681818181818182,1.0,0.6666666666666666,0.5378787878787878,0.5,0.5,0.5704225352112676,0.75,0.5454545454545454,0.3333333333333333,0.045454545454545456,0.14285714285714285,,29.818181818181817,0.5454545454545454,0.046153846153846156,0.10909090909090909,0.04081632653061224,0.075,0.037383177570093455,0.05405405405405406,0.03333333333333333,0.07692307692307693,,0.06818181818181818,0.2727272727272727,0.10606060606060606,0.42857142857142855,0.5,1.0,0.2878787878787879,0.5263157894736842,0.5263157894736842,0.5,0.2727272727272727,0.6666666666666666,0.7058823529411765,0.045454545454545456,0.3333333333333333,0.3333333333333333,,0.2878787878787879,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.5,,,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.4393939393939394,0.3157894736842105,0.4947439393939393,0.47665,0.4765727272727273,0.09859154929577464,0.14285714285714285,0.036585365853658534,0.14634146341463414,11.525,25.463636363636365,0.14225941422594143,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,0.1,0.034482758620689655,0.07692307692307693,,,,0.03225806451612903,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,0.045454545454545456,,0.05263157894736842,,,,1.0,,1.0,0.05555555555555555,,,,True,,
