EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,Blocked3s,BlockedCorner3,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,HeaveAttempts,on,SecondChanceCorner3FGM,FTOffRebounds,Transition Take Fouls Drawn,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3SecondViolations,OffensiveGoaltends
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,16641.0,277,31.0,566,562,159,149,55.0,1128,17.0,21.0,1.0,1.0,3.0,4.0,18.0,41.0,23.0,41.0,2.0,3.0,1.0,1.0,1.0,13.0,38.0,1.0,3.0,5.0,13.0,58.0,103.0,15.0,41.0,47.0,208.0,652,4.0,8.0,1.0,4.0,1.0,12.0,20.0,28.0,6.0,14.0,15.0,73.0,46.0,70.0,21.0,24.0,38.0,13.0,4.0,29.0,36.0,65.0,23.0,13.0,20.0,6.0,3.0,166.0,1.0,1.0,18.0,14.0,32.0,2.0,34.0,1.0,8.0,5.0,3.0,9.0,7.0,7.0,13.0,1.0,2.0,1.0,22.0,5.0,10.0,23.0,3.0,1.0,1.0,52.0,1.0,53.0,4.0,6.0,20.0,1.0,4.0,73.0,158,3.0,4.0,0.396551724137931,0.396551724137931,0.4666666666666667,0.3658536585365853,0.25,0.4285714285714285,0.3658536585365853,0.5631067961165048,0.5,0.7142857142857143,0.5590277777777778,0.4583333333333333,0.6904761904761905,0.6121212121212121,0.4583333333333333,0.7448979591836735,0.2847222222222222,0.0388349514563106,0.0975609756097561,29.588607594936708,0.4090909090909091,0.112,0.0083333333333333,0.1313868613138686,0.0085470085470085,0.1221374045801526,0.0084388185654008,0.0188679245283018,0.0285714285714285,0.1162790697674418,0.0967741935483871,0.15,0.1157894736842105,0.1666666666666666,0.0153846153846153,0.1458333333333333,0.8095238095238095,0.8095238095238095,0.5294117647058824,0.2847222222222222,0.4390243902439024,0.4864864864864865,0.2777777777777778,0.2847222222222222,0.5609756097560976,0.5609756097560976,0.391304347826087,0.0208333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2638888888888889,0.3421052631578947,0.3421052631578947,0.3846153846153846,0.0833333333333333,1.0,1.0,0.0833333333333333,0.25,0.3333333333333333,1.0,0.0952380952380952,0.75,0.0238095238095238,1.0,0.3095238095238095,0.3846153846153846,0.4305555555555556,0.3421052631578947,0.4980642361111111,0.51753,0.4786142857142857,0.1304347826086956,0.1680672268907563,0.0238095238095238,0.0576923076923076,0.3509615384615384,11.17281553398058,26.302439024390253,0.2809187279151943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,9887.0,165,-13.0,323,325,80,53,26.0,648,8.0,14.0,1.0,1.0,4.0,8.0,6.0,9.0,,,6.0,8.0,,1.0,2.0,12.0,22.0,1.0,2.0,2.0,3.0,14.0,23.0,18.0,30.0,13.0,95.0,407,2.0,2.0,1.0,2.0,3.0,10.0,5.0,9.0,3.0,5.0,12.0,31.0,14.0,14.0,42.0,12.0,22.0,12.0,3.0,9.0,6.0,15.0,3.0,3.0,4.0,5.0,,36.0,3.0,,5.0,6.0,12.0,3.0,15.0,,2.0,2.0,,4.0,2.0,2.0,3.0,,2.0,,7.0,3.0,6.0,8.0,,,,11.0,1.0,16.0,1.0,,6.0,1.0,1.0,29.0,79,,,0.5,0.5384615384615384,0.7777777777777778,0.6,0.5,0.6,0.6,0.6086956521739131,1.0,0.5555555555555556,0.7735849056603774,0.875,0.6785714285714286,0.7916666666666666,1.0,0.775,0.5660377358490566,0.1304347826086956,0.1111111111111111,18.926553672316384,0.5714285714285714,0.0821917808219178,,0.0675675675675675,0.0454545454545454,0.0748299319727891,0.023076923076923,,0.0555555555555555,,0.1612903225806451,0.0833333333333333,0.0384615384615384,0.1363636363636363,,0.2641509433962264,0.5714285714285714,0.6666666666666666,0.5,0.1698113207547169,0.6666666666666666,0.75,0.5,,,,,0.1509433962264151,0.75,0.75,1.0,0.4150943396226415,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.25,1.0,,,0.5,0.5,1.0,0.5714285714285714,0.5,0.1428571428571428,0.5,0.2142857142857142,0.6666666666666666,0.8301886792452831,0.5454545454545454,0.5673132075471699,0.4939,0.5906285714285715,0.1186440677966101,0.2142857142857142,0.032258064516129,0.1052631578947368,0.3263157894736842,3.934782608695652,25.480000000000008,0.2476780185758514,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.1428571428571428,0.0769230769230769,0.0416666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628962,1610612756,Udoka Azubuike,Udoka Azubuike,1628962,PHX,1866.0,31,-12.0,65,67,26,21,11.0,132,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,3.0,,,1.0,7.0,90,,,,,,,,,,,,,4.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,3.0,1.0,4.0,,4.0,,,,,1.0,,,1.0,,1.0,,2.0,,4.0,6.0,,1.0,1.0,1.0,,2.0,,,1.0,,,,26,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,1.0,,,0.875,,,,,,7.894736842105263,0.5,0.0833333333333333,,0.1666666666666666,,0.1333333333333333,,,,0.25,,,0.2142857142857142,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6834666666666666,,,0.25,0.25,,,,3.6,,0.4,,,,,3.0,1.0,2.0,3.0,2.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629002,1610612756,Chimezie Metu,Chimezie Metu,1629002,PHX,26850.7,448,-37.0,906,912,239,225,89.0,1818,43.0,53.0,3.0,8.0,10.0,13.0,7.0,22.0,1.0,4.0,7.0,16.0,1.0,4.0,5.0,8.0,35.0,1.0,6.0,1.0,11.0,51.0,79.0,15.0,51.0,38.0,185.0,1068,3.0,9.0,1.0,7.0,,9.0,11.0,18.0,5.0,16.0,12.0,49.0,84.0,18.0,45.0,,35.0,8.0,8.0,13.0,6.0,19.0,5.0,1.0,11.0,2.0,,44.0,14.0,10.0,37.0,36.0,86.0,24.0,110.0,2.0,19.0,17.0,2.0,14.0,5.0,8.0,13.0,2.0,6.0,1.0,27.0,7.0,23.0,39.0,1.0,3.0,1.0,26.0,1.0,43.0,1.0,,22.0,,,49.0,237,5.0,,0.8235294117647058,0.875,1.0,0.2941176470588235,0.1428571428571428,0.3125,0.2941176470588235,0.6455696202531646,0.3333333333333333,0.6111111111111112,0.5653846153846154,0.28125,0.5441176470588235,0.6125827814569537,0.28125,0.5975609756097561,0.3923076923076923,0.1012658227848101,0.2272727272727272,17.676266137040713,0.5185185185185185,0.1884816753926701,0.0512820512820512,0.1651785714285714,0.0804597701149425,0.1759036144578313,0.065040650406504,0.064516129032258,0.0980392156862745,0.1911764705882352,0.1739130434782608,0.2258064516129032,0.1604938271604938,0.1774193548387097,0.0384615384615384,0.4076923076923077,0.8113207547169812,0.8431372549019608,0.8604651162790697,0.1692307692307692,0.3181818181818182,0.4117647058823529,0.7142857142857143,0.0307692307692307,0.25,0.3333333333333333,,0.123076923076923,0.4375,0.4375,1.0,0.2692307692307692,0.2285714285714285,0.2285714285714285,1.0,0.5,0.375,,0.0625,0.375,0.1666666666666666,1.0,0.3823529411764705,0.7692307692307693,0.1470588235294117,0.8,0.3235294117647059,0.0909090909090909,0.8,0.2285714285714285,0.5849423076923075,0.5223214285714286,0.5578970588235294,0.1456953642384106,0.22,,0.0486486486486486,0.2648648648648649,3.941772151898733,24.87254901960785,0.2637969094922737,6.0,13.0,2.0,1.0,9.0,3.0,5.0,9.0,5.0,0.0377358490566037,0.4333333333333333,0.073170731707317,0.5555555555555556,1.0,1.0,2.0,1.0,3.0,1.0,0.25,0.0526315789473684,0.0222222222222222,,,,,,,,,,True,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,7049.7,117,,244,247,72,72,26.0,491,5.0,13.0,1.0,4.0,2.0,6.0,1.0,2.0,,,2.0,8.0,,1.0,2.0,3.0,9.0,,,1.0,4.0,6.0,15.0,5.0,17.0,6.0,33.0,276,1.0,4.0,,,1.0,3.0,2.0,6.0,2.0,6.0,1.0,11.0,8.0,4.0,15.0,,9.0,3.0,2.0,11.0,5.0,16.0,3.0,2.0,7.0,1.0,3.0,37.0,4.0,4.0,4.0,5.0,9.0,8.0,17.0,1.0,8.0,5.0,3.0,1.0,1.0,,3.0,1.0,1.0,,4.0,1.0,8.0,17.0,1.0,,,9.0,2.0,8.0,1.0,,5.0,,,11.0,72,3.0,,0.6666666666666666,0.8,1.0,0.2941176470588235,,0.3333333333333333,0.2941176470588235,0.4,0.25,0.3333333333333333,0.421875,0.25,0.4166666666666667,0.4583333333333333,0.3,0.4583333333333333,0.53125,0.1333333333333333,,14.5985401459854,0.25,0.119047619047619,0.0784313725490196,0.0655737704918032,0.0833333333333333,0.087378640776699,0.0808080808080808,0.1481481481481481,0.0909090909090909,0.1666666666666666,0.0952380952380952,,0.0769230769230769,0.0454545454545454,0.0588235294117647,0.40625,0.3846153846153846,0.4545454545454545,0.6,0.0625,0.5,0.5,1.0,,,,,0.25,0.25,0.25,1.0,0.28125,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,,,,,,0.5,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.25,0.9375,0.3333333333333333,0.6175953124999999,0.61365,0.6149916666666667,0.1388888888888889,0.2631578947368421,,0.0909090909090909,0.3333333333333333,1.4933333333333334,24.73529411764705,0.2950819672131147,2.0,,,1.0,3.0,2.0,1.0,4.0,2.0,0.1538461538461538,,0.081081081081081,0.5,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,8144.0,136,-29.0,271,271,62,50,23.0,542,8.0,8.0,,,2.0,2.0,9.0,23.0,10.0,16.0,1.0,3.0,,,,5.0,12.0,,1.0,,2.0,27.0,47.0,6.0,15.0,20.0,92.0,326,,1.0,,1.0,2.0,2.0,5.0,8.0,,2.0,8.0,18.0,24.0,30.0,18.0,,12.0,5.0,2.0,15.0,5.0,20.0,3.0,2.0,14.0,1.0,,45.0,1.0,2.0,16.0,7.0,23.0,3.0,26.0,1.0,3.0,2.0,1.0,11.0,2.0,8.0,8.0,2.0,3.0,1.0,19.0,6.0,3.0,9.0,,1.0,2.0,15.0,,23.0,2.0,2.0,8.0,1.0,2.0,18.0,62,1.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.4,,,0.4,0.574468085106383,,0.625,0.5806451612903226,,0.5,0.6408450704225352,0.3333333333333333,0.6071428571428571,0.2419354838709677,0.0425531914893617,0.0434782608695652,30.2013422818792,0.5789473684210527,0.1272727272727272,0.0363636363636363,0.2133333333333333,0.0178571428571428,0.1769230769230769,0.027027027027027,0.037037037037037,,0.0833333333333333,0.2272727272727272,,0.1886792452830188,0.2727272727272727,0.037037037037037,0.1290322580645161,1.0,1.0,0.75,0.3709677419354839,0.391304347826087,0.4090909090909091,0.2222222222222222,0.2580645161290322,0.625,0.6666666666666666,0.4,0.0483870967741935,0.3333333333333333,0.3333333333333333,1.0,0.1935483870967742,0.4166666666666667,0.4166666666666667,1.0,,,,,0.5,,,0.2,1.0,,,0.2,,0.3709677419354839,0.4166666666666667,0.4882451612903226,0.4774,0.451855,0.1304347826086956,0.1509433962264151,0.0625,0.0217391304347826,0.1956521739130435,10.96595744680851,25.4,0.2287822878228782,,,1.0,,6.0,4.0,2.0,6.0,4.0,,,0.0294117647058823,0.6666666666666666,,,1.0,,,,0.0625,0.0555555555555555,,,,,,,,,,,True,,,,,,,,,
201569,1610612756,Eric Gordon,Eric Gordon,201569,PHX,13736.7,229,-3.0,468,471,144,96,43.0,939,11.0,16.0,,1.0,1.0,1.0,1.0,9.0,,,6.0,18.0,1.0,3.0,6.0,9.0,40.0,,2.0,4.0,11.0,12.0,25.0,15.0,58.0,13.0,82.0,534,,1.0,,3.0,,,2.0,5.0,7.0,17.0,2.0,27.0,10.0,14.0,42.0,3.0,40.0,9.0,4.0,12.0,4.0,16.0,2.0,2.0,8.0,2.0,2.0,36.0,1.0,1.0,7.0,5.0,12.0,2.0,14.0,2.0,11.0,7.0,4.0,6.0,2.0,5.0,5.0,2.0,1.0,,11.0,3.0,5.0,7.0,,1.0,,11.0,,17.0,,,6.0,1.0,1.0,27.0,142,,1.0,0.4166666666666667,0.4166666666666667,0.9333333333333332,0.2586206896551724,,0.4117647058823529,0.2586206896551724,0.48,,0.4,0.4156626506024096,,0.5681818181818182,0.4505494505494505,,0.5869565217391305,0.6987951807228916,0.16,0.3333333333333333,19.72920696324952,0.5454545454545454,0.0568181818181818,0.0103092783505154,0.0614035087719298,0.0105263157894736,0.0594059405940594,0.0104166666666666,0.0232558139534883,,0.0294117647058823,0.0769230769230769,0.0666666666666666,0.072289156626506,0.032258064516129,0.0408163265306122,0.1927710843373494,0.6875,0.7333333333333333,0.4545454545454545,0.108433734939759,0.1111111111111111,0.1666666666666666,,,,,,0.216867469879518,0.3333333333333333,0.3529411764705882,0.8333333333333334,0.4819277108433735,0.225,0.2307692307692307,1.0,0.25,,,0.25,0.5,,,0.0454545454545454,1.0,0.2727272727272727,0.5,0.5,0.3636363636363636,0.891566265060241,0.225,0.54535,0.6309,0.5106999999999999,0.0777777777777777,0.1935483870967742,0.0169491525423728,,0.3292682926829268,3.5280000000000005,25.96206896551724,0.3076923076923077,,,,,3.0,1.0,2.0,4.0,2.0,0.0625,,0.0142857142857142,0.5,,,1.0,,,,,,,1.0,,2.0,1.0,0.0344827586206896,0.0555555555555555,0.025,,,True,,,,,,,,,
1628966,1610612756,Keita Bates-Diop,Keita Bates-Diop,1628966,PHX,4687.0,78,-52.0,157,167,30,53,13.0,324,6.0,7.0,3.0,3.0,1.0,2.0,2.0,4.0,,,1.0,4.0,1.0,,,1.0,3.0,,,1.0,2.0,8.0,11.0,2.0,7.0,2.0,24.0,206,3.0,3.0,,1.0,1.0,7.0,1.0,3.0,1.0,2.0,,5.0,6.0,10.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,1.0,1.0,5.0,4.0,10.0,2.0,12.0,,4.0,3.0,1.0,4.0,,1.0,,,3.0,,4.0,,,,,,,3.0,,4.0,1.0,,2.0,1.0,,5.0,30,,,0.375,0.4285714285714285,0.5,0.2857142857142857,,0.5,0.2857142857142857,0.7272727272727273,1.0,0.3333333333333333,0.6111111111111112,0.75,0.5,0.631578947368421,0.875,0.5,0.3888888888888889,0.0909090909090909,,13.609467455621305,1.0,0.0952380952380952,0.0344827586206896,0.1428571428571428,0.0384615384615384,0.1168831168831168,0.0363636363636363,0.0666666666666666,,0.0625,0.1,0.1666666666666666,0.1379310344827586,0.1666666666666666,,0.3888888888888889,0.8571428571428571,1.0,0.3333333333333333,0.2222222222222222,0.5,0.5,0.5,,,,,0.2222222222222222,0.25,0.25,1.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,,0.75,1.0,0.3333333333333333,0.25,,,,0.4,0.5,,,0.4,0.5,0.7777777777777778,0.3333333333333333,0.5524333333333333,0.6445666666666666,0.49884,0.1578947368421052,0.1666666666666666,0.1428571428571428,0.2916666666666667,0.2083333333333333,3.536363636363636,24.485714285714288,0.1910828025477707,2.0,1.0,,,3.0,1.0,2.0,3.0,2.0,0.1428571428571428,0.1428571428571428,0.0555555555555555,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,
1629642,1610612756,Nassir Little,Nassir Little,1629642,PHX,5548.0,92,-25.0,193,188,64,54,23.0,381,5.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,,,2.0,2.0,7.0,,,,,7.0,9.0,3.0,13.0,5.0,28.0,221,1.0,1.0,,,2.0,4.0,2.0,3.0,,2.0,4.0,8.0,12.0,2.0,9.0,,7.0,2.0,,3.0,1.0,4.0,,1.0,1.0,2.0,,9.0,1.0,1.0,8.0,3.0,11.0,2.0,13.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,3.0,1.0,5.0,6.0,,,,5.0,,5.0,1.0,,1.0,,2.0,8.0,64,,2.0,0.8571428571428571,0.8571428571428571,1.0,0.2307692307692307,,,0.2307692307692307,0.7777777777777778,1.0,0.6666666666666666,0.5227272727272727,1.0,0.4,0.5833333333333334,1.0,0.5714285714285714,0.5909090909090909,,,12.442396313364055,0.6666666666666666,0.0625,0.03125,0.1702127659574468,0.025,0.1157894736842105,0.0277777777777777,0.0625,,0.1176470588235294,,0.2,0.1176470588235294,0.3076923076923077,,0.3181818181818182,0.7142857142857143,0.7142857142857143,1.0,0.0454545454545454,1.0,1.0,1.0,0.0454545454545454,1.0,1.0,,0.2727272727272727,0.1666666666666666,0.2,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,0.4,0.5,0.4,,,,0.9090909090909092,0.2857142857142857,0.5566818181818182,0.3874,0.4986,0.0454545454545454,0.1111111111111111,,0.1428571428571428,0.2857142857142857,3.788888888888888,24.67692307692308,0.3316062176165803,,,,1.0,1.0,1.0,,1.0,1.0,,,0.0357142857142857,1.0,,,1.0,,,,,,,,,1.0,,0.0769230769230769,0.1666666666666666,,,,True,,,,,,,,,
203078,1610612756,Bradley Beal,Bradley Beal,203078,PHX,9751.0,163,-48.0,323,329,58,75,25.0,652,10.0,17.0,2.0,3.0,1.0,2.0,12.0,22.0,5.0,16.0,3.0,5.0,1.0,,,4.0,10.0,,,,,27.0,55.0,7.0,15.0,11.0,86.0,396,3.0,5.0,,1.0,2.0,8.0,2.0,8.0,,,3.0,7.0,22.0,32.0,18.0,3.0,10.0,4.0,6.0,12.0,4.0,16.0,2.0,2.0,8.0,2.0,2.0,36.0,,2.0,9.0,2.0,13.0,2.0,15.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,5.0,1.0,,,8.0,1.0,4.0,11.0,2.0,,1.0,10.0,1.0,14.0,1.0,1.0,5.0,,2.0,5.0,57,,1.0,0.4074074074074074,0.44,0.8571428571428571,0.4666666666666667,,,0.4666666666666667,0.4909090909090909,0.6,0.25,0.5357142857142857,0.5,0.25,0.5592105263157895,0.5714285714285714,0.35,0.2142857142857142,0.109090909090909,0.1363636363636363,24.0,0.375,0.0317460317460317,0.0229885057471264,0.1125,,0.0769230769230769,0.0137931034482758,0.0238095238095238,,,0.032258064516129,0.0833333333333333,0.1228070175438596,0.0869565217391304,0.0666666666666666,0.2428571428571428,0.5882352941176471,0.7142857142857143,0.2,0.3142857142857143,0.5454545454545454,0.631578947368421,0.5,0.2285714285714285,0.3125,0.3125,0.6,0.0714285714285714,0.6,0.6,1.0,0.1428571428571428,0.4,0.4,0.75,0.5,0.6666666666666666,,0.1666666666666666,,,,0.25,0.5,,,,,0.4571428571428571,0.4,0.5119807142857142,0.5273599999999999,0.5093125,0.0675675675675675,0.0847457627118644,,0.0930232558139534,0.0813953488372093,9.245454545454544,25.26,0.1795665634674922,4.0,2.0,,,,,,,,0.1764705882352941,0.2857142857142857,,,,1.0,1.0,,,,,,0.0454545454545454,,,,,,,,,,True,,,,,,,,,
