EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,PtsAssisted3s,FTDefRebounds,Assisted3sPct,DefFTReboundPct,Arc3PctAssisted,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,Steals,LostBallSteals,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FTOffRebounds,Charge Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,Clear Path Fouls
1629875,1610612746,Xavier Moon,Xavier Moon,1629875,LAC,299.0,5,-2.0,13,12,12,25,13,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.2,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630527,1610612746,Brandon Boston Jr.,Brandon Boston Jr.,1630527,LAC,616.0,10,-1.0,24,22,15,46,23,1.0,2.0,1.0,5.0,2.0,,2.0,2.0,,0.25,0.14285714285714285,,0.16666666666666666,10.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,10.0,1.0,1.0,2.0,3.0,4.0,1.0,7.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,10.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,0.6428571428571429,1.0,0.75,0.625,1.0,0.7,0.42857142857142855,29.629629629629626,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,1.0,0.5714285714285714,0.3333333333333333,0.48450000000000004,0.3408,0.442875,0.125,0.2,0.2,0.7,9.55,26.599999999999998,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630563,1610612746,Joshua Primo,Joshua Primo,1630563,LAC,616.0,10,-1.0,24,22,15,46,23,,,,,,,,1.0,,,,,,10.0,3.0,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,10.0,1.0,1.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,25.925925925925924,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.6666666666666666,,0.5739666666666666,,0.3804,,,,,11.700000000000001,26.8,0.4166666666666667,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.3333333333333333,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641738,1610612746,Kobe Brown,Kobe Brown,1641738,LAC,616.0,10,-1.0,24,22,15,46,23,,,,,,,1.0,1.0,,,,,,10.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,3.0,1.0,1.0,2.0,3.0,,8.0,,,,1.0,1.0,,2.0,2.0,,,3.0,2.0,,,1.0,1.0,,,,2.0,10.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.75,14.814814814814813,,0.25,1.0,1.0,1.0,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5778875,,0.761,,,,0.25,1.7,26.266666666666666,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641757,1610612746,Jordan Miller,Jordan Miller,1641757,LAC,299.0,5,-2.0,13,12,12,25,13,,,,,1.0,,1.0,1.0,,0.2,0.125,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,317.0,5,1.0,11,10,3,21,10,,3.0,,6.0,,,,,,,,,,10.0,3.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,3.0,2.0,,,,,,,10.0,,,,,,,,,,,,,,0.5,14.285714285714285,,,,,,0.5,,,,,,,0.5,,,,,0.5,,0.4295,,0.4295,,,,,5.8,26.6,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631217,1610612746,Moussa Diabate,Moussa Diabate,1631217,LAC,317.0,5,1.0,11,10,3,21,10,,,,,2.0,1.0,3.0,4.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,10.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,2.0,1.0,2.0,10.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,14.285714285714285,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.7954,,0.7954,0.5,0.5,1.0,1.0,,,0.9090909090909091,,,1.0,,,,,,,,1.0,,1.0,,,,,,0.25,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,119422.0,1990,212.0,4087,4072,1102,8159,4701,30.0,82.0,13.0,194.0,91.0,82.0,179.0,195.0,0.08031341821743389,0.10144927536231885,0.09019812304483837,0.10650887573964497,0.09653092006033183,1289.0,416.0,103.0,149.0,20.0,36.0,73.0,169.0,30.0,66.0,97.0,256.0,206.0,384.0,167.0,384.0,143.0,1056.0,15.0,28.0,104.0,48.0,95.0,37.0,301.0,284.0,128.0,42.0,254.0,97.0,52.0,32.0,73.0,137.0,150.0,172.0,69.0,295.0,1270.0,0.6893203883495146,0.696078431372549,0.4348958333333333,0.43717277486910994,0.5364583333333334,0.5357142857142857,0.5052631578947369,0.5944010416666666,0.6549295774647887,0.6082949308755761,0.6272294887039239,0.6842105263157895,0.6350210970464135,0.5,19.890230515916578,0.11538461538461539,0.19401041666666666,0.6912751677852349,0.7463768115942029,0.6893203883495146,0.22005208333333334,0.4319526627218935,0.4866666666666667,0.6438356164383562,0.0859375,0.45454545454545453,0.4838709677419355,0.3333333333333333,0.37890625,0.38188976377952755,0.16589861751152074,0.5555555555555556,0.6940104166666666,0.38188976377952755,0.51704477124183,0.5257840909090911,0.5102806976744186,0.0950661853188929,0.15753424657534246,0.09848484848484848,0.2850378787878788,7.261197916666667,25.46276041666668,0.3153902618057255,34.0,12.0,16.0,34.0,8.0,21.0,32.0,13.0,66.0,24.0,20.0,17.0,22.0,13.0,0.08854166666666667,0.06060606060606061,0.5151515151515151,0.012232415902140673,0.00893355667225014,,0.5909090909090909,459.0,6.0,0.9161676646706587,0.05172413793103448,0.8865979381443299,84.0,122.0,17.0,0.3870967741935484,7.0,12.0,4.0,4.0,43.0,14.0,3.0,0.0049382716049382715,0.0016474464579901153,0.16901408450704225,0.5833333333333334,False,70.0,128.0,6.0,9.0,23.0,38.0,15.0,34.0,33.0,21.0,43.0,11.0,56.0,2.0,3.0,17.0,3.0,8.0,29.0,5.0,5.0,6.0,3.0,1.0,11.0,4.0,1.0,1.0,8.0,2.0,15.0,1.0,1.0,11.0,9.0,2.0,2.0,1.0,15.0,5.0,0.4883720930232558,0.45901639344262296,0.0078125,0.0738255033557047,0.11242603550295859,0.0078125,0.0078125,0.01488095238095238,0.015384615384615385,0.014778325123152709,0.10541310541310542,0.05389221556886228,0.023255813953488372,0.8,0.16666666666666666,0.546875,0.5511811023622047,0.9571428571428572,0.7142857142857143,0.1267605633802817,0.6666666666666666,1.0,0.4788732394366197,0.4411764705882353,0.9333333333333333,0.17511520737327188,0.6052631578947368,0.39285714285714285,0.02544529262086514,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,107677.0,1795,184.0,3571,3553,542,7124,4063,41.0,93.0,32.0,227.0,195.0,217.0,430.0,626.0,0.23283261802575106,0.23693803159173754,0.23475783475783477,0.20994475138121546,0.2540983606557377,712.0,396.0,211.0,316.0,26.0,42.0,124.0,200.0,2.0,3.0,,,337.0,519.0,,,120.0,794.0,76.0,129.0,180.0,50.0,79.0,33.0,133.0,520.0,154.0,,,,52.0,30.0,129.0,180.0,137.0,166.0,78.0,131.0,707.0,0.771513353115727,0.9219858156028369,,,0.649325626204239,0.5891472868217055,0.6329113924050633,0.649325626204239,0.5891472868217055,0.6329113924050633,0.6649916247906198,0.6,0.6584158415841584,,16.795031055900623,0.18779342723004694,0.6088631984585742,0.6677215189873418,0.7250859106529209,0.7298578199052133,0.3853564547206166,0.62,0.6702702702702703,0.8467741935483871,0.005780346820809248,0.6666666666666666,0.6666666666666666,,,,0.5316455696202531,0.6190476190476191,0.6088631984585742,,0.5499780346820808,0.5909872549019609,0.5254506329113924,0.13287904599659284,0.13287904599659284,0.22670025188916876,0.16750629722921914,3.7090558766859347,,0.19938392607112854,40.0,129.0,196.0,40.0,7.0,23.0,39.0,17.0,79.0,12.0,81.0,30.0,83.0,47.0,0.07707129094412331,,0.5063291139240507,0.14947856315179606,0.12265331664580725,0.0967741935483871,0.5662650602409639,,18.0,,0.3,,,,13.0,,63.0,109.0,110.0,67.0,22.0,7.0,51.0,0.09115646258503401,0.07792207792207792,0.8449612403100775,0.5779816513761468,False,,,,,,,,,,,,28.0,,,,9.0,9.0,22.0,15.0,1.0,,2.0,4.0,4.0,11.0,20.0,,22.0,3.0,,10.0,,,,10.0,2.0,1.0,2.0,4.0,9.0,,,,0.07911392405063292,0.075,,,0.2062937062937063,0.1329923273657289,0.12755102040816327,0.20921985815602837,0.255863539445629,0.15714285714285714,0.5,,,,,0.20634920634920634,,,,,,,,,,,1.0,3.0,3.0,8.0,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,87628.0,1460,-92.0,3000,2988,756,5988,3612,38.0,76.0,25.0,190.0,69.0,44.0,119.0,148.0,0.06077348066298342,0.10747663551401869,0.08272327964860908,0.07317073170731707,0.09955752212389381,847.0,322.0,50.0,67.0,11.0,16.0,32.0,69.0,14.0,32.0,29.0,85.0,96.0,168.0,70.0,184.0,61.0,463.0,3.0,13.0,33.0,20.0,42.0,21.0,112.0,148.0,44.0,6.0,82.0,29.0,38.0,28.0,58.0,102.0,59.0,71.0,32.0,111.0,834.0,0.7708333333333334,0.7872340425531915,0.3804347826086957,0.3867403314917127,0.5714285714285714,0.23076923076923078,0.47619047619047616,0.5710227272727273,0.45454545454545453,0.5548780487804879,0.6076115485564304,0.4852941176470588,0.6021505376344086,0.5227272727272727,12.266666666666667,0.12631578947368421,0.1903409090909091,0.746268656716418,0.8333333333333334,0.7,0.19602272727272727,0.463768115942029,0.5333333333333333,0.875,0.09090909090909091,0.4375,0.4375,0.24147727272727273,0.3411764705882353,0.35365853658536583,0.1951219512195122,0.6875,0.7130681818181818,0.35365853658536583,0.5374444126074499,0.5065105263157895,0.5079918750000001,0.09090909090909091,0.1693121693121693,0.07127429805615551,0.24190064794816415,7.376190476190475,25.019565217391293,0.2823333333333333,16.0,17.0,29.0,17.0,3.0,13.0,16.0,4.0,33.0,11.0,13.0,4.0,14.0,8.0,0.09523809523809523,,0.5151515151515151,0.023319615912208505,0.02084884586746091,0.025806451612903226,0.5714285714285714,204.0,6.0,0.9714285714285714,0.08571428571428572,0.9655172413793104,19.0,40.0,7.0,0.23170731707317074,2.0,3.0,4.0,11.0,41.0,17.0,8.0,0.017915309446254073,0.015418502202643172,0.09090909090909091,0.6666666666666666,False,41.0,99.0,3.0,6.0,10.0,21.0,5.0,14.0,7.0,8.0,20.0,3.0,17.0,3.0,4.0,13.0,3.0,4.0,24.0,5.0,1.0,2.0,2.0,3.0,4.0,2.0,,2.0,6.0,,11.0,1.0,,2.0,7.0,1.0,,,10.0,6.0,0.4,0.425,0.021739130434782608,0.1044776119402985,0.13043478260869565,0.010101010101010102,0.03529411764705882,0.011320754716981131,0.032362459546925564,0.025,0.06614785992217899,0.05232558139534884,0.025,0.7857142857142857,0.28125,0.41414141414141414,0.41836734693877553,0.975609756097561,,0.18181818181818182,0.5,1.0,0.42424242424242425,0.35714285714285715,1.0,0.25609756097560976,0.47619047619047616,0.3684210526315789,0.010810810810810811,1.0,,,,1.0,1.0,1.0,0.01818181818181818,
