EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,FTDefRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,LostBallSteals,Offensive Fouls Drawn,OffThreePtRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Fg2aBlocked,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffTwoPtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Transition Take Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,2520.0,42,10,96,88,48.0,69,5.0,184,2.0,2.0,1.0,2.0,1.0,7.0,12.0,4.0,6.0,3.0,4.0,7.0,13.0,27.0,90,1.0,1.0,4.0,6.0,14.0,2.0,4.0,18.0,3.0,12.0,7.0,5.0,8.0,13.0,7.0,1.0,1.0,1.0,3.0,34.0,4.0,2.0,6.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,14.0,48.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.75,1.0,0.7941176470588235,1.0,0.7941176470588235,1.0,0.7647058823529411,20.792079207920793,0.75,0.2,0.14285714285714285,0.15789473684210525,0.25,0.2,0.09523809523809523,0.2857142857142857,0.11764705882352941,1.0,1.0,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,0.7058823529411765,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.7647058823529411,0.5833333333333334,0.4836617647058824,0.4941357142857143,0.5185185185185185,13.625,25.623076923076926,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,1205.0,20,-5,46,43,30.0,36,2.0,89,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,9.0,47,1.0,2.0,2.0,2.0,8.0,2.0,,6.0,,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,5.0,5.0,,,,,,,,,1.0,2.0,1.0,8.0,29.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6428571428571429,1.0,0.5,14.583333333333334,,0.16666666666666666,0.07142857142857142,0.1,0.5,,0.09090909090909091,,,,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.5675166666666667,0.565925,0.8888888888888888,2.2666666666666666,24.7,0.6521739130434783,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.75,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630296,1610612743,Braxton Key,Braxton Key,1630296,DEN,1103.0,18,-13,46,42,30.0,41,,88,,,,,,1.0,3.0,,1.0,1.0,2.0,1.0,3.0,8.0,50,,1.0,,1.0,3.0,2.0,,3.0,,3.0,1.0,4.0,1.0,5.0,,1.0,4.0,,,11.0,4.0,2.0,7.0,7.0,,,,,,,,,2.0,3.0,,3.0,30.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5714285714285714,0.375,0.6,15.217391304347826,,0.5,0.3333333333333333,0.375,,0.5,0.4444444444444444,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,0.60584,0.5832499999999999,0.375,1.1,25.566666666666666,0.6521739130434783,1.0,2.0,,1.0,,,,3.0,1.0,2.0,4.0,1.0,0.5,0.4,0.5,0.5,1.0,,,,0.5,,,,0.16666666666666666,0.3333333333333333,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631221,1610612743,Collin Gillespie,Collin Gillespie,1631221,DEN,956.0,16,5,35,33,19.0,33,,68,,,,,,,2.0,,1.0,1.0,1.0,,2.0,2.0,38,,,,1.0,,,2.0,,,2.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,19.0,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,11.428571428571429,1.0,,0.08333333333333333,0.07142857142857142,,,0.09090909090909091,,,,,,,,,,0.6666666666666666,,,,1.0,,1.0,,0.6629166666666667,0.5004,,0.7,25.0,0.5428571428571428,1.0,1.0,,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,2878.0,48,8,111,104,54.0,85,5.0,215,1.0,2.0,2.0,2.0,1.0,3.0,13.0,1.0,5.0,4.0,6.0,4.0,14.0,20.0,106,2.0,2.0,1.0,5.0,7.0,8.0,,12.0,,13.0,3.0,,2.0,2.0,2.0,,,,,6.0,6.0,1.0,8.0,9.0,1.0,1.0,1.0,,1.0,,2.0,1.0,6.0,10.0,1.0,7.0,53.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.2857142857142857,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.7,18.965517241379313,0.5,0.07692307692307693,0.18181818181818182,0.15217391304347827,,0.16666666666666666,0.2,0.125,0.1,0.5,0.5,0.1,1.0,1.0,1.0,0.05,0.65,0.23076923076923078,0.23076923076923078,1.0,0.7142857142857143,0.2,0.8,0.23076923076923078,0.51233,0.5240285714285714,0.35,9.283333333333333,25.949999999999996,0.4864864864864865,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,0.125,0.1,0.5,0.5,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,0.030303030303030304,0.023255813953488372,0.03333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630643,1610612743,Jay Huff,Jay Huff,1630643,DEN,1501.0,25,4,61,55,20.0,39,4.0,116,,,,,,2.0,4.0,,1.0,4.0,4.0,2.0,4.0,14.0,52,2.0,2.0,,1.0,4.0,8.0,,6.0,,4.0,2.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,1.0,4.0,,4.0,19.0,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.875,0.6666666666666666,0.875,0.6666666666666666,0.5,12.307692307692307,,0.125,0.0625,0.08333333333333333,,0.25,0.07692307692307693,,,,,,,,,,0.5,0.5,0.5,1.0,0.3333333333333333,,1.0,0.5,0.5878,0.5894,0.2857142857142857,1.5,25.625,0.32786885245901637,4.0,4.0,2.0,2.0,,,,,1.0,,,,0.2,0.5,1.0,1.0,1.0,,,,0.6666666666666666,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,0.05555555555555555,0.038461538461538464,0.0625,,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,1719.0,29,9,70,69,29.0,59,2.0,139,,2.0,,1.0,1.0,1.0,7.0,,1.0,3.0,7.0,1.0,8.0,11.0,65,1.0,3.0,,2.0,2.0,2.0,4.0,,3.0,7.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,4.0,1.0,5.0,5.0,1.0,,2.0,1.0,,,2.0,2.0,1.0,1.0,,2.0,28.0,0.3333333333333333,0.3333333333333333,,0.125,,0.125,0.42857142857142855,0.3333333333333333,0.3,0.2,0.3235294117647059,0.16666666666666666,0.5333333333333333,26.38888888888889,1.0,0.125,0.2,0.17857142857142858,0.3333333333333333,,0.2,0.2,0.13333333333333333,,,0.06666666666666667,,,,0.06666666666666667,0.4666666666666667,0.14285714285714285,0.14285714285714285,,0.2,,0.8,0.14285714285714285,0.52083,0.52401,0.18181818181818182,5.685714285714285,24.975,0.4142857142857143,3.0,4.0,1.0,2.0,,,1.0,2.0,,3.0,5.0,2.0,,0.26666666666666666,0.75,1.0,0.3333333333333333,,,,0.4,0.5,0.2,,0.125,0.25,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,1694.0,28,13,62,59,27.0,40,5.0,121,,,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,6.0,16.0,54,,,4.0,5.0,12.0,2.0,2.0,12.0,,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,12.0,27.0,0.5,0.5,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,,1.0,1.2,1.0,1.2,0.75,13.432835820895521,1.0,,,,,,,,,,,0.25,1.0,1.0,0.5,0.375,0.375,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6666666666666666,0.75,0.6666666666666666,0.48216875000000003,0.5321400000000001,0.75,20.15,24.51666666666667,0.43548387096774194,,,,,2.0,2.0,2.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.4,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.42015,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,254.0,4,2,9,9,4.0,9,,18,,,,,,,1.0,,,,,,1.0,,8,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,11.11111111111111,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.53265,,,,25.2,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,228.0,4,6,7,5,3.0,3,1.0,12,,,,,,,,,,1.0,1.0,,,2.0,7,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,,,,,,,,1.0,1.0,,,3.0,,,,,,,1.0,,1.0,,1.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.884,,,0.2,,0.42857142857142855,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
