EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,PenaltyArc3FGA,FG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyTsPct,LiveBallTurnoverPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,AtRimFGM,SecondChanceAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,Blocked2s,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,FTOffRebounds,LostBallSteals,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceArc3FGM,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,ShortMidRangePctAssisted,on,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Transition Take Fouls,Charge Fouls Drawn,OffensiveGoaltends
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,638.0,11,-16.0,21,24,2.0,4.0,45,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,34.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.4166666666666667,0.6,28.0,0.3333333333333333,0.25,0.125,0.2857142857142857,0.07692307692307693,0.14285714285714285,1.0,0.3333333333333333,0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6,0.3333333333333333,0.5093599999999999,0.488375,0.16666666666666666,0.3333333333333333,10.85,25.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,1316.0,22,9.0,44,44,17.0,5.0,88,3.0,2.0,7.0,,3.0,2.0,7.0,6.0,18.0,54.0,,,3.0,7.0,2.0,,2.0,2.0,4.0,,4.0,1.0,,2.0,5.0,6.0,2.0,0.5,0.2857142857142857,0.2857142857142857,0.6,0.6923076923076923,0.7,30.612244897959183,0.15384615384615385,0.25,,0.19047619047619047,,,,,0.3,0.7,0.2857142857142857,0.2857142857142857,0.5,,0.7,0.2857142857142857,0.5036449999999999,,0.16666666666666666,0.4,10.066666666666668,27.1,11.0,3.0,1.0,3.0,1.0,4.0,4.0,6.0,3.0,7.0,5.0,12.0,4.0,1.0,7.0,29.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,0.6666666666666666,0.5,0.2857142857142857,0.4,1.0,1.0,1.0,0.52335,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,90.0,2,2.0,3,3,1.0,2.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641754,1610612737,Seth Lundy,Seth Lundy,1641754,ATL,3119.0,52,-13.0,105,109,40.0,7.0,214,2.0,1.0,8.0,,4.0,3.0,13.0,3.0,14.0,127.0,,1.0,9.0,8.0,1.0,1.0,2.0,3.0,6.0,1.0,7.0,,,1.0,3.0,4.0,2.0,1.0,0.23076923076923078,0.23076923076923078,0.3235294117647059,0.3684210526315789,0.7647058823529411,17.857142857142854,0.125,0.08695652173913043,0.03125,0.10638297872340426,0.024390243902439025,0.041666666666666664,,0.13333333333333333,0.11764705882352941,0.47058823529411764,0.125,0.125,1.0,,0.8235294117647058,0.125,0.5184735294117647,,0.10526315789473684,0.3333333333333333,7.7749999999999995,25.215384615384615,50.0,,4.0,1.0,5.0,3.0,6.0,,,,,,,,,,1.0,,,3.0,6.0,,,,,,,6.0,50.0,,0.25,0.3333333333333333,1.0,0.18181818181818182,,,,0.5714285714285714,0.5173,0.42857142857142855,0.47619047619047616,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.5,0.21428571428571427,1.5,0.5,1.0,0.3333333333333333,0.09090909090909091,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0,0.29411764705882354,0.4,0.4,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,276.0,5,-4.0,9,9,,3.0,18,,,,,2.0,,,,2.0,10.0,1.0,,,,,,2.0,,2.0,2.0,4.0,,,,,,,,,,0.5,0.5,,16.666666666666668,,0.6666666666666666,,0.5,0.25,,,0.5,,,,,,,1.0,,0.65755,0.6181,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,1660.0,28,-8.0,54,58,19.0,5.0,112,1.0,,,,7.0,,,2.0,14.0,80.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,4.0,2.0,,2.0,1.0,2.0,1.0,,,,0.8571428571428571,0.875,,16.949152542372882,0.06666666666666667,0.09090909090909091,0.058823529411764705,0.07692307692307693,0.1,0.07142857142857142,1.0,0.14285714285714285,0.14285714285714285,,,,,,0.8571428571428571,,0.6718714285714286,0.6177,0.125,0.125,1.4142857142857141,,12.0,,,6.0,,,4.0,2.0,,3.0,,3.0,,,1.0,6.0,,,1.0,,3.0,2.0,,,,,2.0,4.0,12.0,,0.8571428571428571,1.0,,,,,,,0.7847999999999999,0.2857142857142857,0.2222222222222222,6.0,2.0,,,,,,,,,,2.0,2.0,,10.0,1.0,,,,,,0.8333333333333334,1.0,,,1.0,1.0,1.0,0.14285714285714285,1.0,,,0.8571428571428571,,,,,,,,,,,,1.0,,,0.14285714285714285,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8333333333333334,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,1285.0,21,-7.0,42,45,11.0,4.0,87,1.0,,2.0,,2.0,1.0,5.0,3.0,10.0,66.0,,,3.0,2.0,,,2.0,1.0,3.0,1.0,4.0,,,1.0,2.0,3.0,2.0,1.0,0.2,0.2,0.5,0.625,0.7142857142857143,19.565217391304348,0.08333333333333333,0.4,,0.17647058823529413,,,,1.0,0.14285714285714285,0.2857142857142857,,,,,0.8571428571428571,,0.5577857142857142,,0.25,0.6666666666666666,3.5,24.8,6.0,1.0,,2.0,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,3.0,6.0,,1.0,1.5,1.0,,,1.0,1.0,,0.7298,0.3,0.14285714285714285,1.0,1.0,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.25,0.14285714285714285,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629726,1610612737,Garrison Mathews,Garrison Mathews,1629726,ATL,1667.0,28,-7.0,59,59,27.0,3.0,118,1.0,2.0,4.0,1.0,2.0,2.0,4.0,,8.0,65.0,,1.0,6.0,4.0,2.0,,1.0,1.0,3.0,,3.0,,,2.0,1.0,1.0,,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.903225806451614,0.07142857142857142,0.0625,,0.06666666666666667,,,,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.48793333333333333,0.5463,0.16666666666666666,,13.8,25.25,41.0,,1.0,1.0,1.0,,2.0,,,1.0,3.0,4.0,2.0,1.0,1.0,11.0,2.0,2.0,1.0,,1.0,,,,,,1.0,2.0,41.0,,0.5,0.5,1.0,0.14285714285714285,,,,0.5,0.443275,0.25,0.6949152542372882,,,1.0,1.0,,,,,,,1.0,3.0,1.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,1.5,0.5,1.5,,,0.5,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,0.375,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612737,Wesley Matthews,Wesley Matthews,202083,ATL,271.0,5,-5.0,9,10,8.0,,19,,,,,1.0,,,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,11.11111111111111,,,,,,,,,,,,,,,1.0,,0.8216,,,,0.6,,5.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,1.0,1.0,,,,,,,0.8216,1.0,0.5555555555555556,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,1017.0,17,-13.0,33,35,5.0,2.0,68,1.0,2.0,3.0,,2.0,2.0,3.0,2.0,12.0,54.0,,,6.0,3.0,2.0,,,,1.0,,1.0,,,,1.0,3.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,17.142857142857142,,,,,,,,,0.2,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.8,0.6666666666666666,0.5703400000000001,,0.16666666666666666,,7.45,26.266666666666666,3.0,1.0,,2.0,,,,,,,3.0,3.0,2.0,1.0,,9.0,,,,,1.0,,,,,,,,3.0,,1.0,,,,,1.0,1.0,,,,0.09090909090909091,1.0,,,,,,,,,,,2.0,,,4.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,0.2,,,,,,,,,,,,,,,0.16666666666666666,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
