EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShootingFouls,Fouls,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,AtRimAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,OffCorner3ReboundPct,Transition Take Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGM,BlockedAtRim,PenaltyCorner3Accuracy,PenaltyFtPoints,Fg3aBlocked,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,HeaveAttempts,BlockedLongMidRange,OffLongMidRangeReboundPct,LongMidRangePctAssisted,LongMidRangeAssists,Loose Ball Fouls,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,Transition Take Fouls,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
1626145,1610612764,Tyus Jones,Tyus Jones,1626145,WAS,85.0,1,2.0,3,2,1.0,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,361.0,6,-2.0,12,10,3.0,22,11.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,26.666666666666668,1.0,0.5,0.5,1.0,0.43425,0.3333333333333333,0.3333333333333333,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628963,1610612764,Marvin Bagley III,Marvin Bagley III,1628963,WAS,925.0,15,11.0,30,28,5.0,58,28.0,2.0,4.0,7.0,10.0,,14.0,10.0,,1.0,1.0,2.0,,,0.7142857142857143,1.0,0.7,0.7,0.7,31.42857142857143,0.4,0.5,0.6666666666666666,1.0,0.53731,,,3.5300000000000002,6.0,5.0,6.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.25,0.2222222222222222,0.25,0.25,0.23076923076923078,0.16666666666666666,0.3333333333333333,0.2,0.25,1.0,0.3333333333333333,0.6,0.8333333333333334,0.8333333333333334,0.6,0.6666666666666666,1.0,0.6,0.5545,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,2064.0,34,-1.0,70,65,12.0,135,87.0,3.0,5.0,4.0,6.0,1.0,18.0,6.0,,1.0,1.0,3.0,2.0,1.0,0.75,0.75,0.6666666666666666,0.7727272727272727,0.75,15.476190476190476,0.45454545454545453,0.6,0.6,0.6666666666666666,0.4637454545454545,0.08333333333333333,0.14285714285714285,6.366666666666667,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,5.0,1.0,14.0,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,0.1,,,0.06060606060606061,,,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,,0.1111111111111111,4.0,1.0,1.0,2.0,4.0,3.0,5.0,9.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.6,0.6,0.45454545454545453,0.2,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,1.0,1.0,0.5,26.02,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1631262,1610612764,Jules Bernard,Jules Bernard,1631262,WAS,8956.0,149,26.0,326,317,52.0,643,342.0,3.0,7.0,18.0,35.0,5.0,74.0,10.0,,2.0,8.0,13.0,9.0,6.0,0.2777777777777778,0.35714285714285715,0.5142857142857142,0.5390625,0.5522388059701493,19.37984496124031,0.109375,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5493749999999998,0.08955223880597014,0.15789473684210525,3.948571428571429,147.0,14.0,25.0,3.0,4.0,4.0,5.0,18.0,26.0,8.0,2.0,9.0,16.0,1.0,39.0,7.0,9.0,5.0,16.0,10.0,26.0,,1.0,,0.8,0.85,0.9,0.05714285714285714,,0.06578947368421052,0.08139534883720931,0.14754098360655737,0.10218978102189781,0.05521472392638037,0.046511627906976744,0.14705882352941177,0.03125,,0.15555555555555556,0.390625,0.56,0.6086956521739131,0.21428571428571427,0.4,0.75,0.84375,0.5205666666666666,0.24324324324324326,79.0,3.0,5.0,8.0,24.0,11.0,29.0,30.0,24.0,8.0,7.0,4.0,3.0,8.0,14.0,,79.0,0.9090909090909091,0.3793103448275862,0.3793103448275862,0.453125,0.13333333333333333,0.078125,0.6,0.6,1.0,0.375,0.3333333333333333,0.3333333333333333,0.875,,0.3333333333333333,26.127586206896552,0.24233128834355827,6.0,9.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,7.0,3.0,5.0,1.0,6.0,9.0,1.0,9.0,15.0,3.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,2.0,0.6,0.1111111111111111,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.08,0.75,0.18181818181818182,0.125,0.025974025974025976,0.03278688524590164,0.125,0.030303030303030304,0.046875,0.3333333333333333,0.3333333333333333,0.1,1.0,1.0,0.4,0.5,1.0,0.5,0.6666666666666666,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.587488888888889,0.20270270270270271,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,276.0,5,1.0,11,10,2.0,21,7.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,0.5,0.5,0.5,13.333333333333334,1.0,0.5,0.5,1.0,0.41225,,,12.05,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.41225,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628977,1610612764,Hamidou Diallo,Hamidou Diallo,1628977,WAS,220.0,4,1.0,9,8,2.0,17,5.0,,,1.0,2.0,,2.0,,,,1.0,,,,,,0.5,0.5,0.5,23.076923076923077,,,,,0.78885,,,,8.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,2.0,2.0,,,,0.5,0.5,0.5,,,,,,,0.25,,,,,,1.0,0.5,0.5,,1.0,0.5,1.0,,1.0,9.0,,,,,,,,,,,,,1.0,1.0,,9.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,2.0,,1.0,2.0,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,,2.0,,,,0.5,0.5,0.5,,1.0,,,0.4,,,,,,,,,,,,,1.0,0.5,,,,0.78885,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,1408.0,23,,56,53,6.0,109,52.0,,2.0,1.0,5.0,,5.0,,,,1.0,1.0,1.0,,,,0.2,0.25,0.22727272727272727,17.1875,0.2,,,,0.48554499999999995,,,6.94,21.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,6.0,,,,0.5,0.5,0.5,0.4,1.0,0.23076923076923078,0.06666666666666667,0.2,0.21739130434782608,0.034482758620689655,0.1111111111111111,,0.125,,0.125,0.2,0.5,0.5,,1.0,0.5,0.7,0.6005499999999999,0.4,11.0,,1.0,1.0,4.0,1.0,5.0,,4.0,1.0,1.0,1.0,,,,,11.0,,0.2,0.2,0.5,0.5,0.1,,,,0.4,0.25,0.25,,,0.25,26.660000000000004,0.19642857142857142,,1.0,,1.0,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.5,,0.1,,,,,,,,,0.5,,,,,0.4457,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1631116,1610612764,Patrick Baldwin Jr.,Patrick Baldwin Jr.,1631116,WAS,4985.0,83,20.0,187,181,28.0,368,188.0,1.0,5.0,8.0,21.0,5.0,45.0,12.0,,,1.0,5.0,7.0,5.0,0.75,0.8571428571428571,0.38095238095238093,0.47619047619047616,0.5113636363636364,20.179372197309416,0.11904761904761904,0.2,0.25,1.0,0.5547928571428571,0.11363636363636363,0.21739130434782608,4.752380952380952,91.0,7.0,14.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,5.0,7.0,,16.0,5.0,9.0,9.0,21.0,8.0,29.0,,,,0.2,0.4166666666666667,0.4166666666666667,0.09523809523809523,0.2,0.23684210526315788,0.09803921568627451,0.25,0.24324324324324326,0.08247422680412371,0.17857142857142858,,0.375,0.125,0.3333333333333333,0.3333333333333333,0.5,0.5384615384615384,0.7142857142857143,0.8333333333333334,0.2,0.8333333333333334,0.6052299999999999,0.1111111111111111,55.0,2.0,5.0,6.0,16.0,8.0,21.0,24.0,16.0,6.0,2.0,1.0,1.0,5.0,5.0,,55.0,1.0,0.38095238095238093,0.38095238095238093,0.5,0.14285714285714285,0.11904761904761904,0.4,0.4,1.0,0.38095238095238093,0.375,0.375,1.0,,0.375,26.219047619047615,0.29411764705882354,3.0,9.0,,2.0,1.0,1.0,2.0,,,2.0,6.0,1.0,1.0,,3.0,9.0,3.0,8.0,15.0,,5.0,3.0,,3.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,3.0,,,3.0,15.0,,1.0,0.375,0.3333333333333333,0.4411764705882353,0.4411764705882353,0.07142857142857142,1.0,0.42857142857142855,,0.06521739130434782,0.08823529411764706,0.08333333333333333,0.13043478260869565,0.047619047619047616,,,0.16666666666666666,1.0,1.0,,,,0.5294117647058824,0.3333333333333333,0.11764705882352941,0.35294117647058826,0.3333333333333333,0.5865558823529412,0.3333333333333333,,,,3.0,2.0,2.0,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1641731,1610612764,Bilal Coulibaly,Bilal Coulibaly,1641731,WAS,889.0,15,9.0,34,33,6.0,67,31.0,,,3.0,3.0,4.0,10.0,2.0,,,1.0,4.0,7.0,4.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.625,21.42857142857143,,,,,0.69917,0.5,0.6666666666666666,1.0333333333333334,27.0,3.0,3.0,,,,,1.0,4.0,,,,2.0,,6.0,1.0,2.0,,3.0,1.0,4.0,,,,,,0.25,,,,0.2,0.25,0.11764705882352941,0.06666666666666667,,0.5,,,0.14285714285714285,0.6,1.0,1.0,0.3333333333333333,,,1.0,,0.1,33.0,,2.0,,,,2.0,,,,2.0,2.0,,,,,33.0,,,,0.4,,0.4,,,,,,,,,,23.299999999999997,0.9705882352941176,2.0,2.0,,,,,2.0,,,,,,,1.0,2.0,2.0,,2.0,7.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,2.0,7.0,,,,1.0,0.5,0.5,,1.0,0.25,,,,1.0,,,,,,,,,,,0.5,1.0,0.5,,,0.6812125,0.7,,,,2.0,,1.0,0.5,,2.0,,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,,
