EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,PenaltyArc3FGA,PenaltyFG3A,Corner3Assists,LostBallSteals,DeadBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,LostBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Corner3PctBlocked,Transition Take Fouls
1626246,1610612745,Boban Marjanovic,Boban Marjanovic,1626246,HOU,4254.0,71,-20.0,156,155,46.0,46.0,18.0,311,13.0,16.0,5.0,7.0,6.0,9.0,4.0,14.0,1.0,2.0,2.0,18.0,32.0,2.0,9.0,45,181,6.0,9.0,12.0,7.0,14.0,5.0,19.0,26.0,10.0,6.0,2.0,3.0,4.0,2.0,6.0,2.0,2.0,2.0,14.0,3.0,3.0,1.0,7.0,17.0,1.0,25.0,7.0,32.0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,14.0,14.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,19.0,46.0,1.0,0.7222222222222222,0.8666666666666667,0.5625,0.6666666666666666,0.5,0.5294117647058824,0.6666666666666666,0.5,0.5769230769230769,0.6666666666666666,0.59375,0.058823529411764705,0.09375,0.0625,0.14285714285714285,25.0,1.0,0.5,0.2,0.4722222222222222,0.07692307692307693,0.16279069767441862,0.12,0.3037974683544304,0.09375,0.125,0.07692307692307693,0.1111111111111111,0.14285714285714285,0.6,0.5454545454545454,0.3333333333333333,0.16666666666666666,0.15384615384615385,0.15384615384615385,0.5,0.47058823529411764,0.8125,0.8666666666666667,0.6923076923076923,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.75,0.058823529411764705,0.5,0.5,1.0,0.058823529411764705,0.7777777777777778,0.7142857142857143,0.2,0.6428571428571429,0.6666666666666666,0.5294117647058824,0.4937191176470588,0.5095833333333334,0.5058428571428571,0.21052631578947367,0.2222222222222222,0.26666666666666666,0.4222222222222222,5.4281250000000005,26.5,0.2948717948717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,224.0,4,-1.0,6,6,,,,12,,,,,,,1.0,1.0,,,,1.0,1.0,,,2,9,,,,,,,,2.0,,,,,2.0,,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.443,,,,,,,13.9,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,71.0,1,1.0,2,2,,,,4,1.0,1.0,,,,,,,,,,1.0,1.0,,,2,3,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5822,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,2329.0,39,-14.0,83,85,23.0,19.0,7.0,168,1.0,1.0,,,,,3.0,6.0,1.0,2.0,3.0,5.0,9.0,3.0,,10,99,,,,,,,,2.0,8.0,,3.0,1.0,5.0,3.0,8.0,1.0,3.0,1.0,19.0,,,,2.0,,,2.0,,2.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,4.0,,,,,,,,,,,,23.0,,0.2,0.2,0.5555555555555556,,,0.4166666666666667,,,0.4166666666666667,,,0.25,0.1111111111111111,,0.16666666666666666,15.384615384615383,0.5,,,,,0.09090909090909091,,0.044444444444444446,,,,,,,,,0.0625,0.16666666666666666,,,0.08333333333333333,1.0,1.0,,0.5,0.5,0.6,0.3333333333333333,0.16666666666666666,0.5,0.5,,0.25,,,,,,0.3333333333333333,0.4678083333333333,,0.495525,,,,,9.822222222222223,27.366666666666664,0.27710843373493976,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,370.0,6,,13,12,1.0,,,25,2.0,2.0,,,,,,,,,,2.0,2.0,,,4,17,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,15.384615384615383,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.5609999999999999,,,,,,,3.15,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612745,Reggie Bullock Jr.,Reggie Bullock Jr.,203493,HOU,2757.0,46,-25.0,103,102,28.0,46.0,9.0,205,1.0,1.0,,,,,1.0,3.0,1.0,2.0,4.0,3.0,6.0,7.0,,12,126,,,3.0,1.0,1.0,,2.0,6.0,,,4.0,,2.0,,2.0,,1.0,1.0,4.0,,,,4.0,1.0,1.0,6.0,,6.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,28.0,,1.0,1.0,0.5,,1.0,0.46153846153846156,1.5,0.3333333333333333,0.46153846153846156,1.5,0.3333333333333333,0.5384615384615384,,,,13.274336283185843,1.0,0.5,,0.047619047619047616,,0.16666666666666666,,0.1111111111111111,,,,,,,,0.1,0.15789473684210525,0.2,,,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,,,,,,0.6153846153846154,0.49226923076923074,0.53025,0.4981333333333333,,,0.25,0.16666666666666666,8.083333333333334,24.485714285714288,0.27184466019417475,,1.0,2.0,,,,,,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,814.0,14,-4.0,29,27,6.0,7.0,,56,,,,,,,,,,,,,,2.0,,3,37,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,6.0,,,,,,,0.75,,,0.75,,,1.0,,,,10.344827586206897,1.0,,,,,0.2,,0.1111111111111111,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,0.54285,,,,,,,,23.05,0.20689655172413793,,,,,1.0,,,,,1.0,2.0,,,,,1.0,,,3.0,,,1.0,0.5,,0.5,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,533.0,9,6.0,18,19,1.0,,3.0,37,,1.0,,,,1.0,,,1.0,1.0,3.0,1.0,2.0,3.0,,5,16,,,3.0,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.5,,,0.5,1.5,,0.5,1.5,,0.6,,,,22.727272727272727,,,,0.2,,,,0.07142857142857142,,,,,,,0.5,,,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,0.6,,,,1.0,,0.8,0.48394000000000004,0.4506,0.4729,,,0.6,,8.75,26.53333333333333,0.05555555555555555,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,2008.0,33,-1.0,74,74,19.0,14.0,10.0,148,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,5.0,8.0,1.0,2.0,12,79,2.0,2.0,4.0,3.0,4.0,2.0,8.0,,10.0,4.0,1.0,,6.0,1.0,7.0,1.0,3.0,2.0,15.0,,2.0,,4.0,3.0,,7.0,2.0,9.0,,2.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,,,1.0,2.0,,,,2.0,1.0,8.0,19.0,1.0,,,0.625,1.0,0.75,0.5555555555555556,1.0,0.75,0.6,1.0,0.8,0.1111111111111111,,,,18.6046511627907,0.16666666666666666,,,0.16666666666666666,0.09523809523809523,0.17391304347826086,,0.17073170731707318,0.06060606060606061,0.2,0.07692307692307693,,,,0.125,0.4,0.1875,0.14285714285714285,,0.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.5,,0.1111111111111111,1.0,1.0,,0.75,1.0,0.4444444444444444,0.4937388888888889,0.6406499999999999,0.5436000000000001,,,0.3333333333333333,0.6666666666666666,8.225,26.9,0.25675675675675674,1.0,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,1386.0,23,-10.0,52,52,21.0,15.0,10.0,104,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,3.0,2.0,,2,59,1.0,1.0,2.0,,1.0,,,,2.0,2.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,,1.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,21.0,,,,0.3333333333333333,1.0,,0.2,1.0,,0.2,1.0,,0.4,0.6666666666666666,0.5,1.0,9.375,1.0,,,,0.11764705882352941,0.07692307692307693,,0.041666666666666664,0.07692307692307693,0.2,0.125,,,,,,0.1,,,1.0,0.4,0.5,1.0,,0.2,,,,,,,,0.2,1.0,1.0,,,,0.8,0.56647,0.6048,0.4856833333333333,,,1.0,,2.733333333333333,25.5,0.40384615384615385,,1.0,2.0,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
