EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,HeaveMakes,Transition Take Fouls Drawn,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,on,Clear Path Fouls,Transition Take Fouls
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,6774.0,113.0,-35.0,222.0,226,43.0,40.0,21.0,448,14.0,18.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,15.0,23.0,5.0,6.0,36.0,266,1.0,3.0,2.0,3.0,5.0,2.0,1.0,7.0,28.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,5.0,3.0,1.0,6.0,10.0,1.0,17.0,9.0,26.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,5.0,11.0,3.0,8.0,1.0,6.0,4.0,5.0,9.0,5.0,4.0,9.0,5.0,1.0,7.0,43.0,1.0,0.9333333333333333,1.0,0.6521739130434783,0.3333333333333333,0.6,0.5357142857142857,0.3333333333333333,0.42857142857142855,0.6206896551724138,0.3333333333333333,0.5,0.17857142857142858,0.043478260869565216,0.05555555555555555,14.112903225806452,0.3333333333333333,0.25,0.2,0.17857142857142858,0.06666666666666667,0.13953488372093023,0.078125,0.16161616161616163,0.07339449541284404,0.05263157894736842,0.11764705882352941,0.08163265306122448,0.06666666666666667,0.14285714285714285,0.2413793103448276,0.16666666666666666,0.07692307692307693,0.08333333333333333,0.5555555555555556,0.6428571428571429,0.7777777777777778,0.8235294117647058,0.9285714285714286,0.14285714285714285,0.25,0.25,1.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,1.0,0.3333333333333333,0.5714285714285714,0.75,0.14285714285714285,0.14285714285714285,0.8214285714285714,0.6275624999999999,0.6457,0.5696142857142857,0.1724137931034483,0.20833333333333334,0.05555555555555555,0.19444444444444445,2.8826086956521744,25.16,0.19369369369369369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,117482.0,1958.0,120.0,3979.0,3973,1044.0,945.0,437.0,7952,145.0,248.0,17.0,31.0,32.0,54.0,84.0,216.0,24.0,68.0,24.0,264.0,63.0,237.0,488.0,332.0,154.0,952.0,4518,23.0,40.0,78.0,56.0,116.0,87.0,63.0,235.0,196.0,278.0,18.0,262.0,39.0,195.0,151.0,346.0,106.0,134.0,4.0,843.0,15.0,23.0,1.0,126.0,110.0,5.0,241.0,39.0,280.0,16.0,76.0,55.0,79.0,51.0,38.0,28.0,7.0,117.0,8.0,22.0,64.0,121.0,5.0,153.0,2.0,201.0,11.0,88.0,32.0,19.0,13.0,34.0,18.0,1.0,227.0,1025.0,9.0,0.41350210970464135,0.4298245614035088,0.48565573770491804,0.575,0.4827586206896552,0.4865853658536585,0.4527027027027027,0.4236453201970443,0.5213581599123768,0.47560975609756095,0.487551867219917,0.40487804878048783,0.07991803278688525,0.11693548387096774,23.05282005371531,0.6752136752136753,0.05154639175257732,0.00980392156862745,0.10869565217391304,0.026558891454965358,0.15403422982885084,0.016008537886873,0.12896174863387977,0.02107598447032723,0.032432432432432434,0.022332506203473945,0.011477761836441894,0.029166666666666667,0.09273182957393483,0.11791383219954649,0.16006884681583478,0.13924050632911392,0.038929440389294405,0.5294117647058824,0.3024390243902439,0.5846774193548387,0.6621004566210046,0.4689655172413793,0.2634146341463415,0.3888888888888889,0.4077669902912621,0.34523809523809523,0.02926829268292683,0.08292682926829269,0.32195121951219513,0.4189189189189189,0.5483870967741935,0.2660098522167488,0.5925925925925926,0.11822660098522167,0.3103448275862069,0.7073170731707317,0.5449982273838629,0.5649121621621621,0.5141726368159204,0.10233592880978866,0.15575221238938053,0.0819327731092437,0.24684873949579833,5.496311475409836,25.554518072289152,0.26237748177934156,8.0,22.0,1.0,5.0,6.0,86.0,6.0,29.0,14.0,108.0,7.0,34.0,11.0,20.0,249.0,75.0,2.0,86.0,9.0,45.0,57.0,21.0,12.0,6.0,7.0,1.0,13.0,2.0,4.0,14.0,2.0,1.0,1.0,7.0,0.7685185185185185,0.3253012048192771,0.20588235294117646,0.22988505747126436,0.32727272727272727,0.02710843373493976,0.046296296296296294,0.014705882352941176,0.030303030303030304,0.021505376344086023,0.12209302325581395,0.3333333333333333,0.3333333333333333,0.125,0.3235294117647059,0.3283582089552239,0.9545454545454546,0.32575757575757575,0.3359375,0.7209302325581395,0.29411764705882354,0.06756756756756757,0.2,1.0,0.3918918918918919,0.20689655172413793,1.0,0.25,0.2222222222222222,0.3282442748091603,0.011976047904191617,,,,,,,,,,,True,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,67940.0,1132.0,20.0,2297.0,2280,536.0,490.0,243.0,4577,39.0,52.0,3.0,6.0,8.0,13.0,40.0,77.0,9.0,94.0,14.0,148.0,29.0,83.0,138.0,242.0,40.0,476.0,2684,4.0,9.0,37.0,13.0,20.0,43.0,13.0,81.0,124.0,42.0,2.0,148.0,6.0,27.0,29.0,56.0,23.0,17.0,,141.0,7.0,5.0,1.0,50.0,71.0,31.0,152.0,13.0,165.0,5.0,23.0,11.0,27.0,16.0,17.0,11.0,2.0,44.0,4.0,15.0,75.0,121.0,6.0,34.0,3.0,46.0,4.0,19.0,14.0,10.0,4.0,14.0,7.0,2.0,79.0,530.0,11.0,0.7469879518072289,0.7560975609756098,0.6014492753623188,0.4444444444444444,0.65,0.5736842105263158,0.4605263157894737,0.5396825396825397,0.5939849624060151,0.47435897435897434,0.5714285714285714,0.6368421052631579,0.043478260869565216,0.038461538461538464,17.238689547581902,0.6136363636363636,0.47692307692307695,0.017543859649122806,0.12956204379562045,0.010460251046025104,0.10351966873706005,0.01263537906137184,0.11736178467507274,0.011627906976744186,0.004901960784313725,0.017699115044247787,0.014669926650366748,0.006896551724137931,0.12903225806451613,0.128099173553719,0.11436950146627566,0.07746478873239436,0.025510204081632654,0.5,0.1368421052631579,0.75,0.78,0.7435897435897436,0.2026315789473684,0.5194805194805194,0.547945205479452,0.725,0.02368421052631579,0.24736842105263157,0.3894736842105263,0.15789473684210525,0.5,0.20634920634920634,0.6153846153846154,0.2222222222222222,0.4603174603174603,0.7736842105263158,0.5429007894736841,0.49886818181818193,0.5517420634920635,0.050505050505050504,0.12418300653594772,0.07773109243697479,0.17016806722689076,6.24057971014493,24.863636363636374,0.23334784501523725,4.0,34.0,4.0,10.0,4.0,56.0,5.0,19.0,10.0,90.0,9.0,29.0,2.0,14.0,264.0,6.0,,56.0,2.0,6.0,10.0,12.0,4.0,2.0,3.0,,4.0,,1.0,3.0,,,,,0.9777777777777777,0.371900826446281,0.3103448275862069,0.32558139534883723,0.371900826446281,0.008264462809917356,0.05194805194805195,0.010638297872340425,0.006756756756756757,,0.1348314606741573,0.4444444444444444,0.4444444444444444,1.0,0.3617021276595745,0.3655913978494624,1.0,0.3783783783783784,0.38095238095238093,0.9642857142857143,0.6666666666666666,0.2631578947368421,0.4,1.0,0.5,0.2631578947368421,1.0,0.2857142857142857,0.3448275862068966,0.3783783783783784,0.00411522633744856,10.0,2.0,2.0,,,,,,,,True,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,47460.0,791.0,159.0,1653.0,1612,463.0,409.0,182.0,3265,69.0,108.0,9.0,10.0,16.0,26.0,35.0,82.0,53.0,9.0,1.0,191.0,50.0,125.0,243.0,200.0,126.0,610.0,1793,13.0,16.0,49.0,35.0,77.0,51.0,55.0,191.0,64.0,186.0,12.0,190.0,22.0,78.0,53.0,131.0,36.0,61.0,,315.0,9.0,12.0,,49.0,49.0,1.0,99.0,21.0,120.0,6.0,35.0,27.0,46.0,26.0,17.0,20.0,1.0,63.0,2.0,17.0,25.0,49.0,,105.0,3.0,152.0,8.0,51.0,13.0,7.0,4.0,13.0,6.0,2.0,183.0,450.0,6.0,0.256,0.2689075630252101,0.51440329218107,0.8125,0.45454545454545453,0.54627539503386,0.734375,0.53125,0.5915354330708661,0.7424242424242424,0.5987261146496815,0.45146726862302483,0.09053497942386832,0.1111111111111111,30.595813204508858,0.7301587301587301,0.025,,0.11475409836065574,0.03225806451612903,0.15457413249211358,0.02313624678663239,0.13172043010752688,0.02759526938239159,0.025974025974025976,0.041666666666666664,0.024305555555555556,0.019801980198019802,0.10493827160493827,0.10362694300518134,0.16591928251121077,0.1276595744680851,0.02830188679245283,0.46153846153846156,0.24379232505643342,0.6388888888888888,0.71875,0.2753623188405797,0.18510158013544017,0.4268292682926829,0.4861111111111111,0.22857142857142856,0.11963882618510158,0.020316027088036117,0.43115124153498874,0.3125,0.9,0.203125,0.6153846153846154,0.0078125,0.390625,0.6952595936794582,0.5297097727272728,0.5420694444444445,0.4899603174603175,0.11451942740286299,0.17832167832167833,0.08032786885245902,0.31311475409836065,7.620987654320988,26.68700000000001,0.28009679370840895,21.0,3.0,1.0,2.0,,75.0,6.0,14.0,22.0,78.0,7.0,16.0,2.0,22.0,135.0,99.0,1.0,75.0,3.0,17.0,17.0,8.0,7.0,7.0,,,,2.0,5.0,19.0,,,,12.0,0.5769230769230769,0.39,0.4375,0.43137254901960786,0.39195979899497485,0.015,0.12195121951219512,,0.015706806282722512,0.02,0.16666666666666666,0.39622641509433965,0.39622641509433965,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39267015706806285,0.39893617021276595,0.5866666666666667,0.2222222222222222,0.0625,0.5,,0.4375,0.42857142857142855,0.6666666666666666,,0.44,0.39473684210526316,0.024630541871921183,5.0,,10.0,2.0,,,,,,,True,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,49605.0,827.0,125.0,1718.0,1702,503.0,444.0,201.0,3420,39.0,63.0,8.0,13.0,15.0,22.0,7.0,14.0,5.0,44.0,10.0,126.0,32.0,48.0,82.0,170.0,31.0,298.0,1913,10.0,17.0,35.0,20.0,30.0,42.0,18.0,100.0,66.0,30.0,14.0,123.0,7.0,64.0,35.0,99.0,26.0,43.0,2.0,233.0,21.0,10.0,,41.0,61.0,6.0,108.0,31.0,139.0,3.0,27.0,21.0,25.0,20.0,16.0,5.0,1.0,41.0,4.0,8.0,33.0,65.0,5.0,42.0,,40.0,2.0,6.0,11.0,6.0,4.0,14.0,7.0,,96.0,492.0,5.0,0.6875,0.8048780487804879,0.5853658536585366,0.5882352941176471,0.6666666666666666,0.5297619047619048,0.47297297297297297,0.5694444444444444,0.5561797752808989,0.47297297297297297,0.6024096385542169,0.6746031746031746,0.08536585365853659,0.06349206349206349,15.759753593429158,0.6097560975609756,0.17142857142857143,,0.1343612334801762,0.026041666666666668,0.12238805970149254,0.05223880597014925,0.12927756653992395,0.039440203562340966,0.024390243902439025,0.022598870056497175,0.058823529411764705,0.03125,0.13131313131313133,0.11666666666666667,0.1111111111111111,0.1485148514851485,0.022556390977443608,0.5,0.25,0.6190476190476191,0.6610169491525424,0.717948717948718,0.05555555555555555,0.5,0.5833333333333334,0.5714285714285714,0.01984126984126984,0.1746031746031746,0.5,0.35135135135135137,0.6153846153846154,0.3055555555555556,0.6818181818181818,0.1388888888888889,0.4444444444444444,0.9246031746031746,0.5747012096774191,0.52981875,0.563895652173913,0.0421455938697318,0.06976744186046512,0.1174496644295302,0.33557046979865773,3.2292682926829275,26.181176470588237,0.2927823050058207,2.0,13.0,2.0,7.0,2.0,44.0,3.0,13.0,12.0,57.0,5.0,20.0,,14.0,162.0,9.0,2.0,43.0,1.0,9.0,19.0,6.0,5.0,2.0,2.0,,9.0,,5.0,6.0,3.0,3.0,,3.0,0.9473684210526315,0.3352941176470588,0.25,0.3333333333333333,0.3333333333333333,0.0058823529411764705,0.14285714285714285,0.022727272727272728,,0.046511627906976744,0.18421052631578946,0.4,0.5,0.5,0.29545454545454547,0.3023255813953488,1.0,0.3492063492063492,0.3492063492063492,0.9318181818181818,0.25,0.1891891891891892,0.2857142857142857,1.0,0.35135135135135137,0.23076923076923078,1.0,0.2,0.375,0.34959349593495936,0.02857142857142857,3.0,1.0,2.0,1.0,1.0,1.0,0.2,,,,True,,
1629660,1610612739,Ty Jerome,Ty Jerome,1629660,CLE,743.0,12.0,-11.0,25.0,26,10.0,7.0,3.0,51,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,4.0,40,,,,1.0,1.0,,,2.0,,4.0,,,,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,2.0,10.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,10.714285714285714,1.0,,,,,,0.16666666666666666,,0.1111111111111111,,,0.25,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,0.5,0.41025,,0.4021,,,,0.5,8.25,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,52355.0,873.0,-28.0,1734.0,1773,388.0,430.0,179.0,3507,65.0,98.0,4.0,12.0,9.0,14.0,8.0,19.0,2.0,64.0,13.0,30.0,4.0,74.0,119.0,94.0,41.0,306.0,2043,6.0,15.0,25.0,9.0,17.0,17.0,12.0,45.0,124.0,24.0,4.0,29.0,11.0,28.0,18.0,46.0,9.0,21.0,2.0,110.0,19.0,14.0,1.0,31.0,21.0,2.0,54.0,34.0,88.0,5.0,30.0,26.0,9.0,4.0,9.0,5.0,,18.0,2.0,5.0,29.0,69.0,2.0,54.0,2.0,59.0,9.0,30.0,16.0,6.0,10.0,17.0,7.0,,44.0,376.0,11.0,0.8378378378378378,0.8611111111111112,0.6218487394957983,0.4,0.5294117647058824,0.6220657276995305,0.4772727272727273,0.4852941176470588,0.6455696202531646,0.5208333333333334,0.5769230769230769,0.4413145539906103,0.09243697478991597,0.08163265306122448,13.164687661331955,0.5,0.05,0.019230769230769232,0.0472972972972973,0.03723404255319149,0.082010582010582,0.04773869346733668,0.06326034063260341,0.04263565891472868,0.05113636363636364,0.01818181818181818,0.06028368794326241,0.017241379310344827,0.07017543859649122,0.03,0.08185053380782918,0.08247422680412371,0.05747126436781609,0.4117647058823529,0.460093896713615,0.6632653061224489,0.7222222222222222,0.8307692307692308,0.0892018779342723,0.42105263157894735,0.5,0.875,0.009389671361502348,0.3004694835680751,0.14084507042253522,0.5454545454545454,0.3333333333333333,0.4117647058823529,0.6428571428571429,0.38235294117647056,0.11764705882352941,0.9014084507042254,0.6332537735849056,0.59934,0.6095772727272728,0.1282051282051282,0.21428571428571427,0.08169934640522876,0.14705882352941177,2.2495798319327727,24.48723404255319,0.223760092272203,1.0,24.0,2.0,6.0,4.0,15.0,1.0,1.0,1.0,39.0,3.0,7.0,4.0,5.0,114.0,3.0,1.0,15.0,,9.0,5.0,4.0,1.0,2.0,3.0,1.0,6.0,,,3.0,1.0,1.0,,2.0,0.9743589743589743,0.4148936170212766,0.42857142857142855,0.29411764705882354,0.41935483870967744,,0.15789473684210525,,,0.05714285714285714,0.0410958904109589,0.5,0.5,1.0,0.375,0.375,1.0,0.5,0.5,0.9333333333333333,0.5,0.2727272727272727,0.3333333333333333,1.0,0.045454545454545456,1.0,1.0,0.3076923076923077,0.25,0.5172413793103449,,8.0,3.0,,,,,,1.0,,,True,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,31326.0,522.0,49.0,1061.0,1054,266.0,268.0,121.0,2115,4.0,11.0,2.0,3.0,,1.0,5.0,11.0,2.0,41.0,13.0,146.0,25.0,9.0,24.0,187.0,19.0,250.0,1180,2.0,5.0,27.0,2.0,4.0,38.0,7.0,44.0,16.0,2.0,2.0,145.0,6.0,33.0,23.0,56.0,13.0,26.0,1.0,135.0,4.0,4.0,1.0,18.0,27.0,1.0,46.0,9.0,55.0,,10.0,5.0,3.0,3.0,3.0,,,6.0,,1.0,19.0,40.0,2.0,27.0,,20.0,,3.0,3.0,3.0,,3.0,1.0,1.0,44.0,262.0,6.0,0.8888888888888888,1.0,0.375,0.4,0.5,0.54739336492891,0.5,0.44047619047619047,0.5639269406392694,0.5,0.4782608695652174,0.8862559241706162,0.25,0.36363636363636365,18.6511240632806,0.5,0.04,0.03333333333333333,0.10384615384615385,0.018691588785046728,0.08372093023255814,0.013377926421404682,0.09473684210526316,0.015594541910331383,0.031578947368421054,,0.017167381974248927,,0.07920792079207921,0.1,0.08108108108108109,0.08955223880597014,,0.3333333333333333,0.052132701421800945,0.36363636363636365,0.5714285714285714,0.75,0.052132701421800945,0.45454545454545453,0.5,1.0,0.009478672985781991,0.1943127962085308,0.6919431279620853,0.12,0.6666666666666666,0.023809523809523808,,0.30952380952380953,0.5952380952380952,0.9383886255924171,0.5416461722488037,0.555761111111111,0.5344175,0.023255813953488372,0.1111111111111111,0.108,0.176,5.629166666666667,25.685026737967902,0.25070688030160226,,17.0,4.0,7.0,4.0,54.0,3.0,13.0,7.0,71.0,7.0,20.0,2.0,11.0,210.0,3.0,1.0,54.0,2.0,10.0,6.0,5.0,,1.0,,,5.0,1.0,2.0,4.0,,,,3.0,0.9859154929577465,0.37967914438502676,0.35,0.2894736842105263,0.3817204301075269,0.0106951871657754,0.09090909090909091,,0.0136986301369863,0.043478260869565216,0.1794871794871795,,,,0.4146341463414634,0.4146341463414634,1.0,0.3698630136986301,0.375,0.9814814814814815,0.5,0.28,0.5714285714285714,1.0,0.52,0.23076923076923078,1.0,0.3076923076923077,0.28,0.3724137931034483,0.010638297872340425,1.0,7.0,3.0,,,,0.5,,,,True,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,50013.0,834.0,85.0,1681.0,1645,465.0,374.0,189.0,3326,40.0,71.0,1.0,2.0,15.0,21.0,35.0,85.0,29.0,23.0,7.0,160.0,51.0,91.0,185.0,183.0,61.0,447.0,1845,7.0,10.0,42.0,26.0,51.0,58.0,20.0,126.0,66.0,116.0,4.0,160.0,19.0,97.0,54.0,151.0,35.0,76.0,2.0,356.0,8.0,7.0,,26.0,24.0,1.0,51.0,15.0,66.0,4.0,32.0,20.0,57.0,37.0,28.0,20.0,5.0,85.0,4.0,27.0,17.0,45.0,3.0,69.0,1.0,77.0,2.0,27.0,3.0,1.0,2.0,3.0,3.0,,125.0,461.0,4.0,0.3626373626373626,0.3707865168539326,0.4918918918918919,0.7,0.5098039215686274,0.5244565217391305,0.5694444444444444,0.48623853211009177,0.5498753117206983,0.5675675675675675,0.5165289256198347,0.49728260869565216,0.10270270270270271,0.14084507042253522,25.86482171367749,0.6705882352941176,0.02040816326530612,,0.05783132530120482,0.018666666666666668,0.07624633431085044,0.021739130434782608,0.06613756613756613,0.020188425302826378,,0.031914893617021274,0.02142857142857143,0.022727272727272728,0.0547945205479452,0.04712041884816754,0.06692913385826772,0.10344827586206896,0.021621621621621623,1.0,0.19293478260869565,0.5633802816901409,0.6557377049180327,0.425,0.23097826086956522,0.4117647058823529,0.4605263157894737,0.34285714285714286,0.07880434782608696,0.0625,0.43478260869565216,0.05555555555555555,0.5,0.1926605504587156,0.7142857142857143,0.06422018348623854,0.46788990825688076,0.6902173913043478,0.509028804347826,0.47353846153846146,0.4962743119266055,0.07341772151898734,0.12857142857142856,0.09395973154362416,0.28187919463087246,7.2956756756756755,26.57978142076503,0.2766210588935158,16.0,9.0,,5.0,3.0,59.0,9.0,21.0,15.0,68.0,9.0,26.0,1.0,18.0,120.0,84.0,,59.0,2.0,19.0,19.0,12.0,11.0,6.0,3.0,,6.0,,2.0,6.0,,,,5.0,0.5882352941176471,0.37158469945355194,0.34615384615384615,0.3103448275862069,0.37158469945355194,0.01092896174863388,0.10588235294117647,0.043478260869565216,0.00625,0.02631578947368421,0.08974358974358974,0.5517241379310345,0.5517241379310345,0.25,0.391304347826087,0.4090909090909091,1.0,0.36875,0.3710691823899371,0.5254237288135594,,0.1388888888888889,,,0.5833333333333334,0.42857142857142855,0.5555555555555556,0.42857142857142855,0.29411764705882354,0.36875,0.010810810810810811,4.0,,7.0,,,,,,,,True,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,24732.0,412.0,38.0,831.0,844,248.0,213.0,88.0,1675,3.0,6.0,1.0,1.0,3.0,4.0,,,2.0,24.0,1.0,50.0,10.0,4.0,8.0,74.0,11.0,118.0,909,1.0,1.0,13.0,4.0,5.0,11.0,10.0,33.0,4.0,4.0,2.0,50.0,1.0,9.0,5.0,14.0,3.0,6.0,1.0,33.0,9.0,5.0,,34.0,31.0,2.0,67.0,14.0,81.0,,7.0,5.0,2.0,2.0,4.0,,1.0,6.0,1.0,3.0,22.0,40.0,,13.0,3.0,14.0,,3.0,14.0,10.0,4.0,14.0,6.0,,31.0,242.0,7.0,0.5,0.6666666666666666,0.5,1.0,0.8,0.6524390243902439,0.9166666666666666,0.71875,0.6629213483146067,0.8125,0.7857142857142857,0.9024390243902439,0.125,0.16666666666666666,10.237068965517242,0.3333333333333333,0.09090909090909091,,0.12916666666666668,0.02717391304347826,0.192090395480226,0.04838709677419355,0.15587529976019185,0.03783783783783784,0.022988505747126436,0.023809523809523808,0.04316546762589928,0.06382978723404255,0.1588785046728972,0.10638297872340426,0.16393442622950818,0.2545454545454545,,0.42857142857142855,0.07317073170731707,0.5,0.6,0.6666666666666666,,,,,0.024390243902439025,0.2926829268292683,0.6097560975609756,0.16666666666666666,1.0,0.25,0.75,0.0625,0.625,0.975609756097561,0.5560335365853657,0.5607,0.5328812499999999,0.03529411764705882,0.2727272727272727,0.11016949152542373,0.2796610169491525,5.2125,24.932432432432435,0.29843561973525873,1.0,10.0,,1.0,,23.0,3.0,4.0,5.0,33.0,3.0,5.0,2.0,5.0,99.0,,,23.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,4.0,,,,3.0,1.0,0.44594594594594594,0.6,0.45454545454545453,0.44594594594594594,0.013513513513513514,,,0.02,0.07692307692307693,0.10256410256410256,0.5,0.5,,0.4166666666666667,0.4166666666666667,1.0,0.46,0.46938775510204084,1.0,,0.16666666666666666,,,0.6666666666666666,0.75,1.0,,0.5,0.46,,2.0,,,,,,,,,,True,,
