EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg2Pct,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGA,Charge Fouls,Technical Free Throw Trips,3SecondViolations,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,PenaltyCorner3FGM,Travels,Corner3PctBlocked,PenaltyCorner3Accuracy,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,Transition Take Fouls Drawn,BlockedCorner3
1626224,1610612759,Cedi Osman,Cedi Osman,1626224,SAS,8240.0,137,-47,297,298,80.0,103,39,595,8.0,11.0,5.0,14.0,1.0,3.0,1.0,3.0,11.0,26.0,3.0,5.0,3.0,11.0,14.0,28.0,12.0,29.0,8.0,72.0,357,3.0,5.0,1.0,10.0,3.0,7.0,3.0,11.0,4.0,19.0,12.0,16.0,30.0,6.0,26.0,11.0,1.0,1.0,9.0,4.0,13.0,3.0,1.0,8.0,1.0,30.0,2.0,3.0,6.0,5.0,1.0,12.0,5.0,17.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,10.0,1.0,12.0,1.0,4.0,10.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,80.0,1.0,2.0,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.41379310344827586,0.6,0.2727272727272727,0.41379310344827586,0.5,0.42857142857142855,0.5614035087719298,0.9,0.4166666666666667,0.5901639344262295,0.8333333333333334,0.475,0.5087719298245614,0.034482758620689655,0.03571428571428571,0.07142857142857142,0.038461538461538464,19.06158357771261,0.75,0.125,0.0847457627118644,0.03409090909090909,0.1,0.03333333333333333,0.09243697478991597,0.033783783783783786,0.05555555555555555,0.10526315789473684,0.041666666666666664,0.10714285714285714,0.2222222222222222,0.11764705882352941,0.03571428571428571,0.5,0.19298245614035087,0.7272727272727273,0.7272727272727273,0.375,0.24561403508771928,0.35714285714285715,0.38461538461538464,0.4,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.45614035087719296,0.4230769230769231,0.44,0.8181818181818182,1.0,0.6,0.6666666666666666,0.6111111111111112,0.2727272727272727,0.7017543859649122,0.4230769230769231,0.5310008771929825,0.53295,0.47463055555555544,0.06779661016949153,0.13333333333333333,0.1388888888888889,0.2638888888888889,5.710714285714286,26.303448275862067,0.26936026936026936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628984,1610612759,Devonte' Graham,Devonte' Graham,1628984,SAS,1347.0,22,-3,47,48,30.0,9,2,95,1.0,1.0,,,1.0,1.0,,,,3.0,,,,2.0,2.0,2.0,,3.0,2.0,6.0,64,,,,,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,,,3.0,,,,6.0,2.0,8.0,2.0,,4.0,1.0,18.0,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,2.0,,2.0,1.0,1.0,,2.0,,,3.0,1.0,2.0,,1.0,,1.0,1.0,,,4.0,30.0,,,0.5,0.5,,,,,,1.0,1.0,0.4,,0.3333333333333333,0.5,,0.5,0.6,,,,,16.0,1.0,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,0.2,1.0,1.0,,,,,,0.6,,,,,,,0.6666666666666666,,0.8,,0.52441,,0.4973,0.3333333333333333,0.6666666666666666,,0.6666666666666666,8.0,26.166666666666668,0.6382978723404256,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629646,1610612759,Charles Bassey,Charles Bassey,1629646,SAS,12320.0,205,-46,440,440,111.0,134,56,880,22.0,26.0,7.0,11.0,,2.0,,,,1.0,,,,1.0,29.0,39.0,,1.0,5.0,63.0,524,,,1.0,13.0,4.0,7.0,,1.0,3.0,11.0,46.0,12.0,,,1.0,,1.0,,11.0,10.0,21.0,9.0,1.0,4.0,5.0,52.0,9.0,13.0,27.0,20.0,6.0,53.0,23.0,76.0,,8.0,6.0,2.0,7.0,4.0,6.0,8.0,1.0,15.0,1.0,2.0,20.0,31.0,,10.0,,,6.0,2.0,3.0,1.0,17.0,10.0,7.0,17.0,13.0,,11.0,111.0,2.0,1.0,0.7931034482758621,0.9583333333333334,,,,,,0.7435897435897436,0.5714285714285714,0.725,0.6666666666666666,0.5,0.75,0.65,0.6111111111111112,0.025,,0.02564102564102564,,,11.354581673306773,0.4666666666666667,0.5454545454545454,0.2127659574468085,0.1092436974789916,0.30337078651685395,0.0967741935483871,0.2568306010928962,0.10377358490566038,0.08,0.038461538461538464,0.09722222222222222,0.2857142857142857,0.21052631578947367,0.28205128205128205,,0.7647058823529411,0.65,0.8461538461538461,0.88,0.7272727272727273,0.275,0.6363636363636364,0.6363636363636364,1.0,0.05,,,,,,,,0.025,,,,,,,0.125,,0.675,,0.6223312500000001,0.6696142857142856,0.55771875,0.07317073170731707,0.075,0.20634920634920634,0.1746031746031746,4.438461538461539,26.8,0.25227272727272726,2.0,6.0,9.0,4.0,5.0,6.0,9.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.038461538461538464,0.14285714285714285,0.14705882352941177,0.09523809523809523,0.12121212121212122,0.45454545454545453,1.0,0.6666666666666666,0.625,0.8,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,4454.0,74,-25,157,156,48.0,30,16,313,6.0,7.0,4.0,8.0,5.0,9.0,2.0,4.0,7.0,17.0,2.0,2.0,4.0,7.0,15.0,24.0,9.0,21.0,4.0,61.0,193,2.0,2.0,,8.0,8.0,11.0,4.0,8.0,1.0,29.0,18.0,12.0,18.0,9.0,17.0,7.0,1.0,,3.0,4.0,7.0,3.0,1.0,1.0,1.0,18.0,,1.0,1.0,3.0,,4.0,1.0,5.0,1.0,5.0,5.0,,4.0,2.0,4.0,4.0,,8.0,,1.0,3.0,4.0,,6.0,,,6.0,1.0,3.0,,,,,,,,29.0,48.0,,,0.6,0.6,0.6666666666666666,0.42857142857142855,1.0,0.5,0.42857142857142855,0.625,0.7272727272727273,0.6333333333333333,1.0,0.7368421052631579,0.648936170212766,1.0,0.7631578947368421,0.4666666666666667,,0.041666666666666664,,,31.60919540229885,0.5,,0.07692307692307693,0.02631578947368421,0.034482758620689655,,0.058823529411764705,0.014285714285714285,,,,0.05263157894736842,0.2857142857142857,0.041666666666666664,0.05263157894736842,,0.15555555555555556,0.8571428571428571,1.0,0.8333333333333334,0.17777777777777778,0.5,0.5,0.5,0.2,0.5555555555555556,0.5555555555555556,0.4,0.08888888888888889,0.5,0.5,1.0,0.37777777777777777,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.5,1.0,0.5,0.3684210526315789,0.5714285714285714,0.6222222222222222,0.4117647058823529,0.522281111111111,0.4392666666666667,0.5354473684210527,0.06382978723404255,0.11538461538461539,0.13114754098360656,0.47540983606557374,10.279166666666665,25.47142857142857,0.3057324840764331,1.0,,,4.0,5.0,1.0,2.0,,,,,,,,,0.5,0.14285714285714285,,0.045454545454545456,,,,,,0.2631578947368421,0.8,1.0,1.0,1.0,1.0,0.05263157894736842,,,,,,,,,,,,True,,,,,,,,,,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,6509.0,108,-23,235,240,58.0,71,33,475,3.0,8.0,5.0,14.0,6.0,13.0,,6.0,7.0,20.0,,,2.0,2.0,14.0,35.0,7.0,26.0,,49.0,276,,2.0,,2.0,4.0,7.0,2.0,4.0,,14.0,18.0,10.0,18.0,3.0,20.0,7.0,6.0,,6.0,4.0,10.0,4.0,,3.0,,24.0,,,1.0,4.0,,5.0,,5.0,,5.0,4.0,1.0,6.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,5.0,,2.0,,2.0,,,,,,,,,,,14.0,58.0,2.0,,0.6428571428571429,0.6428571428571429,0.8571428571428571,0.2692307692307692,,0.5,0.2692307692307692,0.4,0.5714285714285714,0.4016393442622951,0.2,0.6363636363636364,0.4016393442622951,0.2,0.6363636363636364,0.4262295081967213,,0.17142857142857143,0.2857142857142857,,25.185185185185183,0.8571428571428571,,0.08695652173913043,,0.02,,0.052083333333333336,,,,,0.125,,0.022222222222222223,,,0.13114754098360656,0.375,0.5,0.6666666666666666,0.22950819672131148,0.35714285714285715,0.5,0.4,0.21311475409836064,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.09836065573770492,,,,0.32786885245901637,0.35,0.35,0.8571428571428571,,,,0.18181818181818182,1.0,0.5573770491803278,0.35,0.5024295081967213,0.55565,0.4786363636363636,,,0.04081632653061224,0.2857142857142857,10.434285714285716,25.111538461538462,0.24680851063829787,3.0,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,0.3333333333333333,0.25,,,,0.10526315789473684,,0.4,,0.09090909090909091,1.0,2.0,,,,0.18181818181818182,2.0,0.4,,,,,,,,,,True,,,,,,,,,,
203926,1610612759,Doug McDermott,Doug McDermott,203926,SAS,4553.0,76,-28,166,164,18.0,57,21,330,2.0,2.0,,1.0,1.0,2.0,2.0,4.0,10.0,16.0,2.0,2.0,,1.0,3.0,5.0,12.0,20.0,3.0,45.0,218,3.0,4.0,,11.0,,2.0,,1.0,1.0,1.0,6.0,,33.0,3.0,16.0,10.0,,,7.0,3.0,10.0,2.0,1.0,3.0,,23.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,3.0,,2.0,,1.0,3.0,1.0,,2.0,6.0,,2.0,,,4.0,,2.0,,,,,,,,1.0,18.0,1.0,,1.0,1.0,0.9166666666666666,0.6,0.75,,0.6,0.6,,0.84,1.1,,0.8333333333333334,1.1,0.125,0.8,,,,,15.789473684210527,1.0,,0.030303030303030304,0.025,0.06896551724137931,,0.04838709677419355,0.013513513513513514,,,,,,0.07407407407407407,,,0.08,1.0,1.0,1.0,0.04,,,,0.08,0.5,0.5,1.0,0.16,0.5,0.5,1.0,0.64,0.625,0.625,0.9,0.4,1.0,1.0,0.3333333333333333,,0.88,0.625,0.5399639999999999,0.5108833333333332,0.44836666666666664,0.07407407407407407,0.2857142857142857,0.24444444444444444,0.022222222222222223,7.660000000000001,25.619999999999994,0.10843373493975904,4.0,,,,,1.0,1.0,,,,,,,,,1.0,,,0.041666666666666664,,0.07692307692307693,,,,,,,,,,,2.0,0.4,1.0,0.5,1.0,,,,,,,True,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,4169.0,69,-26,150,146,30.0,27,24,296,5.0,7.0,2.0,12.0,,3.0,,4.0,2.0,6.0,1.0,1.0,,1.0,7.0,22.0,2.0,10.0,4.0,24.0,181,1.0,1.0,,5.0,,3.0,,1.0,,,8.0,6.0,6.0,,6.0,2.0,3.0,,4.0,2.0,6.0,2.0,,4.0,,14.0,,1.0,4.0,8.0,1.0,13.0,1.0,14.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,5.0,6.0,,3.0,,,6.0,,3.0,,,,,,,,,30.0,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.2,1.0,,0.2,0.3181818181818182,,0.3125,0.625,,0.34285714285714286,0.625,,0.3125,,0.13636363636363635,0.16666666666666666,,20.571428571428573,,0.125,0.1951219512195122,0.0196078431372549,0.15384615384615385,,0.1791044776119403,0.011111111111111112,0.1,,,0.1111111111111111,0.25,0.15,,,0.21875,0.7142857142857143,0.7142857142857143,0.6,0.375,0.16666666666666666,0.2,0.5,0.09375,,,,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.25,,0.53125,0.3333333333333333,0.525796875,0.44553333333333334,0.4315625,0.08571428571428572,0.12,0.20833333333333334,,7.563636363636363,24.82,0.2,,1.0,1.0,,,1.0,3.0,,,,1.0,,,,,0.3333333333333333,,,,,0.26666666666666666,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,True,,,,,,,,,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,8275.0,138,-15,298,295,68.0,98,31,593,11.0,14.0,6.0,23.0,3.0,4.0,2.0,6.0,4.0,12.0,,1.0,,1.0,20.0,41.0,6.0,18.0,6.0,64.0,341,1.0,2.0,,9.0,3.0,8.0,,1.0,,6.0,12.0,28.0,18.0,,12.0,4.0,4.0,,13.0,18.0,31.0,13.0,5.0,9.0,1.0,80.0,6.0,2.0,6.0,9.0,,15.0,8.0,23.0,1.0,4.0,4.0,,9.0,2.0,7.0,4.0,2.0,13.0,1.0,3.0,4.0,7.0,,16.0,3.0,6.0,6.0,,3.0,,,,,,,,6.0,68.0,1.0,,0.3,0.3157894736842105,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.4878048780487805,0.375,0.4915254237288136,0.9,0.3333333333333333,0.5161290322580645,0.9,0.3333333333333333,0.3050847457627119,,0.0975609756097561,0.17391304347826086,,22.455089820359284,0.6923076923076923,,0.13636363636363635,0.027777777777777776,0.10344827586206896,0.09090909090909091,0.12096774193548387,0.057971014492753624,,,0.07692307692307693,0.14705882352941177,0.16666666666666666,0.12,0.03571428571428571,,0.23728813559322035,0.7857142857142857,0.7857142857142857,0.45454545454545453,0.3898305084745763,0.2608695652173913,0.3157894736842105,0.16666666666666666,0.06779661016949153,0.75,0.75,,0.1016949152542373,0.3333333333333333,0.3333333333333333,1.0,0.2033898305084746,0.3333333333333333,0.3333333333333333,1.0,0.2,,,0.1111111111111111,,0.5423728813559322,0.3333333333333333,0.5201381355932203,0.5873499999999999,0.4354444444444444,0.04838709677419355,0.06818181818181818,0.140625,0.09375,7.578048780487805,24.577777777777772,0.22818791946308725,3.0,2.0,2.0,,1.0,3.0,3.0,2.0,,,,1.0,,,,1.0,,,0.04,0.14285714285714285,0.1,,0.4,1.0,0.1111111111111111,,,,,,,1.0,0.2,1.0,1.0,1.0,,,1.0,,,,True,,,,,,,,,,
1631110,1610612759,Jeremy Sochan,Jeremy Sochan,1631110,SAS,3353.0,56,-15,115,117,8.0,23,20,232,2.0,4.0,2.0,7.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,,5.0,15.0,2.0,4.0,8.0,24.0,136,1.0,1.0,2.0,5.0,,1.0,,1.0,,,2.0,8.0,6.0,,2.0,1.0,1.0,,4.0,1.0,5.0,1.0,,1.0,2.0,11.0,,3.0,7.0,3.0,,10.0,3.0,13.0,1.0,,,,1.0,2.0,,4.0,1.0,5.0,,,,5.0,,5.0,,,9.0,1.0,5.0,,1.0,1.0,,1.0,,,,8.0,,,0.2,0.2,1.0,0.5,1.0,,0.5,0.3333333333333333,,0.42105263157894735,0.5,,0.5217391304347826,0.625,,0.21052631578947367,,0.06666666666666667,,,20.588235294117645,0.2,,0.11538461538461539,0.08108108108108109,0.25925925925925924,,0.18867924528301888,0.05,,0.2,,,0.14285714285714285,0.24,0.09090909090909091,,0.21052631578947367,0.5,0.5,,0.3684210526315789,0.2857142857142857,0.2857142857142857,,0.21052631578947367,0.25,0.3333333333333333,1.0,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,0.5,0.5,1.0,,,,,,0.42105263157894735,0.5,0.4858526315789473,0.5195000000000001,0.448125,0.21739130434782608,0.2631578947368421,0.20833333333333334,,9.886666666666667,24.375,0.06956521739130435,1.0,,1.0,,,,2.0,,,,,2.0,,,,,,,0.07142857142857142,,0.2222222222222222,0.5,0.3333333333333333,,,,1.0,,,,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.25,,,,,,True,,,,,,,,,,
1630572,1610612759,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,SAS,871.0,15,8,30,30,23.0,9,4,60,,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,3.0,30,1.0,1.0,,3.0,,1.0,1.0,2.0,,3.0,,,3.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,23.0,,,,,1.0,0.5,1.0,0.5,0.5,,,0.5,1.5,0.5,0.5,1.5,0.5,0.6666666666666666,,,,,8.571428571428571,,,,0.125,,,,0.06666666666666667,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.52745,0.57735,0.52745,,,1.0,1.0,3.9,26.5,0.7666666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
