EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FG2M,PtsUnassisted2s,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Fg2Pct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,FtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyFtPoints,BadPassTurnovers,DefLongMidRangeReboundPct,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,709.0,12,-2.0,22,22,12.0,8.0,3.0,44,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,27,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,1.0,0.5,1.0,0.5,0.375,1.5,0.375,1.5,0.5,20.0,1.0,0.25,0.14285714285714285,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.4789875,0.5019,1.0,6.95,25.049999999999997,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627741,1610612755,Buddy Hield,Buddy Hield,1627741,PHI,690.0,12,-2.0,21,20,4.0,3.0,2.0,41,1.0,,1.0,,,1.0,,1.0,2.0,27,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,4.0,,,,,0.5,,0.5,,0.5,8.695652173913043,,0.25,0.25,0.3333333333333333,0.5,0.5,,,,,0.5,,0.46172500000000005,,,4.5,25.1,0.19047619047619047,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.1,0.25,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612755,D.J. Wilson,D.J. Wilson,1628391,PHI,928.0,15,2.0,29,29,12.0,8.0,3.0,58,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,10.0,34,2.0,2.0,6.0,,1.0,1.0,2.0,,2.0,,,2.0,4.0,,1.0,2.0,,,,,,1.0,6.0,12.0,,1.0,1.0,1.0,0.8333333333333334,1.5,0.8333333333333334,1.5,0.3333333333333333,18.75,,,0.09090909090909091,,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5658,0.5451,0.6,3.3000000000000003,24.35,0.41379310344827586,,2.0,,,1.0,1.0,0.5,0.16666666666666666,,0.08333333333333333,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.5,0.2,0.2,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,0.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,360.0,6,3.0,10,11,3.0,4.0,,21,,,,,,1.0,,,3.0,14,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,1.0,,0.75,,,20.0,,0.5,0.2,1.0,,,,,,,1.0,,0.6887,,,1.8,,0.3,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630231,1610612755,KJ Martin,KJ Martin,1630231,PHI,544.0,9,1.0,18,17,12.0,7.0,3.0,35,,,2.0,,,2.0,,2.0,4.0,20,,,4.0,,2.0,,,,,,,,,,,,,,,,,1.0,4.0,12.0,,,,,0.5,1.0,0.5,1.0,0.5,19.047619047619047,,,,,,0.5,,,,,1.0,,0.5749875,0.6406499999999999,1.0,1.4,24.75,0.6666666666666666,,2.0,,,,,1.0,,,,,,,,2.0,2.0,,,,,1.0,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.664,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641741,1610612755,Ricky Council IV,Ricky Council IV,1641741,PHI,557.0,9,8.0,18,18,9.0,5.0,1.0,36,1.0,,,,,2.0,1.0,2.0,10.0,18,1.0,2.0,4.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,,,,,1.0,4.0,9.0,,0.5,0.5,0.5,0.625,0.5,0.7142857142857143,0.5,0.5,36.8421052631579,,,0.14285714285714285,,0.25,,,,,,0.75,,0.534675,0.5172,0.4,6.1,23.200000000000003,0.5,,1.0,,,1.0,1.0,0.5,0.2,,0.25,,0.5,,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,3.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.5,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,0.6666666666666666,0.5,,5.0,3.0,6.0,3.0,0.42857142857142855,0.6,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,254.0,4,-7.0,8,8,,,2.0,16,,,,,,,,1.0,,11,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,10.0,,,,,,,,,,,1.0,,0.5745,,,,23.1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,360.0,6,3.0,11,11,,,,22,,,,,,2.0,,,4.0,12,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,18.181818181818183,,0.5,0.16666666666666666,0.5,,,,,,,1.0,,0.54545,,,2.65,,,,2.0,2.0,,,,1.0,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,0.5,0.5,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630288,1610612755,Jeff Dowtin Jr.,Jeff Dowtin Jr.,1630288,PHI,91.0,2,-2.0,3,3,3.0,3.0,,6,,,1.0,,1.0,,,1.0,,4,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,33.333333333333336,,,,,,1.0,,,1.0,,1.0,,0.42375,0.42375,,,27.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,147.0,2,6.0,5,6,5.0,2.0,1.0,11,,,,,,,,,,3,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,5.0,,,,,,,,,,16.666666666666668,1.0,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
