EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,Arc3FGM,FG3M,FtPoints,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,DefTwoPtRebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,FTDefRebounds,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SelfOReb,2pt And 1 Free Throw Trips,SelfORebPct,ShortMidRangePctAssisted,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Transition Take Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Transition Take Fouls Drawn,Clear Path Fouls
1627763,1610612757,Malcolm Brogdon,Malcolm Brogdon,1627763,POR,607.0,10,-4.0,22,20,9.0,19.0,1.0,42,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.5,1.0,0.25,1.0,0.25,1.0,0.5,15.384615384615383,0.25,0.1666666666666666,0.5,0.25,0.25,1.0,1.0,0.25,0.25,0.5,0.4862625,0.4008,1.0,14.75,24.6,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629650,1610612757,Moses Brown,Moses Brown,1629650,POR,348.0,6,,14,13,9.0,12.0,,27,1.0,,,,,,2.0,,,11.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,9.0,,,,,,,,17.64705882352941,0.2,0.2,0.25,0.5,,,,,,0.5,0.39125,,,3.8,,0.6428571428571429,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2222222222222222,1.0,0.3333333333333333,0.5,0.5,0.39125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,945.0,16,9.0,36,34,15.0,29.0,1.0,70,,,,1.0,1.0,,,2.0,7.0,25.0,,,,,1.0,,1.0,1.0,,,,3.0,2.0,3.0,3.0,1.0,,,15.0,,,1.5,,1.1666666666666667,,1.0,7.5,0.2857142857142857,0.1666666666666666,0.2,,,,,0.5,0.5,1.0,0.5688,,,,24.75,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630219,1610612757,Skylar Mays,Skylar Mays,1630219,POR,1690.0,28,-4.0,64,65,36.0,49.0,4.0,129,2.0,1.0,2.0,1.0,1.0,3.0,10.0,2.0,11.0,58.0,2.0,6.0,7.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,,11.0,2.0,7.0,8.0,2.0,,7.0,36.0,0.3,0.3333333333333333,0.375,0.4375,0.3928571428571428,0.4375,0.1666666666666666,22.53521126760564,0.1176470588235294,0.2068965517241379,0.0769230769230769,0.1666666666666666,0.1666666666666666,0.5,0.5,0.0833333333333333,0.0833333333333333,0.6666666666666666,0.5639208333333333,0.56018125,0.6363636363636364,6.09,25.5,0.5625,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.2,0.3333333333333333,,1.0,0.0526315789473684,0.0357142857142857,0.125,,0.5,1.0,0.6091,,1.0,1.0,2.0,,1.0,2.0,4.0,,,,1.0,4.0,2.0,,0.5,0.5,0.3333333333333333,,0.25,,,,1.0,1.0,,1.0,0.1428571428571428,0.1666666666666666,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.5,0.25,0.125,0.125,1.0,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630688,1610612757,Ish Wainright,Ish Wainright,1630688,POR,2753.0,46,,102,103,44.0,64.0,8.0,205,1.0,,1.0,5.0,11.0,,2.0,16.0,20.0,79.0,,1.0,9.0,,11.0,,,,,,,,5.0,9.0,9.0,2.0,,9.0,44.0,,,0.5,0.5625,0.5263157894736842,0.5625,0.8888888888888888,17.54385964912281,0.217391304347826,0.2045454545454545,0.2631578947368421,0.0555555555555555,0.0555555555555555,,,0.2777777777777778,0.6111111111111112,0.8888888888888888,0.4869305555555555,0.46228125,0.45,11.35,25.44375,0.4313725490196078,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,0.4536,3.0,3.0,6.0,2.0,18.0,3.0,,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.375,0.375,0.1904761904761904,0.1666666666666666,,0.6,0.6,1.0,0.2727272727272727,0.2727272727272727,1.0,0.2727272727272727,0.0526315789473684,0.3333333333333333,,,,,3.0,1.0,4.0,,,3.0,7.0,,,,1.0,0.4285714285714285,,,,,0.1428571428571428,0.25,,,,,,0.375,0.5,0.25,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631133,1610612757,Jabari Walker,Jabari Walker,1631133,POR,1115.0,19,1.0,40,43,24.0,30.0,5.0,83,2.0,,1.0,,1.0,5.0,7.0,1.0,15.0,39.0,3.0,5.0,9.0,4.0,1.0,,,,,,,,2.0,5.0,8.0,4.0,,9.0,24.0,0.7142857142857143,0.6,0.625,0.5,0.625,0.5,0.125,28.26086956521739,0.2,0.25,0.125,0.25,0.125,,,,0.125,0.625,0.5424749999999999,0.49025,0.6,5.0,25.9,0.6,4.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,0.1,0.1578947368421052,,0.25,0.5,1.0,0.6732,,,,5.0,,,,2.0,1.0,,3.0,4.0,8.0,3.0,,,,0.3333333333333333,1.0,0.5,,,,,,,,0.2727272727272727,0.3,4.0,1.0,2.0,2.0,,,1.0,1.0,4.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,0.25,,,1.0,1.0,1.0,0.3333333333333333,1.0,,0.1666666666666666,,0.2666666666666666,,,,,1.0,,1.0,,,,,,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.2222222222222222,0.2857142857142857,0.75,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,847.0,14,2.0,30,31,3.0,11.0,4.0,61,1.0,,,1.0,4.0,2.0,4.0,5.0,5.0,24.0,,1.0,,,4.0,,,,,,,,1.0,1.0,2.0,1.0,,,3.0,0.5,,0.2222222222222222,,0.2777777777777778,,0.5555555555555556,25.714285714285715,0.2,0.0666666666666666,,0.1111111111111111,,,,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.5199666666666666,0.472275,,2.85,24.94,0.1,3.0,,,,,1.0,,,,,,,,,,0.05,,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,0.1111111111111111,0.25,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.5,,0.5,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,4.0,1.0,,,,1.0,,,,1.0,1.0,0.0714285714285714,0.1,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,2258.0,38,-1.0,85,86,40.0,48.0,6.0,171,1.0,,,,3.0,4.0,5.0,3.0,8.0,66.0,1.0,1.0,2.0,6.0,3.0,1.0,1.0,2.0,,1.0,,5.0,2.0,4.0,5.0,,,2.0,40.0,0.8,1.0,0.5,0.5,0.5,0.5,0.375,9.782608695652174,0.1176470588235294,0.0833333333333333,0.1333333333333333,0.125,,,,,0.375,0.875,0.6152187499999999,0.595125,0.25,3.04,25.53333333333333,0.4705882352941176,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,0.05,0.024390243902439,0.1111111111111111,,0.5,1.0,0.6504,,,,,,,1.0,1.0,3.0,,3.0,3.0,,,,,,0.0526315789473684,,,,,,,,,,,,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,0.1666666666666666,,0.125,1.0,1.0,1.0,0.5,1.0,,0.5,,0.25,,,,,1.0,,1.0,,,,,,,,,2.0,,3.0,,,,,1.0,,0.25,0.3333333333333333,,,0.25,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,165.0,3,2.0,6,6,,6.0,,12,1.0,,,,,1.0,1.0,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,16.666666666666668,,,,1.0,,,,,,,0.4285,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,293.0,5,-3.0,10,10,,3.0,1.0,20,2.0,,,,2.0,,2.0,2.0,2.0,8.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,0.2,,0.5,45.45454545454545,,,,0.5,,,,,0.5,0.5,0.4463875,,,9.05,27.200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
