EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,LiveBallTurnoverPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,Charge Fouls,Technical Free Throw Trips,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Transition Take Fouls,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,HeaveAttempts
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,1323.0,22,-5.0,49,48,10.0,2.0,4.0,97,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,6.0,1.0,5.0,1.0,10.0,46,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.5,1.0,0.4090909090909091,1.0,0.4166666666666667,1.0,0.4545454545454545,0.1666666666666666,0.5,24.074074074074076,1.0,0.125,0.1,0.1111111111111111,0.25,0.1111111111111111,1.0,0.1818181818181818,1.0,1.0,0.5,0.1818181818181818,0.1818181818181818,0.5,0.5,0.4545454545454545,0.2,0.2,0.5,0.6363636363636364,0.2,0.5108681818181818,0.3657,0.493925,0.0833333333333333,0.1428571428571428,0.2,9.6,26.28,0.2040816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,1385.0,23,,49,49,10.0,2.0,4.0,98,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,4.0,1.0,7.0,3.0,10.0,47,,,,1.0,1.0,2.0,2.0,3.0,7.0,1.0,,3.0,1.0,,4.0,4.0,1.0,,1.0,5.0,1.0,1.0,,,3.0,,4.0,1.0,1.0,1.0,1.0,1.0,10.0,0.5,0.5,0.1428571428571428,0.1428571428571428,0.5,,0.3181818181818182,,0.3846153846153846,,0.6363636363636364,,,33.33333333333333,,0.1111111111111111,0.3,0.2105263157894736,0.1666666666666666,0.3333333333333333,1.0,0.0909090909090909,1.0,1.0,1.0,0.0909090909090909,0.1818181818181818,0.5,0.5,0.6363636363636364,0.1428571428571428,0.1428571428571428,0.5,0.7272727272727273,0.1428571428571428,0.5117681818181818,,0.4826,0.0833333333333333,0.2,,10.275,27.61428571428572,0.2040816326530612,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,876.0,15,,33,33,11.0,,2.0,66,,,3.0,,,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,10.0,30,,,,1.0,2.0,,2.0,6.0,2.0,1.0,1.0,,,,,,3.0,3.0,1.0,1.0,,,,,3.0,1.0,2.0,1.0,,,,,11.0,,,0.5,0.5,0.3333333333333333,,0.5714285714285714,,0.625,,0.5714285714285714,0.3333333333333333,0.3333333333333333,25.0,,,,,,,,,,,,0.4285714285714285,,,,0.2857142857142857,0.5,0.5,0.3333333333333333,0.5714285714285714,0.5,0.5311928571428571,,0.55265,0.125,0.25,,9.9,25.925,0.3333333333333333,,8.0,,3.0,,6.0,,,,,,,,8.0,,1.3333333333333333,,0.8,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,0.5,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630205,1610612738,Lamar Stevens,Lamar Stevens,1630205,BOS,7311.0,122,10.0,258,255,96.0,105.0,39.0,513,15.0,23.0,11.0,2.0,3.0,1.0,2.0,,18.0,37.0,3.0,8.0,8.0,53.0,264,5.0,10.0,14.0,18.0,3.0,24.0,12.0,,2.0,1.0,3.0,7.0,12.0,,19.0,31.0,6.0,,4.0,9.0,2.0,14.0,1.0,,9.0,,11.0,6.0,5.0,2.0,5.0,4.0,96.0,0.6666666666666666,0.8571428571428571,0.375,0.375,0.4864864864864865,0.5,0.5,0.5416666666666666,0.53,0.5384615384615384,0.1777777777777777,0.081081081081081,0.1818181818181818,19.666666666666668,,0.2,0.1014492753623188,0.1472868217054263,0.1714285714285714,0.0869565217391304,0.8,0.5111111111111111,0.6521739130434783,0.6818181818181818,0.6,0.2444444444444444,0.0666666666666666,0.6666666666666666,0.6666666666666666,0.0444444444444444,0.5,0.5,,0.6888888888888889,0.5,0.5630655555555556,0.5499583333333334,0.5817833333333331,0.12,0.1428571428571428,0.2641509433962264,5.294594594594594,24.4875,0.3720930232558139,3.0,25.0,4.0,8.0,1.0,20.0,6.0,5.0,3.0,,5.0,1.0,,25.0,,0.5434782608695652,0.5555555555555556,0.4716981132075472,1.0,2.0,6.0,2.0,3.0,,8.0,2.0,4.0,4.0,,0.6666666666666666,0.4444444444444444,0.5238095238095238,0.0909090909090909,0.1111111111111111,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.6666666666666666,,5.0,9.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,8.0,3.0,9.0,3.0,12.0,2.0,1.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,0.5,0.0434782608695652,0.0535714285714285,0.12,0.0916030534351145,0.0454545454545454,0.0384615384615384,0.125,0.1333333333333333,0.0666666666666666,0.2105263157894736,0.3333333333333333,0.1304347826086956,0.0952380952380952,1.0,1.0,1.0,1.0,0.75,0.5555555555555556,0.2,0.0833333333333333,1.0,1.0,0.0833333333333333,0.5238095238095238,0.7272727272727273,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,1627.0,27,-8.0,58,56,10.0,4.0,6.0,114,1.0,2.0,,,1.0,,3.0,,1.0,3.0,,3.0,3.0,5.0,55,,,,,,2.0,,,3.0,,,2.0,1.0,,3.0,5.0,1.0,,,,,2.0,,,4.0,2.0,4.0,2.0,,,,,10.0,1.0,1.0,,,0.3333333333333333,,0.1666666666666666,,0.3125,,0.5,,,12.307692307692308,,0.0909090909090909,0.2,0.1428571428571428,0.1428571428571428,0.2222222222222222,,0.3333333333333333,0.5,0.5,1.0,,0.1666666666666666,,,0.5,,,,0.8333333333333334,,0.543625,,,0.25,0.4,,9.1,26.133333333333336,0.1724137931034483,,,1.0,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,0.0434782608695652,0.0294117647058823,,,,0.0555555555555555,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,673.0,11,-1.0,20,20,,2.0,3.0,40,,,,,,1.0,2.0,,,,1.0,2.0,,3.0,22,,,,,,,,,2.0,1.0,,,2.0,,2.0,4.0,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,0.75,,0.75,,1.0,,,8.695652173913043,,0.3333333333333333,,0.2222222222222222,0.25,,,,,,,,,,,1.0,0.5,0.5,,1.0,0.5,0.5504249999999999,,,,,,,25.95,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,0.25,0.125,0.1666666666666666,,0.3333333333333333,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
204001,1610612738,Kristaps Porzingis,Kristaps Porzingis,204001,BOS,263.0,4,-5.0,10,11,,2.0,1.0,21,,1.0,,,,,2.0,,,1.0,,2.0,,,11,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,27.272727272727277,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,1.0,,0.5834,,,,,,2.2,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,0.2,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,2259.0,38,-17.0,77,76,17.0,24.0,11.0,153,,,1.0,,,7.0,15.0,4.0,,1.0,7.0,16.0,3.0,24.0,96,,,,,4.0,,,,15.0,7.0,,5.0,3.0,,8.0,8.0,1.0,1.0,1.0,1.0,,4.0,,,,,3.0,,,,,,17.0,,,0.4375,0.4375,,,0.6176470588235294,,0.6176470588235294,,0.9411764705882352,,,20.2247191011236,,0.1764705882352941,0.2272727272727272,0.2051282051282051,0.2727272727272727,0.2727272727272727,,,,,,0.0588235294117647,,,,0.8823529411764706,0.4666666666666667,0.4666666666666667,1.0,0.9411764705882352,0.4666666666666667,0.5064147058823529,0.5688,0.4988625,,,,5.0,26.675,0.2207792207792207,,6.0,1.0,2.0,,5.0,,,,,,,,6.0,,0.75,,0.25,,,1.0,,,2.0,,2.0,1.0,1.0,,0.5,,0.75,,,0.0588235294117647,,,,,0.5,,,,,,1.0,,,1.0,,21.0,,1.0,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,0.1818181818181818,,,,,1.0,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629674,1610612738,Neemias Queta,Neemias Queta,1629674,BOS,2614.0,44,12.0,91,88,50.0,39.0,16.0,179,10.0,12.0,3.0,,,,,,11.0,15.0,,,1.0,23.0,92,5.0,5.0,11.0,9.0,,18.0,4.0,,,,2.0,5.0,5.0,2.0,12.0,16.0,1.0,,1.0,1.0,,7.0,,1.0,1.0,,1.0,1.0,4.0,2.0,4.0,3.0,50.0,0.8181818181818182,1.0,,,0.7333333333333333,1.0,0.7333333333333333,1.0,0.7666666666666667,1.1,,0.1333333333333333,0.3333333333333333,14.953271028037385,0.5,0.25,0.15625,0.1923076923076923,0.1111111111111111,0.217391304347826,0.75,0.8,0.8333333333333334,0.9090909090909092,0.8,0.2,,,,,,,,0.8,,0.6170533333333332,0.5498333333333333,0.6044555555555555,0.0666666666666666,0.0666666666666666,0.4782608695652174,3.08,,0.5494505494505495,1.0,15.0,,,,,1.0,,,,,,,15.0,,0.8333333333333334,,0.6521739130434783,1.0,,,,,,7.0,,,,,,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.5,,,,,,,4.0,4.0,6.0,7.0,,,,,,1.0,,4.0,,1.0,3.0,4.0,1.0,,,6.0,1.0,2.0,,,,,0.0833333333333333,0.12,0.05,0.0888888888888888,0.3333333333333333,,,0.0555555555555555,,0.4285714285714285,0.25,,0.5,1.0,,,,0.8,1.0,0.5,,,,,0.7777777777777778,0.8571428571428571,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,4093.0,68,-2.0,146,141,43.0,67.0,22.0,287,3.0,4.0,10.0,,1.0,4.0,15.0,3.0,8.0,15.0,4.0,16.0,8.0,36.0,157,,3.0,3.0,5.0,3.0,6.0,10.0,6.0,15.0,4.0,,3.0,2.0,,5.0,9.0,1.0,1.0,3.0,6.0,,6.0,,,7.0,,10.0,4.0,,,,,43.0,0.375,0.375,0.25,0.25,0.5333333333333333,,0.4516129032258064,0.25,0.5,0.25,0.5161290322580645,,,24.85207100591716,,0.0512820512820512,0.0909090909090909,0.0694444444444444,0.0384615384615384,0.0555555555555555,,0.1290322580645161,0.75,0.75,0.6666666666666666,0.3225806451612903,0.032258064516129,,,0.4838709677419355,0.2666666666666666,0.2666666666666666,0.375,0.6451612903225806,0.2666666666666666,0.4746870967741936,0.4718999999999999,0.47624375,0.1142857142857142,0.2105263157894736,0.0833333333333333,7.573333333333333,26.681249999999995,0.2945205479452055,4.0,16.0,5.0,13.0,1.0,31.0,,3.0,2.0,2.0,1.0,,1.0,16.0,1.0,0.8,0.5,0.4444444444444444,5.0,,1.0,,,2.0,3.0,2.0,8.0,7.0,1.0,0.6666666666666666,0.6,0.75,0.5,0.5,0.032258064516129,,,,,0.6666666666666666,,1.0,2.0,2.0,,1.0,2.0,1.0,3.0,,6.0,,4.0,2.0,2.0,4.0,1.0,,1.0,2.0,,,,2.0,0.5,0.3333333333333333,,0.064516129032258,0.0444444444444444,0.0526315789473684,,0.1111111111111111,,0.054054054054054,,,0.25,0.1333333333333333,0.0555555555555555,0.2,,,0.5,0.1666666666666666,,,0.1666666666666666,,,0.3333333333333333,0.25,1.0,,,,,1.0,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
