EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,LongMidRangeFGM,Blocked3s,BlockedArc3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedLongMidRange,LongMidRangePctAssisted,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,Transition Take Fouls,Clear Path Fouls,3SecondViolations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,23632.0,394,-35,807,809,234.0,307.0,98.0,1616,49.0,81.0,7.0,13.0,10.0,18.0,9.0,34.0,5.0,5.0,21.0,1.0,1.0,2.0,4.0,11.0,44.0,1.0,8.0,5.0,18.0,58.0,120.0,16.0,65.0,35.0,199.0,915.0,8.0,18.0,2.0,9.0,1.0,23.0,12.0,24.0,7.0,22.0,13.0,58.0,68.0,48.0,36.0,12.0,12.0,44.0,11.0,19.0,7.0,4.0,11.0,3.0,1.0,6.0,1.0,26.0,2.0,14.0,2.0,22.0,13.0,5.0,40.0,18.0,58.0,6.0,11.0,5.0,6.0,7.0,1.0,4.0,4.0,1.0,3.0,2.0,11.0,2.0,1.0,18.0,42.0,2.0,33.0,1.0,1.0,45.0,9.0,24.0,3.0,9.0,6.0,3.0,9.0,5.0,58.0,232.0,8.0,3.0,0.5862068965517241,0.6538461538461539,0.75,0.2461538461538461,0.2222222222222222,0.3181818181818182,0.2461538461538461,0.4833333333333333,0.4444444444444444,0.5,0.4432432432432432,0.4074074074074074,0.4891304347826087,0.4901477832512315,0.4107142857142857,0.5370370370370371,0.3513513513513513,0.1583333333333333,0.1728395061728395,0.1470588235294117,23.03552206673843,0.6363636363636364,0.15625,0.0714285714285714,0.0625,0.0573770491803278,0.1257142857142857,0.0122699386503067,0.0913838120104438,0.0393120393120393,0.0705882352941176,0.0560747663551401,0.0384615384615384,0.0081967213114754,0.024390243902439,0.08,0.0543478260869565,0.048780487804878,0.1136363636363636,0.1627906976744186,0.0666666666666666,0.5555555555555556,0.4378378378378378,0.6049382716049383,0.7313432835820896,0.6326530612244898,0.1837837837837838,0.2647058823529412,0.3103448275862069,0.3333333333333333,0.027027027027027,0.1135135135135135,0.238095238095238,0.238095238095238,0.8,0.2378378378378378,0.25,0.25,0.7272727272727273,0.4814814814814814,0.5384615384615384,0.037037037037037,1.0,0.2962962962962963,0.125,1.0,0.391304347826087,0.5555555555555556,0.0869565217391304,0.5,0.391304347826087,0.2777777777777778,0.7891891891891892,0.25,0.5636248648648648,0.5618568181818182,0.567836956521739,0.12,0.1777777777777777,0.1155778894472361,0.2914572864321608,4.003333333333333,25.42923076923077,0.2899628252788104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,6203.0,103,-35,217,218,68.0,98.0,31.0,435,4.0,6.0,,,3.0,4.0,2.0,7.0,2.0,,,,,,,2.0,13.0,1.0,2.0,1.0,5.0,6.0,15.0,2.0,13.0,3.0,21.0,252.0,,1.0,1.0,2.0,1.0,4.0,3.0,6.0,1.0,5.0,3.0,12.0,12.0,,6.0,,,13.0,2.0,2.0,1.0,,1.0,,,1.0,,2.0,2.0,,,5.0,2.0,1.0,8.0,2.0,10.0,1.0,6.0,4.0,2.0,2.0,,2.0,2.0,1.0,,1.0,4.0,,2.0,3.0,5.0,,4.0,,,5.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,12.0,67.0,1.0,1.0,1.0,1.0,1.0,0.1538461538461538,0.5,0.2,0.1538461538461538,0.4,,0.5,0.3214285714285714,0.5,0.4090909090909091,0.3620689655172414,0.5,0.5,0.4642857142857143,0.1333333333333333,,0.2857142857142857,13.414634146341465,0.5,0.1428571428571428,,0.0363636363636363,,0.0961538461538461,0.0408163265306122,0.0654205607476635,0.0185185185185185,,,,0.0444444444444444,,,0.0454545454545454,0.0833333333333333,0.125,,0.0555555555555555,1.0,0.2142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.25,0.2857142857142857,0.4,1.0,0.0714285714285714,,,,,0.4642857142857143,0.1538461538461538,0.1538461538461538,1.0,,,,,0.6666666666666666,0.5,1.0,0.3636363636363636,0.75,,,0.4545454545454545,0.2,0.6785714285714286,0.1538461538461538,0.4985232142857143,0.4496333333333333,0.5077363636363637,0.1071428571428571,0.2,0.1904761904761904,0.5714285714285714,6.586666666666668,26.423076923076927,0.3133640552995391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628964,1610612755,Mo Bamba,Mo Bamba,1628964,PHI,9210.0,154,-22,305,306,75.0,152.0,45.0,611,12.0,23.0,4.0,9.0,3.0,5.0,2.0,5.0,1.0,,2.0,,,,,4.0,10.0,,,,,14.0,29.0,4.0,12.0,8.0,48.0,357.0,4.0,10.0,,,5.0,13.0,3.0,6.0,,,2.0,8.0,22.0,6.0,12.0,,6.0,10.0,4.0,1.0,4.0,1.0,5.0,1.0,,2.0,2.0,11.0,1.0,17.0,1.0,8.0,15.0,7.0,30.0,19.0,49.0,2.0,5.0,4.0,1.0,3.0,,3.0,7.0,1.0,,,10.0,,,11.0,23.0,2.0,13.0,,,14.0,2.0,6.0,2.0,13.0,6.0,7.0,13.0,5.0,8.0,74.0,2.0,2.0,0.7857142857142857,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.4827586206896552,0.4,0.5,0.4878048780487805,0.4,0.5,0.5106382978723404,0.4642857142857143,0.5,0.2926829268292683,0.0344827586206896,0.0434782608695652,,16.01123595505618,0.3,0.6363636363636364,0.1111111111111111,0.1744186046511628,0.1888888888888888,0.1126760563380281,0.0147058823529411,0.1464968152866242,0.1139240506329113,0.225,0.1944444444444444,0.0714285714285714,,0.0588235294117647,0.1333333333333333,0.2105263157894736,0.1666666666666666,0.1296296296296296,0.0588235294117647,0.0909090909090909,0.3846153846153846,0.5609756097560976,0.5217391304347826,0.5454545454545454,0.75,0.1219512195121951,0.4,0.4,1.0,0.024390243902439,0.048780487804878,,,,0.2439024390243902,0.4,0.4,1.0,0.9,0.4444444444444444,,,,,,0.8333333333333334,0.6,,,,,0.8536585365853658,0.4,0.5769121951219511,0.6154700000000001,0.6339833333333335,0.1333333333333333,0.1818181818181818,0.2708333333333333,0.1666666666666666,2.5931034482758624,25.40833333333333,0.2459016393442623,3.0,2.0,7.0,3.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,6188.0,103,-2,206,215,93.0,123.0,33.0,421,4.0,8.0,1.0,1.0,1.0,3.0,5.0,8.0,2.0,,4.0,,,,2.0,,5.0,,1.0,,1.0,10.0,18.0,,9.0,7.0,27.0,235.0,1.0,1.0,,1.0,,2.0,6.0,11.0,,3.0,2.0,14.0,10.0,10.0,,,2.0,5.0,,4.0,7.0,3.0,10.0,3.0,,5.0,2.0,23.0,4.0,6.0,,7.0,5.0,,12.0,10.0,22.0,2.0,6.0,4.0,2.0,2.0,1.0,2.0,3.0,,,,5.0,2.0,2.0,4.0,10.0,1.0,7.0,,3.0,7.0,1.0,4.0,,1.0,1.0,,2.0,,14.0,93.0,3.0,,0.5,0.5555555555555556,,,,,,0.5555555555555556,1.0,0.5454545454545454,0.3703703703703703,0.5,0.4285714285714285,0.45,0.5,0.4666666666666667,0.3333333333333333,0.2222222222222222,0.25,0.25,14.644351464435143,0.4,,,0.1063829787234042,0.1052631578947368,0.1372549019607843,0.0869565217391304,0.1224489795918367,0.0970873786407767,0.1428571428571428,0.08,0.0909090909090909,0.1111111111111111,,0.0555555555555555,0.1578947368421052,0.1,0.1538461538461538,0.0833333333333333,0.1538461538461538,,0.2962962962962963,0.5,0.6666666666666666,0.75,0.2962962962962963,0.625,0.8333333333333334,0.4,0.074074074074074,0.1481481481481481,,,,0.1851851851851851,,,,0.5,1.0,,,0.5,,,0.2142857142857142,0.3333333333333333,0.1428571428571428,,0.0714285714285714,,0.6296296296296297,,0.5516629629629629,0.5974,0.5153535714285714,0.1333333333333333,0.1904761904761904,0.074074074074074,0.5185185185185185,6.07222222222222,24.98888888888889,0.4514563106796116,,1.0,,,1.0,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,
201976,1610612755,Patrick Beverley,Patrick Beverley,201976,PHI,55146.0,919,-15,1857,1867,597.0,671.0,240.0,3724,31.0,50.0,4.0,6.0,16.0,20.0,36.0,77.0,5.0,14.0,25.0,2.0,3.0,8.0,11.0,21.0,84.0,3.0,7.0,8.0,27.0,69.0,132.0,35.0,109.0,51.0,294.0,2118.0,9.0,15.0,5.0,10.0,4.0,37.0,27.0,43.0,16.0,38.0,32.0,134.0,48.0,90.0,81.0,24.0,4.0,84.0,21.0,8.0,92.0,52.0,144.0,38.0,14.0,59.0,23.0,340.0,16.0,12.0,2.0,53.0,61.0,1.0,115.0,30.0,145.0,4.0,24.0,12.0,12.0,33.0,6.0,26.0,16.0,1.0,7.0,4.0,49.0,5.0,12.0,41.0,83.0,2.0,63.0,5.0,5.0,63.0,7.0,23.0,11.0,18.0,5.0,11.0,18.0,8.0,134.0,588.0,8.0,11.0,0.3478260869565217,0.3582089552238806,0.7714285714285715,0.3211009174311927,0.5,0.4210526315789473,0.3211009174311927,0.5227272727272727,0.6,0.627906976744186,0.504149377593361,0.66,0.6296296296296297,0.5485074626865671,0.6851851851851852,0.6836734693877551,0.4522821576763485,0.0606060606060606,0.1,0.0389610389610389,14.88262910798122,0.673469387755102,0.0175438596491228,0.04,0.127348643006263,0.0228136882129277,0.1302211302211302,0.0426666666666666,0.128668171557562,0.0310765815760266,0.015625,0.0168067226890756,0.0520833333333333,0.0445205479452054,0.036144578313253,0.1052631578947368,0.1184834123222748,0.1855670103092783,0.112540192926045,0.1875,0.0327868852459016,0.4444444444444444,0.2074688796680498,0.62,0.6888888888888889,0.3548387096774194,0.3195020746887966,0.4675324675324675,0.4864864864864865,0.3333333333333333,0.0207468879668049,0.1037344398340249,0.56,0.56,0.7857142857142857,0.3485477178423236,0.25,0.25,0.7619047619047619,0.24,0.6666666666666666,0.12,0.6666666666666666,0.28,0.4285714285714285,0.3333333333333333,0.2469135802469135,0.8,0.1358024691358024,0.7272727272727273,0.3333333333333333,0.2962962962962963,0.6597510373443983,0.25,0.5092873443983401,0.5063500000000001,0.5234641975308644,0.0894941634241245,0.1554054054054054,0.1258503401360544,0.4557823129251701,5.856060606060606,25.83486238532109,0.3214862681744749,,1.0,6.0,,,,0.25,2.0,,,0.4,0.4,10.0,2.0,1.0,2.0,0.5,0.5,,,,,,,,,,,,,True,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,25232.0,421,-18,852,856,247.0,244.0,115.0,1708,40.0,63.0,10.0,14.0,3.0,9.0,22.0,59.0,17.0,2.0,9.0,,,,1.0,13.0,31.0,3.0,7.0,3.0,11.0,69.0,139.0,15.0,40.0,35.0,218.0,992.0,14.0,21.0,3.0,7.0,4.0,41.0,9.0,26.0,3.0,12.0,13.0,40.0,50.0,88.0,39.0,6.0,22.0,31.0,13.0,22.0,20.0,19.0,39.0,9.0,10.0,10.0,6.0,97.0,5.0,19.0,,23.0,29.0,4.0,56.0,24.0,80.0,3.0,19.0,14.0,5.0,9.0,1.0,3.0,9.0,,6.0,4.0,18.0,3.0,6.0,11.0,23.0,,38.0,,,42.0,4.0,19.0,3.0,8.0,4.0,3.0,9.0,6.0,38.0,240.0,,2.0,0.3623188405797101,0.4310344827586206,0.8666666666666667,0.375,0.4285714285714285,0.25,0.375,0.4964028776978417,0.6666666666666666,0.3461538461538461,0.5111731843575419,0.6607142857142857,0.3552631578947368,0.5505050505050505,0.6612903225806451,0.4347826086956521,0.2234636871508379,0.158273381294964,0.2063492063492063,0.1525423728813559,21.9735503560529,0.5,0.1818181818181818,,0.1266375545851528,0.07421875,0.125,0.0308641975308641,0.1259079903147699,0.0574162679425837,0.0795454545454545,0.0866141732283464,0.024390243902439,0.0232558139534883,0.0606060606060606,0.1348314606741573,0.1304347826086956,0.1041666666666666,0.1063829787234042,0.1860465116279069,0.0410958904109589,0.6666666666666666,0.3519553072625698,0.6349206349206349,0.8,0.5,0.329608938547486,0.3728813559322034,0.44,0.1818181818181818,0.0949720670391061,0.0502793296089385,0.2222222222222222,0.2222222222222222,1.0,0.1731843575418994,0.4193548387096774,0.4193548387096774,0.8461538461538461,0.5,0.7142857142857143,,,0.25,0.4285714285714285,1.0,0.2368421052631578,0.3333333333333333,0.0263157894736842,,0.2894736842105263,0.2727272727272727,0.5754189944134078,0.4193548387096774,0.5271131284916202,0.5219947368421052,0.5054381578947368,0.1025641025641025,0.1233766233766233,0.1880733944954128,0.1834862385321101,6.51798561151079,25.5625,0.289906103286385,,3.0,1.0,,,,0.1,7.0,1.0,1.0,0.4117647058823529,0.4117647058823529,4.0,,,1.0,0.1428571428571428,,1.0,0.024390243902439,,,,,,,,,,,True,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,12677.0,211,17,427,438,159.0,148.0,61.0,865,11.0,24.0,2.0,3.0,4.0,7.0,3.0,10.0,8.0,1.0,3.0,,1.0,,,10.0,36.0,2.0,2.0,,8.0,17.0,42.0,11.0,39.0,23.0,90.0,488.0,3.0,4.0,2.0,3.0,,12.0,6.0,13.0,,8.0,16.0,28.0,14.0,20.0,24.0,9.0,2.0,36.0,10.0,5.0,17.0,9.0,26.0,6.0,3.0,12.0,2.0,61.0,4.0,2.0,,14.0,6.0,1.0,21.0,6.0,27.0,2.0,7.0,3.0,4.0,6.0,,4.0,2.0,,2.0,,8.0,1.0,2.0,8.0,22.0,2.0,18.0,,1.0,27.0,3.0,10.0,5.0,,,,,,25.0,153.0,3.0,3.0,0.4117647058823529,0.4375,0.7272727272727273,0.282051282051282,0.6666666666666666,,0.282051282051282,0.4047619047619047,0.75,0.4615384615384615,0.4135802469135802,0.8571428571428571,0.2857142857142857,0.4838709677419355,0.8571428571428571,0.4666666666666667,0.4814814814814814,0.119047619047619,0.0833333333333333,0.3,20.36290322580645,0.75,0.1111111111111111,,0.058252427184466,0.017094017094017,0.1428571428571428,0.043010752688172,0.099502487562189,0.0285714285714285,0.0204081632653061,,0.04,0.0519480519480519,,0.0833333333333333,0.0392156862745098,0.0625,0.1538461538461538,0.1,0.0416666666666666,,0.2962962962962963,0.4583333333333333,0.5,0.2727272727272727,0.1234567901234567,0.3,0.4285714285714285,0.3333333333333333,0.0987654320987654,0.037037037037037,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.7,0.4285714285714285,0.6666666666666666,0.1428571428571428,,0.2857142857142857,1.0,1.0,0.3333333333333333,0.5714285714285714,,,0.3809523809523809,,0.7777777777777778,0.2777777777777778,0.5336376543209878,0.5130874999999999,0.5253285714285715,0.1136363636363636,0.2040816326530612,0.1333333333333333,0.3111111111111111,6.554761904761904,26.110256410256405,0.3723653395784543,1.0,1.0,2.0,1.0,,,,3.0,,,0.375,0.375,3.0,,,,1.0,,,,,,,,,,,,,,True,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,22384.0,373,46,768,784,370.0,285.0,85.0,1552,47.0,67.0,12.0,16.0,23.0,32.0,24.0,61.0,72.0,,1.0,,,,1.0,14.0,45.0,3.0,5.0,8.0,27.0,106.0,200.0,14.0,46.0,108.0,362.0,812.0,15.0,25.0,3.0,5.0,13.0,52.0,48.0,94.0,8.0,28.0,57.0,177.0,96.0,116.0,27.0,15.0,18.0,44.0,14.0,14.0,27.0,21.0,48.0,16.0,5.0,18.0,7.0,117.0,9.0,17.0,,44.0,52.0,5.0,101.0,26.0,127.0,8.0,20.0,14.0,6.0,19.0,6.0,11.0,22.0,3.0,8.0,2.0,41.0,,20.0,15.0,32.0,4.0,79.0,,,123.0,10.0,46.0,17.0,14.0,9.0,5.0,14.0,9.0,171.0,366.0,2.0,14.0,0.4528301886792453,0.4948453608247423,0.6428571428571429,0.3043478260869565,0.6,0.2857142857142857,0.3111111111111111,0.53,0.6,0.5106382978723404,0.516260162601626,0.65,0.4918032786885246,0.5953177257525084,0.7083333333333334,0.5756578947368421,0.1869918699186991,0.07,0.0895522388059701,0.081967213114754,39.35185185185185,0.4634146341463415,0.3125,,0.2464454976303317,0.0825242718446602,0.2543352601156069,0.0580645161290322,0.25,0.0720221606648199,0.1159420289855072,0.0777777777777777,0.0425531914893617,0.0573770491803278,0.0606060606060606,0.1891891891891892,0.2526315789473684,0.3333333333333333,0.2954545454545454,0.1219512195121951,0.0754716981132075,0.6428571428571429,0.2723577235772357,0.7014925373134329,0.7704918032786885,0.5106382978723404,0.2479674796747967,0.3934426229508196,0.4285714285714285,0.4166666666666667,0.2926829268292683,0.0040650406504065,,,,0.1829268292682926,0.3111111111111111,0.3111111111111111,0.6428571428571429,0.5333333333333333,0.75,,,0.1666666666666666,0.6,1.0,0.2622950819672131,0.71875,0.0081967213114754,,0.221311475409836,0.2962962962962963,0.4593495934959349,0.3181818181818182,0.4884371428571429,0.5217159090909091,0.4855165289256198,0.1631205673758865,0.1949152542372881,0.143646408839779,0.4889502762430939,10.072500000000002,27.38478260869565,0.4817708333333333,5.0,5.0,2.0,1.0,,,0.0833333333333333,35.0,,,0.4861111111111111,0.5072463768115942,2.0,,,,0.4,,,,1.0,7.0,0.0416666666666666,,,,,,,,True,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,27596.0,460,54,931,918,259.0,310.0,124.0,1849,59.0,92.0,4.0,6.0,16.0,24.0,27.0,73.0,23.0,3.0,7.0,1.0,2.0,1.0,1.0,27.0,93.0,,5.0,2.0,23.0,95.0,188.0,30.0,100.0,89.0,369.0,1045.0,5.0,14.0,1.0,7.0,2.0,15.0,28.0,51.0,3.0,24.0,31.0,96.0,58.0,132.0,60.0,30.0,2.0,91.0,26.0,17.0,40.0,22.0,62.0,16.0,6.0,26.0,9.0,146.0,2.0,4.0,,22.0,14.0,1.0,37.0,6.0,43.0,3.0,17.0,8.0,9.0,14.0,5.0,6.0,13.0,2.0,8.0,4.0,27.0,1.0,4.0,11.0,27.0,,71.0,,1.0,107.0,15.0,50.0,5.0,8.0,2.0,6.0,8.0,7.0,93.0,251.0,4.0,3.0,0.3052631578947368,0.3085106382978723,0.6666666666666666,0.3,0.1428571428571428,0.125,0.2929292929292929,0.5053191489361702,0.3571428571428571,0.5490196078431373,0.4861111111111111,0.3095238095238095,0.4333333333333333,0.5531914893617021,0.3260869565217391,0.5393258426966292,0.3472222222222222,0.0904255319148936,0.0760869565217391,0.0958904109589041,33.3021515434986,0.5185185185185185,0.032258064516129,,0.0564516129032258,0.0149812734082397,0.1134020618556701,0.0111731843575419,0.0814479638009049,0.0134529147982062,,0.024793388429752,0.0238095238095238,0.014388489208633,,0.0638297872340425,0.0555555555555555,0.0434782608695652,0.1337579617834395,0.027027027027027,0.0217391304347826,0.875,0.3194444444444444,0.6413043478260869,0.6941176470588235,0.3220338983050847,0.2534722222222222,0.3698630136986301,0.4090909090909091,0.3703703703703703,0.0798611111111111,0.0243055555555555,0.4285714285714285,0.4285714285714285,1.0,0.3229166666666667,0.2903225806451613,0.2903225806451613,0.6296296296296297,0.2857142857142857,0.6666666666666666,0.0952380952380952,0.5,0.238095238095238,,,0.32,0.6666666666666666,0.0133333333333333,1.0,0.3066666666666666,0.0869565217391304,0.6666666666666666,0.2857142857142857,0.5243104529616724,0.5001807692307693,0.5086283783783782,0.1604938271604938,0.2242152466367713,0.040650406504065,0.2601626016260163,6.382446808510639,26.935,0.2781954887218045,1.0,1.0,,,,,0.5,9.0,,,0.391304347826087,0.45,5.0,,,,,1.0,2.0,0.0198019801980198,1.0,6.0,0.1304347826086956,1.0,1.0,,,,,,True,,,
1630231,1610612755,KJ Martin,KJ Martin,1630231,PHI,6815.0,114,-28,235,231,77.0,115.0,23.0,466,15.0,23.0,1.0,2.0,4.0,6.0,,,,2.0,8.0,,,,3.0,,,,,,,15.0,23.0,2.0,8.0,3.0,39.0,273.0,1.0,2.0,,,,2.0,4.0,6.0,,3.0,,8.0,30.0,,6.0,,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,1.0,,7.0,3.0,2.0,12.0,3.0,15.0,,4.0,2.0,2.0,2.0,1.0,2.0,4.0,,,,6.0,,2.0,7.0,13.0,2.0,3.0,,,5.0,1.0,3.0,,,,,,,8.0,77.0,4.0,,1.0,1.0,1.0,0.25,,,0.25,0.6521739130434783,0.5,0.6666666666666666,0.5806451612903226,0.5,0.4444444444444444,0.5909090909090909,0.5,0.4444444444444444,0.2580645161290322,0.0869565217391304,0.0869565217391304,,15.05791505791506,0.3333333333333333,0.1666666666666666,,0.0555555555555555,0.0169491525423728,0.1296296296296296,0.0408163265306122,0.0925925925925925,0.0277777777777777,0.0344827586206896,,,0.027027027027027,0.0833333333333333,,0.0952380952380952,0.0909090909090909,0.125,0.1428571428571428,,,0.7419354838709677,0.6521739130434783,0.7142857142857143,1.0,,,,,,0.2580645161290322,0.25,0.25,1.0,,,,,1.0,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,1.0,,0.6632725806451611,0.7785,0.6342333333333333,0.0909090909090909,0.12,0.0512820512820512,0.2051282051282051,1.434782608695652,23.6,0.3276595744680851,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,
