EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,BadPassSteals,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyArc3Frequency,LongMidRangeFGM,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,BlockedAtRim,DefFTReboundPct,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,on,HeaveAttempts,Travels,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,Transition Take Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,3pt And 1 Free Throw Trips
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,567.0,9,-6,19,19,4.0,1,1.0,38,3.0,3.0,1.0,3.0,4,6,23,1.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,0.75,0.75,0.75,20.0,0.75,1.0,1.0,1.0,0.25,0.43005,0.403,0.403,12.125,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630285,1610612763,Zavier Simpson,Zavier Simpson,1630285,MEM,3118.0,52,-26,107,105,16.0,23,16.0,212,4.0,9.0,2.0,7.0,15,17,122,1.0,3.0,2.0,2.0,3.0,16.0,0.14285714285714285,0.14285714285714285,0.4666666666666667,0.40476190476190477,0.40476190476190477,19.047619047619047,0.42857142857142855,0.4444444444444444,0.5714285714285714,0.25,0.09523809523809523,0.4799738095238096,,0.4548666666666667,7.3533333333333335,0.14953271028037382,3.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,4.0,12.0,3.0,6.0,1.0,3.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,15.0,1.0,6.0,2.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.16666666666666666,0.2,0.2222222222222222,0.5,0.16666666666666666,0.6666666666666666,0.1,0.02702702702702703,0.24,0.17777777777777778,0.015151515151515152,0.06666666666666667,0.1,0.1111111111111111,0.17647058823529413,0.375,0.19047619047619047,0.75,0.75,0.2857142857142857,0.16666666666666666,0.2,1.0,0.5,0.5,0.3333333333333333,1.0,0.47619047619047616,0.16666666666666666,0.23529411764705882,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630692,1610612763,Jordan Goodwin,Jordan Goodwin,1630692,MEM,1241.0,21,-15,39,41,8.0,8,8.0,80,,1.0,1.0,1.0,8,4,51,2.0,3.0,,1.0,1.0,8.0,,,0.125,0.09090909090909091,0.16666666666666666,24.0,0.09090909090909091,,,,0.09090909090909091,0.563840909090909,0.6083,0.5532666666666667,4.8125,0.20512820512820512,1.0,6.0,2.0,1.0,2.0,,3.0,,,3.0,,1.0,2.0,2.0,,3.0,,1.0,,,2.0,2.0,2.0,,,,6.0,2.0,1.0,,1.0,5.0,6.0,,,,,,,,,,1.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.125,,,,,,0.1111111111111111,0.09090909090909091,0.07142857142857142,0.16666666666666666,,,,,0.5,0.5454545454545454,0.16666666666666666,0.2,0.2727272727272727,,,,1.0,,0.6666666666666666,0.5,0.8181818181818182,,0.5,25.066666666666666,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.25,0.2,0.2222222222222222,0.3333333333333333,0.125,0.5,0.08333333333333333,0.1111111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631298,1610612763,Jack White,Jack White,1631298,MEM,3818.0,64,-28,132,130,21.0,28,20.0,262,,1.0,1.0,,6,6,150,4.0,,,3.0,3.0,21.0,,,,0.1875,0.1875,11.538461538461538,0.0625,,,,0.0625,0.5613750000000001,0.60985,0.517725,4.15,0.1590909090909091,,4.0,3.0,,,2.0,8.0,,2.0,10.0,,,,,6.0,8.0,2.0,,,,1.0,1.0,1.0,,,,3.0,3.0,7.0,1.0,8.0,4.0,12.0,4.0,2.0,2.0,,2.0,,,2.0,2.0,,,,1.0,0.2,0.2,,,,0.625,,,,,,1.0,0.043478260869565216,0.06521739130434782,0.21875,0.14545454545454545,0.05,,0.09090909090909091,,0.22727272727272727,0.2,0.25,,,0.5,0.25,0.25,1.0,0.75,,,,0.875,0.25,,24.83,,,,,,1.0,1.0,,,,,,,0.029411764705882353,0.09523809523809523,,0.14285714285714285,0.07142857142857142,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.125,1.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641851,1610612763,Timmy Allen,Timmy Allen,1641851,MEM,3159.0,53,-27,107,107,12.0,17,18.0,214,,2.0,2.0,2.0,5,5,126,1.0,,,6.0,8.0,12.0,,,0.4,0.2222222222222222,0.25,8.527131782945736,0.2222222222222222,,,,0.2222222222222222,0.49033333333333334,0.4833,,11.620000000000001,0.11214953271028037,,1.0,1.0,,,,2.0,1.0,,4.0,1.0,,,4.0,,2.0,,1.0,,1.0,3.0,4.0,3.0,,1.0,,11.0,,4.0,3.0,7.0,2.0,9.0,2.0,,1.0,,1.0,,,1.0,,3.0,,,,,,,,,0.4444444444444444,,0.2,0.5,,,1.0,0.1875,,0.14285714285714285,0.1590909090909091,0.028985507246376812,,0.375,,0.1,0.25,0.1111111111111111,,,0.2222222222222222,,,,0.5,0.5,,,0.5555555555555556,,,24.125,,1.0,,,,2.0,2.0,2.0,1.0,,,,,0.07692307692307693,,0.047619047619047616,0.2,0.3333333333333333,,0.1,0.16666666666666666,,2.0,,,2.0,,,,,,,,0.2222222222222222,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,1772.0,30,-9,61,61,14.0,11,9.0,122,,2.0,1.0,1.0,8,19,72,2.0,3.0,,1.0,2.0,14.0,,,0.125,0.4473684210526316,0.475,29.166666666666668,0.10526315789473684,,,,0.05263157894736842,0.5279973684210526,0.6272,0.44699,4.737500000000001,0.22950819672131148,1.0,5.0,2.0,,2.0,3.0,8.0,1.0,5.0,11.0,1.0,,,2.0,15.0,8.0,3.0,2.0,,3.0,,3.0,,,2.0,1.0,6.0,2.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,,1.0,,,1.0,,3.0,,,1.0,0.45454545454545453,0.45454545454545453,,,,0.5789473684210527,,0.25,0.5,,,1.0,0.2,0.09090909090909091,0.1875,0.19230769230769232,0.05555555555555555,0.25,0.3333333333333333,0.16666666666666666,0.3,,0.2631578947368421,0.2,0.25,0.42105263157894735,0.375,0.375,1.0,0.6666666666666666,0.3333333333333333,0.4,,0.8421052631578947,0.375,,26.163636363636364,1.0,2.0,1.0,5.0,2.0,,,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.2,,,,,,0.5,0.05,0.1111111111111111,0.2631578947368421,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,0.15789473684210525,0.4,,,,,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612763,Lamar Stevens,Lamar Stevens,1630205,MEM,731.0,12,-4,27,25,7.0,9,4.0,52,,1.0,2.0,,4,2,22,,,,,1.0,7.0,,,,,0.14285714285714285,25.806451612903228,0.16666666666666666,,,,0.3333333333333333,0.45316666666666666,0.39285,,13.55,0.25925925925925924,,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,0.25,1.0,,,1.0,0.1111111111111111,,,0.07692307692307693,,,0.16666666666666666,,,,0.16666666666666666,,,0.16666666666666666,,,,,1.0,,,0.5,,,25.049999999999997,,2.0,,,,,,2.0,1.0,,,,,,,,,,,0.14285714285714285,0.2,,1.0,,,1.0,,2.0,,2.0,,,,0.16666666666666666,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,2285.0,38,2,81,76,9.0,16,13.0,157,2.0,7.0,,10.0,17,36,79,,,10.0,1.0,3.0,9.0,0.5,0.5,0.5882352941176471,0.5416666666666666,0.6206896551724138,33.333333333333336,0.2916666666666667,0.2857142857142857,0.3333333333333333,,,0.6038104166666666,0.45945,0.55095,4.094117647058824,0.1111111111111111,8.0,10.0,,,,2.0,6.0,1.0,2.0,7.0,1.0,,3.0,10.0,6.0,6.0,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,1.0,1.0,4.0,5.0,3.0,8.0,1.0,,1.0,,1.0,2.0,,3.0,,12.0,,3.0,1.0,0.2857142857142857,0.2857142857142857,,,0.5,0.2916666666666667,,0.11764705882352941,0.14285714285714285,,,0.3333333333333333,0.21052631578947367,0.041666666666666664,0.05263157894736842,0.13157894736842105,0.06521739130434782,,0.1111111111111111,0.2222222222222222,0.07142857142857142,,0.4166666666666667,0.8,0.8888888888888888,0.25,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.7083333333333334,0.3333333333333333,0.08333333333333333,25.757142857142856,,10.0,,2.0,,2.0,,12.0,7.0,,,0.5,0.1,0.09090909090909091,0.08333333333333333,0.0625,0.16666666666666666,,,0.2413793103448276,0.3181818181818182,0.05555555555555555,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,0.041666666666666664,,,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.625,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631222,1610612763,Jake LaRavia,Jake LaRavia,1631222,MEM,1434.0,24,-13,54,53,14.0,14,6.0,107,2.0,2.0,,5.0,6,19,62,,,4.0,,2.0,14.0,0.4,0.4,0.8333333333333334,0.5416666666666666,0.6785714285714286,29.508196721311474,0.16666666666666666,1.0,1.0,,,0.5511875,,0.44515,3.3333333333333335,0.25925925925925924,3.0,4.0,,,,1.0,6.0,,1.0,6.0,,,5.0,6.0,3.0,6.0,1.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,,2.0,,2.0,1.0,,3.0,,3.0,1.0,,4.0,,4.0,,5.0,1.0,0.16666666666666666,0.16666666666666666,,0.5,0.625,0.5,,,,,,0.75,,,0.1,0.05555555555555555,,,,,0.14285714285714285,,0.3333333333333333,0.75,0.75,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,,0.8333333333333334,0.16666666666666666,0.2631578947368421,26.11666666666667,,6.0,,,,,,7.0,3.0,,,,,,,,,,,0.2857142857142857,0.42857142857142855,,,3.0,3.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,1.0,,2.0,,0.6666666666666666,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641998,1610612763,Trey Jemison,Trey Jemison,1641998,MEM,965.0,16,-14,33,33,,13,5.0,66,1.0,1.0,,4.0,6,8,43,3.0,,4.0,1.0,3.0,,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,15.384615384615383,0.16666666666666666,1.0,1.0,,,0.6106833333333334,0.5187666666666667,,2.0666666666666664,,3.0,5.0,2.0,,,,,,,,,,,4.0,,,,1.0,,2.0,,2.0,,,1.0,1.0,4.0,3.0,1.0,,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,0.2727272727272727,0.09090909090909091,0.0625,0.15,0.4,,,0.125,,0.8333333333333334,0.6,0.75,,,,,0.6666666666666666,,,,0.8333333333333334,,,,1.0,,2.0,4.0,4.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,,0.2,,,,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
