EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,Usage,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,PenaltyFtPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,FTDefRebounds,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,Technical Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,Travels,PenaltyTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChancePointsPct,PenaltyCorner3FGM,LostBallTurnovers,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,SecondChanceFtPoints,OffShortMidRangeReboundPct,BadPassOutOfBoundsTurnovers,on,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg2Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Transition Take Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,33.0,1.0,-2,1.0,1,1.0,2,1.0,1.0,2,1.0,50.0,1.0,0.4118,0.4118,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,33.0,1.0,-2,1.0,1,1.0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,2377.0,40.0,-8,86.0,85,7.0,171,1.0,11.0,93,3.0,18.085106382978726,0.07142857142857142,0.5898035714285715,0.53605,3.627272727272727,36.0,63.0,5.0,9.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,15.0,1.0,3.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,36.0,1.0,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.4642857142857143,0.25,0.5,0.25,0.21428571428571427,0.18181818181818182,0.1111111111111111,1.0,0.5,0.15384615384615385,0.0625,0.17647058823529413,0.047619047619047616,0.16666666666666666,0.05405405405405406,0.1,0.0625,0.14285714285714285,0.2,0.14285714285714285,0.3333333333333333,0.6428571428571429,0.5555555555555556,0.625,0.8,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.25,0.8571428571428571,0.5292875,0.06666666666666667,0.08333333333333333,0.13333333333333333,22.53333333333333,0.4186046511627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630296,1610612743,Braxton Key,Braxton Key,1630296,DEN,3597.0,60.0,-11,130.0,129,9.0,259,2.0,12.0,138,1.0,15.107913669064748,0.11764705882352941,0.5719529411764706,,4.116666666666666,59.0,102.0,4.0,9.0,1.0,1.0,3.0,1.0,,1.0,,5.0,2.0,5.0,6.0,22.0,1.0,4.0,1.0,5.0,10.0,,6.0,2.0,6.0,3.0,9.0,2.0,,21.0,2.0,1.0,7.0,5.0,15.0,3.0,18.0,2.0,1.0,1.0,1.0,,1.0,,3.0,5.0,,5.0,,8.0,4.0,1.0,1.0,1.0,5.0,59.0,,1.0,1.0,1.0,0.4,0.4,0.4166666666666667,0.25,0.47058823529411764,0.2,0.55,0.35714285714285715,0.29411764705882354,0.16666666666666666,0.2222222222222222,,1.0,0.19230769230769232,0.043478260869565216,0.25,0.05714285714285714,0.2222222222222222,0.05172413793103448,0.06666666666666667,0.06896551724137931,0.09090909090909091,0.16666666666666666,0.3181818181818182,,0.5294117647058824,0.4444444444444444,0.5714285714285714,1.0,0.058823529411764705,0.058823529411764705,,,,1.0,0.6,0.3333333333333333,,0.8235294117647058,0.57094,0.21052631578947367,0.2857142857142857,0.22727272727272727,24.919999999999998,0.45384615384615384,1.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,0.23529411764705882,0.5,0.5,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,1362.0,23.0,10,45.0,46,6.0,91,1.0,5.0,43,,13.72549019607843,0.16666666666666666,0.5104000000000001,,3.18,13.0,22.0,2.0,4.0,,,,,,,,3.0,,1.0,3.0,9.0,,,1.0,1.0,4.0,2.0,,,2.0,1.0,3.0,1.0,,7.0,,,3.0,,5.0,,5.0,1.0,1.0,,,,,,,,,2.0,,4.0,2.0,2.0,2.0,2.0,1.0,13.0,,0.6666666666666666,0.6666666666666666,,,,0.6,,0.5,,0.5714285714285714,0.25,0.16666666666666666,,,,,,,0.3,,0.13043478260869565,,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,0.8333333333333334,0.5031,0.2857142857142857,0.3333333333333333,0.1111111111111111,25.4,0.28888888888888886,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,,0.6666666666666666,,,,,0.16666666666666666,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,1959.0,33.0,-25,67.0,67,3.0,134,1.0,4.0,81,,18.30985915492958,0.09090909090909091,0.46980909090909084,,16.400000000000002,40.0,59.0,,,,,,3.0,,,,2.0,2.0,7.0,1.0,11.0,2.0,3.0,5.0,8.0,,4.0,6.0,,4.0,,4.0,,,8.0,,,4.0,,4.0,,4.0,,,,,1.0,1.0,,4.0,5.0,,1.0,,2.0,,,,,8.0,40.0,,,,1.0,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.45454545454545453,0.4375,0.4583333333333333,0.4444444444444444,0.6363636363636364,,,,,,,0.26666666666666666,,0.12121212121212122,,,,,,0.18181818181818182,0.5,,,,,0.2727272727272727,,,,,,,,,0.6363636363636364,0.46780625000000003,,,0.7272727272727273,25.414285714285715,0.5970149253731343,1.0,2.0,7.0,5.0,1.0,7.0,2.0,,2.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,0.625,0.2857142857142857,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,2270.0,38.0,-9,79.0,81,6.0,160,1.0,9.0,86,,25.88235294117647,0.05263157894736842,0.5613184210526316,0.576525,2.3111111111111113,37.0,65.0,6.0,8.0,,2.0,3.0,,1.0,2.0,1.0,7.0,2.0,10.0,3.0,23.0,2.0,3.0,3.0,7.0,8.0,6.0,3.0,2.0,3.0,1.0,4.0,1.0,,9.0,,,2.0,,2.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,5.0,,5.0,2.0,2.0,1.0,2.0,7.0,37.0,,0.5714285714285714,0.5714285714285714,0.5,0.2,0.2,0.7777777777777778,0.6666666666666666,0.5263157894736842,0.3333333333333333,0.5476190476190477,0.4375,0.5263157894736842,0.2222222222222222,0.25,,1.0,,,0.125,,0.05,,,,,,0.18181818181818182,,0.42105263157894735,0.75,1.0,0.5,,0.10526315789473684,0.5,0.5,1.0,,0.5,0.6666666666666666,0.16666666666666666,0.9473684210526315,0.5551166666666666,0.1,0.2,0.30434782608695654,25.610000000000003,0.46835443037974683,,1.0,8.0,2.0,3.0,8.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,0.42105263157894735,0.125,0.125,,0.3333333333333333,0.125,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.5,1.0,1.0,0.5,0.13043478260869565,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,1856.0,31.0,1,65.0,68,3.0,133,,1.0,66,,10.294117647058822,,0.48442500000000005,,17.4,25.0,55.0,,,,,,1.0,1.0,1.0,1.0,,2.0,5.0,,6.0,,1.0,1.0,3.0,,,6.0,,2.0,1.0,3.0,,,7.0,,,,2.0,2.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,3.0,25.0,,,,1.0,0.4,0.4,,,0.5,0.75,0.5,0.75,0.8333333333333334,,,,1.0,0.16666666666666666,,,,0.07142857142857142,,,,0.2,0.2,,,,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,0.5,0.8333333333333334,0.45389999999999997,,,0.5,26.160000000000004,0.38461538461538464,,1.0,4.0,,,4.0,1.0,1.0,2.0,,1.0,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,,0.25,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,148.0,2.0,4,6.0,5,,11,,1.0,2,,16.666666666666668,,0.5628,,2.5,6.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,6.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,0.5628,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631221,1610612743,Collin Gillespie,Collin Gillespie,1631221,DEN,1505.0,25.0,-6,57.0,54,4.0,111,1.0,3.0,61,,22.950819672131146,0.1111111111111111,0.5071555555555555,,10.933333333333332,26.0,48.0,,1.0,,,,1.0,,1.0,,2.0,2.0,6.0,3.0,13.0,1.0,1.0,2.0,5.0,,4.0,6.0,1.0,2.0,,2.0,,1.0,4.0,,,2.0,,2.0,,2.0,1.0,,2.0,2.0,1.0,3.0,,1.0,2.0,1.0,2.0,,4.0,2.0,,,,5.0,26.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5555555555555556,0.8333333333333334,0.5909090909090909,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,,,0.18181818181818182,,0.14285714285714285,,,,,,0.2,,0.1111111111111111,,,,0.1111111111111111,0.1111111111111111,,,,,,,,0.7777777777777778,0.4511166666666666,0.18181818181818182,0.4,0.38461538461538464,25.650000000000002,0.45614035087719296,1.0,2.0,5.0,2.0,,5.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,0.5555555555555556,0.4,0.4,1.0,0.6666666666666666,0.4,1.0,,1.0,1.0,1.0,1.0,,,2.0,0.5,0.5,,,1.0,1.0,1.0,3.0,,,,,1.0,1.5,1.5,,,,,,1.0,0.23076923076923078,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
