EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Arc3PctBlocked,LongMidRangePctBlocked,on,HeaveAttempts,Transition Take Fouls,OffensiveGoaltends,BlockedCorner3
1626166,1610612749,Cameron Payne,Cameron Payne,1626166,MIL,7317.0,122,21,252,254,52.0,75,25.0,506,4.0,6.0,2.0,4.0,6.0,9.0,4.0,4.0,2.0,2.0,2.0,2.0,11.0,15.0,1.0,1.0,1.0,14.0,19.0,13.0,17.0,8.0,75.0,305,1.0,4.0,6.0,3.0,3.0,2.0,19.0,8.0,20.0,30.0,9.0,15.0,11.0,7.0,10.0,17.0,8.0,2.0,5.0,2.0,44.0,8.0,4.0,12.0,12.0,5.0,1.0,4.0,7.0,4.0,3.0,7.0,2.0,7.0,16.0,1.0,5.0,10.0,5.0,19.0,52.0,4.0,0.2857142857142857,0.2857142857142857,0.7692307692307693,0.7647058823529411,1.0,0.7647058823529411,0.7368421052631579,0.6666666666666666,0.9305555555555556,0.9444444444444444,0.9146341463414634,0.95,0.4722222222222222,17.204301075268816,1.0,0.06451612903225806,0.14035087719298245,0.10084033613445378,0.06666666666666667,0.0625,0.06666666666666667,0.18604651162790697,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.1111111111111111,1.0,1.0,0.25,0.05555555555555555,1.0,1.0,1.0,0.4166666666666667,0.7333333333333333,0.7333333333333333,0.7272727272727273,1.0,0.4444444444444444,0.5,0.2222222222222222,1.0,0.1111111111111111,1.0,0.6388888888888888,0.7333333333333333,0.4938458333333333,0.5718,0.5115500000000001,0.12195121951219512,0.20833333333333334,0.25333333333333335,8.189473684210526,26.176470588235297,0.20634920634920634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,25146.0,419,62,835,839,193.0,181,93.0,1674,37.0,54.0,4.0,10.0,32.0,53.0,17.0,41.0,7.0,22.0,3.0,5.0,16.0,38.0,2.0,5.0,9.0,86.0,148.0,23.0,60.0,19.0,260.0,962,4.0,12.0,27.0,8.0,14.0,6.0,54.0,106.0,66.0,66.0,3.0,38.0,16.0,9.0,17.0,26.0,12.0,5.0,8.0,1.0,69.0,43.0,47.0,101.0,131.0,23.0,11.0,12.0,11.0,4.0,7.0,25.0,5.0,15.0,37.0,6.0,18.0,21.0,10.0,54.0,193.0,1.0,0.6162790697674418,0.6625,0.9565217391304348,0.38333333333333336,0.5714285714285714,0.38333333333333336,0.581081081081081,0.4444444444444444,0.5793269230769231,0.5853658536585366,0.6018518518518519,0.6136363636363636,0.28846153846153844,25.529661016949152,0.44,0.2422680412371134,0.21608040201005024,0.22900763358778625,0.21311475409836064,0.23157894736842105,0.3157894736842105,0.2236842105263158,0.25961538461538464,0.6851851851851852,0.7708333333333334,0.7837837837837838,0.2548076923076923,0.6037735849056604,0.6037735849056604,0.375,0.1971153846153846,0.4146341463414634,0.4146341463414634,0.7058823529411765,0.10576923076923077,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.18269230769230768,0.42105263157894735,0.42105263157894735,1.0,0.06666666666666667,0.24390243902439024,0.4,0.12195121951219512,0.6,0.21951219512195122,0.5555555555555556,0.5480769230769231,0.42105263157894735,0.5189209134615386,0.4840911764705882,0.49314390243902434,0.046948356807511735,0.06535947712418301,0.2076923076923077,8.808108108108108,25.219999999999995,0.2311377245508982,7.0,13.0,1.0,2.0,2.0,15.0,26.0,3.0,4.0,43.0,12.0,6.0,12.0,14.0,4.0,11.0,30.0,4.0,14.0,4.0,1.0,4.0,2.0,1.0,4.0,3.0,5.0,3.0,8.0,1.0,7.0,8.0,5.0,2.0,3.0,0.75,0.5769230769230769,0.65,0.6935483870967742,0.04054054054054054,0.1111111111111111,0.6470588235294118,0.2,0.07692307692307693,0.06153846153846154,0.06896551724137931,0.08771929824561403,0.07792207792207792,0.0625,0.041379310344827586,0.12,0.19148936170212766,0.04395604395604396,0.625,0.43333333333333335,0.5384615384615384,0.14285714285714285,0.06666666666666667,0.5,1.0,1.0,1.0,0.16538461538461538,,,,,,,,,,,,,,,,,,,,,True,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,21693.0,362,22,717,712,166.0,135,76.0,1429,20.0,27.0,4.0,5.0,,10.0,,,2.0,9.0,1.0,1.0,9.0,31.0,2.0,1.0,6.0,20.0,37.0,11.0,40.0,16.0,89.0,826,4.0,4.0,7.0,2.0,7.0,3.0,17.0,28.0,12.0,30.0,3.0,31.0,9.0,27.0,21.0,48.0,13.0,8.0,11.0,7.0,117.0,17.0,18.0,35.0,48.0,15.0,12.0,3.0,12.0,8.0,4.0,15.0,6.0,12.0,21.0,,19.0,19.0,11.0,17.0,166.0,2.0,0.7,0.7777777777777778,0.9090909090909091,0.275,0.2857142857142857,0.275,0.5405405405405406,0.5714285714285714,0.474025974025974,0.5,0.5235294117647059,0.53125,0.5194805194805194,12.391573729863692,0.8,0.12080536912751678,0.1069182389937107,0.11363636363636363,0.1794871794871795,0.07407407407407407,0.1724137931034483,0.09166666666666666,0.35064935064935066,0.7407407407407407,0.8333333333333334,0.7,0.12987012987012986,,,,,,,,0.11688311688311688,0.2222222222222222,0.2222222222222222,1.0,0.4025974025974026,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.2222222222222222,0.35714285714285715,0.8,0.07142857142857142,1.0,0.42857142857142855,0.16666666666666666,0.8701298701298701,0.2903225806451613,0.5618324675324676,0.47896249999999996,0.5236785714285713,0.12941176470588237,0.24444444444444444,0.19101123595505617,3.221621621621621,25.955000000000002,0.2315202231520223,3.0,4.0,,2.0,,3.0,5.0,,2.0,8.0,4.0,6.0,9.0,2.0,2.0,,13.0,3.0,3.0,1.0,,,,,,,3.0,,,,,6.0,6.0,,,,0.6,0.3333333333333333,0.4,0.16216216216216217,0.1111111111111111,,0.10526315789473684,0.013245033112582781,0.05172413793103448,0.033846153846153845,,0.030303030303030304,,0.05426356589147287,0.044444444444444446,0.15384615384615385,0.07692307692307693,1.0,0.4444444444444444,0.75,0.3333333333333333,0.2222222222222222,,,,,0.0898876404494382,9.0,2.0,1.0,1.0,6.0,6.0,0.3,,,,,,,,,,,,,,True,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,7093.0,118,-8,243,243,64.0,107,18.0,486,8.0,13.0,1.0,4.0,,4.0,1.0,3.0,1.0,3.0,,,7.0,11.0,,3.0,5.0,9.0,20.0,8.0,14.0,9.0,51.0,280,,1.0,5.0,3.0,5.0,2.0,13.0,12.0,6.0,21.0,3.0,11.0,7.0,3.0,1.0,4.0,1.0,,3.0,,9.0,8.0,8.0,16.0,19.0,3.0,2.0,1.0,5.0,3.0,2.0,7.0,3.0,5.0,8.0,1.0,5.0,10.0,5.0,13.0,64.0,2.0,0.6666666666666666,0.6666666666666666,0.875,0.5714285714285714,0.6,0.5714285714285714,0.45,0.2,0.6176470588235294,0.55,0.6538461538461539,0.5909090909090909,0.4117647058823529,17.624521072796934,0.7142857142857143,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.14285714285714285,0.12121212121212122,0.15384615384615385,0.1111111111111111,0.38235294117647056,0.6153846153846154,0.7272727272727273,0.75,0.11764705882352941,,,,0.08823529411764706,0.3333333333333333,0.3333333333333333,,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.3235294117647059,0.6363636363636364,0.6363636363636364,0.8571428571428571,,0.4,0.25,,,0.5,0.6,0.7941176470588235,0.6363636363636364,0.554229411764706,,0.56457,0.1282051282051282,0.2,0.2549019607843137,5.385000000000001,25.378571428571423,0.26337448559670784,1.0,1.0,,,,1.0,1.0,,1.0,3.0,,5.0,3.0,,,,3.0,,2.0,1.0,,1.0,1.0,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,0.75,0.25,0.15384615384615385,,,,0.05660377358490566,0.030612244897959183,,,,0.04878048780487805,0.08333333333333333,0.2,,0.3333333333333333,1.0,1.0,,,,,,,0.058823529411764705,,,,,,,0.75,,,,,,,,,,,,,,True,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,36854.0,614,50,1231,1232,319.0,338,123.0,2463,6.0,7.0,3.0,3.0,1.0,6.0,7.0,14.0,18.0,39.0,5.0,10.0,51.0,130.0,12.0,9.0,24.0,14.0,27.0,69.0,169.0,17.0,252.0,1397,14.0,5.0,9.0,14.0,34.0,7.0,59.0,24.0,4.0,195.0,12.0,130.0,51.0,18.0,12.0,30.0,11.0,1.0,10.0,4.0,72.0,28.0,23.0,55.0,64.0,9.0,4.0,5.0,8.0,5.0,3.0,12.0,3.0,24.0,49.0,4.0,20.0,19.0,1.0,59.0,319.0,4.0,0.8571428571428571,0.8571428571428571,0.9420289855072463,0.40828402366863903,0.4117647058823529,0.40828402366863903,0.5185185185185185,0.5555555555555556,0.5994897959183674,0.6046511627906976,0.6182266009852216,0.6304347826086957,0.8622448979591837,15.547445255474454,0.6666666666666666,0.08098591549295775,0.09491525423728814,0.08808290155440414,0.06666666666666667,0.07586206896551724,0.109375,0.10762331838565023,0.03571428571428571,0.8571428571428571,1.0,1.0,0.030612244897959183,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,0.5,0.5,0.7142857142857143,0.1989795918367347,0.46153846153846156,0.4864864864864865,0.8888888888888888,0.6632653061224489,0.3923076923076923,0.3923076923076923,0.9607843137254902,0.75,0.06976744186046512,1.0,0.23255813953488372,0.5,0.5581395348837209,0.375,0.8979591836734694,0.3923076923076923,0.5228770408163266,0.5429142857142858,0.5133906976744186,0.020202020202020204,0.03571428571428571,0.23412698412698413,12.007407407407406,26.010650887573966,0.25913891145410234,,1.0,1.0,2.0,6.0,1.0,2.0,7.0,,23.0,,1.0,2.0,6.0,1.0,4.0,9.0,,4.0,,,1.0,1.0,,,,,5.0,4.0,2.0,2.0,4.0,2.0,,3.0,0.5,0.5,0.71875,0.71875,0.037037037037037035,0.14285714285714285,0.14814814814814814,0.037037037037037035,0.02390438247011952,0.006734006734006734,0.014598540145985401,0.039473684210526314,0.009174311926605505,0.030303030303030304,0.00881057268722467,,0.05555555555555555,,0.5,0.0625,,,0.125,0.5,1.0,0.5,1.0,0.09126984126984126,4.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,3.0,0.011834319526627219,0.05128205128205128,0.01764705882352941,,,,,,,True,,,,
1641753,1610612749,Chris Livingston,Chris Livingston,1641753,MIL,2169.0,36,6,76,74,25.0,46,5.0,150,3.0,4.0,2.0,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,,4.0,6.0,1.0,3.0,,11.0,90,,3.0,3.0,1.0,1.0,,9.0,4.0,4.0,3.0,,1.0,,3.0,1.0,4.0,,1.0,2.0,,9.0,3.0,5.0,8.0,9.0,1.0,1.0,,2.0,1.0,1.0,3.0,,5.0,8.0,,,,,9.0,25.0,,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6111111111111112,1.125,0.6111111111111112,1.125,0.3333333333333333,14.814814814814813,0.6666666666666666,0.2777777777777778,0.1875,0.23529411764705882,,0.36363636363636365,0.2,0.1,0.4444444444444444,0.75,0.75,0.3333333333333333,0.2222222222222222,0.5,1.0,1.0,,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,,0.5,1.0,0.25,1.0,,,0.7777777777777778,,0.5902277777777778,,0.5893124999999999,,,0.8181818181818182,3.5833333333333335,24.766666666666666,0.32894736842105265,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,0.16666666666666666,,,,0.1,,0.05,,0.25,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,True,,,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,7633.0,127,26,250,255,48.0,50,25.0,505,5.0,5.0,,,,6.0,1.0,1.0,8.0,13.0,3.0,3.0,5.0,17.0,1.0,,1.0,6.0,12.0,13.0,30.0,8.0,59.0,261,1.0,,2.0,3.0,4.0,3.0,12.0,12.0,,36.0,3.0,17.0,5.0,4.0,4.0,8.0,3.0,1.0,3.0,,20.0,6.0,8.0,15.0,17.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,,5.0,10.0,,5.0,10.0,2.0,12.0,48.0,1.0,1.0,1.0,0.9230769230769231,0.43333333333333335,0.75,0.43333333333333335,0.5,,0.6071428571428571,0.75,0.6413043478260869,0.8571428571428571,0.7142857142857143,17.437722419928825,1.0,0.125,0.12244897959183673,0.12389380530973451,,0.16216216216216217,0.125,0.10526315789473684,0.11904761904761904,1.0,1.0,1.0,0.14285714285714285,,,,0.023809523809523808,1.0,1.0,1.0,0.30952380952380953,0.6153846153846154,0.6153846153846154,1.0,0.40476190476190477,0.29411764705882354,0.29411764705882354,0.8,0.5,,,0.5,1.0,0.16666666666666666,,0.8333333333333334,0.29411764705882354,0.5276440476190477,0.6591750000000001,0.46921666666666667,0.08695652173913043,0.14285714285714285,0.2033898305084746,6.925,24.709999999999997,0.192,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.25,1.25,,,0.2,,0.02127659574468085,0.01282051282051282,0.016,,,0.07692307692307693,0.017241379310344827,,0.18181818181818182,,,0.5,1.0,1.0,,,,1.0,1.0,0.0847457627118644,1.0,,,1.0,,,,,,,2.0,,,0.0625,,,,,,,True,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,15987.0,266,2,532,541,123.0,102,60.0,1073,57.0,80.0,10.0,15.0,19.0,38.0,4.0,13.0,,,,,,12.0,1.0,,4.0,80.0,131.0,,12.0,53.0,213.0,635,1.0,19.0,28.0,,4.0,9.0,47.0,64.0,96.0,,,12.0,,22.0,38.0,60.0,25.0,13.0,17.0,1.0,158.0,30.0,29.0,60.0,82.0,11.0,6.0,5.0,10.0,4.0,6.0,32.0,9.0,6.0,19.0,2.0,64.0,81.0,48.0,47.0,123.0,1.0,0.4,0.4507042253521127,,,,,0.6106870229007634,0.6785714285714286,0.5594405594405595,0.59375,0.6120689655172413,0.5875,0.08391608391608392,34.505862646566165,0.3125,0.232,0.23622047244094488,0.23412698412698413,0.13513513513513514,0.2711864406779661,0.27586206896551724,0.24,0.5594405594405595,0.7125,0.76,0.38596491228070173,0.26573426573426573,0.5,0.5428571428571428,0.47368421052631576,0.09090909090909091,0.3076923076923077,0.3076923076923077,0.25,,,,,0.08391608391608392,,,,0.045454545454545456,0.46875,0.6666666666666666,,,0.125,,0.6433566433566433,,0.5470569930069928,0.5468666666666667,0.504378125,0.27906976744186046,0.3,0.22065727699530516,4.958778625954198,26.583333333333332,0.231203007518797,11.0,16.0,,,,15.0,21.0,,3.0,33.0,18.0,8.0,9.0,13.0,,1.0,22.0,5.0,22.0,4.0,,4.0,1.0,4.0,4.0,1.0,19.0,2.0,5.0,,4.0,5.0,4.0,,2.0,,0.7142857142857143,0.6818181818181818,0.717391304347826,0.061068702290076333,0.0625,0.2,,0.11206896551724138,0.06923076923076923,0.08943089430894309,0.15,0.11538461538461539,0.041666666666666664,0.08247422680412371,0.030303030303030304,0.2222222222222222,0.09433962264150944,0.8,0.7272727272727273,0.6875,0.09090909090909091,,,,,,0.15492957746478872,4.0,2.0,,,,,0.07894736842105263,,,,,,,,2.0,1.0,2.0,2.0,,,True,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,6897.0,115,-5,220,223,50.0,41,31.0,443,6.0,6.0,,,2.0,5.0,,4.0,4.0,13.0,2.0,5.0,6.0,13.0,3.0,3.0,5.0,8.0,15.0,10.0,26.0,2.0,48.0,266,8.0,,1.0,5.0,10.0,2.0,17.0,8.0,8.0,30.0,,13.0,6.0,2.0,2.0,4.0,1.0,1.0,,2.0,10.0,6.0,3.0,11.0,15.0,5.0,5.0,,2.0,,2.0,3.0,1.0,3.0,6.0,2.0,4.0,2.0,,17.0,50.0,1.0,0.5,0.5714285714285714,1.0,0.38461538461538464,0.5,0.38461538461538464,0.5333333333333333,,0.5609756097560976,0.6818181818181818,0.5714285714285714,0.7083333333333334,0.6341463414634146,17.716535433070867,0.6666666666666666,0.07692307692307693,0.09090909090909091,0.08571428571428572,,0.05263157894736842,0.16666666666666666,0.04,0.14634146341463414,1.0,1.0,0.3333333333333333,0.12195121951219512,0.4,0.4,1.0,0.0975609756097561,,,,0.3170731707317073,0.3076923076923077,0.3076923076923077,1.0,0.3170731707317073,0.46153846153846156,0.46153846153846156,1.0,0.2727272727272727,,,0.45454545454545453,0.4,0.45454545454545453,0.6,0.7804878048780488,0.46153846153846156,0.539869512195122,0.5514125000000001,0.5042272727272727,,,0.3541666666666667,7.446666666666666,24.884615384615383,0.22727272727272727,2.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,,15.0,2.0,,4.0,,,2.0,4.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,0.375,1.0,0.6818181818181818,0.6818181818181818,,,0.3333333333333333,,,0.056338028169014086,0.032520325203252036,,,,0.05357142857142857,0.06666666666666667,0.25,0.043478260869565216,,0.18181818181818182,1.0,0.5,0.45454545454545453,0.4,1.0,0.3333333333333333,1.0,0.3125,,,1.0,,,,,,,,,,,,,,,,,,True,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,8357.0,139,37,280,278,82.0,51,24.0,558,5.0,5.0,,,2.0,6.0,1.0,1.0,1.0,1.0,,,7.0,24.0,,2.0,4.0,8.0,12.0,8.0,25.0,10.0,50.0,309,,2.0,2.0,2.0,4.0,3.0,13.0,14.0,2.0,24.0,,24.0,7.0,7.0,3.0,10.0,2.0,1.0,7.0,,23.0,7.0,15.0,22.0,26.0,4.0,2.0,2.0,2.0,,2.0,4.0,1.0,4.0,11.0,3.0,10.0,14.0,6.0,13.0,82.0,,0.875,0.875,1.0,0.32,0.5,0.32,0.6666666666666666,1.0,0.5405405405405406,0.8333333333333334,0.5813953488372093,0.7222222222222222,0.6756756756756757,15.40983606557377,0.5,0.18292682926829268,0.1,0.14473684210526316,0.20689655172413793,0.19444444444444445,0.11764705882352941,0.11538461538461539,0.13513513513513514,1.0,1.0,0.8,0.16216216216216217,0.3333333333333333,0.4,1.0,0.02702702702702703,1.0,1.0,1.0,0.02702702702702703,1.0,1.0,1.0,0.6486486486486487,0.2916666666666667,0.2916666666666667,1.0,,,,,,0.6666666666666666,0.5,0.8108108108108109,0.2916666666666667,0.5337283783783785,,0.4958416666666667,0.14634146341463414,0.375,0.26,7.016666666666666,27.128,0.29285714285714287,,,,,,,1.0,,2.0,2.0,,1.0,1.0,2.0,1.0,,4.0,,2.0,,,,1.0,,2.0,,2.0,2.0,14.0,10.0,4.0,14.0,13.0,2.0,2.0,,,,0.5,0.08333333333333333,,,0.14285714285714285,0.03773584905660377,0.015625,0.02564102564102564,0.07142857142857142,,0.05263157894736842,0.019230769230769232,,0.05555555555555555,,0.9285714285714286,,,,,,,,,0.04,,,,,,,0.16666666666666666,,,,,,,,,,,,,,True,,,,
