EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,OpponentPoints,PenaltyFG3A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,AtRimFGM,AtRimFGA,FG2M,FG2A,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShortMidRangeFGA,AtRimAssists,Blocked3s,BlockedArc3,ShortMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,NonHeaveArc3FGM,FTDefRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Loose Ball Fouls Drawn,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTOffRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Transition Take Fouls Drawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3SecondViolations
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,515.0,9,-5,21,20,16.0,18,3,41,2.0,1.0,2.0,22,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,16.0,1.0,12.5,1.0,1.0,1.0,1.0,0.548925,0.54675,23.75,0.7619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630346,1610612740,Matt Ryan,Matt Ryan,1630346,NOP,515.0,9,-5,21,20,16.0,18,3,41,,,1.0,22,1.0,,,,,,,,16.0,1.0,16.666666666666668,,,,1.0,0.44895,0.44895,26.2,0.7619047619047619,1.0,1.0,6.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,4.0,1.0,0.75,1.0,0.6666666666666666,0.5,0.09090909090909091,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630604,1610612740,E.J. Liddell,E.J. Liddell,1630604,NOP,1385.0,23,-4,53,51,39.0,27,8,104,,,5.0,56,3.0,,1.0,,2.0,,,2.0,39.0,0.8333333333333334,14.754098360655737,,,,1.0,0.5188083333333333,0.4774,26.160000000000004,0.7358490566037735,5.0,3.0,2.0,4.0,,,2.0,2.0,5.0,,,5.0,1.0,2.0,,1.0,2.0,1.0,0.2857142857142857,,0.25,,,,0.8333333333333334,1.0,,,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.15384615384615385,0.22727272727272727,0.3333333333333333,1.0,0.1111111111111111,0.25,0.16666666666666666,1.0,1.0,1.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,613.0,10,-3,24,22,14.0,9,2,46,1.0,1.0,1.0,24,1.0,,,,,,,1.0,14.0,0.5,15.384615384615383,,0.5,0.5,1.0,0.7371000000000001,0.7371000000000001,24.7,0.5833333333333334,,,,5.0,,,,5.0,,,,,1.0,2.0,1.0,,5.0,,0.8333333333333334,,0.8333333333333334,,,,,,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.25,,,,,,,,0.5,1.0,1.0,,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,717.0,12,-14,29,28,22.0,10,2,57,1.0,1.0,3.0,39,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,22.0,0.6,22.580645161290324,1.0,0.2,0.25,0.8,0.5712200000000001,0.615225,25.3,0.7586206896551724,2.0,2.0,1.0,1.0,,,,,2.0,,,1.0,1.0,2.0,1.0,,,,0.08333333333333333,,,,,,0.4,0.5,0.16666666666666666,0.3333333333333333,,,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,0.125,0.08333333333333333,,,,0.5,0.2,,,,3.5,,1.0,,,,,1.0,,,,,,,,,,,,,0.25,,,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631220,1610612740,Dereon Seabron,Dereon Seabron,1631220,NOP,294.0,5,6,11,11,7.0,11,2,22,,,1.0,9,1.0,,,,,,,,7.0,0.3333333333333333,23.076923076923077,,,,1.0,0.5765833333333333,0.5765833333333333,24.8,0.6363636363636364,1.0,1.0,,5.0,,2.0,,5.0,1.0,1.0,1.0,3.0,,,,,5.0,,0.8333333333333334,1.0,0.8333333333333334,1.0,0.25,,0.3333333333333333,0.3333333333333333,,,0.4,1.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,0.5,0.8333333333333334,0.25,,0.14285714285714285,,,,,0.6666666666666666,0.5,0.5,,1.5,1.0,2.0,,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,,,,0.6666666666666666,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6706,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612740,Cody Zeller,Cody Zeller,203469,NOP,979.0,16,-2,36,35,29.0,24,7,71,,,,35,,,1.0,,2.0,,,,29.0,,6.976744186046512,,,,0.5,0.5556,0.5556,,0.8055555555555556,,,2.0,4.0,2.0,4.0,2.0,4.0,,1.0,1.0,5.0,3.0,2.0,,1.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.05555555555555555,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,3.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,0.14285714285714285,0.2727272727272727,0.2222222222222222,0.25,,0.2857142857142857,0.25,0.5,1.0,1.0,,5.75,1.0,1.0,,,,1.0,2.0,,2.0,,,,,,0.5,0.5,,,,0.5,1.0,,1.0,1.0,,,0.5,1.0,1.0,,,1.0,2.0,2.0,,,,0.5,0.5,,0.3333333333333333,,,,,,0.5,1.0,,,0.5556,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,663.0,11,2,25,25,19.0,3,4,50,,,,31,,1.0,1.0,,3.0,,,,19.0,,31.03448275862069,,,,0.3333333333333333,0.40290000000000004,0.40290000000000004,,0.76,,,5.0,15.0,,2.0,3.0,13.0,,,1.0,3.0,3.0,6.0,3.0,,13.0,,0.8333333333333334,1.0,0.8125,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.8666666666666667,2.0,2.0,5.0,6.0,4.0,,,2.0,,2.0,,,,,,,,,,,,,,0.4,0.4,0.8333333333333334,0.8333333333333334,,0.2857142857142857,0.18181818181818182,,,0.4,,0.3333333333333333,1.0,1.0,0.5,8.183333333333334,2.0,2.0,,,,5.0,6.0,,6.0,,,,,,0.8333333333333334,0.8333333333333334,,,,0.3333333333333333,1.0,,3.0,,,,0.5,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630526,1610612740,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,NOP,754.0,13,-5,26,25,17.0,9,5,51,1.0,,4.0,32,1.0,,,,,1.0,,1.0,17.0,0.5,29.032258064516128,1.0,0.125,,0.875,0.51780625,0.4859,25.925,0.6538461538461539,3.0,1.0,1.0,10.0,1.0,3.0,1.0,7.0,3.0,,1.0,1.0,1.0,1.0,1.0,,7.0,,0.625,1.5,0.875,,,,0.375,0.25,0.125,0.25,0.3,0.7,2.0,3.0,3.0,4.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,0.75,0.5625,,,,,,,,0.375,0.6666666666666666,0.6666666666666666,,4.875,2.0,2.0,,,1.0,3.0,3.0,,6.0,3.0,1.0,0.25,,0.25,1.0,0.75,,,,0.5,1.0,,1.0,,,,0.125,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,0.4971,,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,490.0,8,10,19,18,16.0,6,4,37,,,1.0,10,1.0,,,,,1.0,1.0,2.0,16.0,0.5,17.391304347826086,0.5,,,1.0,0.677175,0.677175,25.9,0.8421052631578947,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,,,2.0,,0.5,,0.5,,,,0.5,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,0.5,,,,,,,,0.5,1.0,1.0,,2.2,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,1.0,0.5,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47415,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
