EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,ShortMidRangeAssists,Travels,PenaltyTurnovers,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyFtPoints,HeaveAttempts,Fg2aBlocked,LongMidRangeAssists,FTDefRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,HeaveMakes
1627784,1610612763,Jarrod Uthoff,Jarrod Uthoff,1627784,MEM,825.0,14,9.0,28,27,10.0,3.0,7,55,1.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,4,26,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,0.3333333333333333,0.1428571428571428,0.25,1.0,0.5714285714285714,21.62162162162162,0.25,0.0769230769230769,0.5,0.1666666666666666,0.1428571428571428,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,1.0,0.7142857142857143,0.5072857142857143,0.51075,0.125,0.25,0.5,7.366666666666667,25.425,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629139,1610612763,Yuta Watanabe,Yuta Watanabe,1629139,MEM,825.0,14,9.0,28,27,10.0,3.0,7,55,3.0,,,3.0,,3.0,4.0,3.0,,9,26,,2.0,,4.0,3.0,,3.0,4,,2.0,1.0,1.0,1.0,,,,10.0,0.6666666666666666,0.6666666666666666,0.75,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.4285714285714285,21.62162162162162,,0.2307692307692307,,,0.4285714285714285,,,,,0.4285714285714285,,0.8571428571428571,0.5016571428571429,0.3108,,,0.2222222222222222,5.875,25.133333333333336,0.3571428571428571,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,825.0,14,9.0,28,27,10.0,3.0,7,55,1.0,,,2.0,1.0,1.0,1.0,2.0,,8,26,,5.0,1.0,,2.0,2.0,3.0,5,,1.0,1.0,,,1.0,,,10.0,,,1.0,1.3333333333333333,1.3333333333333333,1.25,0.6666666666666666,16.216216216216218,0.5,0.2307692307692307,0.5,,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,0.5398166666666667,0.47835,,,0.625,0.6,25.55,0.3571428571428571,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,2.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.25,,0.1111111111111111,0.1818181818181818,0.1111111111111111,,1.0,1.0,,,1.0,1.0,,0.5,1.0,0.5,1.0,0.6506,1.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.5,1.5,0.6666666666666666,0.25,1.0,0.1428571428571428,1.0,1.0,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629741,1610612763,Marko Guduric,Marko Guduric,1629741,MEM,825.0,14,9.0,28,27,10.0,3.0,7,55,1.0,,,4.0,1.0,1.0,1.0,4.0,,8,26,,,1.0,,4.0,,1.0,2,,,,2.0,2.0,,,,10.0,,,1.0,0.8,0.8,,0.8,16.216216216216218,,0.0769230769230769,,,0.2,,,,,0.8,0.5,1.0,0.52437,0.532425,,,,1.8,25.45,0.3571428571428571,1.0,,,,2.0,,2.0,,,,1.0,2.0,3.0,2.0,1.0,,1.0,,1.0,,1.0,,0.5,0.5,0.5,,,,0.1111111111111111,0.0909090909090909,0.1111111111111111,,1.0,1.0,,,0.5,0.5,0.5,,,,0.5,,,,,,2.0,3.0,,1.0,1.0,2.0,1.0,,,5.0,1.0,,,,,2.0,,,0.5,0.5,,0.125,,0.1428571428571428,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612763,Anthony Tolliver,Anthony Tolliver,201229,MEM,825.0,14,9.0,28,27,10.0,3.0,7,55,1.0,,1.0,2.0,1.0,,2.0,3.0,,6,26,,,2.0,,2.0,,,1,,1.0,,,,,,,10.0,,,,0.6,0.6,,0.6,16.216216216216218,,,,,0.2,0.2,,,,0.4,0.5,0.8,0.50405,0.5184,,,,5.95,24.866666666666664,0.3571428571428571,,,,,1.0,1.0,2.0,,,1.0,,,6.0,1.0,,,1.0,1.0,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.0909090909090909,,,,,,,0.5,0.5,1.0,,,1.0,0.5,,,1.0,,2.0,6.0,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,,6.0,,1.0,1.5,1.5,1.0,0.125,,0.1428571428571428,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,73923.0,1232,-48.0,2657,2669,984.0,963.0,284,5326,86.0,72.0,160.0,101.0,41.0,150.0,305.0,124.0,43.0,484,2975,1.0,32.0,52.0,116.0,100.0,6.0,9.0,103,4.0,59.0,29.0,19.0,44.0,48.0,58.0,15.0,980.0,0.3866666666666666,0.3918918918918919,0.4918032786885246,0.513986013986014,0.5286343612334802,0.5,0.289044289044289,17.069081153588197,0.0084033613445378,0.0071599045346062,0.004,0.0203045685279187,0.2004662004662004,0.372960372960373,0.45,0.4864864864864865,0.3611111111111111,0.2354312354312354,0.239766081871345,0.4895104895104895,0.4965071261682244,0.4989223529411764,0.036036036036036,0.0470219435736677,0.0661157024793388,8.729508196721309,25.443548387096783,0.3703424915318027,52.0,5.0,9.0,59.0,36.0,9.0,47.0,11.0,19.0,11.0,119.0,184.0,105.0,36.0,3.0,41.0,94.0,30.0,18.0,1.0,55.0,1.0,0.7446808510638298,0.3790322580645161,0.3821138211382114,0.5789473684210527,0.5166666666666667,0.0591630591630591,0.005524861878453,0.0774354704412989,0.0047058823529411,0.0449826989619377,0.6046511627906976,0.6753246753246753,0.4230769230769231,0.1375291375291375,0.3564356435643564,0.3564356435643564,0.6944444444444444,0.3,0.5555555555555556,0.3,0.36,0.5098916666666667,3.0,10.0,3.0,16.0,209.0,36.0,4.0,166.0,119.0,285.0,80.0,39.0,95.0,689.0,52.0,37.0,8.0,31.0,3.0,205.0,0.2727272727272727,0.3076923076923077,0.5263157894736842,0.5561497326203209,0.6727272727272727,0.1023622047244094,0.0086455331412103,0.1094527363184079,0.0754716981132075,0.3333333333333333,0.2439024390243902,0.4318181818181818,24.0,36.0,66.0,56.0,4.0,19.0,0.5546218487394958,0.2105263157894736,0.6666666666666666,11.0,23.0,6.0,11.0,6.0,2.0,6.0,3.0,0.5,0.0536130536130536,0.4782608695652174,0.4782608695652174,0.9090909090909092,0.0643274853801169,0.5454545454545454,False,26.0,2.0,29.0,1.0,25.0,15.0,1.0,6.0,1.0,1.0,3.0,1.0,7.0,1.0,6.0,1.0,10.0,4.0,10.0,8.0,0.081967213114754,0.1046511627906976,0.075,0.0677966101694915,0.0128205128205128,0.017094017094017,0.0084745762711864,0.0507246376811594,0.109375,0.4406779661016949,0.4727272727272727,0.3846153846153846,0.2,0.0666666666666666,1.0,0.008,,,,,,,,,,,,,,,,,,,,,
1628367,1610612763,Josh Jackson,Josh Jackson,1628367,MEM,22887.0,381,21.0,811,821,300.0,231.0,93,1632,50.0,9.0,30.0,47.0,13.0,47.0,87.0,72.0,35.0,198,892,1.0,19.0,21.0,48.0,46.0,5.0,11.0,66,2.0,18.0,5.0,21.0,40.0,43.0,50.0,18.0,299.0,0.5106382978723404,0.5581395348837209,0.5402298850574713,0.5125786163522013,0.55,0.59375,0.4528301886792453,22.608695652173918,0.0236966824644549,0.0302197802197802,0.05,0.0273972602739726,0.3144654088050314,0.1886792452830188,0.3,0.375,0.3333333333333333,0.2955974842767295,0.2549019607843137,0.7672955974842768,0.5334946202531646,0.5336269999999999,0.12,0.1782178217821782,0.0959595959595959,5.051724137931033,25.34722222222221,0.3699136868064118,35.0,5.0,7.0,7.0,15.0,3.0,23.0,6.0,11.0,4.0,30.0,46.0,66.0,15.0,6.0,22.0,55.0,13.0,11.0,,28.0,,0.9565217391304348,0.3194444444444444,0.323943661971831,0.5454545454545454,0.6,0.0964912280701754,0.0392156862745098,0.1331658291457286,0.0442477876106194,0.0967741935483871,0.7,0.7777777777777778,0.5714285714285714,0.0440251572327044,0.3191489361702128,0.3191489361702128,0.9333333333333332,0.4666666666666667,0.7142857142857143,0.2,0.3260869565217391,0.4873666666666666,2.0,4.0,2.0,6.0,78.0,3.0,8.0,27.0,8.0,35.0,4.0,4.0,20.0,78.0,31.0,17.0,4.0,15.0,4.0,76.0,0.5,0.2857142857142857,0.5882352941176471,0.65,0.6071428571428571,0.1823529411764705,0.01,0.1615384615384615,0.25,0.6666666666666666,0.3076923076923077,0.3939393939393939,14.0,17.0,21.0,5.0,1.0,8.0,0.7,0.3333333333333333,0.8235294117647058,8.0,25.0,2.0,8.0,9.0,6.0,9.0,6.0,0.6666666666666666,0.1572327044025157,0.32,0.32,1.0,0.1568627450980392,0.25,False,3.0,1.0,18.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,4.0,,4.0,4.0,3.0,4.0,2.0,0.1264367816091954,0.1,0.2,,0.0909090909090909,,0.025,0.0879120879120879,0.1136363636363636,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.2,0.0666666666666666,1.0,0.0405405405405405,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
1628395,1610612763,Jordan Bell,Jordan Bell,1628395,MEM,1282.0,21,,47,47,30.0,11.0,8,94,1.0,,1.0,,,1.0,4.0,3.0,2.0,10,60,,,2.0,2.0,,1.0,2.0,3,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,30.0,1.0,1.0,0.25,0.5714285714285714,0.625,,0.4285714285714285,19.642857142857142,0.0769230769230769,0.0869565217391304,,,0.1428571428571428,0.1428571428571428,,,,,,0.5714285714285714,0.4912999999999999,0.5004125,0.125,0.2,,11.8,23.4,0.6382978723404256,1.0,,,2.0,,,2.0,,,,2.0,,6.0,,1.0,,1.0,,1.0,,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.1,0.04,0.1111111111111111,,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,2.0,10.0,,,2.0,,2.0,,,1.0,4.0,1.0,2.0,,2.0,,10.0,,1.0,1.0,1.0,0.6666666666666666,0.0666666666666666,0.1666666666666666,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,0.25,1.0,2.0,3.0,2.0,2.0,,,,,,0.4285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,False,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,70040.0,1167,116.0,2500,2527,1013.0,1020.0,276,5027,122.0,32.0,83.0,110.0,53.0,121.0,261.0,140.0,93.0,455,2712,8.0,53.0,63.0,128.0,108.0,24.0,43.0,220,4.0,77.0,32.0,51.0,109.0,109.0,121.0,35.0,1005.0,0.5289256198347108,0.5818181818181818,0.4636015325670498,0.4513715710723192,0.4966960352422907,0.6162790697674418,0.3491271820448878,19.03409090909091,0.036979969183359,0.0381205673758865,0.0346320346320346,0.02,0.3042394014962593,0.2069825436408977,0.3855421686746988,0.4210526315789473,0.5,0.2743142144638404,0.292817679558011,0.6533665835411472,0.5235309045226131,0.5197294943820223,0.0862470862470862,0.1219512195121951,0.1164835164835164,7.511494252873559,25.865,0.4052,74.0,14.0,22.0,56.0,28.0,5.0,40.0,18.0,31.0,7.0,118.0,114.0,105.0,28.0,19.0,88.0,177.0,45.0,25.0,3.0,84.0,7.0,0.875,0.2857142857142857,0.2898550724637681,0.5806451612903226,0.5921052631578947,0.1337386018237082,0.0396659707724425,0.1405030355594102,0.039787798408488,0.0795454545454545,0.6065573770491803,0.6915887850467289,0.581081081081081,0.1396508728179551,0.2545454545454545,0.2545454545454545,0.8214285714285714,0.5789473684210527,0.6363636363636364,0.131578947368421,0.2592592592592592,0.5481884615384615,2.0,11.0,3.0,14.0,220.0,15.0,22.0,122.0,53.0,175.0,40.0,13.0,73.0,403.0,74.0,59.0,6.0,41.0,3.0,217.0,0.4285714285714285,0.2222222222222222,0.4143646408839779,0.4932126696832579,0.7023809523809523,0.1494949494949495,0.0363036303630363,0.1482412060301507,0.1546391752577319,0.4,0.2075471698113207,0.4835164835164835,35.0,58.0,54.0,42.0,13.0,36.0,0.4576271186440678,0.3204419889502762,0.603448275862069,12.0,30.0,3.0,10.0,18.0,12.0,20.0,11.0,0.55,0.0748129675810473,0.4,0.4,1.0,0.0552486187845303,0.3,False,15.0,2.0,70.0,2.0,24.0,7.0,15.0,18.0,1.0,6.0,1.0,,14.0,9.0,5.0,2.0,25.0,6.0,17.0,20.0,0.0919540229885057,0.1229508196721311,0.0843373493975903,0.0357142857142857,0.1785714285714285,0.0434782608695652,0.0392156862745098,0.169172932330827,0.171875,0.2678571428571428,0.2777777777777778,0.3333333333333333,0.2142857142857142,0.0526315789473684,1.0,0.0140845070422535,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,
203476,1610612763,Gorgui Dieng,Gorgui Dieng,203476,MEM,19101.0,318,-1.0,673,677,272.0,188.0,86,1350,28.0,8.0,16.0,20.0,6.0,34.0,55.0,32.0,31.0,123,725,5.0,25.0,11.0,54.0,20.0,8.0,18.0,98,1.0,14.0,7.0,15.0,35.0,38.0,42.0,14.0,271.0,0.7941176470588235,0.8709677419354839,0.6181818181818182,0.5287356321839081,0.580952380952381,0.7352941176470589,0.367816091954023,15.653298835705044,0.0459770114942528,0.050632911392405,0.0147058823529411,0.0263157894736842,0.3218390804597701,0.1839080459770115,0.5,0.5714285714285714,0.625,0.2298850574712643,0.1621621621621621,0.6896551724137931,0.541827011494253,0.5500621621621621,0.1443298969072164,0.2153846153846154,0.2032520325203252,6.698181818181817,24.821875,0.4041604754829123,23.0,7.0,8.0,11.0,3.0,3.0,8.0,10.0,12.0,3.0,26.0,14.0,21.0,3.0,8.0,43.0,80.0,7.0,12.0,2.0,16.0,1.0,0.875,0.25,0.25,0.8333333333333334,0.6666666666666666,0.2485549132947976,0.056338028169014,0.2166172106824926,0.0545454545454545,0.2432432432432432,0.8214285714285714,0.9583333333333334,0.8260869565217391,0.1264367816091954,0.15,0.15,0.6666666666666666,0.5333333333333333,0.875,0.2,0.15,0.5520590909090909,,,,1.0,53.0,3.0,6.0,10.0,5.0,15.0,3.0,2.0,3.0,35.0,30.0,4.0,1.0,3.0,4.0,53.0,,0.0909090909090909,0.4729729729729729,0.5520833333333334,0.25,0.1829268292682926,0.0714285714285714,0.1875,0.1666666666666666,,,0.4308943089430894,12.0,15.0,16.0,6.0,6.0,7.0,0.6153846153846154,0.4054054054054054,0.8,5.0,12.0,1.0,5.0,16.0,12.0,17.0,12.0,0.7058823529411765,0.1379310344827586,0.4166666666666667,0.4166666666666667,1.0,0.1351351351351351,0.2,False,3.0,,18.0,,6.0,1.0,7.0,1.0,,3.0,1.0,4.0,,4.0,2.0,,8.0,4.0,3.0,8.0,0.109090909090909,0.1428571428571428,0.125,,0.3181818181818182,0.0555555555555555,0.0625,0.265625,0.2285714285714285,0.2727272727272727,0.2727272727272727,1.0,0.7142857142857143,,,,2.0,,1.0,,1.0,1.0,,,,,2.0,0.0769230769230769,,,,,,,,,
