EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,LongMidRangeFGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,ShortMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,on,3SecondViolations,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,OffensiveGoaltends
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,129.0,2,4,3,4,3,7,5,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627885,1610612741,Shaquille Harrison,Shaquille Harrison,1627885,CHI,4131.0,69,146,139,68,61,285,133,68,0.4657534246575342,5.0,9.0,12.0,21.0,1.0,3.0,10.0,4.0,7.0,2.0,1.0,6.0,1.0,2.0,16.0,30.0,1.0,6.0,6.0,41.0,1.0,1.0,5.0,17.0,2.0,2.0,12.0,14.0,18.0,3.0,6.0,1.0,2.0,6.0,6.0,12.0,4.0,2.0,6.0,30.0,2.0,7.0,5.0,1.0,13.0,2.0,15.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,4.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,12.0,2.0,1.0,0.4375,0.4375,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.29411764705882354,0.4861111111111111,0.2631578947368421,0.5125,0.3,0.16666666666666666,0.06666666666666667,0.09523809523809523,26.751592356687897,1.0,0.2,0.1724137931034483,0.043478260869565216,0.21212121212121213,0.1935483870967742,0.02666666666666667,0.041666666666666664,0.07142857142857142,0.07692307692307693,0.2727272727272727,0.2,0.21428571428571427,0.2,0.13333333333333333,0.5833333333333334,0.5714285714285714,0.631578947368421,0.5,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.25,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5263157894736842,0.3,0.10526315789473684,0.75,0.16666666666666666,0.5332099999999999,0.4757,0.5100777777777777,0.07894736842105263,0.09375,0.2926829268292683,4.0200000000000005,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628436,1610612741,Luke Kornet,Luke Kornet,1628436,CHI,33514.0,559,1159,1136,240,236,2295,1263,240,0.2070750647109577,-42.0,106.0,42.0,58.0,11.0,6.0,14.0,9.0,19.0,2.0,27.0,83.0,6.0,16.0,51.0,79.0,31.0,108.0,20.0,215.0,13.0,9.0,8.0,17.0,19.0,7.0,47.0,88.0,14.0,,83.0,27.0,6.0,21.0,11.0,32.0,4.0,7.0,16.0,75.0,14.0,17.0,42.0,3.0,62.0,22.0,84.0,3.0,11.0,7.0,4.0,6.0,5.0,14.0,35.0,54.0,29.0,28.0,2.0,13.0,2.0,25.0,1.0,1.0,6.0,26.0,47.0,3.0,2.0,0.8627450980392157,0.9565217391304348,0.28703703703703703,0.28703703703703703,0.6455696202531646,0.47058823529411764,0.5213903743315508,0.5555555555555556,0.535,0.6025641025641025,0.5775401069518716,0.0759493670886076,0.10344827586206896,16.705698672911787,0.42857142857142855,0.08333333333333333,0.15730337078651685,0.05166051660516605,0.07981220657276995,0.12291666666666666,0.038181818181818185,0.0547945205479452,0.06741573033707865,0.20353982300884957,0.14563106796116504,0.0784313725490196,0.07692307692307693,0.09090909090909091,0.030303030303030304,0.31016042780748665,0.7241379310344828,0.8076923076923077,0.8333333333333334,0.10160427807486631,0.47368421052631576,0.47368421052631576,1.0,0.0106951871657754,0.44385026737967914,0.3253012048192771,0.3253012048192771,0.5,0.2727272727272727,0.3888888888888889,0.42857142857142855,0.4444444444444444,0.8877005347593583,0.3253012048192771,0.5538668449197862,0.56468,0.5400791666666668,0.06565656565656566,0.14444444444444443,0.2186046511627907,3.4784810126582273,25.407407407407412,6.0,4.0,25.0,3.0,1.0,3.0,2.0,7.0,7.0,2.0,4.0,24.0,8.0,93.0,10.0,4.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,19.0,17.0,1.0,1.0,0.2222222222222222,0.42105263157894735,0.5384615384615384,0.45454545454545453,0.48,0.03571428571428571,0.025089605734767026,0.028985507246376812,0.013888888888888888,0.6538461538461539,0.13368983957219252,0.16,0.16,1.0,1.0,0.5454545454545454,0.16666666666666666,0.13636363636363635,0.3333333333333333,1.0,0.08333333333333333,0.3333333333333333,0.4375,0.11162790697674418,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,16527.0,275,571,565,147,124,1136,600,147,0.2574430823117338,6.0,52.0,23.0,42.0,3.0,7.0,11.0,7.0,12.0,16.0,16.0,46.0,7.0,12.0,35.0,70.0,18.0,54.0,17.0,141.0,3.0,8.0,11.0,19.0,14.0,2.0,48.0,10.0,60.0,24.0,45.0,16.0,13.0,17.0,18.0,35.0,16.0,2.0,12.0,88.0,,27.0,21.0,,48.0,8.0,56.0,,7.0,4.0,3.0,10.0,6.0,14.0,5.0,15.0,18.0,24.0,,9.0,,,,,,,48.0,2.0,,0.14285714285714285,0.14705882352941177,0.3333333333333333,0.33962264150943394,0.5,0.5789473684210527,0.5,0.696969696969697,0.5222222222222223,0.6857142857142857,0.43548387096774194,0.18571428571428572,0.30952380952380953,23.650793650793652,0.7142857142857143,,0.16153846153846155,,0.23684210526315788,0.19672131147540983,0.029197080291970802,,,0.1111111111111111,0.17307692307692307,0.25,0.2235294117647059,0.27586206896551724,,0.3387096774193548,0.5476190476190477,0.7931034482758621,0.21739130434782608,0.0967741935483871,0.5833333333333334,0.5833333333333334,,0.12903225806451613,0.3709677419354839,0.34782608695652173,0.34782608695652173,0.2727272727272727,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.36363636363636365,0.7741935483870968,0.35555555555555557,0.5366113821138211,0.5532375,0.5324015625,0.08148148148148149,0.11392405063291139,0.3404255319148936,6.741428571428572,25.9962962962963,2.0,2.0,8.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,,10.0,8.0,30.0,2.0,5.0,,8.0,,1.0,4.0,,4.0,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,0.5555555555555556,0.25,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.45454545454545453,,0.05673758865248227,0.06542056074766354,0.029411764705882353,,0.06451612903225806,0.25,0.2857142857142857,1.0,0.5,0.6666666666666666,,0.09090909090909091,0.2857142857142857,1.0,0.06060606060606061,0.5,0.5833333333333334,0.07092198581560284,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.018518518518518517,0.125,0.3125,0.3125,0.03571428571428571,,,,,,,,True,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,21791.0,363,745,734,104,125,1479,856,104,0.1395973154362416,-53.0,70.0,54.0,91.0,13.0,5.0,13.0,3.0,9.0,26.0,15.0,53.0,3.0,7.0,66.0,126.0,23.0,67.0,44.0,245.0,13.0,7.0,8.0,21.0,11.0,10.0,41.0,52.0,80.0,27.0,53.0,15.0,14.0,41.0,14.0,55.0,8.0,6.0,31.0,124.0,5.0,21.0,21.0,4.0,46.0,9.0,55.0,2.0,10.0,7.0,3.0,19.0,10.0,40.0,7.0,17.0,40.0,52.0,6.0,23.0,3.0,4.0,,,3.0,4.0,41.0,,3.0,0.3939393939393939,0.4126984126984127,0.34328358208955223,0.34328358208955223,0.5238095238095238,0.38095238095238093,0.5207253886010362,0.484375,0.5677570093457944,0.5405405405405406,0.3471502590673575,0.1111111111111111,0.14285714285714285,30.676328502415462,0.475,0.16666666666666666,0.11931818181818182,0.030120481927710843,0.15671641791044777,0.13548387096774195,0.020289855072463767,0.044444444444444446,0.017857142857142856,0.07692307692307693,0.11764705882352941,0.23333333333333334,0.1308411214953271,0.25925925925925924,0.02247191011235955,0.47150259067357514,0.5934065934065934,0.6923076923076923,0.4444444444444444,0.046632124352331605,0.3333333333333333,0.375,0.3333333333333333,0.13471502590673576,0.27461139896373055,0.2830188679245283,0.2830188679245283,0.65,0.15,0.40625,0.38461538461538464,0.21875,0.8186528497409327,0.2830188679245283,0.5465212435233161,0.53815,0.526978125,0.11374407582938388,0.16083916083916083,0.1673469387755102,5.795238095238096,25.968656716417904,8.0,8.0,14.0,4.0,3.0,4.0,1.0,2.0,8.0,5.0,2.0,33.0,5.0,42.0,6.0,9.0,1.0,2.0,2.0,5.0,21.0,4.0,9.0,4.0,7.0,1.0,3.0,,1.0,,3.0,1.0,1.0,1.0,0.6086956521739131,0.7142857142857143,0.45454545454545453,0.6153846153846154,0.775,0.7857142857142857,0.13333333333333333,0.0111731843575419,0.015503875968992248,,0.25,0.07253886010362694,0.5714285714285714,0.5714285714285714,1.0,0.4,0.6153846153846154,0.375,0.2,0.3333333333333333,1.0,0.125,0.75,0.2857142857142857,0.1346938775510204,9.0,,,,2.0,,1.0,,,0.34615384615384615,0.34615384615384615,0.014705882352941176,4.0,0.1111111111111111,0.1111111111111111,1.0,1.0,,,True,,,,,,,,
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,14835.0,247,511,505,110,89,1016,553,110,0.21526418786692758,6.0,44.0,25.0,31.0,1.0,4.0,6.0,2.0,10.0,2.0,3.0,16.0,1.0,5.0,27.0,43.0,4.0,23.0,5.0,71.0,1.0,2.0,5.0,8.0,8.0,,13.0,28.0,26.0,,15.0,3.0,4.0,23.0,14.0,37.0,8.0,6.0,17.0,88.0,1.0,17.0,13.0,1.0,31.0,5.0,36.0,,21.0,13.0,8.0,4.0,2.0,10.0,9.0,25.0,7.0,10.0,,5.0,,3.0,,,1.0,3.0,13.0,6.0,,0.5185185185185185,0.5384615384615384,0.17391304347826086,0.18181818181818182,0.627906976744186,0.625,0.5,0.40625,0.5,0.40625,0.3484848484848485,0.09302325581395349,0.06451612903225806,14.464285714285715,0.4,0.0625,0.09923664122137404,0.00909090909090909,0.19767441860465115,0.1382488479262673,0.021551724137931036,0.016666666666666666,,0.07692307692307693,0.08163265306122448,0.16666666666666666,0.2318840579710145,0.058823529411764705,,0.4696969696969697,0.8064516129032258,0.8620689655172413,0.56,0.15151515151515152,0.2,0.25,,0.030303030303030304,0.24242424242424243,0.1875,0.1875,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.3125,0.8181818181818182,0.2,0.5651238461538461,0.594325,0.546690625,0.07042253521126761,0.10416666666666667,0.18309859154929578,4.130232558139535,25.86521739130435,1.0,1.0,7.0,1.0,,3.0,,1.0,1.0,1.0,,5.0,1.0,12.0,2.0,5.0,1.0,4.0,,4.0,6.0,,2.0,,1.0,1.0,1.0,,,2.0,,2.0,1.0,,1.0,0.5,0.125,1.0,0.8333333333333334,0.8333333333333334,,0.03278688524590164,0.01098901098901099,0.0967741935483871,0.3333333333333333,0.10606060606060606,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,0.3333333333333333,,,0.1875,,0.2,0.07042253521126761,,1.0,,,,,,,,,,,1.0,0.2,,1.0,1.0,,,True,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,4196.0,70,143,139,45,47,282,140,45,0.3146853146853147,-4.0,18.0,,,,,,1.0,9.0,3.0,4.0,13.0,2.0,3.0,3.0,12.0,6.0,16.0,2.0,26.0,,2.0,,2.0,4.0,2.0,8.0,4.0,2.0,,13.0,4.0,1.0,2.0,6.0,8.0,5.0,1.0,2.0,22.0,,2.0,4.0,2.0,8.0,,8.0,,6.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,,1.0,,1.0,,,,1.0,8.0,,,0.6666666666666666,0.6666666666666666,0.375,0.375,0.25,,0.42857142857142855,0.5,0.4482758620689655,0.5714285714285714,0.5714285714285714,0.08333333333333333,,20.858895705521473,0.2,0.3333333333333333,0.12121212121212122,,0.08695652173913043,0.10714285714285714,,,,,0.2,0.16666666666666666,0.10526315789473684,,,,,,,0.32142857142857145,0.1111111111111111,0.125,1.0,0.10714285714285714,0.4642857142857143,0.3076923076923077,0.3076923076923077,,1.0,,,0.5,0.5714285714285714,0.3076923076923077,0.4802196428571429,0.5292,0.4648333333333334,0.034482758620689655,0.07692307692307693,0.3076923076923077,10.375,25.050000000000004,,2.0,3.0,,1.0,1.0,,1.0,,,,,2.0,18.0,,,,,,2.0,4.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,0.5,,,,,,,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,0.16666666666666666,1.0,0.3333333333333333,,2.0,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,0.1111111111111111,0.5,,,,,True,,,,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,11343.0,189,401,394,61,74,795,431,61,0.15211970074812967,-22.0,40.0,21.0,39.0,8.0,2.0,3.0,4.0,19.0,1.0,1.0,8.0,1.0,2.0,25.0,59.0,3.0,11.0,15.0,74.0,10.0,2.0,2.0,5.0,3.0,4.0,11.0,28.0,22.0,,8.0,1.0,6.0,10.0,4.0,14.0,3.0,1.0,9.0,32.0,7.0,15.0,12.0,3.0,30.0,11.0,41.0,3.0,11.0,8.0,3.0,2.0,2.0,6.0,13.0,19.0,24.0,31.0,3.0,16.0,1.0,3.0,,,2.0,3.0,11.0,,1.0,0.56,0.6086956521739131,0.2727272727272727,0.2727272727272727,0.423728813559322,0.4,0.42142857142857143,0.4375,0.44047619047619047,0.5,0.15714285714285714,0.1016949152542373,0.10256410256410256,20.224719101123593,0.3333333333333333,0.3,0.1348314606741573,0.0707070707070707,0.19480519480519481,0.16265060240963855,0.05527638190954774,0.058823529411764705,0.075,0.02857142857142857,0.2727272727272727,0.09523809523809523,0.15789473684210525,0.3,0.08333333333333333,0.5571428571428572,0.5384615384615384,0.6,0.6666666666666666,0.2714285714285714,0.21052631578947367,0.23529411764705882,,0.014285714285714285,0.11428571428571428,0.125,0.125,0.6666666666666666,0.08333333333333333,0.375,0.6666666666666666,0.25,0.7142857142857143,0.125,0.5465457142857143,0.5370166666666667,0.5016125,0.1927710843373494,0.2222222222222222,0.14864864864864866,3.5915254237288132,25.145454545454548,3.0,2.0,3.0,1.0,,1.0,,1.0,3.0,1.0,1.0,10.0,1.0,9.0,4.0,1.0,,4.0,,3.0,4.0,,,1.0,,,,3.0,,,,1.0,1.0,,1.0,0.5,0.3333333333333333,0.3,0.375,0.38461538461538464,,0.04,0.05063291139240506,,0.3333333333333333,0.04285714285714286,0.6666666666666666,0.6666666666666666,1.0,1.0,0.375,0.3333333333333333,0.08333333333333333,,,0.125,,0.5,0.13513513513513514,,,,,,1.0,,,,,,,1.0,0.10526315789473684,,1.0,1.0,0.125,,True,,,,,,,,
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,18577.0,310,644,629,118,108,1273,692,118,0.18322981366459629,7.0,61.0,32.0,46.0,9.0,9.0,14.0,21.0,36.0,3.0,8.0,17.0,2.0,2.0,55.0,85.0,15.0,38.0,5.0,160.0,10.0,2.0,12.0,17.0,6.0,1.0,37.0,66.0,44.0,,17.0,8.0,9.0,7.0,3.0,10.0,2.0,1.0,6.0,23.0,8.0,21.0,16.0,8.0,45.0,15.0,60.0,3.0,16.0,8.0,8.0,14.0,7.0,24.0,16.0,28.0,16.0,10.0,2.0,5.0,1.0,2.0,,,1.0,2.0,37.0,2.0,1.0,0.6,0.7021276595744681,0.39473684210526316,0.39473684210526316,0.6470588235294118,0.7058823529411765,0.6300813008130082,0.782608695652174,0.6299212598425197,0.7708333333333334,0.3089430894308943,0.10588235294117647,0.08695652173913043,21.118881118881117,0.5833333333333334,0.36363636363636365,0.10457516339869281,0.05714285714285714,0.17355371900826447,0.13503649635036497,0.05136986301369863,0.08333333333333333,0.023255813953488372,0.11764705882352941,0.1016949152542373,0.07692307692307693,0.18556701030927836,0.125,0.06976744186046512,0.37398373983739835,0.6956521739130435,0.7619047619047619,0.59375,0.2926829268292683,0.5833333333333334,0.6774193548387096,0.6190476190476191,0.024390243902439025,0.13821138211382114,0.47058823529411764,0.47058823529411764,0.75,0.16666666666666666,0.6086956521739131,0.6428571428571429,0.08695652173913043,0.6829268292682927,0.47058823529411764,0.5256565040650407,0.566795,0.6030630434782608,0.03968253968253968,0.056818181818181816,0.23125,4.509411764705882,24.434210526315788,8.0,7.0,21.0,,3.0,4.0,1.0,1.0,8.0,1.0,,19.0,4.0,45.0,16.0,1.0,,7.0,,2.0,10.0,1.0,7.0,,6.0,1.0,5.0,3.0,1.0,2.0,,1.0,2.0,,1.0,0.5,0.6666666666666666,0.8,0.7916666666666666,0.7916666666666666,,0.046052631578947366,0.0297029702970297,0.0784313725490196,1.0,0.17073170731707318,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8888888888888888,,,0.5,1.0,0.17391304347826086,0.75,0.5,0.11875,2.0,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,0.1388888888888889,0.5,,,,,True,,,,,,,,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,11906.0,198,417,405,120,105,822,432,120,0.28776978417266186,-27.0,40.0,3.0,8.0,1.0,1.0,5.0,3.0,3.0,,9.0,22.0,3.0,2.0,6.0,11.0,11.0,30.0,5.0,50.0,1.0,4.0,2.0,6.0,3.0,3.0,10.0,8.0,4.0,3.0,22.0,9.0,,10.0,5.0,15.0,4.0,1.0,8.0,35.0,1.0,10.0,8.0,1.0,19.0,3.0,22.0,,5.0,3.0,2.0,3.0,2.0,5.0,14.0,22.0,11.0,6.0,,1.0,1.0,,,,,,10.0,,1.0,0.6666666666666666,0.6666666666666666,0.36666666666666664,0.36666666666666664,0.5454545454545454,0.3333333333333333,0.5487804878048781,0.3888888888888889,0.5581395348837209,0.45,0.7317073170731707,,,10.38961038961039,0.6,0.14285714285714285,0.09523809523809523,0.009900990099009901,0.11494252873563218,0.10526315789473684,0.014084507042253521,0.016666666666666666,,0.07894736842105263,0.06060606060606061,0.23076923076923078,0.08695652173913043,0.2222222222222222,,0.1951219512195122,0.375,0.375,0.6666666666666666,0.07317073170731707,1.0,1.0,0.6666666666666666,,0.5365853658536586,0.4090909090909091,0.4090909090909091,0.2,0.6,0.5555555555555556,0.2,0.2222222222222222,0.926829268292683,0.4090909090909091,0.5337987804878048,0.44228333333333336,0.4585388888888889,0.023809523809523808,0.08333333333333333,0.2,4.5,25.24,,2.0,8.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,30.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,,,6.0,,1.0,2.0,,,,0.9090909090909091,0.25,0.3333333333333333,,0.3,0.3,,0.017857142857142856,0.011904761904761904,0.03571428571428571,,0.1951219512195122,0.25,0.25,1.0,0.8888888888888888,,,0.2,0.3333333333333333,1.0,0.1111111111111111,1.0,,0.06,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
