EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,Corner3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PtsUnassisted3s,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,HeaveAttempts,BlockedLongMidRange,BlockedCorner3,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,on
1626168,1610612759,Trey Lyles,Trey Lyles,1626168,SAS,6927.0,115,8,248,243,39,38,18,491,7.0,10,3.0,4.0,1.0,2.0,4,1.0,2.0,2.0,8.0,2.0,1.0,3.0,7,14,3.0,10.0,23,258,3.0,4.0,2.0,6.0,1.0,3,1.0,3.0,5.0,10.0,4.0,9.0,4.0,8.0,2.0,1.0,10.0,2.0,12.0,2.0,4.0,3.0,3.0,26.0,1.0,4.0,15.0,14.0,3.0,32,5.0,37,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,8.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,39,1.0,0.7142857142857143,1.0,1.0,0.3,0.3333333333333333,0.3,0.5,0.75,0.3333333333333333,0.4791666666666667,0.5,0.4166666666666667,0.46,0.5,0.4166666666666667,0.4166666666666667,0.07142857142857142,0.1,10.820895522388058,0.75,0.375,0.20588235294117646,0.05970149253731343,0.25862068965517243,0.02,0.23015873015873015,0.042735042735042736,0.1,0.09090909090909091,0.08333333333333333,0.21212121212121213,0.14285714285714285,0.2857142857142857,0.2682926829268293,0.23529411764705882,0.5,0.4166666666666667,0.7,0.7777777777777778,0.7142857142857143,0.16666666666666666,0.08333333333333333,0.5,0.5,1.0,0.3333333333333333,0.25,0.25,1.0,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.8333333333333334,0.25,0.5383958333333333,0.6273166666666666,0.44917499999999994,0.04,0.06666666666666667,0.2608695652173913,0.21739130434782608,2.942857142857143,26.47,0.15725806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,18393.0,307,-36,642,654,155,116,65,1296,28.0,49,5.0,9.0,6.0,11.0,31,4.0,10.0,1.0,12.0,1.0,,4.0,53,103,5.0,22.0,145,748,5.0,12.0,2.0,10.0,12.0,24,1.0,7.0,34.0,30.0,76.0,15.0,6.0,12.0,1.0,6.0,35.0,20.0,55.0,17.0,18.0,7.0,10.0,130.0,10.0,8.0,34.0,31.0,4.0,69,18.0,87,25.0,18.0,19.0,10.0,12.0,31.0,2.0,4.0,10.0,30.0,1.0,1.0,26.0,31.0,16.0,3.0,1.0,3.0,2.0,32.0,152,3.0,0.2830188679245283,0.3,1.0,0.22727272727272727,0.14285714285714285,0.22727272727272727,0.5145631067961165,0.4166666666666667,0.5,0.484,0.35714285714285715,0.43548387096774194,0.5253623188405797,0.35714285714285715,0.5,0.176,0.05825242718446602,0.061224489795918366,23.27823691460055,0.6129032258064516,0.21052631578947367,0.20394736842105263,0.039603960396039604,0.25,0.08547008547008547,0.22569444444444445,0.05642633228840126,0.06779661016949153,,0.09523809523809523,0.11594202898550725,0.2413793103448276,0.36,0.24752475247524752,0.2571428571428571,0.6666666666666666,0.392,0.5714285714285714,0.6086956521739131,0.32142857142857145,0.248,0.08,0.4,0.4,1.0,0.096,0.08333333333333333,0.08333333333333333,1.0,0.6428571428571429,0.5555555555555556,0.2,0.07142857142857142,0.3548387096774194,0.5454545454545454,0.12903225806451613,,0.568,0.08333333333333333,0.5310372,0.56863125,0.5325016129032258,0.11764705882352941,0.14035087719298245,0.06896551724137931,0.23448275862068965,7.324271844660194,24.827272727272724,0.24143302180685358,17.0,8.0,23.0,1.0,1.0,3.0,24.0,7.0,3.0,2.0,7.0,2.0,5.0,9.0,4.0,1.0,5.0,2.0,2.0,1.0,0.0967741935483871,0.057971014492753624,0.08333333333333333,0.03278688524590164,0.5483870967741935,0.6071428571428571,0.29411764705882354,0.184,0.34782608695652173,0.34782608695652173,0.125,0.07142857142857142,0.0967741935483871,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,24113.0,402,48,850,861,239,174,85,1711,45.0,67,12.0,25.0,15.0,22.0,29,,,,,,,,62,96,,,137,971,13.0,26.0,,29.0,17.0,29,,,40.0,98.0,26.0,,18.0,,,9.0,26.0,22.0,48.0,19.0,8.0,5.0,13.0,118.0,14.0,31.0,26.0,51.0,5.0,82,45.0,127,12.0,9.0,11.0,9.0,12.0,23.0,4.0,8.0,21.0,33.0,2.0,6.0,29.0,31.0,14.0,28.0,18.0,29.0,17.0,40.0,238,,0.7903225806451613,0.9245283018867925,,,,,0.6458333333333334,0.5,0.5862068965517241,0.6458333333333334,0.5,0.5862068965517241,0.6227272727272727,0.5,0.5555555555555556,,0.09375,0.08955223880597014,13.941299790356396,0.4782608695652174,0.22727272727272727,0.22972972972972974,0.13025210084033614,0.15028901734104047,0.09655172413793103,0.1949367088607595,0.1174934725848564,0.2,0.11688311688311688,0.08695652173913043,0.25,0.19767441860465115,0.25,0.1417910447761194,0.1794871794871795,0.5862068965517241,0.6979166666666666,0.6716417910447762,0.7377049180327869,0.7333333333333333,0.3020833333333333,,,,,,,,,0.9615384615384616,0.48,0.16666666666666666,,0.7586206896551724,0.6818181818181818,,,0.6979166666666666,,0.55035,0.5913363636363635,0.5556310344827587,0.1308411214953271,0.1308411214953271,0.2116788321167883,0.291970802919708,3.2812500000000013,,0.2811764705882353,17.0,,,,,,13.0,6.0,3.0,3.0,3.0,4.0,,2.0,,3.0,3.0,3.0,10.0,3.0,0.10344827586206896,0.09375,0.09836065573770492,0.125,0.5862068965517241,0.6538461538461539,0.9411764705882353,,,,,,,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,10140.0,169,-111,347,348,57,66,26,695,,2,,,,,8,,1.0,9.0,28.0,2.0,2.0,7.0,7,23,9.0,29.0,49,449,,,2.0,3.0,,1,2.0,7.0,8.0,10.0,4.0,27.0,,28.0,9.0,3.0,6.0,4.0,10.0,1.0,3.0,3.0,,24.0,1.0,,7.0,4.0,1.0,12,1.0,13,2.0,2.0,8.0,7.0,3.0,11.0,1.0,2.0,4.0,12.0,,1.0,7.0,9.0,2.0,,,,,8.0,56,1.0,0.7142857142857143,0.7142857142857143,1.0,0.3103448275862069,0.2857142857142857,0.3103448275862069,0.30434782608695654,,,0.3942307692307692,0.75,0.375,0.4375,0.75,0.4444444444444444,0.5576923076923077,0.13043478260869565,,17.678100263852244,0.7272727272727273,0.0625,0.05,,0.10144927536231885,0.015625,0.0738255033557047,0.005555555555555556,,,,0.07317073170731707,,0.1111111111111111,0.11538461538461539,0.058823529411764705,,0.038461538461538464,,,,0.15384615384615385,0.019230769230769232,,,,0.5384615384615384,0.32142857142857145,0.3333333333333333,1.0,,,,1.0,,,0.875,0.2857142857142857,0.5961538461538461,0.32142857142857145,0.4859048076923077,0.5556,0.5013562500000001,0.05454545454545454,0.08,0.061224489795918366,0.16326530612244897,14.22173913043478,25.648275862068964,0.1642651296829971,1.0,6.0,13.0,,,,8.0,2.0,3.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.25,,0.018867924528301886,,0.125,0.16666666666666666,1.0,0.25,0.46153846153846156,0.5,0.6666666666666666,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,0.5,0.034482758620689655,0.07692307692307693,0.03571428571428571,0.5,1.0,0.03333333333333333,,,,,,,,,,,,,,,,,True
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,53003.0,883,19,1865,1872,558,454,180,3737,18.0,29,1.0,3.0,3.0,6.0,25,18.0,41.0,49.0,137.0,10.0,15.0,39.0,56,136,67.0,178.0,361,2103,2.0,8.0,15.0,28.0,10.0,34,20.0,49.0,104.0,100.0,12.0,180.0,2.0,137.0,49.0,7.0,47.0,22.0,69.0,15.0,19.0,17.0,11.0,160.0,3.0,4.0,52.0,35.0,5.0,92,7.0,99,12.0,5.0,10.0,4.0,9.0,19.0,1.0,6.0,27.0,45.0,2.0,,51.0,58.0,11.0,1.0,1.0,1.0,1.0,98.0,551,3.0,0.8928571428571429,0.9090909090909091,0.8955223880597015,0.37640449438202245,0.40816326530612246,0.37640449438202245,0.4117647058823529,0.25,0.29411764705882354,0.4984076433121019,0.4782608695652174,0.4819277108433735,0.5327380952380952,0.56,0.5425531914893617,0.5668789808917197,0.051470588235294115,0.034482758620689655,17.050912584053794,0.5263157894736842,0.08928571428571429,0.0779510022271715,0.0075046904315197,0.12560386473429952,0.009259259259259259,0.10081112398609501,0.008168028004667444,0.013333333333333334,0.0056179775280898875,0.03125,0.07027027027027027,0.0847457627118644,0.08045977011494253,0.125,0.12790697674418605,1.0,0.09235668789808917,0.6206896551724138,0.6428571428571429,0.8888888888888888,0.07961783439490445,0.1305732484076433,0.43902439024390244,0.45,1.0,0.43630573248407645,0.35766423357664234,0.3602941176470588,0.8571428571428571,0.13043478260869565,0.3333333333333333,,0.43478260869565216,0.07228915662650602,0.5,0.46987951807228917,0.38461538461538464,0.6592356687898089,0.35766423357664234,0.5027913738019167,0.4905227272727272,0.49286280487804873,0.06060606060606061,0.07586206896551724,0.07756232686980609,0.2880886426592798,13.984558823529412,25.49044943820226,0.2991957104557641,7.0,31.0,82.0,5.0,5.0,10.0,48.0,24.0,7.0,1.0,7.0,3.0,,6.0,1.0,6.0,2.0,6.0,,3.0,0.2,0.004878048780487805,0.0038461538461538464,0.005555555555555556,0.28,0.35,1.0,0.2611464968152866,0.3780487804878049,0.38271604938271603,0.8709677419354839,0.21739130434782608,0.12048192771084337,0.5,6.0,4.0,,,,,,,4.0,6.0,2.0,9.0,0.4,0.011235955056179775,0.012195121951219513,0.0072992700729927005,0.4,1.0,0.04864864864864865,2.0,21.0,1.0,2.0,3.0,0.024390243902439025,0.4,1.0,,,,,,,,,True
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,19490.0,325,11,666,671,192,194,62,1337,34.0,45,2.0,3.0,13.0,15.0,68,1.0,1.0,2.0,6.0,3.0,1.0,4.0,90,160,3.0,7.0,249,771,7.0,10.0,3.0,19.0,29.0,51,1.0,4.0,82.0,44.0,136.0,9.0,2.0,6.0,2.0,8.0,28.0,33.0,61.0,25.0,16.0,7.0,5.0,155.0,,7.0,23.0,25.0,6.0,54,7.0,61,11.0,10.0,16.0,6.0,10.0,26.0,2.0,8.0,14.0,30.0,,2.0,50.0,70.0,31.0,3.0,2.0,3.0,,80.0,186,1.0,0.24444444444444444,0.24719101123595505,1.0,0.42857142857142855,0.25,0.42857142857142855,0.5625,0.7,0.5686274509803921,0.5658682634730539,0.6538461538461539,0.5545454545454546,0.6262626262626263,0.6785714285714286,0.6307692307692307,0.041916167664670656,0.05,0.022222222222222223,30.311231393775373,0.6153846153846154,0.23076923076923078,0.16233766233766234,0.03783783783783784,0.14838709677419354,,0.1553398058252427,0.022950819672131147,0.08163265306122448,0.04838709677419355,,0.11764705882352941,0.17307692307692307,0.23529411764705882,0.12307692307692308,0.28,,0.2694610778443114,0.7555555555555555,0.7727272727272727,0.23529411764705882,0.40718562874251496,0.005988023952095809,1.0,1.0,1.0,0.03592814371257485,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.5,0.23076923076923078,0.2727272727272727,0.8666666666666667,0.07272727272727272,0.25,0.31137724550898205,0.3333333333333333,0.46602245508982026,0.4593611111111111,0.4686009090909091,0.16580310880829016,0.16756756756756758,0.07630522088353414,0.3293172690763052,9.38875,25.271428571428572,0.2882882882882883,33.0,23.0,47.0,,,,60.0,21.0,8.0,4.0,1.0,1.0,3.0,10.0,2.0,2.0,6.0,5.0,1.0,3.0,0.10294117647058823,,,0.06349206349206349,0.4852941176470588,0.5409836065573771,0.15151515151515152,0.281437125748503,0.48936170212765956,0.48936170212765956,0.391304347826087,,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,0.125,,,,,1.0,,,,1.0,1.0,,,,,,,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,28298.0,472,159,1005,1000,360,291,98,2005,19.0,30,1.0,1.0,9.0,14.0,12,11.0,23.0,44.0,113.0,5.0,15.0,35.0,39,75,55.0,136.0,273,1061,2.0,4.0,5.0,7.0,19.0,32,18.0,45.0,111.0,34.0,44.0,129.0,,112.0,44.0,5.0,29.0,7.0,36.0,5.0,22.0,5.0,2.0,79.0,8.0,1.0,19.0,10.0,,29,9.0,38,19.0,13.0,13.0,11.0,9.0,22.0,2.0,6.0,13.0,37.0,2.0,2.0,33.0,38.0,7.0,2.0,1.0,3.0,3.0,109.0,357,,0.4358974358974359,0.4358974358974359,0.7818181818181819,0.40441176470588236,0.4,0.4074074074074074,0.52,0.5,0.59375,0.5758293838862559,0.3888888888888889,0.5974025974025974,0.6071428571428571,0.3888888888888889,0.6529411764705882,0.6445497630331753,0.06666666666666667,0.06666666666666667,22.08258527827648,0.5909090909090909,,0.04032258064516129,0.003875968992248062,0.08225108225108226,0.043010752688172046,0.060542797494780795,0.02027027027027027,0.014925373134328358,,0.05714285714285714,0.021739130434782608,0.03,0.08928571428571429,0.07650273224043716,0.10416666666666667,1.0,0.14218009478672985,0.6333333333333333,0.6785714285714286,0.47368421052631576,0.05687203791469194,0.10900473933649289,0.4782608695652174,0.4782608695652174,1.0,0.5355450236966824,0.3893805309734513,0.3893805309734513,0.7272727272727273,0.1111111111111111,1.0,,0.5555555555555556,0.18181818181818182,0.6428571428571429,0.45454545454545453,0.42857142857142855,0.7867298578199052,0.39285714285714285,0.5319014285714286,0.43957999999999997,0.5366190789473685,0.06818181818181818,0.08860759493670886,0.02564102564102564,0.4065934065934066,10.210666666666668,25.51176470588235,0.3582089552238806,6.0,14.0,33.0,,3.0,10.0,30.0,19.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,9.0,3.0,4.0,1.0,3.0,,,0.039735099337748346,0.036036036036036036,0.5,0.5,0.3333333333333333,0.15639810426540285,0.42424242424242425,0.4666666666666667,0.42857142857142855,,0.12987012987012986,0.3,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,8.0,0.2,,0.09090909090909091,,0.2,1.0,0.05673758865248227,,36.0,,3.0,1.0,,,,,,1.0,,,,,,True
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,5283.0,88,2,191,196,59,29,18,387,10.0,13,3.0,4.0,2.0,2.0,6,2.0,5.0,2.0,3.0,,,1.0,11,21,4.0,8.0,44,223,3.0,4.0,,8.0,2.0,5,,1.0,8.0,14.0,8.0,12.0,2.0,2.0,2.0,3.0,4.0,4.0,8.0,3.0,2.0,1.0,1.0,20.0,,6.0,5.0,5.0,2.0,12,6.0,18,4.0,3.0,2.0,,3.0,5.0,,1.0,4.0,12.0,,1.0,6.0,11.0,4.0,1.0,,1.0,1.0,8.0,59,1.0,0.6363636363636364,0.7,1.0,0.5,,0.5714285714285714,0.5238095238095238,0.75,0.4,0.5862068965517241,0.75,0.3333333333333333,0.6470588235294118,0.8,0.5,0.27586206896551724,0.14285714285714285,0.07692307692307693,18.30985915492958,0.4,0.4,0.11363636363636363,0.10526315789473684,0.13157894736842105,,0.12195121951219512,0.07228915662650602,0.3076923076923077,0.047619047619047616,,0.10526315789473684,0.16666666666666666,,0.1,0.25,1.0,0.4482758620689655,0.7692307692307693,0.8333333333333334,0.6,0.20689655172413793,0.1724137931034483,0.4,0.4,1.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,,,0.3333333333333333,1.0,0.16666666666666666,,0.7241379310344828,1.0,0.5307732142857143,0.48792500000000005,0.40169999999999995,0.125,0.16666666666666666,0.18181818181818182,0.18181818181818182,4.466666666666667,26.674999999999997,0.3089005235602094,1.0,,2.0,,,,10.0,4.0,1.0,3.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,0.3333333333333333,0.043478260869565216,,0.3,0.16666666666666666,0.25,1.0,0.06896551724137931,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,19092.0,318,2,648,650,193,171,58,1298,35.0,44,15.0,19.0,13.0,16.0,37,1.0,3.0,4.0,11.0,1.0,,1.0,69,122,5.0,14.0,177,731,16.0,21.0,1.0,37.0,19.0,33,,2.0,47.0,64.0,74.0,12.0,24.0,10.0,4.0,3.0,17.0,12.0,29.0,10.0,4.0,,13.0,70.0,6.0,18.0,28.0,30.0,6.0,64,24.0,88,5.0,2.0,3.0,1.0,11.0,14.0,1.0,5.0,19.0,28.0,1.0,5.0,28.0,34.0,14.0,21.0,11.0,21.0,12.0,47.0,190,1.0,0.463768115942029,0.5614035087719298,0.8,0.35714285714285715,,0.38461538461538464,0.5655737704918032,0.7619047619047619,0.5757575757575758,0.5625,0.7272727272727273,0.5428571428571428,0.5833333333333334,0.74,0.5595238095238095,0.10294117647058823,0.02459016393442623,0.06818181818181818,23.033707865168537,0.21428571428571427,0.2608695652173913,0.1910828025477707,0.0989010989010989,0.1686746987951807,0.05128205128205128,0.17956656346749225,0.0802675585284281,0.18181818181818182,0.07246376811594203,,0.2,0.19672131147540983,0.17073170731707318,0.1791044776119403,0.125,0.5714285714285714,0.3235294117647059,0.7954545454545454,0.8536585365853658,0.45714285714285713,0.27205882352941174,0.022058823529411766,0.3333333333333333,0.3333333333333333,1.0,0.08088235294117647,0.36363636363636365,0.36363636363636365,0.75,0.8636363636363636,0.7894736842105263,0.06666666666666667,0.045454545454545456,0.45714285714285713,0.8125,0.02857142857142857,,0.4264705882352941,0.4,0.4832518518518519,0.5864499999999999,0.4979071428571428,0.0958904109589041,0.10606060606060606,0.20903954802259886,0.2655367231638418,9.638524590163934,28.21428571428572,0.2978395061728395,18.0,16.0,41.0,,,1.0,24.0,9.0,2.0,3.0,3.0,2.0,1.0,2.0,,1.0,4.0,4.0,8.0,4.0,,0.07246376811594203,0.06593406593406594,0.05172413793103448,0.4864864864864865,0.4864864864864865,0.2222222222222222,0.3014705882352941,0.3902439024390244,0.3902439024390244,0.75,,0.02857142857142857,,5.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,3.0,,,2.0,,,,,1.0,1.0,2.0,,,,,True
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,25790.0,430,27,920,913,305,269,86,1833,36.0,54,,1.0,8.0,18.0,40,4.0,8.0,10.0,30.0,5.0,5.0,11.0,64,113,14.0,38.0,209,1022,2.0,6.0,6.0,18.0,18.0,43,5.0,12.0,60.0,42.0,86.0,30.0,2.0,29.0,10.0,6.0,46.0,21.0,67.0,10.0,21.0,15.0,10.0,155.0,1.0,6.0,26.0,26.0,6.0,58,7.0,65,11.0,8.0,19.0,14.0,4.0,23.0,1.0,6.0,19.0,38.0,1.0,,59.0,49.0,26.0,11.0,4.0,13.0,4.0,59.0,301,7.0,0.328125,0.3333333333333333,0.7142857142857143,0.3684210526315789,0.4166666666666667,0.3783783783783784,0.5663716814159292,0.3333333333333333,0.4186046511627907,0.5629139072847682,0.6666666666666666,0.4636363636363636,0.6111111111111112,0.6923076923076923,0.5,0.25165562913907286,0.05309734513274336,0.09259259259259259,19.094488188976378,0.8260869565217391,0.23076923076923078,0.11555555555555555,0.025423728813559324,0.12322274881516587,0.006134969325153374,0.11926605504587157,0.017543859649122806,0.03278688524590164,0.013888888888888888,,0.1375,0.1,0.1111111111111111,0.13636363636363635,0.05714285714285714,0.3076923076923077,0.3576158940397351,0.6666666666666666,0.7346938775510204,0.3888888888888889,0.26490066225165565,0.052980132450331126,0.5,0.5,1.0,0.1986754966887417,0.3333333333333333,0.3333333333333333,0.6,0.08333333333333333,,,0.4166666666666667,0.32727272727272727,0.4444444444444444,0.2,0.45454545454545453,0.609271523178808,0.3448275862068966,0.4898053333333333,0.5048166666666667,0.45076388888888885,0.15476190476190477,0.2,0.0861244019138756,0.28708133971291866,6.927433628318583,26.444736842105264,0.33152173913043476,18.0,10.0,19.0,1.0,,1.0,39.0,9.0,11.0,2.0,3.0,,1.0,5.0,1.0,8.0,9.0,3.0,6.0,2.0,0.025,0.02912621359223301,0.007751937984496124,0.03225806451612903,0.45,0.46153846153846156,0.2222222222222222,0.12582781456953643,0.5263157894736842,0.5263157894736842,0.3,0.08333333333333333,0.01818181818181818,,2.0,1.0,7.0,2.0,2.0,1.0,,,4.0,4.0,,,0.6666666666666666,,,,0.8,0.5,,,12.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,True
