EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Clear Path Fouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveAttempts,BlockedArc3,on,HeaveMakes
1626174,1610612765,Christian Wood,Christian Wood,1626174,DET,34830.0,580,-15.0,1155,1157,310,332.0,137,2312,78.0,99.0,22.0,31.0,20.0,25.0,16.0,52.0,7.0,11.0,7.0,23.0,1.0,3.0,7.0,18.0,43.0,2.0,11.0,101.0,162.0,25.0,66.0,64.0,341.0,1300,22.0,34.0,1.0,13.0,57.0,24.0,38.0,5.0,18.0,31.0,94.0,146.0,56.0,69.0,6.0,36.0,43.0,18.0,16.0,1.0,17.0,15.0,32.0,10.0,5.0,13.0,3.0,1.0,79.0,16.0,31.0,3.0,49.0,61.0,8.0,118.0,50.0,168.0,7.0,13.0,12.0,1.0,25.0,1.0,12.0,15.0,3.0,13.0,2.0,40.0,3.0,12.0,20.0,44.0,4.0,3.0,4.0,85.0,7.0,4.0,96.0,11.0,38.0,2.0,13.0,20.0,12.0,1.0,7.0,20.0,13.0,1.0,1.0,2.0,94.0,310,3.0,12.0,0.7227722772277227,0.8795180722891566,0.92,0.3787878787878788,0.2777777777777778,0.3787878787878788,0.6234567901234568,0.6470588235294118,0.631578947368421,0.6074561403508771,0.6285714285714286,0.5625,0.6314814814814815,0.6477272727272727,0.6103896103896104,0.2894736842105263,0.015151515151515152,0.09876543209876543,0.050505050505050504,0.21153846153846154,0.023255813953488372,23.551829268292686,0.625,0.34782608695652173,0.09375,0.20748299319727892,0.10954063604240283,0.22790697674418606,0.06477732793522267,0.21611001964636542,0.08867924528301886,0.125,0.10569105691056911,0.0625,0.07344632768361582,0.04285714285714286,0.2222222222222222,0.1937984496124031,0.21052631578947367,0.21176470588235294,0.28888888888888886,0.08641975308641975,0.65,0.4342105263157895,0.7878787878787878,0.8297872340425532,0.6923076923076923,0.22807017543859648,0.3076923076923077,0.3902439024390244,0.8125,0.04824561403508772,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.10087719298245613,0.30434782608695654,0.30434782608695654,1.0,0.18859649122807018,0.4186046511627907,0.42857142857142855,0.8888888888888888,0.8857142857142857,0.7096774193548387,0.18181818181818182,0.02857142857142857,0.44642857142857145,0.8,0.125,0.42857142857142855,0.19642857142857142,0.18181818181818182,0.7236842105263158,0.4186046511627907,0.5144828947368421,0.5635383333333334,0.49974285714285704,0.1556420233463035,0.20105820105820105,0.029411764705882353,0.16715542521994134,0.2756598240469208,4.554320987654321,25.36363636363636,0.2683982683982684,,,,,,,,,,,,,,,,,,,,,,,True,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,21455.0,358,-70.0,692,691,146,115.0,78,1383,27.0,42.0,7.0,11.0,10.0,14.0,6.0,19.0,4.0,7.0,3.0,17.0,1.0,1.0,6.0,9.0,19.0,1.0,2.0,37.0,68.0,12.0,36.0,24.0,134.0,802,8.0,13.0,2.0,7.0,26.0,11.0,16.0,2.0,8.0,5.0,33.0,54.0,20.0,33.0,3.0,12.0,19.0,9.0,6.0,,8.0,8.0,16.0,8.0,,5.0,3.0,,40.0,10.0,18.0,,18.0,29.0,4.0,51.0,28.0,79.0,5.0,8.0,3.0,5.0,11.0,6.0,6.0,16.0,1.0,5.0,,27.0,5.0,3.0,32.0,53.0,1.0,2.0,6.0,37.0,5.0,1.0,38.0,4.0,19.0,,2.0,18.0,9.0,1.0,8.0,20.0,8.0,1.0,,,33.0,146,3.0,2.0,0.7297297297297297,0.8709677419354839,0.9166666666666666,0.3333333333333333,0.25,0.3333333333333333,0.5441176470588235,0.6153846153846154,0.6875,0.5288461538461539,0.6333333333333333,0.5833333333333334,0.5537190082644629,0.6842105263157895,0.5689655172413793,0.34615384615384615,,0.08823529411764706,0.11904761904761904,0.05263157894736842,,18.974358974358974,0.4074074074074074,0.26666666666666666,,0.15025906735751296,0.10465116279069768,0.144,0.06097560975609756,0.14779874213836477,0.08333333333333333,0.125,0.1111111111111111,0.03571428571428571,0.05504587155963303,0.07272727272727272,0.15789473684210525,0.15384615384615385,0.1282051282051282,0.14736842105263157,0.13333333333333333,0.10416666666666667,0.4,0.40384615384615385,0.6428571428571429,0.7297297297297297,0.7037037037037037,0.18269230769230768,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.0673076923076923,0.5714285714285714,0.5714285714285714,0.75,0.16346153846153846,0.17647058823529413,0.17647058823529413,1.0,0.18269230769230768,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.7333333333333333,0.6363636363636364,,0.06666666666666667,0.5833333333333334,0.7142857142857143,0.25,0.16666666666666666,0.08333333333333333,0.5,0.75,0.47368421052631576,0.533328846153846,0.5546636363636365,0.5814020833333334,0.15966386554621848,0.2289156626506024,,0.19402985074626866,0.2462686567164179,4.9720588235294105,24.805555555555554,0.21098265895953758,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.06666666666666667,1.0,1.0,,,,,,,,,,,True,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,28324.0,472,-18.0,964,944,197,175.0,113,1908,15.0,21.0,1.0,1.0,3.0,4.0,9.0,29.0,12.0,27.0,7.0,17.0,3.0,1.0,3.0,35.0,92.0,14.0,25.0,36.0,77.0,42.0,109.0,42.0,240.0,1094,3.0,5.0,11.0,3.0,27.0,7.0,13.0,15.0,28.0,27.0,86.0,34.0,38.0,108.0,18.0,2.0,92.0,35.0,5.0,,35.0,18.0,53.0,11.0,7.0,30.0,3.0,2.0,124.0,2.0,4.0,,24.0,19.0,1.0,44.0,6.0,50.0,1.0,5.0,1.0,4.0,17.0,2.0,10.0,8.0,1.0,7.0,2.0,25.0,1.0,1.0,14.0,33.0,,1.0,2.0,29.0,1.0,2.0,47.0,1.0,8.0,4.0,8.0,2.0,,,2.0,2.0,,,,,84.0,191,1.0,6.0,0.4722222222222222,0.4857142857142857,0.8571428571428571,0.3853211009174312,0.5357142857142857,0.3853211009174312,0.4675324675324675,0.6,0.5384615384615384,0.532258064516129,0.75,0.7195121951219512,0.5780487804878048,0.75,0.8018867924528302,0.5860215053763441,,0.06493506493506493,0.047619047619047616,0.06896551724137931,,21.062271062271062,0.68,0.041666666666666664,,0.07539682539682539,0.015151515151515152,0.12435233160621761,0.010416666666666666,0.09662921348314607,0.013157894736842105,0.02,0.01694915254237288,,0.007407407407407408,0.017543859649122806,0.058823529411764705,0.06930693069306931,0.12244897959183673,0.12080536912751678,0.13636363636363635,0.009708737864077669,,0.11290322580645161,0.7142857142857143,0.75,0.6,0.15591397849462366,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.14516129032258066,0.4444444444444444,0.48,0.4166666666666667,0.0913978494623656,0.4117647058823529,0.4117647058823529,1.0,0.4946236559139785,0.3804347826086957,0.3804347826086957,0.8285714285714286,0.0625,1.0,1.0,0.1875,0.0975609756097561,0.75,0.07317073170731707,0.3333333333333333,0.6097560975609756,0.56,0.6989247311827957,0.3804347826086957,0.5048970430107528,0.49031249999999993,0.4877512195121951,0.06091370558375635,0.09523809523809523,0.035398230088495575,0.1125,0.35833333333333334,9.618181818181819,25.665137614678905,0.20435684647302904,5.0,8.0,6.0,,,,,,0.5454545454545454,0.5,0.625,1.0,1.0,1.0,5.0,0.07407407407407407,0.3333333333333333,1.0,,,,,True,
1629004,1610612765,Svi Mykhailiuk,Svi Mykhailiuk,1629004,DET,32082.0,535,-32.0,1078,1073,190,237.0,122,2151,15.0,36.0,1.0,1.0,2.0,5.0,2.0,15.0,,3.0,10.0,27.0,5.0,2.0,5.0,42.0,108.0,8.0,18.0,17.0,54.0,52.0,135.0,26.0,216.0,1206,1.0,3.0,13.0,2.0,28.0,2.0,8.0,10.0,23.0,3.0,37.0,16.0,18.0,138.0,18.0,,108.0,42.0,11.0,2.0,37.0,22.0,59.0,8.0,14.0,24.0,7.0,6.0,140.0,5.0,4.0,1.0,26.0,12.0,,38.0,10.0,48.0,1.0,18.0,12.0,6.0,14.0,3.0,12.0,8.0,3.0,2.0,,22.0,2.0,3.0,11.0,37.0,,,2.0,21.0,,1.0,34.0,,9.0,5.0,1.0,3.0,3.0,,,3.0,2.0,,,,37.0,189,3.0,1.0,0.47058823529411764,0.47058823529411764,0.8846153846153846,0.3851851851851852,0.43478260869565216,0.3851851851851852,0.3148148148148148,0.3333333333333333,0.25,0.5026455026455027,0.8125,0.5483870967741935,0.5295566502463054,0.8235294117647058,0.5625,0.7142857142857143,0.014814814814814815,0.2037037037037037,0.16666666666666666,0.3333333333333333,0.009259259259259259,18.488085456039443,0.6363636363636364,,0.03571428571428571,0.043478260869565216,0.01444043321299639,0.13978494623655913,0.020491803278688523,0.08225108225108226,0.01727447216890595,0.023255813953488372,0.008547008547008548,,0.027624309392265192,,0.03571428571428571,0.05504587155963303,0.03636363636363636,0.14383561643835616,0.125,0.009615384615384616,0.6666666666666666,0.19047619047619047,0.4166666666666667,0.5,0.5333333333333333,0.07936507936507936,0.13333333333333333,0.2,,0.015873015873015872,,,,0.14285714285714285,0.37037037037037035,0.38461538461538464,0.9,0.5714285714285714,0.3888888888888889,0.3925233644859813,0.8809523809523809,0.0625,1.0,1.0,0.3125,0.16129032258064516,0.4,0.16129032258064516,0.4,0.5806451612903226,0.4444444444444444,0.9047619047619048,0.3888888888888889,0.5351372340425531,0.5619833333333334,0.5185241935483871,0.06930693069306931,0.14285714285714285,0.03597122302158273,0.12962962962962962,0.1712962962962963,4.155555555555556,25.628148148148156,0.17625231910946196,4.0,8.0,8.0,,,,,,0.6153846153846154,0.5,0.5,1.0,4.0,,1.0,,0.8,1.0,1.0,0.037037037037037035,,,True,
203503,1610612765,Tony Snell,Tony Snell,203503,DET,98465.0,1641,-173.0,3294,3281,677,631.0,387,6575,34.0,50.0,7.0,8.0,9.0,12.0,21.0,50.0,13.0,28.0,42.0,98.0,9.0,12.0,22.0,60.0,156.0,9.0,21.0,68.0,128.0,102.0,254.0,32.0,474.0,3743,12.0,17.0,21.0,2.0,47.0,17.0,25.0,21.0,43.0,14.0,111.0,88.0,48.0,273.0,33.0,,155.0,60.0,7.0,2.0,80.0,47.0,127.0,35.0,12.0,58.0,19.0,3.0,301.0,6.0,3.0,,51.0,46.0,5.0,102.0,9.0,111.0,3.0,32.0,18.0,14.0,19.0,5.0,14.0,12.0,3.0,5.0,,31.0,3.0,4.0,50.0,101.0,1.0,1.0,3.0,46.0,2.0,6.0,32.0,1.0,4.0,2.0,6.0,12.0,8.0,1.0,3.0,15.0,10.0,,,,109.0,669,11.0,5.0,0.6470588235294118,0.6470588235294118,0.8921568627450981,0.4015748031496063,0.4883720930232558,0.4031620553359684,0.53125,0.7058823529411765,0.68,0.5785340314136126,0.5921052631578947,0.7132352941176471,0.594147582697201,0.5921052631578947,0.7364864864864865,0.6649214659685864,0.007874015748031496,0.0546875,0.1,0.04,0.00641025641025641,11.349036402569594,0.6129032258064516,0.07142857142857142,,0.05281285878300804,0.003416856492027335,0.0821256038647343,0.00860832137733142,0.06501340482573727,0.005714285714285714,,0.00516795865633075,0.008403361344537815,0.006036217303822937,0.015,0.051829268292682924,0.052486187845303865,0.055248618784530384,0.08884297520661157,0.058394160583941604,0.01507537688442211,0.6666666666666666,0.13089005235602094,0.68,0.7555555555555555,0.7941176470588235,0.13089005235602094,0.42,0.4375,0.42857142857142855,0.07329842931937172,0.4642857142857143,0.4642857142857143,0.6153846153846154,0.25654450261780104,0.42857142857142855,0.4329896907216495,0.9523809523809523,0.4083769633507853,0.38461538461538464,0.3870967741935484,0.85,0.21052631578947367,0.875,0.8571428571428571,0.23684210526315788,0.17647058823529413,0.75,0.3235294117647059,0.5454545454545454,0.3088235294117647,0.42857142857142855,0.7958115183246073,0.3870967741935484,0.5267950131233594,0.5253413793103449,0.5089597014925372,0.015503875968992248,0.030534351145038167,0.0078125,0.09915611814345991,0.23417721518987342,7.9859375,25.090551181102366,0.20552519732847602,3.0,12.0,7.0,,,3.0,2.0,,0.3333333333333333,0.3157894736842105,0.25,0.6666666666666666,4.0,,7.0,,0.4444444444444444,1.0,,0.01020408163265306,1.0,1.0,True,
201565,1610612765,Derrick Rose,Derrick Rose,201565,DET,34106.0,568,-105.0,1165,1158,296,252.0,132,2323,81.0,123.0,6.0,8.0,22.0,33.0,41.0,88.0,30.0,58.0,3.0,7.0,1.0,,1.0,12.0,52.0,4.0,14.0,152.0,269.0,15.0,59.0,60.0,409.0,1380,7.0,14.0,4.0,,17.0,35.0,72.0,4.0,15.0,12.0,94.0,46.0,258.0,39.0,6.0,10.0,51.0,12.0,19.0,1.0,59.0,56.0,115.0,34.0,22.0,42.0,13.0,4.0,286.0,6.0,10.0,,21.0,26.0,,47.0,16.0,63.0,4.0,20.0,17.0,3.0,38.0,11.0,20.0,18.0,3.0,18.0,1.0,56.0,4.0,11.0,12.0,22.0,,2.0,1.0,54.0,,1.0,68.0,9.0,33.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,,,,94.0,289,3.0,4.0,0.1513157894736842,0.1564625850340136,0.8666666666666667,0.2542372881355932,0.26666666666666666,0.25862068965517243,0.5650557620817844,0.5,0.4861111111111111,0.5320121951219512,0.4722222222222222,0.47126436781609193,0.572829131652661,0.4722222222222222,0.5,0.1798780487804878,0.01694915254237288,0.07063197026022305,0.12195121951219512,0.03409090909090909,,31.478658536585368,0.6785714285714286,,,0.08441558441558442,0.03436426116838488,0.1,0.024793388429752067,0.09073359073359073,0.0300187617260788,0.024390243902439025,0.05555555555555555,,0.024539877300613498,0.02531645569620253,0.09302325581395349,0.056910569105691054,0.125,0.11515151515151516,0.044444444444444446,0.029197080291970802,0.5,0.375,0.6585365853658537,0.75,0.16049382716049382,0.2682926829268293,0.4659090909090909,0.4823529411764706,0.21951219512195122,0.17682926829268292,0.5172413793103449,0.5263157894736842,0.03333333333333333,0.021341463414634148,0.42857142857142855,0.5,1.0,0.15853658536585366,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.4444444444444444,0.75,0.16666666666666666,0.05555555555555555,0.3793103448275862,0.6666666666666666,0.011494252873563218,,0.16091954022988506,0.2857142857142857,0.5548780487804879,0.23529411764705882,0.490419877675841,0.5122807692307693,0.48398023255813954,0.09631728045325778,0.11262798634812286,0.016666666666666666,0.04156479217603912,0.22982885085574573,7.585130111524163,25.927118644067797,0.25407725321888414,1.0,3.0,1.0,,,1.0,1.0,,0.25,0.16666666666666666,0.3333333333333333,,,2.0,,0.017241379310344827,,,,0.14285714285714285,1.0,,True,
204025,1610612765,Tim Frazier,Tim Frazier,204025,DET,11744.0,196,-58.0,395,393,46,46.0,42,788,9.0,15.0,3.0,3.0,1.0,2.0,3.0,13.0,5.0,15.0,2.0,2.0,,,,6.0,14.0,1.0,2.0,17.0,43.0,8.0,16.0,8.0,66.0,452,3.0,3.0,,,6.0,2.0,7.0,1.0,2.0,3.0,10.0,10.0,24.0,18.0,6.0,2.0,14.0,6.0,1.0,,25.0,20.0,45.0,15.0,5.0,20.0,2.0,3.0,110.0,,6.0,,6.0,5.0,,11.0,6.0,17.0,1.0,10.0,5.0,5.0,14.0,3.0,7.0,8.0,2.0,7.0,1.0,22.0,1.0,2.0,10.0,24.0,,,2.0,16.0,1.0,3.0,10.0,,4.0,,1.0,2.0,2.0,,,2.0,2.0,,,,10.0,46,3.0,1.0,0.29411764705882354,0.3125,0.75,0.5,0.5,0.5,0.3953488372093023,1.0,0.2857142857142857,0.4915254237288136,1.0,0.3888888888888889,0.515625,1.0,0.45454545454545453,0.2711864406779661,,0.023255813953488372,0.06666666666666667,,,19.369369369369366,0.6363636363636364,,,0.05,0.05504587155963303,0.08450704225352113,,0.06432748538011696,0.031413612565445025,0.06976744186046512,0.023255813953488372,0.08695652173913043,,,0.03571428571428571,0.04,0.09090909090909091,0.07547169811320754,0.1111111111111111,0.030303030303030304,1.0,0.2542372881355932,0.6,0.6428571428571429,0.3333333333333333,0.22033898305084745,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.2542372881355932,0.3333333333333333,0.3333333333333333,0.2,0.03389830508474576,1.0,1.0,1.0,0.23728813559322035,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,1.0,0.3333333333333333,,0.2222222222222222,0.5,,,0.2222222222222222,0.5,0.5254237288135594,0.42857142857142855,0.4727084745762712,0.5795333333333333,0.4684611111111111,0.06349206349206349,0.0851063829787234,,0.09090909090909091,0.15151515151515152,10.676744186046507,25.818749999999998,0.11645569620253164,,,,,2.0,,,,,,,,,,,,,,,,,,True,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,51598.0,860,-82.0,1697,1706,287,251.0,204,3403,59.0,117.0,12.0,23.0,5.0,17.0,24.0,71.0,1.0,5.0,13.0,33.0,4.0,,1.0,2.0,15.0,,3.0,84.0,193.0,15.0,48.0,43.0,256.0,1887,13.0,28.0,6.0,1.0,30.0,11.0,30.0,,4.0,12.0,34.0,80.0,88.0,45.0,,22.0,15.0,2.0,32.0,,67.0,44.0,111.0,30.0,14.0,46.0,18.0,3.0,266.0,9.0,28.0,,44.0,57.0,3.0,104.0,37.0,141.0,8.0,33.0,20.0,13.0,33.0,9.0,20.0,19.0,1.0,13.0,2.0,52.0,3.0,8.0,44.0,81.0,2.0,2.0,3.0,51.0,1.0,6.0,56.0,6.0,26.0,,5.0,12.0,5.0,1.0,6.0,13.0,6.0,1.0,,,32.0,281,2.0,3.0,0.47619047619047616,0.547945205479452,1.0,0.3125,,0.3125,0.43523316062176165,0.4642857142857143,0.36666666666666664,0.44190871369294604,0.4264705882352941,0.3235294117647059,0.48120300751879697,0.42857142857142855,0.40476190476190477,0.1991701244813278,,0.16580310880829016,0.17094017094017094,0.16901408450704225,,16.459627329192546,0.6346153846153846,0.08571428571428572,,0.11974789915966387,0.05714285714285714,0.13134328358208955,0.027439024390243903,0.12453760789149199,0.04523227383863081,0.054187192118226604,0.07589285714285714,,0.03418803418803419,0.010638297872340425,0.12154696132596685,0.11979166666666667,0.11650485436893204,0.1346153846153846,0.12,0.07407407407407407,0.46153846153846156,0.4854771784232365,0.5042735042735043,0.6082474226804123,0.5254237288135594,0.2946058091286307,0.3380281690140845,0.4067796610169492,0.3333333333333333,0.02074688796680498,0.2,0.2,1.0,0.13692946058091288,0.3939393939393939,0.3939393939393939,1.0,0.06224066390041494,0.13333333333333333,0.13333333333333333,1.0,0.6764705882352942,0.5217391304347826,0.08333333333333333,0.11764705882352941,0.5,0.29411764705882354,0.029411764705882353,,0.08823529411764706,,0.6846473029045643,0.13333333333333333,0.5071597510373443,0.5375344827586208,0.48326029411764704,0.09961685823754789,0.12206572769953052,,0.1171875,0.1328125,4.050259067357515,24.191666666666666,0.16912197996464348,,2.0,1.0,,,1.0,,,0.16666666666666666,0.058823529411764705,,,1.0,,,,0.25,1.0,,,,1.0,True,
202688,1610612765,Brandon Knight,Brandon Knight,202688,DET,8029.0,134,-18.0,259,259,59,90.0,31,518,1.0,6.0,,,,1.0,2.0,5.0,,,1.0,3.0,,,,14.0,35.0,2.0,6.0,3.0,11.0,15.0,38.0,8.0,59.0,313,,,3.0,,9.0,,1.0,2.0,6.0,7.0,13.0,2.0,4.0,15.0,30.0,,35.0,14.0,3.0,1.0,11.0,15.0,26.0,12.0,3.0,8.0,3.0,,67.0,,1.0,,6.0,8.0,,14.0,1.0,15.0,,5.0,1.0,4.0,7.0,1.0,5.0,3.0,1.0,2.0,,10.0,,4.0,3.0,12.0,,1.0,1.0,15.0,,2.0,11.0,,1.0,1.0,3.0,,,,,1.0,1.0,,,,13.0,59,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39473684210526316,0.3333333333333333,0.39473684210526316,0.2727272727272727,,,0.5204081632653061,1.5,0.42857142857142855,0.5462962962962963,1.5,0.5909090909090909,0.7755102040816326,0.02631578947368421,0.2727272727272727,0.3333333333333333,0.2,0.02857142857142857,21.84300341296928,0.7,,,0.20512820512820512,0.017857142857142856,0.125,,0.16091954022988506,0.007936507936507936,0.041666666666666664,,,,,0.25,0.17647058823529413,0.2,0.14285714285714285,,,1.0,0.12244897959183673,0.16666666666666666,0.25,,0.10204081632653061,0.4,0.5,0.5,,,,,0.061224489795918366,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.4,0.4117647058823529,0.35714285714285715,,,,,0.14285714285714285,,,,0.8571428571428571,0.3333333333333333,0.8979591836734694,0.4,0.524615625,0.54585,0.515075,0.0392156862745098,0.08333333333333333,0.02564102564102564,0.15254237288135594,0.22033898305084745,5.1000000000000005,26.123684210526314,0.2277992277992278,3.0,3.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,1.0,True,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,13309.0,222,53.0,439,429,123,73.0,53,868,16.0,28.0,2.0,3.0,8.0,12.0,9.0,24.0,5.0,12.0,1.0,5.0,2.0,1.0,2.0,16.0,48.0,5.0,13.0,30.0,64.0,17.0,53.0,13.0,124.0,451,3.0,5.0,5.0,2.0,8.0,15.0,23.0,6.0,15.0,8.0,56.0,6.0,54.0,33.0,18.0,4.0,48.0,16.0,2.0,,29.0,16.0,45.0,13.0,3.0,23.0,5.0,1.0,106.0,1.0,6.0,,9.0,12.0,,21.0,7.0,28.0,,4.0,2.0,2.0,8.0,1.0,5.0,2.0,,3.0,1.0,10.0,,2.0,6.0,12.0,,,,19.0,2.0,1.0,15.0,1.0,2.0,1.0,5.0,,,,,,,,,,56.0,123,2.0,5.0,0.1,0.10714285714285714,0.6470588235294118,0.32075471698113206,0.4,0.32075471698113206,0.46875,0.6,0.6521739130434783,0.47435897435897434,0.3,0.631578947368421,0.5,0.36363636363636365,0.6511627906976745,0.452991452991453,,0.03125,,0.08333333333333333,,26.44135188866799,0.8,,,0.09448818897637795,0.05309734513274336,0.10714285714285714,0.009433962264150943,0.0995260663507109,0.0319634703196347,0.03773584905660377,0.0851063829787234,,0.012658227848101266,,0.05128205128205128,0.08196721311475409,0.18518518518518517,0.12121212121212122,0.05555555555555555,,,0.23931623931623933,0.5714285714285714,0.5714285714285714,0.125,0.20512820512820512,0.375,0.4090909090909091,0.1111111111111111,0.10256410256410256,0.4166666666666667,0.4166666666666667,,0.042735042735042736,0.2,0.2,1.0,0.41025641025641024,0.3333333333333333,0.3333333333333333,0.625,0.3,0.6666666666666666,,0.2,0.3157894736842105,0.6666666666666666,0.05263157894736842,0.5,0.34210526315789475,0.38461538461538464,0.6923076923076923,0.3333333333333333,0.4771773504273504,0.53678,0.4682618421052631,0.025423728813559324,0.03076923076923077,0.018867924528301886,0.06451612903225806,0.45161290322580644,7.2796875,26.556603773584907,0.28018223234624146,,3.0,,,,,,,,0.3,,,,,1.0,,,,1.0,,,,True,
