EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,HeaveMakes,Defensive 3 Seconds Violations,on,Blocked3s,BlockedArc3,BlockedCorner3
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,14763.0,246,66,514,504,180.0,149,57.0,1018,31.0,50.0,13.0,20.0,6.0,11.0,7.0,14.0,1.0,3.0,6.0,1.0,3.0,38.0,64,3.0,7.0,26.0,111.0,577,15.0,23.0,9.0,39.0,7.0,14.0,1.0,3.0,12.0,29.0,48.0,28.0,9.0,26.0,1.0,5.0,3.0,6.0,15.0,6.0,21.0,5.0,1.0,7.0,3.0,5.0,48.0,12.0,19.0,18.0,23.0,7.0,48,31.0,79,4.0,8.0,3.0,5.0,6.0,2.0,2.0,13.0,2.0,4.0,1.0,2.0,19.0,4.0,17.0,38.0,3.0,4.0,31.0,2.0,5.0,1.0,37.0,7.0,16.0,6.0,12.0,6.0,6.0,12.0,10.0,1.0,2.0,29.0,180.0,4.0,5.0,0.631578947368421,0.96,1.0,0.42857142857142855,0.3333333333333333,0.5,0.59375,0.6521739130434783,0.5,0.5985915492957746,0.6521739130434783,0.5,0.6453488372093024,0.7222222222222222,0.58,0.09859154929577464,0.09375,0.12,18.10344827586207,0.3157894736842105,0.5384615384615384,0.19491525423728814,0.168141592920354,0.1565217391304348,0.11214953271028037,0.1759656652360515,0.1409090909090909,0.19230769230769232,0.14705882352941177,0.14814814814814814,0.07526881720430108,0.35714285714285715,0.2549019607843137,0.17391304347826086,0.09523809523809523,0.14130434782608695,0.21739130434782608,0.17391304347826086,0.8333333333333334,0.704225352112676,0.62,0.7045454545454546,0.6451612903225806,0.19718309859154928,0.5,0.5,0.5714285714285714,0.014084507042253521,0.08450704225352113,0.5,0.5,1.0,0.8695652173913043,0.65,0.15384615384615385,0.6470588235294118,0.5454545454545454,0.17647058823529413,0.3333333333333333,0.8028169014084507,0.6,0.5347378571428573,0.560225,0.540028125,0.2,0.2191780821917808,0.35135135135135137,0.26126126126126126,2.7421874999999996,33.71428571428571,0.35019455252918286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,3678.0,61,-12,137,136,57.0,56,15.0,273,5.0,7.0,2.0,4.0,2.0,3.0,,,4.0,,1.0,,1.0,5.0,7,,5.0,,10.0,163,2.0,4.0,,4.0,2.0,3.0,,2.0,,4.0,6.0,4.0,,2.0,,1.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,3.0,2.0,5.0,3.0,,8,5.0,13,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,1.0,3.0,2.0,7.0,16.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,4.0,56.0,2.0,,0.6,0.75,,,,,0.7142857142857143,0.5,0.6666666666666666,0.4166666666666667,0.4,0.4,0.4166666666666667,0.4,0.4,0.4166666666666667,,,9.74025974025974,0.6666666666666666,,0.10344827586206896,0.06666666666666667,0.16129032258064516,0.09375,0.13333333333333333,0.08064516129032258,0.2222222222222222,,,0.09090909090909091,0.1,0.25,,,0.18518518518518517,,0.2857142857142857,1.0,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.6,,,,,0.3333333333333333,0.08333333333333333,,,,0.8,0.5,0.5,0.6,0.6666666666666666,0.2,,1.0,,0.5967291666666666,0.6076,0.57446,,,0.4,0.4,1.3142857142857143,24.439999999999998,0.41605839416058393,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,53082.0,885,-8,1917,1902,554.0,600,199.0,3819,49.0,94.0,2.0,5.0,13.0,21.0,25.0,54.0,23.0,19.0,45.0,7.0,14.0,107.0,227,28.0,68.0,31.0,329.0,2211,9.0,18.0,2.0,26.0,26.0,54.0,10.0,20.0,21.0,103.0,44.0,170.0,66.0,2.0,,45.0,19.0,15.0,78.0,93.0,171.0,77.0,16.0,59.0,13.0,6.0,435.0,9.0,6.0,43.0,56.0,4.0,103,16.0,119,,31.0,18.0,13.0,30.0,7.0,23.0,18.0,1.0,7.0,1.0,4.0,48.0,8.0,32.0,51.0,,,41.0,5.0,1.0,2.0,42.0,6.0,17.0,7.0,16.0,8.0,6.0,16.0,9.0,,,100.0,548.0,3.0,5.0,0.205607476635514,0.20754716981132076,0.7857142857142857,0.4117647058823529,0.5,0.4117647058823529,0.4713656387665198,0.5,0.48148148148148145,0.5050847457627119,0.41379310344827586,0.5540540540540541,0.5255591054313099,0.43333333333333335,0.5988372093023255,0.2305084745762712,0.06607929515418502,0.0851063829787234,16.89284043051006,0.625,0.07017543859649122,0.11740041928721175,0.012024048096192385,0.1178082191780822,0.022113022113022112,0.11757719714964371,0.016556291390728478,0.02030456852791878,0.005917159763313609,0.007518796992481203,0.023323615160349854,0.015625,0.08121827411167512,0.11049723756906077,0.20202020202020202,0.11301369863013698,0.136986301369863,,0.5625,0.31864406779661014,0.5212765957446809,0.5697674418604651,0.24489795918367346,0.18305084745762712,0.46296296296296297,0.5319148936170213,0.04,0.07796610169491526,0.15254237288135594,0.4222222222222222,0.4222222222222222,0.8421052631578947,0.1724137931034483,0.4,0.5,0.28378378378378377,0.6190476190476191,0.1891891891891892,0.5,0.5491525423728814,0.4222222222222222,0.4827962711864406,0.4412705882352941,0.4665695945945945,0.05555555555555555,0.07142857142857142,0.0790273556231003,0.3130699088145897,8.923788546255505,25.11323529411765,0.2889932185706834,3.0,6.0,11.0,0.10344827586206896,0.08108108108108109,33.0,79.0,9.0,3.0,2.0,8.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,1.0,0.18181818181818182,0.014705882352941176,0.12962962962962962,0.043478260869565216,0.022727272727272728,0.2677966101694915,0.4177215189873418,0.4177215189873418,0.2727272727272727,0.391304347826087,0.4090909090909091,0.6666666666666666,0.27586206896551724,0.25,0.5,0.5,,,,,,,,,,,,,True,,,
202722,1610612764,Davis Bertans,Davis Bertans,202722,WAS,94983.0,1583,-14,3426,3414,1071.0,1153,335.0,6840,43.0,72.0,6.0,13.0,10.0,16.0,14.0,40.0,38.0,179.0,434.0,53.0,127.0,65.0,138,200.0,472.0,104.0,834.0,3982,7.0,14.0,8.0,61.0,15.0,32.0,63.0,139.0,54.0,273.0,98.0,32.0,549.0,12.0,1.0,433.0,179.0,11.0,55.0,37.0,92.0,27.0,10.0,40.0,8.0,7.0,221.0,10.0,22.0,91.0,98.0,21.0,210,35.0,245,6.0,37.0,29.0,8.0,40.0,11.0,30.0,19.0,1.0,10.0,1.0,1.0,59.0,19.0,68.0,139.0,8.0,3.0,129.0,10.0,7.0,19.0,122.0,3.0,11.0,21.0,33.0,24.0,8.0,33.0,21.0,1.0,,273.0,1060.0,13.0,19.0,0.7538461538461538,0.8305084745762712,0.915,0.423728813559322,0.45323741007194246,0.42462845010615713,0.47101449275362317,0.5,0.46875,0.5983606557377049,0.6625,0.6403508771929824,0.6326219512195121,0.6931818181818182,0.678391959798995,0.7737704918032787,0.07971014492753623,0.06944444444444445,18.82074230060542,0.6779661016949152,0.2079207920792079,0.11694510739856802,0.026474127557160047,0.14130434782608695,0.01366120218579235,0.12753036437246965,0.020473448496481125,0.03470031545741325,0.02768166089965398,0.013333333333333334,0.014354066985645933,0.009523809523809525,0.12209302325581395,0.13268608414239483,0.08108108108108109,0.14149139579349904,0.14049586776859505,0.018867924528301886,0.6363636363636364,0.1180327868852459,0.5972222222222222,0.6417910447761194,0.7209302325581395,0.06557377049180328,0.35,0.4117647058823529,0.9285714285714286,0.06229508196721312,0.7114754098360656,0.41244239631336405,0.42018779342723006,0.9162011173184358,0.325,0.46153846153846156,,0.0935672514619883,0.625,0.7426900584795322,0.41732283464566927,0.8918032786885246,0.4133949191685912,0.5232130756578948,0.5647500000000001,0.5119802941176471,0.05354330708661417,0.07534246575342465,0.07314148681055156,0.3273381294964029,7.018840579710146,26.669067796610165,0.3126094570928196,2.0,12.0,26.0,0.05,0.07017543859649122,8.0,26.0,21.0,10.0,11.0,24.0,13.0,51.0,8.0,3.0,2.0,2.0,1.0,,0.5,0.01694915254237288,0.15,,0.04477611940298507,0.04262295081967213,0.3076923076923077,0.3076923076923077,0.625,0.5526315789473685,0.5526315789473685,0.9047619047619048,0.6,0.4583333333333333,0.8181818181818182,0.8333333333333334,2.0,1.0,6.0,4.0,23.0,0.018433179723502304,1.0,0.04703476482617587,,,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,61695.0,1028,55,2215,2197,788.0,813,222.0,4412,145.0,218.0,10.0,17.0,46.0,77.0,46.0,120.0,25.0,81.0,228.0,36.0,87.0,228.0,431,87.0,253.0,219.0,936.0,2636,13.0,23.0,12.0,50.0,65.0,137.0,38.0,92.0,110.0,354.0,170.0,286.0,162.0,8.0,1.0,227.0,81.0,28.0,114.0,80.0,194.0,62.0,18.0,96.0,9.0,9.0,468.0,6.0,19.0,41.0,58.0,3.0,102,25.0,127,14.0,29.0,22.0,7.0,52.0,9.0,29.0,28.0,3.0,23.0,,1.0,80.0,37.0,24.0,67.0,1.0,8.0,193.0,6.0,4.0,5.0,257.0,25.0,107.0,22.0,8.0,5.0,3.0,8.0,4.0,,,349.0,777.0,11.0,16.0,0.37280701754385964,0.3794642857142857,0.6206896551724138,0.3438735177865613,0.41304347826086957,0.34523809523809523,0.5290023201856149,0.5652173913043478,0.4744525547445255,0.5241228070175439,0.40425531914893614,0.5327510917030568,0.5871212121212122,0.4716981132075472,0.6157894736842106,0.36988304093567254,0.06496519721577726,0.06422018348623854,35.32035685320357,0.65,0.046153846153846156,0.11047619047619048,0.03653846153846154,0.10073710073710074,0.012987012987012988,0.10622317596566523,0.025458248472505093,0.03125,0.055248618784530384,0.017391304347826087,0.007712082262210797,0.0410958904109589,0.08530805687203792,0.10869565217391304,0.15384615384615385,0.10461538461538461,0.08536585365853659,0.04216867469879518,0.5,0.31871345029239767,0.6651376146788991,0.7107843137254902,0.43448275862068964,0.17543859649122806,0.38333333333333336,0.42990654205607476,0.2391304347826087,0.03654970760233918,0.3333333333333333,0.35526315789473684,0.3568281938325991,0.5925925925925926,0.3617021276595745,0.5882352941176471,0.3,0.33624454148471616,0.5974025974025974,0.3799126637554585,0.41379310344827586,0.6885964912280702,0.3568281938325991,0.5089434750733135,0.526785,0.5036594298245612,0.14415584415584415,0.20857699805068225,0.053418803418803416,0.3782051282051282,7.251508120649653,26.10395256916995,0.3557562076749436,8.0,5.0,24.0,0.1702127659574468,0.021834061135371178,37.0,93.0,6.0,2.0,3.0,16.0,4.0,99.0,1.0,,3.0,6.0,,,0.16666666666666666,0.003952569169960474,0.10833333333333334,,,0.13596491228070176,0.3978494623655914,0.40217391304347827,0.2972972972972973,0.24,0.24,1.0,0.3404255319148936,0.1875,0.3333333333333333,0.4,1.0,,,12.0,4.0,0.0043859649122807015,0.125,0.01556420233463035,0.010752688172043012,1.0,,,True,,,
202738,1610612764,Isaiah Thomas,Isaiah Thomas,202738,WAS,20702.0,345,-5,752,759,234.0,295,73.0,1511,9.0,19.0,1.0,1.0,4.0,6.0,14.0,30.0,10.0,31.0,76.0,5.0,15.0,34.0,74,35.0,86.0,27.0,200.0,928,4.0,4.0,,17.0,15.0,28.0,7.0,18.0,22.0,73.0,26.0,42.0,78.0,4.0,,76.0,31.0,9.0,41.0,27.0,68.0,23.0,4.0,27.0,9.0,5.0,163.0,,2.0,13.0,14.0,1.0,28,2.0,30,1.0,4.0,2.0,2.0,15.0,7.0,11.0,15.0,2.0,4.0,1.0,1.0,30.0,9.0,15.0,32.0,1.0,1.0,26.0,2.0,,2.0,30.0,,4.0,11.0,3.0,2.0,1.0,3.0,2.0,,,73.0,233.0,4.0,10.0,0.38235294117647056,0.40625,0.7428571428571429,0.4069767441860465,0.3888888888888889,0.4069767441860465,0.4594594594594595,1.0,0.5357142857142857,0.540625,0.7727272727272727,0.5543478260869565,0.5685714285714286,0.7727272727272727,0.6186440677966102,0.5375,0.12162162162162163,0.21052631578947367,24.54873646209386,0.5,0.045454545454545456,0.07692307692307693,0.0125,0.08783783783783784,,0.08181818181818182,0.006191950464396285,,0.03333333333333333,,,,0.05333333333333334,0.078125,0.11627906976744186,0.08264462809917356,0.1111111111111111,0.0125,0.6666666666666666,0.11875,0.47368421052631576,0.6,0.5555555555555556,0.1875,0.4666666666666667,0.5185185185185185,0.2857142857142857,0.0625,0.475,0.40789473684210525,0.40789473684210525,0.7096774193548387,0.09090909090909091,1.0,,0.13043478260869565,0.6666666666666666,0.32608695652173914,0.3333333333333333,0.65625,0.40789473684210525,0.4984728124999999,0.5488071428571429,0.48609782608695656,0.024390243902439025,0.05128205128205128,0.085,0.365,10.166216216216217,25.846511627906988,0.31117021276595747,2.0,3.0,7.0,0.18181818181818182,0.06521739130434782,11.0,25.0,4.0,2.0,2.0,5.0,3.0,27.0,1.0,,,2.0,,,0.42857142857142855,0.011627906976744186,0.1,0.1,,0.15625,0.44,0.4782608695652174,0.36363636363636365,0.4,0.4444444444444444,1.0,0.45454545454545453,0.4,1.0,0.6666666666666666,1.0,,,1.0,,,0.5,,0.08,1.0,,,True,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,20171.0,336,4,748,742,169.0,234,61.0,1490,25.0,39.0,3.0,4.0,6.0,12.0,10.0,25.0,15.0,7.0,32.0,2.0,9.0,48.0,95,13.0,47.0,25.0,160.0,838,3.0,7.0,1.0,7.0,13.0,29.0,2.0,10.0,6.0,38.0,38.0,58.0,33.0,4.0,,32.0,7.0,7.0,30.0,23.0,53.0,19.0,4.0,23.0,4.0,3.0,129.0,,6.0,25.0,22.0,1.0,48,6.0,54,2.0,9.0,7.0,2.0,14.0,1.0,4.0,7.0,,10.0,,3.0,21.0,2.0,19.0,39.0,1.0,3.0,32.0,,3.0,3.0,31.0,3.0,13.0,4.0,6.0,2.0,4.0,6.0,2.0,,,36.0,165.0,7.0,3.0,0.3958333333333333,0.41304347826086957,0.8461538461538461,0.2765957446808511,0.2,0.2765957446808511,0.5052631578947369,0.42857142857142855,0.4482758620689655,0.4753521126760563,0.25,0.41025641025641024,0.5128205128205128,0.2692307692307692,0.4418604651162791,0.33098591549295775,0.07368421052631578,0.15384615384615385,21.611721611721613,0.6666666666666666,0.047619047619047616,0.1286549707602339,0.03296703296703297,0.17482517482517482,,0.14968152866242038,0.017857142857142856,0.07352941176470588,,0.01818181818181818,,,0.11538461538461539,0.1016949152542373,0.20588235294117646,0.1721311475409836,0.19047619047619047,0.028169014084507043,0.3333333333333333,0.2746478873239437,0.6410256410256411,0.7575757575757576,0.48,0.176056338028169,0.4,0.4166666666666667,0.4,0.1056338028169014,0.22535211267605634,0.21875,0.22580645161290322,0.7142857142857143,0.3333333333333333,0.75,,0.3076923076923077,0.5,0.23076923076923078,0.2222222222222222,0.6056338028169014,0.21875,0.49269119718309856,0.47258500000000003,0.4816974358974359,0.08552631578947369,0.12380952380952381,0.04375,0.2375,8.70736842105263,25.15106382978724,0.22593582887700533,,1.0,5.0,,0.02564102564102564,13.0,31.0,6.0,,,5.0,,6.0,1.0,,2.0,,,,,0.02127659574468085,0.04,,,0.21830985915492956,0.41935483870967744,0.41935483870967744,0.23076923076923078,0.4,0.4,1.0,0.4166666666666667,,,,,,,,,0.03125,,,,,,,True,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,45372.0,756,-63,1634,1632,509.0,539,154.0,3266,60.0,85.0,10.0,12.0,18.0,24.0,13.0,45.0,21.0,17.0,52.0,7.0,18.0,84.0,165,30.0,73.0,37.0,295.0,1899,13.0,19.0,5.0,43.0,25.0,50.0,11.0,25.0,12.0,95.0,104.0,64.0,90.0,16.0,3.0,48.0,16.0,16.0,46.0,35.0,81.0,30.0,5.0,31.0,8.0,7.0,197.0,18.0,15.0,61.0,53.0,15.0,129,35.0,164,5.0,38.0,25.0,13.0,13.0,3.0,9.0,13.0,1.0,4.0,3.0,,26.0,4.0,21.0,53.0,2.0,2.0,42.0,1.0,4.0,4.0,51.0,8.0,25.0,4.0,4.0,2.0,2.0,4.0,2.0,,,95.0,507.0,7.0,3.0,0.6190476190476191,0.6842105263157895,1.0,0.410958904109589,0.44,0.4142857142857143,0.509090909090909,0.6842105263157895,0.5,0.542016806722689,0.7916666666666666,0.5533333333333333,0.5675675675675675,0.7962962962962963,0.5662650602409639,0.3067226890756303,0.09696969696969697,0.09411764705882353,15.789473684210526,0.5,0.30612244897959184,0.12990196078431374,0.03694581280788178,0.190625,0.05217391304347826,0.1565934065934066,0.043941411451398134,0.03787878787878788,0.027586206896551724,0.046511627906976744,0.0410958904109589,0.11320754716981132,0.08982035928143713,0.12179487179487179,0.2235294117647059,0.1953125,0.171875,0.050505050505050504,0.5,0.35714285714285715,0.7058823529411765,0.7792207792207793,0.6666666666666666,0.18907563025210083,0.28888888888888886,0.35135135135135137,0.46153846153846156,0.08823529411764706,0.2184873949579832,0.3269230769230769,0.3269230769230769,1.0,0.5,0.8333333333333334,0.1,0.32,0.75,0.24,0.3888888888888889,0.6638655462184874,0.3333333333333333,0.5048170212765956,0.5087088235294117,0.4782868055555556,0.09803921568627451,0.13736263736263737,0.14576271186440679,0.3220338983050847,7.117575757575756,26.75205479452055,0.31150550795593634,3.0,7.0,5.0,0.125,0.09333333333333334,11.0,35.0,13.0,4.0,1.0,2.0,4.0,,,2.0,2.0,4.0,,,0.8,,0.17777777777777778,,0.05128205128205128,0.14705882352941177,0.3142857142857143,0.3142857142857143,0.5454545454545454,0.6190476190476191,0.6190476190476191,1.0,0.08333333333333333,0.5,1.0,0.5714285714285714,3.0,,,1.0,,,1.0,,,1.0,1.0,,True,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,29057.0,484,-48,1017,1024,356.0,366,87.0,2041,46.0,66.0,4.0,11.0,15.0,22.0,8.0,37.0,5.0,2.0,9.0,,2.0,64.0,121,3.0,14.0,46.0,183.0,1277,7.0,17.0,6.0,20.0,19.0,36.0,1.0,5.0,17.0,58.0,96.0,32.0,9.0,4.0,1.0,8.0,2.0,15.0,13.0,18.0,31.0,14.0,4.0,9.0,3.0,1.0,80.0,10.0,15.0,27.0,37.0,7.0,71,26.0,97,1.0,10.0,8.0,2.0,9.0,1.0,4.0,10.0,3.0,5.0,1.0,2.0,19.0,8.0,16.0,42.0,3.0,2.0,39.0,,3.0,1.0,50.0,4.0,22.0,5.0,,,,,,6.0,,54.0,349.0,8.0,2.0,0.75,0.7741935483870968,1.0,0.21428571428571427,0.2,0.23076923076923078,0.5289256198347108,0.4117647058823529,0.5277777777777778,0.5074074074074074,0.4117647058823529,0.5,0.5791139240506329,0.5,0.58,0.1037037037037037,0.12396694214876033,0.12121212121212122,15.817694369973191,0.47368421052631576,0.22580645161290322,0.1434108527131783,0.060240963855421686,0.16071428571428573,0.05102040816326531,0.15023474178403756,0.056179775280898875,0.08163265306122448,0.03125,0.07272727272727272,0.05813953488372093,,0.125,0.16091954022988506,0.15254237288135594,0.17266187050359713,0.10344827586206896,0.019230769230769232,,0.4888888888888889,0.696969696969697,0.7931034482758621,0.8478260869565217,0.2740740740740741,0.21621621621621623,0.26666666666666666,0.625,0.037037037037037035,0.06666666666666667,0.2222222222222222,0.2222222222222222,1.0,0.6470588235294118,0.36363636363636365,0.25,0.5365853658536586,0.6818181818181818,0.04878048780487805,,0.5925925925925926,0.25,0.5013671641791043,0.4782916666666667,0.5055025,0.1437908496732026,0.15827338129496402,0.1092896174863388,0.31693989071038253,6.419008264462811,26.385714285714283,0.3500491642084562,,3.0,,,0.07317073170731707,10.0,18.0,1.0,1.0,,,,,,1.0,3.0,,,1.0,,,0.1891891891891892,,0.05,0.13333333333333333,0.5555555555555556,0.5555555555555556,0.4,0.2,0.2,1.0,,,,0.3333333333333333,,,,,,,,,,,,,True,,,
1629185,1610612764,Chris Chiozza,Chris Chiozza,1629185,WAS,6053.0,101,30,213,209,65.0,74,23.0,422,2.0,7.0,,,2.0,2.0,,3.0,1.0,3.0,11.0,1.0,4.0,2.0,15,4.0,12.0,,16.0,191,,4.0,,,2.0,5.0,2.0,5.0,,10.0,2.0,2.0,12.0,,,11.0,3.0,4.0,12.0,15.0,27.0,14.0,1.0,7.0,3.0,2.0,69.0,,,8.0,5.0,,13,,13,,8.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,,,,7.0,2.0,1.0,11.0,1.0,,3.0,,1.0,,,,,,2.0,,2.0,2.0,1.0,,,10.0,65.0,4.0,,0.5,0.5,1.0,0.3333333333333333,0.4,0.3333333333333333,0.13333333333333333,,0.4,0.2962962962962963,,0.5,0.2962962962962963,,0.5,0.4444444444444444,0.26666666666666666,0.42857142857142855,14.655172413793105,0.5714285714285714,,0.09433962264150944,,0.18181818181818182,,0.13402061855670103,,,,,,,,0.2,0.125,0.2222222222222222,,,0.5,0.25925925925925924,0.2857142857142857,0.5,0.5,0.1111111111111111,,,,0.037037037037037035,0.4074074074074074,0.2727272727272727,0.2727272727272727,1.0,,,,0.2,1.0,0.4,0.25,0.7037037037037037,0.2727272727272727,0.5218055555555555,0.42010000000000003,0.53081,,,,0.625,7.64,25.98333333333333,0.3051643192488263,,1.0,,,0.1,,5.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.18518518518518517,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,True,,,
