EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,FTOffRebounds,Clear Path Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,24391.0,407,-4.0,822,829,167.0,169.0,70,1651,20.0,34,6.0,10.0,5.0,8.0,8.0,22.0,11.0,20.0,4.0,10.0,1.0,3.0,11.0,35.0,1.0,2.0,4.0,5.0,39.0,76,15.0,45.0,31.0,154.0,879,6.0,11.0,1.0,2.0,8.0,23.0,6.0,12.0,5.0,8.0,5.0,32.0,52.0,26.0,45.0,12.0,35.0,11.0,6.0,10.0,6.0,16.0,5.0,1.0,6.0,1.0,3.0,38.0,11.0,10.0,40.0,35.0,2.0,77,21.0,98,4.0,10.0,8.0,2.0,10.0,1.0,5.0,11.0,1.0,5.0,1.0,21.0,1.0,4.0,21.0,43.0,3.0,3.0,2.0,35.0,1.0,5.0,2.0,41.0,3.0,20.0,2.0,25.0,1.0,1.0,16.0,9.0,26.0,13.0,1.0,32.0,163.0,4.0,2.0,0.6666666666666666,0.7878787878787878,1.0,0.3333333333333333,0.5,0.625,0.3333333333333333,0.5131578947368421,0.5454545454545454,0.5,0.5082644628099173,0.5769230769230769,0.675,0.55,0.6764705882352942,0.6956521739130435,0.371900826446281,0.07894736842105263,0.08823529411764706,0.09090909090909091,0.05,17.829457364341085,0.47619047619047616,0.16666666666666666,0.16355140186915887,0.04716981132075472,0.1895734597156398,0.07096774193548387,0.17647058823529413,0.05722070844686648,0.04395604395604396,0.05555555555555555,0.04477611940298507,0.06451612903225806,0.0967741935483871,0.14130434782608695,0.1388888888888889,0.24,0.17575757575757575,0.2391304347826087,0.06557377049180328,0.5,0.2809917355371901,0.5882352941176471,0.6451612903225806,0.6,0.18181818181818182,0.36363636363636365,0.4,0.5,0.1652892561983471,0.55,0.5789473684210527,0.9090909090909091,0.08264462809917356,0.4,0.4,1.0,0.2892561983471074,0.3142857142857143,0.3142857142857143,1.0,0.7692307692307693,0.6,0.15384615384615385,0.5,1.0,0.4,0.625,0.15,0.3333333333333333,0.25,0.8,0.6528925619834711,0.3142857142857143,0.5057479338842975,0.5883944444444444,0.5133075,0.14492753623188406,0.21505376344086022,0.14935064935064934,0.2077922077922078,7.8999999999999995,25.9,0.20316301703163017,,,,,,,,,,,,,,,,True,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,15454.0,258,-12.0,520,517,99.0,103.0,55,1037,46.0,62,7.0,11.0,7.0,8.0,7.0,12.0,5.0,13.0,,,,,2.0,5.0,,,,1.0,58.0,87,2.0,5.0,19.0,141.0,562,9.0,13.0,,,2.0,20.0,7.0,11.0,,1.0,7.0,21.0,80.0,36.0,6.0,12.0,5.0,2.0,6.0,27.0,12.0,39.0,6.0,6.0,10.0,4.0,13.0,90.0,6.0,11.0,26.0,39.0,4.0,69,17.0,86,4.0,7.0,7.0,,12.0,1.0,5.0,6.0,,7.0,2.0,18.0,3.0,2.0,5.0,19.0,1.0,5.0,2.0,30.0,,3.0,,30.0,4.0,14.0,3.0,1.0,,,1.0,,1.0,1.0,,19.0,93.0,2.0,2.0,0.6896551724137931,0.7692307692307693,1.0,0.4,,,0.4,0.6666666666666666,0.6923076923076923,0.6363636363636364,0.6630434782608695,0.6923076923076923,0.5833333333333334,0.6714285714285714,0.6666666666666666,0.6176470588235294,0.05434782608695652,0.06896551724137931,0.0967741935483871,,,20.989761092150168,0.6666666666666666,0.4444444444444444,0.2867647058823529,0.07746478873239436,0.2047244094488189,0.061855670103092786,0.24714828897338403,0.07112970711297072,0.140625,0.029411764705882353,0.022727272727272728,0.05263157894736842,0.09523809523809523,0.21666666666666667,0.4318181818181818,0.21875,0.21782178217821782,0.15384615384615385,0.15384615384615385,1.0,0.6739130434782609,0.7419354838709677,0.8214285714285714,0.6956521739130435,0.13043478260869565,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.14130434782608695,0.38461538461538464,0.38461538461538464,1.0,,,,,0.05434782608695652,0.4,0.4,1.0,0.8461538461538461,0.6363636363636364,,,,0.6666666666666666,0.875,,,0.08333333333333333,,0.7282608695652174,0.4,0.5422739130434782,0.5977888888888889,0.5518249999999999,0.13725490196078433,0.14432989690721648,0.14184397163120568,0.14893617021276595,4.667816091954022,26.919999999999998,0.19038461538461537,0.14285714285714285,,,,,,,,,,,,,,,True,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,20361.0,339,-30.0,689,690,131.0,171.0,60,1379,25.0,48,2.0,5.0,6.0,11.0,6.0,15.0,13.0,24.0,1.0,6.0,1.0,1.0,11.0,41.0,2.0,4.0,1.0,14.0,44.0,87,12.0,47.0,23.0,147.0,756,3.0,6.0,2.0,4.0,2.0,14.0,9.0,19.0,2.0,15.0,6.0,30.0,22.0,66.0,24.0,4.0,41.0,11.0,13.0,46.0,21.0,67.0,18.0,3.0,25.0,9.0,12.0,155.0,6.0,5.0,26.0,22.0,2.0,50,11.0,61,2.0,5.0,4.0,1.0,16.0,3.0,12.0,10.0,2.0,4.0,1.0,26.0,2.0,5.0,11.0,18.0,1.0,,2.0,19.0,,,,26.0,1.0,10.0,2.0,3.0,,,3.0,,3.0,2.0,,26.0,127.0,,,0.25,0.2619047619047619,0.6666666666666666,0.2553191489361702,0.5,0.13333333333333333,0.2553191489361702,0.5057471264367817,0.5,0.47368421052631576,0.4626865671641791,0.6,0.35294117647058826,0.5,0.6363636363636364,0.3918918918918919,0.35074626865671643,0.14942528735632185,0.22916666666666666,0.13333333333333333,,22.470433639947437,0.6153846153846154,0.14285714285714285,0.11827956989247312,0.028089887640449437,0.17567567567567569,0.043795620437956206,0.1437125748502994,0.03492063492063492,0.012048192771084338,0.023809523809523808,0.05660377358490566,0.037037037037037035,0.06896551724137931,0.19047619047619047,0.05172413793103448,0.06818181818181818,0.16101694915254236,0.23333333333333334,0.031746031746031744,0.6666666666666666,0.3582089552238806,0.5208333333333334,0.6756756756756757,0.2,0.11194029850746269,0.4,0.46153846153846156,0.16666666666666666,0.1791044776119403,0.5416666666666666,0.5416666666666666,0.38461538461538464,0.04477611940298507,0.16666666666666666,0.16666666666666666,,0.30597014925373134,0.2682926829268293,0.2682926829268293,0.7272727272727273,0.5,0.4,0.4,0.5,,0.3235294117647059,0.5454545454545454,0.029411764705882353,1.0,0.4117647058823529,0.07142857142857142,0.7089552238805971,0.2682926829268293,0.5205473880597015,0.48131666666666667,0.5088529411764705,0.06993006993006994,0.10416666666666667,0.09523809523809523,0.20408163265306123,7.409195402298852,26.480851063829785,0.19013062409288825,,12.0,1.0,3.0,,,,,,,,,,,,True,,,,,,,,,
203087,1610612754,Jeremy Lamb,Jeremy Lamb,203087,IND,4302.0,72,-25.0,145,144,39.0,49.0,13,289,3.0,7,1.0,2.0,,3.0,,1.0,1.0,2.0,1.0,2.0,,,2.0,6.0,,1.0,1.0,2.0,4.0,10,3.0,8.0,1.0,18.0,170,1.0,2.0,,1.0,,2.0,,3.0,1.0,2.0,1.0,4.0,8.0,,6.0,,6.0,2.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,2.0,6.0,1.0,9,1.0,10,,1.0,,1.0,,,,2.0,,,1.0,2.0,,1.0,7.0,10.0,,,,2.0,,,1.0,2.0,,,1.0,1.0,,,,,1.0,,,4.0,37.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.375,,0.5,0.375,0.4,0.5,,0.4722222222222222,0.3333333333333333,0.3,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1,0.14285714285714285,,,13.125,,0.3333333333333333,0.14634146341463414,0.030303030303030304,0.07142857142857142,,0.11594202898550725,0.015384615384615385,0.07692307692307693,,,,,0.19047619047619047,0.11764705882352941,,0.043478260869565216,0.2,,,0.3888888888888889,0.42857142857142855,0.5,1.0,0.05555555555555555,,,,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,,,0.6,,,,0.4,0.5,0.8333333333333334,0.3333333333333333,0.5544416666666667,0.649375,0.58962,,,0.1111111111111111,0.2222222222222222,5.23,26.425,0.2689655172413793,1.0,3.0,1.0,,1.0,,,,,,,,,,,True,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,31689.0,528,-5.0,1096,1099,258.0,305.0,97,2195,28.0,64,1.0,2.0,7.0,16.0,15.0,30.0,21.0,48.0,2.0,10.0,,3.0,31.0,94.0,2.0,5.0,6.0,27.0,64.0,142,33.0,104.0,48.0,275.0,1181,3.0,8.0,2.0,5.0,1.0,13.0,16.0,34.0,6.0,30.0,24.0,74.0,54.0,74.0,45.0,,94.0,31.0,10.0,44.0,12.0,56.0,9.0,3.0,34.0,6.0,4.0,124.0,2.0,7.0,41.0,25.0,,66,9.0,75,2.0,17.0,8.0,9.0,33.0,4.0,19.0,14.0,7.0,14.0,,47.0,1.0,13.0,14.0,36.0,3.0,3.0,,62.0,10.0,1.0,7.0,59.0,3.0,21.0,8.0,4.0,,,4.0,,4.0,2.0,,70.0,251.0,1.0,5.0,0.421875,0.421875,0.45454545454545453,0.3173076923076923,0.4,0.2,0.3173076923076923,0.4507042253521127,0.375,0.47058823529411764,0.4613821138211382,0.46153846153846156,0.390625,0.5036630036630036,0.4642857142857143,0.47435897435897434,0.42276422764227645,0.07042253521126761,0.140625,0.03333333333333333,,26.490066225165563,0.7021276595744681,,0.09124087591240876,0.02456140350877193,0.155893536121673,0.009708737864077669,0.12290502793296089,0.018329938900203666,0.040983606557377046,,0.024390243902439025,0.012269938650306749,,0.04918032786885246,0.08791208791208792,0.18032786885245902,0.1568627450980392,0.15254237288135594,0.014492753623188406,0.5,0.2601626016260163,0.4375,0.509090909090909,0.39285714285714285,0.12195121951219512,0.5,0.5172413793103449,0.26666666666666666,0.1951219512195122,0.4375,0.4375,0.5714285714285714,0.04065040650406504,0.2,0.2,1.0,0.3821138211382114,0.32978723404255317,0.32978723404255317,0.41935483870967744,0.15384615384615385,0.5,0.38461538461538464,0.4,1.0,0.25,0.4375,0.046875,,0.421875,0.2222222222222222,0.6829268292682927,0.32978723404255317,0.5110334693877551,0.46302000000000004,0.4863070312499999,0.08679245283018867,0.13125,0.04727272727272727,0.2690909090909091,9.041549295774649,26.77788461538461,0.2354014598540146,,54.0,,,,1.0,2.0,0.01904761904761905,,,,,,,,True,,,,,,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,10793.0,180,-5.0,385,390,144.0,165.0,37,775,1.0,4,,1.0,1.0,2.0,,1.0,4.0,5.0,3.0,13.0,,2.0,5.0,18.0,,1.0,2.0,7.0,5.0,10,8.0,31.0,5.0,39.0,411,,1.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,9.0,4.0,14.0,6.0,4.0,24.0,,17.0,5.0,2.0,5.0,4.0,9.0,2.0,2.0,3.0,1.0,1.0,22.0,4.0,2.0,8.0,6.0,2.0,16,6.0,22,1.0,13.0,12.0,1.0,,3.0,,4.0,,,1.0,4.0,1.0,2.0,7.0,15.0,,1.0,,6.0,,,1.0,8.0,,2.0,2.0,7.0,1.0,1.0,6.0,1.0,8.0,7.0,,14.0,140.0,4.0,2.0,0.6,0.6,1.0,0.25806451612903225,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.5,,0.6666666666666666,0.4146341463414634,0.375,0.4166666666666667,0.43333333333333335,0.5,0.5,0.7560975609756098,0.2,0.5,,,11.529411764705882,,0.25,0.06666666666666667,0.021052631578947368,0.08695652173913043,0.047619047619047616,0.07692307692307693,0.0335195530726257,0.02631578947368421,0.029411764705882353,,0.06060606060606061,,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.07042253521126761,0.14285714285714285,0.04,0.875,0.0975609756097561,0.25,0.5,,0.024390243902439025,,,,0.12195121951219512,0.8,0.8,0.75,0.3170731707317073,0.23076923076923078,0.23076923076923078,1.0,0.43902439024390244,0.2777777777777778,0.2777777777777778,1.0,0.25,,0.25,,,0.16666666666666666,0.5,0.16666666666666666,,0.5833333333333334,0.2857142857142857,0.8536585365853658,0.29411764705882354,0.5291076923076924,0.5896499999999999,0.5382181818181818,0.046511627906976744,0.16666666666666666,0.1282051282051282,0.358974358974359,10.139999999999999,25.990322580645163,0.37402597402597404,,,,,,,,,1.0,2.0,1.0,1.0,0.5,0.5,1.0,True,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,2943.0,49,1.0,104,108,47.0,61.0,7,212,2.0,3,,1.0,2.0,2.0,,,1.0,1.0,1.0,3.0,,,,2.0,,,,,3.0,4,1.0,5.0,3.0,12.0,110,,1.0,,,,,2.0,2.0,,,,4.0,6.0,,3.0,,2.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,2.0,3.0,,5,1.0,6,,,,,1.0,,1.0,,,,,1.0,,,3.0,4.0,,,,2.0,,,,3.0,,,,,,,,,,,,4.0,47.0,,,1.0,1.0,1.0,0.2,,,0.2,0.75,,1.0,0.5,,1.0,0.6,,1.0,0.5555555555555556,0.25,0.3333333333333333,,,9.56521739130435,1.0,,0.1875,0.037037037037037035,0.06060606060606061,,0.10204081632653061,0.0196078431372549,0.05555555555555555,,,,,0.2222222222222222,0.2,,0.041666666666666664,0.1111111111111111,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,,,1.0,,,,,1.0,1.0,,,,,0.8888888888888888,,0.5529777777777778,0.5417,0.61895,0.1,,,0.3333333333333333,5.174999999999999,25.08,0.4519230769230769,,,,,,,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,20847.0,347,39.0,719,718,126.0,168.0,65,1437,49.0,63,11.0,14.0,6.0,6.0,14.0,26.0,13.0,28.0,6.0,12.0,,,20.0,35.0,1.0,1.0,6.0,9.0,76.0,117,26.0,47.0,22.0,252.0,773,15.0,19.0,1.0,1.0,2.0,35.0,8.0,11.0,6.0,9.0,1.0,35.0,88.0,64.0,63.0,20.0,35.0,20.0,4.0,12.0,6.0,18.0,5.0,1.0,5.0,3.0,4.0,42.0,1.0,13.0,8.0,21.0,2.0,31,14.0,45,5.0,14.0,10.0,4.0,8.0,,6.0,7.0,1.0,2.0,1.0,15.0,,,11.0,33.0,2.0,2.0,2.0,26.0,1.0,,2.0,27.0,8.0,17.0,,5.0,,,3.0,2.0,5.0,3.0,,35.0,122.0,3.0,,0.5789473684210527,0.6666666666666666,0.8076923076923077,0.5531914893617021,1.0,0.6666666666666666,0.5531914893617021,0.6495726495726496,0.7894736842105263,0.7272727272727273,0.7012195121951219,0.825,0.85,0.7283236994219653,0.875,0.875,0.2865853658536585,0.03418803418803419,0.047619047619047616,0.038461538461538464,,23.767383059418457,0.5333333333333333,0.16666666666666666,0.1065989847715736,0.06989247311827956,0.04878048780487805,0.008130081300813009,0.08033240997229917,0.045307443365695796,0.07317073170731707,0.08333333333333333,0.05357142857142857,0.009523809523809525,,0.13580246913580246,0.09090909090909091,0.08,0.0546875,0.027777777777777776,0.08620689655172414,0.6,0.38414634146341464,0.7777777777777778,0.8166666666666667,0.5714285714285714,0.15853658536585366,0.5384615384615384,0.56,0.5714285714285714,0.17073170731707318,0.4642857142857143,0.4642857142857143,0.6153846153846154,0.07317073170731707,0.5,0.5,1.0,0.21341463414634146,0.5714285714285714,0.5714285714285714,0.75,0.7,0.7857142857142857,0.05,1.0,1.0,0.3,1.0,,,0.45,0.6666666666666666,0.6707317073170732,0.5714285714285714,0.5456170731707318,0.5456,0.5375375,0.09826589595375723,0.1349206349206349,0.1388888888888889,0.1388888888888889,6.873504273504272,25.695744680851064,0.17524339360222532,0.18181818181818182,15.0,,1.0,,,,,,,,,,,,True,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,3414.0,57,3.0,130,132,47.0,71.0,10,262,3.0,3,,,,,5.0,8.0,,2.0,,2.0,,2.0,,,,,,,8.0,13,,2.0,1.0,17.0,142,,,,,,,3.0,5.0,,2.0,,6.0,4.0,12.0,,,,,,8.0,3.0,11.0,3.0,,5.0,1.0,2.0,25.0,4.0,,4.0,3.0,,7,4.0,11,,7.0,6.0,1.0,5.0,1.0,4.0,1.0,,1.0,,6.0,,2.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,6.0,47.0,,,0.25,0.25,,,,,,0.6153846153846154,,0.6,0.5333333333333333,,0.42857142857142855,0.5666666666666667,,0.42857142857142855,0.13333333333333333,,,,,14.788732394366198,0.8333333333333334,,0.15789473684210525,,0.13333333333333333,0.16,0.14285714285714285,0.06666666666666667,,,,0.17647058823529413,0.125,0.1111111111111111,0.2857142857142857,,0.08,0.4,,,0.2,1.0,1.0,0.3333333333333333,0.5333333333333333,0.625,0.625,0.2,0.13333333333333333,,,,0.13333333333333333,,,,,,,,,,,,,,,0.2857142857142857,,,,0.3333333333333333,,0.46281333333333335,,0.46204285714285726,0.06666666666666667,0.07692307692307693,,0.35294117647058826,8.238461538461538,23.35,0.36153846153846153,,,,,,,,,,,,,,,,True,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,1123.0,19,11.0,46,48,28.0,21.0,3,94,6.0,7,,,4.0,4.0,,1.0,,,1.0,1.0,,,,,,,,,6.0,8,1.0,1.0,1.0,16.0,39,,,,,,,4.0,4.0,,,1.0,9.0,6.0,6.0,,,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,1.0,2.0,,,2,1.0,3,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,2.0,,1.0,,2.0,,,2.0,,2.0,,,9.0,28.0,1.0,,0.5,0.5,,1.0,,,1.0,0.75,,1.0,0.8333333333333334,,1.0,0.8,,0.9,0.1111111111111111,,,,,20.408163265306122,,,,0.125,0.14285714285714285,,0.08695652173913043,0.07142857142857142,,0.5,,,,,,,0.1111111111111111,0.2,,,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5,0.1111111111111111,,,,,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,0.8888888888888888,,0.5815722222222222,,0.6708750000000001,0.1,0.1111111111111111,,0.5625,2.2375,22.3,0.6086956521739131,,3.0,,,,,,,,,,,,,,True,,,,,,,,,
