EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Charge Fouls,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,on,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
1626171,1610612752,Bobby Portis,Bobby Portis,1626171,NYK,20354.0,339,-18.0,681,680,137.0,208.0,90.0,1361,27.0,42,10.0,17.0,4.0,4.0,17.0,45.0,8.0,32.0,5.0,9.0,3.0,4.0,14.0,37.0,2.0,7.0,52,119,19.0,46.0,22,183,753,11.0,25.0,9.0,31.0,7.0,15.0,5.0,11.0,5.0,34.0,58.0,46,57.0,16.0,37.0,14.0,9.0,14.0,10.0,24.0,7.0,3.0,8.0,3.0,3.0,58.0,10.0,12.0,1.0,29.0,34.0,9.0,72.0,23.0,95.0,7.0,8.0,7.0,1.0,8.0,4.0,15.0,3.0,4.0,4.0,23.0,5.0,6.0,13.0,27.0,3.0,6.0,27,1.0,3.0,1.0,28,6.0,15.0,2.0,9.0,7.0,2.0,9.0,6.0,1.0,34.0,136.0,3.0,3.0,0.5576923076923077,0.6590909090909091,1.0,0.41304347826086957,0.45454545454545453,0.41304347826086957,0.4369747899159664,0.44,0.4666666666666667,0.48787878787878786,0.44,0.5576923076923077,0.5198863636363636,0.5344827586206896,0.6071428571428571,0.2787878787878788,0.07563025210084033,0.16666666666666666,0.044444444444444446,25.253807106598984,0.34782608695652173,0.47368421052631576,0.05263157894736842,0.19767441860465115,0.06593406593406594,0.19463087248322147,0.06172839506172839,0.19626168224299065,0.06395348837209303,0.07575757575757576,0.09523809523809523,0.018867924528301886,0.05343511450381679,0.0967741935483871,0.18055555555555555,0.19444444444444445,0.25,0.18487394957983194,0.23333333333333334,0.08641975308641975,0.6666666666666666,0.2545454545454545,0.6428571428571429,0.7714285714285715,0.5185185185185185,0.2727272727272727,0.37777777777777777,0.3953488372093023,0.47058823529411764,0.19393939393939394,0.25,0.25,0.875,0.05454545454545454,0.5555555555555556,0.5555555555555556,1.0,0.22424242424242424,0.3783783783783784,0.3783783783783784,1.0,0.68,0.5882352941176471,0.2,0.15384615384615385,1.0,0.15384615384615385,0.75,0.2692307692307692,0.2857142857142857,0.5333333333333333,0.3783783783783784,0.4865698170731709,0.5016176470588235,0.517222,0.08620689655172414,0.1171875,0.16939890710382513,0.18579234972677597,8.985714285714286,25.458695652173915,0.2011747430249633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,7514.0,125,-58.0,255,255,53.0,85.0,35.0,510,13.0,25,1.0,2.0,3.0,5.0,2.0,6.0,2.0,9.0,,,,,2.0,10.0,,1.0,17,40,2.0,10.0,8,48,288,1.0,3.0,1.0,3.0,5.0,10.0,,1.0,4.0,14.0,10.0,24,3.0,2.0,10.0,2.0,3.0,6.0,10.0,16.0,6.0,4.0,5.0,1.0,,42.0,5.0,2.0,,4.0,10.0,,14.0,7.0,21.0,4.0,3.0,2.0,1.0,9.0,5.0,11.0,2.0,4.0,1.0,20.0,1.0,5.0,13.0,20.0,3.0,,15,1.0,,,13,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,,14.0,53.0,1.0,2.0,0.29411764705882354,0.3125,0.5,0.2,,0.2,0.425,0.3333333333333333,0.5,0.4,0.3333333333333333,0.45454545454545453,0.42857142857142855,0.375,0.5,0.2,0.075,0.08,,25.850340136054424,0.45,,,0.15384615384615385,0.03076923076923077,0.07407407407407407,0.08620689655172414,0.11764705882352941,0.056910569105691054,0.07692307692307693,,,0.10416666666666667,,0.13793103448275862,0.20689655172413793,,0.06818181818181818,0.1,0.14285714285714285,0.5,0.5,0.52,0.5652173913043478,0.38461538461538464,0.12,0.3333333333333333,0.3333333333333333,,0.18,0.2222222222222222,0.25,,,,,,0.2,0.2,0.2,0.5,0.6666666666666666,0.5,,0.45454545454545453,0.6,,,0.09090909090909091,,0.7,0.2,0.533073,0.5829500000000001,0.5104136363636363,0.09259259259259259,0.11363636363636363,0.0625,0.2916666666666667,6.5175,25.33,0.20784313725490197,3.0,6.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,14146.0,236,49.0,474,472,101.0,147.0,57.0,946,13.0,23,,1.0,2.0,3.0,6.0,15.0,11.0,18.0,1.0,3.0,1.0,3.0,5.0,29.0,1.0,10.0,30,56,6.0,32.0,18,96,493,1.0,3.0,2.0,7.0,4.0,6.0,2.0,13.0,4.0,18.0,10.0,50,9.0,,28.0,5.0,4.0,21.0,25.0,46.0,23.0,2.0,14.0,3.0,4.0,117.0,4.0,3.0,,9.0,9.0,2.0,20.0,7.0,27.0,,12.0,8.0,4.0,10.0,9.0,9.0,1.0,1.0,2.0,19.0,2.0,4.0,10.0,24.0,,,23,2.0,,3.0,20,2.0,9.0,1.0,1.0,1.0,,1.0,,,16.0,98.0,2.0,,0.16666666666666666,0.16666666666666666,0.5,0.1875,0.15384615384615385,0.1935483870967742,0.5357142857142857,0.3333333333333333,0.6666666666666666,0.4431818181818182,0.35714285714285715,0.3684210526315789,0.4895833333333333,0.4375,0.42857142857142855,0.36363636363636365,0.07142857142857142,0.13043478260869565,0.06666666666666667,21.217712177121772,0.5263157894736842,0.11764705882352941,,0.07894736842105263,0.025423728813559324,0.09782608695652174,0.034782608695652174,0.08737864077669903,0.030042918454935622,0.025,0.025,0.02631578947368421,0.03,0.06666666666666667,0.11904761904761904,0.0625,0.041666666666666664,0.08955223880597014,0.12,,,0.26136363636363635,0.5652173913043478,0.65,0.07692307692307693,0.17045454545454544,0.4,0.42857142857142855,0.16666666666666666,0.20454545454545456,0.6111111111111112,0.6111111111111112,0.2727272727272727,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.32954545454545453,0.1724137931034483,0.1724137931034483,0.4,0.14285714285714285,,,0.15789473684210525,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.5263157894736842,0.1,0.625,0.17857142857142858,0.5166844827586207,0.61565,0.5311315789473685,0.09473684210526316,0.14285714285714285,0.07291666666666667,0.1875,8.698214285714284,26.421875,0.21308016877637131,9.0,2.0,1.0,,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,0.25,0.5714285714285714,0.25,,,,,,,,,,,,,,,,,True,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,17853.0,298,-27.0,607,608,117.0,163.0,80.0,1215,12.0,22,3.0,5.0,2.0,4.0,4.0,16.0,3.0,11.0,4.0,13.0,2.0,4.0,18.0,46.0,2.0,8.0,19,49,22.0,59.0,23,127,665,3.0,7.0,2.0,20.0,2.0,8.0,4.0,12.0,9.0,25.0,14.0,24,60.0,6.0,46.0,18.0,7.0,7.0,5.0,12.0,4.0,1.0,4.0,1.0,2.0,29.0,5.0,8.0,,22.0,12.0,,34.0,13.0,47.0,1.0,7.0,5.0,2.0,9.0,4.0,6.0,1.0,5.0,,15.0,2.0,2.0,16.0,29.0,2.0,,24,,,,35,3.0,17.0,2.0,8.0,5.0,3.0,9.0,5.0,,25.0,117.0,,2.0,0.3684210526315789,0.4375,0.9090909090909091,0.3728813559322034,0.3333333333333333,0.3728813559322034,0.3877551020408163,0.42857142857142855,0.25,0.48148148148148145,0.6923076923076923,0.4,0.5120967741935484,0.6666666666666666,0.44642857142857145,0.5462962962962963,0.14285714285714285,0.13636363636363635,0.1875,19.744318181818183,0.6,,,0.0821917808219178,0.045454545454545456,0.1506849315068493,0.035211267605633804,0.11643835616438356,0.040880503144654086,0.04918032786885246,0.03225806451612903,0.05660377358490566,0.04201680672268908,,0.018518518518518517,0.12307692307692308,0.1111111111111111,0.13793103448275862,0.2,0.01694915254237288,0.5555555555555556,0.2037037037037037,0.5454545454545454,0.631578947368421,0.25,0.14814814814814814,0.25,0.3076923076923077,0.5,0.10185185185185185,0.2727272727272727,0.3,0.6666666666666666,0.12037037037037036,0.3076923076923077,0.3076923076923077,1.0,0.42592592592592593,0.391304347826087,0.391304347826087,0.8888888888888888,0.38461538461538464,0.6,,0.2,0.5,0.2,0.5,0.4,0.25,0.75,0.391304347826087,0.5282592592592592,0.56389375,0.5424599999999999,0.13934426229508196,0.2698412698412698,0.15748031496062992,0.1968503937007874,7.3040816326530615,25.061016949152535,0.1927512355848435,6.0,,2.0,0.09090909090909091,3.0,5.0,4.0,6.0,,3.0,,1.0,0.6666666666666666,0.38461538461538464,0.6,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,0.6666666666666666,,,,,,,,True,,,,
201961,1610612752,Wayne Ellington,Wayne Ellington,201961,NYK,33502.0,558,-18.0,1124,1125,268.0,379.0,142.0,2249,6.0,10,2.0,3.0,3.0,5.0,,3.0,5.0,18.0,11.0,20.0,1.0,5.0,39.0,123.0,8.0,25.0,11,31,50.0,143.0,11,183,1213,3.0,5.0,,9.0,3.0,7.0,9.0,30.0,1.0,34.0,14.0,8,141.0,4.0,123.0,39.0,3.0,26.0,18.0,44.0,13.0,5.0,17.0,3.0,6.0,106.0,,4.0,,37.0,22.0,2.0,61.0,4.0,65.0,2.0,13.0,11.0,2.0,11.0,6.0,7.0,1.0,5.0,2.0,18.0,,5.0,20.0,41.0,2.0,3.0,22,,2.0,3.0,13,1.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,,34.0,265.0,5.0,1.0,0.6363636363636364,0.7777777777777778,0.94,0.34965034965034963,0.3,0.34965034965034963,0.3548387096774194,0.6,0.42857142857142855,0.4942528735632184,0.32142857142857145,0.44594594594594594,0.5084269662921348,0.32142857142857145,0.4473684210526316,0.8218390804597702,0.0967741935483871,0.2,,15.22921522921523,0.6111111111111112,0.05405405405405406,,0.07857142857142857,0.013422818791946308,0.148,,0.11132075471698114,0.007233273056057866,0.01834862385321101,0.020202020202020204,,,,0.12612612612612611,0.02564102564102564,0.09615384615384616,0.15306122448979592,0.12962962962962962,0.018691588785046728,0.75,0.05747126436781609,0.6,0.75,0.6666666666666666,0.017241379310344827,,,,0.10344827586206896,0.2777777777777778,0.29411764705882354,0.6,0.11494252873563218,0.55,0.55,0.9090909090909091,0.7068965517241379,0.3170731707317073,0.32231404958677684,0.9487179487179487,0.21428571428571427,0.6666666666666666,0.5,0.13513513513513514,0.6,0.13513513513513514,0.2,0.6756756756756757,0.32,0.8793103448275862,0.3170731707317073,0.5247290229885057,0.5422727272727274,0.5205864864864864,0.022598870056497175,0.09090909090909091,0.04918032786885246,0.18579234972677597,12.451612903225806,25.441958041958024,0.23843416370106763,9.0,1.0,,0.05555555555555555,,6.0,1.0,9.0,,,3.0,,0.1111111111111111,0.42857142857142855,,1.0,3.0,,,,0.21428571428571427,0.3333333333333333,1.0,,2.0,1.0,0.013986013986013986,0.016260162601626018,0.006944444444444444,,,True,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,6149.0,102,-1.0,206,203,53.0,74.0,29.0,409,5.0,9,1.0,1.0,,1.0,2.0,4.0,4.0,10.0,2.0,6.0,1.0,1.0,6.0,15.0,,1.0,11,23,8.0,21.0,5,51,224,1.0,3.0,2.0,7.0,2.0,7.0,1.0,2.0,,7.0,6.0,16,24.0,2.0,15.0,6.0,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,,10.0,,2.0,1.0,6.0,8.0,,14.0,3.0,17.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,2.0,,,5,,,,7,1.0,4.0,,2.0,2.0,,2.0,2.0,,7.0,52.0,,,0.2727272727272727,0.3,1.0,0.38095238095238093,0.5,0.38095238095238093,0.4782608695652174,0.3333333333333333,0.2857142857142857,0.5227272727272727,0.4166666666666667,0.3888888888888889,0.5425531914893617,0.5,0.3888888888888889,0.4772727272727273,0.043478260869565216,0.1111111111111111,,20.33195020746888,0.5,,0.14285714285714285,0.16666666666666666,0.0425531914893617,0.16216216216216217,,0.16470588235294117,0.0196078431372549,0.05555555555555555,0.07692307692307693,,,,0.2,0.09090909090909091,0.3333333333333333,0.20689655172413793,,0.041666666666666664,1.0,0.20454545454545456,0.5555555555555556,0.625,0.2,0.09090909090909091,0.5,0.5,,0.22727272727272727,0.4,0.4,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.3409090909090909,0.4,0.4,1.0,0.16666666666666666,1.0,,0.1111111111111111,,0.1111111111111111,1.0,0.1111111111111111,,0.6818181818181818,0.4,0.5071954545454546,0.43036666666666673,0.4205277777777778,0.0851063829787234,0.15384615384615385,0.13725490196078433,0.13725490196078433,10.704347826086956,25.30952380952381,0.25728155339805825,,1.0,,,,1.0,1.0,3.0,,,,,0.3333333333333333,0.16666666666666666,,1.0,2.0,,,,0.3333333333333333,0.5,1.0,,,,,,,,,True,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,16954.0,283,-44.0,564,566,148.0,206.0,80.0,1130,42.0,54,18.0,24.0,11.0,12.0,,1.0,,,,,,,,,,,42,55,,,15,99,619,18.0,25.0,8.0,44.0,11.0,12.0,,,8.0,30.0,50.0,34,,32.0,,,1.0,7.0,4.0,11.0,3.0,1.0,3.0,,4.0,26.0,10.0,27.0,1.0,20.0,20.0,1.0,41.0,38.0,79.0,4.0,9.0,6.0,3.0,2.0,,5.0,,2.0,1.0,7.0,1.0,,18.0,33.0,,4.0,27,,5.0,1.0,28,4.0,13.0,3.0,19.0,10.0,9.0,25.0,16.0,,30.0,148.0,6.0,2.0,0.5952380952380952,0.9615384615384616,,,,,0.7636363636363637,0.72,0.9166666666666666,0.7636363636363637,0.72,0.9166666666666666,0.7388059701492538,0.6875,0.8823529411764706,,0.01818181818181818,,1.0,11.213517665130569,0.2857142857142857,0.05263157894736842,0.045454545454545456,0.1342281879194631,0.1888111888111888,0.15503875968992248,0.07462686567164178,0.14388489208633093,0.13357400722021662,0.21428571428571427,0.175,0.1702127659574468,0.06086956521739131,0.15789473684210525,0.11428571428571428,0.20754716981132076,0.038461538461538464,0.1650485436893204,0.11538461538461539,0.3333333333333333,0.64,0.9818181818181818,0.7777777777777778,0.7777777777777778,0.5952380952380952,0.01818181818181818,,,,,,,,,,,,,,,,0.96,0.75,0.1111111111111111,1.0,0.9166666666666666,,,,,0.9818181818181818,,0.6372981818181819,0.5913666666666666,0.6436750000000001,0.203125,0.203125,0.4444444444444444,0.30303030303030304,1.1145454545454547,,0.2624113475177305,,,,,,,,,,,,1.0,,,,,,6.0,3.0,,,,,,,,,,,3.0,,True,,,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,5770.0,96,5.0,190,191,30.0,70.0,20.0,381,12.0,14,2.0,4.0,1.0,1.0,1.0,6.0,3.0,7.0,,2.0,,,1.0,1.0,,,16,27,1.0,3.0,3,38,208,2.0,4.0,2.0,6.0,2.0,2.0,,,,4.0,24.0,8,3.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,,1.0,1.0,13.0,3.0,4.0,,8.0,10.0,2.0,20.0,7.0,27.0,1.0,2.0,,2.0,1.0,1.0,5.0,,,3.0,6.0,1.0,,1.0,9.0,3.0,1.0,7,,1.0,1.0,4,,2.0,,2.0,2.0,,2.0,2.0,,4.0,30.0,1.0,,0.75,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.5925925925925926,0.5,1.0,0.5833333333333334,0.5,1.0,0.59375,0.6,1.0,0.1,0.037037037037037035,,0.16666666666666666,17.674418604651162,0.16666666666666666,0.2857142857142857,,0.23809523809523808,0.06779661016949153,0.20512820512820512,0.08823529411764706,0.2222222222222222,0.07526881720430108,0.058823529411764705,0.041666666666666664,0.1111111111111111,0.125,,0.3333333333333333,0.2,0.2,0.21428571428571427,0.18181818181818182,0.08333333333333333,1.0,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.75,0.2,0.16666666666666666,0.2,1.0,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06666666666666667,,,,0.03333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,0.5666666666666667,1.0,0.5261783333333333,0.6204333333333333,0.5354,0.0625,0.06896551724137931,0.15789473684210525,0.10526315789473684,7.511111111111112,24.46666666666667,0.15789473684210525,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,12156.0,203,-32.0,403,409,111.0,148.0,53.0,812,23.0,36,2.0,5.0,11.0,16.0,7.0,22.0,4.0,8.0,,1.0,,,3.0,15.0,,1.0,34,66,3.0,16.0,29,106,433,5.0,8.0,7.0,17.0,15.0,24.0,,1.0,8.0,38.0,30.0,38,9.0,2.0,15.0,3.0,7.0,6.0,16.0,22.0,15.0,1.0,4.0,1.0,1.0,60.0,3.0,6.0,,19.0,27.0,5.0,51.0,9.0,60.0,1.0,4.0,1.0,3.0,9.0,3.0,7.0,1.0,6.0,1.0,16.0,,2.0,11.0,22.0,,2.0,37,,1.0,1.0,43,5.0,23.0,1.0,3.0,3.0,,3.0,3.0,1.0,37.0,109.0,1.0,,0.4411764705882353,0.45454545454545453,1.0,0.1875,,0.1875,0.5151515151515151,0.625,0.625,0.4695121951219512,0.5,0.6,0.5247524752475248,0.5666666666666667,0.6129032258064516,0.1951219512195122,0.10606060606060606,0.1388888888888889,0.09090909090909091,25.657894736842106,0.5625,0.29411764705882354,,0.28421052631578947,0.05504587155963303,0.21839080459770116,0.034482758620689655,0.25274725274725274,0.04591836734693878,0.10256410256410256,0.02702702702702703,0.030303030303030304,0.02666666666666667,0.08333333333333333,0.1875,0.27906976744186046,0.45,0.22058823529411764,0.21052631578947367,0.027777777777777776,1.0,0.43902439024390244,0.6388888888888888,0.7419354838709677,0.391304347826087,0.2682926829268293,0.3181818181818182,0.35,0.42857142857142855,0.0975609756097561,0.5,0.5,0.75,0.012195121951219513,,,,0.18292682926829268,0.2,0.2,1.0,0.5,0.4,,0.64,0.6875,,,0.04,,0.6341463414634146,0.2,0.48334146341463413,0.5091125000000001,0.477154,0.23,0.27380952380952384,0.16037735849056603,0.3584905660377358,6.021212121212121,25.5625,0.27543424317617865,,1.0,,,,2.0,,2.0,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,True,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,8933.0,149,9.0,307,309,93.0,121.0,32.0,616,13.0,25,1.0,2.0,4.0,7.0,9.0,16.0,1.0,3.0,,5.0,,1.0,2.0,8.0,,1.0,23,44,2.0,13.0,19,71,318,1.0,2.0,2.0,4.0,8.0,14.0,,2.0,8.0,24.0,18.0,28,6.0,,8.0,2.0,5.0,6.0,6.0,12.0,6.0,,5.0,,1.0,30.0,2.0,3.0,2.0,6.0,13.0,1.0,20.0,7.0,27.0,3.0,6.0,4.0,2.0,6.0,4.0,5.0,2.0,2.0,,11.0,,3.0,2.0,4.0,,1.0,25,,,1.0,39,3.0,20.0,1.0,4.0,1.0,3.0,4.0,2.0,,22.0,91.0,,,0.391304347826087,0.391304347826087,1.0,0.15384615384615385,,0.15384615384615385,0.5227272727272727,0.5,0.5714285714285714,0.45614035087719296,0.5,0.5,0.47333333333333333,0.5,0.5,0.22807017543859648,0.11363636363636363,0.2,,25.36873156342183,0.5454545454545454,0.1111111111111111,0.125,0.17567567567567569,0.04,0.08108108108108109,0.03125,0.12837837837837837,0.03597122302158273,0.10344827586206896,,,0.03773584905660377,,0.19230769230769232,0.23529411764705882,,0.03571428571428571,0.2222222222222222,0.1111111111111111,0.5,0.43859649122807015,0.52,0.65,0.38461538461538464,0.2807017543859649,0.5625,0.5625,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.08771929824561403,,,,0.14035087719298245,0.25,0.25,1.0,1.0,0.5,,0.4375,0.5714285714285714,0.0625,,0.0625,,0.6666666666666666,0.25,0.4995798245614036,0.4056,0.48915000000000003,0.2702702702702703,0.32786885245901637,0.056338028169014086,0.3380281690140845,5.231818181818183,24.76153846153846,0.30293159609120524,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
