EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,Offensive Fouls,Assisted3sPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BlockedAtRim,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,Loose Ball Fouls,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Travels,ShortMidRangePctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,HeaveAttempts,Loose Ball Fouls Drawn,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,on,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,1680.0,28,7,61,61,33,17,9,122,3.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,5.0,1.0,3.0,4.0,13,1.0,5.0,3.0,14,65,1.0,1.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,9.0,2.0,6.0,3.0,5.0,1.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,15.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,33,1.0,0.25,0.25,0.2,0.3333333333333333,0.2,0.3076923076923077,1.0,0.2222222222222222,0.3055555555555556,1.0,0.2916666666666667,0.3684210526315789,1.5,0.34615384615384615,0.2777777777777778,0.15384615384615385,0.4,29.166666666666668,0.5,0.125,0.2857142857142857,0.17391304347826086,0.5,0.3333333333333333,1.0,0.2777777777777778,0.6,1.0,0.3333333333333333,0.2222222222222222,0.25,0.25,0.2222222222222222,0.2777777777777778,0.2,0.2,1.0,1.0,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5555555555555556,0.2,0.46918055555555555,0.5008,0.458425,0.1111111111111111,0.15384615384615385,0.21428571428571427,0.6428571428571429,8.36153846153846,25.619999999999997,0.5409836065573771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,2035.0,34,-7,74,72,34,39,3,146,2.0,2.0,,,1.0,1.0,,2.0,3.0,2.0,3.0,2.0,3.0,3.0,7,3.0,4.0,9.0,24,81,,,,,1.0,2.0,3.0,4.0,5.0,16.0,2.0,4.0,3.0,3.0,2.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,5.0,2.0,7.0,7.0,1.0,,1.0,,,,2.0,2.0,,5.0,10.0,,3.0,2.0,,,,,14.0,31,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.42857142857142855,,0.5,0.6818181818181818,,0.9166666666666666,0.75,,0.8888888888888888,0.36363636363636365,,,23.076923076923077,,0.1,0.25,0.175,0.25,0.25,,0.18181818181818182,1.0,1.0,0.5,0.18181818181818182,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,0.16666666666666666,1.0,0.5,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.48816363636363636,,0.5597,0.21428571428571427,0.3,,0.6666666666666666,10.457142857142856,24.775,0.4594594594594595,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,0.6666666666666666,0.2,0.25,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.5,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629109,1610612753,Gary Clark,Gary Clark,1629109,ORL,1694.0,28,-23,64,65,25,22,8,129,1.0,1.0,1.0,1.0,,,,,,2.0,5.0,,,1.0,1,2.0,5.0,,8,76,1.0,1.0,,2.0,,,,,,,,2.0,,5.0,2.0,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,3.0,1.0,3.0,,,23,,,,0.4,,0.4,1.0,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.8333333333333334,,,8.108108108108109,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.8333333333333334,0.4,0.4,1.0,1.0,,,,,1.0,0.4,0.5495,,,,,0.25,,0.6,25.560000000000002,0.390625,,,,,,6.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,2.0,1.0,2.0,1.0,3.0,2.0,0.5,0.10526315789473684,0.058823529411764705,0.08333333333333333,0.1,0.16666666666666666,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629168,1610612753,BJ Johnson,BJ Johnson,1629168,ORL,4953.0,83,-9,183,182,88,76,19,365,4.0,10.0,1.0,2.0,,3.0,1.0,3.0,10.0,2.0,6.0,2.0,4.0,6.0,23,3.0,9.0,9.0,30,192,1.0,4.0,,2.0,1.0,8.0,2.0,4.0,7.0,15.0,2.0,10.0,3.0,6.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,5.0,7.0,12.0,15.0,3.0,3.0,,4.0,,1.0,2.0,6.0,1.0,6.0,10.0,,3.0,2.0,,,,,14.0,85,,0.16666666666666666,0.2,0.3333333333333333,0.5,0.3333333333333333,0.2608695652173913,0.25,0.125,0.328125,0.25,0.3333333333333333,0.40540540540540543,0.25,0.46875,0.28125,0.043478260869565216,0.1,20.87378640776699,0.6666666666666666,0.15217391304347827,0.15151515151515152,0.1518987341772152,,0.18518518518518517,,0.3125,0.4,0.4444444444444444,0.25,0.09375,0.3333333333333333,0.3333333333333333,0.3125,0.1875,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,,0.3333333333333333,0.5,0.59375,0.3333333333333333,0.51199375,0.4615,0.4829208333333334,0.08571428571428572,0.11538461538461539,0.06666666666666667,0.5,10.1,24.744444444444447,0.4808743169398907,1.0,1.0,3.0,,,6.0,1.0,2.0,3.0,,0.6666666666666666,0.4,,0.1,0.1,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.5,,,2.0,1.0,2.0,,3.0,,,0.04081632653061224,0.029411764705882353,0.03614457831325301,,0.058823529411764705,0.03333333333333333,1.0,3.0,1.0,1.0,1.0,0.07142857142857142,0.12,0.045454545454545456,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,1119.0,19,8,39,41,19,11,2,80,2.0,2.0,,,,,2.0,3.0,1.0,,3.0,,1.0,4.0,6,,3.0,3.0,11,45,,,,,1.0,2.0,,1.0,,2.0,8.0,,,3.0,,,,,,,,,,,,2.0,3.0,6.0,6.0,,,,,,,,,,2.0,3.0,1.0,2.0,,,,,,2.0,18,,1.0,1.0,,,,0.6666666666666666,,0.5,0.4444444444444444,,0.3333333333333333,0.55,,0.3333333333333333,0.3333333333333333,,,24.390243902439025,,0.3,0.3333333333333333,0.3125,1.0,0.5,,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,,,,,,,0.3333333333333333,,0.5555555555555556,,0.4898388888888889,,0.4574833333333334,0.2,0.2857142857142857,,0.18181818181818182,7.583333333333333,26.633333333333336,0.48717948717948717,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612753,James Ennis III,James Ennis III,203516,ORL,654.0,11,10,22,23,12,13,3,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,3,1.0,1.0,,9,32,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,5.0,12,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.0,1.25,1.125,1.0,1.25,0.25,,,15.384615384615383,,,,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,0.25,,,,0.5,1.0,0.5,1.0,,,0.5,,0.5315875,0.6189,0.6272249999999999,,,0.4444444444444444,0.5555555555555556,8.266666666666667,22.3,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,,1.0,,,1.0,1.0,0.25,1.0,1.0,1.0,,0.5,1.0,2.0,,1.0,,1.0,,,0.2,,0.125,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,1058.0,18,4,37,38,7,4,3,75,1.0,1.0,,,,,1.0,2.0,,1.0,4.0,,1.0,2.0,3,1.0,4.0,2.0,9,40,,,,,,,,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,4.0,3.0,,1.0,1.0,,,,,1.0,6,,0.5,0.5,0.25,,0.25,0.6666666666666666,,,0.5,,,0.5,,0.3333333333333333,0.5714285714285714,,,29.26829268292683,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.5,0.5,,0.5714285714285714,0.25,0.25,,,,,1.0,,0.7142857142857143,0.25,0.5076928571428572,0.49845,0.5079,0.125,0.25,,0.2222222222222222,7.0,26.724999999999998,0.1891891891891892,,,,,,3.0,,,3.0,,1.0,0.5,0.3333333333333333,,,,,,,1.0,,,,,,1.0,,,0.5,,,,,,,,1.0,,1.0,1.0,,0.1111111111111111,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628964,1610612753,Mo Bamba,Mo Bamba,1628964,ORL,1706.0,28,-18,65,64,33,28,9,129,4.0,4.0,3.0,3.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,4.0,6,,2.0,1.0,9,66,3.0,4.0,1.0,7.0,2.0,3.0,,1.0,1.0,5.0,2.0,6.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,5.0,7.0,12.0,2.0,,2.0,1.0,,,2.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,5.0,33,,0.25,0.5,,,,0.6666666666666666,0.75,0.6666666666666666,0.5,0.75,0.5,0.5,0.7,0.5,0.25,0.16666666666666666,,15.789473684210526,0.3333333333333333,0.2631578947368421,0.1111111111111111,0.21428571428571427,,0.14285714285714285,1.0,0.5,1.0,1.0,0.25,0.125,,,0.125,0.25,,,0.75,1.0,0.5,1.0,0.25,,0.75,,0.5408437500000001,0.6098,0.5125375,0.1111111111111111,0.14285714285714285,0.7777777777777778,0.5555555555555556,4.916666666666667,25.549999999999997,0.5076923076923077,,,,,,,,2.0,4.0,1.0,,0.2,,,,,,,,,,,4.0,,5.0,1.0,5.0,1.0,0.3333333333333333,0.25,,0.14285714285714285,0.2727272727272727,0.2,,,1.0,,,,0.25,0.4444444444444444,,1.0,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,1379.0,23,-11,50,51,14,3,7,101,,1.0,,,,,,,3.0,1.0,5.0,,,2.0,4,1.0,5.0,3.0,10,53,1.0,1.0,,2.0,,1.0,,,,,2.0,2.0,,5.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,4.0,,,,,,,,,13,,0.5,0.5,0.2,,0.2,0.5,1.0,,0.3888888888888889,1.0,,0.45,1.0,,0.5555555555555556,,,20.33898305084746,0.5,0.125,0.25,0.16666666666666666,0.3333333333333333,0.2,,0.1111111111111111,,,,,,,0.3333333333333333,0.5555555555555556,0.2,0.2,,,,,,,0.6666666666666666,0.2,0.4782388888888889,0.431,0.4017,0.1,,0.2,,14.65,25.7,0.28,2.0,,,,,3.0,,,2.0,,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.1,,,,,,,,,1.0,1.0,0.5,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628982,1610612753,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,ORL,2473.0,41,-1,93,91,53,52,9,184,2.0,2.0,,,,,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5,1.0,3.0,1.0,10,94,,,,,,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,3.0,3.0,2.0,2.0,,2.0,,1.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,4.0,51,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6,,,0.5625,,0.5,0.5555555555555556,,0.5,0.375,,,10.576923076923077,1.0,0.05,0.1111111111111111,0.07894736842105263,0.16666666666666666,0.125,1.0,0.25,1.0,1.0,0.5,0.25,,,0.125,0.375,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,0.625,0.3333333333333333,0.48658125,,0.3792166666666667,,,,0.4,7.5,25.53333333333333,0.5698924731182796,1.0,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
