EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,OffCorner3ReboundPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,13307.0,222,45,448,452,139,170,47,900,10.0,12,2.0,2.0,4.0,4.0,7.0,15.0,2.0,6.0,15.0,1.0,4.0,1.0,3.0,12.0,24.0,4.0,5.0,3.0,9.0,17.0,29,18.0,39.0,5.0,93,477,2.0,2.0,5.0,9.0,2.0,21.0,7.0,11.0,4.0,12.0,5.0,31.0,22.0,12.0,54.0,4.0,1.0,23.0,12.0,1.0,5.0,5.0,10,4.0,1.0,3.0,1.0,1.0,25,1.0,3.0,11.0,16.0,1.0,28.0,4.0,32.0,7.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,11.0,20,1.0,2.0,10,1.0,2.0,5.0,1.0,1.0,2.0,8.0,4.0,4.0,8.0,6.0,31.0,139,2.0,2.0,0.6470588235294118,0.7333333333333333,1.0,0.46153846153846156,0.5555555555555556,0.3333333333333333,0.47368421052631576,0.5862068965517241,1.0,0.6363636363636364,0.6470588235294118,0.8636363636363636,0.5652173913043478,0.6642857142857143,0.875,0.62,0.5735294117647058,0.034482758620689655,0.08333333333333333,15.109343936381709,0.3333333333333333,0.06666666666666667,0.13675213675213677,0.028846153846153848,0.11578947368421053,0.01020408163265306,0.12735849056603774,0.019801980198019802,0.021739130434782608,0.022727272727272728,0.07142857142857142,0.012658227848101266,0.06779661016949153,0.0975609756097561,0.47058823529411764,0.14285714285714285,0.04,0.75,0.17647058823529413,0.8333333333333334,0.9090909090909091,0.7,0.22058823529411764,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.029411764705882353,0.22058823529411764,0.4,0.4,1.0,0.35294117647058826,0.5,0.5,1.0,0.18181818181818182,1.0,0.36363636363636365,0.25,1.0,0.45454545454545453,0.8,1.0,0.17391304347826086,1.0,0.13043478260869565,0.3333333333333333,0.391304347826087,0.3333333333333333,0.75,0.5217391304347826,0.5149731343283582,0.5871388888888889,0.4957999999999999,0.014705882352941176,0.034482758620689655,0.22580645161290322,0.3333333333333333,5.996551724137931,25.215384615384618,0.31026785714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,19330.0,322,-76,641,640,148,147,61,1281,15.0,34,2.0,2.0,2.0,9.0,15.0,30.0,21.0,7.0,13.0,1.0,1.0,1.0,2.0,19.0,55.0,1.0,8.0,4.0,10.0,35.0,85,26.0,68.0,27.0,175,752,2.0,3.0,2.0,9.0,,10.0,4.0,18.0,5.0,12.0,8.0,31.0,22.0,48.0,54.0,2.0,,55.0,19.0,7.0,22.0,20.0,42,13.0,7.0,15.0,5.0,2.0,104,,2.0,13.0,16.0,,29.0,2.0,31.0,14.0,6.0,8.0,16.0,1.0,11.0,7.0,5.0,23.0,4.0,11.0,21,,2.0,23,,,29.0,2.0,5.0,2.0,,,,,,31.0,147,2.0,2.0,0.3142857142857143,0.3235294117647059,0.6923076923076923,0.38235294117647056,0.2222222222222222,0.4166666666666667,0.38235294117647056,0.4117647058823529,0.6666666666666666,0.2222222222222222,0.48366013071895425,0.4166666666666667,0.38333333333333336,0.5308641975308642,0.4166666666666667,0.4696969696969697,0.4444444444444444,0.08235294117647059,0.08823529411764706,25.94670406732118,0.6956521739130435,,0.1038961038961039,0.011494252873563218,0.10569105691056911,,0.10469314079422383,0.006289308176100629,0.014285714285714285,0.014084507042253521,,,0.1111111111111111,0.07017543859649122,0.16,0.10843373493975904,0.1,,0.2222222222222222,0.4411764705882353,0.4838709677419355,0.3333333333333333,0.19607843137254902,0.5,0.5555555555555556,0.3333333333333333,0.13725490196078433,0.08496732026143791,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.35947712418300654,0.34545454545454546,0.34545454545454546,0.6842105263157895,0.16666666666666666,1.0,0.08333333333333333,1.0,,0.6666666666666666,0.125,1.0,0.3,0.2222222222222222,0.06666666666666667,0.5,0.3333333333333333,0.4,0.6666666666666666,0.34545454545454546,0.5006016339869281,0.55095,0.49086500000000005,0.06875,0.056818181818181816,0.05714285714285714,0.17714285714285713,8.608235294117646,25.542647058823526,0.23088923556942278,5.0,24.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,6.0,0.1,0.047619047619047616,0.011904761904761904,0.23809523809523808,0.25,0.2,0.5,0.08333333333333333,,,,,,,,,,,,,,True,,,,,
1626195,1610612766,Willy Hernangomez,Willy Hernangomez,1626195,CHA,2975.0,50,-5,101,102,33,16,13,203,9.0,10,2.0,2.0,3.0,4.0,5.0,9.0,1.0,,,,,,,1.0,3.0,,1.0,1.0,2.0,15.0,20,1.0,3.0,8.0,41,126,2.0,2.0,,1.0,3.0,7.0,4.0,6.0,1.0,2.0,6.0,17.0,22.0,8.0,3.0,4.0,,3.0,1.0,2.0,,2.0,2,2.0,,,,,6,4.0,3.0,8.0,3.0,2.0,13.0,7.0,20.0,,,,2.0,1.0,1.0,5.0,1.0,7.0,2.0,3.0,7,,3.0,10,,3.0,12.0,,3.0,3.0,2.0,2.0,,2.0,2.0,17.0,33,,3.0,0.7333333333333333,0.8461538461538461,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.75,1.0,0.6666666666666666,0.717391304347826,0.6666666666666666,0.6875,0.7068965517241379,0.7,0.7083333333333334,0.13043478260869565,0.1,,31.578947368421055,0.2857142857142857,0.6666666666666666,0.12,0.12,0.38095238095238093,0.21052631578947367,0.2391304347826087,0.1590909090909091,0.2222222222222222,0.07142857142857142,,0.17647058823529413,0.14285714285714285,0.3333333333333333,,0.23076923076923078,0.625,1.0,0.43478260869565216,0.9,0.9,0.6666666666666666,0.391304347826087,0.5555555555555556,0.7142857142857143,0.8,0.043478260869565216,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,0.3333333333333333,,,0.5,0.75,,,0.25,0.5,0.5652173913043478,0.3333333333333333,0.4910152173913044,0.4905,0.512575,0.11538461538461539,0.13043478260869565,0.17073170731707318,0.4146341463414634,5.45,25.53333333333333,0.32673267326732675,1.0,,,,,1.0,,,,,0.2222222222222222,,,1.0,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,True,,,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,4854.0,81,1,153,166,52,28,16,319,5.0,7,1.0,1.0,1.0,2.0,4.0,10.0,1.0,,,,,,,2.0,11.0,,1.0,1.0,6.0,10.0,18,2.0,11.0,3.0,29,178,1.0,1.0,,1.0,1.0,3.0,4.0,6.0,1.0,6.0,2.0,13.0,10.0,10.0,6.0,,,11.0,2.0,,2.0,6.0,8,4.0,2.0,1.0,1.0,,22,,,5.0,6.0,,11.0,,11.0,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,2.0,4.0,6,,1.0,5,,,6.0,4.0,4.0,1.0,,,,,,13.0,52,,1.0,0.5,0.5,1.0,0.18181818181818182,,0.16666666666666666,0.18181818181818182,0.5555555555555556,1.0,0.6666666666666666,0.4482758620689655,0.5,0.4583333333333333,0.48333333333333334,0.5,0.5,0.3793103448275862,,,19.411764705882355,0.6666666666666666,,0.13333333333333333,,0.1282051282051282,,0.13095238095238096,,,,,,0.047619047619047616,0.09090909090909091,0.3076923076923077,0.15151515151515152,,,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.6,0.3448275862068966,0.4,0.4,0.5,0.034482758620689655,,,,,0.3793103448275862,0.18181818181818182,0.18181818181818182,1.0,0.5,1.0,,,,0.5,,,0.16666666666666666,0.5,,,0.5,0.16666666666666666,0.6206896551724138,0.18181818181818182,0.49178275862068965,0.5297,0.4767916666666667,0.13793103448275862,0.2222222222222222,0.10344827586206896,0.4482758620689655,6.594444444444445,25.609090909090913,0.33986928104575165,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,True,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,30299.0,505,-48,998,1006,261,244,102,2004,11.0,18,4.0,7.0,3.0,4.0,2.0,4.0,10.0,6.0,19.0,,3.0,,4.0,8.0,30.0,1.0,3.0,1.0,8.0,14.0,32,14.0,49.0,9.0,79,1157,4.0,7.0,1.0,6.0,2.0,13.0,3.0,5.0,1.0,12.0,3.0,12.0,6.0,22.0,39.0,8.0,,30.0,8.0,4.0,40.0,26.0,66,17.0,9.0,32.0,7.0,1.0,158,11.0,14.0,31.0,36.0,8.0,75.0,25.0,100.0,17.0,12.0,5.0,12.0,2.0,9.0,10.0,3.0,22.0,1.0,13.0,41,2.0,,25,5.0,4.0,10.0,1.0,3.0,1.0,7.0,5.0,2.0,8.0,4.0,12.0,260,4.0,1.0,0.21428571428571427,0.3,0.9285714285714286,0.2857142857142857,0.16666666666666666,0.08333333333333333,0.2857142857142857,0.4375,0.5714285714285714,0.6,0.43209876543209874,0.4230769230769231,0.2647058823529412,0.4647058823529412,0.4642857142857143,0.3333333333333333,0.6049382716049383,0.125,0.16666666666666666,9.562109025915996,0.5454545454545454,0.23529411764705882,0.14173228346456693,0.056910569105691054,0.15196078431372548,0.048458149779735685,0.1462882096069869,0.052854122621564484,0.06862745098039216,0.038461538461538464,0.075,0.042328042328042326,0.11382113821138211,0.16853932584269662,0.16666666666666666,0.15172413793103448,0.15254237288135594,0.5,0.2222222222222222,0.6111111111111112,0.7333333333333333,0.2727272727272727,0.04938271604938271,0.5,0.5,,0.12345679012345678,0.2345679012345679,0.3157894736842105,0.3157894736842105,1.0,0.37037037037037035,0.26666666666666666,0.26666666666666666,0.875,0.5384615384615384,0.5714285714285714,0.23076923076923078,,,0.23076923076923078,0.3333333333333333,1.0,0.23529411764705882,0.75,0.23529411764705882,,0.47058823529411764,0.125,0.8271604938271605,0.26666666666666666,0.5360574074074075,0.58819375,0.5775088235294117,0.047619047619047616,0.08823529411764706,0.16455696202531644,0.1518987341772152,7.76875,24.797959183673463,0.26152304609218435,1.0,3.0,2.0,,7.0,,8.0,,,1.0,,0.1,0.041666666666666664,0.1,0.1111111111111111,,,0.02,,0.07894736842105263,,1.0,1.0,,,,,,,,,True,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,12286.0,205,-89,398,412,88,56,40,810,24.0,35,2.0,4.0,4.0,6.0,6.0,20.0,3.0,4.0,9.0,,,1.0,3.0,5.0,21.0,2.0,3.0,,2.0,31.0,58,9.0,30.0,13.0,102,528,2.0,6.0,2.0,3.0,1.0,11.0,7.0,17.0,1.0,5.0,,17.0,30.0,32.0,27.0,4.0,,21.0,5.0,1.0,6.0,6.0,12,5.0,1.0,6.0,,,30,2.0,4.0,15.0,8.0,5.0,28.0,6.0,34.0,7.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,7.0,,4.0,11,,1.0,10,,,16.0,1.0,7.0,,5.0,4.0,1.0,5.0,3.0,17.0,88,,,0.4838709677419355,0.5172413793103449,1.0,0.3,0.6666666666666666,0.2,0.3,0.5344827586206896,0.3333333333333333,0.4117647058823529,0.5056818181818182,0.5555555555555556,0.38636363636363635,0.5368421052631579,0.55,0.38636363636363635,0.3409090909090909,0.017241379310344827,0.02857142857142857,22.818791946308725,0.42857142857142855,0.45454545454545453,0.0851063829787234,0.04,0.17647058823529413,0.022727272727272728,0.12849162011173185,0.031914893617021274,0.05,0.046511627906976744,,0.013888888888888888,0.058823529411764705,0.07142857142857142,0.2,0.19298245614035087,0.14285714285714285,0.6,0.3977272727272727,0.6857142857142857,0.7058823529411765,0.5,0.22727272727272727,0.3,0.3,0.3333333333333333,0.03409090909090909,0.10227272727272728,0.4444444444444444,0.4444444444444444,1.0,0.23863636363636365,0.23809523809523808,0.23809523809523808,1.0,0.4444444444444444,0.5,,,,0.3333333333333333,0.6666666666666666,1.0,0.2727272727272727,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.09090909090909091,,0.7386363636363636,0.23809523809523808,0.5282755681818182,0.5340928571428571,0.4986590909090909,0.08421052631578947,0.109375,0.10784313725490197,0.16666666666666666,4.627586206896551,25.176666666666666,0.22110552763819097,1.0,,4.0,,,1.0,,,,1.0,,,0.0851063829787234,0.3333333333333333,0.3333333333333333,1.0,,0.03225806451612903,1.0,0.0625,,,,1.0,,,,,,,,True,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,12306.0,205,-17,411,407,125,111,42,818,21.0,29,2.0,3.0,11.0,14.0,6.0,13.0,5.0,,3.0,,1.0,,2.0,8.0,34.0,1.0,3.0,4.0,12.0,29.0,47,8.0,37.0,15.0,97,480,2.0,4.0,1.0,4.0,,7.0,14.0,20.0,4.0,14.0,5.0,45.0,38.0,20.0,12.0,2.0,1.0,33.0,8.0,2.0,14.0,8.0,22,7.0,1.0,7.0,7.0,,52,1.0,2.0,13.0,9.0,,22.0,3.0,25.0,4.0,3.0,1.0,16.0,2.0,13.0,3.0,3.0,19.0,4.0,7.0,12,,,12,,1.0,16.0,,6.0,2.0,2.0,2.0,,2.0,1.0,45.0,125,1.0,2.0,0.6551724137931034,0.6785714285714286,0.5,0.21621621621621623,0.25,0.2857142857142857,0.2222222222222222,0.6170212765957447,0.5,0.7,0.4880952380952381,0.4375,0.5882352941176471,0.5271739130434783,0.4375,0.6081081081081081,0.44047619047619047,0.0425531914893617,0.034482758620689655,23.974082073434126,0.8421052631578947,,0.08490566037735849,0.020833333333333332,0.13978494623655913,0.010752688172043012,0.11055276381909548,0.015873015873015872,0.04878048780487805,,,,0.09615384615384616,0.05555555555555555,0.1111111111111111,0.1875,0.034482758620689655,0.5,0.34523809523809523,0.7241379310344828,0.75,0.6666666666666666,0.15476190476190477,0.46153846153846156,0.5,0.6666666666666666,0.05952380952380952,0.03571428571428571,,,,0.40476190476190477,0.23529411764705882,0.23529411764705882,0.5,0.375,0.6666666666666666,0.125,,,0.375,0.3333333333333333,,0.4117647058823529,0.7857142857142857,0.058823529411764705,,0.35294117647058826,0.3333333333333333,0.7857142857142857,0.24242424242424243,0.5289710843373495,0.51966,0.5402666666666667,0.06666666666666667,0.11320754716981132,0.07216494845360824,0.4639175257731959,5.027659574468086,26.42162162162162,0.30413625304136255,2.0,12.0,1.0,,,,,,,,0.07692307692307693,,0.023809523809523808,0.4,0.4,0.5,0.5,,1.0,0.07692307692307693,,,,,,,,,,,,True,,,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,19838.0,331,31,656,658,195,194,61,1314,11.0,27,1.0,2.0,3.0,9.0,5.0,16.0,12.0,3.0,5.0,,,,1.0,46.0,96.0,1.0,8.0,12.0,27.0,19.0,55,49.0,101.0,27.0,212,726,2.0,3.0,1.0,8.0,,7.0,6.0,16.0,12.0,28.0,11.0,59.0,20.0,18.0,81.0,,,96.0,46.0,6.0,58.0,15.0,73,13.0,2.0,44.0,11.0,3.0,161,5.0,2.0,13.0,18.0,,31.0,7.0,38.0,4.0,2.0,2.0,16.0,5.0,9.0,10.0,7.0,26.0,11.0,7.0,21,,1.0,43,,1.0,32.0,2.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,59.0,194,1.0,3.0,0.5263157894736842,0.5263157894736842,0.5510204081632653,0.48514851485148514,0.125,0.42857142857142855,0.48514851485148514,0.34545454545454546,0.6666666666666666,0.375,0.592948717948718,0.3181818181818182,0.5454545454545454,0.6279761904761905,0.3181818181818182,0.5918367346938775,0.6474358974358975,0.10909090909090909,0.18518518518518517,26.72176308539945,0.6153846153846154,,0.10975609756097561,0.014598540145985401,0.10236220472440945,0.032467532467532464,0.10652920962199312,0.024054982817869417,0.017241379310344827,,0.041666666666666664,0.03076923076923077,0.11392405063291139,0.1111111111111111,0.09090909090909091,0.09473684210526316,0.125,0.5,0.17307692307692307,0.4074074074074074,0.5,0.5454545454545454,0.10256410256410256,0.3125,0.3333333333333333,0.6,0.07692307692307693,0.03205128205128205,0.6,0.75,0.6666666666666666,0.6153846153846154,0.4791666666666667,0.4842105263157895,0.5434782608695652,0.18181818181818182,0.5,,,,0.7272727272727273,0.125,1.0,0.20454545454545456,0.3333333333333333,0.022727272727272728,,0.6136363636363636,0.4444444444444444,0.8205128205128205,0.4791666666666667,0.49916474358974366,0.5311714285714286,0.4719999999999999,0.07878787878787878,0.13114754098360656,0.0330188679245283,0.2783018867924528,7.372727272727274,26.46633663366337,0.2972560975609756,3.0,66.0,1.0,,2.0,1.0,1.0,2.0,1.0,5.0,0.0625,,0.013157894736842105,0.25,0.25,0.3333333333333333,1.0,0.04807692307692308,,0.041666666666666664,,,,,2.0,0.019801980198019802,0.2,0.010416666666666666,,,,True,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,12087.0,201,-27,388,387,73,77,41,775,21.0,28,2.0,2.0,7.0,8.0,8.0,27.0,2.0,3.0,4.0,,,,,10.0,22.0,,1.0,1.0,5.0,31.0,57,13.0,26.0,12.0,113,443,2.0,3.0,,1.0,,4.0,8.0,12.0,1.0,5.0,7.0,26.0,54.0,8.0,39.0,2.0,,22.0,10.0,6.0,7.0,8.0,15,7.0,1.0,5.0,2.0,,38,2.0,4.0,11.0,15.0,5.0,31.0,6.0,37.0,5.0,4.0,1.0,5.0,1.0,3.0,5.0,2.0,10.0,1.0,17.0,28,,1.0,18,,1.0,21.0,1.0,8.0,3.0,6.0,4.0,2.0,7.0,5.0,24.0,72,,2.0,0.8709677419354839,0.9,1.0,0.5,,0.2,0.5,0.543859649122807,0.6666666666666666,0.6666666666666666,0.608433734939759,0.5,0.5588235294117647,0.6075268817204301,0.5,0.5909090909090909,0.3132530120481928,0.10526315789473684,0.03571428571428571,23.356009070294785,0.5,0.3333333333333333,0.12096774193548387,0.038461538461538464,0.16923076923076924,0.02247191011235955,0.13756613756613756,0.031088082901554404,0.045454545454545456,0.04878048780487805,,0.02857142857142857,0.15517241379310345,0.06976744186046512,0.13043478260869565,0.1836734693877551,0.125,0.7142857142857143,0.3373493975903614,0.75,0.7777777777777778,0.8571428571428571,0.3253012048192771,0.2962962962962963,0.36363636363636365,0.875,0.024096385542168676,0.04819277108433735,0.75,0.75,1.0,0.26506024096385544,0.45454545454545453,0.45454545454545453,1.0,0.5,1.0,,,,0.25,,,0.47058823529411764,0.875,,,0.29411764705882354,0.2,0.6506024096385542,0.45454545454545453,0.4983379518072289,0.47363333333333335,0.507935294117647,0.08888888888888889,0.125,0.035398230088495575,0.23008849557522124,4.777192982456141,25.326923076923077,0.18814432989690721,2.0,,3.0,,,,,,,,0.18518518518518517,,0.09090909090909091,1.0,1.0,1.0,,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,True,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,12150.0,202,-17,389,393,101,117,43,782,27.0,39,3.0,9.0,8.0,11.0,5.0,15.0,2.0,,,,,,,,,,,,,33.0,56,,,23.0,89,447,3.0,9.0,,,4.0,10.0,10.0,13.0,,,11.0,31.0,60.0,6.0,,4.0,,,,3.0,1.0,5.0,6,3.0,2.0,,,1.0,17,6.0,14.0,21.0,11.0,6.0,38.0,20.0,58.0,1.0,,1.0,2.0,,2.0,3.0,,5.0,1.0,13.0,27,4.0,1.0,29,,5.0,36.0,6.0,15.0,6.0,9.0,7.0,2.0,9.0,5.0,31.0,100,5.0,5.0,0.9090909090909091,0.967741935483871,,,,,,0.5892857142857143,0.3333333333333333,0.7692307692307693,0.5892857142857143,0.3333333333333333,0.7692307692307693,0.6267605633802817,0.4166666666666667,0.775,,0.05357142857142857,0.05128205128205128,17.233560090702948,0.4,0.375,0.11702127659574468,0.13592233009708737,0.22826086956521738,0.061855670103092786,0.17204301075268819,0.1,0.13953488372093023,0.16279069767441862,0.058823529411764705,0.08,0.06382978723404255,0.24242424242424243,,0.1935483870967742,0.3,0.5555555555555556,0.6964285714285714,0.6923076923076923,0.7297297297297297,0.8888888888888888,0.26785714285714285,0.3333333333333333,0.35714285714285715,1.0,0.03571428571428571,,,,,,,,,1.0,0.3333333333333333,,,,,,,0.8461538461538461,0.7272727272727273,,,,,0.6964285714285714,,0.5130178571428571,0.5773,0.5821230769230769,0.23076923076923078,0.23076923076923078,0.11235955056179775,0.34831460674157305,3.5535714285714284,,0.2596401028277635,1.0,,2.0,,1.0,1.0,2.0,,,,0.06666666666666667,,0.1,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,1.0,True,,,,,
