EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3SecondViolations,on,HeaveMakes,OffensiveGoaltends,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,24003.0,400,3,827,829,123,160,110,1656,40.0,68.0,12.0,20.0,2.0,6.0,13.0,34.0,2.0,4.0,3.0,12.0,1.0,55.0,106,15.0,33.0,143,924,15.0,28.0,1.0,4.0,34.0,4.0,13.0,6.0,14.0,72.0,38.0,30.0,12.0,12.0,1.0,15.0,11.0,26.0,10.0,1.0,8.0,4.0,3.0,63.0,15.0,27.0,22.0,44.0,8.0,74.0,42.0,116,2.0,17.0,10.0,7.0,8.0,3.0,2.0,14.0,3.0,6.0,2.0,1.0,22.0,2.0,4.0,32.0,54.0,1.0,2.0,4.0,49.0,2.0,2.0,2.0,52.0,6.0,26.0,3.0,21.0,8.0,13.0,21.0,11.0,14.0,123,1.0,3.0,0.6545454545454545,0.9,0.5188679245283019,0.5357142857142857,0.3076923076923077,0.45454545454545453,0.5172413793103449,0.3076923076923077,0.4965277777777778,0.5483870967741935,0.3888888888888889,0.12396694214876033,0.06666666666666667,0.11320754716981132,0.08823529411764706,0.17647058823529413,0.08333333333333333,17.23779854620976,0.36363636363636365,0.42105263157894735,0.22797927461139897,0.10465116279069768,0.12716763005780346,0.09375,0.18032786885245902,0.10047846889952153,0.08045977011494253,0.10752688172043011,0.1282051282051282,0.0873015873015873,0.11764705882352941,0.2222222222222222,0.2702702702702703,0.15789473684210525,0.12307692307692308,0.13953488372093023,0.03773584905660377,0.5238095238095238,0.5619834710743802,0.5882352941176471,0.6451612903225806,0.65,0.2809917355371901,0.38235294117647056,0.4642857142857143,0.6153846153846154,0.03305785123966942,0.5,0.5,1.0,0.024793388429752067,0.09917355371900827,0.6896551724137931,0.6,0.034482758620689655,0.46153846153846156,0.3333333333333333,0.6859504132231405,0.5039834710743801,0.508378,0.46298461538461544,0.18439716312056736,0.20634920634920634,0.23776223776223776,0.0979020979020979,4.09622641509434,25.293333333333337,0.1487303506650544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,9170.0,153,-3,317,321,94,120,39,638,17.0,25.0,2.0,8.0,4.0,5.0,1.0,10.0,,1.0,9.0,12.0,1.0,18.0,36,21.0,3.0,54,349,2.0,8.0,2.0,,4.0,4.0,10.0,2.0,22.0,20.0,16.0,4.0,12.0,3.0,,13.0,7.0,20.0,5.0,2.0,4.0,1.0,8.0,47.0,3.0,7.0,11.0,10.0,,21.0,11.0,32,3.0,15.0,8.0,7.0,3.0,3.0,3.0,4.0,,,,,7.0,,3.0,4.0,18.0,1.0,1.0,,7.0,,,1.0,6.0,2.0,3.0,1.0,1.0,1.0,,2.0,,22.0,91,4.0,1.0,0.5555555555555556,0.625,0.5,0.25,0.4,0.4473684210526316,0.2,0.5263157894736842,0.4576271186440678,0.2,0.55,0.3684210526315789,,0.08333333333333333,,0.3,,17.83783783783784,0.42857142857142855,,0.11764705882352941,0.07608695652173914,0.1864406779661017,0.05454545454545454,0.14583333333333334,0.06802721088435375,0.11538461538461539,0.06976744186046512,0.043478260869565216,0.07142857142857142,,0.2,0.075,0.06666666666666667,0.16,0.3333333333333333,0.0967741935483871,,0.43859649122807015,0.68,0.68,0.5294117647058824,0.17543859649122806,0.1,0.14285714285714285,1.0,0.017543859649122806,,,,0.15789473684210525,0.21052631578947367,0.8,0.25,0.1,0.2631578947368421,0.8,0.8070175438596491,0.5589333333333333,0.6157571428571428,0.5189315789473684,0.05172413793103448,0.08108108108108109,0.07407407407407407,0.4074074074074074,3.1027777777777774,24.74761904761905,0.29652996845425866,1.0,1.0,2.0,4.0,4.0,7.0,5.0,4.0,9.0,15.0,4.0,1.0,1.0,1.0,1.0,0.23809523809523808,0.4444444444444444,0.23809523809523808,0.07692307692307693,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,0.10526315789473684,0.3684210526315789,0.5714285714285714,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,25479.0,425,8,889,909,299,345,113,1798,36.0,56.0,12.0,16.0,10.0,15.0,21.0,53.0,16.0,36.0,10.0,41.0,2.0,73.0,145,51.0,39.0,224,976,17.0,24.0,4.0,1.0,38.0,24.0,43.0,25.0,76.0,64.0,82.0,16.0,39.0,13.0,,36.0,15.0,51.0,9.0,6.0,27.0,4.0,5.0,117.0,4.0,16.0,39.0,33.0,2.0,74.0,20.0,94,2.0,27.0,22.0,5.0,11.0,2.0,7.0,8.0,2.0,4.0,1.0,1.0,19.0,4.0,4.0,14.0,33.0,1.0,2.0,1.0,39.0,1.0,2.0,5.0,46.0,4.0,16.0,9.0,1.0,,1.0,1.0,1.0,72.0,295,3.0,6.0,0.4383561643835616,0.49230769230769234,0.503448275862069,0.7083333333333334,0.5581395348837209,0.4719387755102041,0.6607142857142857,0.4322033898305085,0.5161290322580645,0.6785714285714286,0.5135135135135135,0.2602040816326531,,0.0896551724137931,0.125,0.11320754716981132,,23.024390243902438,0.5789473684210527,0.1,0.16176470588235295,0.05947955390334572,0.20855614973262032,0.024096385542168676,0.18414322250639387,0.04597701149425287,0.03488372093023256,0.0707070707070707,0.07142857142857142,0.021739130434782608,0.03571428571428571,0.14864864864864866,0.11235955056179775,0.2926829268292683,0.20394736842105263,0.22857142857142856,0.021739130434782608,1.0,0.2857142857142857,0.6428571428571429,0.7346938775510204,0.5277777777777778,0.27040816326530615,0.39622641509433965,0.44680851063829785,0.38095238095238093,0.1836734693877551,0.4444444444444444,0.4444444444444444,0.3125,0.05102040816326531,0.20918367346938777,0.5714285714285714,0.75,0.07142857142857142,0.2542372881355932,0.6666666666666666,0.5459183673469388,0.4821543814432989,0.5028452380952382,0.4555842105263158,0.07692307692307693,0.10191082802547771,0.16964285714285715,0.3392857142857143,8.088965517241379,27.409803921568628,0.3363329583802025,3.0,2.0,2.0,10.0,1.0,14.0,13.0,1.0,16.0,36.0,10.0,,,,0.9230769230769231,0.2549019607843137,0.0625,0.2653061224489796,,0.3,0.3,1.0,0.24390243902439024,0.24390243902439024,0.9,0.07142857142857142,0.03389830508474576,0.23728813559322035,0.07142857142857142,0.2564102564102564,1.0,1.0,3.0,2.0,1.0,0.25,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,True,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,74975.0,1250,-32,2625,2653,591,703,311,5278,76.0,125.0,17.0,32.0,15.0,24.0,16.0,34.0,1.0,4.0,27.0,44.0,5.0,93.0,163,71.0,69.0,330,2901,19.0,38.0,8.0,8.0,52.0,18.0,31.0,21.0,72.0,104.0,82.0,30.0,41.0,13.0,1.0,38.0,38.0,76.0,30.0,8.0,27.0,4.0,7.0,190.0,33.0,36.0,73.0,66.0,12.0,151.0,71.0,222,6.0,45.0,38.0,7.0,29.0,10.0,20.0,29.0,5.0,9.0,2.0,4.0,58.0,4.0,11.0,89.0,156.0,4.0,8.0,2.0,106.0,11.0,8.0,15.0,85.0,15.0,44.0,6.0,19.0,11.0,8.0,22.0,16.0,70.0,586,15.0,5.0,0.5591397849462365,0.6666666666666666,0.5705521472392638,0.5,0.5806451612903226,0.5576923076923077,0.4782608695652174,0.5425531914893617,0.6133828996282528,0.52,0.631578947368421,0.3034188034188034,0.014084507042253521,0.07975460122699386,0.08,0.08823529411764706,0.022727272727272728,10.914552736982643,0.5,0.20689655172413793,0.10696920583468396,0.046511627906976744,0.1336996336996337,0.06496062992125984,0.11951848667239896,0.05382215288611544,0.053763440860215055,0.0599250936329588,0.021929824561403508,0.058394160583941604,0.09278350515463918,0.09876543209876543,0.1271186440677966,0.08695652173913043,0.12731481481481483,0.15789473684210525,0.061224489795918366,0.7272727272727273,0.5341880341880342,0.608,0.6608695652173913,0.5526315789473685,0.1452991452991453,0.47058823529411764,0.5161290322580645,0.5625,0.017094017094017096,0.25,0.25,1.0,0.11538461538461539,0.18803418803418803,0.6956521739130435,0.53125,0.10869565217391304,0.5106382978723404,0.625,0.8376068376068376,0.549263852813853,0.5625793103448278,0.5409722222222222,0.16730038022813687,0.22916666666666666,0.15757575757575756,0.21818181818181817,3.3429447852760736,25.726760563380275,0.22514285714285714,12.0,3.0,5.0,13.0,3.0,11.0,25.0,5.0,16.0,75.0,13.0,2.0,3.0,,1.0,0.352112676056338,0.3125,0.36764705882352944,0.03225806451612903,0.4444444444444444,0.4444444444444444,1.0,0.29545454545454547,0.3023255813953488,1.0,0.06521739130434782,0.10638297872340426,0.23404255319148937,0.2727272727272727,0.3170731707317073,2.0,2.0,,3.0,3.0,0.25,0.11764705882352941,0.4,1.0,2.0,3.0,0.4,,,,,,,,,,,,,True,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,36962.0,616,-24,1300,1318,289,327,165,2618,43.0,73.0,2.0,4.0,9.0,16.0,23.0,46.0,22.0,67.0,19.0,51.0,8.0,88.0,186,70.0,18.0,263,1440,6.0,17.0,9.0,,21.0,20.0,45.0,7.0,68.0,38.0,138.0,2.0,51.0,7.0,,65.0,43.0,108.0,33.0,10.0,43.0,11.0,11.0,259.0,9.0,4.0,37.0,31.0,1.0,69.0,14.0,83,,20.0,10.0,10.0,25.0,7.0,18.0,11.0,2.0,7.0,,,36.0,3.0,2.0,24.0,32.0,1.0,,,27.0,1.0,,5.0,28.0,4.0,12.0,4.0,5.0,2.0,2.0,5.0,4.0,68.0,288,3.0,4.0,0.2159090909090909,0.21839080459770116,0.4731182795698925,0.35294117647058826,0.4444444444444444,0.478515625,0.40384615384615385,0.46923076923076923,0.4906716417910448,0.40384615384615385,0.4857142857142857,0.2734375,,0.03763440860215054,0.0684931506849315,0.043478260869565216,,20.28018679119413,0.6944444444444444,0.03225806451612903,0.10231023102310231,0.009592326139088728,0.13503649635036497,0.03643724696356275,0.11785095320623917,0.01957831325301205,0.018404907975460124,0.007246376811594203,,0.039603960396039604,0.022222222222222223,0.08270676691729323,0.09433962264150944,0.15625,0.12669683257918551,0.16981132075471697,,0.8,0.28515625,0.589041095890411,0.6323529411764706,0.3023255813953488,0.1796875,0.5,0.5227272727272727,0.13043478260869565,0.26171875,0.3283582089552239,0.3283582089552239,0.13636363636363635,0.07421875,0.19921875,0.15384615384615385,0.5,0.3076923076923077,0.24615384615384617,0.5625,0.55859375,0.49370527343750004,0.4620157894736841,0.46014615384615387,0.045454545454545456,0.061855670103092786,0.07984790874524715,0.2585551330798479,9.477419354838707,25.149999999999995,0.22230769230769232,7.0,1.0,4.0,16.0,7.0,16.0,23.0,7.0,20.0,54.0,16.0,1.0,,,0.782608695652174,0.32857142857142857,0.35,0.32857142857142857,0.027777777777777776,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.3137254901960784,0.3137254901960784,0.75,0.038461538461538464,0.06153846153846154,0.24615384615384617,0.4375,0.3137254901960784,2.0,3.0,15.0,,,0.3333333333333333,0.5,0.25,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,40207.0,670,-5,1398,1408,202,262,165,2806,61.0,105.0,11.0,15.0,12.0,24.0,29.0,81.0,27.0,73.0,32.0,122.0,13.0,117.0,259,154.0,108.0,501,1584,14.0,26.0,23.0,9.0,67.0,20.0,43.0,30.0,88.0,100.0,134.0,10.0,122.0,17.0,,75.0,40.0,115.0,30.0,10.0,51.0,11.0,13.0,270.0,7.0,14.0,36.0,34.0,2.0,72.0,21.0,93,10.0,30.0,20.0,10.0,45.0,8.0,28.0,26.0,2.0,17.0,2.0,1.0,71.0,1.0,8.0,16.0,37.0,5.0,1.0,8.0,101.0,5.0,2.0,1.0,128.0,9.0,51.0,8.0,13.0,9.0,2.0,14.0,7.0,88.0,200,2.0,6.0,0.42735042735042733,0.44642857142857145,0.4517374517374517,0.5384615384615384,0.46511627906976744,0.47578692493946734,0.5918367346938775,0.5178571428571429,0.5310492505353319,0.6320754716981132,0.6027397260273972,0.3728813559322034,,0.06563706563706563,0.0761904761904762,0.09876543209876543,,33.60399750156152,0.6338028169014085,0.06666666666666667,0.10365853658536585,0.03398058252427184,0.1232876712328767,0.026217228464419477,0.11290322580645161,0.030927835051546393,0.031055900621118012,0.04225352112676056,0.027522935779816515,0.028846153846153848,0.01694915254237288,0.09774436090225563,0.08620689655172414,0.13924050632911392,0.13656387665198239,0.07692307692307693,0.044444444444444446,0.5,0.2542372881355932,0.580952380952381,0.6288659793814433,0.4918032786885246,0.19612590799031476,0.35802469135802467,0.3972602739726027,0.3103448275862069,0.17675544794188863,0.3698630136986301,0.375,0.4074074074074074,0.0774818401937046,0.29539951573849876,0.30612244897959184,0.7333333333333333,0.2653061224489796,0.42857142857142855,0.5,0.6271186440677966,0.5154294188861985,0.5268166666666666,0.5173723214285714,0.12200435729847495,0.16943521594684385,0.13373253493013973,0.17564870259481039,8.464092664092664,25.598701298701307,0.14449213161659513,10.0,10.0,2.0,43.0,5.0,11.0,53.0,6.0,13.0,99.0,43.0,,1.0,,0.6226415094339622,0.34415584415584416,0.46153846153846156,0.34415584415584416,,0.3125,0.3125,0.9,0.3524590163934426,0.3524590163934426,0.5581395348837209,0.20408163265306123,0.03571428571428571,0.19642857142857142,0.45454545454545453,0.3524590163934426,7.0,10.0,60.0,,1.0,0.43478260869565216,0.5454545454545454,0.5384615384615384,0.5714285714285714,1.0,1.0,0.5,3.0,2.0,0.3,1.0,1.0,6.0,5.0,1.0,0.0136986301369863,0.03164556962025317,,,True,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,10593.0,177,-24,378,380,121,158,39,758,10.0,19.0,1.0,2.0,2.0,5.0,6.0,19.0,10.0,25.0,3.0,28.0,2.0,26.0,63,31.0,20.0,108,423,3.0,5.0,2.0,1.0,7.0,6.0,18.0,8.0,29.0,18.0,34.0,,27.0,9.0,,17.0,9.0,26.0,8.0,1.0,12.0,5.0,,61.0,1.0,1.0,13.0,8.0,2.0,23.0,3.0,26,,6.0,2.0,4.0,10.0,1.0,7.0,2.0,,3.0,,,12.0,1.0,2.0,7.0,13.0,,1.0,1.0,18.0,,,1.0,24.0,1.0,8.0,4.0,4.0,2.0,2.0,4.0,2.0,29.0,121,2.0,4.0,0.34615384615384615,0.34615384615384615,0.4126984126984127,0.6,0.3333333333333333,0.46808510638297873,0.42857142857142855,0.3888888888888889,0.5142857142857142,0.4375,0.453125,0.32978723404255317,,0.14285714285714285,0.21052631578947367,0.15789473684210525,,27.857142857142858,0.8333333333333334,0.2222222222222222,0.08602150537634409,0.008695652173913044,0.19402985074626866,0.01639344262295082,0.13125,0.011363636363636364,0.02857142857142857,,,0.019230769230769232,,0.08108108108108109,0.058823529411764705,0.13636363636363635,0.21818181818181817,0.08333333333333333,,0.5,0.20212765957446807,0.5263157894736842,0.6666666666666666,0.4,0.20212765957446807,0.3157894736842105,0.375,,0.26595744680851063,0.4,0.43478260869565216,0.5,0.031914893617021274,0.2978723404255319,0.2857142857142857,0.5,0.2857142857142857,0.18518518518518517,0.4,0.5319148936170213,0.4680064516129033,0.45195,0.43922884615384616,0.07920792079207921,0.11428571428571428,0.06481481481481481,0.26851851851851855,10.82539682539683,27.235483870967744,0.3201058201058201,,,1.0,12.0,3.0,8.0,12.0,3.0,9.0,24.0,12.0,1.0,,,0.6666666666666666,0.3870967741935484,0.3333333333333333,0.4,0.1111111111111111,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.037037037037037035,0.2962962962962963,0.375,0.4444444444444444,,,12.0,1.0,,,,,,,,,,,,,,1.0,,,0.08,,,,True,,,
1629140,1610612764,Johnathan Williams,Johnathan Williams,1629140,WAS,2193.0,37,14,74,75,26,21,13,149,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,,2.0,,,,2.0,6,,1.0,5,60,2.0,2.0,,,4.0,1.0,2.0,1.0,3.0,,4.0,4.0,,,,1.0,,1.0,,,1.0,,,2.0,3.0,4.0,7.0,4.0,,11.0,7.0,18,,,,,,,,1.0,,,,,1.0,,,1.0,5.0,,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,26,2.0,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.35714285714285715,1.0,0.5,,,,,,,8.79120879120879,,,0.17391304347826086,0.16,0.35,0.16666666666666666,0.2558139534883721,0.16279069767441862,0.25,0.1,0.14285714285714285,0.07142857142857142,0.5,0.14285714285714285,0.23076923076923078,,0.2857142857142857,0.5,,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,1.0,,0.5,1.0,0.3333333333333333,0.48451666666666665,0.6058,0.51005,0.14285714285714285,0.14285714285714285,0.8,0.6,7.316666666666666,,0.35135135135135137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202738,1610612764,Isaiah Thomas,Isaiah Thomas,202738,WAS,19641.0,327,-17,685,690,101,132,85,1375,8.0,16.0,3.0,3.0,2.0,3.0,11.0,33.0,17.0,34.0,4.0,66.0,8.0,36.0,83,70.0,11.0,182,794,4.0,9.0,9.0,2.0,25.0,6.0,15.0,6.0,21.0,28.0,44.0,2.0,66.0,8.0,2.0,32.0,17.0,49.0,13.0,4.0,16.0,8.0,8.0,115.0,1.0,4.0,11.0,11.0,,22.0,5.0,27,2.0,3.0,2.0,1.0,16.0,4.0,14.0,6.0,,2.0,,1.0,22.0,1.0,1.0,9.0,21.0,1.0,1.0,,10.0,1.0,1.0,1.0,13.0,,3.0,3.0,4.0,3.0,1.0,4.0,1.0,21.0,101,2.0,3.0,0.3888888888888889,0.4,0.43373493975903615,0.4444444444444444,0.4,0.5588235294117647,0.6388888888888888,0.3409090909090909,0.5691823899371069,0.6578947368421053,0.40384615384615385,0.45751633986928103,0.02857142857142857,0.0963855421686747,0.125,0.15151515151515152,0.015151515151515152,23.116219667943806,0.7272727272727273,,0.06626506024096386,0.02040816326530612,0.07692307692307693,0.007751937984496124,0.07119741100323625,0.015384615384615385,,0.05,,,0.038461538461538464,0.03389830508474576,0.046875,0.13953488372093023,0.07142857142857142,0.0967741935483871,0.0273972602739726,0.25,0.10457516339869281,0.5,0.5714285714285714,0.375,0.21568627450980393,0.3333333333333333,0.39285714285714285,0.2727272727272727,0.2222222222222222,0.5,0.5151515151515151,0.47058823529411764,0.026143790849673203,0.43137254901960786,0.16666666666666666,1.0,0.4444444444444444,0.13636363636363635,0.6666666666666666,0.5620915032679739,0.4887006535947712,0.4862153846153846,0.4789022727272727,0.019230769230769232,0.03488372093023256,0.13736263736263737,0.11538461538461539,11.025301204819279,26.118571428571435,0.14744525547445256,1.0,1.0,2.0,32.0,1.0,5.0,33.0,1.0,7.0,84.0,32.0,,,,0.8484848484848485,0.4714285714285714,0.14285714285714285,0.4714285714285714,,0.25,0.3333333333333333,1.0,0.48484848484848486,0.49230769230769234,0.84375,0.05555555555555555,0.09090909090909091,0.22727272727272727,0.2,0.48484848484848486,5.0,5.0,15.0,,,0.5555555555555556,,0.625,1.0,,,,,,,,,1.0,,,0.029411764705882353,,0.25,,True,,,
1629726,1610612764,Garrison Mathews,Garrison Mathews,1629726,WAS,3062.0,51,10,109,113,53,33,14,222,,,,,,,,1.0,1.0,2.0,2.0,8.0,1.0,1.0,3,10.0,6.0,17,121,,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,,,8.0,,,2.0,2.0,4.0,2.0,,2.0,,,10.0,,,2.0,2.0,,4.0,,4,,1.0,,1.0,,,,,,,,,,,,4.0,8.0,,,,7.0,,,,7.0,,2.0,1.0,,,,,,3.0,53,2.0,1.0,1.0,1.0,0.3333333333333333,,0.5,0.4230769230769231,0.75,0.25,0.53125,1.0,0.3,0.7692307692307693,,,,,,12.903225806451614,,,0.09090909090909091,,0.08695652173913043,,0.08888888888888889,,,,,,,,0.1,0.16666666666666666,0.1,,,,,,,,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.6153846153846154,,,0.5,,,0.7692307692307693,0.5107807692307692,0.4531,0.48734999999999995,0.2,0.4,0.23529411764705882,0.17647058823529413,13.6,26.68,0.48623853211009177,,,1.0,3.0,,1.0,3.0,,2.0,9.0,3.0,,,,1.0,0.3,,0.3,,,,,0.375,0.375,1.0,,0.25,0.25,,0.375,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,0.1,,,True,,,
