EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyFtPoints,Corner3Assists,DefTwoPtRebounds,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Corner3FGM,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,TwoPtAssists,AtRimAssists,LostBallTurnovers,PenaltyFg3Pct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,FTOffRebounds,NonShootingFoulsDrawn,OffFTReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,487.0,8,-2.0,18,17,1.0,8.0,1.0,35,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,25.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,21.05263157894737,1.0,0.2,0.1428571428571428,0.25,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.4435,10.0,25.1,0.0555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,435.0,7,1.0,16,16,1.0,9.0,1.0,32,1.0,1.0,,,1.0,1.0,,,4.0,19.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,17.64705882352941,,0.2,0.1428571428571428,0.25,1.0,1.0,1.0,,,,,,,0.4257,5.6,,0.0625,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,858.0,14,-12.0,33,31,15.0,17.0,3.0,64,,,,,2.0,2.0,,1.0,4.0,45.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,,,,1.0,0.6666666666666666,0.5,0.3333333333333333,17.142857142857142,0.5,0.1428571428571428,0.0909090909090909,,,,,,,,,1.0,,0.6128833333333333,1.5,23.2,0.4545454545454545,,,,,,,1.0,4.0,1.0,2.0,1.0,1.0,0.25,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6922,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,397.0,7,-8.0,15,16,7.0,12.0,2.0,31,,,,1.0,,,,1.0,1.0,23.0,,,1.0,,,1.0,1.0,,,2.0,2.0,3.0,5.0,,,,,,0.25,1.0,29.41176470588235,0.6666666666666666,,0.2,,,,,1.0,,,,1.0,,0.55395,,25.0,0.4666666666666667,1.0,1.0,1.0,,3.0,,1.0,,1.0,3.0,,,0.5,,,,,,,,,1.0,,,2.0,,1.0,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,272.0,5,5.0,10,9,3.0,8.0,2.0,19,,,1.0,1.0,,,2.0,2.0,6.0,6.0,,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,,1.5,1.5,1.0,18.181818181818183,,0.25,0.2,0.3333333333333333,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.60735,,24.15,0.3,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,296.0,5,-5.0,11,10,,1.0,,21,,,,,,,,,,19.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,560.0,9,-17.0,22,21,12.0,8.0,1.0,43,,1.0,2.0,3.0,,2.0,2.0,3.0,8.0,39.0,,6.0,3.0,2.0,,1.0,1.0,,,1.0,,1.0,10.0,1.0,0.6666666666666666,0.6666666666666666,,0.6,0.6666666666666666,0.6,30.43478260869565,1.0,,0.2,,0.2,,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.8,0.6666666666666666,0.46005,8.25,24.933333333333334,0.5454545454545454,2.0,,1.0,,2.0,,,1.0,1.0,2.0,1.0,,0.1666666666666666,0.3333333333333333,,1.0,,1.0,,,2.0,3.0,,,,1.0,3.0,,,,0.5,0.5,,0.2,,,,,0.3333333333333333,,0.405,0.375,,,1.0,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,269.0,4,-2.0,11,8,8.0,5.0,1.0,19,,1.0,,,1.0,2.0,,,2.0,9.0,2.0,,,,1.0,1.0,1.0,,,,,,8.0,,,,0.5,0.5,0.5,,18.181818181818183,,0.5,0.25,0.5,0.5,,,,,,,,,0.41795,11.5,,0.7272727272727273,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,2.0,,,0.5,0.5,0.5,,,,,,,,,0.41795,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3831,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,162.0,3,-1.0,7,6,6.0,6.0,,13,,,,1.0,,1.0,,1.0,,3.0,,,1.0,,,,,,,,,,6.0,,,,,,,0.5,28.57142857142857,,,,,,,,0.5,,,,0.5,,0.476975,14.2,26.2,0.8571428571428571,,,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51345,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203124,1610612755,Kyle O'Quinn,Kyle O'Quinn,203124,PHI,290.0,5,-12.0,12,12,12.0,8.0,1.0,24,,,,,,,,,,20.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
