EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,ShortMidRangeAssists,SecondChanceTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,HeaveAttempts,LongMidRangePctAssisted,Technical Free Throw Trips,ShortMidRangePctBlocked,Charge Fouls,BlockedLongMidRange,on,SecondChanceCorner3FGM,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,6737.0,112.0,239,235,77,80,28.0,474,9.0,16,2.0,3.0,3.0,5.0,2.0,8.0,2.0,1.0,2.0,3.0,6.0,2.0,11.0,26,4.0,8.0,10.0,44,263,2.0,4.0,4.0,8.0,3.0,7.0,2.0,5.0,11.0,4.0,18.0,6.0,6.0,2.0,6.0,3.0,3.0,5.0,19.0,24.0,16.0,3.0,3.0,2.0,67.0,6.0,4.0,7.0,8.0,1.0,16.0,10.0,26.0,2.0,7.0,3.0,4.0,5.0,1.0,3.0,2.0,2.0,1.0,7.0,1.0,7.0,9.0,11.0,1.0,12.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,11.0,77,1.0,2.0,0.18181818181818182,0.2,0.5,0.5,0.5,0.4230769230769231,0.5,0.42857142857142855,0.5,0.5,0.3333333333333333,0.5641025641025641,0.6666666666666666,0.4583333333333333,0.23529411764705882,0.11538461538461539,0.1875,16.84981684981685,0.7142857142857143,0.2,0.13114754098360656,0.06557377049180328,0.1320754716981132,0.1,0.13157894736842105,0.08264462809917356,0.045454545454545456,0.07142857142857142,0.09090909090909091,0.0851063829787234,0.15384615384615385,0.10714285714285714,0.11538461538461539,0.2857142857142857,0.15,0.07692307692307693,0.13333333333333333,1.0,0.47058823529411764,0.5625,0.6923076923076923,0.2222222222222222,0.23529411764705882,0.25,0.25,0.058823529411764705,0.058823529411764705,0.5,0.5,1.0,0.17647058823529413,0.5,0.5,0.3333333333333333,0.75,0.6666666666666666,0.5555555555555556,0.6,0.2222222222222222,0.7058823529411765,0.5,0.5236764705882353,0.4336333333333333,0.49528333333333335,0.13513513513513514,0.1724137931034483,0.18181818181818182,0.25,4.919230769230769,25.0625,0.32217573221757323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,1753.0,29.0,60,59,17,15,5.0,119,6.0,8,1.0,1.0,1.0,2.0,,2.0,,,,,,,6.0,10,,,1.0,13,50,1.0,1.0,,2.0,1.0,2.0,,,2.0,12.0,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,3.0,,4.0,2.0,6.0,,1.0,1.0,,,,,1.0,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,17,,,1.0,1.0,,,,0.6,1.0,0.5,0.6,1.0,0.5,0.65,1.0,0.5,,0.1,0.125,16.923076923076923,,,0.2,0.05555555555555555,0.05555555555555555,0.06666666666666667,0.12121212121212122,0.06060606060606061,,,0.25,0.07692307692307693,,0.14285714285714285,0.2857142857142857,,0.06666666666666667,,,1.0,0.8,0.75,0.8571428571428571,1.0,0.2,,,,,,,,,,,,1.0,1.0,1.0,0.5,,0.8,,0.60285,0.707,0.6208,0.1,0.1,0.15384615384615385,0.15384615384615385,3.0900000000000003,,0.2833333333333333,12.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,3410.0,57.0,116,120,34,47,14.0,236,5.0,5,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,2.0,6.0,8,6.0,7.0,7.0,37,146,,1.0,,3.0,1.0,2.0,3.0,,8.0,10.0,2.0,18.0,,,5.0,4.0,,4.0,4.0,8.0,3.0,1.0,3.0,,20.0,3.0,,7.0,1.0,,8.0,3.0,11.0,,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,,4.0,,3.0,5.0,4.0,,7.0,1.0,4.0,,2.0,,2.0,1.0,8.0,34,1.0,,0.8333333333333334,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.75,,0.5,1.0,0.75,0.8,1.0277777777777777,0.75,0.8,0.4666666666666667,,,16.793893129770993,0.75,,0.030303030303030304,,0.2692307692307692,0.10714285714285714,0.13559322033898305,0.057692307692307696,,,,0.10526315789473684,0.1111111111111111,0.0625,,,0.2857142857142857,0.2,,0.5,0.3333333333333333,1.0,1.0,0.8,0.13333333333333333,0.5,0.5,0.06666666666666667,0.13333333333333333,1.0,1.0,1.0,0.3333333333333333,0.8,0.8,1.0,,,0.2,1.0,0.4,0.8,0.8,0.5826633333333333,0.514025,0.57829,0.2222222222222222,0.36363636363636365,0.08108108108108109,0.21621621621621623,5.025,25.38571428571429,0.29310344827586204,-1.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629151,1610612742,Ryan Broekhoff,Ryan Broekhoff,1629151,DAL,10806.0,180.0,383,377,112,123,42.0,760,1.0,4,,,1.0,1.0,1.0,4.0,,6.0,16.0,14.0,35.0,7.0,2.0,8,20.0,51.0,7.0,71,440,,,3.0,3.0,1.0,2.0,11.0,2.0,16.0,2.0,2.0,57.0,3.0,,35.0,14.0,2.0,5.0,6.0,11.0,5.0,1.0,5.0,,28.0,1.0,4.0,15.0,21.0,2.0,38.0,5.0,43.0,,5.0,3.0,2.0,5.0,,4.0,1.0,1.0,,6.0,1.0,8.0,15.0,4.0,1.0,8.0,,1.0,,4.0,1.0,4.0,2.0,16.0,112,3.0,,0.5,0.5,0.95,0.39215686274509803,0.39215686274509803,0.25,,0.5,0.5423728813559322,,0.5384615384615384,0.5725806451612904,0.25,0.5714285714285714,0.864406779661017,0.25,0.5,15.74074074074074,0.8333333333333334,0.2857142857142857,0.20388349514563106,0.04081632653061224,0.2,0.011764705882352941,0.20224719101123595,0.0273224043715847,0.05714285714285714,0.023255813953488372,0.05,,0.05555555555555555,0.19148936170212766,0.1951219512195122,0.26666666666666666,0.16666666666666666,0.3333333333333333,,0.5,0.06779661016949153,0.25,0.5,,0.06779661016949153,0.25,0.25,,0.2711864406779661,0.375,0.4,1.0,0.5932203389830508,0.4,0.4,0.9285714285714286,,,0.07692307692307693,1.0,0.5384615384615384,0.9322033898305084,0.4,0.539193220338983,0.48724999999999996,0.536723076923077,0.04838709677419355,0.1111111111111111,0.04225352112676056,0.22535211267605634,5.8,25.1156862745098,0.2924281984334204,8.0,,,,3.0,,1.0,4.0,,4.0,3.0,,5.0,4.0,,1.0,,,0.36363636363636365,1.0,0.8,,,0.3076923076923077,0.25,0.42857142857142855,1.0,1.0,1.0,2.0,0.0196078431372549,0.0625,0.2,0.03773584905660377,,,,,,,,,,,True,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,2577.0,43.0,90,90,25,26,10.0,180,5.0,7,1.0,1.0,1.0,2.0,1.0,4.0,2.0,,,3.0,6.0,1.0,7.0,13,3.0,6.0,2.0,25,108,1.0,1.0,,2.0,1.0,2.0,1.0,,5.0,2.0,12.0,3.0,6.0,2.0,6.0,3.0,,5.0,7.0,12.0,3.0,4.0,3.0,1.0,31.0,,2.0,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,4.0,1.0,,1.0,4.0,,2.0,,1.0,,1.0,,1.0,1.0,5.0,25,,,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5384615384615384,1.0,0.5,0.6052631578947368,0.5,0.8333333333333334,0.625,0.5,0.8333333333333334,0.3157894736842105,,,23.762376237623762,0.5,,0.04,0.08695652173913043,0.1,,0.06666666666666667,0.046511627906976744,0.2222222222222222,,,,,0.09090909090909091,,,0.11764705882352941,,0.1111111111111111,1.0,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.2,0.21052631578947367,0.25,0.25,0.10526315789473684,,,,,0.3157894736842105,0.5,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6842105263157895,0.5,0.4950052631578948,0.45675,0.5087666666666667,0.05,0.07142857142857142,0.08,0.2,6.607692307692308,26.75,0.2777777777777778,4.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.5,,,,,1.0,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,3335.0,56.0,122,119,45,46,17.0,241,2.0,7,,,1.0,5.0,,1.0,5.0,,1.0,5.0,11.0,6.0,4.0,13,5.0,12.0,,23,167,1.0,3.0,,5.0,1.0,6.0,6.0,,8.0,8.0,,12.0,3.0,,10.0,5.0,,3.0,4.0,7.0,3.0,1.0,2.0,,18.0,,,,5.0,,5.0,,5.0,,1.0,1.0,,2.0,,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,8.0,45,,,1.0,1.0,0.8,0.4166666666666667,0.45454545454545453,0.3076923076923077,0.3333333333333333,0.16666666666666666,0.46,0.625,0.3333333333333333,0.46,0.625,0.3333333333333333,0.48,,,19.58041958041958,0.6666666666666666,,0.16666666666666666,,,,0.10204081632653061,,,,,,,0.1875,0.1,0.25,,,,,0.28,0.2857142857142857,0.2857142857142857,1.0,0.04,,,0.2,0.04,,,,0.44,0.45454545454545453,0.45454545454545453,0.8,,,0.4166666666666667,0.2,0.5,0.76,0.5,0.5238270833333333,0.42485,0.5420227272727273,,,0.21739130434782608,0.34782608695652173,8.169230769230769,27.675,0.36885245901639346,-10.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,0.3333333333333333,,0.25,1.0,1.0,,,0.3333333333333333,,,1.0,,,,,,2.0,,0.4,0.4,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,4544.0,76.0,159,157,37,45,18.0,316,1.0,3,,,1.0,1.0,1.0,5.0,4.0,1.0,3.0,10.0,23.0,8.0,4.0,12,11.0,26.0,8.0,49,162,,,3.0,12.0,2.0,3.0,8.0,2.0,18.0,6.0,2.0,27.0,6.0,,23.0,10.0,1.0,5.0,4.0,9.0,3.0,1.0,5.0,,22.0,,,2.0,4.0,,6.0,,6.0,,,,,5.0,,2.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,3.0,,8.0,,2.0,,1.0,,1.0,,18.0,37,1.0,,0.75,0.75,0.8181818181818182,0.4230769230769231,0.4230769230769231,0.3333333333333333,,0.6666666666666666,0.5394736842105263,0.75,0.7272727272727273,0.5853658536585366,0.8571428571428571,0.75,0.6842105263157895,0.08333333333333333,,26.11111111111111,0.8333333333333334,,0.09090909090909091,,0.05405405405405406,,0.07407407407407407,,,,,,,0.05263157894736842,0.16666666666666666,,0.034482758620689655,0.125,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,,0.13157894736842105,0.2,0.25,0.10526315789473684,0.07894736842105263,0.3333333333333333,0.5,1.0,0.6052631578947368,0.43478260869565216,0.43478260869565216,0.8,,,0.09090909090909091,1.0,0.7272727272727273,0.7631578947368421,0.43478260869565216,0.484507894736842,0.51765,0.4522318181818182,0.07317073170731707,0.14285714285714285,0.24489795918367346,0.3673469387755102,11.041666666666666,26.11923076923077,0.23270440251572327,23.0,,,,1.0,,,,3.0,5.0,4.0,3.0,6.0,4.0,,,,0.5,0.5,1.0,0.8333333333333334,0.6,1.0,,,0.5,1.0,1.0,,1.0,0.038461538461538464,0.3333333333333333,0.16666666666666666,0.037037037037037035,2.0,,0.5,0.5,,1.0,1.0,0.2,,,True,,,,,,,,,,,,,,,
1628382,1610612742,Justin Jackson,Justin Jackson,1628382,DAL,4405.0,73.0,159,156,43,62,13.0,315,4.0,6,,,,,1.0,9.0,2.0,2.0,4.0,3.0,10.0,5.0,6.0,17,5.0,14.0,,27,183,,1.0,,,,3.0,6.0,,6.0,8.0,4.0,15.0,,,10.0,3.0,1.0,3.0,1.0,4.0,,1.0,3.0,,9.0,,2.0,3.0,3.0,,6.0,2.0,8.0,1.0,1.0,1.0,,2.0,,2.0,,,,2.0,1.0,3.0,3.0,2.0,,,,,,2.0,1.0,2.0,1.0,6.0,43,,,0.6666666666666666,0.6666666666666666,1.0,0.35714285714285715,0.35714285714285715,0.35294117647058826,,,0.43548387096774194,,0.3333333333333333,0.43548387096774194,,0.3333333333333333,0.45161290322580644,0.058823529411764705,,18.96551724137931,1.0,,0.06666666666666667,0.0425531914893617,0.11538461538461539,,0.08450704225352113,0.02531645569620253,0.07142857142857142,0.043478260869565216,,,,,0.10526315789473684,0.16666666666666666,0.15,,0.05263157894736842,0.5,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.75,0.2903225806451613,0.1111111111111111,0.125,0.06451612903225806,0.12903225806451613,0.5,0.5,1.0,0.3225806451612903,0.3,0.3,1.0,,,,,0.5555555555555556,0.6451612903225806,0.3,0.47549354838709673,0.4543,0.4593388888888889,,,,0.2222222222222222,7.011764705882352,25.62857142857143,0.27044025157232704,-17.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,,,,0.3333333333333333,1.0,0.5,,,0.1111111111111111,,0.4,,,,,,,,,1.0,,0.5,0.5,,,,0.1111111111111111,,,True,,,,,,,,,,,,,,,
201584,1610612742,Courtney Lee,Courtney Lee,201584,DAL,2007.0,33.0,70,69,5,17,7.0,139,2.0,2,,,,,,1.0,2.0,,,4.0,4.0,,3.0,5,4.0,4.0,,18,77,,,,,,,,,,4.0,2.0,6.0,6.0,,4.0,4.0,,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,4.0,,,,,,,3.0,2.0,3.0,3.0,,5,,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6,,,1.0,,,1.0,,,0.4444444444444444,,,11.538461538461538,,,0.05,,,,0.02857142857142857,,,,,,,0.14285714285714285,,,,,,1.0,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,,0.2222222222222222,,,,,0.4444444444444444,1.0,1.0,0.5,,,,,,0.6666666666666666,1.0,0.5353888888888889,,,,,,,9.78,24.8,0.07142857142857142,33.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,2510.0,42.0,85,85,21,25,8.0,170,6.0,8,4.0,4.0,,,2.0,8.0,2.0,,,,3.0,3.0,8.0,18,,3.0,7.0,23,103,4.0,6.0,1.0,9.0,1.0,4.0,3.0,3.0,5.0,4.0,12.0,,,8.0,3.0,,3.0,1.0,1.0,2.0,1.0,,,,5.0,,4.0,1.0,8.0,2.0,11.0,4.0,15.0,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,4.0,8.0,,11.0,1.0,4.0,2.0,,,,,5.0,21,,2.0,0.25,0.5,,,,0.4444444444444444,0.6666666666666666,0.25,0.38095238095238093,0.6666666666666666,0.14285714285714285,0.4423076923076923,0.75,0.2777777777777778,0.14285714285714285,0.16666666666666666,0.125,29.787234042553195,0.5,0.6666666666666666,0.38095238095238093,0.16,0.07142857142857142,,0.2571428571428571,0.1111111111111111,0.3,0.09090909090909091,,,,0.375,0.36363636363636365,0.5,0.07692307692307693,,,,0.38095238095238093,0.75,0.8571428571428571,0.3333333333333333,0.38095238095238093,0.25,0.3333333333333333,0.09523809523809523,,,,,0.14285714285714285,,,,0.6666666666666666,1.0,,,0.42857142857142855,0.5238095238095238,,0.5005642857142857,0.54705,0.40680714285714287,0.16666666666666666,0.19047619047619047,0.391304347826087,0.21739130434782608,6.877777777777778,28.46666666666667,0.24705882352941178,6.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,True,,,,,,,,,,,,,,,
