EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OffThreePtRebounds,OffRebounds,Rebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,Fg2aBlocked,Corner3Assists,BadPassSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,LongMidRangeAssists,SelfOReb,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls,DefensiveGoaltends,on,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends
1628976,1610612741,Wendell Carter Jr.,Wendell Carter Jr.,1628976,CHI,11942.0,199,1.0,408,417,60.0,825,4.0,17.0,55.0,0.04395604395604396,0.0825242718446602,0.046875,98.0,9.0,21.0,2.0,2.0,1.0,4.0,1.0,1.0,38.0,56.0,1.0,7.0,99.0,462.0,1.0,2.0,31.0,14.0,,4.0,1.0,13.0,19.0,38.0,6.0,2.0,13.0,94.0,0.14285714285714285,0.5,0.14285714285714285,0.6785714285714286,0.626984126984127,0.7352941176470589,0.6428571428571429,0.775,0.1111111111111111,18.987341772151897,0.46153846153846156,0.19,0.16455696202531644,0.1787709497206704,0.20754716981132076,0.14545454545454545,0.3333333333333333,0.42857142857142855,0.45,0.031746031746031744,1.0,1.0,0.06349206349206349,0.25,0.25,0.058823529411764705,1.0,0.6349206349206349,0.25,0.5409579365079366,0.31313131313131315,4.444642857142857,24.214285714285715,0.24019607843137256,114.0,27.0,33.0,6.0,7.0,20.0,11.0,15.0,7.0,9.0,9.0,23.0,62.0,3.0,12.0,1.0,7.0,8.0,5.0,,,23.0,13.0,,6.0,4.0,2.0,,7.0,2.0,10.0,28.0,24.0,31.0,13.0,4.0,21.0,2.0,0.8157894736842105,0.96875,1.0,0.7333333333333333,0.7777777777777778,0.7,0.71875,0.46153846153846156,,0.11304347826086956,0.12,0.037037037037037035,0.5238095238095238,0.8181818181818182,0.9,0.8888888888888888,1.0,0.7,0.8571428571428571,0.5710961538461539,0.602535,0.1780821917808219,0.19696969696969696,0.23232323232323232,10.0,11.0,,3.0,,,6.0,,1.0,4.0,2.0,2.0,4.0,1.0,1.0,,1.0,3.0,,3.0,7.0,4.0,,7.0,3.0,3.0,,0.07142857142857142,0.09090909090909091,0.047619047619047616,0.14285714285714285,0.25,0.20833333333333334,0.42857142857142855,0.7777777777777778,1.0,0.047619047619047616,,,,0.6470588235294118,0.9090909090909091,0.4,,,,1.0,,1.0,,1.0,2.0,4.0,,,,3.0,0.14285714285714285,,0.1,0.058823529411764705,,,0.1,,,1.0,1.0,1.0,4.0,,True,,,,,,,,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,100.0,2,,5,4,,9,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,1.0,,0.7592,,1.1,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,8834.0,147,13.0,318,317,34.0,635,1.0,7.0,28.0,0.017241379310344827,0.04929577464788732,0.020833333333333332,96.0,10.0,16.0,,,8.0,19.0,,1.0,19.0,34.0,11.0,26.0,76.0,339.0,1.0,2.0,9.0,16.0,3.0,18.0,8.0,12.0,8.0,21.0,3.0,,6.0,92.0,0.4230769230769231,0.5,0.44,0.5588235294117647,0.5916666666666667,0.45,0.5757575757575758,0.45,0.43333333333333335,20.338983050847457,0.5,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.1111111111111111,0.1875,0.26666666666666666,0.625,0.7142857142857143,,,,0.31666666666666665,0.42105263157894735,0.42105263157894735,0.1,,0.7333333333333333,0.4444444444444444,0.5044059322033898,0.11842105263157894,4.31764705882353,26.007692307692306,0.3018867924528302,106.0,9.0,18.0,2.0,4.0,5.0,3.0,8.0,3.0,5.0,2.0,20.0,22.0,30.0,4.0,7.0,4.0,11.0,1.0,6.0,1.0,26.0,6.0,,1.0,10.0,7.0,1.0,3.0,2.0,3.0,8.0,14.0,12.0,6.0,,20.0,,0.5789473684210527,0.6470588235294118,0.9090909090909091,0.375,0.6,0.6428571428571429,0.625,0.08333333333333333,,0.07142857142857142,0.05128205128205128,,0.3,0.5,0.6,0.6,1.0,0.2857142857142857,0.5,0.52504375,0.4995269230769231,0.09090909090909091,0.15,0.2631578947368421,2.0,6.0,3.0,7.0,2.0,6.0,,4.0,9.0,5.0,3.0,3.0,3.0,,,,4.0,,1.0,,4.0,2.0,,4.0,2.0,,0.4444444444444444,0.14705882352941177,0.16666666666666666,0.125,0.047619047619047616,0.3333333333333333,0.16666666666666666,0.5,0.5555555555555556,,0.11666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6,0.3333333333333333,,0.42857142857142855,0.3333333333333333,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,2.0,0.08823529411764706,0.09090909090909091,0.043478260869565216,0.1,1.0,1.0,0.21428571428571427,0.6666666666666666,,,,,2.0,1.0,True,,,,,,,,,,,,
1629655,1610612741,Daniel Gafford,Daniel Gafford,1629655,CHI,2744.0,46,20.0,95,91,11.0,186,1.0,4.0,7.0,0.05555555555555555,0.1,,10.0,,1.0,,,,,,,3.0,5.0,,,11.0,90.0,,,3.0,2.0,,,,1.0,2.0,3.0,1.0,1.0,4.0,10.0,,,,0.6,0.6,0.5,0.6875,0.5,,11.214953271028037,0.25,0.1,0.0625,0.08333333333333333,0.13333333333333333,,0.2,,,,,,,,,,,0.8,,0.5886800000000001,0.2727272727272727,1.7799999999999998,,0.10526315789473684,19.0,3.0,4.0,,,5.0,1.0,2.0,,,,,4.0,,,2.0,,2.0,,,2.0,4.0,3.0,,,,,1.0,3.0,1.0,3.0,4.0,4.0,7.0,4.0,,,,0.6666666666666666,0.6666666666666666,,0.5,,,,,,0.13636363636363635,0.1,0.3333333333333333,0.8,0.75,1.0,,,,,0.6093,,0.5,0.5,,1.0,2.0,,,,,1.0,,,1.0,,,,,2.0,,,,1.0,1.0,4.0,3.0,,4.0,1.0,1.0,,0.2,0.25,,,,0.2,0.25,0.6666666666666666,,,,,,1.0,0.5,,,,,,,,,,,1.0,,,,1.0,0.2857142857142857,,,,,,,,,2.0,,,,,True,,,,,,,,,,,,
1629690,1610612741,Adam Mokoka,Adam Mokoka,1629690,CHI,739.0,12,14.0,24,22,4.0,46,,,,,,,6.0,,,,,,,,,2.0,2.0,,2.0,4.0,20.0,,,,,,,,,,,,,,6.0,,,,1.0,0.5,,0.5,,0.5,13.333333333333334,,,,,,,,,,,,,,,,,,1.0,,0.5937375,,1.45,23.35,0.25,6.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,,,1.0,1.0,,0.568,,,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203107,1610612741,Tomas Satoransky,Tomas Satoransky,203107,CHI,13172.0,220,18.0,448,451,59.0,899,7.0,9.0,25.0,0.07216494845360824,0.043689320388349516,0.08571428571428572,96.0,4.0,15.0,1.0,1.0,6.0,15.0,,1.0,14.0,32.0,8.0,18.0,57.0,497.0,,1.0,5.0,20.0,3.0,15.0,6.0,8.0,5.0,16.0,5.0,1.0,14.0,93.0,0.4444444444444444,,0.4444444444444444,0.4375,0.52,0.6666666666666666,0.5480769230769231,0.8333333333333334,0.36,12.915851272015654,0.35714285714285715,0.042735042735042736,0.09876543209876543,0.06565656565656566,0.015625,0.10714285714285714,0.3,0.26666666666666666,0.3076923076923077,0.02,1.0,1.0,0.3,0.4,0.4,0.3333333333333333,,0.68,0.4,0.516959,0.08771929824561403,4.746875,25.355555555555554,0.21428571428571427,124.0,9.0,16.0,,2.0,5.0,2.0,2.0,1.0,5.0,2.0,10.0,8.0,21.0,2.0,30.0,19.0,49.0,14.0,24.0,4.0,117.0,2.0,,3.0,7.0,2.0,5.0,9.0,7.0,5.0,18.0,12.0,5.0,2.0,1.0,10.0,1.0,0.2857142857142857,0.3076923076923077,0.875,1.0,0.2,0.4444444444444444,0.5,0.1875,,0.01834862385321101,0.019230769230769232,0.037037037037037035,0.32,0.5625,0.6428571428571429,,0.8333333333333334,0.2222222222222222,,,0.4438333333333333,0.0392156862745098,0.06060606060606061,0.17543859649122806,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.125,0.125,0.13333333333333333,0.08108108108108109,0.0625,0.08,1.0,0.4444444444444444,,0.06,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.4444444444444444,0.5,,,,,,2.0,1.0,1.0,,,,,0.021739130434782608,,0.041666666666666664,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,23070.0,384,-63.0,781,781,98.0,1562,26.0,54.0,101.0,0.15757575757575756,0.15056818181818182,0.15447154471544716,195.0,3.0,8.0,,1.0,,2.0,,1.0,34.0,52.0,,2.0,86.0,949.0,,1.0,36.0,34.0,,2.0,,20.0,24.0,47.0,8.0,2.0,18.0,194.0,,,,0.6538461538461539,0.6296296296296297,0.6956521739130435,0.671875,0.72,0.037037037037037035,9.131403118040089,0.4444444444444444,0.1518987341772152,0.13513513513513514,0.1437908496732026,0.12,0.14414414414414414,0.14814814814814814,0.375,0.5,0.018518518518518517,,,0.037037037037037035,,,0.043478260869565216,,0.8333333333333334,,0.5468000000000001,0.4186046511627907,2.701923076923077,25.5,0.2496798975672215,244.0,31.0,43.0,8.0,11.0,18.0,16.0,22.0,9.0,12.0,8.0,26.0,34.0,,32.0,6.0,10.0,16.0,9.0,2.0,1.0,42.0,27.0,1.0,3.0,10.0,1.0,2.0,10.0,5.0,14.0,34.0,19.0,23.0,12.0,1.0,26.0,1.0,0.5,0.9444444444444444,,0.7272727272727273,0.75,0.75,0.7647058823529411,0.13043478260869565,0.07692307692307693,0.1443850267379679,0.10810810810810811,0.16666666666666666,0.7962962962962963,0.7209302325581395,0.8157894736842105,0.6666666666666666,,0.9166666666666666,0.7272727272727273,0.5553625,0.6182083333333335,0.19047619047619047,0.19672131147540983,0.3023255813953488,16.0,21.0,,,,,4.0,,,7.0,1.0,9.0,6.0,1.0,4.0,,,4.0,,3.0,2.0,2.0,,2.0,,5.0,,0.1346153846153846,0.11627906976744186,0.25,0.18518518518518517,0.1724137931034483,0.10810810810810811,,0.4838709677419355,,,,,,0.9130434782608695,0.7619047619047619,,,,,,,,,3.0,1.0,3.0,,,,,0.23529411764705882,0.12,0.07692307692307693,,,,,,,2.0,,,4.0,,False,1.0,1.0,,,,,,,,,,
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,74433.0,1241,-27.0,2556,2569,266.0,5125,11.0,22.0,184.0,0.01929824561403509,0.018077239112571898,0.008948545861297539,523.0,27.0,70.0,3.0,14.0,21.0,79.0,2.0,6.0,120.0,224.0,29.0,109.0,366.0,2734.0,4.0,8.0,31.0,138.0,3.0,78.0,21.0,84.0,73.0,162.0,32.0,7.0,68.0,516.0,0.26605504587155965,0.5,0.26851851851851855,0.5357142857142857,0.49099099099099097,0.7777777777777778,0.5140449438202247,0.775,0.32732732732732733,14.87197474570326,0.47058823529411764,0.12207357859531773,0.16568047337278108,0.1420814479638009,0.08487084870848709,0.17724867724867724,0.21021021021021022,0.38571428571428573,0.43548387096774194,0.042042042042042045,0.21428571428571427,0.21428571428571427,0.23723723723723725,0.26582278481012656,0.26582278481012656,0.3333333333333333,0.3333333333333333,0.7477477477477478,0.2692307692307692,0.5459644578313253,0.08469945355191257,4.581696428571429,25.078899082568807,0.20461658841940533,653.0,90.0,140.0,14.0,22.0,39.0,8.0,10.0,19.0,36.0,17.0,76.0,102.0,84.0,10.0,99.0,73.0,172.0,53.0,74.0,20.0,417.0,11.0,,5.0,98.0,46.0,12.0,36.0,7.0,64.0,156.0,56.0,53.0,22.0,8.0,74.0,6.0,0.425,0.4434782608695652,0.9655172413793104,0.8,0.5277777777777778,0.47580645161290325,0.5277777777777778,0.06329113924050633,,0.017001545595054096,0.022364217252396165,0.056910569105691054,0.42042042042042044,0.6428571428571429,0.703125,0.4444444444444444,0.9523809523809523,0.3548387096774194,0.6363636363636364,0.56077,0.5333693548387096,0.06321839080459771,0.09205020920502092,0.20765027322404372,6.0,7.0,8.0,30.0,4.0,19.0,3.0,7.0,26.0,20.0,20.0,52.0,25.0,4.0,7.0,4.0,,2.0,9.0,7.0,16.0,13.0,,16.0,9.0,18.0,0.2692307692307692,0.08928571428571429,0.08571428571428572,0.11428571428571428,0.11739130434782609,0.23711340206185566,0.13178294573643412,0.5625,0.4222222222222222,0.3333333333333333,0.09009009009009009,0.26666666666666666,0.26666666666666666,1.0,0.3888888888888889,0.8571428571428571,0.16666666666666666,0.3064516129032258,0.21052631578947367,2.0,2.0,3.0,7.0,1.0,5.0,10.0,6.0,,,,3.0,0.018018018018018018,,0.062111801242236024,0.1111111111111111,1.0,1.0,0.11290322580645161,0.42857142857142855,,5.0,1.0,1.0,7.0,,False,,,,,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,28779.0,480,-52.0,980,974,102.0,1954,2.0,8.0,70.0,0.00823045267489712,0.013944223107569721,0.01,224.0,29.0,59.0,14.0,25.0,36.0,114.0,5.0,12.0,49.0,96.0,45.0,135.0,239.0,1052.0,6.0,15.0,24.0,56.0,27.0,112.0,36.0,22.0,35.0,62.0,14.0,,25.0,224.0,0.3333333333333333,0.4,0.3383458646616541,0.5104166666666666,0.5043290043290043,0.6,0.5085470085470085,0.6,0.5844155844155844,23.56687898089172,0.56,0.14767932489451477,0.11827956989247312,0.1347517730496454,0.12149532710280374,0.11450381679389313,0.2554112554112554,0.4915254237288136,0.5087719298245614,0.10822510822510822,0.56,0.56,0.4935064935064935,0.3157894736842105,0.3157894736842105,0.6,0.4166666666666667,0.6363636363636364,0.32142857142857145,0.4919251091703057,0.100418410041841,10.357291666666667,26.190370370370367,0.22857142857142856,324.0,6.0,12.0,1.0,3.0,6.0,3.0,5.0,6.0,15.0,2.0,53.0,42.0,108.0,2.0,23.0,20.0,43.0,13.0,23.0,,106.0,5.0,1.0,5.0,26.0,7.0,4.0,11.0,5.0,26.0,51.0,12.0,8.0,3.0,,53.0,,0.42857142857142855,0.4375,0.8,0.6,0.4,0.53125,0.5408163265306123,0.2,0.05263157894736842,0.019305019305019305,0.023622047244094488,,0.05194805194805195,0.5,0.5,0.41379310344827586,0.8055555555555556,0.0625,0.3333333333333333,0.5160833333333333,0.4867293478260868,0.01282051282051282,0.030303030303030304,0.2217573221757322,2.0,3.0,9.0,21.0,9.0,26.0,,13.0,33.0,2.0,7.0,19.0,14.0,4.0,,,,1.0,1.0,,5.0,5.0,,6.0,3.0,4.0,0.3939393939393939,0.020833333333333332,,0.03389830508474576,0.14457831325301204,0.2127659574468085,0.12727272727272726,0.5,0.6666666666666666,0.35714285714285715,0.09090909090909091,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.15,0.6666666666666666,0.5,0.5416666666666666,0.34615384615384615,1.0,3.0,4.0,7.0,2.0,,2.0,3.0,,2.0,,,0.02040816326530612,,0.015748031496062992,0.15,0.3333333333333333,,0.14583333333333334,0.5714285714285714,,1.0,1.0,1.0,1.0,,False,,1.0,1.0,1.0,,,,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,31506.0,525,-143.0,1117,1116,114.0,2233,9.0,18.0,108.0,0.036734693877551024,0.03481624758220503,0.041666666666666664,181.0,12.0,40.0,,2.0,4.0,17.0,,1.0,68.0,135.0,12.0,38.0,218.0,1258.0,3.0,6.0,29.0,52.0,,17.0,4.0,44.0,32.0,90.0,13.0,2.0,27.0,181.0,0.3157894736842105,0.5,0.3157894736842105,0.5037037037037037,0.49710982658959535,0.5208333333333334,0.5240384615384616,0.5576923076923077,0.21965317919075145,18.86035313001605,0.48148148148148145,0.14479638009049775,0.19642857142857142,0.1707865168539326,0.11214953271028037,0.1875,0.23121387283236994,0.3,0.34285714285714286,0.011560693641618497,,,0.09826589595375723,0.23529411764705882,0.23529411764705882,0.041666666666666664,,0.7572254335260116,0.23529411764705882,0.5464950867052024,0.13302752293577982,3.511851851851852,24.384210526315787,0.162041181736795,256.0,56.0,93.0,4.0,9.0,46.0,8.0,18.0,4.0,12.0,12.0,26.0,84.0,36.0,8.0,14.0,12.0,26.0,10.0,12.0,2.0,64.0,9.0,,14.0,27.0,6.0,6.0,14.0,3.0,30.0,47.0,64.0,78.0,38.0,5.0,26.0,5.0,0.6176470588235294,0.65625,1.0,0.4444444444444444,0.3333333333333333,0.3684210526315789,0.48148148148148145,0.358974358974359,,0.03308823529411765,0.0273972602739726,0.018867924528301886,0.5375722543352601,0.6021505376344086,0.6746987951807228,0.4166666666666667,1.0,0.47368421052631576,0.4444444444444444,0.54370625,0.5237657894736841,0.18719211822660098,0.23030303030303031,0.11926605504587157,7.0,13.0,8.0,21.0,1.0,2.0,4.0,2.0,7.0,15.0,2.0,21.0,11.0,3.0,1.0,3.0,9.0,2.0,1.0,8.0,6.0,4.0,,7.0,2.0,3.0,0.2857142857142857,0.1111111111111111,0.10752688172043011,0.125,0.21052631578947367,0.10526315789473684,0.22916666666666666,0.2857142857142857,0.6607142857142857,,0.12138728323699421,0.38095238095238093,0.38095238095238093,1.0,0.5416666666666666,0.5384615384615384,0.5714285714285714,0.10526315789473684,0.5,3.0,5.0,1.0,5.0,,,4.0,2.0,,,,2.0,0.031914893617021274,0.0625,0.05194805194805195,0.20833333333333334,0.6,1.0,0.2631578947368421,0.2,,1.0,,1.0,,1.0,False,,,1.0,,1.0,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,93241.0,1554,-194.0,3241,3241,384.0,6482,16.0,28.0,219.0,0.021709633649932156,0.017789072426937738,0.021164021164021163,827.0,31.0,80.0,33.0,92.0,108.0,306.0,12.0,33.0,164.0,382.0,127.0,358.0,795.0,3626.0,14.0,39.0,68.0,242.0,93.0,304.0,108.0,96.0,89.0,191.0,61.0,28.0,101.0,825.0,0.3547486033519553,0.358974358974359,0.35674157303370785,0.4293193717277487,0.47905405405405405,0.47058823529411764,0.5070153061224489,0.4788732394366197,0.4837837837837838,24.081632653061224,0.6039603960396039,0.13107511045655376,0.15118110236220472,0.14079147640791476,0.10975609756097561,0.14107883817427386,0.10810810810810811,0.3875,0.4246575342465753,0.12432432432432433,0.358695652173913,0.3626373626373626,0.4135135135135135,0.35294117647058826,0.35294117647058826,0.4852941176470588,0.36363636363636365,0.7675675675675676,0.35526315789473684,0.5234487127371277,0.08553459119496855,7.232722513089006,25.68575418994412,0.25516815797593334,1076.0,100.0,210.0,25.0,54.0,86.0,11.0,29.0,39.0,90.0,22.0,211.0,86.0,288.0,2.0,86.0,64.0,150.0,42.0,66.0,17.0,364.0,12.0,,6.0,47.0,13.0,13.0,40.0,22.0,42.0,109.0,105.0,108.0,50.0,5.0,211.0,4.0,0.2621951219512195,0.26380368098159507,0.7559055118110236,0.3793103448275862,0.43333333333333335,0.49476439790575916,0.5171568627450981,0.057692307692307696,,0.014336917562724014,0.011337868480725623,0.023529411764705882,0.28378378378378377,0.47619047619047616,0.6172839506172839,0.12903225806451613,0.7222222222222222,0.28272251308900526,0.46296296296296297,0.5332757142857142,0.5170719576719575,0.0693196405648267,0.11990407673860912,0.26540880503144654,7.0,17.0,19.0,52.0,30.0,87.0,4.0,37.0,101.0,56.0,22.0,34.0,33.0,8.0,5.0,5.0,4.0,3.0,12.0,15.0,6.0,5.0,,6.0,3.0,15.0,0.36633663366336633,0.14659685863874344,0.22857142857142856,0.0875,0.13675213675213677,0.1794871794871795,0.1830065359477124,0.5,0.32,0.21212121212121213,0.07027027027027027,0.36538461538461536,0.37254901960784315,0.9473684210526315,0.25,0.4117647058823529,0.2857142857142857,0.45549738219895286,0.3448275862068966,2.0,6.0,7.0,14.0,2.0,3.0,7.0,7.0,,1.0,4.0,1.0,0.019083969465648856,0.014925373134328358,0.01881720430107527,0.08823529411764706,0.3333333333333333,1.0,0.07329842931937172,0.5,0.011049723756906077,4.0,1.0,5.0,5.0,,False,,5.0,,,,1.0,1.0,0.002793296089385475,0.010869565217391304,0.019230769230769232,,
