EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,PtsUnassisted2s,DefThreePtRebounds,DeadBallTurnovers,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,Fg2Pct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,LongMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,Blocked3s,BlockedCorner3,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Charge Fouls,Offensive Fouls Drawn,BlockedAtRim,HeaveAttempts,Corner3Assists,Charge Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveMakes,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,505.0,8.0,-8.0,16,17,3.0,2.0,33,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,20.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.5,1.5,0.625,1.25,0.3333333333333333,31.25,1.0,0.5,0.125,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3985,0.3552,0.25,0.3333333333333333,1.0,14.85,26.5,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,1144.0,19.0,-15.0,40,40,3.0,10.0,80,,,1.0,,,4.0,,1.0,1.0,7.0,46.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,3.0,,,,0.6,,0.7,,0.2,17.073170731707318,0.5,0.1111111111111111,0.1111111111111111,0.16666666666666666,,0.2,,,,,0.8,,0.5243099999999999,,0.2,0.25,,3.625,25.1,0.075,1.0,3.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.75,0.1111111111111111,0.2,0.6,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,2210.0,37.0,-27.0,86,85,23.0,24.0,171,1.0,2.0,6.0,,1.0,16.0,2.0,8.0,4.0,18.0,88.0,,1.0,2.0,6.0,,6.0,2.0,,1.0,,,3.0,1.0,4.0,10.0,3.0,,3.0,1.0,5.0,3.0,5.0,1.0,6.0,23.0,0.25,,0.25,0.2916666666666667,0.4,0.34615384615384615,0.5,0.3333333333333333,30.392156862745097,0.6,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.041666666666666664,0.25,0.3333333333333333,0.3333333333333333,0.2,,0.7083333333333334,0.3333333333333333,0.48134375,0.43174,0.08,0.058823529411764705,0.3333333333333333,5.56875,26.637500000000003,0.26744186046511625,13.0,3.0,9.0,6.0,4.0,6.0,1.0,2.0,2.0,1.0,,0.25,0.05555555555555555,0.08333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.25,2.0,4.0,1.0,3.0,1.0,2.0,3.0,6.0,6.0,2.0,4.0,2.0,6.0,6.0,1.0,1.0,5.0,1.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.25,0.16129032258064516,0.0847457627118644,0.07692307692307693,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,0.6666666666666666,0.5,0.6,0.3333333333333333,0.43615000000000004,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628987,1610612760,Kevin Hervey,Kevin Hervey,1628987,OKC,3126.0,52.0,-34.0,119,117,26.0,34.0,236,3.0,2.0,18.0,,4.0,7.0,3.0,20.0,,17.0,122.0,,4.0,,,3.0,18.0,2.0,5.0,5.0,4.0,,10.0,5.0,11.0,12.0,1.0,1.0,,,,1.0,,,,26.0,0.15,,0.15,0.3148148148148148,,0.3148148148148148,,0.7407407407407407,19.70802919708029,,0.21739130434782608,0.23404255319148937,0.16666666666666666,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,1.0,,0.8148148148148148,0.1111111111111111,0.4977444444444445,0.41981250000000003,,,,10.971428571428572,26.115,0.2184873949579832,15.0,2.0,2.0,2.0,4.0,4.0,6.0,,,,,0.5714285714285714,0.25,0.23529411764705882,0.07407407407407407,1.0,1.0,0.07407407407407407,,,,,,2.0,,1.0,,,,4.0,6.0,,,,,,,1.0,,,,,,2.0,4.0,,,,,0.5,0.5,0.6666666666666666,,,,,,,,0.012987012987012988,,,,0.5,,,0.07407407407407407,0.5,,,,,0.4146,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02631578947368421,0.029411764705882353,0.2727272727272727,0.2857142857142857,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,1156.0,19.0,-9.0,45,44,18.0,16.0,89,1.0,2.0,4.0,,1.0,3.0,2.0,4.0,1.0,11.0,56.0,,1.0,1.0,3.0,,4.0,2.0,,2.0,,,6.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,18.0,0.5,,0.5,0.7142857142857143,0.5,0.6875,0.5,0.5714285714285714,17.647058823529413,1.0,0.3333333333333333,0.16666666666666666,0.25,0.14285714285714285,0.5714285714285714,0.5,0.5,0.5,,0.7142857142857143,0.5,0.4855499999999999,0.46092500000000003,0.125,0.25,0.2727272727272727,9.033333333333333,25.974999999999998,0.4,5.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,0.6666666666666666,0.08333333333333333,,0.14285714285714285,1.0,1.0,0.14285714285714285,,,1.0,1.0,,,,,,1.0,1.0,2.0,6.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.5,1.0,,,,1.0,,,,,,,,1.0,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,389.0,6.0,-7.0,13,13,,,26,,,,,,2.0,,,1.0,5.0,12.0,,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.25,,,14.285714285714285,,,0.3333333333333333,,,,,,,,0.5,,0.5488500000000001,,0.5,0.5,,3.5,,,1.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,1.0,0.6666666666666666,,0.5,1.0,1.0,0.5,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,726.0,12.0,-3.0,27,26,14.0,10.0,53,,,,,,2.0,,1.0,1.0,5.0,32.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,14.0,,,,0.6666666666666666,,0.8333333333333334,,0.3333333333333333,10.0,,,,,,,,,,,1.0,,0.5312,,0.3333333333333333,0.5,,2.25,22.9,0.5185185185185185,3.0,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,0.6666666666666666,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,2.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,0.5,1.0,,1.0,,1.0,1.0,,,,0.08333333333333333,,,,0.5,,,0.3333333333333333,,1.0,1.0,,,,,0.4,,,,1.0,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,239.0,4.0,-2.0,8,8,3.0,2.0,16,,,,,,1.0,,,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,1.0,,,12.5,,,,,,,,,,,,,0.4218,,,,,5.6,,0.375,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,1108.0,18.0,-9.0,44,42,4.0,5.0,86,1.0,,3.0,,,2.0,,3.0,1.0,3.0,31.0,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,3.0,3.0,2.0,,4.0,,,,0.2,,0.25,,0.6,14.0,,,,,0.2,0.6,,,,,0.8,,0.42882999999999993,,0.3333333333333333,0.6666666666666666,,10.6,26.3,0.09090909090909091,5.0,1.0,1.0,,1.0,,,1.0,,,1.0,0.5,,,0.2,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629126,1610612760,Deonte Burton,Deonte Burton,1629126,OKC,2435.0,41.0,-24.0,96,93,21.0,31.0,189,3.0,,4.0,,1.0,12.0,,4.0,1.0,5.0,89.0,,1.0,1.0,5.0,,3.0,,1.0,4.0,1.0,,11.0,3.0,8.0,9.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,5.0,21.0,,,,0.125,0.4,0.15625,0.5,0.25,16.07142857142857,1.0,0.13636363636363635,0.18421052631578946,0.08333333333333333,0.1875,0.25,,,0.2,,0.6875,,0.53996,0.5432999999999999,0.0625,0.08333333333333333,1.0,6.833333333333333,32.725,0.21875,13.0,2.0,7.0,2.0,2.0,4.0,4.0,,1.0,,1.0,0.16666666666666666,0.25,0.25,0.4375,0.2857142857142857,0.2857142857142857,0.125,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,4.0,,,2.0,3.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,,,,,,,,0.5,0.5,0.5,0.5,0.25,0.25,,,,,,,,,,,0.5,1.0,0.4,1.0,0.596,,0.4,,,,,,,,,,,,,0.2,0.25,,,,,,,,1.0,,,0.08333333333333333,0.5,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
